Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1054615,-,b'Nevada',b'United States',36.16,-115.15,-8,620,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,Clearsky DNI,Clearsky DHI,Clearsky GHI,Solar Zenith Angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,27,22,40,0,0,0,127.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,27,22,50,0,0,0,128.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,27,23,0,0,0,0,128.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,27,23,10,0,0,0,129.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,27,23,20,0,0,0,129.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,27,23,30,0,0,0,129.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,27,23,40,0,0,0,129.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,27,23,50,0,0,0,129.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,0,0,0,0,0,129.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,0,10,0,0,0,129.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,0,20,0,0,0,128.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,0,30,0,0,0,128.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,0,40,0,0,0,127.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,0,50,0,0,0,126.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,1,0,0,0,0,125.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,1,10,0,0,0,125.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,1,20,0,0,0,124.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,1,30,0,0,0,123.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,1,40,0,0,0,121.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,1,50,0,0,0,120.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,2,0,0,0,0,119.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,2,10,0,0,0,118.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,2,20,0,0,0,116.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,2,30,0,0,0,115.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,2,40,0,0,0,113.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,2,50,0,0,0,112.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,3,0,0,0,0,110.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,3,10,0,0,0,108.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,3,20,0,0,0,107.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,3,30,0,0,0,105.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,3,40,0,0,0,103.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,3,50,0,0,0,102.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,4,0,0,0,0,100.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,4,10,0,0,0,98.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,4,20,0,0,0,96.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,4,30,0,0,0,94.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,4,40,0,0,0,92.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,4,50,0,0,0,90.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,5,0,89,12,14,88.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,5,10,206,20,32,86.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,5,20,311,28,55,85.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,5,30,400,36,84,83.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,5,40,470,42,115,81.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,5,50,532,48,148,79.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,6,0,585,53,183,77.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,6,10,630,57,219,75.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,6,20,669,62,255,73.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,6,30,703,65,292,71.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,6,40,730,69,329,69.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,6,50,757,72,366,67.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,7,0,780,75,403,65.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,7,10,801,78,440,63.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,7,20,819,80,476,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,7,30,836,83,512,59.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,7,40,850,86,547,57.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,7,50,864,88,582,55.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,8,0,876,90,616,53.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,8,10,887,92,649,51.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,8,20,898,93,681,49.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,8,30,907,95,712,47.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,8,40,916,97,742,45.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,8,50,924,98,770,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,9,0,931,99,798,41.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,9,10,937,101,824,39.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,9,20,943,102,848,37.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,9,30,949,103,871,35.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,9,40,945,108,891,34.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,9,50,950,109,911,32.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,10,0,954,110,929,30.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,10,10,957,111,946,29.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,10,20,961,112,961,27.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,10,30,963,112,974,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,10,40,969,110,987,25.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,10,50,971,111,996,24.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,11,0,973,111,1004,23.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,11,10,974,111,1010,22.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,11,20,975,112,1015,22.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,11,30,975,112,1017,21.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,11,40,983,110,1023,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,11,50,983,110,1022,21.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,12,0,983,110,1019,22.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,12,10,982,109,1014,22.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,12,20,980,109,1007,23.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,12,30,979,109,998,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,12,40,965,116,984,25.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,12,50,962,115,972,27.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,13,0,959,115,958,28.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,13,10,956,114,943,29.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,13,20,952,113,925,31.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,13,30,948,112,906,33.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,13,40,946,110,886,34.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,13,50,941,109,864,36.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,14,0,935,108,841,38.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,14,10,929,106,815,40.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,14,20,922,105,789,42.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,14,30,914,104,761,44.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,14,40,907,102,732,45.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,14,50,898,100,702,47.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,15,0,888,98,671,49.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,15,10,877,96,638,51.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,15,20,865,94,605,53.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,15,30,852,92,571,55.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,15,40,837,90,536,57.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,15,50,821,87,500,59.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,16,0,801,85,463,61.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,16,10,787,83,429,63.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,16,20,764,80,392,65.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,16,30,739,76,355,67.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,16,40,711,73,317,69.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,16,50,678,69,280,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,17,0,641,65,243,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,17,10,599,60,206,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,17,20,550,55,171,77.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,17,30,492,50,136,79.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,17,40,426,43,104,81.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,17,50,345,36,73,83.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,18,0,249,28,46,85.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,18,10,138,18,24,87.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,18,20,0,0,0,89.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,18,30,0,0,0,91.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,18,40,0,0,0,93.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,18,50,0,0,0,95.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,19,0,0,0,0,97.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,19,10,0,0,0,99.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,19,20,0,0,0,100.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,19,30,0,0,0,102.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,19,40,0,0,0,104.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,19,50,0,0,0,106.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,20,0,0,0,0,107.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,20,10,0,0,0,109.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,20,20,0,0,0,111.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,20,30,0,0,0,112.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,20,40,0,0,0,114.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,20,50,0,0,0,115.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,21,0,0,0,0,117.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,21,10,0,0,0,118.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,21,20,0,0,0,119.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,21,30,0,0,0,120.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,21,40,0,0,0,122.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,21,50,0,0,0,123.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,22,0,0,0,0,124.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,22,10,0,0,0,125.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,22,20,0,0,0,126.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,22,30,0,0,0,126.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,22,40,0,0,0,127.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,22,50,0,0,0,128.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,23,0,0,0,0,128.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,23,10,0,0,0,128.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,23,20,0,0,0,129.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,23,30,0,0,0,129.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,23,40,0,0,0,129.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,28,23,50,0,0,0,129.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,0,0,0,0,0,129.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,0,10,0,0,0,128.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,0,20,0,0,0,128.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,0,30,0,0,0,127.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,0,40,0,0,0,127.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,0,50,0,0,0,126.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,1,0,0,0,0,125.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,1,10,0,0,0,124.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,1,20,0,0,0,123.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,1,30,0,0,0,122.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,1,40,0,0,0,121.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,1,50,0,0,0,120.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,2,0,0,0,0,119.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,2,10,0,0,0,117.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,2,20,0,0,0,116.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,2,30,0,0,0,114.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,2,40,0,0,0,113.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,2,50,0,0,0,111.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,3,0,0,0,0,110.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,3,10,0,0,0,108.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,3,20,0,0,0,107.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,3,30,0,0,0,105.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,3,40,0,0,0,103.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,3,50,0,0,0,101.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,4,0,0,0,0,100.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,4,10,0,0,0,98.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,4,20,0,0,0,96.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,4,30,0,0,0,94.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,4,40,0,0,0,92.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,4,50,0,0,0,90.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,5,0,111,13,16,88.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,5,10,231,22,35,86.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,5,20,337,30,60,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,5,30,426,37,90,82.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,5,40,504,43,122,80.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,5,50,564,48,156,78.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,6,0,615,53,191,76.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,6,10,659,57,228,74.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,6,20,697,61,265,72.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,6,30,729,64,302,70.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,6,40,758,67,340,68.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,6,50,778,70,375,66.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,7,0,801,73,412,64.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,7,10,821,76,449,62.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,7,20,838,78,486,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,7,30,854,80,522,58.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,7,40,871,82,558,56.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,7,50,884,84,592,54.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,8,0,896,86,626,52.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,8,10,906,87,659,50.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,8,20,916,89,691,48.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,8,30,925,91,722,46.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,8,40,934,92,752,45.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,8,50,941,93,781,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,9,0,948,95,808,41.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,9,10,954,96,834,39.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,9,20,960,97,858,37.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,9,30,965,98,881,35.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,9,40,943,113,896,33.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,9,50,948,114,916,32.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,10,0,952,115,934,30.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,10,10,955,116,951,29.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,10,20,959,117,966,27.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,10,30,961,117,979,26.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,10,40,964,118,991,25.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,10,50,966,118,1001,23.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,11,0,968,118,1009,23.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,11,10,965,118,1011,22.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,11,20,965,119,1015,21.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,11,30,966,119,1017,21.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,11,40,967,118,1018,21.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,11,50,967,118,1017,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,12,0,966,118,1014,21.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,12,10,965,118,1009,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,12,20,964,117,1002,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,12,30,962,117,993,24.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,4,29,12,40,954,120,981,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
