date,electric,industrial,resi_comm
2024-05-02,1.8542857142857143,0.7628571428571428,0.5185714285714286
2024-05-03,1.835,0.8583333333333334,0.5983333333333333
2024-05-04,1.6349999999999998,0.7916666666666666,0.5316666666666667
2024-05-05,1.7750000000000001,0.8816666666666667,0.605
2024-05-06,1.515,0.6066666666666666,0.37333333333333335
2024-05-07,1.5242857142857142,0.59,0.3685714285714286
2024-05-08,1.8514285714285716,0.7385714285714285,0.4928571428571429
2024-05-09,1.76,0.7471428571428571,0.49857142857142855
2024-05-10,1.79875,0.84125,0.57625
2024-05-11,1.6485714285714284,0.79,0.5157142857142858
2024-05-12,1.7042857142857142,0.8014285714285715,0.5285714285714286
2024-05-13,1.7614285714285713,0.7542857142857143,0.5028571428571429
2024-05-14,1.75,0.6733333333333333,0.44166666666666665
2024-05-15,1.8,0.6399999999999999,0.41200000000000003
2024-05-16,1.6775,0.66,0.415
2024-05-17,1.6460000000000001,0.674,0.43599999999999994
2024-05-18,1.46,0.58,0.3375
2024-05-19,1.5575,0.62,0.3775
2024-05-20,1.815,0.6525,0.42
2024-05-21,1.7833333333333332,0.5666666666666668,0.35000000000000003
2024-05-22,2.1533333333333333,0.65,0.44333333333333336
2024-05-23,2.143333333333333,0.67,0.45333333333333337
2024-05-24,1.7266666666666666,0.6166666666666667,0.38999999999999996
2024-05-25,1.6075000000000002,0.5875,0.35250000000000004
2024-05-26,1.615,0.5675,0.33999999999999997
2024-05-27,1.6675,0.585,0.35750000000000004
2024-05-28,1.82,0.6075,0.38749999999999996
2024-05-29,1.8450000000000002,0.6174999999999999,0.385
2024-05-30,1.9460000000000002,0.768,0.504
2024-05-31,1.57,0.66,0.41600000000000004
2024-06-01,1.462,0.54,0.31
2024-06-02,1.586,0.542,0.31
2024-06-03,1.8039999999999998,0.584,0.35
2024-06-04,1.8359999999999999,0.6279999999999999,0.396
2024-06-05,2.1216666666666666,0.6866666666666666,0.465
2024-06-06,2.04,0.695,0.47
2024-06-07,1.9216666666666669,0.6433333333333333,0.42
2024-06-08,1.55,0.5566666666666668,0.32
2024-06-09,1.585,0.605,0.36000000000000004
2024-06-10,1.6316666666666666,0.605,0.36999999999999994
2024-06-11,1.7057142857142857,0.6228571428571428,0.39
2024-06-12,1.82375,0.66,0.42875
2024-06-13,1.9125,0.64,0.41500000000000004
2024-06-14,1.7575,0.56625,0.35
2024-06-15,1.42,0.5433333333333334,0.32
2024-06-16,1.448888888888889,0.56,0.31666666666666665
2024-06-17,1.9866666666666666,0.6022222222222222,0.38333333333333336
2024-06-18,2.62,0.78,0.5660000000000001
2024-06-19,2.754,0.783,0.5660000000000001
2024-06-20,2.724,0.765,0.554
2024-06-21,2.343,0.682,0.471
2024-06-22,1.842,0.56,0.33999999999999997
2024-06-23,1.887,0.571,0.36
2024-06-24,1.959,0.6519999999999999,0.43600000000000005
2024-06-25,2.148,0.6799999999999999,0.46799999999999997
2024-06-26,2.227,0.671,0.462
2024-06-27,1.902,0.647,0.42700000000000005
2024-06-28,1.525,0.611,0.392
2024-06-29,1.551,0.539,0.316
2024-06-30,1.905,0.5630000000000001,0.352
2024-07-01,1.9599999999999997,0.601,0.388
2024-07-02,2.0460000000000003,0.65,0.43
2024-07-03,2.1100000000000003,0.651,0.43200000000000005
2024-07-04,2.102,0.5810000000000001,0.373
2024-07-05,2.223,0.5820000000000001,0.371
2024-07-06,2.1722222222222225,0.5244444444444445,0.32
2024-07-07,2.3066666666666666,0.5777777777777778,0.3844444444444444
2024-07-08,2.4388888888888887,0.6533333333333333,0.4388888888888889
2024-07-09,2.5755555555555554,0.7133333333333334,0.5122222222222221
2024-07-10,2.67,0.74,0.5388888888888889
2024-07-11,2.6355555555555554,0.7188888888888889,0.5155555555555555
2024-07-12,2.5422222222222226,0.6577777777777778,0.4577777777777778
2024-07-13,2.368888888888889,0.61,0.4
2024-07-14,2.43,0.6211111111111111,0.4122222222222222
2024-07-15,2.5999999999999996,0.7355555555555555,0.5333333333333333
2024-07-16,2.7244444444444444,0.798888888888889,0.5933333333333334
2024-07-17,2.5277777777777777,0.7577777777777778,0.5533333333333333
2024-07-18,2.307777777777778,0.9055555555555556,0.7
2024-07-19,2.0999999999999996,0.6955555555555555,0.4822222222222222
2024-07-20,1.9566666666666666,0.53,0.31555555555555553
2024-07-21,2.03,0.5533333333333333,0.34444444444444444
2024-07-22,2.111111111111111,0.6266666666666666,0.41888888888888887
2024-07-23,2.076666666666666,0.64,0.4311111111111111
2024-07-24,2.1177777777777775,0.6444444444444444,0.4255555555555556
2024-07-25,2.101111111111111,0.6477777777777778,0.43
2024-07-26,1.9777777777777779,0.5977777777777779,0.38666666666666666
2024-07-27,1.8888888888888888,0.5411111111111111,0.33
2024-07-28,1.951111111111111,0.5755555555555555,0.36666666666666664
2024-07-29,2.01,0.6311111111111111,0.41555555555555557
2024-07-30,2.2244444444444444,0.6533333333333333,0.44222222222222224
2024-07-31,2.2244444444444444,0.6599999999999999,0.45333333333333337
2024-08-01,2.5233333333333334,0.7177777777777777,0.5133333333333333
2024-08-02,2.4155555555555552,0.7077777777777777,0.5
2024-08-03,2.366,0.626,0.425
2024-08-04,2.315,0.616,0.409
2024-08-05,2.387,0.647,0.43999999999999995
2024-08-06,2.004,0.614,0.404
2024-08-07,1.816,0.6439999999999999,0.421
2024-08-08,1.831,0.65,0.418
2024-08-09,2.051,0.5820000000000001,0.369
2024-08-10,1.9755555555555557,0.52,0.31
2024-08-11,1.887777777777778,0.5422222222222222,0.32333333333333336
2024-08-12,1.9144444444444444,0.5788888888888889,0.3655555555555556
2024-08-13,1.9987499999999998,0.6375,0.4225
2024-08-14,2.11375,0.66375,0.4425
2024-08-15,2.20125,0.645,0.43125
2024-08-16,2.175,0.62,0.40375
2024-08-17,1.86375,0.54,0.325
2024-08-18,1.91,0.55,0.3375
2024-08-19,2.0875,0.625,0.41125
2024-08-20,1.72125,0.65875,0.435
2024-08-21,1.6400000000000001,0.65125,0.42625
2024-08-22,1.65375,0.63625,0.41125
2024-08-23,1.6575,0.56375,0.34875
2024-08-24,1.6555555555555554,0.5177777777777778,0.3
2024-08-25,1.741111111111111,0.5666666666666667,0.35333333333333333
2024-08-26,1.9833333333333334,0.6277777777777778,0.41333333333333333
2024-08-27,2.2244444444444444,0.6866666666666666,0.47555555555555556
2024-08-28,2.356666666666667,0.7377777777777778,0.5344444444444445
2024-08-29,1.8199999999999998,0.67,0.44625000000000004
2024-08-30,1.6585714285714286,0.6014285714285714,0.37714285714285717
2024-08-31,1.7314285714285713,0.59,0.37285714285714283
2024-09-01,1.7614285714285713,0.562857142857143,0.35428571428571426
2024-09-02,1.657142857142857,0.6314285714285715,0.41571428571428576
2024-09-03,1.69,0.6671428571428571,0.44428571428571434
2024-09-04,1.7871428571428571,0.7242857142857143,0.5057142857142857
2024-09-05,1.8028571428571427,0.7257142857142858,0.5042857142857143
2024-09-06,1.78,0.6842857142857143,0.4657142857142857
2024-09-07,1.55,0.6,0.38
2024-09-08,1.5242857142857142,0.6214285714285713,0.39
2024-09-09,1.6014285714285716,0.6385714285714286,0.41000000000000003
2024-09-10,1.785,0.6775,0.45749999999999996
2024-09-11,1.73875,0.63875,0.42
2024-09-12,1.8822222222222225,0.6666666666666666,0.45222222222222225
2024-09-13,1.9579999999999997,0.669,0.458
2024-09-14,1.842,0.609,0.394
2024-09-15,1.796,0.622,0.406
2024-09-16,1.887,0.687,0.465
2024-09-17,1.938,0.6990000000000001,0.49000000000000005
2024-09-18,1.909,0.7030000000000001,0.48600000000000004
2024-09-19,1.873,0.638,0.42699999999999994
2024-09-20,1.693,0.622,0.40599999999999997
2024-09-21,1.491,0.579,0.34700000000000003
2024-09-22,1.519,0.594,0.367
2024-09-23,1.8050000000000002,0.7100000000000001,0.479
2024-09-24,1.907,0.724,0.49000000000000005
2024-09-25,1.9309999999999998,0.708,0.484
2024-09-26,1.8490000000000002,0.665,0.44699999999999995
2024-09-27,1.754,0.588,0.382
2024-09-28,1.589,0.561,0.343
2024-09-29,1.654,0.613,0.393
2024-09-30,1.739,0.6849999999999999,0.46099999999999997
2024-10-01,1.8350000000000002,0.759,0.5309999999999999
2024-10-02,1.8566666666666667,0.7833333333333333,0.5622222222222223
2024-10-03,1.9022222222222223,0.8066666666666666,0.5866666666666667
2024-10-04,1.855,0.7575,0.5275
2024-10-05,1.64,0.705,0.4875
2024-10-06,1.7825,0.795,0.5637500000000001
2024-10-07,1.96875,0.885,0.6525
2024-10-08,2.0214285714285714,0.9299999999999999,0.6885714285714286
2024-10-09,2.037142857142857,0.9928571428571429,0.7514285714285714
2024-10-10,2.125,1.1083333333333334,0.8533333333333334
2024-10-11,1.885,0.8666666666666667,0.6266666666666666
2024-10-12,1.7600000000000002,0.8019999999999999,0.5660000000000001
2024-10-13,2.136,1.068,0.788
2024-10-14,2.41,1.204,0.932
2024-10-15,2.438,1.26,0.9879999999999999
2024-10-16,2.626,1.3800000000000001,1.116
2024-10-17,2.542,1.33,1.048
2024-10-18,2.334,1.158,0.908
2024-10-19,1.8679999999999999,0.876,0.62
2024-10-20,1.7760000000000002,0.8019999999999999,0.562
2024-10-21,1.8240000000000003,0.766,0.554
2024-10-22,2.032,0.884,0.674
2024-10-23,1.9599999999999997,0.8380000000000001,0.632
2024-10-24,2.1333333333333333,1.0183333333333333,0.7933333333333333
2024-10-25,2.16,1.1066666666666667,0.8533333333333334
2024-10-26,2.0285714285714285,1.0485714285714285,0.8085714285714286
2024-10-27,2.32,1.3085714285714285,1.0314285714285716
2024-10-28,2.6,1.47,1.1814285714285713
2024-10-29,2.3857142857142857,1.227142857142857,0.9342857142857143
2024-10-30,2.0862499999999997,0.90375,0.6775
2024-10-31,1.8787500000000001,0.76875,0.5675
2024-11-01,1.921111111111111,0.8022222222222223,0.6022222222222222
2024-11-02,2.3377777777777777,1.232222222222222,0.9677777777777776
2024-11-03,2.655555555555556,1.5344444444444445,1.23
2024-11-04,2.5877777777777777,1.3866666666666667,1.088888888888889
2024-11-05,1.9233333333333336,0.8144444444444444,0.6000000000000001
2024-11-06,1.941111111111111,0.7788888888888889,0.5755555555555555
2024-11-07,1.9588888888888887,0.9400000000000001,0.7100000000000001
2024-11-08,1.9655555555555557,1.0411111111111113,0.7955555555555556
2024-11-09,2.3555555555555556,1.4166666666666667,1.1288888888888888
2024-11-10,2.1144444444444446,1.1533333333333333,0.8711111111111111
2024-11-11,1.9433333333333336,0.9744444444444444,0.7422222222222222
2024-11-12,2.5277777777777777,1.5122222222222221,1.2377777777777779
2024-11-13,3.011111111111111,1.9388888888888889,1.6133333333333333
2024-11-14,3.0811111111111114,1.9633333333333332,1.6311111111111112
2024-11-15,2.598888888888889,1.551111111111111,1.267777777777778
2024-11-16,2.1666666666666665,1.2188888888888887,0.9700000000000001
2024-11-17,2.1611111111111114,1.22,0.98
2024-11-18,2.228888888888889,1.258888888888889,1.008888888888889
2024-11-19,2.543,1.4100000000000001,1.1520000000000001
2024-11-20,2.6759999999999997,1.443,1.163
2024-11-21,2.8419999999999996,1.6060000000000003,1.331
2024-11-22,2.732,1.608,1.331
2024-11-23,2.6670000000000003,1.623,1.334
2024-11-24,2.755,1.686,1.399
2024-11-25,2.907,1.7670000000000001,1.47
2024-11-26,3.1710000000000003,1.9649999999999999,1.6469999999999998
2024-11-27,2.968,1.8679999999999999,1.556
2024-11-28,2.944,1.858,1.5539999999999998
2024-11-29,3.13,2.026,1.718
2024-11-30,3.2939999999999996,2.209,1.866
2024-12-01,3.539,2.532,2.165
2024-12-02,3.6410000000000005,2.6,2.223
2024-12-03,3.7079999999999997,2.612,2.2350000000000003
2024-12-04,3.5189999999999997,2.477,2.1119999999999997
2024-12-05,3.5159999999999996,2.427,2.09
2024-12-06,3.7329999999999997,2.685,2.306
2024-12-07,3.3619999999999997,2.3169999999999997,1.9469999999999998
2024-12-08,3.097,1.9669999999999999,1.6529999999999998
2024-12-09,3.25,1.957,1.634
2024-12-10,3.349,2.05,1.721
2024-12-11,2.991,1.7009999999999998,1.444
2024-12-12,3.495,2.506,2.199
2024-12-13,3.8560000000000003,2.877,2.484
2024-12-14,3.8899999999999997,2.848,2.446
2024-12-15,3.6399999999999997,2.566,2.17
2024-12-16,3.159,2.003,1.6829999999999998
2024-12-17,2.734,1.551,1.299
2024-12-18,3.157,1.871,1.578
2024-12-19,3.396,2.27,1.953
2024-12-20,3.688,2.682,2.318
2024-12-21,4.194,3.2,2.7779999999999996
2024-12-22,4.615,3.562,3.066
2024-12-23,4.48,3.342,2.8739999999999997
2024-12-24,3.8560000000000003,2.7670000000000003,2.381
2024-12-25,3.745,2.775,2.38
2024-12-26,3.715,2.697,2.327
2024-12-27,3.55,2.4059999999999997,2.033
2024-12-28,3.026,1.8579999999999999,1.552
2024-12-29,2.616,1.46,1.202
2024-12-30,2.56,1.472,1.2399999999999998
2024-12-31,2.542,1.578,1.3039999999999998
2025-01-01,2.868,1.8880000000000003,1.6150000000000002
2025-01-02,3.383,2.348,2.039
2025-01-03,3.4259999999999997,2.5469999999999997,2.2150000000000003
2025-01-04,3.7933333333333334,2.852222222222222,2.467777777777778
2025-01-05,3.968888888888889,2.9788888888888887,2.5844444444444448
2025-01-06,4.312222222222222,3.26,2.8222222222222224
2025-01-07,4.3062499999999995,3.19875,2.7525
2025-01-08,4.215714285714285,3.117142857142857,2.684285714285714
2025-01-09,4.1000000000000005,3.0516666666666663,2.6166666666666667
2025-01-10,3.4339999999999997,2.512,2.162
2025-01-11,3.7275,2.7375000000000003,2.3625
2025-01-12,3.62,2.6,2.2375
2025-01-13,3.6875,2.605,2.255
2025-01-14,4.0200000000000005,2.9500000000000006,2.58
2025-01-15,4.279999999999999,3.0949999999999998,2.685
2025-01-16,4.11,2.95,2.53
