"Region Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
FLA,"7/3/2022 9 a.m. EDT",1906,24,2411,0,17485,1372,3846
FLA,"7/3/2022 10 a.m. EDT",3019,24,2510,0,19874,1656,3848
FLA,"7/3/2022 11 a.m. EDT",3255,24,2708,0,22738,1983,3845
FLA,"7/3/2022 12 p.m. EDT",3430,21,2961,0,25193,2148,3843
FLA,"7/3/2022 1 p.m. EDT",3507,21,3002,0,26966,2408,3847
FLA,"7/3/2022 2 p.m. EDT",3090,20,3025,0,28110,2459,3841
FLA,"7/3/2022 3 p.m. EDT",2810,18,2971,0,27812,2538,3840
FLA,"7/3/2022 4 p.m. EDT",2363,18,2945,0,27725,2478,3836
FLA,"7/3/2022 5 p.m. EDT",1523,20,2931,0,27911,2562,3836
FLA,"7/3/2022 6 p.m. EDT",1106,37,2954,0,27497,2659,3833
FLA,"7/3/2022 7 p.m. EDT",842,17,2909,0,26599,2682,3834
FLA,"7/3/2022 8 p.m. EDT",423,18,2844,0,25718,2426,3832
FLA,"7/3/2022 9 p.m. EDT",44,17,2752,0,25603,2076,3834
FLA,"7/3/2022 10 p.m. EDT",0,18,2659,0,24501,2004,3835
FLA,"7/3/2022 11 p.m. EDT",0,18,2675,0,23021,1783,3840
FLA,"7/4/2022 12 a.m. EDT",0,18,2568,0,21132,1657,3839
FLA,"7/4/2022 1 a.m. EDT",0,20,2388,0,19327,1538,3841
FLA,"7/4/2022 2 a.m. EDT",0,20,2412,0,17655,1455,3847
FLA,"7/4/2022 3 a.m. EDT",0,20,2343,0,16504,1403,3847
FLA,"7/4/2022 4 a.m. EDT",0,20,2079,0,15833,1379,3843
FLA,"7/4/2022 5 a.m. EDT",0,20,1900,0,15613,1367,3845
FLA,"7/4/2022 6 a.m. EDT",0,19,1852,0,15623,1346,3847
FLA,"7/4/2022 7 a.m. EDT",6,20,1831,0,15702,1354,3848
FLA,"7/4/2022 8 a.m. EDT",566,21,1831,0,15958,1371,3853
FLA,"7/4/2022 9 a.m. EDT",1966,20,2238,0,16996,1497,3853
FLA,"7/4/2022 10 a.m. EDT",2974,20,2661,0,18969,1797,3853
FLA,"7/4/2022 11 a.m. EDT",3565,21,2737,0,21864,2223,3855
FLA,"7/4/2022 12 p.m. EDT",3857,28,2976,0,24616,2432,3850
FLA,"7/4/2022 1 p.m. EDT",3899,28,3054,0,27230,2671,3845
FLA,"7/4/2022 2 p.m. EDT",3893,26,3059,24,28819,2835,3840
FLA,"7/4/2022 3 p.m. EDT",3585,25,3084,48,29959,3118,3838
FLA,"7/4/2022 4 p.m. EDT",3515,24,3101,121,30391,3456,3836
FLA,"7/4/2022 5 p.m. EDT",3200,25,3148,197,30788,3676,3831
FLA,"7/4/2022 6 p.m. EDT",2723,38,3175,225,30489,3834,3828
FLA,"7/4/2022 7 p.m. EDT",2078,23,3105,113,29984,3603,3826
FLA,"7/4/2022 8 p.m. EDT",646,22,2997,49,29797,3224,3829
FLA,"7/4/2022 9 p.m. EDT",7,24,2938,32,28918,2618,3827
FLA,"7/4/2022 10 p.m. EDT",0,23,2903,0,27217,2258,3824
FLA,"7/4/2022 11 p.m. EDT",0,24,2863,0,25895,2166,3821
FLA,"7/5/2022 12 a.m. EDT",0,24,2735,0,23963,1783,3828
FLA,"7/5/2022 1 a.m. EDT",0,24,2426,0,22075,1548,3829
FLA,"7/5/2022 2 a.m. EDT",0,24,2423,0,20158,1321,3830
FLA,"7/5/2022 3 a.m. EDT",0,25,2417,0,18718,1231,3833
FLA,"7/5/2022 4 a.m. EDT",0,24,2333,0,17817,1198,3834
FLA,"7/5/2022 5 a.m. EDT",0,25,2244,0,17537,1199,3834
FLA,"7/5/2022 6 a.m. EDT",0,24,2297,0,17813,1212,3835
FLA,"7/5/2022 7 a.m. EDT",5,24,2392,0,18478,1261,3832
FLA,"7/5/2022 8 a.m. EDT",564,25,2420,0,19310,1395,3833
FLA,"7/5/2022 9 a.m. EDT",1959,24,2441,0,20690,1589,3833
FLA,"7/5/2022 10 a.m. EDT",3032,25,2471,0,22142,2089,3836
FLA,"7/5/2022 11 a.m. EDT",3530,24,2705,0,24598,2481,3830
FLA,"7/5/2022 12 p.m. EDT",3819,25,3006,0,26813,2774,3834
FLA,"7/5/2022 1 p.m. EDT",3824,24,3065,12,28957,3095,3825
FLA,"7/5/2022 2 p.m. EDT",3931,25,3085,48,30090,3368,3823
FLA,"7/5/2022 3 p.m. EDT",3898,24,3087,48,31290,3369,3817
FLA,"7/5/2022 4 p.m. EDT",3775,25,3085,48,32029,3351,3815
FLA,"7/5/2022 5 p.m. EDT",3374,24,3057,49,32406,3385,3813
FLA,"7/5/2022 6 p.m. EDT",2624,39,3052,88,32166,3329,3806
FLA,"7/5/2022 7 p.m. EDT",1665,22,3028,125,31861,3328,3806
FLA,"7/5/2022 8 p.m. EDT",465,22,2965,50,31466,3138,3805
FLA,"7/5/2022 9 p.m. EDT",15,23,2915,0,30311,2982,3803
FLA,"7/5/2022 10 p.m. EDT",0,23,2897,0,28975,2818,3807
FLA,"7/5/2022 11 p.m. EDT",0,23,2817,0,26715,2604,3804
FLA,"7/6/2022 12 a.m. EDT",0,24,2723,0,24102,2227,3804
FLA,"7/6/2022 1 a.m. EDT",0,23,2379,0,21888,1752,3812
FLA,"7/6/2022 2 a.m. EDT",0,24,2363,0,20238,1413,3809
FLA,"7/6/2022 3 a.m. EDT",0,23,2357,0,18859,1265,3807
FLA,"7/6/2022 4 a.m. EDT",-1,23,2332,0,17889,1313,3810
FLA,"7/6/2022 5 a.m. EDT",0,23,2324,0,17459,1343,3810
FLA,"7/6/2022 6 a.m. EDT",0,24,2310,0,18000,1354,3826
FLA,"7/6/2022 7 a.m. EDT",9,23,2311,0,18827,1370,3834
FLA,"7/6/2022 8 a.m. EDT",580,23,2374,0,19475,1508,3833
FLA,"7/6/2022 9 a.m. EDT",1947,24,2458,0,20637,1858,3831
FLA,"7/6/2022 10 a.m. EDT",2891,24,2616,0,22230,2278,3831
FLA,"7/6/2022 11 a.m. EDT",3209,24,2944,6,24650,2567,3828
FLA,"7/6/2022 12 p.m. EDT",3561,28,3091,0,26585,2996,3839
FLA,"7/6/2022 1 p.m. EDT",3467,28,3206,0,28523,3441,3838
FLA,"7/6/2022 2 p.m. EDT",3355,28,3243,34,30383,3734,3820
FLA,"7/6/2022 3 p.m. EDT",3369,26,3254,156,31105,3860,3819
FLA,"7/6/2022 4 p.m. EDT",3093,27,3231,276,31170,3918,3820
FLA,"7/6/2022 5 p.m. EDT",2463,25,3322,213,31726,3962,3814
FLA,"7/6/2022 6 p.m. EDT",1568,38,3298,118,31758,3997,3814
FLA,"7/6/2022 7 p.m. EDT",1049,23,3217,16,30756,3883,3810
FLA,"7/6/2022 8 p.m. EDT",372,24,3071,0,29632,3518,3813
FLA,"7/6/2022 9 p.m. EDT",20,25,2965,0,28631,3170,3813
FLA,"7/6/2022 10 p.m. EDT",0,25,2989,0,27255,2853,3813
FLA,"7/6/2022 11 p.m. EDT",0,26,2980,0,24912,2514,3817
FLA,"7/7/2022 12 a.m. EDT",0,26,2883,0,22461,2288,3818
FLA,"7/7/2022 1 a.m. EDT",0,26,2578,0,20576,1921,3821
FLA,"7/7/2022 2 a.m. EDT",0,26,2561,0,18912,1529,3823
FLA,"7/7/2022 3 a.m. EDT",0,25,2573,0,17491,1451,3825
FLA,"7/7/2022 4 a.m. EDT",0,26,2570,0,16720,1450,3828
FLA,"7/7/2022 5 a.m. EDT",-1,25,2544,0,16465,1452,3830
FLA,"7/7/2022 6 a.m. EDT",0,26,2575,0,16917,1455,3840
FLA,"7/7/2022 7 a.m. EDT",5,26,2588,0,17746,1583,3837
FLA,"7/7/2022 8 a.m. EDT",532,25,2546,0,18067,1968,3841
FLA,"7/7/2022 9 a.m. EDT",1872,26,2509,0,19194,2159,3837
FLA,"7/7/2022 10 a.m. EDT",3033,26,2595,3,21182,2207,3840
FLA,"7/7/2022 11 a.m. EDT",3601,25,2779,0,23763,2386,3835
FLA,"7/7/2022 12 p.m. EDT",3814,24,2859,3,26307,2788,3839
FLA,"7/7/2022 1 p.m. EDT",3966,23,3047,0,28272,3278,3824
FLA,"7/7/2022 2 p.m. EDT",3872,24,3208,45,29781,3664,3825
FLA,"7/7/2022 3 p.m. EDT",3675,24,3283,145,30891,3853,3821
FLA,"7/7/2022 4 p.m. EDT",3324,24,3284,152,31755,3998,3819
FLA,"7/7/2022 5 p.m. EDT",2671,25,3321,210,31980,4022,3817
FLA,"7/7/2022 6 p.m. EDT",1863,38,3282,248,31861,3802,3820
FLA,"7/7/2022 7 p.m. EDT",1414,24,3204,68,31148,3482,3817
FLA,"7/7/2022 8 p.m. EDT",417,23,3129,1,30457,3139,3814
FLA,"7/7/2022 9 p.m. EDT",11,24,3033,0,29546,2715,3822
FLA,"7/7/2022 10 p.m. EDT",0,24,2987,0,28108,2309,3823
FLA,"7/7/2022 11 p.m. EDT",0,24,2900,0,25951,2103,3823
FLA,"7/8/2022 12 a.m. EDT",0,25,2723,0,23419,1799,3836
FLA,"7/8/2022 1 a.m. EDT",0,24,2524,0,21096,1600,3832
FLA,"7/8/2022 2 a.m. EDT",0,24,2519,0,19113,1562,3829
FLA,"7/8/2022 3 a.m. EDT",0,25,2507,0,17717,1565,3834
FLA,"7/8/2022 4 a.m. EDT",0,24,2490,0,16876,1568,3839
FLA,"7/8/2022 5 a.m. EDT",0,25,2505,0,16521,1568,3840
FLA,"7/8/2022 6 a.m. EDT",0,24,2507,0,17044,1565,3843
FLA,"7/8/2022 7 a.m. EDT",3,25,2509,0,17870,1594,3842
FLA,"7/8/2022 8 a.m. EDT",494,24,2515,0,18216,1600,3846
FLA,"7/8/2022 9 a.m. EDT",1857,25,2532,0,19478,1786,3850
FLA,"7/8/2022 10 a.m. EDT",3088,24,2520,0,21086,2079,3844
FLA,"7/8/2022 11 a.m. EDT",3696,25,2806,0,23262,2412,3847
FLA,"7/8/2022 12 p.m. EDT",3895,26,3058,0,25658,2702,3850
FLA,"7/8/2022 1 p.m. EDT",3824,27,3140,0,27991,2851,3849
FLA,"7/8/2022 2 p.m. EDT",3901,26,3227,0,29323,3245,3845
FLA,"7/8/2022 3 p.m. EDT",3698,26,3232,4,30267,3427,3843
FLA,"7/8/2022 4 p.m. EDT",3299,26,3230,102,30855,3417,3840
FLA,"7/8/2022 5 p.m. EDT",2838,26,3190,211,30989,3547,3838
FLA,"7/8/2022 6 p.m. EDT",2209,37,3225,300,31127,3513,3835
FLA,"7/8/2022 7 p.m. EDT",1412,24,3214,271,30955,3637,3831
FLA,"7/8/2022 8 p.m. EDT",530,24,3141,61,30388,3492,3833
FLA,"7/8/2022 9 p.m. EDT",7,25,3039,0,29504,3299,3830
FLA,"7/8/2022 10 p.m. EDT",0,24,2654,0,28364,3070,3831
FLA,"7/8/2022 11 p.m. EDT",0,25,2604,0,26327,2600,3835
FLA,"7/9/2022 12 a.m. EDT",0,26,2500,0,24166,2222,3831
FLA,"7/9/2022 1 a.m. EDT",0,26,2475,0,22057,1914,3848
FLA,"7/9/2022 2 a.m. EDT",0,26,2483,0,20235,1732,3849
FLA,"7/9/2022 3 a.m. EDT",0,26,2487,0,18710,1653,3852
FLA,"7/9/2022 4 a.m. EDT",0,25,2486,0,17684,1620,3854
FLA,"7/9/2022 5 a.m. EDT",0,26,2482,0,17068,1607,3855
FLA,"7/9/2022 6 a.m. EDT",0,26,2483,0,16835,1614,3855
FLA,"7/9/2022 7 a.m. EDT",2,25,2493,0,16818,1615,3855
FLA,"7/9/2022 8 a.m. EDT",491,26,2477,0,17147,1597,3854
FLA,"7/9/2022 9 a.m. EDT",1853,25,2555,0,18843,1701,3855
FLA,"7/9/2022 10 a.m. EDT",3054,26,2646,0,20881,2148,3856
FLA,"7/9/2022 11 a.m. EDT",3523,26,2981,0,23411,2541,3852
FLA,"7/9/2022 12 p.m. EDT",3809,25,3145,0,25651,3044,3855
FLA,"7/9/2022 1 p.m. EDT",4001,26,3130,3,27155,3463,3852
FLA,"7/9/2022 2 p.m. EDT",4013,25,3123,34,28213,3515,3850
FLA,"7/9/2022 3 p.m. EDT",3880,26,3108,43,28716,3582,3848
FLA,"7/9/2022 4 p.m. EDT",3513,26,3095,24,29405,3578,3844
FLA,"7/9/2022 5 p.m. EDT",2990,25,3052,54,30127,3650,3846
FLA,"7/9/2022 6 p.m. EDT",2235,38,3081,139,30660,3544,3843
FLA,"7/9/2022 7 p.m. EDT",1381,24,3065,71,30535,3554,3841
FLA,"7/9/2022 8 p.m. EDT",351,25,3038,6,29841,3380,3843
FLA,"7/9/2022 9 p.m. EDT",15,24,2976,0,28428,3228,3841
FLA,"7/9/2022 10 p.m. EDT",0,25,2774,0,27063,2946,3843
FLA,"7/9/2022 11 p.m. EDT",0,26,2572,0,25068,2689,3845
FLA,"7/10/2022 12 a.m. EDT",0,25,2531,0,23019,2532,3849
FLA,"7/10/2022 1 a.m. EDT",0,25,2454,0,21051,2195,3845
FLA,"7/10/2022 2 a.m. EDT",0,25,2482,0,19505,1812,3848
FLA,"7/10/2022 3 a.m. EDT",0,26,2487,0,18306,1669,3848
FLA,"7/10/2022 4 a.m. EDT",0,25,2440,0,17429,1645,3854
FLA,"7/10/2022 5 a.m. EDT",0,26,2449,0,16822,1647,3853
FLA,"7/10/2022 6 a.m. EDT",0,25,2473,0,16507,1549,3853
FLA,"7/10/2022 7 a.m. EDT",5,26,2476,0,16627,1550,3854
FLA,"7/10/2022 8 a.m. EDT",479,25,2468,0,16779,1529,3855
FLA,"7/10/2022 9 a.m. EDT",1756,26,2527,0,18499,1621,3855
FLA,"7/10/2022 10 a.m. EDT",2809,27,2599,0,20521,2059,3856
FLA,"7/10/2022 11 a.m. EDT",3137,30,2939,0,22872,2418,3854
FLA,"7/10/2022 12 p.m. EDT",3402,29,3050,0,25062,2614,3853
FLA,"7/10/2022 1 p.m. EDT",3747,28,3116,0,27076,2783,3859
FLA,"7/10/2022 2 p.m. EDT",3686,28,3146,0,28101,2996,3855
FLA,"7/10/2022 3 p.m. EDT",3474,27,3145,0,28394,3242,3857
FLA,"7/10/2022 4 p.m. EDT",3421,28,3169,23,28448,3303,3854
FLA,"7/10/2022 5 p.m. EDT",2641,27,3140,49,28598,3477,3854
FLA,"7/10/2022 6 p.m. EDT",2007,38,3182,49,28879,3494,3853
FLA,"7/10/2022 7 p.m. EDT",1321,25,3145,50,28785,3343,3855
FLA,"7/10/2022 8 p.m. EDT",494,27,3062,2,28607,3119,3853
FLA,"7/10/2022 9 p.m. EDT",14,27,2976,0,28010,2825,3854
FLA,"7/10/2022 10 p.m. EDT",0,27,2729,0,26634,2757,3853
FLA,"7/10/2022 11 p.m. EDT",0,27,2572,1,24464,2405,3856
FLA,"7/11/2022 12 a.m. EDT",0,27,2452,0,22098,2088,3856
FLA,"7/11/2022 1 a.m. EDT",0,27,2439,0,20095,1714,3851
FLA,"7/11/2022 2 a.m. EDT",0,27,2442,0,18360,1625,3854
FLA,"7/11/2022 3 a.m. EDT",0,28,2443,0,17204,1554,3858
FLA,"7/11/2022 4 a.m. EDT",0,27,2430,0,16516,1547,3857
FLA,"7/11/2022 5 a.m. EDT",0,27,2443,0,16234,1550,3860
FLA,"7/11/2022 6 a.m. EDT",0,28,2452,0,16998,1580,3859
FLA,"7/11/2022 7 a.m. EDT",5,27,2457,0,18033,1650,3861
FLA,"7/11/2022 8 a.m. EDT",471,27,2455,0,18738,1642,3866
FLA,"7/11/2022 9 a.m. EDT",1783,28,2526,0,20214,1757,3865
FLA,"7/11/2022 10 a.m. EDT",2838,27,2585,0,21785,2153,3865
FLA,"7/11/2022 11 a.m. EDT",3067,27,2959,0,23820,2543,3868
FLA,"7/11/2022 12 p.m. EDT",3569,28,3084,0,25724,2782,3865
FLA,"7/11/2022 1 p.m. EDT",3444,28,3127,0,27628,3208,3858
FLA,"7/11/2022 2 p.m. EDT",3235,27,3130,0,28340,3549,3857
FLA,"7/11/2022 3 p.m. EDT",2807,28,3144,0,29074,3646,3854
FLA,"7/11/2022 4 p.m. EDT",2818,28,3153,0,29066,3700,3846
FLA,"7/11/2022 5 p.m. EDT",3081,27,3132,29,28979,3778,3849
FLA,"7/11/2022 6 p.m. EDT",2193,38,3147,165,29565,3829,3844
FLA,"7/11/2022 7 p.m. EDT",1458,25,3109,192,29502,3592,3838
FLA,"7/11/2022 8 p.m. EDT",549,26,3075,151,28869,3229,3846
FLA,"7/11/2022 9 p.m. EDT",14,26,2988,26,28400,2899,3833
FLA,"7/11/2022 10 p.m. EDT",0,26,2689,0,27605,2687,3835
FLA,"7/11/2022 11 p.m. EDT",0,27,2554,0,25212,2341,3834
FLA,"7/12/2022 12 a.m. EDT",0,29,2482,0,22903,2081,3837
FLA,"7/12/2022 1 a.m. EDT",0,28,2498,0,20681,1794,3845
FLA,"7/12/2022 2 a.m. EDT",0,27,2469,0,18705,1727,3845
FLA,"7/12/2022 3 a.m. EDT",0,27,2489,0,17306,1678,3846
FLA,"7/12/2022 4 a.m. EDT",0,27,2468,0,16504,1626,3848
FLA,"7/12/2022 5 a.m. EDT",0,28,2458,0,16231,1627,3859
FLA,"7/12/2022 6 a.m. EDT",0,27,2473,0,16758,1650,3857
FLA,"7/12/2022 7 a.m. EDT",3,28,2492,0,17774,1713,3859
FLA,"7/12/2022 8 a.m. EDT",529,27,2528,0,18291,1822,3860
FLA,"7/12/2022 9 a.m. EDT",1942,28,2597,0,19423,2001,3860
FLA,"7/12/2022 10 a.m. EDT",3083,27,2616,0,21328,2309,3863
FLA,"7/12/2022 11 a.m. EDT",3556,28,2768,6,23906,2477,3852
FLA,"7/12/2022 12 p.m. EDT",3956,27,3049,0,26106,2856,3849
FLA,"7/12/2022 1 p.m. EDT",3980,35,3089,0,28086,3313,3840
FLA,"7/12/2022 2 p.m. EDT",4090,28,3140,0,29039,3715,3838
FLA,"7/12/2022 3 p.m. EDT",4099,31,3170,13,29873,4037,3831
FLA,"7/12/2022 4 p.m. EDT",4158,30,3212,48,30197,4509,3827
FLA,"7/12/2022 5 p.m. EDT",3535,31,3247,161,30760,4722,3820
FLA,"7/12/2022 6 p.m. EDT",2617,37,3310,179,31250,4702,3820
FLA,"7/12/2022 7 p.m. EDT",1955,30,3300,137,30960,4527,3808
FLA,"7/12/2022 8 p.m. EDT",732,28,3187,79,30773,4283,3811
FLA,"7/12/2022 9 p.m. EDT",35,29,3057,9,30539,4029,3811
FLA,"7/12/2022 10 p.m. EDT",0,29,2597,0,29300,3835,3813
FLA,"7/12/2022 11 p.m. EDT",0,30,2491,0,26618,3465,3821
FLA,"7/13/2022 12 a.m. EDT",0,30,2493,0,23791,3191,3822
FLA,"7/13/2022 1 a.m. EDT",0,30,2484,0,21274,2885,3826
FLA,"7/13/2022 2 a.m. EDT",0,30,2475,0,19444,2401,3827
FLA,"7/13/2022 3 a.m. EDT",0,30,2487,0,18289,2024,3826
FLA,"7/13/2022 4 a.m. EDT",0,31,2486,0,17478,1771,3828
FLA,"7/13/2022 5 a.m. EDT",0,30,2490,0,17135,1732,3830
FLA,"7/13/2022 6 a.m. EDT",0,31,2487,0,17488,1824,3830
FLA,"7/13/2022 7 a.m. EDT",0,30,2698,0,18345,1882,3828
FLA,"7/13/2022 8 a.m. EDT",507,30,3696,0,19080,1863,3830
FLA,"7/13/2022 9 a.m. EDT",1937,30,3714,0,19932,2512,3837
FLA,"7/13/2022 10 a.m. EDT",3097,31,3806,0,21717,2886,3833
FLA,"7/13/2022 11 a.m. EDT",3646,30,3855,0,24256,3368,3827
FLA,"7/13/2022 12 p.m. EDT",3815,29,3904,0,26977,3578,3828
FLA,"7/13/2022 1 p.m. EDT",4002,28,4003,0,29136,3911,3825
FLA,"7/13/2022 2 p.m. EDT",3917,28,3931,0,30494,4117,3821
FLA,"7/13/2022 3 p.m. EDT",3808,27,4194,0,31290,4364,3820
FLA,"7/13/2022 4 p.m. EDT",3393,28,4217,19,31708,4475,3821
FLA,"7/13/2022 5 p.m. EDT",2770,27,4248,88,31894,4686,3818
FLA,"7/13/2022 6 p.m. EDT",1829,38,4392,122,31157,4705,3814
FLA,"7/13/2022 7 p.m. EDT",1311,26,4265,99,30017,4512,3817
FLA,"7/13/2022 8 p.m. EDT",406,25,4066,28,29380,4186,3818
FLA,"7/13/2022 9 p.m. EDT",19,27,4080,0,27935,3957,3816
FLA,"7/13/2022 10 p.m. EDT",0,26,3822,0,26820,3741,3821
FLA,"7/13/2022 11 p.m. EDT",0,26,3612,0,24285,3434,3824
FLA,"7/14/2022 12 a.m. EDT",0,28,3513,0,21943,2905,3818
FLA,"7/14/2022 1 a.m. EDT",0,28,3489,0,20048,2306,3822
FLA,"7/14/2022 2 a.m. EDT",0,28,3349,0,18535,1949,3822
FLA,"7/14/2022 3 a.m. EDT",0,27,3341,0,17164,1778,3825
FLA,"7/14/2022 4 a.m. EDT",0,28,3311,0,16342,1761,3827
FLA,"7/14/2022 5 a.m. EDT",0,28,3303,0,15985,1750,3827
FLA,"7/14/2022 6 a.m. EDT",0,28,3299,0,16277,1745,3831
FLA,"7/14/2022 7 a.m. EDT",1,27,3280,0,17248,1820,3829
FLA,"7/14/2022 8 a.m. EDT",427,28,3255,0,18144,1766,3835
FLA,"7/14/2022 9 a.m. EDT",1578,29,3139,0,19558,1879,3831
FLA,"7/14/2022 10 a.m. EDT",2775,29,3187,0,21162,2166,3830
FLA,"7/14/2022 11 a.m. EDT",3656,29,3662,0,22964,2593,3833
FLA,"7/14/2022 12 p.m. EDT",4310,31,4032,0,25044,3003,3830
FLA,"7/14/2022 1 p.m. EDT",4465,32,3932,21,27336,3274,3826
FLA,"7/14/2022 2 p.m. EDT",4393,32,4127,0,28942,3464,3822
FLA,"7/14/2022 3 p.m. EDT",3940,31,4289,6,29549,3591,3817
FLA,"7/14/2022 4 p.m. EDT",3230,30,4301,0,30033,3873,3814
FLA,"7/14/2022 5 p.m. EDT",2925,31,4137,7,30509,4058,3810
FLA,"7/14/2022 6 p.m. EDT",2002,38,3991,50,31075,4120,3807
FLA,"7/14/2022 7 p.m. EDT",691,28,3877,38,30896,3849,3811
FLA,"7/14/2022 8 p.m. EDT",180,29,3785,18,29320,2996,3814
FLA,"7/14/2022 9 p.m. EDT",8,29,3625,0,27556,2704,3814
FLA,"7/14/2022 10 p.m. EDT",0,28,3238,0,25764,2607,3813
FLA,"7/14/2022 11 p.m. EDT",0,29,3245,0,23618,2283,3817
FLA,"7/15/2022 12 a.m. EDT",0,30,3295,0,20947,2105,3822
FLA,"7/15/2022 1 a.m. EDT",0,30,3173,0,18788,1914,3824
FLA,"7/15/2022 2 a.m. EDT",0,30,3105,0,17071,1817,3824
FLA,"7/15/2022 3 a.m. EDT",0,31,3088,0,15697,1715,3830
