"BA Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
LDWP,"6/2/2022 5 p.m. PDT",33,825,293,230,945,195
LDWP,"6/2/2022 6 p.m. PDT",40,735,303,195,1163,194
LDWP,"6/2/2022 7 p.m. PDT",56,242,301,240,1356,193
LDWP,"6/2/2022 8 p.m. PDT",54,16,293,230,1384,193
LDWP,"6/2/2022 9 p.m. PDT",106,0,275,230,1363,193
LDWP,"6/2/2022 10 p.m. PDT",131,0,187,226,1180,194
LDWP,"6/2/2022 11 p.m. PDT",135,0,186,233,983,193
LDWP,"6/3/2022 12 a.m. PDT",118,0,3,197,773,193
LDWP,"6/3/2022 1 a.m. PDT",140,0,1,189,835,193
LDWP,"6/3/2022 2 a.m. PDT",121,0,1,192,848,192
LDWP,"6/3/2022 3 a.m. PDT",89,0,1,195,901,193
LDWP,"6/3/2022 4 a.m. PDT",88,0,1,123,846,193
LDWP,"6/3/2022 5 a.m. PDT",54,0,1,120,962,193
LDWP,"6/3/2022 6 a.m. PDT",69,4,1,180,1126,193
LDWP,"6/3/2022 7 a.m. PDT",88,159,1,176,1093,193
LDWP,"6/3/2022 8 a.m. PDT",97,523,1,125,943,193
LDWP,"6/3/2022 9 a.m. PDT",135,817,1,119,824,193
LDWP,"6/3/2022 10 a.m. PDT",178,969,1,118,825,193
LDWP,"6/3/2022 11 a.m. PDT",148,1059,1,112,821,192
LDWP,"6/3/2022 12 p.m. PDT",167,1090,0,112,821,193
LDWP,"6/3/2022 1 p.m. PDT",205,1125,0,112,790,193
LDWP,"6/3/2022 2 p.m. PDT",224,1100,0,113,607,193
LDWP,"6/3/2022 3 p.m. PDT",218,1026,0,118,602,194
LDWP,"6/3/2022 4 p.m. PDT",217,950,1,133,605,194
LDWP,"6/3/2022 5 p.m. PDT",209,772,1,160,550,194
LDWP,"6/3/2022 6 p.m. PDT",274,715,155,161,633,194
LDWP,"6/3/2022 7 p.m. PDT",253,136,215,191,835,194
LDWP,"6/3/2022 8 p.m. PDT",200,30,297,231,1147,194
LDWP,"6/3/2022 9 p.m. PDT",208,0,480,227,1150,194
LDWP,"6/3/2022 10 p.m. PDT",179,0,420,230,947,194
LDWP,"6/3/2022 11 p.m. PDT",192,0,189,230,962,194
LDWP,"6/4/2022 12 a.m. PDT",222,0,186,213,917,194
LDWP,"6/4/2022 1 a.m. PDT",242,0,196,194,947,194
LDWP,"6/4/2022 2 a.m. PDT",212,0,187,189,942,194
LDWP,"6/4/2022 3 a.m. PDT",165,0,185,185,940,194
LDWP,"6/4/2022 4 a.m. PDT",145,0,1,181,900,194
LDWP,"6/4/2022 5 a.m. PDT",119,0,1,179,795,194
LDWP,"6/4/2022 6 a.m. PDT",120,4,1,176,633,194
LDWP,"6/4/2022 7 a.m. PDT",123,140,1,139,507,193
LDWP,"6/4/2022 8 a.m. PDT",122,560,0,104,451,193
LDWP,"6/4/2022 9 a.m. PDT",113,774,0,101,454,193
LDWP,"6/4/2022 10 a.m. PDT",191,988,0,101,450,193
LDWP,"6/4/2022 11 a.m. PDT",233,1102,0,102,451,192
LDWP,"6/4/2022 12 p.m. PDT",233,1094,0,103,451,193
LDWP,"6/4/2022 1 p.m. PDT",234,1090,0,102,451,193
LDWP,"6/4/2022 2 p.m. PDT",268,1014,0,102,450,194
LDWP,"6/4/2022 3 p.m. PDT",263,929,0,104,450,194
LDWP,"6/4/2022 4 p.m. PDT",236,913,0,111,451,194
LDWP,"6/4/2022 5 p.m. PDT",251,783,0,114,451,194
LDWP,"6/4/2022 6 p.m. PDT",263,313,0,144,483,195
LDWP,"6/4/2022 7 p.m. PDT",214,125,97,190,653,194
LDWP,"6/4/2022 8 p.m. PDT",220,50,476,224,824,193
LDWP,"6/4/2022 9 p.m. PDT",181,0,470,228,962,193
LDWP,"6/4/2022 10 p.m. PDT",141,0,374,230,957,193
LDWP,"6/4/2022 11 p.m. PDT",80,0,187,232,962,193
LDWP,"6/5/2022 12 a.m. PDT",71,0,186,225,945,193
LDWP,"6/5/2022 1 a.m. PDT",59,0,7,194,930,193
LDWP,"6/5/2022 2 a.m. PDT",58,0,1,189,961,193
LDWP,"6/5/2022 3 a.m. PDT",41,0,1,186,958,193
LDWP,"6/5/2022 4 a.m. PDT",34,0,1,190,728,193
LDWP,"6/5/2022 5 a.m. PDT",29,0,1,186,718,193
LDWP,"6/5/2022 6 a.m. PDT",29,3,1,147,574,193
LDWP,"6/5/2022 7 a.m. PDT",30,162,0,114,455,193
LDWP,"6/5/2022 8 a.m. PDT",28,470,0,103,451,193
LDWP,"6/5/2022 9 a.m. PDT",33,679,0,101,453,192
LDWP,"6/5/2022 10 a.m. PDT",36,939,0,101,451,193
LDWP,"6/5/2022 11 a.m. PDT",35,1095,0,101,452,193
LDWP,"6/5/2022 12 p.m. PDT",37,1116,0,101,451,193
LDWP,"6/5/2022 1 p.m. PDT",31,1123,0,101,450,193
LDWP,"6/5/2022 2 p.m. PDT",30,1113,0,102,450,193
LDWP,"6/5/2022 3 p.m. PDT",22,1105,0,109,456,193
LDWP,"6/5/2022 4 p.m. PDT",33,1033,0,122,454,193
LDWP,"6/5/2022 5 p.m. PDT",40,913,2,146,558,193
LDWP,"6/5/2022 6 p.m. PDT",41,676,274,196,917,194
LDWP,"6/5/2022 7 p.m. PDT",37,212,303,240,1151,194
LDWP,"6/5/2022 8 p.m. PDT",43,52,336,253,1342,194
LDWP,"6/5/2022 9 p.m. PDT",65,0,335,259,1403,195
LDWP,"6/5/2022 10 p.m. PDT",58,0,193,247,1404,194
LDWP,"6/5/2022 11 p.m. PDT",47,0,217,243,1338,194
LDWP,"6/6/2022 12 a.m. PDT",54,0,185,217,1152,193
LDWP,"6/6/2022 1 a.m. PDT",47,0,189,210,859,193
LDWP,"6/6/2022 2 a.m. PDT",28,0,203,195,469,192
LDWP,"6/6/2022 3 a.m. PDT",25,0,185,191,474,193
LDWP,"6/6/2022 4 a.m. PDT",42,0,2,191,453,193
LDWP,"6/6/2022 5 a.m. PDT",39,0,1,192,474,193
LDWP,"6/6/2022 6 a.m. PDT",28,3,1,197,481,193
LDWP,"6/6/2022 7 a.m. PDT",40,158,1,178,401,193
LDWP,"6/6/2022 8 a.m. PDT",42,536,1,134,360,192
LDWP,"6/6/2022 9 a.m. PDT",53,877,1,122,313,193
LDWP,"6/6/2022 10 a.m. PDT",83,1015,2,103,313,204
LDWP,"6/6/2022 11 a.m. PDT",70,1093,1,104,323,206
LDWP,"6/6/2022 12 p.m. PDT",44,1113,2,111,367,207
LDWP,"6/6/2022 1 p.m. PDT",35,1116,2,120,452,205
LDWP,"6/6/2022 2 p.m. PDT",40,1101,2,131,451,206
LDWP,"6/6/2022 3 p.m. PDT",43,1078,2,137,507,207
LDWP,"6/6/2022 4 p.m. PDT",48,1015,2,138,652,207
LDWP,"6/6/2022 5 p.m. PDT",49,910,273,151,784,208
LDWP,"6/6/2022 6 p.m. PDT",48,720,298,186,1041,205
LDWP,"6/6/2022 7 p.m. PDT",73,383,482,234,1377,207
LDWP,"6/6/2022 8 p.m. PDT",89,52,535,238,1491,208
LDWP,"6/6/2022 9 p.m. PDT",41,0,485,235,1597,210
LDWP,"6/6/2022 10 p.m. PDT",39,0,373,233,1511,209
LDWP,"6/6/2022 11 p.m. PDT",39,0,188,235,1284,210
LDWP,"6/7/2022 12 a.m. PDT",39,0,5,227,1061,209
LDWP,"6/7/2022 1 a.m. PDT",39,0,2,207,1100,221
LDWP,"6/7/2022 2 a.m. PDT",39,0,2,193,1045,220
LDWP,"6/7/2022 3 a.m. PDT",40,0,1,162,951,219
LDWP,"6/7/2022 4 a.m. PDT",37,0,1,118,869,219
LDWP,"6/7/2022 5 a.m. PDT",32,0,1,118,838,219
LDWP,"6/7/2022 6 a.m. PDT",32,3,1,127,850,216
LDWP,"6/7/2022 7 a.m. PDT",32,177,1,148,760,217
LDWP,"6/7/2022 8 a.m. PDT",42,591,2,113,455,220
LDWP,"6/7/2022 9 a.m. PDT",45,869,0,109,490,218
LDWP,"6/7/2022 10 a.m. PDT",39,996,0,110,540,205
LDWP,"6/7/2022 11 a.m. PDT",36,1064,0,113,540,204
LDWP,"6/7/2022 12 p.m. PDT",20,1073,0,121,606,214
LDWP,"6/7/2022 1 p.m. PDT",9,1069,0,193,796,215
LDWP,"6/7/2022 2 p.m. PDT",15,1072,0,210,937,216
LDWP,"6/7/2022 3 p.m. PDT",30,1036,0,218,1002,216
LDWP,"6/7/2022 4 p.m. PDT",47,978,190,198,829,218
LDWP,"6/7/2022 5 p.m. PDT",58,886,280,165,789,218
LDWP,"6/7/2022 6 p.m. PDT",63,708,302,175,1004,331
LDWP,"6/7/2022 7 p.m. PDT",100,376,298,224,1212,513
LDWP,"6/7/2022 8 p.m. PDT",134,58,290,234,1345,593
LDWP,"6/7/2022 9 p.m. PDT",128,0,278,230,1417,592
LDWP,"6/7/2022 10 p.m. PDT",111,0,1,239,1319,550
LDWP,"6/7/2022 11 p.m. PDT",78,0,1,233,1051,402
LDWP,"6/8/2022 12 a.m. PDT",69,0,1,180,805,309
LDWP,"6/8/2022 1 a.m. PDT",58,0,1,130,819,260
LDWP,"6/8/2022 2 a.m. PDT",52,0,1,167,916,260
LDWP,"6/8/2022 3 a.m. PDT",41,0,1,173,959,220
LDWP,"6/8/2022 4 a.m. PDT",34,0,1,179,962,215
LDWP,"6/8/2022 5 a.m. PDT",32,0,1,183,962,215
LDWP,"6/8/2022 6 a.m. PDT",29,3,1,188,964,214
LDWP,"6/8/2022 7 a.m. PDT",31,176,3,187,745,215
LDWP,"6/8/2022 8 a.m. PDT",32,585,0,117,453,214
LDWP,"6/8/2022 9 a.m. PDT",30,856,0,107,451,214
LDWP,"6/8/2022 10 a.m. PDT",20,978,0,107,450,215
LDWP,"6/8/2022 11 a.m. PDT",21,1056,0,112,450,216
LDWP,"6/8/2022 12 p.m. PDT",34,1092,0,118,453,217
LDWP,"6/8/2022 1 p.m. PDT",61,1097,0,131,566,216
LDWP,"6/8/2022 2 p.m. PDT",100,1085,0,159,758,217
LDWP,"6/8/2022 3 p.m. PDT",140,1062,0,214,900,216
LDWP,"6/8/2022 4 p.m. PDT",156,918,191,230,910,216
LDWP,"6/8/2022 5 p.m. PDT",182,877,286,233,970,220
LDWP,"6/8/2022 6 p.m. PDT",214,704,299,235,1112,276
LDWP,"6/8/2022 7 p.m. PDT",201,377,325,237,1334,447
LDWP,"6/8/2022 8 p.m. PDT",206,50,307,233,1435,504
LDWP,"6/8/2022 9 p.m. PDT",176,0,284,235,1489,581
LDWP,"6/8/2022 10 p.m. PDT",155,0,189,232,1428,527
LDWP,"6/8/2022 11 p.m. PDT",171,0,13,235,1154,410
LDWP,"6/9/2022 12 a.m. PDT",173,0,6,201,853,474
LDWP,"6/9/2022 1 a.m. PDT",159,0,6,150,905,498
LDWP,"6/9/2022 2 a.m. PDT",120,0,6,118,898,525
LDWP,"6/9/2022 3 a.m. PDT",96,0,6,120,962,547
LDWP,"6/9/2022 4 a.m. PDT",114,0,6,160,988,539
LDWP,"6/9/2022 5 a.m. PDT",104,0,4,181,1003,533
LDWP,"6/9/2022 6 a.m. PDT",46,3,5,182,1037,523
LDWP,"6/9/2022 7 a.m. PDT",24,179,0,174,1010,502
LDWP,"6/9/2022 8 a.m. PDT",8,579,0,130,765,534
LDWP,"6/9/2022 9 a.m. PDT",6,860,0,102,540,511
LDWP,"6/9/2022 10 a.m. PDT",12,976,0,102,532,357
LDWP,"6/9/2022 11 a.m. PDT",19,1053,0,103,572,211
LDWP,"6/9/2022 12 p.m. PDT",44,1077,0,124,654,193
LDWP,"6/9/2022 1 p.m. PDT",45,1071,3,202,674,195
LDWP,"6/9/2022 2 p.m. PDT",56,1034,193,203,841,194
LDWP,"6/9/2022 3 p.m. PDT",83,915,197,181,916,217
LDWP,"6/9/2022 4 p.m. PDT",102,783,210,215,1118,284
LDWP,"6/9/2022 5 p.m. PDT",150,511,288,236,1294,391
LDWP,"6/9/2022 6 p.m. PDT",189,485,301,245,1403,417
LDWP,"6/9/2022 7 p.m. PDT",218,318,302,230,1505,417
LDWP,"6/9/2022 8 p.m. PDT",219,65,301,216,1586,418
LDWP,"6/9/2022 9 p.m. PDT",249,1,462,220,1591,421
LDWP,"6/9/2022 10 p.m. PDT",242,0,191,216,1538,365
LDWP,"6/9/2022 11 p.m. PDT",223,0,188,234,1425,237
LDWP,"6/10/2022 12 a.m. PDT",189,0,4,217,1208,188
LDWP,"6/10/2022 1 a.m. PDT",145,0,0,189,1226,188
LDWP,"6/10/2022 2 a.m. PDT",142,0,0,159,924,186
LDWP,"6/10/2022 3 a.m. PDT",142,0,0,142,914,186
LDWP,"6/10/2022 4 a.m. PDT",135,0,0,105,752,186
LDWP,"6/10/2022 5 a.m. PDT",113,0,0,135,803,186
LDWP,"6/10/2022 6 a.m. PDT",123,3,0,174,910,182
LDWP,"6/10/2022 7 a.m. PDT",106,178,0,181,955,183
LDWP,"6/10/2022 8 a.m. PDT",82,584,0,126,731,188
LDWP,"6/10/2022 9 a.m. PDT",126,853,0,117,694,186
LDWP,"6/10/2022 10 a.m. PDT",174,981,0,131,907,186
LDWP,"6/10/2022 11 a.m. PDT",119,1057,0,140,939,185
LDWP,"6/10/2022 12 p.m. PDT",102,1085,0,189,986,186
LDWP,"6/10/2022 1 p.m. PDT",118,1088,0,216,982,186
LDWP,"6/10/2022 2 p.m. PDT",133,1081,0,220,1002,192
LDWP,"6/10/2022 3 p.m. PDT",134,1054,0,232,1157,189
LDWP,"6/10/2022 4 p.m. PDT",100,989,184,230,1430,183
LDWP,"6/10/2022 5 p.m. PDT",121,875,278,230,1545,214
LDWP,"6/10/2022 6 p.m. PDT",173,703,295,229,1488,214
LDWP,"6/10/2022 7 p.m. PDT",239,390,293,232,1601,216
LDWP,"6/10/2022 8 p.m. PDT",253,63,294,226,1720,240
LDWP,"6/10/2022 9 p.m. PDT",253,1,289,226,1736,222
LDWP,"6/10/2022 10 p.m. PDT",225,0,189,215,1621,218
LDWP,"6/10/2022 11 p.m. PDT",226,0,184,232,1562,190
LDWP,"6/11/2022 12 a.m. PDT",206,0,0,219,1391,187
LDWP,"6/11/2022 1 a.m. PDT",183,0,4,191,843,186
LDWP,"6/11/2022 2 a.m. PDT",163,0,0,181,932,186
LDWP,"6/11/2022 3 a.m. PDT",146,0,0,176,823,194
LDWP,"6/11/2022 4 a.m. PDT",152,0,0,174,765,186
LDWP,"6/11/2022 5 a.m. PDT",80,0,0,172,766,186
LDWP,"6/11/2022 6 a.m. PDT",151,3,0,170,832,185
LDWP,"6/11/2022 7 a.m. PDT",164,164,0,170,716,183
LDWP,"6/11/2022 8 a.m. PDT",170,568,0,114,497,184
LDWP,"6/11/2022 9 a.m. PDT",239,852,0,101,498,185
LDWP,"6/11/2022 10 a.m. PDT",191,986,0,105,533,185
LDWP,"6/11/2022 11 a.m. PDT",132,1072,0,148,531,185
LDWP,"6/11/2022 12 p.m. PDT",109,1107,0,191,583,185
LDWP,"6/11/2022 1 p.m. PDT",174,1105,0,189,598,186
LDWP,"6/11/2022 2 p.m. PDT",234,1093,181,190,816,189
LDWP,"6/11/2022 3 p.m. PDT",255,1078,185,198,829,192
LDWP,"6/11/2022 4 p.m. PDT",258,1003,185,207,894,193
LDWP,"6/11/2022 5 p.m. PDT",270,894,285,204,859,193
LDWP,"6/11/2022 6 p.m. PDT",279,724,293,217,1030,234
LDWP,"6/11/2022 7 p.m. PDT",281,396,112,230,1306,233
LDWP,"6/11/2022 8 p.m. PDT",274,68,108,235,1538,324
LDWP,"6/11/2022 9 p.m. PDT",259,0,95,233,1566,415
LDWP,"6/11/2022 10 p.m. PDT",223,0,0,208,1406,477
LDWP,"6/11/2022 11 p.m. PDT",247,0,0,208,1230,375
LDWP,"6/12/2022 12 a.m. PDT",229,0,0,202,905,270
LDWP,"6/12/2022 1 a.m. PDT",224,0,0,186,814,199
LDWP,"6/12/2022 2 a.m. PDT",203,0,0,187,970,187
LDWP,"6/12/2022 3 a.m. PDT",196,0,0,184,972,188
LDWP,"6/12/2022 4 a.m. PDT",225,0,0,165,959,187
LDWP,"6/12/2022 5 a.m. PDT",214,0,0,180,1002,186
LDWP,"6/12/2022 6 a.m. PDT",215,3,0,173,850,186
LDWP,"6/12/2022 7 a.m. PDT",165,189,0,141,585,184
LDWP,"6/12/2022 8 a.m. PDT",155,607,0,103,499,183
LDWP,"6/12/2022 9 a.m. PDT",179,885,0,101,498,184
LDWP,"6/12/2022 10 a.m. PDT",231,1028,0,101,499,186
LDWP,"6/12/2022 11 a.m. PDT",238,1108,0,103,499,183
LDWP,"6/12/2022 12 p.m. PDT",270,1123,0,106,498,184
LDWP,"6/12/2022 1 p.m. PDT",277,1119,0,115,497,184
LDWP,"6/12/2022 2 p.m. PDT",281,1114,0,117,499,185
LDWP,"6/12/2022 3 p.m. PDT",272,1107,0,124,533,184
LDWP,"6/12/2022 4 p.m. PDT",272,1037,0,164,620,186
LDWP,"6/12/2022 5 p.m. PDT",267,911,96,169,604,186
LDWP,"6/12/2022 6 p.m. PDT",270,734,109,176,742,186
LDWP,"6/12/2022 7 p.m. PDT",272,396,289,233,1048,182
LDWP,"6/12/2022 8 p.m. PDT",270,63,294,235,1519,183
LDWP,"6/12/2022 9 p.m. PDT",271,0,279,221,1523,184
LDWP,"6/12/2022 10 p.m. PDT",250,0,185,220,1442,186
LDWP,"6/12/2022 11 p.m. PDT",241,0,184,214,1210,187
LDWP,"6/13/2022 12 a.m. PDT",256,0,17,197,820,187
LDWP,"6/13/2022 1 a.m. PDT",267,0,0,168,664,187
LDWP,"6/13/2022 2 a.m. PDT",216,0,0,168,663,184
LDWP,"6/13/2022 3 a.m. PDT",181,0,0,175,722,184
LDWP,"6/13/2022 4 a.m. PDT",226,0,0,170,680,185
LDWP,"6/13/2022 5 a.m. PDT",235,0,0,109,506,186
LDWP,"6/13/2022 6 a.m. PDT",113,4,0,165,668,182
LDWP,"6/13/2022 7 a.m. PDT",110,188,0,139,581,188
LDWP,"6/13/2022 8 a.m. PDT",167,620,0,114,543,186
LDWP,"6/13/2022 9 a.m. PDT",220,909,0,108,543,186
LDWP,"6/13/2022 10 a.m. PDT",186,1032,0,110,542,185
LDWP,"6/13/2022 11 a.m. PDT",177,1068,0,110,544,185
LDWP,"6/13/2022 12 p.m. PDT",125,1097,0,113,542,184
LDWP,"6/13/2022 1 p.m. PDT",97,1114,0,101,542,195
LDWP,"6/13/2022 2 p.m. PDT",76,1125,0,106,542,210
LDWP,"6/13/2022 3 p.m. PDT",53,1118,0,115,542,224
LDWP,"6/13/2022 4 p.m. PDT",54,1051,0,142,543,192
LDWP,"6/13/2022 5 p.m. PDT",48,923,94,164,532,188
LDWP,"6/13/2022 6 p.m. PDT",50,741,105,172,524,186
LDWP,"6/13/2022 7 p.m. PDT",104,370,293,225,880,185
LDWP,"6/13/2022 8 p.m. PDT",264,56,486,232,1286,190
LDWP,"6/13/2022 9 p.m. PDT",265,0,473,235,1652,187
LDWP,"6/13/2022 10 p.m. PDT",254,0,363,216,1676,186
LDWP,"6/13/2022 11 p.m. PDT",239,0,186,228,1714,185
LDWP,"6/14/2022 12 a.m. PDT",177,0,185,216,1309,186
LDWP,"6/14/2022 1 a.m. PDT",119,0,184,183,965,144
LDWP,"6/14/2022 2 a.m. PDT",70,0,178,177,766,185
LDWP,"6/14/2022 3 a.m. PDT",45,0,0,177,731,185
LDWP,"6/14/2022 4 a.m. PDT",45,0,0,124,640,185
LDWP,"6/14/2022 5 a.m. PDT",79,0,0,162,500,185
LDWP,"6/14/2022 6 a.m. PDT",89,4,0,167,558,183
LDWP,"6/14/2022 7 a.m. PDT",62,174,0,178,519,185
LDWP,"6/14/2022 8 a.m. PDT",55,587,0,126,514,188
LDWP,"6/14/2022 9 a.m. PDT",38,887,0,103,539,186
LDWP,"6/14/2022 10 a.m. PDT",12,1035,0,103,600,186
LDWP,"6/14/2022 11 a.m. PDT",7,1109,0,109,614,185
LDWP,"6/14/2022 12 p.m. PDT",1,1109,0,110,659,185
LDWP,"6/14/2022 1 p.m. PDT",0,1106,0,103,692,185
LDWP,"6/14/2022 2 p.m. PDT",0,1105,0,111,834,184
LDWP,"6/14/2022 3 p.m. PDT",15,1094,0,133,737,184
LDWP,"6/14/2022 4 p.m. PDT",28,1029,0,203,675,184
LDWP,"6/14/2022 5 p.m. PDT",38,921,98,217,679,185
LDWP,"6/14/2022 6 p.m. PDT",39,747,108,224,698,182
LDWP,"6/14/2022 7 p.m. PDT",38,411,519,236,819,207
LDWP,"6/14/2022 8 p.m. PDT",33,70,487,233,1303,245
LDWP,"6/14/2022 9 p.m. PDT",50,0,479,222,1336,188
LDWP,"6/14/2022 10 p.m. PDT",46,0,368,230,1186,187
LDWP,"6/14/2022 11 p.m. PDT",51,0,186,235,1065,198
LDWP,"6/15/2022 12 a.m. PDT",99,0,185,207,789,189
LDWP,"6/15/2022 1 a.m. PDT",116,0,201,191,722,187
LDWP,"6/15/2022 2 a.m. PDT",201,0,0,162,687,184
LDWP,"6/15/2022 3 a.m. PDT",207,0,0,133,522,183
LDWP,"6/15/2022 4 a.m. PDT",161,0,0,118,468,184
LDWP,"6/15/2022 5 a.m. PDT",105,0,0,154,531,186
LDWP,"6/15/2022 6 a.m. PDT",79,3,0,193,784,183
LDWP,"6/15/2022 7 a.m. PDT",17,176,0,183,667,188
LDWP,"6/15/2022 8 a.m. PDT",17,592,0,120,515,186
LDWP,"6/15/2022 9 a.m. PDT",18,880,0,107,483,186
LDWP,"6/15/2022 10 a.m. PDT",13,1025,0,102,464,186
LDWP,"6/15/2022 11 a.m. PDT",15,1092,0,108,470,186
LDWP,"6/15/2022 12 p.m. PDT",9,1096,0,117,493,185
LDWP,"6/15/2022 1 p.m. PDT",2,1097,0,109,581,185
LDWP,"6/15/2022 2 p.m. PDT",0,1099,181,180,780,183
LDWP,"6/15/2022 3 p.m. PDT",0,1082,214,213,817,183
LDWP,"6/15/2022 4 p.m. PDT",0,1010,189,233,1009,184
LDWP,"6/15/2022 5 p.m. PDT",4,891,284,239,1145,185
LDWP,"6/15/2022 6 p.m. PDT",23,713,291,243,1101,183
LDWP,"6/15/2022 7 p.m. PDT",44,383,325,243,1501,184
LDWP,"6/15/2022 8 p.m. PDT",75,65,432,233,1727,185
LDWP,"6/15/2022 9 p.m. PDT",71,1,101,220,1439,185
LDWP,"6/15/2022 10 p.m. PDT",48,0,1,219,1252,185
LDWP,"6/15/2022 11 p.m. PDT",35,0,0,222,833,185
LDWP,"6/16/2022 12 a.m. PDT",25,0,0,165,558,188
LDWP,"6/16/2022 1 a.m. PDT",28,0,0,198,595,185
LDWP,"6/16/2022 2 a.m. PDT",27,0,0,203,474,185
LDWP,"6/16/2022 3 a.m. PDT",20,0,0,201,486,185
LDWP,"6/16/2022 4 a.m. PDT",17,0,0,193,477,185
LDWP,"6/16/2022 5 a.m. PDT",19,0,0,196,623,185
LDWP,"6/16/2022 6 a.m. PDT",21,4,0,206,765,185
LDWP,"6/16/2022 7 a.m. PDT",15,180,0,199,700,182
LDWP,"6/16/2022 8 a.m. PDT",17,598,0,140,478,188
LDWP,"6/16/2022 9 a.m. PDT",11,881,0,121,596,186
LDWP,"6/16/2022 10 a.m. PDT",8,1008,0,121,597,185
LDWP,"6/16/2022 11 a.m. PDT",52,1080,0,126,598,184
LDWP,"6/16/2022 12 p.m. PDT",137,1108,0,137,600,183
LDWP,"6/16/2022 1 p.m. PDT",170,1112,4,141,633,187
LDWP,"6/16/2022 2 p.m. PDT",243,1109,187,180,696,185
LDWP,"6/16/2022 3 p.m. PDT",259,1095,187,206,849,183
LDWP,"6/16/2022 4 p.m. PDT",257,1026,361,241,979,185
LDWP,"6/16/2022 5 p.m. PDT",263,916,271,245,971,185
LDWP,"6/16/2022 6 p.m. PDT",270,735,106,244,1155,182
LDWP,"6/16/2022 7 p.m. PDT",271,408,107,246,1373,183
LDWP,"6/16/2022 8 p.m. PDT",220,74,107,240,1517,178
LDWP,"6/16/2022 9 p.m. PDT",125,1,98,229,1469,187
LDWP,"6/16/2022 10 p.m. PDT",158,0,1,233,1327,186
LDWP,"6/16/2022 11 p.m. PDT",221,0,0,238,1111,186
LDWP,"6/17/2022 12 a.m. PDT",163,0,0,219,959,188
LDWP,"6/17/2022 1 a.m. PDT",130,0,0,203,920,186
LDWP,"6/17/2022 2 a.m. PDT",128,0,0,204,779,187
LDWP,"6/17/2022 3 a.m. PDT",78,0,0,204,809,186
