BA Code,Timestamp (Hour Ending),Wind Generation (MWh),Solar Generation (MWh),Hydro Generation (MWh),Other Generation (MWh),Petroleum Generation (MWh),Natural gas Generation (MWh),Coal Generation (MWh),Nuclear Generation (MWh)
NEVP,10/3/2022 4 p.m. PDT,6,1544,2,381,0,3266,305,0
NEVP,10/3/2022 5 p.m. PDT,14,1152,2,362,0,3791,333,0
NEVP,10/3/2022 6 p.m. PDT,23,488,2,418,0,3840,348,0
NEVP,10/3/2022 7 p.m. PDT,29,78,2,404,0,3355,347,0
NEVP,10/3/2022 8 p.m. PDT,33,71,2,407,0,3568,348,0
NEVP,10/3/2022 9 p.m. PDT,54,69,2,381,0,3587,348,0
NEVP,10/3/2022 10 p.m. PDT,48,47,2,347,0,3532,348,0
NEVP,10/3/2022 11 p.m. PDT,40,48,2,355,0,3506,334,0
NEVP,10/4/2022 12 a.m. PDT,28,48,2,368,0,3201,306,0
NEVP,10/4/2022 1 a.m. PDT,19,49,2,384,0,3123,307,0
NEVP,10/4/2022 2 a.m. PDT,22,48,2,388,0,2821,307,0
NEVP,10/4/2022 3 a.m. PDT,13,48,2,383,0,2773,307,0
NEVP,10/4/2022 4 a.m. PDT,4,49,2,387,0,2642,306,0
NEVP,10/4/2022 5 a.m. PDT,0,49,2,393,0,2816,307,0
NEVP,10/4/2022 6 a.m. PDT,0,49,2,399,0,2822,306,0
NEVP,10/4/2022 7 a.m. PDT,0,52,2,396,0,2832,307,0
NEVP,10/4/2022 8 a.m. PDT,0,465,2,403,0,2601,307,0
NEVP,10/4/2022 9 a.m. PDT,0,1401,2,420,0,2310,306,0
NEVP,10/4/2022 10 a.m. PDT,0,1772,2,424,0,2247,306,0
NEVP,10/4/2022 11 a.m. PDT,0,1792,2,421,0,2354,307,0
NEVP,10/4/2022 12 p.m. PDT,0,1755,2,407,0,2572,307,0
NEVP,10/4/2022 1 p.m. PDT,0,1746,2,396,0,2606,306,0
NEVP,10/4/2022 2 p.m. PDT,0,1754,2,385,0,2660,308,0
NEVP,10/4/2022 3 p.m. PDT,0,1787,2,377,0,2888,307,0
NEVP,10/4/2022 4 p.m. PDT,2,1757,2,359,0,3114,307,0
NEVP,10/4/2022 5 p.m. PDT,5,1455,2,341,0,3365,324,0
NEVP,10/4/2022 6 p.m. PDT,10,577,2,323,0,3741,347,0
NEVP,10/4/2022 7 p.m. PDT,14,76,2,383,0,3601,348,0
NEVP,10/4/2022 8 p.m. PDT,16,70,2,402,0,3484,348,0
NEVP,10/4/2022 9 p.m. PDT,57,66,2,407,0,3419,348,0
NEVP,10/4/2022 10 p.m. PDT,83,48,2,382,0,3301,348,0
NEVP,10/4/2022 11 p.m. PDT,67,6,2,341,0,3287,325,0
NEVP,10/5/2022 12 a.m. PDT,43,2,2,351,0,3214,305,0
NEVP,10/5/2022 1 a.m. PDT,21,3,2,361,0,3033,303,0
NEVP,10/5/2022 2 a.m. PDT,2,3,2,368,0,2740,303,0
NEVP,10/5/2022 3 a.m. PDT,0,3,2,377,0,2726,303,0
NEVP,10/5/2022 4 a.m. PDT,0,3,2,382,0,2669,303,0
NEVP,10/5/2022 5 a.m. PDT,4,3,2,384,0,2675,300,0
NEVP,10/5/2022 6 a.m. PDT,4,3,2,378,0,2618,298,0
NEVP,10/5/2022 7 a.m. PDT,3,8,2,366,0,2585,303,0
NEVP,10/5/2022 8 a.m. PDT,2,478,2,373,0,2353,305,0
NEVP,10/5/2022 9 a.m. PDT,0,1415,2,394,0,2211,303,0
NEVP,10/5/2022 10 a.m. PDT,0,1773,2,397,0,2093,304,0
NEVP,10/5/2022 11 a.m. PDT,4,1781,2,393,0,1970,305,0
NEVP,10/5/2022 12 p.m. PDT,8,1740,2,392,0,2166,305,0
NEVP,10/5/2022 1 p.m. PDT,1,1719,2,379,0,2371,304,0
NEVP,10/5/2022 2 p.m. PDT,3,1774,2,373,0,2508,304,0
NEVP,10/5/2022 3 p.m. PDT,7,1825,2,362,0,2688,305,0
NEVP,10/5/2022 4 p.m. PDT,14,1827,2,354,0,2702,304,0
NEVP,10/5/2022 5 p.m. PDT,18,1535,2,333,0,2917,325,0
NEVP,10/5/2022 6 p.m. PDT,25,554,2,321,0,3303,348,0
NEVP,10/5/2022 7 p.m. PDT,42,72,2,310,0,3277,349,0
NEVP,10/5/2022 8 p.m. PDT,30,71,2,380,0,3240,349,0
NEVP,10/5/2022 9 p.m. PDT,24,72,2,406,0,3139,349,0
NEVP,10/5/2022 10 p.m. PDT,35,70,2,396,0,3162,348,0
NEVP,10/5/2022 11 p.m. PDT,30,48,2,397,0,3003,323,0
NEVP,10/6/2022 12 a.m. PDT,20,48,2,355,0,2797,305,0
NEVP,10/6/2022 1 a.m. PDT,2,48,2,361,0,2670,303,0
NEVP,10/6/2022 2 a.m. PDT,0,49,2,368,0,2611,304,0
NEVP,10/6/2022 3 a.m. PDT,0,49,2,372,0,2641,303,0
NEVP,10/6/2022 4 a.m. PDT,0,49,2,379,0,2715,303,0
NEVP,10/6/2022 5 a.m. PDT,0,49,2,380,0,2746,304,0
NEVP,10/6/2022 6 a.m. PDT,0,49,2,384,0,2717,302,0
NEVP,10/6/2022 7 a.m. PDT,0,53,2,386,0,2494,302,0
NEVP,10/6/2022 8 a.m. PDT,0,533,2,403,0,2309,303,0
NEVP,10/6/2022 9 a.m. PDT,0,1523,2,397,0,2155,303,0
NEVP,10/6/2022 10 a.m. PDT,0,1849,2,403,0,2148,303,0
NEVP,10/6/2022 11 a.m. PDT,0,1850,2,397,0,2155,304,0
NEVP,10/6/2022 12 p.m. PDT,0,1735,2,382,0,2193,297,0
NEVP,10/6/2022 1 p.m. PDT,0,1730,2,381,0,2404,302,0
NEVP,10/6/2022 2 p.m. PDT,0,1745,2,365,0,2584,303,0
NEVP,10/6/2022 3 p.m. PDT,0,1784,2,362,0,2778,304,0
NEVP,10/6/2022 4 p.m. PDT,1,1797,2,349,0,3047,304,0
NEVP,10/6/2022 5 p.m. PDT,2,1508,2,331,0,3272,306,0
NEVP,10/6/2022 6 p.m. PDT,8,524,2,303,0,3429,325,0
NEVP,10/6/2022 7 p.m. PDT,12,72,2,330,0,3391,346,0
NEVP,10/6/2022 8 p.m. PDT,8,52,2,386,0,3308,349,0
NEVP,10/6/2022 9 p.m. PDT,15,47,2,406,0,3247,350,0
NEVP,10/6/2022 10 p.m. PDT,38,47,2,410,0,3157,349,0
NEVP,10/6/2022 11 p.m. PDT,26,48,2,387,0,3130,297,0
NEVP,10/7/2022 12 a.m. PDT,21,49,2,357,0,3069,303,0
NEVP,10/7/2022 1 a.m. PDT,0,48,2,367,0,2903,304,0
NEVP,10/7/2022 2 a.m. PDT,0,49,2,366,0,2678,303,0
NEVP,10/7/2022 3 a.m. PDT,0,49,2,370,0,2617,303,0
NEVP,10/7/2022 4 a.m. PDT,0,49,2,373,0,2548,303,0
NEVP,10/7/2022 5 a.m. PDT,0,48,2,373,0,2619,303,0
NEVP,10/7/2022 6 a.m. PDT,0,49,2,377,0,2566,302,0
NEVP,10/7/2022 7 a.m. PDT,0,51,3,356,0,2584,294,0
NEVP,10/7/2022 8 a.m. PDT,0,500,3,360,0,2346,286,0
NEVP,10/7/2022 9 a.m. PDT,0,1424,3,384,0,1822,296,0
NEVP,10/7/2022 10 a.m. PDT,0,1776,3,401,0,1778,295,0
NEVP,10/7/2022 11 a.m. PDT,1,1796,3,402,0,1671,295,0
NEVP,10/7/2022 12 p.m. PDT,3,1767,3,402,0,1807,295,0
NEVP,10/7/2022 1 p.m. PDT,6,1769,3,392,0,1772,304,0
NEVP,10/7/2022 2 p.m. PDT,9,1799,2,387,0,1993,305,0
NEVP,10/7/2022 3 p.m. PDT,9,1834,2,374,0,2337,305,0
NEVP,10/7/2022 4 p.m. PDT,9,1842,2,361,0,2634,304,0
NEVP,10/7/2022 5 p.m. PDT,15,1541,2,346,0,3273,304,0
NEVP,10/7/2022 6 p.m. PDT,12,546,2,332,0,3519,302,0
NEVP,10/7/2022 7 p.m. PDT,20,72,2,347,0,3761,303,0
NEVP,10/7/2022 8 p.m. PDT,10,70,2,405,0,3594,303,0
NEVP,10/7/2022 9 p.m. PDT,12,67,2,422,0,3581,295,0
NEVP,10/7/2022 10 p.m. PDT,17,47,2,420,0,3351,295,0
NEVP,10/7/2022 11 p.m. PDT,17,47,2,382,0,3248,315,0
NEVP,10/8/2022 12 a.m. PDT,0,48,2,355,0,3104,386,0
NEVP,10/8/2022 1 a.m. PDT,0,47,2,356,0,2934,396,0
NEVP,10/8/2022 2 a.m. PDT,0,47,2,363,0,2844,395,0
NEVP,10/8/2022 3 a.m. PDT,0,47,2,369,0,2819,393,0
NEVP,10/8/2022 4 a.m. PDT,0,48,2,371,0,2621,393,0
NEVP,10/8/2022 5 a.m. PDT,0,48,2,374,0,2618,395,0
NEVP,10/8/2022 6 a.m. PDT,0,48,2,364,0,2594,393,0
NEVP,10/8/2022 7 a.m. PDT,0,50,2,362,0,2612,385,0
NEVP,10/8/2022 8 a.m. PDT,0,497,2,364,0,2444,376,0
NEVP,10/8/2022 9 a.m. PDT,0,1471,2,382,0,1982,386,0
NEVP,10/8/2022 10 a.m. PDT,0,1697,2,402,0,2024,386,0
NEVP,10/8/2022 11 a.m. PDT,0,1555,2,402,0,2227,386,0
NEVP,10/8/2022 12 p.m. PDT,0,1610,2,402,0,2232,386,0
NEVP,10/8/2022 1 p.m. PDT,0,1572,2,391,0,2131,394,0
NEVP,10/8/2022 2 p.m. PDT,0,1520,2,386,0,2524,394,0
NEVP,10/8/2022 3 p.m. PDT,1,1558,2,378,0,2815,394,0
NEVP,10/8/2022 4 p.m. PDT,0,1571,2,365,0,3090,394,0
NEVP,10/8/2022 5 p.m. PDT,1,1295,2,346,0,3436,393,0
NEVP,10/8/2022 6 p.m. PDT,9,457,2,377,0,3688,394,0
NEVP,10/8/2022 7 p.m. PDT,22,70,2,389,0,3844,394,0
NEVP,10/8/2022 8 p.m. PDT,3,68,2,395,0,3753,394,0
NEVP,10/8/2022 9 p.m. PDT,1,64,2,396,0,3515,394,0
NEVP,10/8/2022 10 p.m. PDT,0,47,2,367,0,3395,394,0
NEVP,10/8/2022 11 p.m. PDT,0,47,2,345,0,3373,394,0
NEVP,10/9/2022 12 a.m. PDT,0,48,2,347,0,3200,393,0
NEVP,10/9/2022 1 a.m. PDT,0,47,2,358,0,2767,383,0
NEVP,10/9/2022 2 a.m. PDT,0,48,2,359,0,2690,383,0
NEVP,10/9/2022 3 a.m. PDT,0,48,2,363,0,2533,383,0
NEVP,10/9/2022 4 a.m. PDT,0,47,2,367,0,2506,393,0
NEVP,10/9/2022 5 a.m. PDT,0,48,2,369,0,2503,371,0
NEVP,10/9/2022 6 a.m. PDT,0,48,2,362,0,2510,366,0
NEVP,10/9/2022 7 a.m. PDT,0,49,2,362,0,2428,382,0
NEVP,10/9/2022 8 a.m. PDT,1,422,1,369,0,2368,396,0
NEVP,10/9/2022 9 a.m. PDT,1,1235,1,380,0,2111,393,0
NEVP,10/9/2022 10 a.m. PDT,0,1572,1,393,0,1989,394,0
NEVP,10/9/2022 11 a.m. PDT,3,1580,2,402,0,1977,394,0
NEVP,10/9/2022 12 p.m. PDT,14,1533,2,398,0,2081,392,0
NEVP,10/9/2022 1 p.m. PDT,17,1526,2,389,0,2219,395,0
NEVP,10/9/2022 2 p.m. PDT,7,1556,2,375,0,2369,395,0
NEVP,10/9/2022 3 p.m. PDT,28,1484,2,370,0,2731,394,0
NEVP,10/9/2022 4 p.m. PDT,19,1472,2,357,0,3001,394,0
NEVP,10/9/2022 5 p.m. PDT,41,1091,2,341,0,3354,394,0
NEVP,10/9/2022 6 p.m. PDT,5,271,2,394,0,3756,390,0
NEVP,10/9/2022 7 p.m. PDT,4,68,2,407,0,3908,393,0
NEVP,10/9/2022 8 p.m. PDT,4,68,2,410,0,3813,393,0
NEVP,10/9/2022 9 p.m. PDT,1,63,2,396,0,3706,393,0
NEVP,10/9/2022 10 p.m. PDT,0,42,2,340,0,3587,393,0
NEVP,10/9/2022 11 p.m. PDT,0,24,2,341,0,3388,384,0
NEVP,10/10/2022 12 a.m. PDT,0,20,2,347,0,2997,384,0
NEVP,10/10/2022 1 a.m. PDT,0,20,2,350,0,2707,382,0
NEVP,10/10/2022 2 a.m. PDT,0,22,2,351,0,2502,382,0
NEVP,10/10/2022 3 a.m. PDT,0,22,2,355,0,2493,382,0
NEVP,10/10/2022 4 a.m. PDT,0,22,2,356,0,2499,382,0
NEVP,10/10/2022 5 a.m. PDT,4,23,2,361,0,2567,382,0
NEVP,10/10/2022 6 a.m. PDT,0,3,2,359,0,2609,381,0
NEVP,10/10/2022 7 a.m. PDT,0,4,2,358,0,2593,393,0
NEVP,10/10/2022 8 a.m. PDT,0,354,2,361,0,2497,393,0
NEVP,10/10/2022 9 a.m. PDT,0,1124,2,373,0,2423,396,0
NEVP,10/10/2022 10 a.m. PDT,0,1477,2,392,1,2261,398,0
NEVP,10/10/2022 11 a.m. PDT,0,1527,1,399,1,2225,422,0
NEVP,10/10/2022 12 p.m. PDT,0,1509,1,394,0,2205,431,0
NEVP,10/10/2022 1 p.m. PDT,12,1530,1,395,0,2178,431,0
NEVP,10/10/2022 2 p.m. PDT,8,1545,1,392,0,2534,425,0
NEVP,10/10/2022 3 p.m. PDT,44,1202,1,383,0,2926,395,0
NEVP,10/10/2022 4 p.m. PDT,29,964,1,371,0,3175,394,0
NEVP,10/10/2022 5 p.m. PDT,13,641,2,351,0,3367,393,0
NEVP,10/10/2022 6 p.m. PDT,65,239,2,342,0,3532,393,0
NEVP,10/10/2022 7 p.m. PDT,39,64,2,346,0,3968,393,0
NEVP,10/10/2022 8 p.m. PDT,31,63,2,411,0,3695,393,0
NEVP,10/10/2022 9 p.m. PDT,24,59,2,426,0,3619,393,0
NEVP,10/10/2022 10 p.m. PDT,21,45,2,404,0,3472,393,0
NEVP,10/10/2022 11 p.m. PDT,20,32,2,414,0,3283,383,0
NEVP,10/11/2022 12 a.m. PDT,25,32,2,368,0,3030,383,0
NEVP,10/11/2022 1 a.m. PDT,21,31,2,354,0,3045,393,0
NEVP,10/11/2022 2 a.m. PDT,19,31,2,356,0,2925,393,0
NEVP,10/11/2022 3 a.m. PDT,16,32,2,358,0,2680,393,0
NEVP,10/11/2022 4 a.m. PDT,17,32,2,358,0,2506,401,0
NEVP,10/11/2022 5 a.m. PDT,20,32,2,358,0,2459,392,0
NEVP,10/11/2022 6 a.m. PDT,21,32,2,360,0,2530,393,0
NEVP,10/11/2022 7 a.m. PDT,17,33,2,363,0,2485,393,0
NEVP,10/11/2022 8 a.m. PDT,9,358,2,362,0,2462,394,0
NEVP,10/11/2022 9 a.m. PDT,25,1221,2,374,0,2376,394,0
NEVP,10/11/2022 10 a.m. PDT,24,1550,2,391,0,2316,394,0
NEVP,10/11/2022 11 a.m. PDT,7,1558,2,394,0,2229,394,0
NEVP,10/11/2022 12 p.m. PDT,7,1508,2,378,0,2234,389,0
NEVP,10/11/2022 1 p.m. PDT,9,1514,2,368,0,2294,394,0
NEVP,10/11/2022 2 p.m. PDT,2,1555,2,358,0,2397,394,0
NEVP,10/11/2022 3 p.m. PDT,1,1579,2,352,0,2818,394,0
NEVP,10/11/2022 4 p.m. PDT,4,1575,2,337,0,2857,393,0
NEVP,10/11/2022 5 p.m. PDT,10,1242,2,323,0,3071,393,0
NEVP,10/11/2022 6 p.m. PDT,6,374,2,346,0,3395,393,0
NEVP,10/11/2022 7 p.m. PDT,16,67,2,364,0,3898,393,0
NEVP,10/11/2022 8 p.m. PDT,12,69,2,409,0,3853,393,0
NEVP,10/11/2022 9 p.m. PDT,14,65,2,423,0,3678,393,0
NEVP,10/11/2022 10 p.m. PDT,13,45,2,412,0,3367,393,0
NEVP,10/11/2022 11 p.m. PDT,2,41,2,363,0,3092,393,0
NEVP,10/12/2022 12 a.m. PDT,2,42,2,351,0,3069,393,0
NEVP,10/12/2022 1 a.m. PDT,9,43,2,364,0,2940,393,0
NEVP,10/12/2022 2 a.m. PDT,12,42,2,375,0,2906,393,0
NEVP,10/12/2022 3 a.m. PDT,16,43,2,379,0,2610,393,0
NEVP,10/12/2022 4 a.m. PDT,13,43,2,380,0,2470,393,0
NEVP,10/12/2022 5 a.m. PDT,8,43,2,379,0,2362,393,0
NEVP,10/12/2022 6 a.m. PDT,0,42,2,348,0,2355,392,0
NEVP,10/12/2022 7 a.m. PDT,0,43,2,351,0,2277,363,0
NEVP,10/12/2022 8 a.m. PDT,0,389,2,363,0,2189,344,0
NEVP,10/12/2022 9 a.m. PDT,0,1249,2,382,0,1667,328,0
NEVP,10/12/2022 10 a.m. PDT,0,1590,2,387,0,1720,294,0
NEVP,10/12/2022 11 a.m. PDT,1,1587,2,383,0,1763,294,0
NEVP,10/12/2022 12 p.m. PDT,13,1749,2,457,0,3032,294,0
NEVP,10/12/2022 1 p.m. PDT,31,1533,2,342,0,2129,294,0
NEVP,10/12/2022 2 p.m. PDT,19,1528,1,324,0,2180,296,0
NEVP,10/12/2022 3 p.m. PDT,16,1552,1,313,0,2217,295,0
NEVP,10/12/2022 4 p.m. PDT,12,1532,1,297,0,2666,291,0
NEVP,10/12/2022 5 p.m. PDT,12,1532,1,297,0,2666,291,0
NEVP,10/12/2022 6 p.m. PDT,39,377,1,268,0,3526,323,0
NEVP,10/12/2022 7 p.m. PDT,46,69,1,300,0,3874,348,0
NEVP,10/12/2022 8 p.m. PDT,33,70,1,354,0,3809,348,0
NEVP,10/12/2022 9 p.m. PDT,27,66,1,356,0,3570,348,0
NEVP,10/12/2022 10 p.m. PDT,19,47,1,356,0,3362,347,0
NEVP,10/12/2022 11 p.m. PDT,27,47,1,325,0,3200,306,0
NEVP,10/13/2022 12 a.m. PDT,16,47,1,294,0,3028,303,0
NEVP,10/13/2022 1 a.m. PDT,0,48,1,301,0,2934,303,0
NEVP,10/13/2022 2 a.m. PDT,0,48,1,311,0,2823,303,0
NEVP,10/13/2022 3 a.m. PDT,6,47,1,319,0,2782,303,0
NEVP,10/13/2022 4 a.m. PDT,27,48,1,317,0,2630,303,0
NEVP,10/13/2022 5 a.m. PDT,28,48,1,319,0,2370,303,0
NEVP,10/13/2022 6 a.m. PDT,8,48,1,326,0,2378,303,0
NEVP,10/13/2022 7 a.m. PDT,1,48,1,335,0,2349,303,0
NEVP,10/13/2022 8 a.m. PDT,1,388,1,343,0,2274,304,0
NEVP,10/13/2022 9 a.m. PDT,0,1266,1,364,0,1793,304,0
NEVP,10/13/2022 10 a.m. PDT,17,1587,1,368,0,1838,303,0
NEVP,10/13/2022 11 a.m. PDT,65,1619,1,358,0,1803,305,0
NEVP,10/13/2022 12 p.m. PDT,54,1569,2,353,0,2125,304,0
NEVP,10/13/2022 1 p.m. PDT,30,1531,2,344,0,2423,304,0
NEVP,10/13/2022 2 p.m. PDT,19,1545,2,335,0,2642,304,0
NEVP,10/13/2022 3 p.m. PDT,12,1579,2,324,0,2818,305,0
NEVP,10/13/2022 4 p.m. PDT,29,1580,2,311,0,2996,305,0
NEVP,10/13/2022 5 p.m. PDT,31,1256,2,289,0,3317,303,0
NEVP,10/13/2022 6 p.m. PDT,38,398,2,278,0,3588,303,0
NEVP,10/13/2022 7 p.m. PDT,44,103,2,344,0,4055,304,0
NEVP,10/13/2022 8 p.m. PDT,30,102,2,355,0,4029,304,0
NEVP,10/13/2022 9 p.m. PDT,95,103,2,362,0,3723,303,0
NEVP,10/13/2022 10 p.m. PDT,63,104,2,332,0,3688,303,0
NEVP,10/13/2022 11 p.m. PDT,34,98,2,300,0,3298,304,0
NEVP,10/14/2022 12 a.m. PDT,14,96,2,304,0,3003,303,0
NEVP,10/14/2022 1 a.m. PDT,6,96,2,309,0,2853,304,0
NEVP,10/14/2022 2 a.m. PDT,1,96,2,315,0,2643,303,0
NEVP,10/14/2022 3 a.m. PDT,0,96,2,321,0,2543,303,0
NEVP,10/14/2022 4 a.m. PDT,0,97,2,327,0,2562,303,0
NEVP,10/14/2022 5 a.m. PDT,0,97,2,327,0,2586,302,0
NEVP,10/14/2022 6 a.m. PDT,0,97,2,327,0,2584,303,0
NEVP,10/14/2022 7 a.m. PDT,0,97,2,328,0,2640,303,0
NEVP,10/14/2022 8 a.m. PDT,0,411,2,341,0,2565,303,0
NEVP,10/14/2022 9 a.m. PDT,0,1254,2,362,0,2140,303,0
NEVP,10/14/2022 10 a.m. PDT,0,1583,2,370,0,1909,304,0
NEVP,10/14/2022 11 a.m. PDT,0,1546,2,366,0,1893,304,0
NEVP,10/14/2022 12 p.m. PDT,0,1494,2,355,0,2105,304,0
NEVP,10/14/2022 1 p.m. PDT,1,1457,2,346,0,2114,304,0
NEVP,10/14/2022 2 p.m. PDT,5,1495,2,339,0,2455,304,0
NEVP,10/14/2022 3 p.m. PDT,4,1527,2,331,0,2752,304,0
NEVP,10/14/2022 4 p.m. PDT,5,1526,2,317,0,2867,304,0
NEVP,10/14/2022 5 p.m. PDT,9,1173,2,293,0,3134,304,0
NEVP,10/14/2022 6 p.m. PDT,15,329,2,323,0,3579,304,0
NEVP,10/14/2022 7 p.m. PDT,9,61,2,346,0,3859,305,0
NEVP,10/14/2022 8 p.m. PDT,1,62,2,354,0,3780,312,0
NEVP,10/14/2022 9 p.m. PDT,0,63,2,359,0,3763,349,0
NEVP,10/14/2022 10 p.m. PDT,1,47,2,295,0,3413,379,0
NEVP,10/14/2022 11 p.m. PDT,0,29,2,289,0,3228,386,0
NEVP,10/15/2022 12 a.m. PDT,0,23,2,301,0,3008,397,0
NEVP,10/15/2022 1 a.m. PDT,0,23,2,313,0,2686,395,0
NEVP,10/15/2022 2 a.m. PDT,0,23,2,319,0,2589,395,0
NEVP,10/15/2022 3 a.m. PDT,0,23,2,318,0,2650,395,0
NEVP,10/15/2022 4 a.m. PDT,0,23,2,327,0,2647,395,0
NEVP,10/15/2022 5 a.m. PDT,0,23,2,327,0,2669,395,0
NEVP,10/15/2022 6 a.m. PDT,0,23,2,329,0,2604,395,0
NEVP,10/15/2022 7 a.m. PDT,0,3,2,325,0,2531,395,0
NEVP,10/15/2022 8 a.m. PDT,0,296,2,327,0,2025,395,0
NEVP,10/15/2022 9 a.m. PDT,0,1133,2,359,0,1650,392,0
NEVP,10/15/2022 10 a.m. PDT,0,1468,2,374,0,1452,335,0
NEVP,10/15/2022 11 a.m. PDT,0,1321,2,364,0,1471,295,0
NEVP,10/15/2022 12 p.m. PDT,6,1274,2,362,0,1734,295,0
