"BA Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
LDWP,"4/3/2022 6 a.m. PDT",392,0,186,142,575,274
LDWP,"4/3/2022 7 a.m. PDT",319,7,187,182,575,274
LDWP,"4/3/2022 8 a.m. PDT",167,200,183,159,621,274
LDWP,"4/3/2022 9 a.m. PDT",145,599,0,110,303,274
LDWP,"4/3/2022 10 a.m. PDT",196,843,0,102,274,275
LDWP,"4/3/2022 11 a.m. PDT",144,858,0,99,275,275
LDWP,"4/3/2022 12 p.m. PDT",175,983,0,101,274,276
LDWP,"4/3/2022 1 p.m. PDT",159,1040,0,101,275,276
LDWP,"4/3/2022 2 p.m. PDT",223,946,0,105,276,276
LDWP,"4/3/2022 3 p.m. PDT",193,837,0,109,275,276
LDWP,"4/3/2022 4 p.m. PDT",165,778,0,114,275,276
LDWP,"4/3/2022 5 p.m. PDT",165,756,0,118,276,276
LDWP,"4/3/2022 6 p.m. PDT",135,490,13,120,384,277
LDWP,"4/3/2022 7 p.m. PDT",117,116,382,209,485,276
LDWP,"4/3/2022 8 p.m. PDT",158,1,372,225,614,276
LDWP,"4/3/2022 9 p.m. PDT",296,0,371,229,444,275
LDWP,"4/3/2022 10 p.m. PDT",332,0,370,228,470,276
LDWP,"4/3/2022 11 p.m. PDT",316,0,187,226,521,275
LDWP,"4/4/2022 12 a.m. PDT",309,0,186,223,445,275
LDWP,"4/4/2022 1 a.m. PDT",266,0,186,163,443,275
LDWP,"4/4/2022 2 a.m. PDT",170,0,187,148,334,275
LDWP,"4/4/2022 3 a.m. PDT",188,0,186,142,439,275
LDWP,"4/4/2022 4 a.m. PDT",205,0,187,144,402,275
LDWP,"4/4/2022 5 a.m. PDT",237,0,187,206,432,275
LDWP,"4/4/2022 6 a.m. PDT",143,0,187,231,543,274
LDWP,"4/4/2022 7 a.m. PDT",136,11,187,231,793,274
LDWP,"4/4/2022 8 a.m. PDT",132,300,186,200,688,274
LDWP,"4/4/2022 9 a.m. PDT",152,792,1,119,462,274
LDWP,"4/4/2022 10 a.m. PDT",190,1027,0,103,445,275
LDWP,"4/4/2022 11 a.m. PDT",208,1090,0,101,283,276
LDWP,"4/4/2022 12 p.m. PDT",210,1091,0,101,277,276
LDWP,"4/4/2022 1 p.m. PDT",157,1077,0,101,288,276
LDWP,"4/4/2022 2 p.m. PDT",160,1033,0,101,301,275
LDWP,"4/4/2022 3 p.m. PDT",158,949,0,101,344,275
LDWP,"4/4/2022 4 p.m. PDT",315,855,0,102,519,279
LDWP,"4/4/2022 5 p.m. PDT",331,653,0,114,505,277
LDWP,"4/4/2022 6 p.m. PDT",338,525,42,139,478,275
LDWP,"4/4/2022 7 p.m. PDT",392,117,373,182,735,275
LDWP,"4/4/2022 8 p.m. PDT",313,1,373,228,1024,274
LDWP,"4/4/2022 9 p.m. PDT",364,0,370,230,1013,273
LDWP,"4/4/2022 10 p.m. PDT",368,0,188,218,1023,273
LDWP,"4/4/2022 11 p.m. PDT",355,0,185,223,1024,274
LDWP,"4/5/2022 12 a.m. PDT",435,0,2,212,1024,273
LDWP,"4/5/2022 1 a.m. PDT",398,0,0,218,1024,273
LDWP,"4/5/2022 2 a.m. PDT",282,0,0,212,1023,273
LDWP,"4/5/2022 3 a.m. PDT",317,0,0,153,1012,275
LDWP,"4/5/2022 4 a.m. PDT",288,0,0,173,1020,275
LDWP,"4/5/2022 5 a.m. PDT",210,0,0,197,1018,276
LDWP,"4/5/2022 6 a.m. PDT",199,0,0,153,949,275
LDWP,"4/5/2022 7 a.m. PDT",190,9,0,189,979,275
LDWP,"4/5/2022 8 a.m. PDT",263,246,0,178,746,275
LDWP,"4/5/2022 9 a.m. PDT",427,645,0,121,412,275
LDWP,"4/5/2022 10 a.m. PDT",436,859,0,107,409,275
LDWP,"4/5/2022 11 a.m. PDT",435,990,0,106,411,275
LDWP,"4/5/2022 12 p.m. PDT",421,1033,0,107,417,275
LDWP,"4/5/2022 1 p.m. PDT",404,1044,0,108,409,275
LDWP,"4/5/2022 2 p.m. PDT",408,1050,0,113,412,275
LDWP,"4/5/2022 3 p.m. PDT",409,1041,0,122,417,275
LDWP,"4/5/2022 4 p.m. PDT",370,976,0,130,423,276
LDWP,"4/5/2022 5 p.m. PDT",336,824,0,140,421,277
LDWP,"4/5/2022 6 p.m. PDT",317,516,0,164,518,277
LDWP,"4/5/2022 7 p.m. PDT",326,118,187,194,758,275
LDWP,"4/5/2022 8 p.m. PDT",299,1,188,233,1360,274
LDWP,"4/5/2022 9 p.m. PDT",266,0,187,228,1455,273
LDWP,"4/5/2022 10 p.m. PDT",260,0,187,228,1273,273
LDWP,"4/5/2022 11 p.m. PDT",271,0,184,234,1280,273
LDWP,"4/6/2022 12 a.m. PDT",227,0,2,232,1275,274
LDWP,"4/6/2022 1 a.m. PDT",219,0,0,224,1242,274
LDWP,"4/6/2022 2 a.m. PDT",250,0,0,212,1243,275
LDWP,"4/6/2022 3 a.m. PDT",183,0,0,204,1290,276
LDWP,"4/6/2022 4 a.m. PDT",142,0,0,210,1352,276
LDWP,"4/6/2022 5 a.m. PDT",142,0,0,210,1303,277
LDWP,"4/6/2022 6 a.m. PDT",139,0,0,205,1005,277
LDWP,"4/6/2022 7 a.m. PDT",164,13,0,191,1358,276
LDWP,"4/6/2022 8 a.m. PDT",185,285,0,179,1044,276
LDWP,"4/6/2022 9 a.m. PDT",219,735,0,121,1032,276
LDWP,"4/6/2022 10 a.m. PDT",267,973,0,100,968,276
LDWP,"4/6/2022 11 a.m. PDT",263,1049,0,103,990,275
LDWP,"4/6/2022 12 p.m. PDT",322,1048,0,102,989,275
LDWP,"4/6/2022 1 p.m. PDT",445,1044,0,105,985,275
LDWP,"4/6/2022 2 p.m. PDT",465,1048,0,121,990,275
LDWP,"4/6/2022 3 p.m. PDT",431,1052,0,139,986,275
LDWP,"4/6/2022 4 p.m. PDT",401,996,0,199,993,276
LDWP,"4/6/2022 5 p.m. PDT",383,844,0,221,969,276
LDWP,"4/6/2022 6 p.m. PDT",362,540,189,232,1097,275
LDWP,"4/6/2022 7 p.m. PDT",353,132,189,246,1507,275
LDWP,"4/6/2022 8 p.m. PDT",341,1,188,251,1831,274
LDWP,"4/6/2022 9 p.m. PDT",323,0,188,253,1757,274
LDWP,"4/6/2022 10 p.m. PDT",303,0,187,233,1624,274
LDWP,"4/6/2022 11 p.m. PDT",196,0,3,241,1516,275
LDWP,"4/7/2022 12 a.m. PDT",110,0,0,242,1233,276
LDWP,"4/7/2022 1 a.m. PDT",124,0,0,231,1229,275
LDWP,"4/7/2022 2 a.m. PDT",127,0,0,228,1175,275
LDWP,"4/7/2022 3 a.m. PDT",57,0,0,216,1115,276
LDWP,"4/7/2022 4 a.m. PDT",35,0,0,215,1143,277
LDWP,"4/7/2022 5 a.m. PDT",48,0,0,216,1174,277
LDWP,"4/7/2022 6 a.m. PDT",27,0,0,219,1209,276
LDWP,"4/7/2022 7 a.m. PDT",34,16,0,227,1230,276
LDWP,"4/7/2022 8 a.m. PDT",32,303,0,198,973,276
LDWP,"4/7/2022 9 a.m. PDT",35,745,0,134,856,275
LDWP,"4/7/2022 10 a.m. PDT",23,974,0,120,851,276
LDWP,"4/7/2022 11 a.m. PDT",33,1050,0,108,850,276
LDWP,"4/7/2022 12 p.m. PDT",47,1043,0,110,816,275
LDWP,"4/7/2022 1 p.m. PDT",99,1043,0,113,889,275
LDWP,"4/7/2022 2 p.m. PDT",152,1052,0,140,844,274
LDWP,"4/7/2022 3 p.m. PDT",201,1054,180,140,1111,274
LDWP,"4/7/2022 4 p.m. PDT",247,988,186,148,975,274
LDWP,"4/7/2022 5 p.m. PDT",284,839,367,169,1286,275
LDWP,"4/7/2022 6 p.m. PDT",275,541,380,180,1345,275
LDWP,"4/7/2022 7 p.m. PDT",201,133,404,225,1784,275
LDWP,"4/7/2022 8 p.m. PDT",156,1,373,242,1978,275
LDWP,"4/7/2022 9 p.m. PDT",127,0,371,232,2006,275
LDWP,"4/7/2022 10 p.m. PDT",252,0,374,238,1829,275
LDWP,"4/7/2022 11 p.m. PDT",219,0,370,250,1711,275
LDWP,"4/8/2022 12 a.m. PDT",138,0,4,242,1699,275
LDWP,"4/8/2022 1 a.m. PDT",166,0,0,248,1619,275
LDWP,"4/8/2022 2 a.m. PDT",133,0,0,234,1548,275
LDWP,"4/8/2022 3 a.m. PDT",69,0,0,226,1467,276
LDWP,"4/8/2022 4 a.m. PDT",48,0,0,209,1447,276
LDWP,"4/8/2022 5 a.m. PDT",37,0,0,208,1365,274
LDWP,"4/8/2022 6 a.m. PDT",47,0,10,221,1356,274
LDWP,"4/8/2022 7 a.m. PDT",44,19,187,218,1407,274
LDWP,"4/8/2022 8 a.m. PDT",47,326,183,203,1095,274
LDWP,"4/8/2022 9 a.m. PDT",90,745,1,137,899,275
LDWP,"4/8/2022 10 a.m. PDT",84,969,0,119,951,275
LDWP,"4/8/2022 11 a.m. PDT",52,1044,0,120,953,276
LDWP,"4/8/2022 12 p.m. PDT",28,1044,184,117,979,276
LDWP,"4/8/2022 1 p.m. PDT",19,1036,368,117,1112,276
LDWP,"4/8/2022 2 p.m. PDT",23,1043,372,132,1164,276
LDWP,"4/8/2022 3 p.m. PDT",41,1082,375,196,1282,275
LDWP,"4/8/2022 4 p.m. PDT",72,1027,405,210,1531,276
LDWP,"4/8/2022 5 p.m. PDT",153,881,186,217,1662,276
LDWP,"4/8/2022 6 p.m. PDT",251,576,187,222,1781,276
LDWP,"4/8/2022 7 p.m. PDT",265,144,208,230,2305,276
LDWP,"4/8/2022 8 p.m. PDT",253,2,4,236,2394,275
LDWP,"4/8/2022 9 p.m. PDT",181,0,0,231,2177,275
LDWP,"4/8/2022 10 p.m. PDT",181,0,0,233,2085,275
LDWP,"4/8/2022 11 p.m. PDT",281,0,0,235,1959,280
LDWP,"4/9/2022 12 a.m. PDT",292,0,5,234,1662,278
LDWP,"4/9/2022 1 a.m. PDT",343,0,0,229,1727,276
LDWP,"4/9/2022 2 a.m. PDT",344,0,0,231,1699,275
LDWP,"4/9/2022 3 a.m. PDT",354,0,0,229,1426,274
LDWP,"4/9/2022 4 a.m. PDT",359,0,0,220,1313,274
LDWP,"4/9/2022 5 a.m. PDT",362,0,0,213,844,275
LDWP,"4/9/2022 6 a.m. PDT",360,0,0,218,861,275
LDWP,"4/9/2022 7 a.m. PDT",351,16,0,224,855,274
LDWP,"4/9/2022 8 a.m. PDT",355,303,0,178,579,275
LDWP,"4/9/2022 9 a.m. PDT",349,710,0,121,418,276
LDWP,"4/9/2022 10 a.m. PDT",332,1002,0,119,417,275
LDWP,"4/9/2022 11 a.m. PDT",316,1117,0,112,418,275
LDWP,"4/9/2022 12 p.m. PDT",312,1136,0,112,421,275
LDWP,"4/9/2022 1 p.m. PDT",303,1135,0,115,474,274
LDWP,"4/9/2022 2 p.m. PDT",315,1124,0,119,629,279
LDWP,"4/9/2022 3 p.m. PDT",332,1121,0,124,608,277
LDWP,"4/9/2022 4 p.m. PDT",331,1029,0,120,607,277
LDWP,"4/9/2022 5 p.m. PDT",366,920,0,126,602,275
LDWP,"4/9/2022 6 p.m. PDT",469,615,0,146,663,277
LDWP,"4/9/2022 7 p.m. PDT",591,140,184,197,983,276
LDWP,"4/9/2022 8 p.m. PDT",614,2,188,224,1196,275
LDWP,"4/9/2022 9 p.m. PDT",540,0,186,208,1021,275
LDWP,"4/9/2022 10 p.m. PDT",461,0,186,214,1020,275
LDWP,"4/9/2022 11 p.m. PDT",518,0,189,226,932,275
LDWP,"4/10/2022 12 a.m. PDT",508,0,195,204,566,274
LDWP,"4/10/2022 1 a.m. PDT",471,0,187,221,818,274
LDWP,"4/10/2022 2 a.m. PDT",480,0,187,223,864,273
LDWP,"4/10/2022 3 a.m. PDT",474,0,187,215,768,275
LDWP,"4/10/2022 4 a.m. PDT",420,0,187,211,592,276
LDWP,"4/10/2022 5 a.m. PDT",386,0,186,211,479,276
LDWP,"4/10/2022 6 a.m. PDT",371,0,186,181,419,275
LDWP,"4/10/2022 7 a.m. PDT",374,24,4,200,425,275
LDWP,"4/10/2022 8 a.m. PDT",372,328,0,143,470,274
LDWP,"4/10/2022 9 a.m. PDT",393,732,0,101,415,275
LDWP,"4/10/2022 10 a.m. PDT",408,916,0,100,412,276
LDWP,"4/10/2022 11 a.m. PDT",389,1058,0,100,413,276
LDWP,"4/10/2022 12 p.m. PDT",376,1099,0,100,414,275
LDWP,"4/10/2022 1 p.m. PDT",344,1085,0,112,414,276
LDWP,"4/10/2022 2 p.m. PDT",350,1110,0,107,414,278
LDWP,"4/10/2022 3 p.m. PDT",341,1106,0,107,414,278
LDWP,"4/10/2022 4 p.m. PDT",247,991,0,114,419,277
LDWP,"4/10/2022 5 p.m. PDT",200,864,30,119,431,277
LDWP,"4/10/2022 6 p.m. PDT",143,480,213,130,516,276
LDWP,"4/10/2022 7 p.m. PDT",56,157,405,213,866,275
LDWP,"4/10/2022 8 p.m. PDT",144,2,387,225,1305,276
LDWP,"4/10/2022 9 p.m. PDT",77,0,386,222,1474,276
LDWP,"4/10/2022 10 p.m. PDT",85,0,391,229,1565,276
LDWP,"4/10/2022 11 p.m. PDT",213,0,376,229,1322,276
LDWP,"4/11/2022 12 a.m. PDT",296,0,370,229,1128,276
LDWP,"4/11/2022 1 a.m. PDT",206,0,206,222,1022,276
LDWP,"4/11/2022 2 a.m. PDT",163,0,36,217,1000,275
LDWP,"4/11/2022 3 a.m. PDT",336,0,0,214,957,275
LDWP,"4/11/2022 4 a.m. PDT",341,0,0,210,984,275
LDWP,"4/11/2022 5 a.m. PDT",203,0,0,217,1007,275
LDWP,"4/11/2022 6 a.m. PDT",217,0,0,221,1027,275
LDWP,"4/11/2022 7 a.m. PDT",209,21,0,220,1024,275
LDWP,"4/11/2022 8 a.m. PDT",213,273,0,207,873,274
LDWP,"4/11/2022 9 a.m. PDT",403,697,0,124,450,275
LDWP,"4/11/2022 10 a.m. PDT",550,951,0,111,445,275
LDWP,"4/11/2022 11 a.m. PDT",547,1064,0,100,408,274
LDWP,"4/11/2022 12 p.m. PDT",558,1048,0,100,411,276
LDWP,"4/11/2022 1 p.m. PDT",504,1078,0,112,415,276
LDWP,"4/11/2022 2 p.m. PDT",428,1002,0,118,416,276
LDWP,"4/11/2022 3 p.m. PDT",293,945,0,121,415,276
LDWP,"4/11/2022 4 p.m. PDT",287,860,0,122,417,276
LDWP,"4/11/2022 5 p.m. PDT",247,633,0,122,420,277
LDWP,"4/11/2022 6 p.m. PDT",273,269,2,150,565,277
LDWP,"4/11/2022 7 p.m. PDT",353,75,177,206,894,276
LDWP,"4/11/2022 8 p.m. PDT",442,1,186,224,1296,275
LDWP,"4/11/2022 9 p.m. PDT",395,0,188,221,1341,274
LDWP,"4/11/2022 10 p.m. PDT",468,0,186,225,1181,274
LDWP,"4/11/2022 11 p.m. PDT",468,0,4,225,1119,275
LDWP,"4/12/2022 12 a.m. PDT",442,0,0,225,1019,274
LDWP,"4/12/2022 1 a.m. PDT",318,0,0,220,809,273
LDWP,"4/12/2022 2 a.m. PDT",260,0,0,214,749,273
LDWP,"4/12/2022 3 a.m. PDT",227,0,0,205,768,274
LDWP,"4/12/2022 4 a.m. PDT",218,0,0,195,792,274
LDWP,"4/12/2022 5 a.m. PDT",204,0,0,194,912,274
LDWP,"4/12/2022 6 a.m. PDT",206,0,0,198,1018,274
LDWP,"4/12/2022 7 a.m. PDT",207,30,0,206,1025,275
LDWP,"4/12/2022 8 a.m. PDT",216,415,0,187,853,275
LDWP,"4/12/2022 9 a.m. PDT",227,895,0,123,553,276
LDWP,"4/12/2022 10 a.m. PDT",226,1093,0,116,425,276
LDWP,"4/12/2022 11 a.m. PDT",236,1148,0,117,540,276
LDWP,"4/12/2022 12 p.m. PDT",247,1148,0,114,422,276
LDWP,"4/12/2022 1 p.m. PDT",254,1149,1,110,410,275
LDWP,"4/12/2022 2 p.m. PDT",255,1148,4,100,415,275
LDWP,"4/12/2022 3 p.m. PDT",254,1147,3,106,416,276
LDWP,"4/12/2022 4 p.m. PDT",277,1106,4,120,415,276
LDWP,"4/12/2022 5 p.m. PDT",276,966,4,132,419,276
LDWP,"4/12/2022 6 p.m. PDT",272,661,53,155,470,276
LDWP,"4/12/2022 7 p.m. PDT",325,158,273,187,716,276
LDWP,"4/12/2022 8 p.m. PDT",327,2,296,233,1067,276
LDWP,"4/12/2022 9 p.m. PDT",268,0,473,235,1214,276
LDWP,"4/12/2022 10 p.m. PDT",261,0,217,234,1162,275
LDWP,"4/12/2022 11 p.m. PDT",261,0,186,233,1021,275
LDWP,"4/13/2022 12 a.m. PDT",249,0,187,226,1022,275
LDWP,"4/13/2022 1 a.m. PDT",23,0,194,222,1023,185
LDWP,"4/13/2022 2 a.m. PDT",40,0,184,223,1023,185
LDWP,"4/13/2022 3 a.m. PDT",40,0,0,218,1023,184
LDWP,"4/13/2022 4 a.m. PDT",42,0,0,217,1023,184
LDWP,"4/13/2022 5 a.m. PDT",42,0,12,219,1144,184
LDWP,"4/13/2022 6 a.m. PDT",72,0,187,231,1317,185
LDWP,"4/13/2022 7 a.m. PDT",94,33,189,228,1415,185
LDWP,"4/13/2022 8 a.m. PDT",119,417,3,201,892,185
LDWP,"4/13/2022 9 a.m. PDT",139,882,1,132,419,185
LDWP,"4/13/2022 10 a.m. PDT",165,1076,0,108,415,186
LDWP,"4/13/2022 11 a.m. PDT",102,1146,0,103,416,185
LDWP,"4/13/2022 12 p.m. PDT",52,1137,0,101,415,185
LDWP,"4/13/2022 1 p.m. PDT",70,1128,0,117,416,185
LDWP,"4/13/2022 2 p.m. PDT",49,1123,0,118,416,184
LDWP,"4/13/2022 3 p.m. PDT",58,1124,0,119,417,184
LDWP,"4/13/2022 4 p.m. PDT",58,1073,0,126,416,184
LDWP,"4/13/2022 5 p.m. PDT",39,946,102,142,417,186
LDWP,"4/13/2022 6 p.m. PDT",26,663,98,156,472,186
LDWP,"4/13/2022 7 p.m. PDT",25,182,113,222,861,186
LDWP,"4/13/2022 8 p.m. PDT",22,2,188,233,1534,185
LDWP,"4/13/2022 9 p.m. PDT",24,0,186,233,1669,184
LDWP,"4/13/2022 10 p.m. PDT",35,0,187,234,1527,185
LDWP,"4/13/2022 11 p.m. PDT",169,0,185,239,1282,185
LDWP,"4/14/2022 12 a.m. PDT",247,0,2,238,1282,185
LDWP,"4/14/2022 1 a.m. PDT",273,0,0,230,1281,186
LDWP,"4/14/2022 2 a.m. PDT",217,0,0,227,1164,186
LDWP,"4/14/2022 3 a.m. PDT",217,0,0,220,1021,185
LDWP,"4/14/2022 4 a.m. PDT",214,0,0,217,1038,185
LDWP,"4/14/2022 5 a.m. PDT",216,0,0,219,1036,185
LDWP,"4/14/2022 6 a.m. PDT",229,0,0,228,1120,185
LDWP,"4/14/2022 7 a.m. PDT",281,33,0,222,1383,185
LDWP,"4/14/2022 8 a.m. PDT",217,402,0,216,1040,185
LDWP,"4/14/2022 9 a.m. PDT",226,859,0,155,464,184
LDWP,"4/14/2022 10 a.m. PDT",262,1019,0,36,424,185
LDWP,"4/14/2022 11 a.m. PDT",187,1027,0,0,420,185
LDWP,"4/14/2022 12 p.m. PDT",162,1100,0,0,415,185
LDWP,"4/14/2022 1 p.m. PDT",169,1114,0,0,418,185
LDWP,"4/14/2022 2 p.m. PDT",236,1127,0,0,418,185
LDWP,"4/14/2022 3 p.m. PDT",258,1123,0,0,420,185
LDWP,"4/14/2022 4 p.m. PDT",298,1055,0,0,422,185
LDWP,"4/14/2022 5 p.m. PDT",309,936,106,0,421,185
LDWP,"4/14/2022 6 p.m. PDT",337,636,110,8,450,185
LDWP,"4/14/2022 7 p.m. PDT",339,188,98,28,851,185
LDWP,"4/14/2022 8 p.m. PDT",296,4,293,34,1253,185
LDWP,"4/14/2022 9 p.m. PDT",260,0,210,153,1277,185
LDWP,"4/14/2022 10 p.m. PDT",260,0,187,190,1276,185
LDWP,"4/14/2022 11 p.m. PDT",209,0,186,167,1277,185
LDWP,"4/15/2022 12 a.m. PDT",161,0,186,176,1128,185
LDWP,"4/15/2022 1 a.m. PDT",197,0,3,187,1023,186
LDWP,"4/15/2022 2 a.m. PDT",254,0,0,188,1020,186
LDWP,"4/15/2022 3 a.m. PDT",239,0,0,185,948,186
LDWP,"4/15/2022 4 a.m. PDT",238,0,0,185,1018,186
LDWP,"4/15/2022 5 a.m. PDT",208,0,0,188,992,186
LDWP,"4/15/2022 6 a.m. PDT",191,0,0,193,1006,186
LDWP,"4/15/2022 7 a.m. PDT",182,37,0,193,1014,186
LDWP,"4/15/2022 8 a.m. PDT",191,413,0,156,636,185
LDWP,"4/15/2022 9 a.m. PDT",219,857,0,119,417,185
LDWP,"4/15/2022 10 a.m. PDT",215,1046,0,116,417,185
LDWP,"4/15/2022 11 a.m. PDT",104,1129,0,111,416,185
LDWP,"4/15/2022 12 p.m. PDT",72,1130,0,110,416,185
LDWP,"4/15/2022 1 p.m. PDT",64,1097,0,110,416,185
LDWP,"4/15/2022 2 p.m. PDT",51,1097,0,110,418,185
LDWP,"4/15/2022 3 p.m. PDT",44,1117,0,113,419,184
LDWP,"4/15/2022 4 p.m. PDT",49,1042,0,119,419,184
LDWP,"4/15/2022 5 p.m. PDT",58,911,107,132,482,184
LDWP,"4/15/2022 6 p.m. PDT",165,634,242,140,499,185
LDWP,"4/15/2022 7 p.m. PDT",258,134,419,190,903,186
LDWP,"4/15/2022 8 p.m. PDT",261,3,375,224,1212,185
LDWP,"4/15/2022 9 p.m. PDT",282,0,374,222,1212,185
LDWP,"4/15/2022 10 p.m. PDT",218,0,375,216,1134,185
LDWP,"4/15/2022 11 p.m. PDT",200,0,374,225,1021,184
LDWP,"4/16/2022 12 a.m. PDT",201,0,392,227,1026,184
LDWP,"4/16/2022 1 a.m. PDT",178,0,373,228,1006,184
LDWP,"4/16/2022 2 a.m. PDT",159,0,371,223,1017,184
LDWP,"4/16/2022 3 a.m. PDT",177,0,372,218,1024,184
LDWP,"4/16/2022 4 a.m. PDT",215,0,371,217,1023,184
LDWP,"4/16/2022 5 a.m. PDT",274,0,374,216,1004,184
LDWP,"4/16/2022 6 a.m. PDT",248,0,373,216,952,185
LDWP,"4/16/2022 7 a.m. PDT",181,34,372,211,925,184
LDWP,"4/16/2022 8 a.m. PDT",173,283,183,171,514,184
LDWP,"4/16/2022 9 a.m. PDT",260,654,1,117,422,185
LDWP,"4/16/2022 10 a.m. PDT",316,1020,0,102,417,185
LDWP,"4/16/2022 11 a.m. PDT",325,1097,0,98,415,185
LDWP,"4/16/2022 12 p.m. PDT",333,1013,0,100,418,185
LDWP,"4/16/2022 1 p.m. PDT",335,1002,0,99,416,184
LDWP,"4/16/2022 2 p.m. PDT",330,1098,0,99,416,184
LDWP,"4/16/2022 3 p.m. PDT",316,1060,0,100,417,185
LDWP,"4/16/2022 4 p.m. PDT",265,1002,0,104,417,184
LDWP,"4/16/2022 5 p.m. PDT",248,900,0,116,416,185
LDWP,"4/16/2022 6 p.m. PDT",209,634,0,130,460,185
LDWP,"4/16/2022 7 p.m. PDT",136,188,188,212,791,186
LDWP,"4/16/2022 8 p.m. PDT",151,3,188,221,1081,186
LDWP,"4/16/2022 9 p.m. PDT",165,0,187,214,1074,185
LDWP,"4/16/2022 10 p.m. PDT",113,0,186,214,1056,185
LDWP,"4/16/2022 11 p.m. PDT",104,0,186,220,996,185
LDWP,"4/17/2022 12 a.m. PDT",73,0,185,213,947,185
LDWP,"4/17/2022 1 a.m. PDT",100,0,214,216,783,186
LDWP,"4/17/2022 2 a.m. PDT",122,0,188,212,719,186
