"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
CPLE,"3/11/2022 4 a.m. EST",-3,55,1078,0,2042,128,2728
CPLE,"3/11/2022 5 a.m. EST",-1,65,1100,0,2205,129,2731
CPLE,"3/11/2022 6 a.m. EST",-5,70,1102,0,2221,130,2725
CPLE,"3/11/2022 7 a.m. EST",1,62,1104,0,2345,134,2722
CPLE,"3/11/2022 8 a.m. EST",132,66,1069,0,2362,199,2733
CPLE,"3/11/2022 9 a.m. EST",318,62,1069,0,2357,200,2721
CPLE,"3/11/2022 10 a.m. EST",529,65,1071,0,2276,199,2727
CPLE,"3/11/2022 11 a.m. EST",807,63,1057,0,2012,199,2722
CPLE,"3/11/2022 12 p.m. EST",1107,66,1026,0,1613,147,2726
CPLE,"3/11/2022 1 p.m. EST",1248,61,1044,0,1614,106,2726
CPLE,"3/11/2022 2 p.m. EST",1512,64,992,0,1442,105,2725
CPLE,"3/11/2022 3 p.m. EST",1463,65,977,0,1377,104,2728
CPLE,"3/11/2022 4 p.m. EST",977,66,1028,0,1550,105,2720
CPLE,"3/11/2022 5 p.m. EST",569,64,1025,0,1519,103,2723
CPLE,"3/11/2022 6 p.m. EST",144,63,1051,0,1607,103,2724
CPLE,"3/11/2022 7 p.m. EST",32,66,1045,0,1582,102,2720
CPLE,"3/11/2022 8 p.m. EST",34,65,1051,0,1609,101,2719
CPLE,"3/11/2022 9 p.m. EST",-2,65,1046,0,1482,103,2719
CPLE,"3/11/2022 10 p.m. EST",0,68,1021,0,1405,162,2679
CPLE,"3/11/2022 11 p.m. EST",-1,68,1036,0,1484,165,2703
CPLE,"3/12/2022 12 a.m. EST",-3,71,1031,0,1455,165,2709
CPLE,"3/12/2022 1 a.m. EST",0,66,1068,0,1595,166,2721
CPLE,"3/12/2022 2 a.m. EST",-5,40,1088,-1,1628,166,2718
CPLE,"3/12/2022 3 a.m. EST",-2,22,1081,-1,1590,166,2718
CPLE,"3/12/2022 4 a.m. EST",-2,23,1073,0,1566,165,2721
CPLE,"3/12/2022 5 a.m. EST",-1,22,1092,0,1571,166,2722
CPLE,"3/12/2022 6 a.m. EST",-3,22,1148,0,1543,167,2715
CPLE,"3/12/2022 7 a.m. EST",-2,21,1160,0,1571,170,2713
CPLE,"3/12/2022 8 a.m. EST",74,21,1121,0,1545,239,2725
CPLE,"3/12/2022 9 a.m. EST",189,32,1124,0,1564,400,2723
CPLE,"3/12/2022 10 a.m. EST",666,95,1063,0,1515,448,2727
CPLE,"3/12/2022 11 a.m. EST",727,107,1027,0,1561,519,2608
CPLE,"3/12/2022 12 p.m. EST",723,108,1037,0,1865,598,2571
CPLE,"3/12/2022 1 p.m. EST",663,102,1056,0,1951,630,2571
CPLE,"3/12/2022 2 p.m. EST",642,111,1055,0,2077,712,2570
CPLE,"3/12/2022 3 p.m. EST",956,107,1040,0,2010,715,2577
CPLE,"3/12/2022 4 p.m. EST",1001,103,1040,0,2072,817,2577
CPLE,"3/12/2022 5 p.m. EST",754,107,1051,0,2245,846,2644
CPLE,"3/12/2022 6 p.m. EST",376,104,1088,0,2528,936,2695
CPLE,"3/12/2022 7 p.m. EST",44,102,1130,0,2640,1023,2710
CPLE,"3/12/2022 8 p.m. EST",38,106,1133,0,2862,1086,2711
CPLE,"3/12/2022 9 p.m. EST",0,104,1172,0,2892,1193,2717
CPLE,"3/12/2022 10 p.m. EST",-3,104,1174,0,2906,1243,2725
CPLE,"3/12/2022 11 p.m. EST",0,103,1174,0,2866,1241,2731
CPLE,"3/13/2022 12 a.m. EST",-2,104,1172,0,2527,1284,2731
CPLE,"3/13/2022 1 a.m. EST",,,,,,,
CPLE,"3/13/2022 3 a.m. EDT",,,,,,,
CPLE,"3/13/2022 4 a.m. EDT",,,,,,,
CPLE,"3/13/2022 5 a.m. EDT",,,,,,,
CPLE,"3/13/2022 6 a.m. EDT",,,,,,,
CPLE,"3/13/2022 7 a.m. EDT",,,,,,,
CPLE,"3/13/2022 8 a.m. EDT",,,,,,,
CPLE,"3/13/2022 9 a.m. EDT",,,,,,,
CPLE,"3/13/2022 10 a.m. EDT",,,,,,,
CPLE,"3/13/2022 11 a.m. EDT",,,,,,,
CPLE,"3/13/2022 12 p.m. EDT",,,,,,,
CPLE,"3/13/2022 1 p.m. EDT",,,,,,,
CPLE,"3/13/2022 2 p.m. EDT",,,,,,,
CPLE,"3/13/2022 3 p.m. EDT",,,,,,,
CPLE,"3/13/2022 4 p.m. EDT",,,,,,,
CPLE,"3/13/2022 5 p.m. EDT",,,,,,,
CPLE,"3/13/2022 6 p.m. EDT",,,,,,,
CPLE,"3/13/2022 7 p.m. EDT",,,,,,,
CPLE,"3/13/2022 8 p.m. EDT",,,,,,,
CPLE,"3/13/2022 9 p.m. EDT",,,,,,,
CPLE,"3/13/2022 10 p.m. EDT",,,,,,,
CPLE,"3/13/2022 11 p.m. EDT",,,,,,,
CPLE,"3/14/2022 12 a.m. EDT",,,,,,,
CPLE,"3/14/2022 1 a.m. EDT",0,66,1072,0,1885,685,2756
CPLE,"3/14/2022 2 a.m. EDT",-2,57,1070,-1,1936,573,2756
CPLE,"3/14/2022 3 a.m. EDT",-2,57,1104,-1,1996,523,2758
CPLE,"3/14/2022 4 a.m. EDT",-1,58,1112,0,2113,584,2757
CPLE,"3/14/2022 5 a.m. EDT",-1,58,1108,0,2106,836,2756
CPLE,"3/14/2022 6 a.m. EDT",-1,100,1160,0,2566,1213,2757
CPLE,"3/14/2022 7 a.m. EDT",-4,94,1180,0,3313,1193,2757
CPLE,"3/14/2022 8 a.m. EDT",82,103,1143,0,3407,1137,2758
CPLE,"3/14/2022 9 a.m. EDT",660,98,1146,0,3214,992,2736
CPLE,"3/14/2022 10 a.m. EDT",1553,78,1143,0,2385,990,2722
CPLE,"3/14/2022 11 a.m. EDT",2218,74,1074,0,1720,892,2733
CPLE,"3/14/2022 12 p.m. EDT",2581,73,1018,0,1509,661,2729
CPLE,"3/14/2022 1 p.m. EDT",2705,66,978,0,1392,631,2728
CPLE,"3/14/2022 2 p.m. EDT",2721,60,893,0,1276,645,2727
CPLE,"3/14/2022 3 p.m. EDT",2704,60,777,0,981,646,2727
CPLE,"3/14/2022 4 p.m. EDT",2567,63,770,0,950,640,2725
CPLE,"3/14/2022 5 p.m. EDT",2168,60,775,0,985,547,2725
CPLE,"3/14/2022 6 p.m. EDT",1484,61,815,0,1161,512,2724
CPLE,"3/14/2022 7 p.m. EDT",472,62,980,0,1563,553,2724
CPLE,"3/14/2022 8 p.m. EDT",40,60,1016,0,1514,690,2720
CPLE,"3/14/2022 9 p.m. EDT",0,60,1083,0,1600,688,2730
CPLE,"3/14/2022 10 p.m. EDT",-1,56,1039,0,1479,674,2726
CPLE,"3/14/2022 11 p.m. EDT",-1,58,1062,0,1587,522,2726
CPLE,"3/15/2022 12 a.m. EDT",-1,61,1054,0,1551,518,2725
CPLE,"3/15/2022 1 a.m. EDT",-3,59,1064,0,1595,518,2729
CPLE,"3/15/2022 2 a.m. EDT",-2,58,1059,-1,1599,516,2730
CPLE,"3/15/2022 3 a.m. EDT",-2,58,1085,-1,1669,517,2735
CPLE,"3/15/2022 4 a.m. EDT",0,59,1083,0,1664,514,2731
CPLE,"3/15/2022 5 a.m. EDT",0,59,1079,0,1750,628,2731
CPLE,"3/15/2022 6 a.m. EDT",-2,58,1136,0,2445,882,2731
CPLE,"3/15/2022 7 a.m. EDT",-4,58,1169,0,2871,929,2732
CPLE,"3/15/2022 8 a.m. EDT",72,60,1137,47,2798,921,2730
CPLE,"3/15/2022 9 a.m. EDT",721,56,1126,86,2134,915,2732
CPLE,"3/15/2022 10 a.m. EDT",1691,65,1069,0,1606,741,2730
CPLE,"3/15/2022 11 a.m. EDT",2288,62,912,0,1466,583,2728
CPLE,"3/15/2022 12 p.m. EDT",2517,59,720,0,1009,564,2727
CPLE,"3/15/2022 1 p.m. EDT",2629,64,705,0,974,499,2725
CPLE,"3/15/2022 2 p.m. EDT",2581,62,789,0,1258,440,2721
CPLE,"3/15/2022 3 p.m. EDT",2476,62,829,0,1343,469,2722
