"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
FPC,"7/4/2022 7 p.m. EDT",396,23,97,108,7349,541
FPC,"7/4/2022 8 p.m. EDT",189,22,96,49,7204,384
FPC,"7/4/2022 9 p.m. EDT",6,24,96,32,6920,239
FPC,"7/4/2022 10 p.m. EDT",0,23,94,0,6534,198
FPC,"7/4/2022 11 p.m. EDT",0,24,97,0,6144,196
FPC,"7/5/2022 12 a.m. EDT",0,24,97,0,5580,197
FPC,"7/5/2022 1 a.m. EDT",0,24,95,0,5224,194
FPC,"7/5/2022 2 a.m. EDT",0,24,95,0,4677,192
FPC,"7/5/2022 3 a.m. EDT",0,25,95,0,4281,191
FPC,"7/5/2022 4 a.m. EDT",0,24,95,0,4032,193
FPC,"7/5/2022 5 a.m. EDT",0,25,96,0,3987,191
FPC,"7/5/2022 6 a.m. EDT",0,24,95,0,4067,192
FPC,"7/5/2022 7 a.m. EDT",4,24,97,0,4290,193
FPC,"7/5/2022 8 a.m. EDT",128,25,95,0,4565,195
FPC,"7/5/2022 9 a.m. EDT",410,24,97,0,5044,246
FPC,"7/5/2022 10 a.m. EDT",556,25,93,0,5230,461
FPC,"7/5/2022 11 a.m. EDT",596,24,97,0,5641,639
FPC,"7/5/2022 12 p.m. EDT",563,25,94,0,6300,599
FPC,"7/5/2022 1 p.m. EDT",466,24,95,12,7005,602
FPC,"7/5/2022 2 p.m. EDT",475,25,95,48,7134,607
FPC,"7/5/2022 3 p.m. EDT",524,24,93,48,7327,605
FPC,"7/5/2022 4 p.m. EDT",503,25,94,48,7555,603
FPC,"7/5/2022 5 p.m. EDT",480,24,81,49,7627,606
FPC,"7/5/2022 6 p.m. EDT",333,39,79,88,7701,606
FPC,"7/5/2022 7 p.m. EDT",237,22,76,125,7557,603
FPC,"7/5/2022 8 p.m. EDT",82,22,74,50,7434,605
FPC,"7/5/2022 9 p.m. EDT",8,23,72,0,7021,605
FPC,"7/5/2022 10 p.m. EDT",0,23,73,0,6610,602
FPC,"7/5/2022 11 p.m. EDT",0,23,73,0,6099,605
FPC,"7/6/2022 12 a.m. EDT",0,24,75,0,5367,602
FPC,"7/6/2022 1 a.m. EDT",0,23,73,0,5039,522
FPC,"7/6/2022 2 a.m. EDT",0,24,74,0,4751,336
FPC,"7/6/2022 3 a.m. EDT",0,23,75,0,4450,198
FPC,"7/6/2022 4 a.m. EDT",0,23,74,0,4223,187
FPC,"7/6/2022 5 a.m. EDT",0,23,74,0,4156,185
FPC,"7/6/2022 6 a.m. EDT",0,24,75,0,4254,186
FPC,"7/6/2022 7 a.m. EDT",2,23,73,0,4458,189
FPC,"7/6/2022 8 a.m. EDT",122,23,74,0,4600,186
FPC,"7/6/2022 9 a.m. EDT",356,24,72,0,4799,313
FPC,"7/6/2022 10 a.m. EDT",468,24,73,0,5135,554
FPC,"7/6/2022 11 a.m. EDT",454,24,72,0,5854,576
FPC,"7/6/2022 12 p.m. EDT",453,28,71,0,6769,570
FPC,"7/6/2022 1 p.m. EDT",483,28,74,0,7094,651
FPC,"7/6/2022 2 p.m. EDT",464,28,72,34,7468,669
FPC,"7/6/2022 3 p.m. EDT",403,26,71,156,7694,670
FPC,"7/6/2022 4 p.m. EDT",378,27,70,251,7707,677
FPC,"7/6/2022 5 p.m. EDT",312,25,73,198,7597,671
FPC,"7/6/2022 6 p.m. EDT",254,38,74,118,7377,677
FPC,"7/6/2022 7 p.m. EDT",264,23,72,16,7208,675
FPC,"7/6/2022 8 p.m. EDT",137,24,71,0,6987,674
FPC,"7/6/2022 9 p.m. EDT",14,25,73,0,6593,676
FPC,"7/6/2022 10 p.m. EDT",0,25,70,0,6218,675
FPC,"7/6/2022 11 p.m. EDT",0,26,67,0,5545,673
FPC,"7/7/2022 12 a.m. EDT",0,26,66,0,5097,571
FPC,"7/7/2022 1 a.m. EDT",0,26,60,0,4972,320
FPC,"7/7/2022 2 a.m. EDT",0,26,58,0,4757,182
FPC,"7/7/2022 3 a.m. EDT",0,25,62,0,4410,180
FPC,"7/7/2022 4 a.m. EDT",0,26,76,0,4190,178
FPC,"7/7/2022 5 a.m. EDT",0,25,82,0,4122,177
FPC,"7/7/2022 6 a.m. EDT",0,26,84,0,4273,179
FPC,"7/7/2022 7 a.m. EDT",1,26,85,0,4380,278
FPC,"7/7/2022 8 a.m. EDT",107,25,87,0,4148,584
FPC,"7/7/2022 9 a.m. EDT",379,26,85,0,4493,663
FPC,"7/7/2022 10 a.m. EDT",510,26,87,0,5156,656
FPC,"7/7/2022 11 a.m. EDT",592,25,85,0,5656,659
FPC,"7/7/2022 12 p.m. EDT",568,24,84,0,6330,656
FPC,"7/7/2022 1 p.m. EDT",573,23,84,0,6768,654
FPC,"7/7/2022 2 p.m. EDT",587,24,83,45,6898,658
FPC,"7/7/2022 3 p.m. EDT",571,24,85,145,7026,662
FPC,"7/7/2022 4 p.m. EDT",512,24,89,152,7243,657
FPC,"7/7/2022 5 p.m. EDT",395,25,86,210,7279,663
FPC,"7/7/2022 6 p.m. EDT",299,38,87,248,7353,665
FPC,"7/7/2022 7 p.m. EDT",414,24,90,68,7178,660
FPC,"7/7/2022 8 p.m. EDT",177,23,88,1,7031,639
FPC,"7/7/2022 9 p.m. EDT",8,24,88,0,6801,464
FPC,"7/7/2022 10 p.m. EDT",0,24,89,0,6483,399
FPC,"7/7/2022 11 p.m. EDT",0,24,90,0,5924,411
FPC,"7/8/2022 12 a.m. EDT",0,25,91,0,5567,326
FPC,"7/8/2022 1 a.m. EDT",0,24,91,0,5107,312
FPC,"7/8/2022 2 a.m. EDT",0,24,90,0,4580,345
FPC,"7/8/2022 3 a.m. EDT",0,25,90,0,4217,360
FPC,"7/8/2022 4 a.m. EDT",0,24,89,0,4006,362
FPC,"7/8/2022 5 a.m. EDT",0,25,91,0,3993,361
FPC,"7/8/2022 6 a.m. EDT",0,24,90,0,4043,359
FPC,"7/8/2022 7 a.m. EDT",0,25,91,0,4240,365
FPC,"7/8/2022 8 a.m. EDT",95,24,90,0,4139,363
FPC,"7/8/2022 9 a.m. EDT",372,25,90,0,4559,360
FPC,"7/8/2022 10 a.m. EDT",564,24,89,0,5028,396
FPC,"7/8/2022 11 a.m. EDT",566,25,84,0,5705,448
FPC,"7/8/2022 12 p.m. EDT",565,26,88,0,6272,414
FPC,"7/8/2022 1 p.m. EDT",515,27,88,0,6676,378
FPC,"7/8/2022 2 p.m. EDT",537,26,89,0,6991,365
FPC,"7/8/2022 3 p.m. EDT",527,26,88,4,7163,371
FPC,"7/8/2022 4 p.m. EDT",459,26,89,102,7348,435
FPC,"7/8/2022 5 p.m. EDT",351,26,87,211,7363,608
FPC,"7/8/2022 6 p.m. EDT",272,37,91,300,7348,757
FPC,"7/8/2022 7 p.m. EDT",112,24,88,271,7327,843
FPC,"7/8/2022 8 p.m. EDT",55,24,88,61,7267,825
FPC,"7/8/2022 9 p.m. EDT",5,25,89,0,6993,819
FPC,"7/8/2022 10 p.m. EDT",0,24,92,0,6622,778
FPC,"7/8/2022 11 p.m. EDT",0,25,91,0,6236,576
FPC,"7/9/2022 12 a.m. EDT",0,26,90,0,5885,511
FPC,"7/9/2022 1 a.m. EDT",0,26,90,0,5404,411
FPC,"7/9/2022 2 a.m. EDT",0,26,91,0,4961,385
FPC,"7/9/2022 3 a.m. EDT",0,26,91,0,4530,354
FPC,"7/9/2022 4 a.m. EDT",0,25,91,0,4218,353
FPC,"7/9/2022 5 a.m. EDT",0,26,90,0,4058,351
FPC,"7/9/2022 6 a.m. EDT",0,26,90,0,4053,352
FPC,"7/9/2022 7 a.m. EDT",2,25,92,0,4134,353
FPC,"7/9/2022 8 a.m. EDT",89,26,89,0,4129,350
FPC,"7/9/2022 9 a.m. EDT",360,25,90,0,4633,353
FPC,"7/9/2022 10 a.m. EDT",548,26,86,0,5143,367
FPC,"7/9/2022 11 a.m. EDT",476,26,67,0,5917,438
FPC,"7/9/2022 12 p.m. EDT",524,25,65,0,6340,703
FPC,"7/9/2022 1 p.m. EDT",520,26,65,3,6564,835
FPC,"7/9/2022 2 p.m. EDT",547,25,64,34,6622,841
FPC,"7/9/2022 3 p.m. EDT",545,26,64,43,6693,839
FPC,"7/9/2022 4 p.m. EDT",390,26,69,24,7034,834
FPC,"7/9/2022 5 p.m. EDT",270,25,64,54,7305,839
FPC,"7/9/2022 6 p.m. EDT",245,38,66,139,7300,840
FPC,"7/9/2022 7 p.m. EDT",184,24,66,71,7140,834
FPC,"7/9/2022 8 p.m. EDT",61,25,64,6,6971,836
FPC,"7/9/2022 9 p.m. EDT",4,24,66,0,6590,798
FPC,"7/9/2022 10 p.m. EDT",0,25,63,0,6270,704
FPC,"7/9/2022 11 p.m. EDT",0,26,66,0,5813,701
FPC,"7/10/2022 12 a.m. EDT",0,25,64,0,5362,700
FPC,"7/10/2022 1 a.m. EDT",0,25,77,0,4938,656
FPC,"7/10/2022 2 a.m. EDT",0,25,86,0,4710,415
FPC,"7/10/2022 3 a.m. EDT",0,26,89,0,4384,366
FPC,"7/10/2022 4 a.m. EDT",0,25,86,0,4180,370
FPC,"7/10/2022 5 a.m. EDT",0,26,90,0,3935,368
FPC,"7/10/2022 6 a.m. EDT",0,25,90,0,3764,367
FPC,"7/10/2022 7 a.m. EDT",1,26,92,0,3956,369
FPC,"7/10/2022 8 a.m. EDT",84,25,90,0,3930,368
FPC,"7/10/2022 9 a.m. EDT",303,26,91,0,4433,368
FPC,"7/10/2022 10 a.m. EDT",449,27,91,0,5117,369
FPC,"7/10/2022 11 a.m. EDT",344,30,90,0,5778,372
FPC,"7/10/2022 12 p.m. EDT",295,29,93,0,6371,362
FPC,"7/10/2022 1 p.m. EDT",430,28,89,0,6730,375
FPC,"7/10/2022 2 p.m. EDT",395,28,88,0,6876,437
FPC,"7/10/2022 3 p.m. EDT",429,27,91,0,6799,675
FPC,"7/10/2022 4 p.m. EDT",390,28,91,23,6980,734
FPC,"7/10/2022 5 p.m. EDT",234,27,90,49,7035,713
FPC,"7/10/2022 6 p.m. EDT",178,38,88,49,7045,575
FPC,"7/10/2022 7 p.m. EDT",132,25,87,50,7026,473
FPC,"7/10/2022 8 p.m. EDT",66,27,86,2,6814,448
FPC,"7/10/2022 9 p.m. EDT",7,27,86,0,6454,435
FPC,"7/10/2022 10 p.m. EDT",0,27,87,0,6195,436
FPC,"7/10/2022 11 p.m. EDT",0,27,87,0,5608,421
FPC,"7/11/2022 12 a.m. EDT",0,27,86,0,5201,423
FPC,"7/11/2022 1 a.m. EDT",0,27,87,0,4735,362
FPC,"7/11/2022 2 a.m. EDT",0,27,89,0,4276,364
FPC,"7/11/2022 3 a.m. EDT",0,28,86,0,3969,362
FPC,"7/11/2022 4 a.m. EDT",0,27,87,0,3758,361
FPC,"7/11/2022 5 a.m. EDT",0,27,86,0,3679,361
FPC,"7/11/2022 6 a.m. EDT",0,28,88,0,3960,364
FPC,"7/11/2022 7 a.m. EDT",2,27,86,0,4193,361
FPC,"7/11/2022 8 a.m. EDT",86,27,88,0,4332,364
FPC,"7/11/2022 9 a.m. EDT",279,28,85,0,4898,364
FPC,"7/11/2022 10 a.m. EDT",372,27,87,0,5336,361
FPC,"7/11/2022 11 a.m. EDT",463,27,85,0,5657,363
FPC,"7/11/2022 12 p.m. EDT",451,28,85,0,6186,375
FPC,"7/11/2022 1 p.m. EDT",453,28,86,0,6552,550
FPC,"7/11/2022 2 p.m. EDT",379,27,85,0,6810,694
FPC,"7/11/2022 3 p.m. EDT",265,28,85,0,6760,727
FPC,"7/11/2022 4 p.m. EDT",312,28,85,0,6769,640
FPC,"7/11/2022 5 p.m. EDT",358,27,86,29,6929,708
FPC,"7/11/2022 6 p.m. EDT",195,38,86,165,7156,765
FPC,"7/11/2022 7 p.m. EDT",162,25,86,192,7162,733
FPC,"7/11/2022 8 p.m. EDT",66,26,86,151,7158,614
FPC,"7/11/2022 9 p.m. EDT",3,26,87,26,7006,448
FPC,"7/11/2022 10 p.m. EDT",0,26,86,0,6661,432
FPC,"7/11/2022 11 p.m. EDT",0,27,86,0,6027,423
FPC,"7/12/2022 12 a.m. EDT",0,29,86,0,5440,428
FPC,"7/12/2022 1 a.m. EDT",0,28,87,0,4869,427
FPC,"7/12/2022 2 a.m. EDT",0,27,83,0,4307,412
FPC,"7/12/2022 3 a.m. EDT",0,27,87,0,3826,414
FPC,"7/12/2022 4 a.m. EDT",0,27,85,0,3592,416
FPC,"7/12/2022 5 a.m. EDT",0,28,86,0,3541,414
FPC,"7/12/2022 6 a.m. EDT",0,27,84,0,3652,415
FPC,"7/12/2022 7 a.m. EDT",0,28,89,0,3947,418
FPC,"7/12/2022 8 a.m. EDT",111,27,86,0,3921,418
FPC,"7/12/2022 9 a.m. EDT",367,28,85,0,4479,417
FPC,"7/12/2022 10 a.m. EDT",513,27,84,0,5131,417
FPC,"7/12/2022 11 a.m. EDT",523,28,85,0,5879,425
FPC,"7/12/2022 12 p.m. EDT",541,27,86,0,6455,634
FPC,"7/12/2022 1 p.m. EDT",507,35,84,0,6847,751
FPC,"7/12/2022 2 p.m. EDT",555,28,86,0,6967,920
FPC,"7/12/2022 3 p.m. EDT",574,31,80,13,7040,987
FPC,"7/12/2022 4 p.m. EDT",543,30,77,48,7093,1184
FPC,"7/12/2022 5 p.m. EDT",431,31,69,161,7109,1278
FPC,"7/12/2022 6 p.m. EDT",378,37,66,153,7179,1281
FPC,"7/12/2022 7 p.m. EDT",283,30,65,123,7275,1157
FPC,"7/12/2022 8 p.m. EDT",121,28,63,78,7236,1117
FPC,"7/12/2022 9 p.m. EDT",8,29,63,9,6887,1190
FPC,"7/12/2022 10 p.m. EDT",0,29,65,0,6452,1261
FPC,"7/12/2022 11 p.m. EDT",0,30,63,0,5744,1274
FPC,"7/13/2022 12 a.m. EDT",0,30,65,0,5213,1275
FPC,"7/13/2022 1 a.m. EDT",0,30,63,0,4489,1248
FPC,"7/13/2022 2 a.m. EDT",0,30,64,0,4166,950
FPC,"7/13/2022 3 a.m. EDT",0,30,64,0,4044,625
FPC,"7/13/2022 4 a.m. EDT",0,31,64,0,3956,439
FPC,"7/13/2022 5 a.m. EDT",0,30,63,0,3848,427
FPC,"7/13/2022 6 a.m. EDT",0,31,64,0,3809,503
FPC,"7/13/2022 7 a.m. EDT",0,30,63,0,3958,646
FPC,"7/13/2022 8 a.m. EDT",123,30,64,0,3987,700
FPC,"7/13/2022 9 a.m. EDT",408,30,62,0,4059,1111
FPC,"7/13/2022 10 a.m. EDT",528,31,54,0,4625,1262
FPC,"7/13/2022 11 a.m. EDT",494,30,53,0,5180,1258
FPC,"7/13/2022 12 p.m. EDT",364,29,58,0,6166,1260
FPC,"7/13/2022 1 p.m. EDT",565,28,56,0,6362,1262
FPC,"7/13/2022 2 p.m. EDT",642,28,55,0,6626,1259
FPC,"7/13/2022 3 p.m. EDT",649,27,55,0,6735,1262
FPC,"7/13/2022 4 p.m. EDT",585,28,53,19,6973,1258
FPC,"7/13/2022 5 p.m. EDT",570,27,51,88,7113,1266
FPC,"7/13/2022 6 p.m. EDT",480,38,53,89,7150,1264
FPC,"7/13/2022 7 p.m. EDT",341,26,52,83,7052,1260
FPC,"7/13/2022 8 p.m. EDT",128,25,59,25,6811,1266
FPC,"7/13/2022 9 p.m. EDT",8,27,63,0,6455,1263
FPC,"7/13/2022 10 p.m. EDT",0,26,63,0,6160,1255
FPC,"7/13/2022 11 p.m. EDT",0,26,64,0,5528,1153
FPC,"7/14/2022 12 a.m. EDT",0,28,64,0,5076,1000
FPC,"7/14/2022 1 a.m. EDT",0,28,64,0,4920,690
FPC,"7/14/2022 2 a.m. EDT",0,28,63,0,4483,440
FPC,"7/14/2022 3 a.m. EDT",0,27,64,0,4039,420
FPC,"7/14/2022 4 a.m. EDT",0,28,63,0,3783,422
FPC,"7/14/2022 5 a.m. EDT",0,28,62,0,3736,421
FPC,"7/14/2022 6 a.m. EDT",0,28,64,0,3803,418
FPC,"7/14/2022 7 a.m. EDT",1,27,63,0,4037,421
FPC,"7/14/2022 8 a.m. EDT",91,28,63,0,4280,420
FPC,"7/14/2022 9 a.m. EDT",321,29,63,0,4640,421
FPC,"7/14/2022 10 a.m. EDT",502,29,63,0,5113,424
FPC,"7/14/2022 11 a.m. EDT",604,29,63,0,5582,420
FPC,"7/14/2022 12 p.m. EDT",644,31,62,0,6214,508
FPC,"7/14/2022 1 p.m. EDT",691,32,63,21,6529,533
FPC,"7/14/2022 2 p.m. EDT",645,32,61,0,6868,562
FPC,"7/14/2022 3 p.m. EDT",606,31,63,6,6826,488
FPC,"7/14/2022 4 p.m. EDT",417,30,62,0,6999,612
FPC,"7/14/2022 5 p.m. EDT",413,31,64,7,7029,746
FPC,"7/14/2022 6 p.m. EDT",263,38,63,50,7101,898
FPC,"7/14/2022 7 p.m. EDT",143,28,63,38,6895,795
FPC,"7/14/2022 8 p.m. EDT",62,29,64,18,6648,465
FPC,"7/14/2022 9 p.m. EDT",6,29,63,0,6237,423
FPC,"7/14/2022 10 p.m. EDT",0,28,64,0,5989,427
FPC,"7/14/2022 11 p.m. EDT",0,29,40,0,5516,426
FPC,"7/15/2022 12 a.m. EDT",0,30,31,0,4705,424
FPC,"7/15/2022 1 a.m. EDT",0,30,29,0,4181,421
FPC,"7/15/2022 2 a.m. EDT",0,30,31,0,3744,418
FPC,"7/15/2022 3 a.m. EDT",0,31,35,0,3324,421
FPC,"7/15/2022 4 a.m. EDT",0,30,41,0,3150,421
FPC,"7/15/2022 5 a.m. EDT",0,30,41,0,3109,417
FPC,"7/15/2022 6 a.m. EDT",0,31,42,0,3229,419
FPC,"7/15/2022 7 a.m. EDT",0,30,42,0,3479,419
FPC,"7/15/2022 8 a.m. EDT",82,31,42,0,3629,417
FPC,"7/15/2022 9 a.m. EDT",307,30,41,0,4055,419
FPC,"7/15/2022 10 a.m. EDT",522,30,42,0,4523,419
FPC,"7/15/2022 11 a.m. EDT",523,31,41,0,5118,419
FPC,"7/15/2022 12 p.m. EDT",615,32,42,0,5743,419
FPC,"7/15/2022 1 p.m. EDT",714,32,42,0,6133,418
FPC,"7/15/2022 2 p.m. EDT",660,31,42,0,6560,426
FPC,"7/15/2022 3 p.m. EDT",610,32,41,0,6748,648
FPC,"7/15/2022 4 p.m. EDT",542,31,40,0,6817,778
FPC,"7/15/2022 5 p.m. EDT",521,32,40,0,6863,947
FPC,"7/15/2022 6 p.m. EDT",385,37,40,8,6896,988
FPC,"7/15/2022 7 p.m. EDT",226,28,40,46,6929,899
FPC,"7/15/2022 8 p.m. EDT",53,28,41,40,6837,726
FPC,"7/15/2022 9 p.m. EDT",2,29,42,15,6664,570
FPC,"7/15/2022 10 p.m. EDT",0,30,42,0,6537,530
FPC,"7/15/2022 11 p.m. EDT",0,31,44,0,6018,449
FPC,"7/16/2022 12 a.m. EDT",0,30,55,0,5334,434
FPC,"7/16/2022 1 a.m. EDT",0,31,59,0,4765,433
FPC,"7/16/2022 2 a.m. EDT",0,31,56,0,4439,433
FPC,"7/16/2022 3 a.m. EDT",0,31,57,0,4037,430
FPC,"7/16/2022 4 a.m. EDT",0,31,57,0,3772,432
FPC,"7/16/2022 5 a.m. EDT",0,31,56,0,3689,433
FPC,"7/16/2022 6 a.m. EDT",0,32,57,0,3697,432
FPC,"7/16/2022 7 a.m. EDT",0,31,57,0,3732,440
FPC,"7/16/2022 8 a.m. EDT",50,31,58,0,3847,435
FPC,"7/16/2022 9 a.m. EDT",233,31,55,0,4163,431
FPC,"7/16/2022 10 a.m. EDT",372,31,56,0,4883,437
FPC,"7/16/2022 11 a.m. EDT",505,33,57,0,5518,437
FPC,"7/16/2022 12 p.m. EDT",564,32,55,0,6021,436
FPC,"7/16/2022 1 p.m. EDT",582,32,57,0,6086,433
FPC,"7/16/2022 2 p.m. EDT",579,33,56,0,6130,431
FPC,"7/16/2022 3 p.m. EDT",537,32,58,0,6430,462
FPC,"7/16/2022 4 p.m. EDT",471,32,57,0,6716,494
FPC,"7/16/2022 5 p.m. EDT",354,31,59,38,6757,617
FPC,"7/16/2022 6 p.m. EDT",209,38,58,39,6767,725
FPC,"7/16/2022 7 p.m. EDT",228,30,59,5,6660,509
FPC,"7/16/2022 8 p.m. EDT",125,31,56,0,6119,429
FPC,"7/16/2022 9 p.m. EDT",9,31,56,0,5959,431
FPC,"7/16/2022 10 p.m. EDT",0,31,60,0,5785,434
FPC,"7/16/2022 11 p.m. EDT",0,32,60,0,5276,429
FPC,"7/17/2022 12 a.m. EDT",0,31,61,0,4764,389
FPC,"7/17/2022 1 a.m. EDT",0,31,61,0,4180,369
FPC,"7/17/2022 2 a.m. EDT",0,31,61,0,3869,365
FPC,"7/17/2022 3 a.m. EDT",0,32,61,0,3547,368
FPC,"7/17/2022 4 a.m. EDT",0,31,62,0,3200,365
FPC,"7/17/2022 5 a.m. EDT",0,31,62,0,3100,368
FPC,"7/17/2022 6 a.m. EDT",0,32,62,0,3096,367
FPC,"7/17/2022 7 a.m. EDT",0,31,62,0,3101,365
FPC,"7/17/2022 8 a.m. EDT",131,32,63,0,3160,367
