BA Code,Timestamp (Hour Ending),Wind Generation (MWh),Solar Generation (MWh),Hydro Generation (MWh),Other Generation (MWh),Petroleum Generation (MWh),Natural gas Generation (MWh),Coal Generation (MWh),Nuclear Generation (MWh)
NEVP,2/9/2022 3 a.m. PST,0,48,2,422,0,2600,80,0
NEVP,2/9/2022 4 a.m. PST,2,47,2,422,0,2499,80,0
NEVP,2/9/2022 5 a.m. PST,10,48,2,424,0,2537,94,0
NEVP,2/9/2022 6 a.m. PST,4,48,2,422,0,2558,131,0
NEVP,2/9/2022 7 a.m. PST,9,57,2,424,0,2612,194,0
NEVP,2/9/2022 8 a.m. PST,11,482,2,426,0,2318,221,0
NEVP,2/9/2022 9 a.m. PST,6,1310,2,430,0,1663,195,0
NEVP,2/9/2022 10 a.m. PST,14,1515,2,426,0,1217,194,0
NEVP,2/9/2022 11 a.m. PST,21,1508,2,424,0,1192,195,0
NEVP,2/9/2022 12 p.m. PST,40,1474,2,409,0,1120,196,0
NEVP,2/9/2022 1 p.m. PST,92,1479,2,402,0,1051,196,0
NEVP,2/9/2022 2 p.m. PST,129,1563,2,392,0,977,197,0
NEVP,2/9/2022 3 p.m. PST,140,1587,2,389,0,1180,197,0
NEVP,2/9/2022 4 p.m. PST,141,1360,2,380,0,1842,223,0
NEVP,2/9/2022 5 p.m. PST,136,415,2,370,0,2495,262,0
NEVP,2/9/2022 6 p.m. PST,116,66,2,372,0,2839,262,0
NEVP,2/9/2022 7 p.m. PST,95,62,2,383,0,2811,264,0
NEVP,2/9/2022 8 p.m. PST,107,61,2,390,0,2782,259,0
NEVP,2/9/2022 9 p.m. PST,129,37,2,392,0,2629,265,0
NEVP,2/9/2022 10 p.m. PST,116,38,2,399,0,2580,265,0
NEVP,2/9/2022 11 p.m. PST,104,33,2,404,0,2518,201,0
NEVP,2/10/2022 12 a.m. PST,122,34,2,406,0,2468,197,0
NEVP,2/10/2022 1 a.m. PST,93,33,2,407,0,2509,196,0
NEVP,2/10/2022 2 a.m. PST,71,34,2,410,0,2496,197,0
NEVP,2/10/2022 3 a.m. PST,66,34,2,414,0,2405,197,0
NEVP,2/10/2022 4 a.m. PST,41,34,2,421,0,2503,198,0
NEVP,2/10/2022 5 a.m. PST,51,34,2,417,0,2521,198,0
NEVP,2/10/2022 6 a.m. PST,53,34,2,422,0,2540,198,0
NEVP,2/10/2022 7 a.m. PST,16,48,2,424,0,2383,223,0
NEVP,2/10/2022 8 a.m. PST,10,579,2,425,0,1986,223,0
NEVP,2/10/2022 9 a.m. PST,1,1406,2,482,0,1334,196,0
NEVP,2/10/2022 10 a.m. PST,3,1589,2,532,0,1106,196,0
NEVP,2/10/2022 11 a.m. PST,7,1563,2,521,0,907,196,0
NEVP,2/10/2022 12 p.m. PST,15,1500,2,418,0,947,196,0
NEVP,2/10/2022 1 p.m. PST,10,1506,2,392,0,967,196,0
NEVP,2/10/2022 2 p.m. PST,14,1552,2,384,0,1006,196,0
NEVP,2/10/2022 3 p.m. PST,25,1583,2,378,0,1101,195,0
NEVP,2/10/2022 4 p.m. PST,25,1345,2,371,0,1531,220,0
NEVP,2/10/2022 5 p.m. PST,11,484,2,364,0,2276,260,0
NEVP,2/10/2022 6 p.m. PST,1,99,2,367,0,2808,260,0
NEVP,2/10/2022 7 p.m. PST,4,69,2,378,0,2720,261,0
NEVP,2/10/2022 8 p.m. PST,4,68,2,389,0,2708,258,0
NEVP,2/10/2022 9 p.m. PST,0,44,2,395,0,2683,263,0
NEVP,2/10/2022 10 p.m. PST,2,44,2,398,0,2671,264,0
NEVP,2/10/2022 11 p.m. PST,1,39,2,402,0,2544,212,0
NEVP,2/11/2022 12 a.m. PST,0,39,2,408,0,2407,198,0
NEVP,2/11/2022 1 a.m. PST,0,40,2,409,0,2397,199,0
NEVP,2/11/2022 2 a.m. PST,0,40,2,411,0,2411,199,0
NEVP,2/11/2022 3 a.m. PST,0,41,2,413,0,2409,198,0
NEVP,2/11/2022 4 a.m. PST,0,41,2,418,0,2407,196,0
NEVP,2/11/2022 5 a.m. PST,13,42,2,420,0,2406,196,0
NEVP,2/11/2022 6 a.m. PST,13,42,2,426,0,2449,196,0
NEVP,2/11/2022 7 a.m. PST,9,58,2,423,0,2620,196,0
NEVP,2/11/2022 8 a.m. PST,12,618,2,427,0,2301,131,0
NEVP,2/11/2022 9 a.m. PST,6,1441,2,433,0,1371,80,0
NEVP,2/11/2022 10 a.m. PST,10,1623,2,426,0,1394,80,0
NEVP,2/11/2022 11 a.m. PST,11,1544,2,418,0,1385,80,0
NEVP,2/11/2022 12 p.m. PST,31,1505,2,408,0,1399,81,0
NEVP,2/11/2022 1 p.m. PST,65,1524,2,402,0,1425,80,0
NEVP,2/11/2022 2 p.m. PST,64,1560,2,387,0,1401,80,0
NEVP,2/11/2022 3 p.m. PST,72,1608,2,375,0,1391,80,0
NEVP,2/11/2022 4 p.m. PST,72,1395,2,365,0,1546,80,0
NEVP,2/11/2022 5 p.m. PST,46,527,2,354,0,1939,80,0
NEVP,2/11/2022 6 p.m. PST,21,70,2,357,0,2710,80,0
NEVP,2/11/2022 7 p.m. PST,21,66,2,371,0,2817,80,0
NEVP,2/11/2022 8 p.m. PST,32,66,2,380,0,2803,80,0
NEVP,2/11/2022 9 p.m. PST,77,42,2,389,0,2683,81,0
NEVP,2/11/2022 10 p.m. PST,50,42,2,393,0,2537,80,0
NEVP,2/11/2022 11 p.m. PST,47,43,2,400,0,2464,81,0
NEVP,2/12/2022 12 a.m. PST,41,42,2,405,0,2355,80,0
NEVP,2/12/2022 1 a.m. PST,31,39,2,407,0,2277,81,0
NEVP,2/12/2022 2 a.m. PST,50,39,2,413,0,2230,80,0
NEVP,2/12/2022 3 a.m. PST,24,39,2,418,0,2196,80,0
NEVP,2/12/2022 4 a.m. PST,2,39,2,417,0,2191,80,0
NEVP,2/12/2022 5 a.m. PST,0,39,2,421,0,2208,80,0
NEVP,2/12/2022 6 a.m. PST,0,40,2,422,0,2494,81,0
NEVP,2/12/2022 7 a.m. PST,0,56,2,426,0,2468,81,0
NEVP,2/12/2022 8 a.m. PST,3,643,2,424,0,2043,80,0
NEVP,2/12/2022 9 a.m. PST,9,1473,2,433,0,1032,80,0
NEVP,2/12/2022 10 a.m. PST,11,1649,2,423,0,883,80,0
NEVP,2/12/2022 11 a.m. PST,27,1599,2,416,0,984,81,0
NEVP,2/12/2022 12 p.m. PST,31,1549,2,404,0,1056,80,0
NEVP,2/12/2022 1 p.m. PST,30,1557,2,390,0,1066,81,0
NEVP,2/12/2022 2 p.m. PST,28,1598,2,380,0,1142,80,0
NEVP,2/12/2022 3 p.m. PST,8,1651,2,368,0,1188,81,0
NEVP,2/12/2022 4 p.m. PST,1,1438,2,358,0,1422,80,0
NEVP,2/12/2022 5 p.m. PST,15,524,2,355,0,1998,80,0
NEVP,2/12/2022 6 p.m. PST,22,69,2,362,0,2557,81,0
