"BA Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
LDWP,"2/5/2022 1 p.m. PST",8,983,0,98,573,205
LDWP,"2/5/2022 2 p.m. PST",18,942,0,97,573,205
LDWP,"2/5/2022 3 p.m. PST",35,828,0,100,572,204
LDWP,"2/5/2022 4 p.m. PST",61,634,0,117,521,204
LDWP,"2/5/2022 5 p.m. PST",59,199,7,134,606,205
LDWP,"2/5/2022 6 p.m. PST",35,3,327,187,1021,205
LDWP,"2/5/2022 7 p.m. PST",13,0,378,229,1179,205
LDWP,"2/5/2022 8 p.m. PST",0,0,380,231,1267,204
LDWP,"2/5/2022 9 p.m. PST",0,0,379,231,1282,205
LDWP,"2/5/2022 10 p.m. PST",0,0,379,229,1351,205
LDWP,"2/5/2022 11 p.m. PST",0,0,377,219,1112,205
LDWP,"2/6/2022 12 a.m. PST",3,0,363,206,976,206
LDWP,"2/6/2022 1 a.m. PST",19,0,190,159,962,206
LDWP,"2/6/2022 2 a.m. PST",19,0,191,145,963,205
LDWP,"2/6/2022 3 a.m. PST",53,0,191,141,975,205
LDWP,"2/6/2022 4 a.m. PST",103,0,192,139,957,206
LDWP,"2/6/2022 5 a.m. PST",113,0,191,137,959,206
LDWP,"2/6/2022 6 a.m. PST",130,0,192,150,963,206
LDWP,"2/6/2022 7 a.m. PST",116,5,189,212,959,205
LDWP,"2/6/2022 8 a.m. PST",86,249,3,165,829,205
LDWP,"2/6/2022 9 a.m. PST",79,748,1,119,314,205
LDWP,"2/6/2022 10 a.m. PST",102,957,0,98,305,205
LDWP,"2/6/2022 11 a.m. PST",129,998,0,98,305,205
LDWP,"2/6/2022 12 p.m. PST",140,980,0,99,306,205
LDWP,"2/6/2022 1 p.m. PST",136,972,0,99,306,205
LDWP,"2/6/2022 2 p.m. PST",131,966,0,99,306,205
LDWP,"2/6/2022 3 p.m. PST",103,892,0,101,309,204
LDWP,"2/6/2022 4 p.m. PST",127,680,0,114,345,204
LDWP,"2/6/2022 5 p.m. PST",93,221,191,162,481,204
LDWP,"2/6/2022 6 p.m. PST",58,2,195,191,883,204
LDWP,"2/6/2022 7 p.m. PST",52,0,195,227,1117,205
LDWP,"2/6/2022 8 p.m. PST",64,0,378,229,1222,205
LDWP,"2/6/2022 9 p.m. PST",66,0,196,231,1272,205
LDWP,"2/6/2022 10 p.m. PST",24,0,194,229,1273,205
LDWP,"2/6/2022 11 p.m. PST",1,0,193,212,1274,205
LDWP,"2/7/2022 12 a.m. PST",7,0,192,170,1225,205
LDWP,"2/7/2022 1 a.m. PST",0,0,193,144,1013,205
LDWP,"2/7/2022 2 a.m. PST",0,0,194,131,1024,205
LDWP,"2/7/2022 3 a.m. PST",0,0,193,130,1024,206
LDWP,"2/7/2022 4 a.m. PST",0,0,193,128,1024,206
LDWP,"2/7/2022 5 a.m. PST",0,0,193,141,1025,207
LDWP,"2/7/2022 6 a.m. PST",0,0,193,210,1026,206
LDWP,"2/7/2022 7 a.m. PST",0,5,195,217,1043,206
LDWP,"2/7/2022 8 a.m. PST",0,259,193,200,1139,206
LDWP,"2/7/2022 9 a.m. PST",0,746,203,119,775,205
LDWP,"2/7/2022 10 a.m. PST",0,948,192,101,590,204
LDWP,"2/7/2022 11 a.m. PST",0,994,2,101,481,204
LDWP,"2/7/2022 12 p.m. PST",1,977,4,106,486,204
LDWP,"2/7/2022 1 p.m. PST",1,973,4,107,495,205
LDWP,"2/7/2022 2 p.m. PST",14,960,4,112,508,203
LDWP,"2/7/2022 3 p.m. PST",17,888,6,109,578,203
LDWP,"2/7/2022 4 p.m. PST",16,686,241,129,708,203
LDWP,"2/7/2022 5 p.m. PST",14,229,202,167,997,204
LDWP,"2/7/2022 6 p.m. PST",11,3,195,227,1282,204
LDWP,"2/7/2022 7 p.m. PST",1,0,375,226,1331,203
LDWP,"2/7/2022 8 p.m. PST",1,0,373,223,1320,203
LDWP,"2/7/2022 9 p.m. PST",1,0,374,223,1233,203
LDWP,"2/7/2022 10 p.m. PST",0,0,372,221,1197,204
LDWP,"2/7/2022 11 p.m. PST",0,0,189,210,901,205
LDWP,"2/8/2022 12 a.m. PST",0,0,5,194,820,205
LDWP,"2/8/2022 1 a.m. PST",0,0,5,139,562,205
LDWP,"2/8/2022 2 a.m. PST",0,0,5,122,492,204
LDWP,"2/8/2022 3 a.m. PST",0,0,5,119,507,203
LDWP,"2/8/2022 4 a.m. PST",0,0,5,121,474,203
LDWP,"2/8/2022 5 a.m. PST",0,0,5,137,480,203
LDWP,"2/8/2022 6 a.m. PST",0,0,5,195,542,204
LDWP,"2/8/2022 7 a.m. PST",0,6,186,196,793,204
LDWP,"2/8/2022 8 a.m. PST",0,266,189,195,833,204
LDWP,"2/8/2022 9 a.m. PST",0,748,3,145,649,204
LDWP,"2/8/2022 10 a.m. PST",6,943,0,113,773,204
LDWP,"2/8/2022 11 a.m. PST",6,985,0,105,790,204
LDWP,"2/8/2022 12 p.m. PST",67,975,0,104,788,204
LDWP,"2/8/2022 1 p.m. PST",119,971,0,103,788,204
LDWP,"2/8/2022 2 p.m. PST",108,954,0,110,815,204
LDWP,"2/8/2022 3 p.m. PST",102,880,0,114,826,204
LDWP,"2/8/2022 4 p.m. PST",111,681,191,137,814,205
LDWP,"2/8/2022 5 p.m. PST",57,233,342,157,1075,206
LDWP,"2/8/2022 6 p.m. PST",19,3,381,224,1344,206
LDWP,"2/8/2022 7 p.m. PST",2,0,379,224,1336,205
LDWP,"2/8/2022 8 p.m. PST",0,0,378,223,1354,204
LDWP,"2/8/2022 9 p.m. PST",0,0,194,212,1355,204
LDWP,"2/8/2022 10 p.m. PST",0,0,191,208,1104,204
LDWP,"2/8/2022 11 p.m. PST",3,0,193,209,811,204
LDWP,"2/9/2022 12 a.m. PST",7,0,193,200,715,204
LDWP,"2/9/2022 1 a.m. PST",1,0,200,199,722,204
LDWP,"2/9/2022 2 a.m. PST",4,0,205,199,712,204
LDWP,"2/9/2022 3 a.m. PST",1,0,193,191,716,204
LDWP,"2/9/2022 4 a.m. PST",0,0,194,188,727,204
LDWP,"2/9/2022 5 a.m. PST",0,0,195,199,773,204
LDWP,"2/9/2022 6 a.m. PST",0,0,5,216,935,205
LDWP,"2/9/2022 7 a.m. PST",0,6,5,218,960,204
LDWP,"2/9/2022 8 a.m. PST",1,239,7,215,932,204
LDWP,"2/9/2022 9 a.m. PST",1,746,0,128,757,204
LDWP,"2/9/2022 10 a.m. PST",2,937,0,113,576,204
LDWP,"2/9/2022 11 a.m. PST",8,991,0,103,564,204
LDWP,"2/9/2022 12 p.m. PST",133,980,0,100,564,204
LDWP,"2/9/2022 1 p.m. PST",204,981,0,98,617,205
LDWP,"2/9/2022 2 p.m. PST",199,960,0,98,662,204
LDWP,"2/9/2022 3 p.m. PST",167,769,0,124,703,205
LDWP,"2/9/2022 4 p.m. PST",176,686,0,144,840,206
LDWP,"2/9/2022 5 p.m. PST",106,220,28,182,1092,206
LDWP,"2/9/2022 6 p.m. PST",180,4,199,232,1229,206
LDWP,"2/9/2022 7 p.m. PST",167,0,342,233,1409,204
LDWP,"2/9/2022 8 p.m. PST",144,0,381,233,1418,204
LDWP,"2/9/2022 9 p.m. PST",109,0,377,232,1414,203
LDWP,"2/9/2022 10 p.m. PST",168,0,378,231,1366,204
LDWP,"2/9/2022 11 p.m. PST",148,0,203,231,1014,204
LDWP,"2/10/2022 12 a.m. PST",108,0,194,230,744,204
LDWP,"2/10/2022 1 a.m. PST",131,0,6,222,724,205
LDWP,"2/10/2022 2 a.m. PST",31,0,5,214,701,205
LDWP,"2/10/2022 3 a.m. PST",22,0,6,175,628,205
LDWP,"2/10/2022 4 a.m. PST",39,0,6,145,566,204
LDWP,"2/10/2022 5 a.m. PST",31,0,4,168,571,205
LDWP,"2/10/2022 6 a.m. PST",27,0,0,216,638,205
LDWP,"2/10/2022 7 a.m. PST",20,7,1,219,718,205
LDWP,"2/10/2022 8 a.m. PST",10,270,3,190,719,205
LDWP,"2/10/2022 9 a.m. PST",2,741,0,119,670,204
LDWP,"2/10/2022 10 a.m. PST",3,940,0,108,740,204
LDWP,"2/10/2022 11 a.m. PST",21,989,0,101,832,205
LDWP,"2/10/2022 12 p.m. PST",29,983,0,102,836,205
LDWP,"2/10/2022 1 p.m. PST",31,984,0,112,834,206
LDWP,"2/10/2022 2 p.m. PST",47,969,0,117,810,206
LDWP,"2/10/2022 3 p.m. PST",51,901,0,140,782,206
LDWP,"2/10/2022 4 p.m. PST",18,703,0,157,834,206
LDWP,"2/10/2022 5 p.m. PST",10,251,366,178,1062,206
LDWP,"2/10/2022 6 p.m. PST",6,5,380,229,1439,205
LDWP,"2/10/2022 7 p.m. PST",0,0,373,218,1411,205
LDWP,"2/10/2022 8 p.m. PST",0,0,193,223,1502,204
LDWP,"2/10/2022 9 p.m. PST",0,0,193,230,1508,204
LDWP,"2/10/2022 10 p.m. PST",0,0,192,235,1468,204
LDWP,"2/10/2022 11 p.m. PST",0,0,192,227,1225,204
LDWP,"2/11/2022 12 a.m. PST",0,0,5,225,1259,204
LDWP,"2/11/2022 1 a.m. PST",0,0,4,218,1225,204
LDWP,"2/11/2022 2 a.m. PST",1,0,5,208,1210,203
LDWP,"2/11/2022 3 a.m. PST",2,0,6,207,1198,204
LDWP,"2/11/2022 4 a.m. PST",0,0,6,204,1085,205
LDWP,"2/11/2022 5 a.m. PST",0,0,6,201,1031,205
LDWP,"2/11/2022 6 a.m. PST",1,0,4,213,1160,205
LDWP,"2/11/2022 7 a.m. PST",0,8,5,213,1250,204
LDWP,"2/11/2022 8 a.m. PST",0,289,5,195,1065,204
LDWP,"2/11/2022 9 a.m. PST",0,767,5,130,658,204
LDWP,"2/11/2022 10 a.m. PST",0,953,6,108,612,204
LDWP,"2/11/2022 11 a.m. PST",1,995,0,101,582,204
LDWP,"2/11/2022 12 p.m. PST",28,984,0,101,577,205
LDWP,"2/11/2022 1 p.m. PST",111,979,0,103,604,205
LDWP,"2/11/2022 2 p.m. PST",82,960,0,108,608,204
LDWP,"2/11/2022 3 p.m. PST",53,889,0,136,606,204
LDWP,"2/11/2022 4 p.m. PST",34,705,6,162,712,205
LDWP,"2/11/2022 5 p.m. PST",27,257,197,189,1204,205
LDWP,"2/11/2022 6 p.m. PST",38,5,374,238,1547,205
LDWP,"2/11/2022 7 p.m. PST",57,0,193,236,1472,204
LDWP,"2/11/2022 8 p.m. PST",79,0,192,231,1463,204
LDWP,"2/11/2022 9 p.m. PST",64,0,192,224,1526,204
LDWP,"2/11/2022 10 p.m. PST",90,0,192,227,1526,204
LDWP,"2/11/2022 11 p.m. PST",44,0,192,234,1526,204
LDWP,"2/12/2022 12 a.m. PST",38,0,192,232,1462,206
LDWP,"2/12/2022 1 a.m. PST",46,0,193,226,1209,205
LDWP,"2/12/2022 2 a.m. PST",36,0,193,215,1241,204
LDWP,"2/12/2022 3 a.m. PST",4,0,193,212,1198,204
LDWP,"2/12/2022 4 a.m. PST",3,0,194,168,1050,204
LDWP,"2/12/2022 5 a.m. PST",0,0,195,198,1097,204
LDWP,"2/12/2022 6 a.m. PST",0,0,193,216,1117,204
LDWP,"2/12/2022 7 a.m. PST",0,8,194,198,1195,204
LDWP,"2/12/2022 8 a.m. PST",0,298,29,152,800,204
LDWP,"2/12/2022 9 a.m. PST",0,771,8,99,632,203
LDWP,"2/12/2022 10 a.m. PST",4,958,0,99,622,203
LDWP,"2/12/2022 11 a.m. PST",7,1003,0,99,613,204
LDWP,"2/12/2022 12 p.m. PST",9,990,0,100,611,204
LDWP,"2/12/2022 1 p.m. PST",8,996,0,100,613,205
LDWP,"2/12/2022 2 p.m. PST",8,978,0,101,611,205
LDWP,"2/12/2022 3 p.m. PST",14,910,0,115,612,205
LDWP,"2/12/2022 4 p.m. PST",25,726,7,122,659,204
LDWP,"2/12/2022 5 p.m. PST",46,272,247,177,969,204
LDWP,"2/12/2022 6 p.m. PST",48,6,385,226,1269,203
LDWP,"2/12/2022 7 p.m. PST",41,0,385,224,1362,203
LDWP,"2/12/2022 8 p.m. PST",7,0,385,213,1516,203
LDWP,"2/12/2022 9 p.m. PST",1,0,204,210,1513,203
LDWP,"2/12/2022 10 p.m. PST",0,0,196,212,1521,203
LDWP,"2/12/2022 11 p.m. PST",0,0,7,214,1450,204
LDWP,"2/13/2022 12 a.m. PST",0,0,5,212,1243,204
LDWP,"2/13/2022 1 a.m. PST",0,0,5,214,1244,204
LDWP,"2/13/2022 2 a.m. PST",0,0,5,206,1220,204
LDWP,"2/13/2022 3 a.m. PST",0,0,5,204,1209,204
LDWP,"2/13/2022 4 a.m. PST",3,0,5,199,1152,204
LDWP,"2/13/2022 5 a.m. PST",14,0,5,198,1191,204
LDWP,"2/13/2022 6 a.m. PST",15,0,5,201,1143,204
LDWP,"2/13/2022 7 a.m. PST",16,10,5,192,1067,204
LDWP,"2/13/2022 8 a.m. PST",14,314,0,138,852,204
LDWP,"2/13/2022 9 a.m. PST",2,790,0,99,604,203
LDWP,"2/13/2022 10 a.m. PST",3,971,0,98,470,203
LDWP,"2/13/2022 11 a.m. PST",7,1009,0,99,471,203
LDWP,"2/13/2022 12 p.m. PST",4,995,0,99,480,203
LDWP,"2/13/2022 1 p.m. PST",16,988,0,99,564,203
LDWP,"2/13/2022 2 p.m. PST",26,973,0,102,610,203
LDWP,"2/13/2022 3 p.m. PST",8,907,0,126,611,205
LDWP,"2/13/2022 4 p.m. PST",1,724,4,147,616,205
LDWP,"2/13/2022 5 p.m. PST",1,278,324,213,879,204
LDWP,"2/13/2022 6 p.m. PST",4,7,376,234,1120,204
LDWP,"2/13/2022 7 p.m. PST",6,0,374,238,1178,204
LDWP,"2/13/2022 8 p.m. PST",13,0,379,228,1123,204
LDWP,"2/13/2022 9 p.m. PST",9,0,197,224,1257,202
LDWP,"2/13/2022 10 p.m. PST",9,0,189,222,1266,203
LDWP,"2/13/2022 11 p.m. PST",8,0,187,223,1240,203
LDWP,"2/14/2022 12 a.m. PST",11,0,0,222,1252,203
LDWP,"2/14/2022 1 a.m. PST",24,0,1,209,1230,204
LDWP,"2/14/2022 2 a.m. PST",31,0,1,201,1039,203
LDWP,"2/14/2022 3 a.m. PST",55,0,1,202,994,203
LDWP,"2/14/2022 4 a.m. PST",48,0,1,202,1008,204
LDWP,"2/14/2022 5 a.m. PST",52,0,2,204,1025,204
LDWP,"2/14/2022 6 a.m. PST",60,0,191,207,943,204
LDWP,"2/14/2022 7 a.m. PST",102,12,187,206,969,204
LDWP,"2/14/2022 8 a.m. PST",80,312,185,177,830,204
LDWP,"2/14/2022 9 a.m. PST",92,772,0,110,573,204
LDWP,"2/14/2022 10 a.m. PST",114,943,0,103,571,204
LDWP,"2/14/2022 11 a.m. PST",176,959,0,100,571,204
LDWP,"2/14/2022 12 p.m. PST",290,966,0,111,571,205
LDWP,"2/14/2022 1 p.m. PST",307,919,0,113,577,205
LDWP,"2/14/2022 2 p.m. PST",310,893,0,108,600,205
LDWP,"2/14/2022 3 p.m. PST",304,741,0,116,668,205
LDWP,"2/14/2022 4 p.m. PST",311,519,0,134,724,204
LDWP,"2/14/2022 5 p.m. PST",297,209,13,166,980,205
LDWP,"2/14/2022 6 p.m. PST",274,9,188,225,1305,205
LDWP,"2/14/2022 7 p.m. PST",297,0,187,226,1303,205
LDWP,"2/14/2022 8 p.m. PST",275,0,187,220,1202,205
LDWP,"2/14/2022 9 p.m. PST",242,0,8,214,1243,205
LDWP,"2/14/2022 10 p.m. PST",229,0,0,212,1224,205
LDWP,"2/14/2022 11 p.m. PST",221,0,0,219,1148,205
LDWP,"2/15/2022 12 a.m. PST",179,0,0,217,787,204
LDWP,"2/15/2022 1 a.m. PST",157,0,0,212,783,204
LDWP,"2/15/2022 2 a.m. PST",204,0,0,186,479,204
LDWP,"2/15/2022 3 a.m. PST",202,0,0,146,490,204
LDWP,"2/15/2022 4 a.m. PST",206,0,0,142,623,204
LDWP,"2/15/2022 5 a.m. PST",159,0,15,144,512,205
LDWP,"2/15/2022 6 a.m. PST",128,0,204,202,619,205
LDWP,"2/15/2022 7 a.m. PST",137,9,188,221,855,204
LDWP,"2/15/2022 8 a.m. PST",182,293,186,214,771,204
LDWP,"2/15/2022 9 a.m. PST",188,647,2,144,704,203
LDWP,"2/15/2022 10 a.m. PST",126,795,0,119,569,204
LDWP,"2/15/2022 11 a.m. PST",112,1018,0,110,567,204
LDWP,"2/15/2022 12 p.m. PST",130,1011,0,105,568,204
LDWP,"2/15/2022 1 p.m. PST",156,973,0,99,570,204
LDWP,"2/15/2022 2 p.m. PST",173,720,0,98,575,205
LDWP,"2/15/2022 3 p.m. PST",151,527,0,109,569,204
LDWP,"2/15/2022 4 p.m. PST",222,349,0,122,624,204
LDWP,"2/15/2022 5 p.m. PST",158,142,193,149,848,204
LDWP,"2/15/2022 6 p.m. PST",127,4,376,159,988,203
LDWP,"2/15/2022 7 p.m. PST",173,0,374,202,982,204
LDWP,"2/15/2022 8 p.m. PST",194,0,373,215,898,204
LDWP,"2/15/2022 9 p.m. PST",220,0,375,172,793,204
LDWP,"2/15/2022 10 p.m. PST",228,0,374,194,1089,204
LDWP,"2/15/2022 11 p.m. PST",127,0,192,229,1100,203
LDWP,"2/16/2022 12 a.m. PST",96,0,1,188,992,203
LDWP,"2/16/2022 1 a.m. PST",113,0,0,155,933,204
LDWP,"2/16/2022 2 a.m. PST",109,0,0,151,681,204
LDWP,"2/16/2022 3 a.m. PST",82,0,0,146,561,204
LDWP,"2/16/2022 4 a.m. PST",55,0,0,145,676,204
LDWP,"2/16/2022 5 a.m. PST",66,0,0,181,809,204
LDWP,"2/16/2022 6 a.m. PST",96,0,0,190,884,204
LDWP,"2/16/2022 7 a.m. PST",80,10,0,227,1078,204
LDWP,"2/16/2022 8 a.m. PST",69,306,2,207,917,204
LDWP,"2/16/2022 9 a.m. PST",111,790,4,120,743,203
LDWP,"2/16/2022 10 a.m. PST",72,994,0,109,539,202
LDWP,"2/16/2022 11 a.m. PST",85,1042,0,111,358,202
LDWP,"2/16/2022 12 p.m. PST",169,1024,0,107,359,203
LDWP,"2/16/2022 1 p.m. PST",182,1006,0,104,358,203
LDWP,"2/16/2022 2 p.m. PST",115,935,0,104,358,204
LDWP,"2/16/2022 3 p.m. PST",94,935,0,105,371,203
LDWP,"2/16/2022 4 p.m. PST",67,723,0,129,458,204
LDWP,"2/16/2022 5 p.m. PST",142,297,328,160,843,205
LDWP,"2/16/2022 6 p.m. PST",147,10,377,189,1020,206
LDWP,"2/16/2022 7 p.m. PST",120,0,377,236,1180,205
LDWP,"2/16/2022 8 p.m. PST",172,0,376,229,1154,205
LDWP,"2/16/2022 9 p.m. PST",147,0,377,229,1138,205
LDWP,"2/16/2022 10 p.m. PST",156,0,374,225,1134,205
LDWP,"2/16/2022 11 p.m. PST",165,0,376,229,1119,204
LDWP,"2/17/2022 12 a.m. PST",92,0,372,229,1043,204
LDWP,"2/17/2022 1 a.m. PST",58,0,207,184,1028,204
LDWP,"2/17/2022 2 a.m. PST",86,0,231,164,1033,204
LDWP,"2/17/2022 3 a.m. PST",76,0,198,151,1002,204
LDWP,"2/17/2022 4 a.m. PST",71,0,185,145,966,204
LDWP,"2/17/2022 5 a.m. PST",95,0,187,202,1038,204
LDWP,"2/17/2022 6 a.m. PST",78,0,188,227,1043,204
LDWP,"2/17/2022 7 a.m. PST",30,16,187,233,1071,204
LDWP,"2/17/2022 8 a.m. PST",8,358,4,205,820,204
LDWP,"2/17/2022 9 a.m. PST",27,827,0,125,529,204
LDWP,"2/17/2022 10 a.m. PST",59,1014,0,116,519,205
LDWP,"2/17/2022 11 a.m. PST",58,1048,0,112,519,204
LDWP,"2/17/2022 12 p.m. PST",36,1029,0,110,519,204
LDWP,"2/17/2022 1 p.m. PST",17,1030,0,107,519,205
LDWP,"2/17/2022 2 p.m. PST",7,1037,0,107,519,204
LDWP,"2/17/2022 3 p.m. PST",0,974,0,110,518,204
