"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
FPC,"5/2/2022 7 p.m. EDT",166,36,36,62,5620,1231
FPC,"5/2/2022 8 p.m. EDT",44,36,36,0,5455,1198
FPC,"5/2/2022 9 p.m. EDT",1,36,36,0,5318,1126
FPC,"5/2/2022 10 p.m. EDT",0,37,36,0,4927,1119
FPC,"5/2/2022 11 p.m. EDT",0,37,36,0,4591,1112
FPC,"5/3/2022 12 a.m. EDT",0,37,36,0,3857,1118
FPC,"5/3/2022 1 a.m. EDT",0,38,36,0,3409,1100
FPC,"5/3/2022 2 a.m. EDT",0,37,37,0,3200,827
FPC,"5/3/2022 3 a.m. EDT",0,37,35,0,3045,628
FPC,"5/3/2022 4 a.m. EDT",0,37,35,0,3062,496
FPC,"5/3/2022 5 a.m. EDT",0,36,35,0,3075,415
FPC,"5/3/2022 6 a.m. EDT",0,38,36,0,3295,396
FPC,"5/3/2022 7 a.m. EDT",0,38,35,0,3463,672
FPC,"5/3/2022 8 a.m. EDT",34,35,37,0,3656,933
FPC,"5/3/2022 9 a.m. EDT",207,37,35,0,3868,898
FPC,"5/3/2022 10 a.m. EDT",337,34,37,0,3908,914
FPC,"5/3/2022 11 a.m. EDT",387,33,35,0,4108,957
FPC,"5/3/2022 12 p.m. EDT",467,35,36,0,4339,956
FPC,"5/3/2022 1 p.m. EDT",461,38,36,0,4530,971
FPC,"5/3/2022 2 p.m. EDT",434,38,37,0,4812,1020
FPC,"5/3/2022 3 p.m. EDT",437,37,34,0,5128,1030
FPC,"5/3/2022 4 p.m. EDT",426,37,36,0,5457,1020
FPC,"5/3/2022 5 p.m. EDT",230,37,35,87,5838,1025
FPC,"5/3/2022 6 p.m. EDT",107,39,35,187,6033,1026
FPC,"5/3/2022 7 p.m. EDT",63,39,36,93,5996,1022
FPC,"5/3/2022 8 p.m. EDT",44,39,37,2,5534,1025
FPC,"5/3/2022 9 p.m. EDT",0,39,36,0,5303,1021
FPC,"5/3/2022 10 p.m. EDT",0,39,35,0,4862,1027
FPC,"5/3/2022 11 p.m. EDT",0,38,37,0,4269,1027
FPC,"5/4/2022 12 a.m. EDT",0,41,36,0,3596,970
FPC,"5/4/2022 1 a.m. EDT",0,40,38,0,3213,675
FPC,"5/4/2022 2 a.m. EDT",0,39,35,0,3198,388
FPC,"5/4/2022 3 a.m. EDT",0,39,37,0,3185,356
FPC,"5/4/2022 4 a.m. EDT",0,39,34,0,2989,363
FPC,"5/4/2022 5 a.m. EDT",0,38,37,0,2951,361
FPC,"5/4/2022 6 a.m. EDT",0,38,36,0,3187,387
FPC,"5/4/2022 7 a.m. EDT",1,39,36,0,3236,504
FPC,"5/4/2022 8 a.m. EDT",82,35,37,0,3466,415
FPC,"5/4/2022 9 a.m. EDT",314,36,36,0,3536,432
FPC,"5/4/2022 10 a.m. EDT",408,36,35,0,3642,542
FPC,"5/4/2022 11 a.m. EDT",483,39,36,0,3824,802
FPC,"5/4/2022 12 p.m. EDT",502,39,35,0,4350,982
FPC,"5/4/2022 1 p.m. EDT",473,39,35,0,4837,966
FPC,"5/4/2022 2 p.m. EDT",447,46,35,0,5308,961
FPC,"5/4/2022 3 p.m. EDT",435,38,35,0,5592,967
FPC,"5/4/2022 4 p.m. EDT",444,37,34,8,5888,964
FPC,"5/4/2022 5 p.m. EDT",401,37,34,68,6029,1052
FPC,"5/4/2022 6 p.m. EDT",330,37,37,113,6120,1123
FPC,"5/4/2022 7 p.m. EDT",218,37,36,139,6134,1139
FPC,"5/4/2022 8 p.m. EDT",67,36,36,10,5889,1132
FPC,"5/4/2022 9 p.m. EDT",0,39,37,0,5584,1133
FPC,"5/4/2022 10 p.m. EDT",0,39,36,0,5123,1127
FPC,"5/4/2022 11 p.m. EDT",0,38,35,0,4415,1135
FPC,"5/5/2022 12 a.m. EDT",0,39,36,0,3588,1114
FPC,"5/5/2022 1 a.m. EDT",0,40,32,0,3264,852
FPC,"5/5/2022 2 a.m. EDT",0,39,35,0,3159,564
FPC,"5/5/2022 3 a.m. EDT",0,40,36,0,3105,414
FPC,"5/5/2022 4 a.m. EDT",0,39,35,0,2998,414
FPC,"5/5/2022 5 a.m. EDT",0,39,35,0,3023,415
FPC,"5/5/2022 6 a.m. EDT",0,40,37,0,3050,413
FPC,"5/5/2022 7 a.m. EDT",0,38,35,0,3305,437
FPC,"5/5/2022 8 a.m. EDT",100,36,35,0,3308,512
FPC,"5/5/2022 9 a.m. EDT",361,37,35,0,3394,611
FPC,"5/5/2022 10 a.m. EDT",472,38,36,0,3582,836
FPC,"5/5/2022 11 a.m. EDT",533,37,35,0,3875,1157
FPC,"5/5/2022 12 p.m. EDT",562,39,35,0,4526,1235
FPC,"5/5/2022 1 p.m. EDT",547,39,34,0,4981,1264
FPC,"5/5/2022 2 p.m. EDT",555,41,35,0,5415,1263
FPC,"5/5/2022 3 p.m. EDT",528,40,37,0,5819,1262
FPC,"5/5/2022 4 p.m. EDT",488,40,47,141,6068,1267
FPC,"5/5/2022 5 p.m. EDT",496,39,50,317,6149,1264
FPC,"5/5/2022 6 p.m. EDT",484,39,52,494,5935,1252
FPC,"5/5/2022 7 p.m. EDT",333,39,51,676,5880,1256
FPC,"5/5/2022 8 p.m. EDT",90,38,51,251,5889,1247
FPC,"5/5/2022 9 p.m. EDT",0,38,52,44,5672,1254
FPC,"5/5/2022 10 p.m. EDT",0,40,52,0,5447,1253
FPC,"5/5/2022 11 p.m. EDT",0,39,52,0,4782,1243
FPC,"5/6/2022 12 a.m. EDT",0,39,50,0,3923,1255
FPC,"5/6/2022 1 a.m. EDT",0,41,50,0,3586,1251
FPC,"5/6/2022 2 a.m. EDT",0,41,51,0,3203,1213
FPC,"5/6/2022 3 a.m. EDT",0,40,51,0,3026,992
FPC,"5/6/2022 4 a.m. EDT",0,41,51,0,3023,773
FPC,"5/6/2022 5 a.m. EDT",0,40,52,0,3051,657
FPC,"5/6/2022 6 a.m. EDT",0,39,51,0,3105,697
FPC,"5/6/2022 7 a.m. EDT",1,37,52,0,3221,988
FPC,"5/6/2022 8 a.m. EDT",60,38,64,0,3096,1255
FPC,"5/6/2022 9 a.m. EDT",187,38,71,0,3541,1260
FPC,"5/6/2022 10 a.m. EDT",264,39,71,0,4054,1264
FPC,"5/6/2022 11 a.m. EDT",320,40,75,0,4481,1267
FPC,"5/6/2022 12 p.m. EDT",409,39,75,0,4473,1258
FPC,"5/6/2022 1 p.m. EDT",456,39,71,0,4542,1264
FPC,"5/6/2022 2 p.m. EDT",448,41,73,71,4887,1264
FPC,"5/6/2022 3 p.m. EDT",404,41,75,51,5536,1257
FPC,"5/6/2022 4 p.m. EDT",340,43,74,51,5639,1264
FPC,"5/6/2022 5 p.m. EDT",246,43,74,52,5572,1259
FPC,"5/6/2022 6 p.m. EDT",171,42,74,52,5601,1259
FPC,"5/6/2022 7 p.m. EDT",103,43,76,20,5346,1253
FPC,"5/6/2022 8 p.m. EDT",23,40,74,0,5069,1260
FPC,"5/6/2022 9 p.m. EDT",2,41,76,0,4822,1258
FPC,"5/6/2022 10 p.m. EDT",0,41,73,0,4468,1249
FPC,"5/6/2022 11 p.m. EDT",0,41,77,0,4210,1252
FPC,"5/7/2022 12 a.m. EDT",0,40,74,0,3894,1206
FPC,"5/7/2022 1 a.m. EDT",0,40,75,0,3766,1011
FPC,"5/7/2022 2 a.m. EDT",0,39,73,0,3621,905
FPC,"5/7/2022 3 a.m. EDT",0,38,76,0,3516,888
FPC,"5/7/2022 4 a.m. EDT",0,39,71,0,3367,874
FPC,"5/7/2022 5 a.m. EDT",0,38,74,0,3303,734
FPC,"5/7/2022 6 a.m. EDT",0,38,74,0,3181,659
FPC,"5/7/2022 7 a.m. EDT",2,38,77,0,3255,632
FPC,"5/7/2022 8 a.m. EDT",84,39,74,0,3217,521
FPC,"5/7/2022 9 a.m. EDT",264,34,76,0,3504,611
FPC,"5/7/2022 10 a.m. EDT",431,35,74,18,3775,664
FPC,"5/7/2022 11 a.m. EDT",487,32,76,0,4249,667
FPC,"5/7/2022 12 p.m. EDT",508,31,75,0,4671,663
FPC,"5/7/2022 1 p.m. EDT",520,32,74,0,4901,667
FPC,"5/7/2022 2 p.m. EDT",515,34,76,0,5027,664
FPC,"5/7/2022 3 p.m. EDT",516,33,76,0,5091,663
FPC,"5/7/2022 4 p.m. EDT",513,31,76,0,5122,666
FPC,"5/7/2022 5 p.m. EDT",529,32,75,0,5186,667
FPC,"5/7/2022 6 p.m. EDT",486,34,75,40,5275,663
FPC,"5/7/2022 7 p.m. EDT",347,32,78,50,5221,665
FPC,"5/7/2022 8 p.m. EDT",99,34,76,19,5039,663
FPC,"5/7/2022 9 p.m. EDT",1,38,75,0,5052,666
FPC,"5/7/2022 10 p.m. EDT",0,38,77,0,4670,664
FPC,"5/7/2022 11 p.m. EDT",0,38,76,0,4043,663
FPC,"5/8/2022 12 a.m. EDT",0,38,75,0,3739,664
FPC,"5/8/2022 1 a.m. EDT",0,38,75,0,3572,682
FPC,"5/8/2022 2 a.m. EDT",0,38,76,0,3099,636
FPC,"5/8/2022 3 a.m. EDT",0,37,75,0,2919,457
FPC,"5/8/2022 4 a.m. EDT",0,38,75,0,2920,403
FPC,"5/8/2022 5 a.m. EDT",0,36,75,0,2848,339
FPC,"5/8/2022 6 a.m. EDT",0,38,77,0,2838,312
FPC,"5/8/2022 7 a.m. EDT",3,37,74,0,2916,364
FPC,"5/8/2022 8 a.m. EDT",105,37,78,0,2868,349
FPC,"5/8/2022 9 a.m. EDT",387,38,74,0,3074,441
FPC,"5/8/2022 10 a.m. EDT",501,35,75,0,3293,566
FPC,"5/8/2022 11 a.m. EDT",553,36,74,0,3691,677
FPC,"5/8/2022 12 p.m. EDT",584,35,73,0,4138,683
FPC,"5/8/2022 1 p.m. EDT",569,35,71,0,4414,682
FPC,"5/8/2022 2 p.m. EDT",540,35,73,0,4596,685
FPC,"5/8/2022 3 p.m. EDT",548,36,72,0,4947,684
FPC,"5/8/2022 4 p.m. EDT",540,36,73,0,5181,680
FPC,"5/8/2022 5 p.m. EDT",527,36,74,0,5316,685
FPC,"5/8/2022 6 p.m. EDT",496,37,72,0,5383,684
FPC,"5/8/2022 7 p.m. EDT",361,34,74,0,5383,681
FPC,"5/8/2022 8 p.m. EDT",102,34,74,0,5402,683
FPC,"5/8/2022 9 p.m. EDT",0,37,72,0,5148,684
FPC,"5/8/2022 10 p.m. EDT",0,35,72,0,4961,688
FPC,"5/8/2022 11 p.m. EDT",0,35,74,0,4421,686
FPC,"5/9/2022 12 a.m. EDT",0,36,73,0,3959,682
FPC,"5/9/2022 1 a.m. EDT",0,36,74,0,3382,668
FPC,"5/9/2022 2 a.m. EDT",0,35,71,0,2953,554
FPC,"5/9/2022 3 a.m. EDT",0,35,71,0,2797,467
FPC,"5/9/2022 4 a.m. EDT",0,36,72,0,2711,407
FPC,"5/9/2022 5 a.m. EDT",0,35,74,0,2708,404
FPC,"5/9/2022 6 a.m. EDT",0,36,74,0,2882,495
FPC,"5/9/2022 7 a.m. EDT",2,37,75,0,3134,636
FPC,"5/9/2022 8 a.m. EDT",121,37,74,0,3179,692
FPC,"5/9/2022 9 a.m. EDT",408,33,73,0,3164,690
FPC,"5/9/2022 10 a.m. EDT",529,34,74,0,3248,691
FPC,"5/9/2022 11 a.m. EDT",560,34,74,0,3647,694
FPC,"5/9/2022 12 p.m. EDT",553,36,76,0,4054,688
FPC,"5/9/2022 1 p.m. EDT",548,34,74,0,4224,695
FPC,"5/9/2022 2 p.m. EDT",551,32,75,0,4335,682
FPC,"5/9/2022 3 p.m. EDT",524,33,73,0,4651,683
FPC,"5/9/2022 4 p.m. EDT",546,32,76,0,4876,682
FPC,"5/9/2022 5 p.m. EDT",538,32,76,0,5038,681
FPC,"5/9/2022 6 p.m. EDT",487,39,74,0,5180,684
FPC,"5/9/2022 7 p.m. EDT",365,32,74,0,5302,684
FPC,"5/9/2022 8 p.m. EDT",102,32,76,0,5156,681
FPC,"5/9/2022 9 p.m. EDT",1,32,74,0,5085,683
FPC,"5/9/2022 10 p.m. EDT",0,33,73,0,4624,682
FPC,"5/9/2022 11 p.m. EDT",0,32,75,0,3998,679
FPC,"5/10/2022 12 a.m. EDT",0,33,73,0,3284,681
FPC,"5/10/2022 1 a.m. EDT",0,32,74,0,2872,618
FPC,"5/10/2022 2 a.m. EDT",0,33,72,0,2843,340
FPC,"5/10/2022 3 a.m. EDT",0,33,92,0,2722,226
FPC,"5/10/2022 4 a.m. EDT",0,33,93,0,2610,225
FPC,"5/10/2022 5 a.m. EDT",0,33,93,0,2600,226
FPC,"5/10/2022 6 a.m. EDT",0,32,95,0,2737,244
FPC,"5/10/2022 7 a.m. EDT",1,33,94,0,2964,341
FPC,"5/10/2022 8 a.m. EDT",136,33,96,0,2846,396
FPC,"5/10/2022 9 a.m. EDT",428,33,94,0,2797,427
FPC,"5/10/2022 10 a.m. EDT",532,34,95,0,2857,497
FPC,"5/10/2022 11 a.m. EDT",569,33,94,0,3072,523
FPC,"5/10/2022 12 p.m. EDT",621,33,94,0,3360,509
FPC,"5/10/2022 1 p.m. EDT",628,34,95,0,3606,632
FPC,"5/10/2022 2 p.m. EDT",632,35,95,0,3741,819
FPC,"5/10/2022 3 p.m. EDT",631,34,93,0,3917,1001
FPC,"5/10/2022 4 p.m. EDT",626,34,94,0,4152,1048
FPC,"5/10/2022 5 p.m. EDT",592,35,92,0,4336,1136
FPC,"5/10/2022 6 p.m. EDT",550,35,95,0,4441,1207
FPC,"5/10/2022 7 p.m. EDT",421,45,96,0,4529,1218
FPC,"5/10/2022 8 p.m. EDT",123,34,94,0,4464,1215
FPC,"5/10/2022 9 p.m. EDT",1,34,97,0,4231,1212
FPC,"5/10/2022 10 p.m. EDT",0,34,94,0,3869,1219
FPC,"5/10/2022 11 p.m. EDT",0,34,97,0,3222,1204
FPC,"5/11/2022 12 a.m. EDT",0,34,96,0,2874,908
FPC,"5/11/2022 1 a.m. EDT",0,35,98,0,2684,466
FPC,"5/11/2022 2 a.m. EDT",0,34,95,0,2533,359
FPC,"5/11/2022 3 a.m. EDT",0,34,97,0,2352,356
FPC,"5/11/2022 4 a.m. EDT",0,35,94,0,2236,358
FPC,"5/11/2022 5 a.m. EDT",0,35,98,0,2258,354
FPC,"5/11/2022 6 a.m. EDT",0,34,95,0,2407,388
FPC,"5/11/2022 7 a.m. EDT",1,35,97,0,2679,427
FPC,"5/11/2022 8 a.m. EDT",133,35,95,0,2783,504
FPC,"5/11/2022 9 a.m. EDT",428,34,94,0,2777,534
FPC,"5/11/2022 10 a.m. EDT",557,35,96,0,2782,639
FPC,"5/11/2022 11 a.m. EDT",559,34,94,0,2887,942
FPC,"5/11/2022 12 p.m. EDT",547,32,95,0,3176,1000
FPC,"5/11/2022 1 p.m. EDT",538,32,93,0,3423,1071
FPC,"5/11/2022 2 p.m. EDT",532,32,94,0,3815,1117
FPC,"5/11/2022 3 p.m. EDT",523,31,93,0,3901,1119
FPC,"5/11/2022 4 p.m. EDT",585,31,92,0,4079,1114
FPC,"5/11/2022 5 p.m. EDT",585,31,95,4,4320,1122
FPC,"5/11/2022 6 p.m. EDT",537,37,94,50,4491,1112
FPC,"5/11/2022 7 p.m. EDT",410,30,95,50,4559,1121
FPC,"5/11/2022 8 p.m. EDT",116,31,58,22,4539,1118
FPC,"5/11/2022 9 p.m. EDT",1,31,49,0,4343,1116
FPC,"5/11/2022 10 p.m. EDT",0,31,50,0,3927,1118
FPC,"5/11/2022 11 p.m. EDT",0,31,50,0,3405,1120
FPC,"5/12/2022 12 a.m. EDT",0,30,48,0,2873,883
FPC,"5/12/2022 1 a.m. EDT",0,31,49,0,2779,512
FPC,"5/12/2022 2 a.m. EDT",0,32,65,0,2597,363
FPC,"5/12/2022 3 a.m. EDT",0,31,70,0,2388,355
FPC,"5/12/2022 4 a.m. EDT",0,31,69,0,2337,357
FPC,"5/12/2022 5 a.m. EDT",0,32,81,0,2360,357
FPC,"5/12/2022 6 a.m. EDT",0,32,97,0,2532,355
FPC,"5/12/2022 7 a.m. EDT",1,31,98,0,2717,461
FPC,"5/12/2022 8 a.m. EDT",140,32,95,0,2759,576
FPC,"5/12/2022 9 a.m. EDT",428,32,97,0,2902,521
FPC,"5/12/2022 10 a.m. EDT",550,32,94,0,3040,562
FPC,"5/12/2022 11 a.m. EDT",583,32,95,0,3075,729
FPC,"5/12/2022 12 p.m. EDT",590,33,95,0,3270,897
FPC,"5/12/2022 1 p.m. EDT",574,33,95,0,3405,1103
FPC,"5/12/2022 2 p.m. EDT",538,33,94,0,3709,1041
FPC,"5/12/2022 3 p.m. EDT",488,33,96,0,4130,972
FPC,"5/12/2022 4 p.m. EDT",403,34,94,0,4219,1142
FPC,"5/12/2022 5 p.m. EDT",312,33,96,0,4283,1283
FPC,"5/12/2022 6 p.m. EDT",249,36,94,0,4290,1390
FPC,"5/12/2022 7 p.m. EDT",184,32,95,0,4239,1420
FPC,"5/12/2022 8 p.m. EDT",46,32,95,0,4098,1427
FPC,"5/12/2022 9 p.m. EDT",0,33,95,0,3969,1432
FPC,"5/12/2022 10 p.m. EDT",0,32,94,0,3811,1414
FPC,"5/12/2022 11 p.m. EDT",0,32,95,0,3365,1185
FPC,"5/13/2022 12 a.m. EDT",0,33,96,0,2734,1114
FPC,"5/13/2022 1 a.m. EDT",0,32,93,0,2363,1016
FPC,"5/13/2022 2 a.m. EDT",0,33,94,0,2458,607
FPC,"5/13/2022 3 a.m. EDT",0,33,95,0,2491,373
FPC,"5/13/2022 4 a.m. EDT",0,32,93,0,2441,375
FPC,"5/13/2022 5 a.m. EDT",0,33,98,0,2393,376
FPC,"5/13/2022 6 a.m. EDT",0,33,96,0,2579,375
FPC,"5/13/2022 7 a.m. EDT",1,33,97,0,2785,374
FPC,"5/13/2022 8 a.m. EDT",84,33,96,0,2797,375
FPC,"5/13/2022 9 a.m. EDT",292,32,97,0,2896,374
FPC,"5/13/2022 10 a.m. EDT",457,33,95,0,3084,376
FPC,"5/13/2022 11 a.m. EDT",490,31,96,0,3446,374
FPC,"5/13/2022 12 p.m. EDT",468,31,96,0,3949,375
FPC,"5/13/2022 1 p.m. EDT",385,31,97,0,4256,377
FPC,"5/13/2022 2 p.m. EDT",413,31,94,0,4299,375
FPC,"5/13/2022 3 p.m. EDT",385,30,97,0,4592,374
FPC,"5/13/2022 4 p.m. EDT",322,31,94,0,4910,377
FPC,"5/13/2022 5 p.m. EDT",335,30,97,0,5139,375
FPC,"5/13/2022 6 p.m. EDT",338,30,93,0,5189,376
FPC,"5/13/2022 7 p.m. EDT",216,30,96,0,5108,375
FPC,"5/13/2022 8 p.m. EDT",54,30,95,0,4867,375
FPC,"5/13/2022 9 p.m. EDT",1,31,95,0,4604,375
FPC,"5/13/2022 10 p.m. EDT",0,30,95,0,4565,376
FPC,"5/13/2022 11 p.m. EDT",0,31,97,0,4256,374
FPC,"5/14/2022 12 a.m. EDT",0,30,95,0,3783,374
FPC,"5/14/2022 1 a.m. EDT",0,30,95,0,3285,380
FPC,"5/14/2022 2 a.m. EDT",0,31,94,0,2892,376
FPC,"5/14/2022 3 a.m. EDT",0,31,93,0,2629,380
FPC,"5/14/2022 4 a.m. EDT",0,30,95,0,2519,378
FPC,"5/14/2022 5 a.m. EDT",0,31,95,0,2434,380
FPC,"5/14/2022 6 a.m. EDT",0,30,96,0,2454,380
FPC,"5/14/2022 7 a.m. EDT",1,31,97,0,2537,377
FPC,"5/14/2022 8 a.m. EDT",122,30,95,0,2708,375
FPC,"5/14/2022 9 a.m. EDT",420,31,98,0,2918,380
FPC,"5/14/2022 10 a.m. EDT",553,31,94,0,3352,377
FPC,"5/14/2022 11 a.m. EDT",578,29,90,0,3855,379
FPC,"5/14/2022 12 p.m. EDT",563,30,89,0,4285,377
FPC,"5/14/2022 1 p.m. EDT",528,28,87,0,4780,377
FPC,"5/14/2022 2 p.m. EDT",469,28,88,0,4966,387
FPC,"5/14/2022 3 p.m. EDT",524,28,88,0,5162,405
FPC,"5/14/2022 4 p.m. EDT",454,28,87,48,5329,500
FPC,"5/14/2022 5 p.m. EDT",342,28,85,52,5372,720
FPC,"5/14/2022 6 p.m. EDT",282,36,80,51,5471,682
FPC,"5/14/2022 7 p.m. EDT",237,27,89,51,5614,466
FPC,"5/14/2022 8 p.m. EDT",91,27,94,47,5513,379
FPC,"5/14/2022 9 p.m. EDT",2,28,95,41,5403,380
FPC,"5/14/2022 10 p.m. EDT",0,27,94,0,5230,379
FPC,"5/14/2022 11 p.m. EDT",0,28,94,0,4724,379
FPC,"5/15/2022 12 a.m. EDT",0,27,95,0,4316,389
FPC,"5/15/2022 1 a.m. EDT",0,28,93,0,3815,387
FPC,"5/15/2022 2 a.m. EDT",0,28,94,0,3385,379
FPC,"5/15/2022 3 a.m. EDT",0,28,96,0,3062,376
FPC,"5/15/2022 4 a.m. EDT",0,28,94,0,2778,377
FPC,"5/15/2022 5 a.m. EDT",0,28,96,0,2689,378
FPC,"5/15/2022 6 a.m. EDT",0,27,97,0,2686,378
FPC,"5/15/2022 7 a.m. EDT",1,27,96,0,2774,375
FPC,"5/15/2022 8 a.m. EDT",82,28,95,0,2966,378
FPC,"5/15/2022 9 a.m. EDT",295,29,93,0,3381,376
FPC,"5/15/2022 10 a.m. EDT",485,29,94,0,3953,376
FPC,"5/15/2022 11 a.m. EDT",563,28,94,0,4519,377
FPC,"5/15/2022 12 p.m. EDT",568,28,94,0,4928,374
FPC,"5/15/2022 1 p.m. EDT",493,22,95,0,5426,383
FPC,"5/15/2022 2 p.m. EDT",423,22,95,0,5483,429
FPC,"5/15/2022 3 p.m. EDT",450,21,96,0,5526,402
FPC,"5/15/2022 4 p.m. EDT",441,22,97,0,5566,379
FPC,"5/15/2022 5 p.m. EDT",269,29,96,31,5640,399
FPC,"5/15/2022 6 p.m. EDT",284,42,95,50,5580,401
FPC,"5/15/2022 7 p.m. EDT",217,28,97,50,5654,402
FPC,"5/15/2022 8 p.m. EDT",69,29,93,53,5418,401
FPC,"5/15/2022 9 p.m. EDT",0,29,91,48,5247,373
FPC,"5/15/2022 10 p.m. EDT",0,29,92,19,5002,379
FPC,"5/15/2022 11 p.m. EDT",0,29,93,0,4438,379
FPC,"5/16/2022 12 a.m. EDT",0,28,93,0,3929,375
FPC,"5/16/2022 1 a.m. EDT",0,29,92,0,3578,377
FPC,"5/16/2022 2 a.m. EDT",0,26,92,0,3098,373
FPC,"5/16/2022 3 a.m. EDT",0,22,89,0,2795,377
FPC,"5/16/2022 4 a.m. EDT",0,23,91,0,2654,375
FPC,"5/16/2022 5 a.m. EDT",0,23,95,0,2686,376
FPC,"5/16/2022 6 a.m. EDT",0,26,93,0,2933,376
FPC,"5/16/2022 7 a.m. EDT",0,25,92,0,3281,376
FPC,"5/16/2022 8 a.m. EDT",113,25,92,0,3475,373
FPC,"5/16/2022 9 a.m. EDT",417,25,90,0,3560,376
FPC,"5/16/2022 10 a.m. EDT",543,26,95,0,3932,376
FPC,"5/16/2022 11 a.m. EDT",551,25,94,0,4437,374
FPC,"5/16/2022 12 p.m. EDT",553,25,96,0,4730,376
FPC,"5/16/2022 1 p.m. EDT",524,26,93,0,5154,390
FPC,"5/16/2022 2 p.m. EDT",548,25,94,0,5285,403
FPC,"5/16/2022 3 p.m. EDT",540,25,95,0,5586,411
FPC,"5/16/2022 4 p.m. EDT",456,25,94,0,5951,487
FPC,"5/16/2022 5 p.m. EDT",468,25,94,47,6144,431
FPC,"5/16/2022 6 p.m. EDT",461,41,96,48,6249,433
FPC,"5/16/2022 7 p.m. EDT",392,20,94,34,6264,429
FPC,"5/16/2022 8 p.m. EDT",120,18,96,0,6210,430
FPC,"5/16/2022 9 p.m. EDT",2,19,94,0,5909,428
FPC,"5/16/2022 10 p.m. EDT",0,22,94,0,5657,429
FPC,"5/16/2022 11 p.m. EDT",0,22,97,0,4966,437
FPC,"5/17/2022 12 a.m. EDT",0,24,94,0,4463,440
FPC,"5/17/2022 1 a.m. EDT",0,23,94,0,3956,425
FPC,"5/17/2022 2 a.m. EDT",0,24,93,0,3411,422
FPC,"5/17/2022 3 a.m. EDT",0,24,95,0,2948,445
FPC,"5/17/2022 4 a.m. EDT",0,24,94,0,2790,421
FPC,"5/17/2022 5 a.m. EDT",0,24,95,0,2786,423
FPC,"5/17/2022 6 a.m. EDT",0,23,96,0,2994,424
