"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
FPC,"11/6/2022 5 p.m. EST",222,17,68,0,5841,900
FPC,"11/6/2022 6 p.m. EST",19,39,69,0,5804,890
FPC,"11/6/2022 7 p.m. EST",0,17,69,0,5725,896
FPC,"11/6/2022 8 p.m. EST",0,16,68,0,5459,891
FPC,"11/6/2022 9 p.m. EST",0,15,70,0,5077,863
FPC,"11/6/2022 10 p.m. EST",0,16,66,0,5019,652
FPC,"11/6/2022 11 p.m. EST",0,15,68,0,4474,625
FPC,"11/7/2022 12 a.m. EST",0,16,68,0,3831,623
FPC,"11/7/2022 1 a.m. EST",0,16,69,0,3142,628
FPC,"11/7/2022 2 a.m. EST",0,18,67,0,2856,625
FPC,"11/7/2022 3 a.m. EST",0,19,70,0,2704,626
FPC,"11/7/2022 4 a.m. EST",0,21,69,0,2637,622
FPC,"11/7/2022 5 a.m. EST",0,20,69,0,2702,629
FPC,"11/7/2022 6 a.m. EST",0,21,71,0,3064,628
FPC,"11/7/2022 7 a.m. EST",0,21,69,0,3396,624
FPC,"11/7/2022 8 a.m. EST",129,20,68,0,3628,609
FPC,"11/7/2022 9 a.m. EST",481,20,67,0,3997,442
FPC,"11/7/2022 10 a.m. EST",617,20,67,0,4300,431
FPC,"11/7/2022 11 a.m. EST",616,20,68,0,4627,431
FPC,"11/7/2022 12 p.m. EST",608,20,66,0,5016,431
FPC,"11/7/2022 1 p.m. EST",566,21,67,0,5148,593
FPC,"11/7/2022 2 p.m. EST",569,20,67,0,5165,597
FPC,"11/7/2022 3 p.m. EST",519,20,66,0,5203,723
FPC,"11/7/2022 4 p.m. EST",443,20,67,0,5240,900
FPC,"11/7/2022 5 p.m. EST",191,20,68,0,5294,1095
FPC,"11/7/2022 6 p.m. EST",16,38,68,0,5442,896
FPC,"11/7/2022 7 p.m. EST",0,21,68,0,5554,799
FPC,"11/7/2022 8 p.m. EST",0,20,68,0,5427,593
FPC,"11/7/2022 9 p.m. EST",0,20,69,0,5123,444
FPC,"11/7/2022 10 p.m. EST",0,20,68,0,4897,374
FPC,"11/7/2022 11 p.m. EST",0,19,68,0,4468,351
FPC,"11/8/2022 12 a.m. EST",0,19,65,0,4032,348
FPC,"11/8/2022 1 a.m. EST",0,20,68,0,3616,354
FPC,"11/8/2022 2 a.m. EST",0,20,71,0,3240,354
FPC,"11/8/2022 3 a.m. EST",0,21,73,0,2995,352
FPC,"11/8/2022 4 a.m. EST",0,23,76,0,2872,352
FPC,"11/8/2022 5 a.m. EST",0,21,73,0,2886,353
FPC,"11/8/2022 6 a.m. EST",0,21,75,0,3169,351
FPC,"11/8/2022 7 a.m. EST",0,20,76,0,3548,354
FPC,"11/8/2022 8 a.m. EST",120,20,74,0,3850,351
FPC,"11/8/2022 9 a.m. EST",447,19,76,0,3909,352
FPC,"11/8/2022 10 a.m. EST",583,19,75,0,4098,290
FPC,"11/8/2022 11 a.m. EST",552,20,75,0,4588,279
FPC,"11/8/2022 12 p.m. EST",561,20,73,0,5004,326
FPC,"11/8/2022 1 p.m. EST",590,20,73,0,5116,424
FPC,"11/8/2022 2 p.m. EST",566,21,74,0,5129,492
FPC,"11/8/2022 3 p.m. EST",517,22,71,0,5105,557
FPC,"11/8/2022 4 p.m. EST",478,21,74,0,5134,582
FPC,"11/8/2022 5 p.m. EST",228,21,72,0,5238,651
FPC,"11/8/2022 6 p.m. EST",22,38,72,0,5453,617
FPC,"11/8/2022 7 p.m. EST",0,21,69,0,5377,822
FPC,"11/8/2022 8 p.m. EST",0,21,68,0,5354,626
FPC,"11/8/2022 9 p.m. EST",0,21,64,0,5179,422
FPC,"11/8/2022 10 p.m. EST",0,22,66,0,4857,343
FPC,"11/8/2022 11 p.m. EST",0,21,65,0,4382,302
FPC,"11/9/2022 12 a.m. EST",0,21,65,0,3787,302
FPC,"11/9/2022 1 a.m. EST",0,22,66,0,3282,308
FPC,"11/9/2022 2 a.m. EST",0,22,63,0,3038,308
FPC,"11/9/2022 3 a.m. EST",0,22,65,0,2907,308
FPC,"11/9/2022 4 a.m. EST",0,22,64,0,2859,307
FPC,"11/9/2022 5 a.m. EST",0,22,66,0,2899,307
FPC,"11/9/2022 6 a.m. EST",0,22,65,0,3066,309
FPC,"11/9/2022 7 a.m. EST",0,21,66,0,3431,308
FPC,"11/9/2022 8 a.m. EST",40,21,65,0,3758,307
FPC,"11/9/2022 9 a.m. EST",187,21,64,0,3846,308
FPC,"11/9/2022 10 a.m. EST",246,20,66,0,3862,306
FPC,"11/9/2022 11 a.m. EST",358,20,64,0,3933,309
FPC,"11/9/2022 12 p.m. EST",401,20,66,0,4031,308
FPC,"11/9/2022 1 p.m. EST",380,21,64,0,4148,306
FPC,"11/9/2022 2 p.m. EST",296,20,65,0,4228,308
FPC,"11/9/2022 3 p.m. EST",234,20,66,0,4267,308
FPC,"11/9/2022 4 p.m. EST",181,21,63,35,4263,304
FPC,"11/9/2022 5 p.m. EST",76,21,63,75,4283,309
FPC,"11/9/2022 6 p.m. EST",7,36,68,0,4570,309
FPC,"11/9/2022 7 p.m. EST",0,21,65,0,4661,309
FPC,"11/9/2022 8 p.m. EST",0,20,66,0,4616,306
FPC,"11/9/2022 9 p.m. EST",0,20,66,0,4373,308
FPC,"11/9/2022 10 p.m. EST",0,19,65,0,4143,307
FPC,"11/9/2022 11 p.m. EST",0,20,66,0,3742,310
FPC,"11/10/2022 12 a.m. EST",0,20,65,0,3335,306
FPC,"11/10/2022 1 a.m. EST",0,19,70,0,2865,301
FPC,"11/10/2022 2 a.m. EST",0,21,74,0,2709,306
FPC,"11/10/2022 3 a.m. EST",0,20,75,0,2619,304
FPC,"11/10/2022 4 a.m. EST",0,22,74,0,2565,303
FPC,"11/10/2022 5 a.m. EST",0,23,75,0,2581,307
FPC,"11/10/2022 6 a.m. EST",0,22,73,0,2727,302
FPC,"11/10/2022 7 a.m. EST",0,22,73,0,3123,302
FPC,"11/10/2022 8 a.m. EST",2,22,74,0,3421,304
FPC,"11/10/2022 9 a.m. EST",20,22,75,0,3722,301
FPC,"11/10/2022 10 a.m. EST",47,20,74,0,4027,307
FPC,"11/10/2022 11 a.m. EST",74,21,71,0,4196,304
FPC,"11/10/2022 12 p.m. EST",89,21,67,0,4305,303
FPC,"11/10/2022 1 p.m. EST",102,21,73,0,4285,374
FPC,"11/10/2022 2 p.m. EST",90,21,71,0,4231,434
FPC,"11/10/2022 3 p.m. EST",69,20,71,0,4263,433
FPC,"11/10/2022 4 p.m. EST",50,21,73,0,4321,433
FPC,"11/10/2022 5 p.m. EST",25,21,74,0,4404,433
FPC,"11/10/2022 6 p.m. EST",0,37,76,0,4567,484
FPC,"11/10/2022 7 p.m. EST",0,18,74,0,4618,628
FPC,"11/10/2022 8 p.m. EST",0,19,75,0,4573,510
FPC,"11/10/2022 9 p.m. EST",0,20,75,0,4481,329
FPC,"11/10/2022 10 p.m. EST",0,20,72,0,4307,306
FPC,"11/10/2022 11 p.m. EST",0,19,72,0,3946,305
FPC,"11/11/2022 12 a.m. EST",0,20,73,0,3458,301
FPC,"11/11/2022 1 a.m. EST",0,19,74,0,3132,304
FPC,"11/11/2022 2 a.m. EST",0,19,72,0,2866,304
FPC,"11/11/2022 3 a.m. EST",0,18,72,0,2724,301
FPC,"11/11/2022 4 a.m. EST",0,17,71,0,2633,303
FPC,"11/11/2022 5 a.m. EST",0,18,68,0,2693,302
FPC,"11/11/2022 6 a.m. EST",0,20,68,0,2877,302
FPC,"11/11/2022 7 a.m. EST",0,20,66,0,3250,304
FPC,"11/11/2022 8 a.m. EST",26,19,69,0,3792,301
FPC,"11/11/2022 9 a.m. EST",144,19,70,0,4234,304
FPC,"11/11/2022 10 a.m. EST",221,19,74,0,4528,308
FPC,"11/11/2022 11 a.m. EST",301,19,72,0,4687,420
FPC,"11/11/2022 12 p.m. EST",328,19,74,0,4748,529
FPC,"11/11/2022 1 p.m. EST",287,19,73,0,4757,793
FPC,"11/11/2022 2 p.m. EST",337,19,73,0,4904,650
FPC,"11/11/2022 3 p.m. EST",348,19,71,0,4938,577
FPC,"11/11/2022 4 p.m. EST",310,19,69,0,4973,508
FPC,"11/11/2022 5 p.m. EST",130,19,69,0,5201,583
FPC,"11/11/2022 6 p.m. EST",22,37,70,0,5178,567
FPC,"11/11/2022 7 p.m. EST",0,19,69,0,5182,633
FPC,"11/11/2022 8 p.m. EST",0,18,70,0,4992,495
FPC,"11/11/2022 9 p.m. EST",0,17,75,0,4721,482
FPC,"11/11/2022 10 p.m. EST",0,18,72,0,4454,505
FPC,"11/11/2022 11 p.m. EST",0,17,74,0,4051,435
FPC,"11/12/2022 12 a.m. EST",0,18,71,0,3560,431
FPC,"11/12/2022 1 a.m. EST",0,18,71,0,3109,428
FPC,"11/12/2022 2 a.m. EST",0,19,69,0,2793,431
FPC,"11/12/2022 3 a.m. EST",0,20,72,0,2657,412
FPC,"11/12/2022 4 a.m. EST",0,19,74,0,2667,300
FPC,"11/12/2022 5 a.m. EST",0,20,73,0,2666,303
FPC,"11/12/2022 6 a.m. EST",0,20,74,0,2723,301
FPC,"11/12/2022 7 a.m. EST",0,20,73,0,2841,301
FPC,"11/12/2022 8 a.m. EST",60,19,72,0,3074,301
FPC,"11/12/2022 9 a.m. EST",307,18,71,0,3370,304
FPC,"11/12/2022 10 a.m. EST",555,20,70,0,3573,301
FPC,"11/12/2022 11 a.m. EST",544,21,73,0,3963,413
FPC,"11/12/2022 12 p.m. EST",557,25,73,0,4255,453
FPC,"11/12/2022 1 p.m. EST",562,26,67,0,4219,531
FPC,"11/12/2022 2 p.m. EST",582,26,71,0,4240,674
FPC,"11/12/2022 3 p.m. EST",516,25,69,24,4283,946
FPC,"11/12/2022 4 p.m. EST",481,24,71,0,4281,1098
FPC,"11/12/2022 5 p.m. EST",238,25,72,0,4371,1212
FPC,"11/12/2022 6 p.m. EST",14,37,71,0,4477,1070
FPC,"11/12/2022 7 p.m. EST",0,24,71,0,4389,992
FPC,"11/12/2022 8 p.m. EST",0,25,72,0,4092,992
FPC,"11/12/2022 9 p.m. EST",0,24,75,0,3887,958
FPC,"11/12/2022 10 p.m. EST",0,24,75,0,4017,514
FPC,"11/12/2022 11 p.m. EST",0,25,72,0,3888,346
FPC,"11/13/2022 12 a.m. EST",0,24,75,0,3722,317
FPC,"11/13/2022 1 a.m. EST",0,23,74,0,3205,297
FPC,"11/13/2022 2 a.m. EST",0,23,73,0,2850,294
FPC,"11/13/2022 3 a.m. EST",0,24,71,0,2637,295
FPC,"11/13/2022 4 a.m. EST",0,24,72,0,2561,296
FPC,"11/13/2022 5 a.m. EST",0,23,75,0,2534,295
FPC,"11/13/2022 6 a.m. EST",0,24,74,0,2560,295
FPC,"11/13/2022 7 a.m. EST",0,24,76,0,2694,297
FPC,"11/13/2022 8 a.m. EST",54,24,74,0,2921,293
FPC,"11/13/2022 9 a.m. EST",224,24,75,0,3251,297
FPC,"11/13/2022 10 a.m. EST",286,24,73,0,3702,295
FPC,"11/13/2022 11 a.m. EST",409,25,74,0,3852,395
FPC,"11/13/2022 12 p.m. EST",456,27,75,0,3937,442
FPC,"11/13/2022 1 p.m. EST",467,27,74,0,3791,684
FPC,"11/13/2022 2 p.m. EST",498,28,74,0,3714,827
FPC,"11/13/2022 3 p.m. EST",525,27,75,0,3711,831
FPC,"11/13/2022 4 p.m. EST",509,27,77,0,3736,831
FPC,"11/13/2022 5 p.m. EST",305,27,74,0,3925,885
FPC,"11/13/2022 6 p.m. EST",26,38,76,0,4034,1076
FPC,"11/13/2022 7 p.m. EST",0,25,76,0,4050,1184
FPC,"11/13/2022 8 p.m. EST",0,26,77,0,3925,1132
FPC,"11/13/2022 9 p.m. EST",0,26,75,0,3778,971
FPC,"11/13/2022 10 p.m. EST",0,26,77,0,3586,763
FPC,"11/13/2022 11 p.m. EST",0,26,74,0,3356,560
FPC,"11/14/2022 12 a.m. EST",0,26,77,0,3054,425
FPC,"11/14/2022 1 a.m. EST",0,27,72,0,2766,327
FPC,"11/14/2022 2 a.m. EST",0,26,70,0,2635,298
FPC,"11/14/2022 3 a.m. EST",0,26,76,0,2492,297
FPC,"11/14/2022 4 a.m. EST",0,27,74,0,2437,295
FPC,"11/14/2022 5 a.m. EST",0,26,76,0,2482,298
FPC,"11/14/2022 6 a.m. EST",0,25,77,0,2867,297
FPC,"11/14/2022 7 a.m. EST",0,26,77,0,3318,295
FPC,"11/14/2022 8 a.m. EST",78,26,76,0,3589,298
FPC,"11/14/2022 9 a.m. EST",344,25,73,0,3558,298
FPC,"11/14/2022 10 a.m. EST",521,26,74,0,3334,295
FPC,"11/14/2022 11 a.m. EST",568,24,76,0,3425,297
FPC,"11/14/2022 12 p.m. EST",571,22,73,0,3556,295
FPC,"11/14/2022 1 p.m. EST",533,22,73,0,3800,411
FPC,"11/14/2022 2 p.m. EST",513,23,73,0,3981,581
FPC,"11/14/2022 3 p.m. EST",447,22,75,0,4003,904
FPC,"11/14/2022 4 p.m. EST",423,22,72,0,4117,1085
FPC,"11/14/2022 5 p.m. EST",182,24,72,0,4307,1230
FPC,"11/14/2022 6 p.m. EST",13,37,73,0,4427,1314
FPC,"11/14/2022 7 p.m. EST",0,21,74,0,4373,1444
FPC,"11/14/2022 8 p.m. EST",0,22,74,0,4347,1297
FPC,"11/14/2022 9 p.m. EST",0,22,74,0,4187,1084
FPC,"11/14/2022 10 p.m. EST",0,22,74,0,4049,732
FPC,"11/14/2022 11 p.m. EST",0,22,75,0,3826,344
FPC,"11/15/2022 12 a.m. EST",0,23,76,0,3369,297
FPC,"11/15/2022 1 a.m. EST",0,23,73,0,3049,295
FPC,"11/15/2022 2 a.m. EST",0,24,74,0,2817,290
FPC,"11/15/2022 3 a.m. EST",0,25,74,0,2691,291
FPC,"11/15/2022 4 a.m. EST",0,25,73,0,2810,292
FPC,"11/15/2022 5 a.m. EST",0,24,71,0,2863,290
FPC,"11/15/2022 6 a.m. EST",0,25,74,0,3072,294
FPC,"11/15/2022 7 a.m. EST",0,25,72,0,3581,289
FPC,"11/15/2022 8 a.m. EST",19,24,75,0,3841,294
FPC,"11/15/2022 9 a.m. EST",78,25,79,0,3982,353
FPC,"11/15/2022 10 a.m. EST",153,24,96,5,3938,369
FPC,"11/15/2022 11 a.m. EST",189,24,96,3,4232,469
FPC,"11/15/2022 12 p.m. EST",213,26,96,24,4449,765
FPC,"11/15/2022 1 p.m. EST",314,26,97,0,4323,946
FPC,"11/15/2022 2 p.m. EST",282,25,95,0,4434,1001
FPC,"11/15/2022 3 p.m. EST",261,25,94,0,4404,1172
FPC,"11/15/2022 4 p.m. EST",232,25,93,0,4285,1371
FPC,"11/15/2022 5 p.m. EST",132,25,91,0,4340,1440
FPC,"11/15/2022 6 p.m. EST",11,36,91,0,4547,1444
FPC,"11/15/2022 7 p.m. EST",0,25,95,0,4699,1435
FPC,"11/15/2022 8 p.m. EST",0,25,95,0,4579,1443
FPC,"11/15/2022 9 p.m. EST",0,24,95,0,4319,1447
FPC,"11/15/2022 10 p.m. EST",0,25,95,0,4010,1438
FPC,"11/15/2022 11 p.m. EST",0,25,95,0,3629,1353
FPC,"11/16/2022 12 a.m. EST",0,26,96,0,3365,1350
FPC,"11/16/2022 1 a.m. EST",0,25,95,0,2854,1160
FPC,"11/16/2022 2 a.m. EST",0,25,96,0,2611,803
FPC,"11/16/2022 3 a.m. EST",0,26,94,0,2682,519
FPC,"11/16/2022 4 a.m. EST",0,25,95,0,2715,400
FPC,"11/16/2022 5 a.m. EST",0,25,95,0,2844,424
FPC,"11/16/2022 6 a.m. EST",0,25,95,0,3011,582
FPC,"11/16/2022 7 a.m. EST",0,25,97,0,3195,974
FPC,"11/16/2022 8 a.m. EST",21,25,98,0,3405,1232
FPC,"11/16/2022 9 a.m. EST",87,25,95,5,3726,1257
FPC,"11/16/2022 10 a.m. EST",193,25,95,15,3837,1256
FPC,"11/16/2022 11 a.m. EST",273,25,94,0,3771,1259
FPC,"11/16/2022 12 p.m. EST",352,27,96,0,3845,1253
FPC,"11/16/2022 1 p.m. EST",417,27,97,0,3804,1363
FPC,"11/16/2022 2 p.m. EST",403,28,96,0,3892,1415
FPC,"11/16/2022 3 p.m. EST",437,27,94,0,3916,1422
FPC,"11/16/2022 4 p.m. EST",385,27,95,0,3908,1425
FPC,"11/16/2022 5 p.m. EST",205,27,97,0,4061,1419
FPC,"11/16/2022 6 p.m. EST",17,36,99,0,4247,1431
FPC,"11/16/2022 7 p.m. EST",0,26,98,0,4427,1423
FPC,"11/16/2022 8 p.m. EST",0,26,98,0,4258,1415
FPC,"11/16/2022 9 p.m. EST",0,26,95,0,3966,1410
FPC,"11/16/2022 10 p.m. EST",0,26,96,0,3738,1317
FPC,"11/16/2022 11 p.m. EST",0,26,98,0,3339,1216
FPC,"11/17/2022 12 a.m. EST",0,26,96,0,2956,954
FPC,"11/17/2022 1 a.m. EST",0,27,98,0,2664,569
FPC,"11/17/2022 2 a.m. EST",0,26,99,0,2627,324
FPC,"11/17/2022 3 a.m. EST",0,26,98,0,2592,272
FPC,"11/17/2022 4 a.m. EST",0,26,99,0,2536,272
FPC,"11/17/2022 5 a.m. EST",0,27,99,0,2586,271
FPC,"11/17/2022 6 a.m. EST",0,26,99,0,2998,364
FPC,"11/17/2022 7 a.m. EST",0,26,100,0,3310,654
FPC,"11/17/2022 8 a.m. EST",60,26,100,0,3492,915
FPC,"11/17/2022 9 a.m. EST",247,26,99,0,3572,783
FPC,"11/17/2022 10 a.m. EST",426,26,93,0,3525,688
FPC,"11/17/2022 11 a.m. EST",524,26,100,0,3490,486
FPC,"11/17/2022 12 p.m. EST",583,24,97,0,3437,423
FPC,"11/17/2022 1 p.m. EST",553,26,94,0,3414,421
FPC,"11/17/2022 2 p.m. EST",563,25,97,0,3427,425
