"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
FPC,"6/3/2022 6 a.m. EDT",0,35,76,0,3418,426
FPC,"6/3/2022 7 a.m. EDT",3,34,75,0,3621,426
FPC,"6/3/2022 8 a.m. EDT",154,35,74,0,3582,425
FPC,"6/3/2022 9 a.m. EDT",396,34,73,0,3892,427
FPC,"6/3/2022 10 a.m. EDT",509,35,69,0,4386,430
FPC,"6/3/2022 11 a.m. EDT",554,34,70,0,4861,434
FPC,"6/3/2022 12 p.m. EDT",550,35,68,0,5413,456
FPC,"6/3/2022 1 p.m. EDT",542,35,69,0,5887,480
FPC,"6/3/2022 2 p.m. EDT",490,34,70,0,6109,431
FPC,"6/3/2022 3 p.m. EDT",458,35,67,0,6048,426
FPC,"6/3/2022 4 p.m. EDT",465,34,63,16,5953,427
FPC,"6/3/2022 5 p.m. EDT",410,35,67,91,5726,426
FPC,"6/3/2022 6 p.m. EDT",326,37,73,92,5675,426
FPC,"6/3/2022 7 p.m. EDT",271,35,71,7,5500,428
FPC,"6/3/2022 8 p.m. EDT",106,35,68,0,5405,424
FPC,"6/3/2022 9 p.m. EDT",2,34,68,0,5302,426
FPC,"6/3/2022 10 p.m. EDT",0,35,68,0,5241,430
FPC,"6/3/2022 11 p.m. EDT",0,35,67,0,4872,436
FPC,"6/4/2022 12 a.m. EDT",0,35,51,0,4694,426
FPC,"6/4/2022 1 a.m. EDT",0,36,47,0,4292,379
FPC,"6/4/2022 2 a.m. EDT",0,35,49,0,3784,380
FPC,"6/4/2022 3 a.m. EDT",0,35,50,0,3510,379
FPC,"6/4/2022 4 a.m. EDT",0,35,48,0,3292,377
FPC,"6/4/2022 5 a.m. EDT",0,34,50,0,3204,381
FPC,"6/4/2022 6 a.m. EDT",0,35,49,0,3220,380
FPC,"6/4/2022 7 a.m. EDT",4,35,48,0,3259,421
FPC,"6/4/2022 8 a.m. EDT",153,34,48,0,3158,434
FPC,"6/4/2022 9 a.m. EDT",392,35,49,0,3382,432
FPC,"6/4/2022 10 a.m. EDT",507,34,48,0,3822,433
FPC,"6/4/2022 11 a.m. EDT",551,29,52,0,4269,435
FPC,"6/4/2022 12 p.m. EDT",580,29,47,0,4549,451
FPC,"6/4/2022 1 p.m. EDT",597,30,48,0,4960,448
FPC,"6/4/2022 2 p.m. EDT",544,31,52,0,5195,513
FPC,"6/4/2022 3 p.m. EDT",571,30,67,0,5199,525
FPC,"6/4/2022 4 p.m. EDT",536,32,70,0,5237,680
FPC,"6/4/2022 5 p.m. EDT",452,31,71,0,5239,897
FPC,"6/4/2022 6 p.m. EDT",363,36,74,0,5218,1109
FPC,"6/4/2022 7 p.m. EDT",287,30,75,0,5189,1028
FPC,"6/4/2022 8 p.m. EDT",73,31,75,0,5233,1016
FPC,"6/4/2022 9 p.m. EDT",0,31,76,0,5258,985
FPC,"6/4/2022 10 p.m. EDT",0,32,74,0,5217,727
FPC,"6/4/2022 11 p.m. EDT",0,31,76,0,4978,487
FPC,"6/5/2022 12 a.m. EDT",0,32,74,0,4534,433
FPC,"6/5/2022 1 a.m. EDT",0,31,75,0,4113,433
FPC,"6/5/2022 2 a.m. EDT",0,32,71,0,3569,431
FPC,"6/5/2022 3 a.m. EDT",0,32,75,0,3240,428
FPC,"6/5/2022 4 a.m. EDT",0,32,76,0,3080,432
FPC,"6/5/2022 5 a.m. EDT",0,31,73,0,2975,429
FPC,"6/5/2022 6 a.m. EDT",0,32,74,0,2924,431
FPC,"6/5/2022 7 a.m. EDT",2,31,73,0,2931,411
FPC,"6/5/2022 8 a.m. EDT",102,32,75,0,3085,376
FPC,"6/5/2022 9 a.m. EDT",295,32,75,0,3727,381
FPC,"6/5/2022 10 a.m. EDT",417,32,76,0,4430,388
FPC,"6/5/2022 11 a.m. EDT",525,31,75,0,4931,461
FPC,"6/5/2022 12 p.m. EDT",600,30,72,0,5332,506
FPC,"6/5/2022 1 p.m. EDT",583,30,77,0,5768,518
FPC,"6/5/2022 2 p.m. EDT",641,30,98,0,6194,445
FPC,"6/5/2022 3 p.m. EDT",573,30,99,0,6362,549
FPC,"6/5/2022 4 p.m. EDT",622,31,99,0,6366,831
FPC,"6/5/2022 5 p.m. EDT",575,31,101,0,6484,800
FPC,"6/5/2022 6 p.m. EDT",430,36,98,0,6488,851
FPC,"6/5/2022 7 p.m. EDT",348,29,99,0,6486,841
FPC,"6/5/2022 8 p.m. EDT",112,30,92,0,6493,760
FPC,"6/5/2022 9 p.m. EDT",3,30,91,0,6531,540
FPC,"6/5/2022 10 p.m. EDT",0,30,93,0,6260,439
FPC,"6/5/2022 11 p.m. EDT",0,31,89,0,5719,442
FPC,"6/6/2022 12 a.m. EDT",0,30,89,0,5145,433
FPC,"6/6/2022 1 a.m. EDT",0,30,89,0,4534,431
FPC,"6/6/2022 2 a.m. EDT",0,30,92,0,3991,433
FPC,"6/6/2022 3 a.m. EDT",0,31,89,0,3577,446
FPC,"6/6/2022 4 a.m. EDT",0,30,95,0,3383,428
FPC,"6/6/2022 5 a.m. EDT",0,31,90,0,3292,432
FPC,"6/6/2022 6 a.m. EDT",0,30,91,0,3591,432
FPC,"6/6/2022 7 a.m. EDT",3,30,91,0,3849,429
FPC,"6/6/2022 8 a.m. EDT",129,31,90,0,4097,434
FPC,"6/6/2022 9 a.m. EDT",345,30,91,0,4362,432
FPC,"6/6/2022 10 a.m. EDT",481,29,90,0,4847,431
FPC,"6/6/2022 11 a.m. EDT",622,26,92,0,5268,434
FPC,"6/6/2022 12 p.m. EDT",603,27,85,0,5713,469
FPC,"6/6/2022 1 p.m. EDT",513,26,83,0,6531,479
FPC,"6/6/2022 2 p.m. EDT",608,27,85,0,6712,520
FPC,"6/6/2022 3 p.m. EDT",546,27,86,68,6824,626
FPC,"6/6/2022 4 p.m. EDT",448,27,90,62,6845,817
FPC,"6/6/2022 5 p.m. EDT",292,27,92,39,6756,691
FPC,"6/6/2022 6 p.m. EDT",381,36,89,42,6584,460
FPC,"6/6/2022 7 p.m. EDT",282,26,82,34,6585,434
FPC,"6/6/2022 8 p.m. EDT",91,26,90,11,6431,432
FPC,"6/6/2022 9 p.m. EDT",8,27,91,0,6226,429
FPC,"6/6/2022 10 p.m. EDT",0,27,91,0,5936,436
FPC,"6/6/2022 11 p.m. EDT",0,27,92,0,5548,450
FPC,"6/7/2022 12 a.m. EDT",0,28,90,0,4991,431
FPC,"6/7/2022 1 a.m. EDT",0,28,93,0,4430,425
FPC,"6/7/2022 2 a.m. EDT",0,28,91,0,3877,423
FPC,"6/7/2022 3 a.m. EDT",0,29,92,0,3470,422
FPC,"6/7/2022 4 a.m. EDT",0,29,89,0,3298,425
FPC,"6/7/2022 5 a.m. EDT",0,29,91,0,3270,425
FPC,"6/7/2022 6 a.m. EDT",0,29,89,0,3387,422
FPC,"6/7/2022 7 a.m. EDT",3,29,92,0,3519,424
FPC,"6/7/2022 8 a.m. EDT",74,29,90,0,3655,422
FPC,"6/7/2022 9 a.m. EDT",249,28,90,0,4107,425
FPC,"6/7/2022 10 a.m. EDT",376,29,91,0,4670,558
FPC,"6/7/2022 11 a.m. EDT",523,28,88,0,5080,755
FPC,"6/7/2022 12 p.m. EDT",639,26,89,0,5510,777
FPC,"6/7/2022 1 p.m. EDT",674,24,91,0,6052,778
FPC,"6/7/2022 2 p.m. EDT",690,23,90,0,6343,781
FPC,"6/7/2022 3 p.m. EDT",688,24,87,0,6672,929
FPC,"6/7/2022 4 p.m. EDT",619,24,90,0,6934,1091
FPC,"6/7/2022 5 p.m. EDT",591,26,89,35,7079,1154
FPC,"6/7/2022 6 p.m. EDT",564,36,89,41,6996,1134
FPC,"6/7/2022 7 p.m. EDT",379,23,90,46,7101,995
FPC,"6/7/2022 8 p.m. EDT",165,22,90,6,7123,683
FPC,"6/7/2022 9 p.m. EDT",7,21,89,0,7053,498
FPC,"6/7/2022 10 p.m. EDT",0,22,93,0,6767,434
FPC,"6/7/2022 11 p.m. EDT",0,25,92,0,6281,453
FPC,"6/8/2022 12 a.m. EDT",0,24,91,0,5706,421
FPC,"6/8/2022 1 a.m. EDT",0,24,91,0,5281,422
FPC,"6/8/2022 2 a.m. EDT",0,25,89,0,4772,424
FPC,"6/8/2022 3 a.m. EDT",0,25,90,0,4304,424
FPC,"6/8/2022 4 a.m. EDT",0,24,87,0,4097,421
FPC,"6/8/2022 5 a.m. EDT",0,25,92,0,3975,424
FPC,"6/8/2022 6 a.m. EDT",0,25,91,0,3957,423
FPC,"6/8/2022 7 a.m. EDT",5,25,87,0,4128,422
FPC,"6/8/2022 8 a.m. EDT",171,25,91,0,3979,423
FPC,"6/8/2022 9 a.m. EDT",459,25,91,0,4298,422
FPC,"6/8/2022 10 a.m. EDT",574,26,88,0,4962,504
FPC,"6/8/2022 11 a.m. EDT",621,25,89,0,5836,447
FPC,"6/8/2022 12 p.m. EDT",619,25,90,0,6317,551
FPC,"6/8/2022 1 p.m. EDT",616,24,88,0,6327,982
FPC,"6/8/2022 2 p.m. EDT",603,25,90,0,6608,1146
FPC,"6/8/2022 3 p.m. EDT",564,24,89,0,6832,1265
FPC,"6/8/2022 4 p.m. EDT",439,24,90,0,6919,1151
FPC,"6/8/2022 5 p.m. EDT",402,25,89,0,6795,931
FPC,"6/8/2022 6 p.m. EDT",418,36,91,0,6880,596
FPC,"6/8/2022 7 p.m. EDT",324,24,91,0,6834,440
FPC,"6/8/2022 8 p.m. EDT",137,23,90,0,6600,422
FPC,"6/8/2022 9 p.m. EDT",8,23,90,0,6339,430
FPC,"6/8/2022 10 p.m. EDT",0,23,93,0,5869,615
FPC,"6/8/2022 11 p.m. EDT",0,23,92,0,5288,514
FPC,"6/9/2022 12 a.m. EDT",0,23,91,0,4927,427
FPC,"6/9/2022 1 a.m. EDT",0,24,92,0,4323,427
FPC,"6/9/2022 2 a.m. EDT",0,23,92,0,3839,427
FPC,"6/9/2022 3 a.m. EDT",0,24,91,0,3574,426
FPC,"6/9/2022 4 a.m. EDT",0,23,91,0,3415,426
FPC,"6/9/2022 5 a.m. EDT",0,24,92,0,3376,429
FPC,"6/9/2022 6 a.m. EDT",0,23,92,0,3556,428
FPC,"6/9/2022 7 a.m. EDT",2,24,88,0,3922,426
FPC,"6/9/2022 8 a.m. EDT",144,22,86,0,4155,427
FPC,"6/9/2022 9 a.m. EDT",366,23,87,0,4466,427
FPC,"6/9/2022 10 a.m. EDT",520,23,87,0,5059,432
FPC,"6/9/2022 11 a.m. EDT",525,24,83,0,5824,433
FPC,"6/9/2022 12 p.m. EDT",612,23,84,0,6240,431
FPC,"6/9/2022 1 p.m. EDT",502,23,84,0,6557,638
FPC,"6/9/2022 2 p.m. EDT",491,23,89,0,6660,680
FPC,"6/9/2022 3 p.m. EDT",484,23,89,0,6615,591
FPC,"6/9/2022 4 p.m. EDT",336,23,89,0,6709,685
FPC,"6/9/2022 5 p.m. EDT",281,23,92,0,6868,850
FPC,"6/9/2022 6 p.m. EDT",279,40,89,0,6984,944
FPC,"6/9/2022 7 p.m. EDT",105,24,89,50,7053,1012
FPC,"6/9/2022 8 p.m. EDT",35,21,90,45,7027,792
FPC,"6/9/2022 9 p.m. EDT",3,21,90,0,6927,625
FPC,"6/9/2022 10 p.m. EDT",0,21,91,0,6558,510
FPC,"6/9/2022 11 p.m. EDT",0,21,90,0,5967,437
FPC,"6/10/2022 12 a.m. EDT",0,22,91,0,5226,429
FPC,"6/10/2022 1 a.m. EDT",0,22,90,0,4705,431
FPC,"6/10/2022 2 a.m. EDT",0,22,91,0,4195,428
FPC,"6/10/2022 3 a.m. EDT",0,23,91,0,3791,425
FPC,"6/10/2022 4 a.m. EDT",0,22,91,0,3610,429
FPC,"6/10/2022 5 a.m. EDT",0,23,91,0,3580,427
FPC,"6/10/2022 6 a.m. EDT",0,22,91,0,3698,426
FPC,"6/10/2022 7 a.m. EDT",7,23,91,0,3925,429
FPC,"6/10/2022 8 a.m. EDT",121,22,89,0,4174,430
FPC,"6/10/2022 9 a.m. EDT",356,23,90,0,4544,439
FPC,"6/10/2022 10 a.m. EDT",461,23,91,0,5071,512
FPC,"6/10/2022 11 a.m. EDT",565,24,92,0,5619,495
FPC,"6/10/2022 12 p.m. EDT",547,23,89,0,6024,686
FPC,"6/10/2022 1 p.m. EDT",510,24,91,0,6341,1084
FPC,"6/10/2022 2 p.m. EDT",416,23,88,0,6447,1067
FPC,"6/10/2022 3 p.m. EDT",315,24,91,22,6414,1064
FPC,"6/10/2022 4 p.m. EDT",355,23,90,0,6482,892
FPC,"6/10/2022 5 p.m. EDT",406,24,90,0,6383,562
FPC,"6/10/2022 6 p.m. EDT",262,39,91,0,6382,433
FPC,"6/10/2022 7 p.m. EDT",156,32,89,0,6278,429
FPC,"6/10/2022 8 p.m. EDT",57,27,90,0,6013,423
FPC,"6/10/2022 9 p.m. EDT",3,27,91,0,5767,427
FPC,"6/10/2022 10 p.m. EDT",0,27,91,0,5543,425
FPC,"6/10/2022 11 p.m. EDT",0,28,92,0,5138,425
FPC,"6/11/2022 12 a.m. EDT",0,27,90,0,4480,428
FPC,"6/11/2022 1 a.m. EDT",0,28,92,0,4110,420
FPC,"6/11/2022 2 a.m. EDT",0,29,91,0,3684,421
FPC,"6/11/2022 3 a.m. EDT",0,28,91,0,3395,421
FPC,"6/11/2022 4 a.m. EDT",0,28,91,0,3198,420
FPC,"6/11/2022 5 a.m. EDT",0,28,91,0,3095,419
FPC,"6/11/2022 6 a.m. EDT",0,28,92,0,3091,423
FPC,"6/11/2022 7 a.m. EDT",3,28,91,0,3245,421
FPC,"6/11/2022 8 a.m. EDT",82,28,90,0,3357,423
FPC,"6/11/2022 9 a.m. EDT",272,28,91,0,3945,425
FPC,"6/11/2022 10 a.m. EDT",414,28,91,0,4475,424
FPC,"6/11/2022 11 a.m. EDT",499,28,92,0,4926,428
FPC,"6/11/2022 12 p.m. EDT",510,22,90,0,5419,534
FPC,"6/11/2022 1 p.m. EDT",439,23,90,0,5725,792
FPC,"6/11/2022 2 p.m. EDT",490,22,89,0,5895,1014
FPC,"6/11/2022 3 p.m. EDT",406,21,90,0,5889,1093
FPC,"6/11/2022 4 p.m. EDT",447,22,89,0,5906,1145
FPC,"6/11/2022 5 p.m. EDT",456,21,90,0,5649,1158
FPC,"6/11/2022 6 p.m. EDT",331,39,90,0,6041,1131
FPC,"6/11/2022 7 p.m. EDT",308,22,91,0,5747,938
FPC,"6/11/2022 8 p.m. EDT",122,22,88,0,5910,587
FPC,"6/11/2022 9 p.m. EDT",7,21,92,0,5698,428
FPC,"6/11/2022 10 p.m. EDT",0,22,91,0,5181,426
FPC,"6/11/2022 11 p.m. EDT",0,21,93,0,4692,424
FPC,"6/12/2022 12 a.m. EDT",0,21,90,0,4199,425
FPC,"6/12/2022 1 a.m. EDT",0,22,92,0,4243,419
FPC,"6/12/2022 2 a.m. EDT",0,23,88,0,3982,420
FPC,"6/12/2022 3 a.m. EDT",0,22,92,0,3630,419
FPC,"6/12/2022 4 a.m. EDT",0,21,92,0,3260,419
FPC,"6/12/2022 5 a.m. EDT",0,22,92,0,3152,417
FPC,"6/12/2022 6 a.m. EDT",0,23,92,0,3180,419
FPC,"6/12/2022 7 a.m. EDT",2,23,91,0,3242,420
FPC,"6/12/2022 8 a.m. EDT",126,23,91,0,3597,418
FPC,"6/12/2022 9 a.m. EDT",311,24,86,0,4334,431
FPC,"6/12/2022 10 a.m. EDT",408,23,84,0,4862,440
FPC,"6/12/2022 11 a.m. EDT",540,24,86,0,5338,464
FPC,"6/12/2022 12 p.m. EDT",522,23,83,0,5873,603
FPC,"6/12/2022 1 p.m. EDT",536,24,84,0,6031,858
FPC,"6/12/2022 2 p.m. EDT",480,23,83,0,6177,1094
FPC,"6/12/2022 3 p.m. EDT",365,23,81,40,6430,1148
FPC,"6/12/2022 4 p.m. EDT",350,23,84,51,6480,1333
FPC,"6/12/2022 5 p.m. EDT",295,25,84,50,6662,1330
FPC,"6/12/2022 6 p.m. EDT",276,37,85,51,6800,1226
FPC,"6/12/2022 7 p.m. EDT",155,19,88,51,6860,1132
FPC,"6/12/2022 8 p.m. EDT",70,20,84,30,6737,1097
FPC,"6/12/2022 9 p.m. EDT",3,23,86,0,6498,770
FPC,"6/12/2022 10 p.m. EDT",0,23,89,0,6274,564
FPC,"6/12/2022 11 p.m. EDT",0,22,82,0,5913,435
FPC,"6/13/2022 12 a.m. EDT",0,22,77,0,5500,425
FPC,"6/13/2022 1 a.m. EDT",0,24,76,0,4837,424
FPC,"6/13/2022 2 a.m. EDT",0,23,74,0,4263,423
FPC,"6/13/2022 3 a.m. EDT",0,23,75,0,3836,422
FPC,"6/13/2022 4 a.m. EDT",0,23,75,0,3673,421
FPC,"6/13/2022 5 a.m. EDT",0,23,77,0,3651,423
FPC,"6/13/2022 6 a.m. EDT",0,23,76,0,3842,420
FPC,"6/13/2022 7 a.m. EDT",6,23,74,0,4160,422
FPC,"6/13/2022 8 a.m. EDT",139,24,75,0,4520,423
FPC,"6/13/2022 9 a.m. EDT",361,24,72,0,4961,422
FPC,"6/13/2022 10 a.m. EDT",497,23,72,0,5386,423
FPC,"6/13/2022 11 a.m. EDT",497,24,71,0,6033,423
FPC,"6/13/2022 12 p.m. EDT",519,23,71,0,6657,420
FPC,"6/13/2022 1 p.m. EDT",544,24,72,45,6910,669
FPC,"6/13/2022 2 p.m. EDT",648,23,72,42,6792,1105
FPC,"6/13/2022 3 p.m. EDT",637,23,73,7,7038,1121
FPC,"6/13/2022 4 p.m. EDT",610,24,73,26,7163,1218
FPC,"6/13/2022 5 p.m. EDT",514,24,77,49,7202,1370
FPC,"6/13/2022 6 p.m. EDT",469,36,78,48,7240,1420
FPC,"6/13/2022 7 p.m. EDT",373,21,69,49,7251,1424
FPC,"6/13/2022 8 p.m. EDT",154,21,59,49,7123,1376
FPC,"6/13/2022 9 p.m. EDT",14,20,62,7,7110,1071
FPC,"6/13/2022 10 p.m. EDT",0,21,61,0,7005,752
FPC,"6/13/2022 11 p.m. EDT",0,22,65,0,6418,750
FPC,"6/14/2022 12 a.m. EDT",0,23,65,0,5704,546
FPC,"6/14/2022 1 a.m. EDT",0,22,66,0,5743,442
FPC,"6/14/2022 2 a.m. EDT",0,22,65,0,5210,405
FPC,"6/14/2022 3 a.m. EDT",0,22,67,0,4738,400
FPC,"6/14/2022 4 a.m. EDT",0,22,67,0,4536,399
FPC,"6/14/2022 5 a.m. EDT",0,22,66,0,4267,534
FPC,"6/14/2022 6 a.m. EDT",0,23,67,0,4079,790
FPC,"6/14/2022 7 a.m. EDT",4,22,69,0,4270,869
FPC,"6/14/2022 8 a.m. EDT",151,23,66,0,4399,870
FPC,"6/14/2022 9 a.m. EDT",428,22,65,0,4796,893
FPC,"6/14/2022 10 a.m. EDT",553,23,68,0,5012,1043
FPC,"6/14/2022 11 a.m. EDT",616,22,66,0,5377,1334
FPC,"6/14/2022 12 p.m. EDT",630,26,64,0,6098,1375
FPC,"6/14/2022 1 p.m. EDT",639,25,67,0,6659,1382
FPC,"6/14/2022 2 p.m. EDT",644,26,67,17,7038,1381
FPC,"6/14/2022 3 p.m. EDT",635,25,67,48,7227,1378
FPC,"6/14/2022 4 p.m. EDT",580,26,67,207,7392,1382
FPC,"6/14/2022 5 p.m. EDT",405,25,68,377,7508,1385
FPC,"6/14/2022 6 p.m. EDT",300,37,66,470,7543,1404
FPC,"6/14/2022 7 p.m. EDT",181,37,67,440,7459,1404
FPC,"6/14/2022 8 p.m. EDT",37,37,72,167,7353,1398
FPC,"6/14/2022 9 p.m. EDT",1,37,67,12,6934,1404
FPC,"6/14/2022 10 p.m. EDT",0,37,68,0,6421,1407
FPC,"6/14/2022 11 p.m. EDT",0,37,67,0,5820,1403
FPC,"6/15/2022 12 a.m. EDT",0,23,68,0,5147,1358
FPC,"6/15/2022 1 a.m. EDT",0,25,68,0,4920,1115
FPC,"6/15/2022 2 a.m. EDT",0,25,66,0,4795,654
FPC,"6/15/2022 3 a.m. EDT",0,25,67,0,4625,437
FPC,"6/15/2022 4 a.m. EDT",0,25,67,0,4374,404
FPC,"6/15/2022 5 a.m. EDT",0,25,68,0,4224,404
FPC,"6/15/2022 6 a.m. EDT",0,25,68,0,4364,404
FPC,"6/15/2022 7 a.m. EDT",4,25,68,0,4669,405
FPC,"6/15/2022 8 a.m. EDT",102,26,65,0,4867,405
FPC,"6/15/2022 9 a.m. EDT",351,24,67,0,5278,445
FPC,"6/15/2022 10 a.m. EDT",539,25,68,0,5401,709
FPC,"6/15/2022 11 a.m. EDT",649,24,66,0,5563,1029
FPC,"6/15/2022 12 p.m. EDT",691,24,66,0,5978,1320
FPC,"6/15/2022 1 p.m. EDT",717,24,67,0,6486,1408
FPC,"6/15/2022 2 p.m. EDT",722,23,67,0,7001,1410
FPC,"6/15/2022 3 p.m. EDT",703,21,67,16,7328,1404
FPC,"6/15/2022 4 p.m. EDT",632,22,68,72,7559,1404
FPC,"6/15/2022 5 p.m. EDT",546,22,68,110,7760,1396
FPC,"6/15/2022 6 p.m. EDT",432,35,68,162,7670,1408
FPC,"6/15/2022 7 p.m. EDT",324,26,68,124,7609,1407
FPC,"6/15/2022 8 p.m. EDT",150,19,66,105,7369,1399
FPC,"6/15/2022 9 p.m. EDT",10,19,69,113,6943,1410
FPC,"6/15/2022 10 p.m. EDT",0,20,66,114,5729,1399
FPC,"6/15/2022 11 p.m. EDT",0,19,69,305,5336,1410
FPC,"6/16/2022 12 a.m. EDT",0,20,68,7,4867,1294
FPC,"6/16/2022 1 a.m. EDT",0,19,68,0,4628,840
FPC,"6/16/2022 2 a.m. EDT",0,21,67,0,4647,484
FPC,"6/16/2022 3 a.m. EDT",0,22,67,0,4204,403
FPC,"6/16/2022 4 a.m. EDT",0,21,68,0,3920,401
FPC,"6/16/2022 5 a.m. EDT",0,21,67,0,3810,402
FPC,"6/16/2022 6 a.m. EDT",0,22,67,0,3913,403
FPC,"6/16/2022 7 a.m. EDT",7,21,67,0,3729,847
FPC,"6/16/2022 8 a.m. EDT",154,22,66,0,3909,961
FPC,"6/16/2022 9 a.m. EDT",392,21,68,0,4064,966
FPC,"6/16/2022 10 a.m. EDT",597,21,68,0,4514,1184
FPC,"6/16/2022 11 a.m. EDT",683,21,66,0,5299,1355
FPC,"6/16/2022 12 p.m. EDT",705,22,66,0,6034,1374
FPC,"6/16/2022 1 p.m. EDT",693,21,65,0,6734,1369
FPC,"6/16/2022 2 p.m. EDT",695,21,65,0,7125,1399
FPC,"6/16/2022 3 p.m. EDT",687,24,65,0,7442,1397
FPC,"6/16/2022 4 p.m. EDT",672,25,61,3,7610,1399
FPC,"6/16/2022 5 p.m. EDT",629,26,61,70,7662,1382
FPC,"6/16/2022 6 p.m. EDT",554,38,59,52,7711,1397
FPC,"6/16/2022 7 p.m. EDT",305,25,57,47,7782,1385
FPC,"6/16/2022 8 p.m. EDT",100,25,60,7,7583,1352
FPC,"6/16/2022 9 p.m. EDT",6,24,47,0,7224,1268
FPC,"6/16/2022 10 p.m. EDT",0,24,63,0,6550,1389
FPC,"6/16/2022 11 p.m. EDT",0,23,69,0,5889,1245
FPC,"6/17/2022 12 a.m. EDT",0,23,70,0,5495,969
FPC,"6/17/2022 1 a.m. EDT",0,24,66,0,4923,900
FPC,"6/17/2022 2 a.m. EDT",0,24,70,0,4388,906
FPC,"6/17/2022 3 a.m. EDT",0,24,69,0,4099,711
FPC,"6/17/2022 4 a.m. EDT",0,24,70,0,3842,725
FPC,"6/17/2022 5 a.m. EDT",0,25,69,0,3672,761
FPC,"6/17/2022 6 a.m. EDT",0,24,68,0,3689,801
FPC,"6/17/2022 7 a.m. EDT",3,25,70,0,3793,820
