"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
FPC,"10/3/2022 4 a.m. EDT",0,13,89,0,2431,354
FPC,"10/3/2022 5 a.m. EDT",0,13,97,0,2380,354
FPC,"10/3/2022 6 a.m. EDT",0,12,97,0,2590,355
FPC,"10/3/2022 7 a.m. EDT",0,13,99,0,2914,433
FPC,"10/3/2022 8 a.m. EDT",11,13,98,0,3187,483
FPC,"10/3/2022 9 a.m. EDT",257,13,95,0,2960,431
FPC,"10/3/2022 10 a.m. EDT",504,13,91,0,2919,430
FPC,"10/3/2022 11 a.m. EDT",557,13,84,0,3086,429
FPC,"10/3/2022 12 p.m. EDT",572,11,88,0,3408,433
FPC,"10/3/2022 1 p.m. EDT",576,12,90,0,3884,516
FPC,"10/3/2022 2 p.m. EDT",581,12,89,0,4271,505
FPC,"10/3/2022 3 p.m. EDT",536,12,93,0,4445,440
FPC,"10/3/2022 4 p.m. EDT",466,14,92,0,4611,503
FPC,"10/3/2022 5 p.m. EDT",447,15,92,0,4556,697
FPC,"10/3/2022 6 p.m. EDT",393,14,93,0,4529,715
FPC,"10/3/2022 7 p.m. EDT",152,14,93,0,4520,711
FPC,"10/3/2022 8 p.m. EDT",2,14,92,0,4532,705
FPC,"10/3/2022 9 p.m. EDT",0,14,95,0,4694,549
FPC,"10/3/2022 10 p.m. EDT",0,14,93,0,4450,456
FPC,"10/3/2022 11 p.m. EDT",0,14,92,0,3968,436
FPC,"10/4/2022 12 a.m. EDT",0,14,95,0,3308,429
FPC,"10/4/2022 1 a.m. EDT",0,14,93,0,2847,372
FPC,"10/4/2022 2 a.m. EDT",0,14,92,0,2561,353
FPC,"10/4/2022 3 a.m. EDT",0,14,93,0,2402,355
FPC,"10/4/2022 4 a.m. EDT",0,14,91,0,2309,352
FPC,"10/4/2022 5 a.m. EDT",0,14,94,0,2313,353
FPC,"10/4/2022 6 a.m. EDT",0,14,94,0,2634,355
FPC,"10/4/2022 7 a.m. EDT",0,14,95,0,3099,359
FPC,"10/4/2022 8 a.m. EDT",11,14,94,0,3419,355
FPC,"10/4/2022 9 a.m. EDT",257,14,95,0,3317,353
FPC,"10/4/2022 10 a.m. EDT",523,14,94,0,3235,363
FPC,"10/4/2022 11 a.m. EDT",586,14,92,0,3351,430
FPC,"10/4/2022 12 p.m. EDT",582,12,89,0,3486,431
FPC,"10/4/2022 1 p.m. EDT",561,12,90,0,3729,427
FPC,"10/4/2022 2 p.m. EDT",548,12,92,0,3858,430
FPC,"10/4/2022 3 p.m. EDT",553,12,94,0,3882,431
FPC,"10/4/2022 4 p.m. EDT",545,12,86,35,3990,430
FPC,"10/4/2022 5 p.m. EDT",511,12,71,6,4225,435
FPC,"10/4/2022 6 p.m. EDT",357,11,69,0,4395,480
FPC,"10/4/2022 7 p.m. EDT",117,12,72,0,4440,532
FPC,"10/4/2022 8 p.m. EDT",2,12,68,0,4436,549
FPC,"10/4/2022 9 p.m. EDT",0,12,66,0,4207,601
FPC,"10/4/2022 10 p.m. EDT",0,11,70,0,3889,605
FPC,"10/4/2022 11 p.m. EDT",0,12,72,0,3576,582
FPC,"10/5/2022 12 a.m. EDT",0,12,71,0,3109,526
FPC,"10/5/2022 1 a.m. EDT",0,12,72,0,2607,482
FPC,"10/5/2022 2 a.m. EDT",0,11,70,0,2441,399
FPC,"10/5/2022 3 a.m. EDT",0,12,70,0,2416,279
FPC,"10/5/2022 4 a.m. EDT",0,12,70,0,2391,205
FPC,"10/5/2022 5 a.m. EDT",0,12,74,0,2404,196
FPC,"10/5/2022 6 a.m. EDT",0,12,71,0,2592,194
FPC,"10/5/2022 7 a.m. EDT",0,12,71,0,3111,196
FPC,"10/5/2022 8 a.m. EDT",10,12,70,5,3522,194
FPC,"10/5/2022 9 a.m. EDT",208,12,72,73,3414,195
FPC,"10/5/2022 10 a.m. EDT",447,12,70,79,3109,195
FPC,"10/5/2022 11 a.m. EDT",576,11,71,78,3128,196
FPC,"10/5/2022 12 p.m. EDT",566,11,68,77,3223,193
FPC,"10/5/2022 1 p.m. EDT",579,11,71,77,3532,195
FPC,"10/5/2022 2 p.m. EDT",600,11,69,131,3804,200
FPC,"10/5/2022 3 p.m. EDT",596,12,65,108,4228,213
FPC,"10/5/2022 4 p.m. EDT",585,11,65,96,4544,199
FPC,"10/5/2022 5 p.m. EDT",555,11,66,133,4675,210
FPC,"10/5/2022 6 p.m. EDT",418,12,71,50,4880,310
FPC,"10/5/2022 7 p.m. EDT",139,11,71,52,4913,363
FPC,"10/5/2022 8 p.m. EDT",2,12,73,52,4906,279
FPC,"10/5/2022 9 p.m. EDT",0,11,70,1,4759,230
FPC,"10/5/2022 10 p.m. EDT",0,12,72,0,4392,199
FPC,"10/5/2022 11 p.m. EDT",0,12,70,0,3906,200
FPC,"10/6/2022 12 a.m. EDT",0,11,71,0,3452,218
FPC,"10/6/2022 1 a.m. EDT",0,12,71,0,3198,210
FPC,"10/6/2022 2 a.m. EDT",0,12,72,0,3022,205
FPC,"10/6/2022 3 a.m. EDT",0,12,70,0,2826,201
FPC,"10/6/2022 4 a.m. EDT",0,13,72,0,2656,204
FPC,"10/6/2022 5 a.m. EDT",0,13,72,0,2622,202
FPC,"10/6/2022 6 a.m. EDT",0,13,73,0,2902,204
FPC,"10/6/2022 7 a.m. EDT",0,15,72,0,3353,230
FPC,"10/6/2022 8 a.m. EDT",11,14,73,0,3549,204
FPC,"10/6/2022 9 a.m. EDT",246,13,70,0,3370,204
FPC,"10/6/2022 10 a.m. EDT",504,12,71,0,3107,204
FPC,"10/6/2022 11 a.m. EDT",580,12,73,0,3192,205
FPC,"10/6/2022 12 p.m. EDT",609,12,72,0,3512,213
FPC,"10/6/2022 1 p.m. EDT",607,11,71,0,3831,267
FPC,"10/6/2022 2 p.m. EDT",608,11,72,0,4352,265
FPC,"10/6/2022 3 p.m. EDT",612,12,67,0,4778,237
FPC,"10/6/2022 4 p.m. EDT",598,11,65,0,5073,279
FPC,"10/6/2022 5 p.m. EDT",563,11,66,0,5309,370
FPC,"10/6/2022 6 p.m. EDT",434,12,72,0,5340,622
FPC,"10/6/2022 7 p.m. EDT",131,11,71,0,5364,672
FPC,"10/6/2022 8 p.m. EDT",0,12,73,0,5361,668
FPC,"10/6/2022 9 p.m. EDT",0,11,71,0,4959,618
FPC,"10/6/2022 10 p.m. EDT",0,11,73,0,4748,365
FPC,"10/6/2022 11 p.m. EDT",0,12,72,0,4388,222
FPC,"10/7/2022 12 a.m. EDT",0,11,72,0,3891,202
FPC,"10/7/2022 1 a.m. EDT",0,12,73,0,3353,204
FPC,"10/7/2022 2 a.m. EDT",0,12,72,0,2895,203
FPC,"10/7/2022 3 a.m. EDT",0,13,72,0,2578,202
FPC,"10/7/2022 4 a.m. EDT",0,13,75,0,2443,204
FPC,"10/7/2022 5 a.m. EDT",0,13,73,0,2462,202
FPC,"10/7/2022 6 a.m. EDT",0,13,74,0,2616,203
FPC,"10/7/2022 7 a.m. EDT",0,13,73,0,2938,206
FPC,"10/7/2022 8 a.m. EDT",10,13,73,0,3249,205
FPC,"10/7/2022 9 a.m. EDT",240,12,72,0,3185,205
FPC,"10/7/2022 10 a.m. EDT",511,12,72,0,3193,205
FPC,"10/7/2022 11 a.m. EDT",588,11,70,0,3334,204
FPC,"10/7/2022 12 p.m. EDT",611,12,72,0,3735,208
FPC,"10/7/2022 1 p.m. EDT",627,13,69,0,4130,205
FPC,"10/7/2022 2 p.m. EDT",630,13,71,0,4516,205
FPC,"10/7/2022 3 p.m. EDT",627,11,72,0,4874,223
FPC,"10/7/2022 4 p.m. EDT",611,12,70,38,5158,412
FPC,"10/7/2022 5 p.m. EDT",568,11,70,49,5491,575
FPC,"10/7/2022 6 p.m. EDT",436,11,72,49,5641,583
FPC,"10/7/2022 7 p.m. EDT",122,12,72,46,5578,614
FPC,"10/7/2022 8 p.m. EDT",1,11,71,46,5483,452
FPC,"10/7/2022 9 p.m. EDT",0,11,73,49,5306,213
FPC,"10/7/2022 10 p.m. EDT",0,11,72,42,4971,203
FPC,"10/7/2022 11 p.m. EDT",0,12,71,0,4456,205
FPC,"10/8/2022 12 a.m. EDT",0,11,69,0,3787,203
FPC,"10/8/2022 1 a.m. EDT",0,12,70,0,3320,206
FPC,"10/8/2022 2 a.m. EDT",0,12,70,0,2998,207
FPC,"10/8/2022 3 a.m. EDT",0,15,72,0,2710,204
FPC,"10/8/2022 4 a.m. EDT",0,15,71,0,2578,206
FPC,"10/8/2022 5 a.m. EDT",0,15,73,0,2518,206
FPC,"10/8/2022 6 a.m. EDT",0,14,75,0,2579,205
FPC,"10/8/2022 7 a.m. EDT",0,14,74,0,2800,205
FPC,"10/8/2022 8 a.m. EDT",8,13,75,0,3004,206
FPC,"10/8/2022 9 a.m. EDT",208,12,73,0,3170,206
FPC,"10/8/2022 10 a.m. EDT",509,13,73,0,3429,206
FPC,"10/8/2022 11 a.m. EDT",590,13,72,0,3608,206
FPC,"10/8/2022 12 p.m. EDT",614,12,71,0,3885,232
FPC,"10/8/2022 1 p.m. EDT",626,12,71,0,4332,221
FPC,"10/8/2022 2 p.m. EDT",626,13,71,0,4796,209
FPC,"10/8/2022 3 p.m. EDT",616,13,70,0,5094,206
FPC,"10/8/2022 4 p.m. EDT",578,12,72,0,5413,223
FPC,"10/8/2022 5 p.m. EDT",513,13,72,0,5578,399
FPC,"10/8/2022 6 p.m. EDT",380,12,73,0,5603,671
FPC,"10/8/2022 7 p.m. EDT",99,13,74,0,5509,674
FPC,"10/8/2022 8 p.m. EDT",1,12,74,0,5396,551
FPC,"10/8/2022 9 p.m. EDT",0,11,75,0,5068,273
FPC,"10/8/2022 10 p.m. EDT",0,12,73,0,4787,203
FPC,"10/8/2022 11 p.m. EDT",0,11,73,0,4302,206
FPC,"10/9/2022 12 a.m. EDT",0,12,75,0,3780,203
FPC,"10/9/2022 1 a.m. EDT",0,12,87,0,3461,251
FPC,"10/9/2022 2 a.m. EDT",0,12,96,0,3096,252
FPC,"10/9/2022 3 a.m. EDT",0,11,95,0,2832,251
FPC,"10/9/2022 4 a.m. EDT",0,12,98,0,2754,251
FPC,"10/9/2022 5 a.m. EDT",0,12,98,0,2650,252
FPC,"10/9/2022 6 a.m. EDT",0,12,99,0,2643,251
FPC,"10/9/2022 7 a.m. EDT",0,12,96,0,2707,250
FPC,"10/9/2022 8 a.m. EDT",8,12,98,0,2948,252
FPC,"10/9/2022 9 a.m. EDT",199,11,97,0,3179,252
FPC,"10/9/2022 10 a.m. EDT",431,12,97,0,3439,255
FPC,"10/9/2022 11 a.m. EDT",538,11,99,0,3755,255
FPC,"10/9/2022 12 p.m. EDT",557,12,98,0,4294,253
FPC,"10/9/2022 1 p.m. EDT",540,11,97,0,4928,275
FPC,"10/9/2022 2 p.m. EDT",575,12,96,0,5295,264
FPC,"10/9/2022 3 p.m. EDT",534,11,92,0,5557,280
FPC,"10/9/2022 4 p.m. EDT",522,12,81,0,5656,430
FPC,"10/9/2022 5 p.m. EDT",513,11,71,0,5710,573
FPC,"10/9/2022 6 p.m. EDT",379,12,74,0,5764,669
FPC,"10/9/2022 7 p.m. EDT",102,11,73,0,5764,724
FPC,"10/9/2022 8 p.m. EDT",0,11,73,0,5685,726
FPC,"10/9/2022 9 p.m. EDT",0,12,72,0,5195,720
FPC,"10/9/2022 10 p.m. EDT",0,11,74,0,4822,703
FPC,"10/9/2022 11 p.m. EDT",0,12,67,0,4524,472
FPC,"10/10/2022 12 a.m. EDT",0,11,70,0,4155,253
FPC,"10/10/2022 1 a.m. EDT",0,12,62,0,3585,207
FPC,"10/10/2022 2 a.m. EDT",0,11,62,0,3285,205
FPC,"10/10/2022 3 a.m. EDT",0,12,64,0,3338,205
FPC,"10/10/2022 4 a.m. EDT",0,11,63,0,3262,204
FPC,"10/10/2022 5 a.m. EDT",0,11,61,0,3279,206
FPC,"10/10/2022 6 a.m. EDT",0,12,62,0,3448,205
FPC,"10/10/2022 7 a.m. EDT",0,11,62,0,3767,205
FPC,"10/10/2022 8 a.m. EDT",6,12,66,0,4125,205
FPC,"10/10/2022 9 a.m. EDT",223,11,63,0,3991,206
FPC,"10/10/2022 10 a.m. EDT",498,12,65,0,3774,206
FPC,"10/10/2022 11 a.m. EDT",569,11,63,0,4090,205
FPC,"10/10/2022 12 p.m. EDT",573,11,64,0,4556,204
FPC,"10/10/2022 1 p.m. EDT",572,12,65,0,5218,207
FPC,"10/10/2022 2 p.m. EDT",562,11,63,0,5914,232
FPC,"10/10/2022 3 p.m. EDT",545,11,63,0,6122,428
FPC,"10/10/2022 4 p.m. EDT",521,11,63,9,6391,577
FPC,"10/10/2022 5 p.m. EDT",505,11,62,42,6560,709
FPC,"10/10/2022 6 p.m. EDT",377,11,65,33,6591,710
FPC,"10/10/2022 7 p.m. EDT",99,10,64,16,6578,673
FPC,"10/10/2022 8 p.m. EDT",0,11,62,0,6542,520
FPC,"10/10/2022 9 p.m. EDT",0,10,65,0,6086,329
FPC,"10/10/2022 10 p.m. EDT",0,11,64,0,5574,250
FPC,"10/10/2022 11 p.m. EDT",0,10,65,0,4985,204
FPC,"10/11/2022 12 a.m. EDT",0,10,63,0,4329,205
FPC,"10/11/2022 1 a.m. EDT",0,10,64,0,3946,205
FPC,"10/11/2022 2 a.m. EDT",0,11,61,0,3638,202
FPC,"10/11/2022 3 a.m. EDT",0,10,64,0,3433,203
FPC,"10/11/2022 4 a.m. EDT",0,11,64,0,3314,203
FPC,"10/11/2022 5 a.m. EDT",0,10,65,0,3323,203
FPC,"10/11/2022 6 a.m. EDT",0,11,66,0,3455,204
FPC,"10/11/2022 7 a.m. EDT",0,10,64,0,3754,212
FPC,"10/11/2022 8 a.m. EDT",7,11,65,0,3893,207
FPC,"10/11/2022 9 a.m. EDT",78,10,65,0,3964,207
FPC,"10/11/2022 10 a.m. EDT",211,11,63,0,4121,206
FPC,"10/11/2022 11 a.m. EDT",301,10,65,0,4395,203
FPC,"10/11/2022 12 p.m. EDT",344,11,64,0,4939,214
FPC,"10/11/2022 1 p.m. EDT",440,11,63,0,5511,219
FPC,"10/11/2022 2 p.m. EDT",525,12,64,0,5971,260
FPC,"10/11/2022 3 p.m. EDT",532,11,60,0,6163,572
FPC,"10/11/2022 4 p.m. EDT",526,11,57,0,6419,703
FPC,"10/11/2022 5 p.m. EDT",451,11,58,45,6652,708
FPC,"10/11/2022 6 p.m. EDT",334,11,60,48,6661,709
FPC,"10/11/2022 7 p.m. EDT",60,11,65,49,6650,648
FPC,"10/11/2022 8 p.m. EDT",0,11,64,3,6403,567
FPC,"10/11/2022 9 p.m. EDT",0,11,65,0,5967,528
FPC,"10/11/2022 10 p.m. EDT",0,10,63,0,5453,369
FPC,"10/11/2022 11 p.m. EDT",0,11,67,0,4817,252
FPC,"10/12/2022 12 a.m. EDT",0,11,63,0,4181,204
FPC,"10/12/2022 1 a.m. EDT",0,11,63,0,3717,205
FPC,"10/12/2022 2 a.m. EDT",0,10,65,0,3386,205
FPC,"10/12/2022 3 a.m. EDT",0,11,63,0,3154,207
FPC,"10/12/2022 4 a.m. EDT",0,12,66,0,3085,203
FPC,"10/12/2022 5 a.m. EDT",0,12,62,0,3099,206
FPC,"10/12/2022 6 a.m. EDT",0,12,65,0,3286,204
FPC,"10/12/2022 7 a.m. EDT",0,12,65,0,3656,205
FPC,"10/12/2022 8 a.m. EDT",1,12,65,0,3960,206
FPC,"10/12/2022 9 a.m. EDT",47,11,62,0,4197,206
FPC,"10/12/2022 10 a.m. EDT",142,12,63,0,4588,206
FPC,"10/12/2022 11 a.m. EDT",244,11,63,0,4907,208
FPC,"10/12/2022 12 p.m. EDT",347,11,64,0,5320,230
FPC,"10/12/2022 1 p.m. EDT",357,11,61,0,5701,209
FPC,"10/12/2022 2 p.m. EDT",368,11,61,0,6065,287
FPC,"10/12/2022 3 p.m. EDT",311,11,58,0,5992,560
FPC,"10/12/2022 4 p.m. EDT",296,11,62,0,6030,507
FPC,"10/12/2022 5 p.m. EDT",195,11,60,0,6216,410
FPC,"10/12/2022 6 p.m. EDT",103,11,60,0,6213,312
FPC,"10/12/2022 7 p.m. EDT",39,12,63,0,6175,279
FPC,"10/12/2022 8 p.m. EDT",0,13,62,0,6123,280
FPC,"10/12/2022 9 p.m. EDT",0,14,64,0,5649,244
FPC,"10/12/2022 10 p.m. EDT",0,14,62,0,5264,205
FPC,"10/12/2022 11 p.m. EDT",0,13,63,0,4737,206
FPC,"10/13/2022 12 a.m. EDT",0,11,61,0,4188,204
FPC,"10/13/2022 1 a.m. EDT",0,11,63,0,3946,208
FPC,"10/13/2022 2 a.m. EDT",0,10,60,0,3600,206
FPC,"10/13/2022 3 a.m. EDT",0,11,64,0,3308,205
FPC,"10/13/2022 4 a.m. EDT",0,11,62,0,3175,206
FPC,"10/13/2022 5 a.m. EDT",0,10,64,0,3155,205
FPC,"10/13/2022 6 a.m. EDT",0,11,63,0,3396,206
FPC,"10/13/2022 7 a.m. EDT",0,15,63,0,3724,208
FPC,"10/13/2022 8 a.m. EDT",7,15,62,0,3826,206
FPC,"10/13/2022 9 a.m. EDT",122,14,62,0,3943,205
FPC,"10/13/2022 10 a.m. EDT",283,14,56,0,4184,204
FPC,"10/13/2022 11 a.m. EDT",253,14,54,0,4593,217
FPC,"10/13/2022 12 p.m. EDT",381,15,53,0,4952,206
FPC,"10/13/2022 1 p.m. EDT",466,16,58,0,5040,210
FPC,"10/13/2022 2 p.m. EDT",503,15,54,0,5183,212
FPC,"10/13/2022 3 p.m. EDT",483,16,57,0,5370,232
FPC,"10/13/2022 4 p.m. EDT",417,15,58,0,5571,232
FPC,"10/13/2022 5 p.m. EDT",340,16,58,0,5752,272
FPC,"10/13/2022 6 p.m. EDT",253,28,58,0,5842,279
FPC,"10/13/2022 7 p.m. EDT",46,16,61,71,5843,358
FPC,"10/13/2022 8 p.m. EDT",0,16,59,0,5911,498
FPC,"10/13/2022 9 p.m. EDT",0,15,60,0,5646,328
FPC,"10/13/2022 10 p.m. EDT",0,15,62,0,5289,206
FPC,"10/13/2022 11 p.m. EDT",0,15,61,0,4688,205
FPC,"10/14/2022 12 a.m. EDT",0,17,60,0,4127,204
FPC,"10/14/2022 1 a.m. EDT",0,16,63,0,3648,207
FPC,"10/14/2022 2 a.m. EDT",0,18,62,0,3349,206
FPC,"10/14/2022 3 a.m. EDT",0,20,64,0,3154,204
FPC,"10/14/2022 4 a.m. EDT",0,22,62,0,3042,206
FPC,"10/14/2022 5 a.m. EDT",0,22,62,0,3046,206
FPC,"10/14/2022 6 a.m. EDT",0,21,60,0,3231,203
FPC,"10/14/2022 7 a.m. EDT",0,21,63,0,3637,206
FPC,"10/14/2022 8 a.m. EDT",6,21,62,0,4014,205
FPC,"10/14/2022 9 a.m. EDT",212,17,63,55,3952,205
FPC,"10/14/2022 10 a.m. EDT",511,16,61,144,3921,207
FPC,"10/14/2022 11 a.m. EDT",604,16,63,144,4193,205
FPC,"10/14/2022 12 p.m. EDT",634,15,62,144,4447,204
FPC,"10/14/2022 1 p.m. EDT",639,16,64,143,5035,211
FPC,"10/14/2022 2 p.m. EDT",633,19,64,133,5527,226
FPC,"10/14/2022 3 p.m. EDT",602,20,62,28,5805,382
FPC,"10/14/2022 4 p.m. EDT",577,20,63,144,5986,501
FPC,"10/14/2022 5 p.m. EDT",517,20,65,143,6057,663
FPC,"10/14/2022 6 p.m. EDT",386,36,63,20,6226,635
FPC,"10/14/2022 7 p.m. EDT",92,20,63,0,6261,473
FPC,"10/14/2022 8 p.m. EDT",0,18,66,0,6238,217
FPC,"10/14/2022 9 p.m. EDT",0,19,63,0,5808,206
FPC,"10/14/2022 10 p.m. EDT",0,18,63,0,5357,205
FPC,"10/14/2022 11 p.m. EDT",0,19,60,0,4915,205
FPC,"10/15/2022 12 a.m. EDT",0,18,57,0,4506,204
FPC,"10/15/2022 1 a.m. EDT",0,19,53,0,4245,205
FPC,"10/15/2022 2 a.m. EDT",0,19,52,0,3801,204
FPC,"10/15/2022 3 a.m. EDT",0,18,50,0,3511,204
FPC,"10/15/2022 4 a.m. EDT",0,19,51,0,3303,204
FPC,"10/15/2022 5 a.m. EDT",0,19,49,0,3256,203
FPC,"10/15/2022 6 a.m. EDT",0,18,52,0,3289,205
FPC,"10/15/2022 7 a.m. EDT",0,21,50,0,3434,205
FPC,"10/15/2022 8 a.m. EDT",4,20,51,0,3764,203
FPC,"10/15/2022 9 a.m. EDT",210,21,51,0,4050,204
FPC,"10/15/2022 10 a.m. EDT",508,20,51,0,4354,205
FPC,"10/15/2022 11 a.m. EDT",581,24,49,0,4926,218
FPC,"10/15/2022 12 p.m. EDT",610,24,49,0,5423,282
FPC,"10/15/2022 1 p.m. EDT",625,23,50,0,5530,288
FPC,"10/15/2022 2 p.m. EDT",636,22,50,0,5728,289
FPC,"10/15/2022 3 p.m. EDT",625,23,49,0,5922,325
FPC,"10/15/2022 4 p.m. EDT",626,23,49,0,5957,419
FPC,"10/15/2022 5 p.m. EDT",587,22,51,0,5930,499
FPC,"10/15/2022 6 p.m. EDT",383,38,51,0,6017,441
FPC,"10/15/2022 7 p.m. EDT",85,22,52,0,6051,490
FPC,"10/15/2022 8 p.m. EDT",0,22,51,0,6039,368
FPC,"10/15/2022 9 p.m. EDT",0,22,52,0,5805,262
FPC,"10/15/2022 10 p.m. EDT",0,23,51,0,5402,204
FPC,"10/15/2022 11 p.m. EDT",0,22,53,0,5150,205
FPC,"10/16/2022 12 a.m. EDT",0,23,49,0,4451,203
FPC,"10/16/2022 1 a.m. EDT",0,22,53,0,4104,208
FPC,"10/16/2022 2 a.m. EDT",0,23,54,0,3626,205
FPC,"10/16/2022 3 a.m. EDT",0,22,57,0,3251,206
FPC,"10/16/2022 4 a.m. EDT",0,23,55,0,3044,206
FPC,"10/16/2022 5 a.m. EDT",0,23,62,0,2965,205
FPC,"10/16/2022 6 a.m. EDT",0,22,64,0,2959,206
FPC,"10/16/2022 7 a.m. EDT",0,23,64,0,3080,206
FPC,"10/16/2022 8 a.m. EDT",4,23,64,0,3371,205
FPC,"10/16/2022 9 a.m. EDT",235,22,64,0,3704,206
FPC,"10/16/2022 10 a.m. EDT",540,23,65,0,3844,207
FPC,"10/16/2022 11 a.m. EDT",625,22,63,0,4285,205
FPC,"10/16/2022 12 p.m. EDT",644,22,63,0,4817,206
FPC,"10/16/2022 1 p.m. EDT",661,22,62,0,4999,206
FPC,"10/16/2022 2 p.m. EDT",616,22,61,0,5546,226
FPC,"10/16/2022 3 p.m. EDT",612,22,65,0,6020,264
FPC,"10/16/2022 4 p.m. EDT",609,22,62,0,6185,262
FPC,"10/16/2022 5 p.m. EDT",555,22,65,0,6294,398
FPC,"10/16/2022 6 p.m. EDT",409,38,67,0,6422,560
FPC,"10/16/2022 7 p.m. EDT",84,21,66,0,6502,553
FPC,"10/16/2022 8 p.m. EDT",0,21,66,0,6443,399
FPC,"10/16/2022 9 p.m. EDT",0,22,68,0,5928,205
FPC,"10/16/2022 10 p.m. EDT",0,22,67,0,5235,207
FPC,"10/16/2022 11 p.m. EDT",0,21,67,0,5051,206
FPC,"10/17/2022 12 a.m. EDT",0,22,66,0,4364,206
FPC,"10/17/2022 1 a.m. EDT",0,22,68,0,3811,201
FPC,"10/17/2022 2 a.m. EDT",0,22,67,0,3473,202
FPC,"10/17/2022 3 a.m. EDT",0,22,68,0,3231,202
FPC,"10/17/2022 4 a.m. EDT",0,22,67,0,3119,201
FPC,"10/17/2022 5 a.m. EDT",0,22,70,0,3146,201
FPC,"10/17/2022 6 a.m. EDT",0,22,66,0,3343,202
FPC,"10/17/2022 7 a.m. EDT",0,22,65,0,3700,201
FPC,"10/17/2022 8 a.m. EDT",4,22,60,0,4018,201
FPC,"10/17/2022 9 a.m. EDT",94,22,58,0,4270,202
