"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
FPC,"2/3/2022 11 a.m. EST",428,40,102,0,2689,927
FPC,"2/3/2022 12 p.m. EST",418,39,99,9,2730,926
FPC,"2/3/2022 1 p.m. EST",399,39,102,0,2845,925
FPC,"2/3/2022 2 p.m. EST",390,39,100,8,3029,925
FPC,"2/3/2022 3 p.m. EST",327,39,100,0,3359,925
FPC,"2/3/2022 4 p.m. EST",255,40,100,0,3584,926
FPC,"2/3/2022 5 p.m. EST",170,39,101,0,3863,927
FPC,"2/3/2022 6 p.m. EST",43,39,102,0,4112,1005
FPC,"2/3/2022 7 p.m. EST",0,39,103,0,4161,1252
FPC,"2/3/2022 8 p.m. EST",0,39,101,0,3869,1425
FPC,"2/3/2022 9 p.m. EST",0,40,101,0,3504,1437
FPC,"2/3/2022 10 p.m. EST",0,39,101,0,3050,1439
FPC,"2/3/2022 11 p.m. EST",0,40,102,0,2562,1431
FPC,"2/4/2022 12 a.m. EST",0,39,101,0,2275,1178
FPC,"2/4/2022 1 a.m. EST",0,40,101,0,2192,802
FPC,"2/4/2022 2 a.m. EST",0,39,102,0,2127,628
FPC,"2/4/2022 3 a.m. EST",0,40,101,0,2025,620
FPC,"2/4/2022 4 a.m. EST",0,39,102,0,2021,584
FPC,"2/4/2022 5 a.m. EST",0,40,102,0,2024,642
FPC,"2/4/2022 6 a.m. EST",0,39,101,0,2033,840
FPC,"2/4/2022 7 a.m. EST",0,40,101,0,2231,1136
FPC,"2/4/2022 8 a.m. EST",16,40,102,0,2301,1411
FPC,"2/4/2022 9 a.m. EST",190,39,99,0,2398,1381
FPC,"2/4/2022 10 a.m. EST",248,39,101,0,2565,1292
FPC,"2/4/2022 11 a.m. EST",274,39,99,0,2630,1291
FPC,"2/4/2022 12 p.m. EST",293,39,102,0,2855,1291
FPC,"2/4/2022 1 p.m. EST",303,40,101,0,3056,1293
FPC,"2/4/2022 2 p.m. EST",297,39,100,0,3263,1383
FPC,"2/4/2022 3 p.m. EST",225,40,99,0,3524,1416
FPC,"2/4/2022 4 p.m. EST",198,39,99,0,3773,1415
FPC,"2/4/2022 5 p.m. EST",126,39,100,0,3993,1418
FPC,"2/4/2022 6 p.m. EST",27,41,101,0,4097,1418
FPC,"2/4/2022 7 p.m. EST",0,39,102,0,4141,1413
FPC,"2/4/2022 8 p.m. EST",0,39,102,0,3904,1418
FPC,"2/4/2022 9 p.m. EST",0,40,94,0,3551,1415
FPC,"2/4/2022 10 p.m. EST",0,39,92,0,3107,1421
FPC,"2/4/2022 11 p.m. EST",0,39,101,0,2612,1419
FPC,"2/5/2022 12 a.m. EST",0,40,101,0,2226,1367
FPC,"2/5/2022 1 a.m. EST",0,38,101,0,2290,1133
FPC,"2/5/2022 2 a.m. EST",0,33,101,0,2240,996
FPC,"2/5/2022 3 a.m. EST",0,29,103,0,2188,906
FPC,"2/5/2022 4 a.m. EST",0,28,102,0,2189,913
FPC,"2/5/2022 5 a.m. EST",0,25,104,0,2191,880
FPC,"2/5/2022 6 a.m. EST",0,25,100,0,2198,972
FPC,"2/5/2022 7 a.m. EST",0,24,105,0,2410,1013
FPC,"2/5/2022 8 a.m. EST",6,24,101,0,2613,1078
FPC,"2/5/2022 9 a.m. EST",53,24,103,0,2775,1362
FPC,"2/5/2022 10 a.m. EST",172,25,102,0,2954,1421
FPC,"2/5/2022 11 a.m. EST",187,24,103,0,3088,1419
FPC,"2/5/2022 12 p.m. EST",267,17,101,0,2952,1422
FPC,"2/5/2022 1 p.m. EST",215,17,105,0,2848,1423
FPC,"2/5/2022 2 p.m. EST",185,24,100,0,2666,1418
FPC,"2/5/2022 3 p.m. EST",119,20,101,0,2793,1359
FPC,"2/5/2022 4 p.m. EST",60,12,100,0,2897,1360
FPC,"2/5/2022 5 p.m. EST",26,12,104,0,2992,1375
FPC,"2/5/2022 6 p.m. EST",9,11,104,0,3136,1425
FPC,"2/5/2022 7 p.m. EST",0,10,104,0,3424,1424
FPC,"2/5/2022 8 p.m. EST",0,11,102,0,3398,1427
FPC,"2/5/2022 9 p.m. EST",0,10,102,0,3301,1429
FPC,"2/5/2022 10 p.m. EST",0,10,103,0,3039,1427
FPC,"2/5/2022 11 p.m. EST",0,10,102,0,2781,1424
FPC,"2/6/2022 12 a.m. EST",0,11,103,0,2569,1424
FPC,"2/6/2022 1 a.m. EST",0,13,100,0,2445,1418
FPC,"2/6/2022 2 a.m. EST",0,11,97,0,2224,1414
FPC,"2/6/2022 3 a.m. EST",0,11,99,0,2167,1411
FPC,"2/6/2022 4 a.m. EST",0,10,98,0,2166,1413
FPC,"2/6/2022 5 a.m. EST",0,9,97,0,2162,1414
FPC,"2/6/2022 6 a.m. EST",0,9,100,0,2281,1402
FPC,"2/6/2022 7 a.m. EST",0,9,97,0,2491,1397
FPC,"2/6/2022 8 a.m. EST",3,9,101,0,2909,1397
FPC,"2/6/2022 9 a.m. EST",23,11,98,0,3396,1395
FPC,"2/6/2022 10 a.m. EST",51,17,100,0,3620,1392
FPC,"2/6/2022 11 a.m. EST",87,17,100,0,3703,1384
FPC,"2/6/2022 12 p.m. EST",112,17,101,0,3554,1384
FPC,"2/6/2022 1 p.m. EST",119,15,99,0,3464,1386
FPC,"2/6/2022 2 p.m. EST",110,14,98,0,3333,1380
FPC,"2/6/2022 3 p.m. EST",121,12,98,0,3266,1384
FPC,"2/6/2022 4 p.m. EST",96,15,96,0,3285,1387
FPC,"2/6/2022 5 p.m. EST",41,14,100,0,3410,1386
FPC,"2/6/2022 6 p.m. EST",11,12,98,0,3774,1383
FPC,"2/6/2022 7 p.m. EST",0,9,99,0,4023,1390
FPC,"2/6/2022 8 p.m. EST",0,9,98,0,4017,1388
FPC,"2/6/2022 9 p.m. EST",0,6,98,0,3709,1380
FPC,"2/6/2022 10 p.m. EST",0,4,99,0,3263,1378
FPC,"2/6/2022 11 p.m. EST",0,4,99,0,2855,1384
FPC,"2/7/2022 12 a.m. EST",0,4,99,0,2543,1388
FPC,"2/7/2022 1 a.m. EST",0,2,97,0,2322,1389
FPC,"2/7/2022 2 a.m. EST",0,1,97,0,2199,1384
FPC,"2/7/2022 3 a.m. EST",0,1,99,0,2208,1304
FPC,"2/7/2022 4 a.m. EST",0,1,100,0,2236,1304
FPC,"2/7/2022 5 a.m. EST",0,1,98,0,2347,1303
FPC,"2/7/2022 6 a.m. EST",0,0,99,0,2779,1390
FPC,"2/7/2022 7 a.m. EST",0,1,97,0,3473,1417
FPC,"2/7/2022 8 a.m. EST",5,1,99,0,4057,1417
FPC,"2/7/2022 9 a.m. EST",32,0,100,0,4061,1420
FPC,"2/7/2022 10 a.m. EST",63,1,98,0,3987,1423
FPC,"2/7/2022 11 a.m. EST",123,0,99,0,3907,1420
FPC,"2/7/2022 12 p.m. EST",183,1,97,0,3738,1422
FPC,"2/7/2022 1 p.m. EST",210,1,97,0,3358,1421
FPC,"2/7/2022 2 p.m. EST",204,1,95,0,3091,1420
FPC,"2/7/2022 3 p.m. EST",185,1,97,0,2700,1417
FPC,"2/7/2022 4 p.m. EST",157,1,98,0,2709,1329
FPC,"2/7/2022 5 p.m. EST",95,2,98,0,3038,1277
FPC,"2/7/2022 6 p.m. EST",23,3,97,0,3480,1289
FPC,"2/7/2022 7 p.m. EST",0,5,99,0,4093,1298
FPC,"2/7/2022 8 p.m. EST",0,4,99,0,4250,1298
FPC,"2/7/2022 9 p.m. EST",0,5,100,0,4159,1297
FPC,"2/7/2022 10 p.m. EST",0,5,99,0,3741,1298
FPC,"2/7/2022 11 p.m. EST",0,4,99,0,3185,1300
FPC,"2/8/2022 12 a.m. EST",0,5,99,0,2762,1299
FPC,"2/8/2022 1 a.m. EST",0,5,99,0,2365,1240
FPC,"2/8/2022 2 a.m. EST",0,5,98,0,2373,1054
FPC,"2/8/2022 3 a.m. EST",0,5,98,0,2508,878
FPC,"2/8/2022 4 a.m. EST",0,3,96,0,2522,891
FPC,"2/8/2022 5 a.m. EST",0,4,101,0,2624,1019
FPC,"2/8/2022 6 a.m. EST",0,3,98,0,2844,1276
FPC,"2/8/2022 7 a.m. EST",0,4,98,0,3552,1301
FPC,"2/8/2022 8 a.m. EST",2,4,99,0,4047,1299
FPC,"2/8/2022 9 a.m. EST",26,4,98,0,4259,1301
FPC,"2/8/2022 10 a.m. EST",47,3,98,0,4276,1298
FPC,"2/8/2022 11 a.m. EST",83,4,99,0,4070,1301
FPC,"2/8/2022 12 p.m. EST",84,4,97,0,4000,1303
FPC,"2/8/2022 1 p.m. EST",154,5,98,0,3848,1302
FPC,"2/8/2022 2 p.m. EST",177,5,97,0,3732,1298
FPC,"2/8/2022 3 p.m. EST",170,6,99,0,3695,1299
FPC,"2/8/2022 4 p.m. EST",117,5,99,0,3883,1301
FPC,"2/8/2022 5 p.m. EST",49,7,99,0,4219,1303
FPC,"2/8/2022 6 p.m. EST",20,8,98,0,4610,1301
FPC,"2/8/2022 7 p.m. EST",0,8,99,0,5021,1298
FPC,"2/8/2022 8 p.m. EST",0,7,99,0,5007,1299
FPC,"2/8/2022 9 p.m. EST",0,7,99,0,4709,1301
FPC,"2/8/2022 10 p.m. EST",0,4,99,0,4259,1302
FPC,"2/8/2022 11 p.m. EST",0,5,99,0,3676,1297
FPC,"2/9/2022 12 a.m. EST",0,5,99,0,3372,1112
FPC,"2/9/2022 1 a.m. EST",0,5,98,0,3534,823
FPC,"2/9/2022 2 a.m. EST",0,5,100,0,3532,690
FPC,"2/9/2022 3 a.m. EST",0,5,98,0,3520,682
FPC,"2/9/2022 4 a.m. EST",0,6,97,0,3614,625
FPC,"2/9/2022 5 a.m. EST",0,5,96,0,3747,798
FPC,"2/9/2022 6 a.m. EST",0,5,97,0,3985,1056
FPC,"2/9/2022 7 a.m. EST",0,6,98,0,4503,1285
FPC,"2/9/2022 8 a.m. EST",22,6,96,0,5103,1319
FPC,"2/9/2022 9 a.m. EST",256,5,100,0,4770,1320
FPC,"2/9/2022 10 a.m. EST",449,7,98,0,3983,1292
FPC,"2/9/2022 11 a.m. EST",492,6,99,0,3405,1239
FPC,"2/9/2022 12 p.m. EST",510,7,96,0,3364,805
FPC,"2/9/2022 1 p.m. EST",503,7,96,0,3330,440
FPC,"2/9/2022 2 p.m. EST",503,13,97,0,3142,363
FPC,"2/9/2022 3 p.m. EST",501,14,99,0,3052,361
FPC,"2/9/2022 4 p.m. EST",483,16,97,0,3065,362
FPC,"2/9/2022 5 p.m. EST",407,19,98,0,3302,361
FPC,"2/9/2022 6 p.m. EST",136,26,98,0,3774,436
FPC,"2/9/2022 7 p.m. EST",1,22,96,0,4137,823
FPC,"2/9/2022 8 p.m. EST",0,20,94,0,4106,1215
FPC,"2/9/2022 9 p.m. EST",0,21,92,0,4089,1311
FPC,"2/9/2022 10 p.m. EST",0,21,92,0,3891,1315
FPC,"2/9/2022 11 p.m. EST",0,20,92,0,3788,1313
FPC,"2/10/2022 12 a.m. EST",0,21,91,0,3551,1210
FPC,"2/10/2022 1 a.m. EST",0,21,92,0,3705,890
FPC,"2/10/2022 2 a.m. EST",0,21,92,0,3698,792
FPC,"2/10/2022 3 a.m. EST",0,21,90,0,3816,894
FPC,"2/10/2022 4 a.m. EST",0,25,91,0,3936,1020
FPC,"2/10/2022 5 a.m. EST",0,24,90,0,4034,1298
FPC,"2/10/2022 6 a.m. EST",0,24,94,0,4564,1316
FPC,"2/10/2022 7 a.m. EST",0,23,91,0,5357,1315
FPC,"2/10/2022 8 a.m. EST",36,24,92,0,5840,1320
FPC,"2/10/2022 9 a.m. EST",314,24,90,0,5245,1323
FPC,"2/10/2022 10 a.m. EST",481,24,92,0,4242,1301
FPC,"2/10/2022 11 a.m. EST",517,24,90,0,3611,1114
FPC,"2/10/2022 12 p.m. EST",506,24,93,0,3509,676
FPC,"2/10/2022 1 p.m. EST",494,24,91,0,3299,400
FPC,"2/10/2022 2 p.m. EST",479,24,91,0,3151,362
FPC,"2/10/2022 3 p.m. EST",464,24,93,0,3028,362
FPC,"2/10/2022 4 p.m. EST",466,24,93,0,3031,362
FPC,"2/10/2022 5 p.m. EST",358,23,93,0,3325,361
FPC,"2/10/2022 6 p.m. EST",109,23,95,0,3871,370
FPC,"2/10/2022 7 p.m. EST",19,23,93,0,4179,512
FPC,"2/10/2022 8 p.m. EST",17,23,95,0,4209,712
FPC,"2/10/2022 9 p.m. EST",4,22,95,0,4172,683
FPC,"2/10/2022 10 p.m. EST",0,23,93,0,4028,598
FPC,"2/10/2022 11 p.m. EST",0,22,95,0,3819,545
FPC,"2/11/2022 12 a.m. EST",0,21,93,0,3582,450
FPC,"2/11/2022 1 a.m. EST",0,22,95,0,3439,461
FPC,"2/11/2022 2 a.m. EST",0,20,93,0,3494,451
FPC,"2/11/2022 3 a.m. EST",0,20,94,0,3509,451
FPC,"2/11/2022 4 a.m. EST",0,20,93,0,3671,449
FPC,"2/11/2022 5 a.m. EST",0,19,95,0,3915,467
FPC,"2/11/2022 6 a.m. EST",0,19,92,0,4360,492
FPC,"2/11/2022 7 a.m. EST",0,19,91,0,4904,668
FPC,"2/11/2022 8 a.m. EST",22,19,90,0,5246,867
FPC,"2/11/2022 9 a.m. EST",231,18,91,0,4716,864
FPC,"2/11/2022 10 a.m. EST",396,18,91,0,4230,639
FPC,"2/11/2022 11 a.m. EST",438,19,92,0,3779,473
FPC,"2/11/2022 12 p.m. EST",429,18,91,0,3394,452
FPC,"2/11/2022 1 p.m. EST",436,19,92,0,3267,451
FPC,"2/11/2022 2 p.m. EST",368,19,92,0,3224,451
FPC,"2/11/2022 3 p.m. EST",369,18,90,0,3202,451
FPC,"2/11/2022 4 p.m. EST",367,19,91,0,3260,451
FPC,"2/11/2022 5 p.m. EST",334,19,87,0,3545,452
FPC,"2/11/2022 6 p.m. EST",97,25,93,0,3863,452
FPC,"2/11/2022 7 p.m. EST",2,19,93,0,4235,468
FPC,"2/11/2022 8 p.m. EST",0,18,92,0,4148,460
FPC,"2/11/2022 9 p.m. EST",0,18,93,0,3882,451
FPC,"2/11/2022 10 p.m. EST",0,18,95,0,3676,452
FPC,"2/11/2022 11 p.m. EST",0,19,92,0,3352,450
FPC,"2/12/2022 12 a.m. EST",0,19,93,0,3056,452
FPC,"2/12/2022 1 a.m. EST",0,18,91,0,2738,378
FPC,"2/12/2022 2 a.m. EST",0,19,93,0,2580,377
FPC,"2/12/2022 3 a.m. EST",0,19,93,0,2541,375
FPC,"2/12/2022 4 a.m. EST",0,20,93,0,2556,378
FPC,"2/12/2022 5 a.m. EST",0,19,94,0,2631,374
FPC,"2/12/2022 6 a.m. EST",0,19,100,0,2896,378
FPC,"2/12/2022 7 a.m. EST",0,19,101,0,3202,374
FPC,"2/12/2022 8 a.m. EST",14,19,102,0,3630,376
FPC,"2/12/2022 9 a.m. EST",176,19,101,0,3746,376
FPC,"2/12/2022 10 a.m. EST",227,20,101,0,3557,377
FPC,"2/12/2022 11 a.m. EST",316,19,101,0,3253,376
FPC,"2/12/2022 12 p.m. EST",316,20,100,0,3094,377
FPC,"2/12/2022 1 p.m. EST",375,20,100,0,3032,375
FPC,"2/12/2022 2 p.m. EST",335,20,100,0,3136,376
FPC,"2/12/2022 3 p.m. EST",240,21,101,0,3352,376
FPC,"2/12/2022 4 p.m. EST",159,11,99,0,3580,375
FPC,"2/12/2022 5 p.m. EST",99,9,98,0,3791,377
FPC,"2/12/2022 6 p.m. EST",21,29,96,0,3868,376
FPC,"2/12/2022 7 p.m. EST",0,16,99,0,4016,377
FPC,"2/12/2022 8 p.m. EST",0,15,99,0,3952,376
FPC,"2/12/2022 9 p.m. EST",0,18,100,0,3749,376
FPC,"2/12/2022 10 p.m. EST",0,24,99,0,3509,377
FPC,"2/12/2022 11 p.m. EST",0,29,96,0,3263,376
FPC,"2/13/2022 12 a.m. EST",0,28,93,0,2951,376
FPC,"2/13/2022 1 a.m. EST",0,28,93,0,2592,377
FPC,"2/13/2022 2 a.m. EST",0,28,92,0,2445,378
FPC,"2/13/2022 3 a.m. EST",0,25,94,0,2334,378
FPC,"2/13/2022 4 a.m. EST",0,22,92,0,2309,376
FPC,"2/13/2022 5 a.m. EST",0,19,95,0,2373,377
FPC,"2/13/2022 6 a.m. EST",0,17,94,0,2459,378
FPC,"2/13/2022 7 a.m. EST",0,19,95,0,2593,377
FPC,"2/13/2022 8 a.m. EST",0,19,92,0,2846,376
FPC,"2/13/2022 9 a.m. EST",14,17,94,0,3180,376
FPC,"2/13/2022 10 a.m. EST",48,21,93,0,3472,378
FPC,"2/13/2022 11 a.m. EST",103,22,91,0,3598,378
FPC,"2/13/2022 12 p.m. EST",277,23,92,0,3675,376
FPC,"2/13/2022 1 p.m. EST",425,20,92,0,3504,377
FPC,"2/13/2022 2 p.m. EST",405,21,93,0,3525,377
FPC,"2/13/2022 3 p.m. EST",377,21,90,0,3404,377
FPC,"2/13/2022 4 p.m. EST",343,22,94,0,3231,376
FPC,"2/13/2022 5 p.m. EST",344,21,92,0,3434,377
FPC,"2/13/2022 6 p.m. EST",135,31,96,0,3635,377
FPC,"2/13/2022 7 p.m. EST",1,22,93,0,3919,377
FPC,"2/13/2022 8 p.m. EST",0,21,96,0,4074,376
FPC,"2/13/2022 9 p.m. EST",0,24,99,0,3893,378
FPC,"2/13/2022 10 p.m. EST",0,24,101,0,3691,378
FPC,"2/13/2022 11 p.m. EST",0,25,97,0,3390,376
FPC,"2/14/2022 12 a.m. EST",0,25,93,0,3046,378
FPC,"2/14/2022 1 a.m. EST",0,24,90,0,2918,376
FPC,"2/14/2022 2 a.m. EST",0,26,91,0,2873,373
FPC,"2/14/2022 3 a.m. EST",0,25,89,0,2915,375
FPC,"2/14/2022 4 a.m. EST",0,25,92,0,3044,375
FPC,"2/14/2022 5 a.m. EST",0,25,95,0,3343,374
FPC,"2/14/2022 6 a.m. EST",0,25,97,0,3949,396
FPC,"2/14/2022 7 a.m. EST",0,26,97,0,4709,671
FPC,"2/14/2022 8 a.m. EST",48,26,95,0,4898,1164
FPC,"2/14/2022 9 a.m. EST",355,25,94,0,4545,1205
FPC,"2/14/2022 10 a.m. EST",515,26,96,0,4313,770
FPC,"2/14/2022 11 a.m. EST",541,25,93,0,4144,424
FPC,"2/14/2022 12 p.m. EST",518,26,89,0,3836,374
FPC,"2/14/2022 1 p.m. EST",501,26,90,0,3392,374
FPC,"2/14/2022 2 p.m. EST",498,26,88,0,3117,374
FPC,"2/14/2022 3 p.m. EST",498,26,91,0,2959,372
FPC,"2/14/2022 4 p.m. EST",479,28,92,0,2960,374
FPC,"2/14/2022 5 p.m. EST",389,25,93,0,3186,388
FPC,"2/14/2022 6 p.m. EST",139,32,93,0,3684,409
FPC,"2/14/2022 7 p.m. EST",2,26,95,0,4408,410
FPC,"2/14/2022 8 p.m. EST",0,25,94,0,4616,448
FPC,"2/14/2022 9 p.m. EST",0,26,103,0,4651,432
FPC,"2/14/2022 10 p.m. EST",0,28,100,0,4607,425
FPC,"2/14/2022 11 p.m. EST",0,28,57,0,4391,429
FPC,"2/15/2022 12 a.m. EST",0,28,85,0,4439,523
FPC,"2/15/2022 1 a.m. EST",0,28,76,0,4207,397
FPC,"2/15/2022 2 a.m. EST",0,29,73,0,4218,375
FPC,"2/15/2022 3 a.m. EST",0,29,73,0,4338,382
FPC,"2/15/2022 4 a.m. EST",0,28,69,0,4443,491
FPC,"2/15/2022 5 a.m. EST",0,28,70,0,4583,819
FPC,"2/15/2022 6 a.m. EST",0,28,75,0,4954,1140
FPC,"2/15/2022 7 a.m. EST",0,30,75,0,5537,1302
FPC,"2/15/2022 8 a.m. EST",23,29,76,0,5891,1330
FPC,"2/15/2022 9 a.m. EST",175,28,75,0,5533,1110
FPC,"2/15/2022 10 a.m. EST",303,29,73,0,5037,694
FPC,"2/15/2022 11 a.m. EST",311,29,75,0,4359,694
FPC,"2/15/2022 12 p.m. EST",352,29,73,0,3702,669
FPC,"2/15/2022 1 p.m. EST",318,29,74,0,3520,549
FPC,"2/15/2022 2 p.m. EST",325,29,73,0,3488,393
FPC,"2/15/2022 3 p.m. EST",292,16,71,0,3584,194
FPC,"2/15/2022 4 p.m. EST",317,21,74,0,3624,150
FPC,"2/15/2022 5 p.m. EST",203,28,37,0,3809,152
FPC,"2/15/2022 6 p.m. EST",78,35,74,0,4111,151
FPC,"2/15/2022 7 p.m. EST",4,31,38,0,4486,167
FPC,"2/15/2022 8 p.m. EST",0,31,72,0,4552,185
FPC,"2/15/2022 9 p.m. EST",0,31,74,0,4389,176
FPC,"2/15/2022 10 p.m. EST",0,31,74,0,4118,177
FPC,"2/15/2022 11 p.m. EST",0,31,76,0,3733,162
FPC,"2/16/2022 12 a.m. EST",0,32,73,0,3502,149
FPC,"2/16/2022 1 a.m. EST",0,32,96,0,3449,175
FPC,"2/16/2022 2 a.m. EST",0,33,100,0,3420,173
FPC,"2/16/2022 3 a.m. EST",0,33,100,0,3405,173
FPC,"2/16/2022 4 a.m. EST",0,33,100,0,3520,175
FPC,"2/16/2022 5 a.m. EST",0,33,99,0,3711,173
FPC,"2/16/2022 6 a.m. EST",0,32,102,0,4060,192
FPC,"2/16/2022 7 a.m. EST",0,33,101,0,4614,299
FPC,"2/16/2022 8 a.m. EST",39,33,101,0,4721,512
FPC,"2/16/2022 9 a.m. EST",302,32,100,0,4350,364
FPC,"2/16/2022 10 a.m. EST",447,33,100,0,3893,241
FPC,"2/16/2022 11 a.m. EST",454,33,101,0,3553,200
FPC,"2/16/2022 12 p.m. EST",397,31,101,0,3460,199
FPC,"2/16/2022 1 p.m. EST",371,27,99,0,3515,201
FPC,"2/16/2022 2 p.m. EST",363,27,101,0,3551,200
FPC,"2/16/2022 3 p.m. EST",370,27,99,0,3648,200
FPC,"2/16/2022 4 p.m. EST",295,29,97,0,3883,200
FPC,"2/16/2022 5 p.m. EST",288,30,97,0,4031,200
FPC,"2/16/2022 6 p.m. EST",137,36,101,0,4411,203
FPC,"2/16/2022 7 p.m. EST",2,28,97,0,4716,327
FPC,"2/16/2022 8 p.m. EST",0,29,102,0,4656,588
FPC,"2/16/2022 9 p.m. EST",0,29,99,0,4562,438
FPC,"2/16/2022 10 p.m. EST",0,29,101,0,4333,296
FPC,"2/16/2022 11 p.m. EST",0,29,100,0,3879,248
FPC,"2/17/2022 12 a.m. EST",0,31,102,0,3519,173
FPC,"2/17/2022 1 a.m. EST",0,30,99,0,2931,176
FPC,"2/17/2022 2 a.m. EST",0,31,100,0,2763,176
FPC,"2/17/2022 3 a.m. EST",0,31,100,0,2673,176
FPC,"2/17/2022 4 a.m. EST",0,30,101,0,2647,175
FPC,"2/17/2022 5 a.m. EST",0,31,99,0,2723,177
FPC,"2/17/2022 6 a.m. EST",0,30,101,0,2942,174
FPC,"2/17/2022 7 a.m. EST",0,31,102,0,3476,175
FPC,"2/17/2022 8 a.m. EST",35,30,88,0,3674,174
FPC,"2/17/2022 9 a.m. EST",263,31,76,0,3571,176
FPC,"2/17/2022 10 a.m. EST",385,31,72,0,3574,175
FPC,"2/17/2022 11 a.m. EST",377,30,72,0,3721,175
FPC,"2/17/2022 12 p.m. EST",358,25,72,0,3927,175
FPC,"2/17/2022 1 p.m. EST",383,29,71,0,4065,237
FPC,"2/17/2022 2 p.m. EST",375,26,74,0,4160,374
FPC,"2/17/2022 3 p.m. EST",373,31,86,0,4195,608
