"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
CPLE,"4/6/2022 11 a.m. EDT",2234,67,352,0,617,351,2943
CPLE,"4/6/2022 12 p.m. EDT",2643,67,376,0,669,336,2937
CPLE,"4/6/2022 1 p.m. EDT",2722,72,373,0,689,525,2942
CPLE,"4/6/2022 2 p.m. EDT",2636,68,341,0,589,728,2936
CPLE,"4/6/2022 3 p.m. EDT",2324,70,351,0,718,1008,2935
CPLE,"4/6/2022 4 p.m. EDT",2121,64,371,0,1119,1090,2927
CPLE,"4/6/2022 5 p.m. EDT",1787,72,372,0,1362,1217,2930
CPLE,"4/6/2022 6 p.m. EDT",1162,63,371,0,1860,1216,2934
CPLE,"4/6/2022 7 p.m. EDT",396,72,372,0,2249,1220,2928
CPLE,"4/6/2022 8 p.m. EDT",34,68,370,0,2314,1218,2925
CPLE,"4/6/2022 9 p.m. EDT",-1,68,388,0,2344,1220,2922
CPLE,"4/6/2022 10 p.m. EDT",-1,68,385,0,2311,1219,2927
CPLE,"4/6/2022 11 p.m. EDT",-1,68,384,0,2079,1220,2928
CPLE,"4/7/2022 12 a.m. EDT",-2,68,384,0,1273,1218,2926
CPLE,"4/7/2022 1 a.m. EDT",-1,68,371,0,1114,1218,2930
CPLE,"4/7/2022 2 a.m. EDT",0,67,374,0,1214,1221,2932
CPLE,"4/7/2022 3 a.m. EDT",-2,69,391,0,1165,1212,2936
CPLE,"4/7/2022 4 a.m. EDT",-3,68,333,0,940,1220,2941
CPLE,"4/7/2022 5 a.m. EDT",-3,66,337,0,971,1213,2941
CPLE,"4/7/2022 6 a.m. EDT",-1,67,377,0,1163,1216,2943
CPLE,"4/7/2022 7 a.m. EDT",-3,64,392,0,1561,1218,2942
CPLE,"4/7/2022 8 a.m. EDT",46,63,386,0,1657,1215,2942
CPLE,"4/7/2022 9 a.m. EDT",230,63,381,0,1750,1217,2943
CPLE,"4/7/2022 10 a.m. EDT",648,65,371,0,1586,1215,2943
CPLE,"4/7/2022 11 a.m. EDT",1207,65,362,0,1687,1038,2938
CPLE,"4/7/2022 12 p.m. EDT",1995,65,375,0,1703,684,2941
CPLE,"4/7/2022 1 p.m. EDT",2247,67,372,0,1809,573,2938
CPLE,"4/7/2022 2 p.m. EDT",2177,65,372,0,1839,794,2928
CPLE,"4/7/2022 3 p.m. EDT",2030,65,370,0,1800,874,2932
CPLE,"4/7/2022 4 p.m. EDT",1803,68,371,0,1865,902,2933
CPLE,"4/7/2022 5 p.m. EDT",1225,66,411,0,1979,931,2937
CPLE,"4/7/2022 6 p.m. EDT",846,66,441,0,1964,932,2945
CPLE,"4/7/2022 7 p.m. EDT",397,65,442,0,2112,934,2945
CPLE,"4/7/2022 8 p.m. EDT",52,60,445,0,2331,937,2956
CPLE,"4/7/2022 9 p.m. EDT",-2,65,462,0,2353,934,2952
CPLE,"4/7/2022 10 p.m. EDT",-2,63,464,0,2262,913,2955
CPLE,"4/7/2022 11 p.m. EDT",-1,60,464,0,1889,899,2956
CPLE,"4/8/2022 12 a.m. EDT",0,63,464,0,1440,895,2957
CPLE,"4/8/2022 1 a.m. EDT",0,64,441,0,1435,851,2955
CPLE,"4/8/2022 2 a.m. EDT",-5,61,409,0,1315,882,2964
CPLE,"4/8/2022 3 a.m. EDT",0,63,407,0,1176,871,2957
CPLE,"4/8/2022 4 a.m. EDT",0,62,407,0,1146,884,2961
CPLE,"4/8/2022 5 a.m. EDT",-4,61,406,0,1172,937,2964
CPLE,"4/8/2022 6 a.m. EDT",-2,63,406,0,1160,909,2963
CPLE,"4/8/2022 7 a.m. EDT",-1,62,417,0,1496,931,2962
CPLE,"4/8/2022 8 a.m. EDT",223,60,448,0,1654,955,2963
CPLE,"4/8/2022 9 a.m. EDT",878,63,408,0,1496,954,2962
CPLE,"4/8/2022 10 a.m. EDT",1752,63,381,0,1040,899,2964
CPLE,"4/8/2022 11 a.m. EDT",2171,60,378,0,673,774,2964
CPLE,"4/8/2022 12 p.m. EDT",2264,57,371,0,657,790,2961
CPLE,"4/8/2022 1 p.m. EDT",2175,56,375,0,687,939,2963
CPLE,"4/8/2022 2 p.m. EDT",2182,52,358,0,739,971,2959
CPLE,"4/8/2022 3 p.m. EDT",2158,50,343,0,749,969,2960
CPLE,"4/8/2022 4 p.m. EDT",2075,53,322,0,749,971,2961
CPLE,"4/8/2022 5 p.m. EDT",1657,52,359,0,1130,968,2954
CPLE,"4/8/2022 6 p.m. EDT",1032,54,377,0,1599,973,2956
CPLE,"4/8/2022 7 p.m. EDT",386,52,377,0,2163,967,2959
CPLE,"4/8/2022 8 p.m. EDT",64,49,381,0,2304,970,2956
CPLE,"4/8/2022 9 p.m. EDT",-1,53,413,0,2288,970,2958
CPLE,"4/8/2022 10 p.m. EDT",-1,53,410,0,2220,972,2960
CPLE,"4/8/2022 11 p.m. EDT",-2,53,405,0,1911,969,2961
CPLE,"4/9/2022 12 a.m. EDT",-2,50,407,0,1683,873,2961
CPLE,"4/9/2022 1 a.m. EDT",-1,43,404,0,1531,594,2959
CPLE,"4/9/2022 2 a.m. EDT",0,21,398,0,1442,485,2963
CPLE,"4/9/2022 3 a.m. EDT",-4,21,407,0,1555,487,2967
CPLE,"4/9/2022 4 a.m. EDT",-1,22,404,0,1567,486,2962
CPLE,"4/9/2022 5 a.m. EDT",-5,24,404,0,1577,488,2968
CPLE,"4/9/2022 6 a.m. EDT",-1,21,405,0,1567,652,2969
CPLE,"4/9/2022 7 a.m. EDT",-2,22,403,0,1639,722,2962
CPLE,"4/9/2022 8 a.m. EDT",208,25,375,0,1729,904,2970
CPLE,"4/9/2022 9 a.m. EDT",1053,57,338,0,1254,972,2966
CPLE,"4/9/2022 10 a.m. EDT",1977,55,297,0,996,882,2965
CPLE,"4/9/2022 11 a.m. EDT",2340,63,353,0,1390,792,2963
CPLE,"4/9/2022 12 p.m. EDT",2176,59,368,0,1398,848,2965
CPLE,"4/9/2022 1 p.m. EDT",1978,58,362,0,1342,868,2966
CPLE,"4/9/2022 2 p.m. EDT",1798,59,355,0,1335,965,2968
CPLE,"4/9/2022 3 p.m. EDT",1701,57,356,0,1377,972,2965
CPLE,"4/9/2022 4 p.m. EDT",1276,60,377,0,1467,975,2960
CPLE,"4/9/2022 5 p.m. EDT",773,59,380,0,1450,975,2967
CPLE,"4/9/2022 6 p.m. EDT",448,56,379,0,1488,973,3013
CPLE,"4/9/2022 7 p.m. EDT",221,59,380,0,1757,973,3092
CPLE,"4/9/2022 8 p.m. EDT",56,58,379,0,1933,974,3158
CPLE,"4/9/2022 9 p.m. EDT",0,58,411,0,1989,976,3223
CPLE,"4/9/2022 10 p.m. EDT",-2,58,412,0,2054,972,3257
CPLE,"4/9/2022 11 p.m. EDT",-1,57,409,0,2028,973,3231
CPLE,"4/10/2022 12 a.m. EDT",-4,28,408,0,1951,972,3158
CPLE,"4/10/2022 1 a.m. EDT",-1,22,409,0,1743,975,3223
CPLE,"4/10/2022 2 a.m. EDT",-2,22,404,0,1720,974,3232
CPLE,"4/10/2022 3 a.m. EDT",-1,16,406,0,1749,973,3235
CPLE,"4/10/2022 4 a.m. EDT",-2,27,406,0,1827,976,3277
CPLE,"4/10/2022 5 a.m. EDT",-2,23,407,0,2002,968,3281
CPLE,"4/10/2022 6 a.m. EDT",-1,57,407,0,2184,973,3273
CPLE,"4/10/2022 7 a.m. EDT",-1,58,406,0,2208,973,3277
CPLE,"4/10/2022 8 a.m. EDT",301,59,375,0,2249,973,3274
CPLE,"4/10/2022 9 a.m. EDT",1260,57,344,0,1636,940,3272
CPLE,"4/10/2022 10 a.m. EDT",2097,59,306,0,866,590,3270
CPLE,"4/10/2022 11 a.m. EDT",2571,57,340,0,811,412,3257
CPLE,"4/10/2022 12 p.m. EDT",2703,58,343,0,628,321,3261
CPLE,"4/10/2022 1 p.m. EDT",2748,58,312,0,511,329,3376
CPLE,"4/10/2022 2 p.m. EDT",2806,56,305,0,457,327,3499
CPLE,"4/10/2022 3 p.m. EDT",2804,58,298,0,470,329,3496
CPLE,"4/10/2022 4 p.m. EDT",2725,57,294,0,430,326,3498
CPLE,"4/10/2022 5 p.m. EDT",2344,58,343,0,622,391,3492
CPLE,"4/10/2022 6 p.m. EDT",1698,57,377,0,670,616,3487
CPLE,"4/10/2022 7 p.m. EDT",704,57,385,0,670,956,3482
CPLE,"4/10/2022 8 p.m. EDT",82,55,434,0,895,977,3489
CPLE,"4/10/2022 9 p.m. EDT",-1,60,485,0,1174,971,3499
CPLE,"4/10/2022 10 p.m. EDT",-1,57,480,0,1193,980,3494
CPLE,"4/10/2022 11 p.m. EDT",-5,49,474,0,1031,966,3504
CPLE,"4/11/2022 12 a.m. EDT",-1,40,421,0,743,831,3498
CPLE,"4/11/2022 1 a.m. EDT",-3,33,409,0,697,600,3499
CPLE,"4/11/2022 2 a.m. EDT",-1,32,412,0,718,541,3495
CPLE,"4/11/2022 3 a.m. EDT",-1,31,414,0,723,547,3497
CPLE,"4/11/2022 4 a.m. EDT",-3,33,410,0,737,669,3497
CPLE,"4/11/2022 5 a.m. EDT",-1,32,419,0,1047,689,3503
CPLE,"4/11/2022 6 a.m. EDT",-2,32,480,0,1343,917,3500
CPLE,"4/11/2022 7 a.m. EDT",0,47,505,0,1773,956,3502
CPLE,"4/11/2022 8 a.m. EDT",287,61,476,0,1801,984,3503
CPLE,"4/11/2022 9 a.m. EDT",1177,58,410,0,1436,981,3496
CPLE,"4/11/2022 10 a.m. EDT",1990,61,311,0,609,900,3492
CPLE,"4/11/2022 11 a.m. EDT",2480,58,288,0,513,672,3490
CPLE,"4/11/2022 12 p.m. EDT",2732,53,315,0,506,504,3481
CPLE,"4/11/2022 1 p.m. EDT",2772,60,335,0,576,326,3477
CPLE,"4/11/2022 2 p.m. EDT",2752,59,375,0,640,414,3475
CPLE,"4/11/2022 3 p.m. EDT",2696,59,373,0,641,757,3475
CPLE,"4/11/2022 4 p.m. EDT",2358,82,431,0,799,795,3472
CPLE,"4/11/2022 5 p.m. EDT",1796,98,445,0,967,787,3392
CPLE,"4/11/2022 6 p.m. EDT",1088,66,447,0,1304,936,3371
CPLE,"4/11/2022 7 p.m. EDT",417,60,446,0,1932,976,3420
CPLE,"4/11/2022 8 p.m. EDT",67,59,449,0,1997,962,3485
CPLE,"4/11/2022 9 p.m. EDT",-2,58,484,0,2064,961,3478
CPLE,"4/11/2022 10 p.m. EDT",-2,65,482,0,1986,968,3478
CPLE,"4/11/2022 11 p.m. EDT",-3,60,469,0,1626,968,3482
CPLE,"4/12/2022 12 a.m. EDT",-2,59,398,0,1184,978,3480
CPLE,"4/12/2022 1 a.m. EDT",-2,61,394,0,1089,979,3479
CPLE,"4/12/2022 2 a.m. EDT",-1,62,370,0,847,887,3482
CPLE,"4/12/2022 3 a.m. EDT",-1,61,400,0,833,576,3483
CPLE,"4/12/2022 4 a.m. EDT",-1,21,348,0,520,544,3486
CPLE,"4/12/2022 5 a.m. EDT",-1,22,350,0,544,524,3488
CPLE,"4/12/2022 6 a.m. EDT",-3,21,397,0,651,703,3490
CPLE,"4/12/2022 7 a.m. EDT",-3,57,413,0,737,927,3517
CPLE,"4/12/2022 8 a.m. EDT",188,83,380,19,987,819,3587
CPLE,"4/12/2022 9 a.m. EDT",786,66,382,0,977,730,3605
CPLE,"4/12/2022 10 a.m. EDT",1401,22,372,0,908,631,3631
CPLE,"4/12/2022 11 a.m. EDT",1762,21,331,0,877,600,3646
CPLE,"4/12/2022 12 p.m. EDT",2172,21,328,0,945,502,3660
CPLE,"4/12/2022 1 p.m. EDT",2404,15,336,0,1001,382,3663
CPLE,"4/12/2022 2 p.m. EDT",2466,23,337,0,977,499,3668
CPLE,"4/12/2022 3 p.m. EDT",2456,26,357,0,942,637,3678
CPLE,"4/12/2022 4 p.m. EDT",2136,21,362,0,1198,646,3672
CPLE,"4/12/2022 5 p.m. EDT",1576,63,360,0,1413,647,3678
CPLE,"4/12/2022 6 p.m. EDT",1097,77,363,0,1680,645,3672
CPLE,"4/12/2022 7 p.m. EDT",428,81,365,0,2063,643,3678
CPLE,"4/12/2022 8 p.m. EDT",69,82,430,0,2075,644,3673
CPLE,"4/12/2022 9 p.m. EDT",-1,79,481,0,2095,646,3682
CPLE,"4/12/2022 10 p.m. EDT",-2,78,480,0,1924,645,3683
CPLE,"4/12/2022 11 p.m. EDT",-1,80,479,0,1564,647,3682
CPLE,"4/13/2022 12 a.m. EDT",0,36,472,0,1319,644,3686
CPLE,"4/13/2022 1 a.m. EDT",-2,21,458,0,723,596,3679
CPLE,"4/13/2022 2 a.m. EDT",-4,21,454,0,801,422,3689
CPLE,"4/13/2022 3 a.m. EDT",-2,18,477,0,817,424,3684
CPLE,"4/13/2022 4 a.m. EDT",-2,21,479,0,843,399,3686
CPLE,"4/13/2022 5 a.m. EDT",-2,19,480,0,834,389,3690
CPLE,"4/13/2022 6 a.m. EDT",0,20,479,0,847,513,3688
CPLE,"4/13/2022 7 a.m. EDT",1,20,478,0,910,574,3692
CPLE,"4/13/2022 8 a.m. EDT",277,21,451,0,1063,543,3692
CPLE,"4/13/2022 9 a.m. EDT",905,47,451,0,1121,460,3691
CPLE,"4/13/2022 10 a.m. EDT",1571,60,432,0,929,296,3691
CPLE,"4/13/2022 11 a.m. EDT",1977,61,381,0,1028,162,3683
CPLE,"4/13/2022 12 p.m. EDT",2432,55,355,0,921,95,3683
CPLE,"4/13/2022 1 p.m. EDT",2636,50,348,0,975,104,3704
CPLE,"4/13/2022 2 p.m. EDT",2632,62,375,0,1059,318,3679
CPLE,"4/13/2022 3 p.m. EDT",2579,52,376,0,1166,538,3699
CPLE,"4/13/2022 4 p.m. EDT",2425,55,370,0,1276,547,3677
CPLE,"4/13/2022 5 p.m. EDT",2016,54,375,0,1608,646,3674
CPLE,"4/13/2022 6 p.m. EDT",1337,51,403,0,2169,650,3677
CPLE,"4/13/2022 7 p.m. EDT",477,53,444,0,2202,648,3674
CPLE,"4/13/2022 8 p.m. EDT",72,51,444,0,2070,647,3671
CPLE,"4/13/2022 9 p.m. EDT",-4,53,484,0,2150,648,3677
CPLE,"4/13/2022 10 p.m. EDT",-1,53,481,0,2017,648,3680
CPLE,"4/13/2022 11 p.m. EDT",-1,52,494,0,1884,637,3520
CPLE,"4/14/2022 12 a.m. EDT",-2,52,552,0,1917,561,3372
CPLE,"4/14/2022 1 a.m. EDT",-2,20,599,0,1682,577,3350
CPLE,"4/14/2022 2 a.m. EDT",-1,16,606,0,1336,585,3424
CPLE,"4/14/2022 3 a.m. EDT",-2,15,636,0,1069,523,3512
CPLE,"4/14/2022 4 a.m. EDT",-2,15,591,0,939,499,3533
CPLE,"4/14/2022 5 a.m. EDT",-2,14,565,0,958,593,3550
CPLE,"4/14/2022 6 a.m. EDT",-1,17,612,0,1036,561,3559
CPLE,"4/14/2022 7 a.m. EDT",1,14,615,0,1045,611,3581
CPLE,"4/14/2022 8 a.m. EDT",264,17,604,0,1172,399,3592
CPLE,"4/14/2022 9 a.m. EDT",757,46,500,0,1362,211,3601
CPLE,"4/14/2022 10 a.m. EDT",1445,56,518,0,1321,71,3607
CPLE,"4/14/2022 11 a.m. EDT",1916,50,531,0,1487,-9,3611
CPLE,"4/14/2022 12 p.m. EDT",2051,54,534,0,1834,-45,3611
CPLE,"4/14/2022 1 p.m. EDT",1888,58,562,0,2006,-45,3625
CPLE,"4/14/2022 2 p.m. EDT",1701,54,562,0,2090,-43,3637
CPLE,"4/14/2022 3 p.m. EDT",1524,55,562,2,2101,-47,3645
CPLE,"4/14/2022 4 p.m. EDT",1411,55,562,14,2097,-50,3654
CPLE,"4/14/2022 5 p.m. EDT",1213,54,563,0,2117,-43,3663
CPLE,"4/14/2022 6 p.m. EDT",929,54,562,0,2140,-45,3672
CPLE,"4/14/2022 7 p.m. EDT",429,53,564,0,2135,-45,3674
CPLE,"4/14/2022 8 p.m. EDT",91,55,566,0,2160,-44,3675
CPLE,"4/14/2022 9 p.m. EDT",0,52,603,0,2199,-41,3675
CPLE,"4/14/2022 10 p.m. EDT",-4,52,601,0,2205,-44,3684
CPLE,"4/14/2022 11 p.m. EDT",-4,56,599,0,2124,-45,3687
CPLE,"4/15/2022 12 a.m. EDT",0,51,599,0,1756,-43,3688
CPLE,"4/15/2022 1 a.m. EDT",-5,14,591,0,1241,-42,3690
CPLE,"4/15/2022 2 a.m. EDT",0,21,561,0,844,-34,3696
CPLE,"4/15/2022 3 a.m. EDT",0,17,529,0,834,-24,3694
CPLE,"4/15/2022 4 a.m. EDT",-2,15,494,0,772,-25,3695
CPLE,"4/15/2022 5 a.m. EDT",0,17,500,0,787,-25,3700
CPLE,"4/15/2022 6 a.m. EDT",-2,18,528,0,860,-27,3694
CPLE,"4/15/2022 7 a.m. EDT",-1,19,532,0,873,-25,3698
CPLE,"4/15/2022 8 a.m. EDT",300,18,496,0,878,-25,3699
CPLE,"4/15/2022 9 a.m. EDT",1073,28,484,0,802,-25,3699
CPLE,"4/15/2022 10 a.m. EDT",1745,29,434,0,666,-24,3702
