"Region Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
FLA,"8/4/2022 3 p.m. EDT",4455,25,4014,19,30309,3612,3857
FLA,"8/4/2022 4 p.m. EDT",4301,24,4098,46,31014,3924,3856
FLA,"8/4/2022 5 p.m. EDT",3744,25,3988,46,31579,4001,3849
FLA,"8/4/2022 6 p.m. EDT",2739,36,3946,43,31747,4025,3851
FLA,"8/4/2022 7 p.m. EDT",1468,21,3968,34,31585,3889,3851
FLA,"8/4/2022 8 p.m. EDT",405,22,3783,36,30852,3472,3848
FLA,"8/4/2022 9 p.m. EDT",9,22,3720,5,29728,3253,3840
FLA,"8/4/2022 10 p.m. EDT",0,22,3611,0,28366,2951,3845
FLA,"8/4/2022 11 p.m. EDT",0,23,3595,0,26034,2616,3849
FLA,"8/5/2022 12 a.m. EDT",0,23,3446,0,23502,2217,3851
FLA,"8/5/2022 1 a.m. EDT",0,48,3264,0,21065,2094,3853
FLA,"8/5/2022 2 a.m. EDT",0,24,3288,0,19151,1966,3852
FLA,"8/5/2022 3 a.m. EDT",0,24,3308,0,17764,1843,3855
FLA,"8/5/2022 4 a.m. EDT",0,23,3302,0,16902,1803,3859
FLA,"8/5/2022 5 a.m. EDT",0,24,3302,0,16594,1792,3858
FLA,"8/5/2022 6 a.m. EDT",0,23,3274,0,17115,1829,3861
FLA,"8/5/2022 7 a.m. EDT",-1,23,3299,0,18086,1879,3861
FLA,"8/5/2022 8 a.m. EDT",383,23,3266,0,18841,1797,3859
FLA,"8/5/2022 9 a.m. EDT",1952,24,3260,0,19821,1863,3864
FLA,"8/5/2022 10 a.m. EDT",3294,24,3255,0,21700,2108,3859
FLA,"8/5/2022 11 a.m. EDT",3962,24,3572,0,24158,2328,3860
FLA,"8/5/2022 12 p.m. EDT",4431,24,3839,0,26205,2508,3855
FLA,"8/5/2022 1 p.m. EDT",4468,25,3974,0,28341,2771,3855
FLA,"8/5/2022 2 p.m. EDT",4426,24,4064,0,29924,2915,3853
FLA,"8/5/2022 3 p.m. EDT",4479,25,4196,0,30382,3079,3845
FLA,"8/5/2022 4 p.m. EDT",4054,24,4099,19,31171,3102,3846
FLA,"8/5/2022 5 p.m. EDT",3204,24,4293,46,31311,3246,3844
FLA,"8/5/2022 6 p.m. EDT",2344,36,4207,46,31204,3256,3843
FLA,"8/5/2022 7 p.m. EDT",1431,22,3960,33,30959,2960,3846
FLA,"8/5/2022 8 p.m. EDT",390,23,3839,31,30141,2830,3844
FLA,"8/5/2022 9 p.m. EDT",5,22,3806,0,29000,2678,3843
FLA,"8/5/2022 10 p.m. EDT",-1,22,3747,0,27751,2541,3843
FLA,"8/5/2022 11 p.m. EDT",0,46,3570,0,25899,2213,3849
FLA,"8/6/2022 12 a.m. EDT",0,23,3462,0,23466,2130,3848
FLA,"8/6/2022 1 a.m. EDT",0,24,3327,0,21333,2086,3849
FLA,"8/6/2022 2 a.m. EDT",0,24,3325,0,19529,2010,3851
FLA,"8/6/2022 3 a.m. EDT",0,23,3329,0,18182,1957,3854
FLA,"8/6/2022 4 a.m. EDT",0,24,3331,0,17294,1906,3855
FLA,"8/6/2022 5 a.m. EDT",0,24,3320,0,16878,1879,3856
FLA,"8/6/2022 6 a.m. EDT",0,24,3304,0,16837,1872,3854
FLA,"8/6/2022 7 a.m. EDT",0,24,3322,0,17027,1855,3855
FLA,"8/6/2022 8 a.m. EDT",366,24,3329,0,17443,1857,3860
FLA,"8/6/2022 9 a.m. EDT",1939,24,3338,0,18673,1955,3857
FLA,"8/6/2022 10 a.m. EDT",3197,25,3346,0,20971,2190,3856
FLA,"8/6/2022 11 a.m. EDT",3759,24,3474,0,23524,2397,3860
FLA,"8/6/2022 12 p.m. EDT",4253,25,3519,0,25530,2470,3856
FLA,"8/6/2022 1 p.m. EDT",4407,25,3671,0,27166,2654,3855
FLA,"8/6/2022 2 p.m. EDT",4445,25,3737,0,28315,2750,3852
FLA,"8/6/2022 3 p.m. EDT",4173,25,3908,0,29110,2794,3852
FLA,"8/6/2022 4 p.m. EDT",4009,25,4022,26,29482,2929,3851
FLA,"8/6/2022 5 p.m. EDT",3506,25,4028,51,29981,3020,3856
FLA,"8/6/2022 6 p.m. EDT",2769,37,4078,45,30365,2998,3853
FLA,"8/6/2022 7 p.m. EDT",1652,23,4025,37,30534,2910,3847
FLA,"8/6/2022 8 p.m. EDT",401,23,3834,19,30293,2811,3847
FLA,"8/6/2022 9 p.m. EDT",27,23,3819,0,29296,2754,3848
FLA,"8/6/2022 10 p.m. EDT",23,24,3742,0,27654,2623,3848
FLA,"8/6/2022 11 p.m. EDT",22,24,3549,0,25722,2391,3850
FLA,"8/7/2022 12 a.m. EDT",23,23,3442,0,23397,2286,3850
FLA,"8/7/2022 1 a.m. EDT",23,23,3256,0,21352,2114,3855
FLA,"8/7/2022 2 a.m. EDT",23,23,3250,0,19443,2039,3858
FLA,"8/7/2022 3 a.m. EDT",23,25,3238,0,18060,1893,3855
FLA,"8/7/2022 4 a.m. EDT",23,24,3246,0,17075,1830,3859
FLA,"8/7/2022 5 a.m. EDT",23,24,3238,0,16383,1816,3854
FLA,"8/7/2022 6 a.m. EDT",23,24,3223,0,16170,1784,3859
FLA,"8/7/2022 7 a.m. EDT",23,24,3181,0,16235,1748,3857
FLA,"8/7/2022 8 a.m. EDT",379,25,3181,0,16540,1707,3855
FLA,"8/7/2022 9 a.m. EDT",1910,24,3237,0,18097,1829,3861
FLA,"8/7/2022 10 a.m. EDT",3356,24,3252,0,20299,2115,3868
FLA,"8/7/2022 11 a.m. EDT",4088,25,3537,0,22365,2384,3863
FLA,"8/7/2022 12 p.m. EDT",4576,24,3593,0,24426,2546,3868
FLA,"8/7/2022 1 p.m. EDT",4587,24,3607,0,26682,2669,3868
FLA,"8/7/2022 2 p.m. EDT",4483,25,3717,0,27798,2787,3866
FLA,"8/7/2022 3 p.m. EDT",4366,24,3738,21,28889,2884,3864
FLA,"8/7/2022 4 p.m. EDT",3530,24,3757,48,29936,3080,3865
FLA,"8/7/2022 5 p.m. EDT",2817,24,3797,52,30330,3298,3858
FLA,"8/7/2022 6 p.m. EDT",1899,38,3815,156,30264,3291,3848
FLA,"8/7/2022 7 p.m. EDT",985,23,3790,98,29700,3224,3844
FLA,"8/7/2022 8 p.m. EDT",264,23,3748,25,28868,2943,3845
FLA,"8/7/2022 9 p.m. EDT",5,23,3748,0,28164,2557,3844
FLA,"8/7/2022 10 p.m. EDT",0,22,3608,0,26669,2457,3842
FLA,"8/7/2022 11 p.m. EDT",0,23,3633,0,24372,2320,3841
FLA,"8/8/2022 12 a.m. EDT",-1,23,3502,0,21630,2224,3849
FLA,"8/8/2022 1 a.m. EDT",0,22,3342,0,19637,2072,3851
FLA,"8/8/2022 2 a.m. EDT",0,22,3341,0,18012,1926,3853
FLA,"8/8/2022 3 a.m. EDT",0,22,3304,0,16929,1823,3849
FLA,"8/8/2022 4 a.m. EDT",0,23,3218,0,16429,1751,3851
FLA,"8/8/2022 5 a.m. EDT",0,23,3150,0,16338,1732,3858
FLA,"8/8/2022 6 a.m. EDT",0,23,3304,0,16675,1820,3855
FLA,"8/8/2022 7 a.m. EDT",0,23,3331,0,17748,1902,3860
FLA,"8/8/2022 8 a.m. EDT",297,24,3330,0,18588,1849,3856
FLA,"8/8/2022 9 a.m. EDT",1612,24,3335,0,19823,1872,3859
FLA,"8/8/2022 10 a.m. EDT",2940,23,3339,0,21580,2048,3853
FLA,"8/8/2022 11 a.m. EDT",3523,23,3501,0,23598,2314,3855
FLA,"8/8/2022 12 p.m. EDT",4050,23,3645,0,25725,2562,3853
FLA,"8/8/2022 1 p.m. EDT",4238,23,3877,0,27665,2676,3848
FLA,"8/8/2022 2 p.m. EDT",4257,24,4082,0,28576,2695,3848
FLA,"8/8/2022 3 p.m. EDT",3747,23,4272,0,29462,2785,3851
FLA,"8/8/2022 4 p.m. EDT",2815,23,4464,0,30414,2951,3849
FLA,"8/8/2022 5 p.m. EDT",2096,24,4334,0,30297,3046,3849
FLA,"8/8/2022 6 p.m. EDT",1489,36,4334,0,29518,2952,3851
FLA,"8/8/2022 7 p.m. EDT",661,24,4305,0,29176,3077,3845
FLA,"8/8/2022 8 p.m. EDT",171,24,4193,0,28208,3004,3844
FLA,"8/8/2022 9 p.m. EDT",2,23,4137,0,27450,2978,3843
FLA,"8/8/2022 10 p.m. EDT",0,23,4098,0,26136,2730,3848
FLA,"8/8/2022 11 p.m. EDT",0,23,4061,0,23859,2487,3850
FLA,"8/9/2022 12 a.m. EDT",0,24,3908,0,21253,2313,3841
FLA,"8/9/2022 1 a.m. EDT",-1,23,3773,0,19237,2143,3852
FLA,"8/9/2022 2 a.m. EDT",0,22,3631,0,17633,1995,3853
FLA,"8/9/2022 3 a.m. EDT",0,23,3443,0,16684,1876,3855
FLA,"8/9/2022 4 a.m. EDT",0,23,3412,0,16129,1815,3855
FLA,"8/9/2022 5 a.m. EDT",0,23,3442,0,15975,1806,3857
FLA,"8/9/2022 6 a.m. EDT",0,23,3516,0,16649,1905,3855
FLA,"8/9/2022 7 a.m. EDT",-1,23,3552,0,17668,2114,3855
FLA,"8/9/2022 8 a.m. EDT",306,23,3521,0,18213,2260,3852
FLA,"8/9/2022 9 a.m. EDT",1488,24,3491,0,19670,2274,3864
FLA,"8/9/2022 10 a.m. EDT",2914,24,3524,0,21334,2348,3861
FLA,"8/9/2022 11 a.m. EDT",3755,24,3737,12,23203,2649,3860
FLA,"8/9/2022 12 p.m. EDT",4039,26,4169,5,25362,2562,3858
FLA,"8/9/2022 1 p.m. EDT",3935,25,4093,1,27542,2802,3855
FLA,"8/9/2022 2 p.m. EDT",3164,24,4261,0,28998,2627,3857
FLA,"8/9/2022 3 p.m. EDT",2696,25,4423,7,29346,2470,3860
FLA,"8/9/2022 4 p.m. EDT",2210,24,4417,9,28908,2316,3853
FLA,"8/9/2022 5 p.m. EDT",1634,24,4309,0,28752,2445,3850
FLA,"8/9/2022 6 p.m. EDT",1221,39,4170,0,28940,2589,3857
FLA,"8/9/2022 7 p.m. EDT",801,25,4106,0,28775,2608,3857
FLA,"8/9/2022 8 p.m. EDT",243,25,4065,0,28704,2370,3856
FLA,"8/9/2022 9 p.m. EDT",6,25,4039,0,28400,2267,3855
FLA,"8/9/2022 10 p.m. EDT",0,23,3966,0,27314,2084,3855
FLA,"8/9/2022 11 p.m. EDT",0,24,3857,0,25035,1947,3857
FLA,"8/10/2022 12 a.m. EDT",0,24,3786,0,22284,1738,3849
FLA,"8/10/2022 1 a.m. EDT",0,24,3423,0,19961,1736,3852
FLA,"8/10/2022 2 a.m. EDT",0,24,3419,0,18228,1737,3857
FLA,"8/10/2022 3 a.m. EDT",0,24,3391,0,17189,1664,3853
FLA,"8/10/2022 4 a.m. EDT",0,24,3337,0,16643,1582,3853
FLA,"8/10/2022 5 a.m. EDT",0,24,3314,0,16533,1561,3855
FLA,"8/10/2022 6 a.m. EDT",0,24,3378,0,17371,1611,3857
FLA,"8/10/2022 7 a.m. EDT",0,25,3430,0,18729,1667,3852
FLA,"8/10/2022 8 a.m. EDT",272,24,3433,0,19180,1677,3854
FLA,"8/10/2022 9 a.m. EDT",1590,24,3443,0,20042,1851,3859
FLA,"8/10/2022 10 a.m. EDT",2787,25,3451,0,21921,1945,3853
FLA,"8/10/2022 11 a.m. EDT",3615,24,3600,0,23873,2005,3850
FLA,"8/10/2022 12 p.m. EDT",4110,24,3649,41,26131,2021,3848
FLA,"8/10/2022 1 p.m. EDT",4461,25,3579,58,28305,1837,3848
FLA,"8/10/2022 2 p.m. EDT",4450,24,3586,38,29954,1972,3843
FLA,"8/10/2022 3 p.m. EDT",4316,25,3610,68,31107,2383,3846
FLA,"8/10/2022 4 p.m. EDT",4046,25,3696,247,31776,2717,3843
FLA,"8/10/2022 5 p.m. EDT",3487,24,3775,360,32445,2815,3847
FLA,"8/10/2022 6 p.m. EDT",2478,36,3962,316,32928,2801,3842
FLA,"8/10/2022 7 p.m. EDT",1128,25,4287,247,32662,2672,3848
FLA,"8/10/2022 8 p.m. EDT",259,24,4119,84,32107,2539,3849
FLA,"8/10/2022 9 p.m. EDT",2,24,3938,0,31308,2220,3854
FLA,"8/10/2022 10 p.m. EDT",0,24,3858,0,29741,1885,3851
FLA,"8/10/2022 11 p.m. EDT",0,24,3703,0,27846,1738,3857
FLA,"8/11/2022 12 a.m. EDT",0,23,3589,0,24875,1608,3856
FLA,"8/11/2022 1 a.m. EDT",0,24,3382,0,22599,1563,3855
FLA,"8/11/2022 2 a.m. EDT",0,24,3279,0,20722,1504,3860
FLA,"8/11/2022 3 a.m. EDT",0,25,3275,0,19350,1454,3857
FLA,"8/11/2022 4 a.m. EDT",-1,24,3242,0,18554,1407,3860
FLA,"8/11/2022 5 a.m. EDT",0,25,3236,0,18248,1333,3859
FLA,"8/11/2022 6 a.m. EDT",0,24,3253,0,18928,1331,3860
FLA,"8/11/2022 7 a.m. EDT",1,25,3238,0,20013,1307,3865
FLA,"8/11/2022 8 a.m. EDT",237,25,3189,0,20227,1255,3863
FLA,"8/11/2022 9 a.m. EDT",1064,24,3158,0,21513,1212,3857
FLA,"8/11/2022 10 a.m. EDT",2111,24,3167,0,22890,1266,3857
FLA,"8/11/2022 11 a.m. EDT",2644,25,3327,0,24247,1343,3858
FLA,"8/11/2022 12 p.m. EDT",3105,24,3380,0,26321,1400,3861
FLA,"8/11/2022 1 p.m. EDT",3447,25,3330,0,27935,1532,3870
FLA,"8/11/2022 2 p.m. EDT",3282,24,3359,0,29054,1626,3867
FLA,"8/11/2022 3 p.m. EDT",3172,25,3369,0,29655,1722,3866
FLA,"8/11/2022 4 p.m. EDT",2878,24,3390,0,29916,1791,3861
FLA,"8/11/2022 5 p.m. EDT",2042,24,3551,0,30571,1804,3865
FLA,"8/11/2022 6 p.m. EDT",1575,36,3547,0,30149,1835,3861
FLA,"8/11/2022 7 p.m. EDT",1110,24,3555,0,29404,1817,3863
FLA,"8/11/2022 8 p.m. EDT",328,23,3434,0,29122,1732,3861
FLA,"8/11/2022 9 p.m. EDT",2,23,3451,0,28817,1673,3867
FLA,"8/11/2022 10 p.m. EDT",0,24,3462,0,27293,1581,3860
FLA,"8/11/2022 11 p.m. EDT",0,23,3413,0,25163,1385,3863
FLA,"8/12/2022 12 a.m. EDT",0,24,3440,0,22833,1260,3861
FLA,"8/12/2022 1 a.m. EDT",0,25,3188,0,20530,1316,3861
FLA,"8/12/2022 2 a.m. EDT",0,24,3157,0,18842,1216,3860
FLA,"8/12/2022 3 a.m. EDT",0,25,2994,0,17763,1175,3862
FLA,"8/12/2022 4 a.m. EDT",0,25,2970,0,17026,1101,3852
FLA,"8/12/2022 5 a.m. EDT",0,24,2994,0,16738,1104,3858
FLA,"8/12/2022 6 a.m. EDT",-1,25,3149,0,17375,1105,3870
FLA,"8/12/2022 7 a.m. EDT",0,25,3220,0,18476,1196,3869
FLA,"8/12/2022 8 a.m. EDT",204,24,3190,0,19064,1217,3875
FLA,"8/12/2022 9 a.m. EDT",930,24,3193,0,20311,1221,3879
FLA,"8/12/2022 10 a.m. EDT",1731,25,3174,0,22101,1314,3874
FLA,"8/12/2022 11 a.m. EDT",2843,24,3357,0,23619,1427,3876
FLA,"8/12/2022 12 p.m. EDT",3808,25,3415,0,25418,1639,3871
FLA,"8/12/2022 1 p.m. EDT",4246,26,3435,0,27429,1698,3873
FLA,"8/12/2022 2 p.m. EDT",4040,25,3437,0,29553,1852,3868
FLA,"8/12/2022 3 p.m. EDT",3724,25,3573,0,30882,2128,3865
FLA,"8/12/2022 4 p.m. EDT",3105,26,3777,19,31638,2542,3865
FLA,"8/12/2022 5 p.m. EDT",2762,25,3853,18,31814,2729,3860
FLA,"8/12/2022 6 p.m. EDT",2503,37,3867,9,31264,2720,3857
FLA,"8/12/2022 7 p.m. EDT",1344,24,3870,0,30922,2626,3855
FLA,"8/12/2022 8 p.m. EDT",238,24,3857,0,29750,2415,3855
FLA,"8/12/2022 9 p.m. EDT",1,24,3758,0,29181,2133,3860
FLA,"8/12/2022 10 p.m. EDT",0,24,3764,0,27588,1876,3860
FLA,"8/12/2022 11 p.m. EDT",0,25,3636,0,25495,1770,3863
FLA,"8/13/2022 12 a.m. EDT",0,25,3410,0,22994,1765,3865
FLA,"8/13/2022 1 a.m. EDT",0,26,3363,0,20652,1741,3862
FLA,"8/13/2022 2 a.m. EDT",0,27,3262,0,18890,1686,3866
FLA,"8/13/2022 3 a.m. EDT",0,28,3159,0,17698,1432,3861
FLA,"8/13/2022 4 a.m. EDT",0,28,3020,0,16798,1262,3865
FLA,"8/13/2022 5 a.m. EDT",0,28,2978,0,16269,1175,3864
FLA,"8/13/2022 6 a.m. EDT",0,28,2951,0,16153,1160,3869
FLA,"8/13/2022 7 a.m. EDT",0,26,2988,0,16339,1164,3869
FLA,"8/13/2022 8 a.m. EDT",191,26,3061,0,16737,1165,3869
FLA,"8/13/2022 9 a.m. EDT",1201,25,3254,0,18058,1257,3871
FLA,"8/13/2022 10 a.m. EDT",2660,24,3395,0,19835,1551,3869
FLA,"8/13/2022 11 a.m. EDT",3357,28,3663,0,22160,1883,3865
FLA,"8/13/2022 12 p.m. EDT",3791,30,3730,0,24752,2199,3865
FLA,"8/13/2022 1 p.m. EDT",3960,29,3770,0,26868,2418,3861
FLA,"8/13/2022 2 p.m. EDT",3761,30,3778,0,27594,2744,3863
FLA,"8/13/2022 3 p.m. EDT",3567,29,3768,0,27604,2777,3863
FLA,"8/13/2022 4 p.m. EDT",2907,30,3782,31,27737,2936,3856
FLA,"8/13/2022 5 p.m. EDT",2164,29,3823,40,27830,2995,3857
FLA,"8/13/2022 6 p.m. EDT",1320,38,3905,35,27949,3024,3857
FLA,"8/13/2022 7 p.m. EDT",897,30,3906,3,27277,2978,3845
FLA,"8/13/2022 8 p.m. EDT",228,27,3908,0,26397,2834,3846
FLA,"8/13/2022 9 p.m. EDT",1,24,3879,0,25497,2623,3845
FLA,"8/13/2022 10 p.m. EDT",0,23,3751,0,24076,2248,3846
FLA,"8/13/2022 11 p.m. EDT",0,21,3499,0,22601,1818,3846
FLA,"8/14/2022 12 a.m. EDT",0,18,3408,0,20657,1591,3847
FLA,"8/14/2022 1 a.m. EDT",0,18,3172,0,18790,1474,3854
FLA,"8/14/2022 2 a.m. EDT",0,21,3054,0,16926,1444,3852
FLA,"8/14/2022 3 a.m. EDT",0,22,2990,0,15711,1347,3857
FLA,"8/14/2022 4 a.m. EDT",0,22,2829,0,14958,1325,3858
FLA,"8/14/2022 5 a.m. EDT",0,21,2739,0,14464,1286,3859
FLA,"8/14/2022 6 a.m. EDT",0,21,2679,0,14367,1273,3860
FLA,"8/14/2022 7 a.m. EDT",0,20,2740,0,14477,1272,3861
FLA,"8/14/2022 8 a.m. EDT",315,21,2926,0,14731,1305,3858
FLA,"8/14/2022 9 a.m. EDT",1756,20,3203,0,16018,1438,3863
FLA,"8/14/2022 10 a.m. EDT",3166,21,3399,0,18023,1761,3863
FLA,"8/14/2022 11 a.m. EDT",3941,27,3622,0,20017,2136,3860
FLA,"8/14/2022 12 p.m. EDT",4235,28,3679,0,22390,2522,3861
FLA,"8/14/2022 1 p.m. EDT",3969,31,3736,0,24589,2857,3856
FLA,"8/14/2022 2 p.m. EDT",3739,32,3862,9,25817,3033,3856
FLA,"8/14/2022 3 p.m. EDT",3727,33,4008,0,25509,3268,3849
FLA,"8/14/2022 4 p.m. EDT",3353,32,3989,0,24880,3426,3839
FLA,"8/14/2022 5 p.m. EDT",2507,33,3948,0,25178,3338,3839
FLA,"8/14/2022 6 p.m. EDT",1893,38,3920,0,25091,3386,3833
FLA,"8/14/2022 7 p.m. EDT",1350,35,3910,0,24843,3371,3828
FLA,"8/14/2022 8 p.m. EDT",393,34,3874,0,24975,3143,3836
FLA,"8/14/2022 9 p.m. EDT",1,34,3828,0,24839,2927,3837
FLA,"8/14/2022 10 p.m. EDT",0,34,3769,0,23483,2684,3842
FLA,"8/14/2022 11 p.m. EDT",0,33,3690,0,21526,2346,3845
FLA,"8/15/2022 12 a.m. EDT",0,34,3490,0,19003,1969,3840
FLA,"8/15/2022 1 a.m. EDT",0,34,3214,0,17248,1696,3842
FLA,"8/15/2022 2 a.m. EDT",0,33,3060,0,15737,1545,3836
FLA,"8/15/2022 3 a.m. EDT",0,34,2927,0,14679,1452,3838
