"BA Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
ERCO,"1/9/2022 4 a.m. CST",19088,0,6,110,4626,5130,5127
ERCO,"1/9/2022 5 a.m. CST",19474,0,6,106,4622,4709,5127
ERCO,"1/9/2022 6 a.m. CST",20231,0,6,100,4648,4726,5127
ERCO,"1/9/2022 7 a.m. CST",20461,0,6,71,4915,5206,5127
ERCO,"1/9/2022 8 a.m. CST",20535,13,6,92,5307,5876,5127
ERCO,"1/9/2022 9 a.m. CST",20177,470,7,95,6050,6467,5127
ERCO,"1/9/2022 10 a.m. CST",19310,1098,7,90,7220,7086,5127
ERCO,"1/9/2022 11 a.m. CST",19304,1497,42,105,7671,7470,5126
ERCO,"1/9/2022 12 p.m. CST",19015,2272,49,77,8077,7594,5127
ERCO,"1/9/2022 1 p.m. CST",17658,3343,1,102,8410,7852,5126
ERCO,"1/9/2022 2 p.m. CST",17435,3990,1,96,8471,7595,5126
ERCO,"1/9/2022 3 p.m. CST",16864,4044,2,100,8856,7521,5126
ERCO,"1/9/2022 4 p.m. CST",17179,3414,25,88,8924,7314,5126
ERCO,"1/9/2022 5 p.m. CST",16976,2180,27,93,10436,7326,5127
ERCO,"1/9/2022 6 p.m. CST",16172,392,27,109,13002,8370,5128
ERCO,"1/9/2022 7 p.m. CST",15600,0,28,107,14827,9230,5128
ERCO,"1/9/2022 8 p.m. CST",16488,0,28,135,14127,9307,5127
ERCO,"1/9/2022 9 p.m. CST",16555,0,5,129,13961,9246,5128
ERCO,"1/9/2022 10 p.m. CST",17296,0,3,118,12368,9186,5128
ERCO,"1/9/2022 11 p.m. CST",16241,0,4,112,11851,9039,5128
ERCO,"1/10/2022 12 a.m. CST",15350,0,4,123,11290,8823,5129
ERCO,"1/10/2022 1 a.m. CST",14761,0,4,91,11285,8394,5129
ERCO,"1/10/2022 2 a.m. CST",14378,0,4,94,11527,8231,5129
ERCO,"1/10/2022 3 a.m. CST",14042,0,4,81,12032,8259,5130
ERCO,"1/10/2022 4 a.m. CST",13753,0,4,98,12605,8498,5130
ERCO,"1/10/2022 5 a.m. CST",11786,0,4,86,15538,8884,5130
ERCO,"1/10/2022 6 a.m. CST",11332,0,4,94,18607,9205,5129
ERCO,"1/10/2022 7 a.m. CST",11091,0,4,118,22626,9487,5130
ERCO,"1/10/2022 8 a.m. CST",9449,32,6,169,25730,10474,5130
ERCO,"1/10/2022 9 a.m. CST",7905,1064,6,94,25819,10721,5130
ERCO,"1/10/2022 10 a.m. CST",6388,3013,5,92,24849,10363,5130
ERCO,"1/10/2022 11 a.m. CST",5433,3735,39,99,23803,10182,5129
ERCO,"1/10/2022 12 p.m. CST",4814,4582,4,90,22158,9923,5128
ERCO,"1/10/2022 1 p.m. CST",4086,4636,4,81,21436,9734,5129
ERCO,"1/10/2022 2 p.m. CST",3903,4684,3,74,20647,9405,5128
ERCO,"1/10/2022 3 p.m. CST",3880,4836,4,75,19851,8854,5128
ERCO,"1/10/2022 4 p.m. CST",3662,3863,26,93,20222,8990,5128
ERCO,"1/10/2022 5 p.m. CST",3132,2645,27,76,21834,9500,5129
ERCO,"1/10/2022 6 p.m. CST",2771,400,26,140,25236,9963,5129
ERCO,"1/10/2022 7 p.m. CST",3290,0,27,92,27529,10433,5129
ERCO,"1/10/2022 8 p.m. CST",4593,0,27,104,26906,10187,5128
ERCO,"1/10/2022 9 p.m. CST",5273,0,4,85,26612,10059,5128
ERCO,"1/10/2022 10 p.m. CST",5896,0,3,74,25735,9891,5128
ERCO,"1/10/2022 11 p.m. CST",6269,0,3,76,23570,9822,5128
ERCO,"1/11/2022 12 a.m. CST",6917,0,2,98,22240,8969,5128
ERCO,"1/11/2022 1 a.m. CST",7506,0,3,91,21222,8398,5128
ERCO,"1/11/2022 2 a.m. CST",9080,0,3,79,19651,8249,5129
ERCO,"1/11/2022 3 a.m. CST",9916,0,2,97,19180,8057,5128
ERCO,"1/11/2022 4 a.m. CST",10438,0,2,99,19315,8063,5128
ERCO,"1/11/2022 5 a.m. CST",10033,0,2,97,20586,8323,5128
ERCO,"1/11/2022 6 a.m. CST",9856,0,2,113,22806,9115,5129
ERCO,"1/11/2022 7 a.m. CST",10227,0,3,106,25901,9535,5129
ERCO,"1/11/2022 8 a.m. CST",10715,44,3,126,27027,9819,5129
ERCO,"1/11/2022 9 a.m. CST",10032,983,3,121,26148,9940,5129
ERCO,"1/11/2022 10 a.m. CST",8529,3046,4,123,23603,9885,5130
ERCO,"1/11/2022 11 a.m. CST",8691,3870,65,108,21128,9767,5139
ERCO,"1/11/2022 12 p.m. CST",10234,4815,22,88,17946,9372,5142
ERCO,"1/11/2022 1 p.m. CST",10274,4971,4,102,17121,8357,5142
ERCO,"1/11/2022 2 p.m. CST",10910,4952,3,78,16034,7858,5142
ERCO,"1/11/2022 3 p.m. CST",11423,5368,4,112,14650,7530,5134
ERCO,"1/11/2022 4 p.m. CST",10575,5104,27,102,15424,7847,5130
ERCO,"1/11/2022 5 p.m. CST",8838,3162,28,79,18553,9332,5130
ERCO,"1/11/2022 6 p.m. CST",7279,664,29,144,22967,10464,5131
ERCO,"1/11/2022 7 p.m. CST",8874,2,29,85,22973,10781,5131
ERCO,"1/11/2022 8 p.m. CST",11675,0,28,89,20522,10466,5132
ERCO,"1/11/2022 9 p.m. CST",13784,0,5,71,18284,10144,5132
ERCO,"1/11/2022 10 p.m. CST",14257,0,3,89,16767,9946,5131
ERCO,"1/11/2022 11 p.m. CST",14166,0,2,81,14773,9550,5131
ERCO,"1/12/2022 12 a.m. CST",14190,0,2,109,14148,7965,5132
ERCO,"1/12/2022 1 a.m. CST",13785,0,2,115,13808,7588,5132
ERCO,"1/12/2022 2 a.m. CST",12964,0,2,85,13696,7993,5131
ERCO,"1/12/2022 3 a.m. CST",12341,0,2,96,13710,8166,5132
ERCO,"1/12/2022 4 a.m. CST",11454,0,2,99,14324,8785,5133
ERCO,"1/12/2022 5 a.m. CST",10224,0,2,70,16344,9204,5132
ERCO,"1/12/2022 6 a.m. CST",8856,0,2,79,19977,9761,5132
ERCO,"1/12/2022 7 a.m. CST",8090,0,24,119,23612,10239,5132
ERCO,"1/12/2022 8 a.m. CST",6881,13,27,113,25853,10818,5133
ERCO,"1/12/2022 9 a.m. CST",5984,1911,27,77,24408,10905,5133
ERCO,"1/12/2022 10 a.m. CST",3788,5704,32,148,22002,10592,5132
ERCO,"1/12/2022 11 a.m. CST",2478,6257,95,101,22391,9652,5131
ERCO,"1/12/2022 12 p.m. CST",1983,6260,72,113,21662,9413,5133
ERCO,"1/12/2022 1 p.m. CST",2004,6108,8,104,20491,9200,5136
ERCO,"1/12/2022 2 p.m. CST",2335,6293,8,99,18752,8972,5136
ERCO,"1/12/2022 3 p.m. CST",1843,6486,8,100,18168,8868,5132
ERCO,"1/12/2022 4 p.m. CST",1170,6765,8,90,18182,8874,5132
ERCO,"1/12/2022 5 p.m. CST",791,5486,7,95,19338,9693,5133
ERCO,"1/12/2022 6 p.m. CST",868,1354,7,212,23329,10242,5133
ERCO,"1/12/2022 7 p.m. CST",862,0,8,153,26425,10759,5132
ERCO,"1/12/2022 8 p.m. CST",1055,0,7,152,26523,11066,5132
ERCO,"1/12/2022 9 p.m. CST",1217,0,7,115,26209,11039,5133
ERCO,"1/12/2022 10 p.m. CST",1216,0,7,100,25408,10972,5133
ERCO,"1/12/2022 11 p.m. CST",1301,0,7,87,23881,10726,5132
ERCO,"1/13/2022 12 a.m. CST",1817,0,8,91,22438,10127,5132
ERCO,"1/13/2022 1 a.m. CST",2371,0,32,91,21441,9598,5132
ERCO,"1/13/2022 2 a.m. CST",2952,0,10,89,20909,9317,5133
ERCO,"1/13/2022 3 a.m. CST",2948,0,7,99,21161,9521,5133
ERCO,"1/13/2022 4 a.m. CST",3049,0,7,83,21461,10007,5132
ERCO,"1/13/2022 5 a.m. CST",3457,0,7,89,22077,10407,5133
ERCO,"1/13/2022 6 a.m. CST",4571,0,9,111,23241,10939,5135
ERCO,"1/13/2022 7 a.m. CST",5237,0,34,140,26045,10780,5132
ERCO,"1/13/2022 8 a.m. CST",5275,58,37,150,27627,10851,5132
ERCO,"1/13/2022 9 a.m. CST",4806,2600,34,108,24804,10721,5131
ERCO,"1/13/2022 10 a.m. CST",2636,6602,31,105,21074,10158,5129
ERCO,"1/13/2022 11 a.m. CST",701,7000,39,95,20571,10226,5130
ERCO,"1/13/2022 12 p.m. CST",401,6714,6,131,19447,10109,5129
ERCO,"1/13/2022 1 p.m. CST",366,6474,5,171,18464,10088,5129
ERCO,"1/13/2022 2 p.m. CST",315,6534,5,115,18034,10003,5129
ERCO,"1/13/2022 3 p.m. CST",458,6740,9,144,17484,9848,5130
ERCO,"1/13/2022 4 p.m. CST",389,6881,13,159,17565,9654,5130
ERCO,"1/13/2022 5 p.m. CST",309,5676,11,120,19139,9656,5130
ERCO,"1/13/2022 6 p.m. CST",440,1439,9,195,22847,9989,5130
ERCO,"1/13/2022 7 p.m. CST",791,3,30,164,24876,10316,5132
ERCO,"1/13/2022 8 p.m. CST",1267,0,12,135,24468,10208,5131
ERCO,"1/13/2022 9 p.m. CST",2231,0,12,119,23657,10041,5131
ERCO,"1/13/2022 10 p.m. CST",3953,0,10,93,21221,9870,5132
ERCO,"1/13/2022 11 p.m. CST",6259,0,10,88,17770,9319,5134
ERCO,"1/14/2022 12 a.m. CST",8113,0,9,108,14648,8899,5134
ERCO,"1/14/2022 1 a.m. CST",10216,0,33,116,12591,7745,5135
ERCO,"1/14/2022 2 a.m. CST",12692,0,10,111,10698,7041,5135
ERCO,"1/14/2022 3 a.m. CST",13737,0,9,110,10292,6657,5132
ERCO,"1/14/2022 4 a.m. CST",13832,0,9,116,10876,6650,5132
ERCO,"1/14/2022 5 a.m. CST",14841,0,9,117,11095,6741,5132
ERCO,"1/14/2022 6 a.m. CST",16268,0,9,112,12081,7106,5132
ERCO,"1/14/2022 7 a.m. CST",17086,0,31,125,14343,7998,5132
ERCO,"1/14/2022 8 a.m. CST",18320,48,34,131,14686,8617,5132
ERCO,"1/14/2022 9 a.m. CST",18289,2014,34,99,12848,8266,5132
ERCO,"1/14/2022 10 a.m. CST",15363,4807,35,133,11601,7946,5131
ERCO,"1/14/2022 11 a.m. CST",13891,5812,46,122,10439,7910,5131
ERCO,"1/14/2022 12 p.m. CST",15223,5488,7,121,8892,7189,5131
ERCO,"1/14/2022 1 p.m. CST",17634,3936,7,210,8077,6420,5132
ERCO,"1/14/2022 2 p.m. CST",17789,4283,7,110,7640,6291,5131
ERCO,"1/14/2022 3 p.m. CST",16809,5214,7,112,7500,6374,5131
ERCO,"1/14/2022 4 p.m. CST",16031,5017,7,114,7533,7072,5130
ERCO,"1/14/2022 5 p.m. CST",16515,3846,8,147,7774,7474,5129
ERCO,"1/14/2022 6 p.m. CST",17345,911,8,154,9220,8055,5129
ERCO,"1/14/2022 7 p.m. CST",20290,2,9,128,8191,8057,5128
ERCO,"1/14/2022 8 p.m. CST",22650,0,10,207,6591,6669,5128
ERCO,"1/14/2022 9 p.m. CST",23165,0,11,167,5633,6829,5128
ERCO,"1/14/2022 10 p.m. CST",23041,0,11,146,5061,6671,5128
ERCO,"1/14/2022 11 p.m. CST",23079,0,9,148,4392,6115,5127
ERCO,"1/15/2022 12 a.m. CST",22681,0,9,122,4178,5575,5125
ERCO,"1/15/2022 1 a.m. CST",21876,0,32,117,4155,5051,5125
ERCO,"1/15/2022 2 a.m. CST",22035,0,8,108,4201,4520,5125
ERCO,"1/15/2022 3 a.m. CST",22302,0,8,145,4209,4443,5126
ERCO,"1/15/2022 4 a.m. CST",22275,0,7,131,4235,5014,5125
