"BA Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
NEVP,"12/4/2021 2 a.m. PST",0,157,1,474,0,2089,330,0
NEVP,"12/4/2021 3 a.m. PST",0,157,1,420,0,2067,332,0
NEVP,"12/4/2021 4 a.m. PST",0,157,1,412,0,2044,331,0
NEVP,"12/4/2021 5 a.m. PST",0,157,1,425,0,2063,332,0
NEVP,"12/4/2021 6 a.m. PST",0,152,1,410,0,2242,339,0
NEVP,"12/4/2021 7 a.m. PST",0,151,1,412,0,2340,337,0
NEVP,"12/4/2021 8 a.m. PST",0,443,1,474,0,2221,317,0
NEVP,"12/4/2021 9 a.m. PST",0,951,1,506,0,1579,271,0
NEVP,"12/4/2021 10 a.m. PST",0,1038,1,512,0,1379,267,0
NEVP,"12/4/2021 11 a.m. PST",0,993,1,512,0,1172,267,0
NEVP,"12/4/2021 12 p.m. PST",0,949,1,500,0,1289,267,0
NEVP,"12/4/2021 1 p.m. PST",0,977,1,478,0,1423,237,0
NEVP,"12/4/2021 2 p.m. PST",0,1012,1,403,0,1529,226,0
NEVP,"12/4/2021 3 p.m. PST",0,935,1,383,0,1675,250,0
NEVP,"12/4/2021 4 p.m. PST",0,452,1,375,0,2131,303,0
NEVP,"12/4/2021 5 p.m. PST",0,184,1,352,0,2791,419,0
NEVP,"12/4/2021 6 p.m. PST",0,181,1,371,0,2982,428,0
NEVP,"12/4/2021 7 p.m. PST",0,181,1,379,0,2801,428,0
NEVP,"12/4/2021 8 p.m. PST",0,177,1,414,0,2584,420,0
NEVP,"12/4/2021 9 p.m. PST",0,158,1,386,0,2438,413,0
NEVP,"12/4/2021 10 p.m. PST",0,157,1,384,0,2437,369,0
NEVP,"12/4/2021 11 p.m. PST",0,154,1,388,0,2313,310,0
NEVP,"12/5/2021 12 a.m. PST",0,153,1,386,0,2171,309,0
NEVP,"12/5/2021 1 a.m. PST",0,153,1,387,0,2019,310,0
NEVP,"12/5/2021 2 a.m. PST",5,153,1,393,0,1842,309,0
NEVP,"12/5/2021 3 a.m. PST",14,152,1,394,0,1786,309,0
NEVP,"12/5/2021 4 a.m. PST",5,151,1,398,0,1873,311,0
NEVP,"12/5/2021 5 a.m. PST",5,139,1,402,0,2121,312,0
NEVP,"12/5/2021 6 a.m. PST",1,138,1,401,0,2200,331,0
NEVP,"12/5/2021 7 a.m. PST",1,142,1,400,0,2413,345,0
NEVP,"12/5/2021 8 a.m. PST",2,431,1,412,0,2098,283,0
NEVP,"12/5/2021 9 a.m. PST",0,941,1,429,0,1506,238,0
NEVP,"12/5/2021 10 a.m. PST",0,1051,1,437,0,1450,239,0
NEVP,"12/5/2021 11 a.m. PST",0,985,1,432,0,1592,220,0
NEVP,"12/5/2021 12 p.m. PST",0,937,1,422,0,1549,188,0
NEVP,"12/5/2021 1 p.m. PST",3,947,1,414,0,1499,188,0
NEVP,"12/5/2021 2 p.m. PST",7,990,1,399,0,1605,193,0
NEVP,"12/5/2021 3 p.m. PST",1,943,1,385,0,1716,234,0
NEVP,"12/5/2021 4 p.m. PST",0,460,1,355,0,2184,310,0
NEVP,"12/5/2021 5 p.m. PST",2,170,1,359,0,2529,413,0
NEVP,"12/5/2021 6 p.m. PST",6,176,1,369,0,2731,429,0
NEVP,"12/5/2021 7 p.m. PST",2,176,1,377,0,2669,430,0
NEVP,"12/5/2021 8 p.m. PST",0,157,1,382,0,2671,430,0
NEVP,"12/5/2021 9 p.m. PST",1,152,1,388,0,2671,429,0
NEVP,"12/5/2021 10 p.m. PST",0,152,1,385,0,2623,427,0
NEVP,"12/5/2021 11 p.m. PST",0,139,1,391,0,2524,392,0
NEVP,"12/6/2021 12 a.m. PST",0,137,1,396,0,2547,388,0
NEVP,"12/6/2021 1 a.m. PST",0,137,1,395,0,2552,356,0
NEVP,"12/6/2021 2 a.m. PST",0,137,1,397,0,2469,358,0
NEVP,"12/6/2021 3 a.m. PST",0,137,1,395,0,2429,358,0
NEVP,"12/6/2021 4 a.m. PST",0,137,1,403,0,2447,357,0
NEVP,"12/6/2021 5 a.m. PST",6,137,1,399,0,2464,358,0
NEVP,"12/6/2021 6 a.m. PST",10,137,1,406,0,2564,387,0
NEVP,"12/6/2021 7 a.m. PST",11,143,1,406,0,2657,425,0
NEVP,"12/6/2021 8 a.m. PST",14,281,1,408,0,2547,396,0
NEVP,"12/6/2021 9 a.m. PST",3,731,1,406,0,2251,369,0
NEVP,"12/6/2021 10 a.m. PST",0,843,1,405,0,2300,338,0
NEVP,"12/6/2021 11 a.m. PST",0,722,1,406,0,2249,331,0
NEVP,"12/6/2021 12 p.m. PST",4,758,1,400,0,2295,330,0
NEVP,"12/6/2021 1 p.m. PST",1,632,1,394,0,2372,331,0
NEVP,"12/6/2021 2 p.m. PST",2,552,1,387,0,2489,329,0
NEVP,"12/6/2021 3 p.m. PST",4,358,1,377,0,2676,360,0
NEVP,"12/6/2021 4 p.m. PST",1,180,1,378,0,2662,437,0
NEVP,"12/6/2021 5 p.m. PST",36,118,1,392,0,3057,455,0
NEVP,"12/6/2021 6 p.m. PST",56,117,1,395,0,3178,453,0
NEVP,"12/6/2021 7 p.m. PST",64,117,1,403,0,2948,453,0
NEVP,"12/6/2021 8 p.m. PST",54,117,1,404,0,2832,453,0
NEVP,"12/6/2021 9 p.m. PST",30,117,1,395,0,2829,453,0
NEVP,"12/6/2021 10 p.m. PST",42,117,1,399,0,2565,453,0
NEVP,"12/6/2021 11 p.m. PST",55,117,1,397,0,2355,408,0
NEVP,"12/7/2021 12 a.m. PST",35,117,1,401,0,2419,401,0
NEVP,"12/7/2021 1 a.m. PST",23,117,1,399,0,2424,368,0
NEVP,"12/7/2021 2 a.m. PST",11,117,1,399,0,2413,303,0
NEVP,"12/7/2021 3 a.m. PST",2,117,1,399,0,2390,291,0
NEVP,"12/7/2021 4 a.m. PST",0,117,1,405,0,2270,290,0
NEVP,"12/7/2021 5 a.m. PST",0,117,1,404,0,2449,328,0
NEVP,"12/7/2021 6 a.m. PST",0,117,1,401,0,2423,348,0
NEVP,"12/7/2021 7 a.m. PST",0,118,1,401,0,2475,381,0
NEVP,"12/7/2021 8 a.m. PST",0,160,1,401,0,2467,365,0
NEVP,"12/7/2021 9 a.m. PST",0,329,1,412,0,2464,314,0
NEVP,"12/7/2021 10 a.m. PST",0,392,1,429,0,2519,309,0
NEVP,"12/7/2021 11 a.m. PST",0,531,1,435,0,2433,285,0
NEVP,"12/7/2021 12 p.m. PST",23,467,1,437,0,2528,274,0
NEVP,"12/7/2021 1 p.m. PST",33,440,1,440,0,2388,274,0
NEVP,"12/7/2021 2 p.m. PST",15,358,1,404,0,2321,299,0
NEVP,"12/7/2021 3 p.m. PST",9,324,1,410,0,2445,340,0
NEVP,"12/7/2021 4 p.m. PST",0,186,1,383,0,2730,362,0
NEVP,"12/7/2021 5 p.m. PST",0,131,1,388,0,3079,380,0
NEVP,"12/7/2021 6 p.m. PST",0,133,1,398,0,3158,381,0
NEVP,"12/7/2021 7 p.m. PST",0,132,1,403,0,2986,397,0
NEVP,"12/7/2021 8 p.m. PST",0,123,1,402,0,2820,432,0
NEVP,"12/7/2021 9 p.m. PST",0,117,1,398,0,2654,432,0
NEVP,"12/7/2021 10 p.m. PST",0,117,1,405,0,2632,432,0
NEVP,"12/7/2021 11 p.m. PST",0,4,1,406,0,2477,391,0
NEVP,"12/8/2021 12 a.m. PST",0,1,1,410,0,2360,291,0
NEVP,"12/8/2021 1 a.m. PST",1,1,1,409,0,2301,269,0
NEVP,"12/8/2021 2 a.m. PST",10,1,1,408,0,1923,269,0
NEVP,"12/8/2021 3 a.m. PST",19,1,1,412,0,2241,271,0
NEVP,"12/8/2021 4 a.m. PST",18,1,1,415,0,2336,270,0
NEVP,"12/8/2021 5 a.m. PST",36,1,1,413,0,2455,286,0
NEVP,"12/8/2021 6 a.m. PST",50,1,1,414,0,2581,334,0
NEVP,"12/8/2021 7 a.m. PST",77,1,1,411,0,2478,372,0
NEVP,"12/8/2021 8 a.m. PST",100,85,1,409,0,2571,333,0
NEVP,"12/8/2021 9 a.m. PST",105,373,1,398,0,1811,239,0
NEVP,"12/8/2021 10 a.m. PST",124,845,1,436,0,1458,249,0
NEVP,"12/8/2021 11 a.m. PST",121,802,1,428,0,1593,249,0
NEVP,"12/8/2021 12 p.m. PST",138,771,1,410,0,1482,228,0
NEVP,"12/8/2021 1 p.m. PST",97,791,1,404,0,1499,199,0
NEVP,"12/8/2021 2 p.m. PST",55,806,1,393,0,1587,211,0
NEVP,"12/8/2021 3 p.m. PST",39,647,1,368,0,1786,248,0
NEVP,"12/8/2021 4 p.m. PST",52,279,1,364,0,2105,310,0
NEVP,"12/8/2021 5 p.m. PST",69,4,1,375,0,2656,392,0
NEVP,"12/8/2021 6 p.m. PST",71,0,1,380,0,2904,393,0
NEVP,"12/8/2021 7 p.m. PST",91,0,1,381,0,2851,393,0
NEVP,"12/8/2021 8 p.m. PST",139,0,1,375,0,2615,391,0
NEVP,"12/8/2021 9 p.m. PST",142,0,1,376,0,2520,392,0
NEVP,"12/8/2021 10 p.m. PST",145,0,1,376,0,2361,382,0
NEVP,"12/8/2021 11 p.m. PST",127,0,1,379,0,2002,367,0
NEVP,"12/9/2021 12 a.m. PST",126,0,1,378,0,1795,352,0
NEVP,"12/9/2021 1 a.m. PST",143,0,1,380,0,1798,342,0
NEVP,"12/9/2021 2 a.m. PST",130,0,1,386,0,2212,342,0
NEVP,"12/9/2021 3 a.m. PST",125,0,1,395,0,2376,342,0
NEVP,"12/9/2021 4 a.m. PST",105,0,1,397,0,2457,343,0
NEVP,"12/9/2021 5 a.m. PST",97,0,1,400,0,2473,363,0
NEVP,"12/9/2021 6 a.m. PST",99,0,1,403,0,2529,391,0
NEVP,"12/9/2021 7 a.m. PST",125,2,1,404,0,2435,408,0
NEVP,"12/9/2021 8 a.m. PST",109,24,1,403,0,2595,391,0
NEVP,"12/9/2021 9 a.m. PST",63,47,1,407,0,2605,329,0
NEVP,"12/9/2021 10 a.m. PST",51,90,1,395,0,2546,240,0
NEVP,"12/9/2021 11 a.m. PST",44,126,1,409,0,2745,249,0
NEVP,"12/9/2021 12 p.m. PST",40,141,1,411,0,2616,249,0
NEVP,"12/9/2021 1 p.m. PST",20,127,1,413,0,2736,250,0
NEVP,"12/9/2021 2 p.m. PST",14,138,1,416,0,2640,262,0
NEVP,"12/9/2021 3 p.m. PST",18,70,1,412,0,2675,347,0
NEVP,"12/9/2021 4 p.m. PST",8,34,1,410,0,2753,432,0
NEVP,"12/9/2021 5 p.m. PST",2,2,1,408,0,2755,454,0
NEVP,"12/9/2021 6 p.m. PST",10,1,1,412,0,2833,456,0
NEVP,"12/9/2021 7 p.m. PST",6,1,1,424,0,2820,456,0
NEVP,"12/9/2021 8 p.m. PST",26,2,1,422,0,2727,455,0
NEVP,"12/9/2021 9 p.m. PST",21,2,1,426,0,2650,456,0
NEVP,"12/9/2021 10 p.m. PST",0,2,1,423,0,2677,455,0
NEVP,"12/9/2021 11 p.m. PST",0,2,1,421,0,2615,436,0
NEVP,"12/10/2021 12 a.m. PST",3,2,1,420,0,2665,397,0
NEVP,"12/10/2021 1 a.m. PST",5,2,1,420,0,2704,394,0
NEVP,"12/10/2021 2 a.m. PST",1,2,1,422,0,2691,393,0
NEVP,"12/10/2021 3 a.m. PST",2,2,1,422,0,2616,392,0
NEVP,"12/10/2021 4 a.m. PST",2,2,1,422,0,2557,392,0
NEVP,"12/10/2021 5 a.m. PST",0,2,1,423,0,2493,432,0
NEVP,"12/10/2021 6 a.m. PST",0,2,1,416,0,2645,450,0
NEVP,"12/10/2021 7 a.m. PST",1,4,1,416,0,2725,452,0
NEVP,"12/10/2021 8 a.m. PST",12,264,1,422,0,2712,417,0
NEVP,"12/10/2021 9 a.m. PST",39,722,1,434,0,2110,335,0
NEVP,"12/10/2021 10 a.m. PST",2,882,1,440,0,1892,288,0
NEVP,"12/10/2021 11 a.m. PST",0,979,1,440,0,1959,262,0
NEVP,"12/10/2021 12 p.m. PST",0,937,1,439,0,1998,262,0
NEVP,"12/10/2021 1 p.m. PST",0,977,1,438,0,1799,262,0
NEVP,"12/10/2021 2 p.m. PST",0,1068,1,436,0,1750,262,0
NEVP,"12/10/2021 3 p.m. PST",0,1009,1,431,0,1728,284,0
NEVP,"12/10/2021 4 p.m. PST",0,397,1,422,0,2322,326,0
NEVP,"12/10/2021 5 p.m. PST",3,27,1,414,0,2794,407,0
NEVP,"12/10/2021 6 p.m. PST",3,23,1,419,0,2917,452,0
NEVP,"12/10/2021 7 p.m. PST",0,22,1,419,0,2986,454,0
NEVP,"12/10/2021 8 p.m. PST",0,22,1,431,0,2811,454,0
NEVP,"12/10/2021 9 p.m. PST",5,22,1,434,0,2797,455,0
NEVP,"12/10/2021 10 p.m. PST",16,22,1,432,0,2804,456,0
NEVP,"12/10/2021 11 p.m. PST",11,22,1,433,0,2558,451,0
NEVP,"12/11/2021 12 a.m. PST",13,22,1,424,0,2671,451,0
NEVP,"12/11/2021 1 a.m. PST",24,23,1,425,0,2573,451,0
NEVP,"12/11/2021 2 a.m. PST",39,23,1,425,0,2412,422,0
NEVP,"12/11/2021 3 a.m. PST",35,23,1,423,0,2480,330,0
NEVP,"12/11/2021 4 a.m. PST",48,23,1,424,0,2482,314,0
NEVP,"12/11/2021 5 a.m. PST",51,23,1,423,0,2566,314,0
NEVP,"12/11/2021 6 a.m. PST",84,26,1,421,0,2615,314,0
NEVP,"12/11/2021 7 a.m. PST",120,37,1,422,0,2670,343,0
NEVP,"12/11/2021 8 a.m. PST",113,205,1,423,0,2511,339,0
NEVP,"12/11/2021 9 a.m. PST",116,663,1,428,0,1667,291,0
NEVP,"12/11/2021 10 a.m. PST",92,981,1,427,0,1445,259,0
NEVP,"12/11/2021 11 a.m. PST",65,946,1,422,0,1385,258,0
NEVP,"12/11/2021 12 p.m. PST",98,877,1,415,0,1285,243,0
NEVP,"12/11/2021 1 p.m. PST",72,903,1,409,0,1301,199,0
NEVP,"12/11/2021 2 p.m. PST",59,962,1,411,0,1272,207,0
NEVP,"12/11/2021 3 p.m. PST",67,903,1,405,0,1363,243,0
NEVP,"12/11/2021 4 p.m. PST",80,362,1,406,0,2056,303,0
NEVP,"12/11/2021 5 p.m. PST",113,12,1,403,0,2957,415,0
NEVP,"12/11/2021 6 p.m. PST",93,1,1,397,0,3231,457,0
NEVP,"12/11/2021 7 p.m. PST",98,1,1,400,0,3053,457,0
NEVP,"12/11/2021 8 p.m. PST",91,4,1,410,0,2926,456,0
NEVP,"12/11/2021 9 p.m. PST",112,12,1,412,0,2791,455,0
NEVP,"12/11/2021 10 p.m. PST",107,26,1,413,0,2777,420,0
NEVP,"12/11/2021 11 p.m. PST",104,26,1,409,0,2667,392,0
NEVP,"12/12/2021 12 a.m. PST",88,2,1,401,0,2714,393,0
NEVP,"12/12/2021 1 a.m. PST",93,2,1,398,0,2707,394,0
NEVP,"12/12/2021 2 a.m. PST",97,1,1,402,0,2637,398,0
NEVP,"12/12/2021 3 a.m. PST",113,1,1,398,0,2655,398,0
NEVP,"12/12/2021 4 a.m. PST",136,1,1,397,0,2427,398,0
NEVP,"12/12/2021 5 a.m. PST",145,1,1,398,0,2444,399,0
NEVP,"12/12/2021 6 a.m. PST",146,1,1,396,0,2469,399,0
NEVP,"12/12/2021 7 a.m. PST",148,2,1,396,0,2201,393,0
NEVP,"12/12/2021 8 a.m. PST",139,314,1,401,0,1956,317,0
NEVP,"12/12/2021 9 a.m. PST",120,894,1,407,0,1544,301,0
NEVP,"12/12/2021 10 a.m. PST",130,1056,1,409,0,1421,302,0
NEVP,"12/12/2021 11 a.m. PST",147,995,1,406,0,1379,288,0
NEVP,"12/12/2021 12 p.m. PST",148,936,1,402,0,1326,277,0
NEVP,"12/12/2021 1 p.m. PST",149,1005,1,392,0,1359,251,0
NEVP,"12/12/2021 2 p.m. PST",149,1024,1,383,0,1475,250,0
NEVP,"12/12/2021 3 p.m. PST",147,933,1,383,0,1673,265,0
NEVP,"12/12/2021 4 p.m. PST",143,406,1,373,0,2032,364,0
NEVP,"12/12/2021 5 p.m. PST",144,34,1,373,0,2803,414,0
NEVP,"12/12/2021 6 p.m. PST",141,30,1,382,0,2948,454,0
NEVP,"12/12/2021 7 p.m. PST",149,30,1,385,0,2763,454,0
NEVP,"12/12/2021 8 p.m. PST",149,47,1,385,0,2656,454,0
NEVP,"12/12/2021 9 p.m. PST",149,55,1,386,0,2510,454,0
NEVP,"12/12/2021 10 p.m. PST",149,51,1,385,0,2505,455,0
NEVP,"12/12/2021 11 p.m. PST",145,25,1,387,0,2510,454,0
NEVP,"12/13/2021 12 a.m. PST",140,25,1,383,0,2361,411,0
NEVP,"12/13/2021 1 a.m. PST",136,20,1,382,0,2379,396,0
NEVP,"12/13/2021 2 a.m. PST",145,20,1,386,0,2412,395,0
NEVP,"12/13/2021 3 a.m. PST",148,20,1,393,0,2382,397,0
NEVP,"12/13/2021 4 a.m. PST",149,20,1,389,0,2333,290,0
NEVP,"12/13/2021 5 a.m. PST",146,20,1,390,0,2403,192,0
NEVP,"12/13/2021 6 a.m. PST",134,20,1,392,0,2486,193,0
NEVP,"12/13/2021 7 a.m. PST",135,22,1,394,0,2506,191,0
NEVP,"12/13/2021 8 a.m. PST",148,215,1,395,0,2611,173,0
NEVP,"12/13/2021 9 a.m. PST",149,769,1,392,0,1993,155,0
NEVP,"12/13/2021 10 a.m. PST",149,930,1,390,0,2110,198,0
NEVP,"12/13/2021 11 a.m. PST",149,904,1,387,0,2014,238,0
NEVP,"12/13/2021 12 p.m. PST",149,838,1,381,0,1934,236,0
NEVP,"12/13/2021 1 p.m. PST",149,697,1,374,0,2231,251,0
NEVP,"12/13/2021 2 p.m. PST",149,452,1,373,0,2401,284,0
NEVP,"12/13/2021 3 p.m. PST",149,331,1,361,0,2318,329,0
NEVP,"12/13/2021 4 p.m. PST",149,115,1,364,0,2489,359,0
NEVP,"12/13/2021 5 p.m. PST",149,1,1,368,0,2841,377,0
NEVP,"12/13/2021 6 p.m. PST",149,1,1,372,0,3117,396,0
NEVP,"12/13/2021 7 p.m. PST",149,0,1,375,0,3033,397,0
NEVP,"12/13/2021 8 p.m. PST",149,19,1,376,0,2840,396,0
NEVP,"12/13/2021 9 p.m. PST",138,25,1,375,0,2572,402,0
NEVP,"12/13/2021 10 p.m. PST",132,24,1,375,0,2502,431,0
NEVP,"12/13/2021 11 p.m. PST",148,11,1,381,0,2161,431,0
NEVP,"12/14/2021 12 a.m. PST",149,0,1,384,0,1896,430,0
NEVP,"12/14/2021 1 a.m. PST",149,0,1,384,0,1794,431,0
NEVP,"12/14/2021 2 a.m. PST",149,0,1,383,0,2157,430,0
NEVP,"12/14/2021 3 a.m. PST",149,0,1,387,0,1946,430,0
NEVP,"12/14/2021 4 a.m. PST",149,0,1,390,0,2190,431,0
NEVP,"12/14/2021 5 a.m. PST",143,1,1,390,0,2247,429,0
NEVP,"12/14/2021 6 a.m. PST",142,1,1,395,0,2481,430,0
NEVP,"12/14/2021 7 a.m. PST",149,1,1,397,0,2703,448,0
NEVP,"12/14/2021 8 a.m. PST",149,185,1,402,0,2380,452,0
NEVP,"12/14/2021 9 a.m. PST",149,401,1,404,0,2463,442,0
NEVP,"12/14/2021 10 a.m. PST",149,553,1,411,0,2196,413,0
NEVP,"12/14/2021 11 a.m. PST",149,360,1,409,0,2515,372,0
NEVP,"12/14/2021 12 p.m. PST",149,361,1,413,0,2184,370,0
NEVP,"12/14/2021 1 p.m. PST",149,389,1,411,0,2122,370,0
NEVP,"12/14/2021 2 p.m. PST",149,381,1,413,0,2021,370,0
NEVP,"12/14/2021 3 p.m. PST",149,261,1,425,0,2177,392,0
NEVP,"12/14/2021 4 p.m. PST",149,49,1,419,0,2549,423,0
NEVP,"12/14/2021 5 p.m. PST",111,1,1,423,0,2885,446,0
NEVP,"12/14/2021 6 p.m. PST",46,1,1,414,0,3028,459,0
NEVP,"12/14/2021 7 p.m. PST",73,1,1,411,0,2864,459,0
NEVP,"12/14/2021 8 p.m. PST",101,1,1,413,0,2773,457,0
NEVP,"12/14/2021 9 p.m. PST",33,1,1,416,0,2536,461,0
NEVP,"12/14/2021 10 p.m. PST",8,1,1,417,0,2733,461,0
NEVP,"12/14/2021 11 p.m. PST",1,1,1,417,0,2545,425,0
NEVP,"12/15/2021 12 a.m. PST",11,2,1,418,0,2273,395,0
NEVP,"12/15/2021 1 a.m. PST",10,2,1,398,0,2230,396,0
NEVP,"12/15/2021 2 a.m. PST",22,2,1,386,0,2252,398,0
NEVP,"12/15/2021 3 a.m. PST",17,2,1,388,0,2154,395,0
NEVP,"12/15/2021 4 a.m. PST",22,2,1,412,0,2461,395,0
NEVP,"12/15/2021 5 a.m. PST",67,2,1,413,0,2512,397,0
NEVP,"12/15/2021 6 a.m. PST",83,1,1,411,0,2581,438,0
NEVP,"12/15/2021 7 a.m. PST",43,3,1,411,0,2662,450,0
NEVP,"12/15/2021 8 a.m. PST",11,252,1,412,0,2625,421,0
NEVP,"12/15/2021 9 a.m. PST",9,805,1,426,0,2258,367,0
NEVP,"12/15/2021 10 a.m. PST",21,831,1,430,0,1950,336,0
NEVP,"12/15/2021 11 a.m. PST",51,742,1,408,0,1671,307,0
NEVP,"12/15/2021 12 p.m. PST",62,851,1,400,0,1747,313,0
NEVP,"12/15/2021 1 p.m. PST",50,936,1,396,0,1792,313,0
NEVP,"12/15/2021 2 p.m. PST",22,961,1,401,0,1792,313,0
NEVP,"12/15/2021 3 p.m. PST",44,893,1,402,0,1701,338,0
