"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
CPLE,"10/3/2022 5 a.m. EDT",-1,3,682,0,1080,-26,2762
CPLE,"10/3/2022 6 a.m. EDT",-1,5,819,0,1265,-24,2775
CPLE,"10/3/2022 7 a.m. EDT",-3,4,850,0,1570,-26,2778
CPLE,"10/3/2022 8 a.m. EDT",42,4,831,0,1755,-23,2783
CPLE,"10/3/2022 9 a.m. EDT",207,3,827,0,1656,-26,2779
CPLE,"10/3/2022 10 a.m. EDT",383,5,824,0,1637,-7,2784
CPLE,"10/3/2022 11 a.m. EDT",541,4,822,0,1616,23,2782
CPLE,"10/3/2022 12 p.m. EDT",683,4,804,0,1456,66,2780
CPLE,"10/3/2022 1 p.m. EDT",905,4,816,0,1393,101,2781
CPLE,"10/3/2022 2 p.m. EDT",956,5,827,0,1320,138,2780
CPLE,"10/3/2022 3 p.m. EDT",963,4,744,0,1224,211,2774
CPLE,"10/3/2022 4 p.m. EDT",849,15,767,0,1375,248,2781
CPLE,"10/3/2022 5 p.m. EDT",625,15,868,0,1527,163,2774
CPLE,"10/3/2022 6 p.m. EDT",351,16,896,0,1851,160,2777
CPLE,"10/3/2022 7 p.m. EDT",84,11,956,0,1832,189,2774
CPLE,"10/3/2022 8 p.m. EDT",28,14,964,0,1859,233,2781
CPLE,"10/3/2022 9 p.m. EDT",-2,16,981,0,1839,182,2785
CPLE,"10/3/2022 10 p.m. EDT",0,14,921,0,1713,125,2787
CPLE,"10/3/2022 11 p.m. EDT",-2,5,844,0,1467,122,2780
CPLE,"10/4/2022 12 a.m. EDT",-1,4,750,0,1227,126,2788
CPLE,"10/4/2022 1 a.m. EDT",-2,5,748,0,1252,123,2786
CPLE,"10/4/2022 2 a.m. EDT",-2,3,735,0,1204,121,2787
CPLE,"10/4/2022 3 a.m. EDT",-2,5,689,0,1083,124,2786
CPLE,"10/4/2022 4 a.m. EDT",-2,4,680,0,1081,124,2788
CPLE,"10/4/2022 5 a.m. EDT",-3,3,745,0,1228,124,2789
CPLE,"10/4/2022 6 a.m. EDT",0,4,870,0,1309,123,2790
CPLE,"10/4/2022 7 a.m. EDT",0,5,914,0,1601,123,2788
CPLE,"10/4/2022 8 a.m. EDT",86,4,916,0,1748,123,2790
CPLE,"10/4/2022 9 a.m. EDT",645,4,890,0,1730,125,2787
CPLE,"10/4/2022 10 a.m. EDT",1555,4,764,0,1290,125,2790
CPLE,"10/4/2022 11 a.m. EDT",2088,5,598,0,934,122,2787
CPLE,"10/4/2022 12 p.m. EDT",2296,3,539,0,789,126,2782
CPLE,"10/4/2022 1 p.m. EDT",2272,4,545,100,735,123,2786
CPLE,"10/4/2022 2 p.m. EDT",2177,12,568,95,762,126,2783
CPLE,"10/4/2022 3 p.m. EDT",1976,28,587,155,817,123,2780
CPLE,"10/4/2022 4 p.m. EDT",1714,28,722,97,1063,124,2782
CPLE,"10/4/2022 5 p.m. EDT",1391,29,772,144,1298,125,2787
CPLE,"10/4/2022 6 p.m. EDT",717,29,832,0,1698,127,2783
CPLE,"10/4/2022 7 p.m. EDT",121,27,917,0,1842,124,2783
CPLE,"10/4/2022 8 p.m. EDT",24,29,966,0,1901,171,2783
CPLE,"10/4/2022 9 p.m. EDT",-2,29,995,0,1882,155,2784
CPLE,"10/4/2022 10 p.m. EDT",0,28,994,0,1728,126,2784
CPLE,"10/4/2022 11 p.m. EDT",-1,27,897,0,1333,125,2782
CPLE,"10/5/2022 12 a.m. EDT",-5,30,753,0,1157,125,2783
CPLE,"10/5/2022 1 a.m. EDT",-3,24,665,-1,1015,125,2781
CPLE,"10/5/2022 2 a.m. EDT",-2,4,729,-1,1222,121,2780
CPLE,"10/5/2022 3 a.m. EDT",-1,4,719,-2,1174,126,2789
CPLE,"10/5/2022 4 a.m. EDT",0,5,733,-1,1206,122,2787
CPLE,"10/5/2022 5 a.m. EDT",-3,3,837,0,1282,126,2787
CPLE,"10/5/2022 6 a.m. EDT",-2,6,914,69,1395,125,2725
CPLE,"10/5/2022 7 a.m. EDT",-1,28,930,167,1572,168,2633
CPLE,"10/5/2022 8 a.m. EDT",109,26,878,168,1499,295,2622
CPLE,"10/5/2022 9 a.m. EDT",810,15,756,146,1268,213,2619
CPLE,"10/5/2022 10 a.m. EDT",1663,11,734,0,1198,122,2614
CPLE,"10/5/2022 11 a.m. EDT",2171,6,723,0,1150,126,2609
CPLE,"10/5/2022 12 p.m. EDT",2408,4,665,0,962,124,2628
CPLE,"10/5/2022 1 p.m. EDT",2469,7,637,0,871,127,2627
CPLE,"10/5/2022 2 p.m. EDT",2475,5,635,-1,872,123,2629
CPLE,"10/5/2022 3 p.m. EDT",2327,6,649,0,966,127,2628
CPLE,"10/5/2022 4 p.m. EDT",2062,7,713,0,1066,125,2624
CPLE,"10/5/2022 5 p.m. EDT",1512,9,770,0,1337,125,2620
CPLE,"10/5/2022 6 p.m. EDT",785,26,845,0,1477,124,2624
CPLE,"10/5/2022 7 p.m. EDT",124,39,931,0,1611,152,2624
CPLE,"10/5/2022 8 p.m. EDT",27,39,985,-1,1666,237,2623
CPLE,"10/5/2022 9 p.m. EDT",-1,43,1011,0,1713,155,2629
CPLE,"10/5/2022 10 p.m. EDT",-2,38,1002,0,1674,126,2634
CPLE,"10/5/2022 11 p.m. EDT",-2,33,904,0,1433,124,2634
CPLE,"10/6/2022 12 a.m. EDT",-2,10,807,0,1205,125,2636
CPLE,"10/6/2022 1 a.m. EDT",0,10,822,0,1274,126,2632
CPLE,"10/6/2022 2 a.m. EDT",-4,10,836,0,1298,125,2638
CPLE,"10/6/2022 3 a.m. EDT",-2,8,825,0,1267,124,2639
CPLE,"10/6/2022 4 a.m. EDT",0,11,821,0,1263,124,2629
CPLE,"10/6/2022 5 a.m. EDT",-1,11,824,-1,1243,125,2629
CPLE,"10/6/2022 6 a.m. EDT",-3,11,865,-1,1272,124,2625
CPLE,"10/6/2022 7 a.m. EDT",-2,36,866,-1,1319,161,2621
CPLE,"10/6/2022 8 a.m. EDT",100,33,817,-1,1366,265,2633
CPLE,"10/6/2022 9 a.m. EDT",793,9,675,0,1292,234,2624
CPLE,"10/6/2022 10 a.m. EDT",1562,13,678,-1,1121,142,2625
CPLE,"10/6/2022 11 a.m. EDT",1877,8,630,-1,912,130,2622
CPLE,"10/6/2022 12 p.m. EDT",2106,11,560,-1,467,134,2618
CPLE,"10/6/2022 1 p.m. EDT",2194,9,555,-1,711,132,2618
CPLE,"10/6/2022 2 p.m. EDT",2166,10,560,0,737,132,2612
CPLE,"10/6/2022 3 p.m. EDT",2014,10,553,0,662,135,2625
CPLE,"10/6/2022 4 p.m. EDT",1675,8,570,0,820,297,2618
CPLE,"10/6/2022 5 p.m. EDT",1230,11,608,0,1090,629,2614
CPLE,"10/6/2022 6 p.m. EDT",718,12,632,0,1159,681,2615
CPLE,"10/6/2022 7 p.m. EDT",112,31,696,0,1330,682,2611
CPLE,"10/6/2022 8 p.m. EDT",26,35,754,0,1468,680,2615
CPLE,"10/6/2022 9 p.m. EDT",-2,12,836,0,1566,682,2615
CPLE,"10/6/2022 10 p.m. EDT",0,8,788,0,1371,680,2616
CPLE,"10/6/2022 11 p.m. EDT",-1,9,781,0,1131,469,2625
CPLE,"10/7/2022 12 a.m. EDT",-2,4,807,0,1197,196,2637
CPLE,"10/7/2022 1 a.m. EDT",-3,5,824,0,1245,127,2645
CPLE,"10/7/2022 2 a.m. EDT",-1,5,830,0,1254,125,2661
CPLE,"10/7/2022 3 a.m. EDT",-2,4,819,0,1233,127,2676
CPLE,"10/7/2022 4 a.m. EDT",-1,5,795,0,1194,123,2687
CPLE,"10/7/2022 5 a.m. EDT",-1,5,809,0,1221,127,2693
CPLE,"10/7/2022 6 a.m. EDT",-1,4,788,0,1315,127,2711
CPLE,"10/7/2022 7 a.m. EDT",-2,5,789,0,1342,199,2716
CPLE,"10/7/2022 8 a.m. EDT",96,5,779,0,1359,264,2734
CPLE,"10/7/2022 9 a.m. EDT",755,5,735,0,1209,176,2741
CPLE,"10/7/2022 10 a.m. EDT",1560,3,652,0,953,150,2743
CPLE,"10/7/2022 11 a.m. EDT",2016,5,652,0,1014,147,2742
CPLE,"10/7/2022 12 p.m. EDT",2019,5,627,0,937,140,2757
CPLE,"10/7/2022 1 p.m. EDT",2052,4,638,0,951,140,2750
CPLE,"10/7/2022 2 p.m. EDT",2041,5,657,0,1001,138,2750
CPLE,"10/7/2022 3 p.m. EDT",1945,5,672,0,783,130,2745
CPLE,"10/7/2022 4 p.m. EDT",1698,4,661,0,1037,133,2746
CPLE,"10/7/2022 5 p.m. EDT",1299,6,703,0,1143,130,2742
CPLE,"10/7/2022 6 p.m. EDT",667,30,736,0,1291,210,2749
CPLE,"10/7/2022 7 p.m. EDT",104,30,742,0,1342,257,2741
CPLE,"10/7/2022 8 p.m. EDT",24,5,741,0,1346,254,2743
CPLE,"10/7/2022 9 p.m. EDT",-1,4,775,0,1388,258,2747
CPLE,"10/7/2022 10 p.m. EDT",-2,5,780,0,1379,244,2720
CPLE,"10/7/2022 11 p.m. EDT",-1,4,777,0,1230,144,2524
CPLE,"10/8/2022 12 a.m. EDT",-2,5,766,0,1147,111,2300
CPLE,"10/8/2022 1 a.m. EDT",-3,5,685,0,1047,108,2075
CPLE,"10/8/2022 2 a.m. EDT",-2,4,561,0,877,111,1884
CPLE,"10/8/2022 3 a.m. EDT",0,5,605,0,1016,108,1846
CPLE,"10/8/2022 4 a.m. EDT",-1,5,627,-1,1060,108,1845
CPLE,"10/8/2022 5 a.m. EDT",-3,5,624,-1,1056,108,1851
CPLE,"10/8/2022 6 a.m. EDT",-1,4,628,-1,1059,108,1857
CPLE,"10/8/2022 7 a.m. EDT",-2,5,627,-1,1064,106,1859
CPLE,"10/8/2022 8 a.m. EDT",30,4,627,-1,1062,109,1859
CPLE,"10/8/2022 9 a.m. EDT",304,4,614,-1,1018,107,1859
CPLE,"10/8/2022 10 a.m. EDT",509,5,547,0,866,107,1866
CPLE,"10/8/2022 11 a.m. EDT",660,5,497,0,777,118,1868
CPLE,"10/8/2022 12 p.m. EDT",831,5,497,-1,770,116,1869
CPLE,"10/8/2022 1 p.m. EDT",915,3,478,-1,767,122,1869
CPLE,"10/8/2022 2 p.m. EDT",942,5,441,0,715,143,1869
CPLE,"10/8/2022 3 p.m. EDT",844,3,438,0,717,175,1865
CPLE,"10/8/2022 4 p.m. EDT",787,5,441,1,712,194,1865
CPLE,"10/8/2022 5 p.m. EDT",600,5,443,0,717,190,1864
CPLE,"10/8/2022 6 p.m. EDT",298,23,464,0,888,191,1864
CPLE,"10/8/2022 7 p.m. EDT",39,34,497,0,969,190,1864
CPLE,"10/8/2022 8 p.m. EDT",-2,15,505,0,1070,242,1863
CPLE,"10/8/2022 9 p.m. EDT",-2,5,514,0,1029,340,1863
CPLE,"10/8/2022 10 p.m. EDT",-2,5,541,0,1000,350,1867
CPLE,"10/8/2022 11 p.m. EDT",-1,3,509,0,872,188,1868
CPLE,"10/9/2022 12 a.m. EDT",-1,5,512,0,823,188,1873
CPLE,"10/9/2022 1 a.m. EDT",-1,4,522,0,754,196,1874
CPLE,"10/9/2022 2 a.m. EDT",-3,4,513,0,721,219,1874
CPLE,"10/9/2022 3 a.m. EDT",-2,4,466,-1,612,230,1874
CPLE,"10/9/2022 4 a.m. EDT",-2,4,472,-1,620,267,1873
CPLE,"10/9/2022 5 a.m. EDT",-2,5,481,-1,660,284,1875
CPLE,"10/9/2022 6 a.m. EDT",-1,3,515,0,765,270,1876
CPLE,"10/9/2022 7 a.m. EDT",-3,5,516,0,745,345,1876
CPLE,"10/9/2022 8 a.m. EDT",75,4,509,-1,774,483,1878
CPLE,"10/9/2022 9 a.m. EDT",781,4,485,-1,703,390,1877
CPLE,"10/9/2022 10 a.m. EDT",1678,4,456,-1,628,282,1881
CPLE,"10/9/2022 11 a.m. EDT",2246,5,399,0,594,361,1879
CPLE,"10/9/2022 12 p.m. EDT",2548,3,341,0,407,389,1878
CPLE,"10/9/2022 1 p.m. EDT",2651,5,340,-1,429,389,1878
CPLE,"10/9/2022 2 p.m. EDT",2645,3,339,-1,359,378,1877
CPLE,"10/9/2022 3 p.m. EDT",2440,5,362,-1,540,382,1877
CPLE,"10/9/2022 4 p.m. EDT",1999,3,438,0,686,381,1877
CPLE,"10/9/2022 5 p.m. EDT",1359,6,513,0,725,384,1876
CPLE,"10/9/2022 6 p.m. EDT",607,29,505,-1,1001,385,1877
CPLE,"10/9/2022 7 p.m. EDT",64,34,513,-1,1116,381,1875
CPLE,"10/9/2022 8 p.m. EDT",7,34,510,0,1117,428,1875
CPLE,"10/9/2022 9 p.m. EDT",0,18,506,0,1011,482,1878
CPLE,"10/9/2022 10 p.m. EDT",-1,5,516,0,878,390,1879
CPLE,"10/9/2022 11 p.m. EDT",-2,3,514,0,860,381,1879
CPLE,"10/10/2022 12 a.m. EDT",0,5,519,0,857,383,1880
CPLE,"10/10/2022 1 a.m. EDT",-1,3,535,-9,838,381,1879
CPLE,"10/10/2022 2 a.m. EDT",-3,4,530,0,864,380,1877
CPLE,"10/10/2022 3 a.m. EDT",-5,4,522,0,856,384,1879
CPLE,"10/10/2022 4 a.m. EDT",-1,4,528,0,877,385,1879
CPLE,"10/10/2022 5 a.m. EDT",-2,4,529,0,868,383,1878
CPLE,"10/10/2022 6 a.m. EDT",0,4,523,0,853,382,1879
CPLE,"10/10/2022 7 a.m. EDT",-1,5,534,0,1124,382,1880
CPLE,"10/10/2022 8 a.m. EDT",47,4,504,0,1147,378,1878
CPLE,"10/10/2022 9 a.m. EDT",279,3,522,0,1154,378,1879
CPLE,"10/10/2022 10 a.m. EDT",531,5,507,0,1079,376,1883
CPLE,"10/10/2022 11 a.m. EDT",853,3,505,0,857,397,1880
CPLE,"10/10/2022 12 p.m. EDT",1233,3,505,0,861,372,1879
CPLE,"10/10/2022 1 p.m. EDT",1565,4,508,0,839,375,1881
CPLE,"10/10/2022 2 p.m. EDT",1736,4,509,0,859,385,1879
CPLE,"10/10/2022 3 p.m. EDT",1695,4,506,0,954,453,1877
CPLE,"10/10/2022 4 p.m. EDT",1484,4,515,0,969,453,1878
CPLE,"10/10/2022 5 p.m. EDT",1139,4,509,0,947,433,1878
CPLE,"10/10/2022 6 p.m. EDT",521,30,505,0,1274,436,1880
CPLE,"10/10/2022 7 p.m. EDT",63,34,513,0,1392,433,1877
CPLE,"10/10/2022 8 p.m. EDT",16,34,507,0,1410,507,1878
CPLE,"10/10/2022 9 p.m. EDT",-1,7,514,0,1277,517,1879
CPLE,"10/10/2022 10 p.m. EDT",0,3,532,0,954,433,1904
CPLE,"10/10/2022 11 p.m. EDT",-1,5,528,0,861,378,1986
CPLE,"10/11/2022 12 a.m. EDT",-2,4,508,0,742,365,2030
CPLE,"10/11/2022 1 a.m. EDT",-4,3,516,-4,678,370,2124
CPLE,"10/11/2022 2 a.m. EDT",-3,4,523,-1,721,368,2217
CPLE,"10/11/2022 3 a.m. EDT",-1,4,526,-1,730,371,2236
CPLE,"10/11/2022 4 a.m. EDT",-1,5,528,0,736,370,2291
CPLE,"10/11/2022 5 a.m. EDT",-1,3,527,0,739,368,2372
CPLE,"10/11/2022 6 a.m. EDT",-1,4,531,0,747,367,2451
CPLE,"10/11/2022 7 a.m. EDT",-2,3,524,0,724,399,2490
CPLE,"10/11/2022 8 a.m. EDT",82,3,488,0,686,522,2529
CPLE,"10/11/2022 9 a.m. EDT",742,5,489,0,708,359,2567
CPLE,"10/11/2022 10 a.m. EDT",1599,4,487,0,683,368,2579
CPLE,"10/11/2022 11 a.m. EDT",2124,4,482,0,666,367,2594
CPLE,"10/11/2022 12 p.m. EDT",2376,3,440,0,631,366,2612
CPLE,"10/11/2022 1 p.m. EDT",2460,4,439,0,694,367,2641
CPLE,"10/11/2022 2 p.m. EDT",2395,5,431,0,673,366,2646
CPLE,"10/11/2022 3 p.m. EDT",2188,3,462,0,669,366,2644
CPLE,"10/11/2022 4 p.m. EDT",1766,4,488,0,659,366,2648
CPLE,"10/11/2022 5 p.m. EDT",1282,4,503,0,683,363,2655
CPLE,"10/11/2022 6 p.m. EDT",641,24,471,0,939,367,2658
CPLE,"10/11/2022 7 p.m. EDT",78,29,486,0,1080,366,2656
CPLE,"10/11/2022 8 p.m. EDT",21,28,493,0,1150,487,2655
CPLE,"10/11/2022 9 p.m. EDT",0,5,484,0,1042,601,2653
CPLE,"10/11/2022 10 p.m. EDT",-2,3,495,0,667,495,2657
CPLE,"10/11/2022 11 p.m. EDT",-3,4,516,0,683,383,2660
CPLE,"10/12/2022 12 a.m. EDT",-5,5,484,0,670,377,2658
CPLE,"10/12/2022 1 a.m. EDT",-3,3,455,0,593,371,2658
CPLE,"10/12/2022 2 a.m. EDT",-2,3,459,0,721,368,2663
CPLE,"10/12/2022 3 a.m. EDT",-1,4,437,-1,676,370,2665
CPLE,"10/12/2022 4 a.m. EDT",0,3,438,-1,675,371,2665
CPLE,"10/12/2022 5 a.m. EDT",-1,5,456,0,730,372,2660
CPLE,"10/12/2022 6 a.m. EDT",-2,4,462,0,732,372,2660
CPLE,"10/12/2022 7 a.m. EDT",-2,4,514,0,727,408,2656
CPLE,"10/12/2022 8 a.m. EDT",67,3,494,-1,701,459,2659
CPLE,"10/12/2022 9 a.m. EDT",481,4,494,-1,706,462,2664
CPLE,"10/12/2022 10 a.m. EDT",1053,5,497,0,696,404,2669
CPLE,"10/12/2022 11 a.m. EDT",1636,3,486,0,643,376,2677
CPLE,"10/12/2022 12 p.m. EDT",2070,3,472,0,600,379,2683
CPLE,"10/12/2022 1 p.m. EDT",2000,4,501,-1,674,379,2680
CPLE,"10/12/2022 2 p.m. EDT",1949,3,492,-1,647,352,2675
CPLE,"10/12/2022 3 p.m. EDT",1564,5,479,0,653,365,2675
CPLE,"10/12/2022 4 p.m. EDT",1404,4,461,0,692,362,2675
CPLE,"10/12/2022 5 p.m. EDT",1098,5,499,0,854,371,2674
CPLE,"10/12/2022 6 p.m. EDT",476,23,507,0,934,464,2674
CPLE,"10/12/2022 7 p.m. EDT",46,29,483,0,1034,573,2675
CPLE,"10/12/2022 8 p.m. EDT",22,28,499,0,1157,553,2675
CPLE,"10/12/2022 9 p.m. EDT",-1,25,528,0,1168,339,2676
CPLE,"10/12/2022 10 p.m. EDT",-2,4,528,0,1123,266,2675
CPLE,"10/12/2022 11 p.m. EDT",-2,4,523,0,918,248,2676
CPLE,"10/13/2022 12 a.m. EDT",-2,3,520,0,826,196,2675
CPLE,"10/13/2022 1 a.m. EDT",-3,4,515,0,801,199,2676
CPLE,"10/13/2022 2 a.m. EDT",0,7,521,0,806,196,2678
CPLE,"10/13/2022 3 a.m. EDT",-1,4,526,-1,835,193,2676
CPLE,"10/13/2022 4 a.m. EDT",-2,4,527,-1,834,194,2675
CPLE,"10/13/2022 5 a.m. EDT",-1,4,525,-1,844,195,2676
CPLE,"10/13/2022 6 a.m. EDT",-1,4,520,-1,845,194,2675
CPLE,"10/13/2022 7 a.m. EDT",-5,4,521,-1,947,183,2674
CPLE,"10/13/2022 8 a.m. EDT",22,4,512,0,985,180,2673
CPLE,"10/13/2022 9 a.m. EDT",153,5,509,0,987,179,2676
CPLE,"10/13/2022 10 a.m. EDT",426,4,506,0,981,181,2676
CPLE,"10/13/2022 11 a.m. EDT",727,3,508,0,965,179,2677
CPLE,"10/13/2022 12 p.m. EDT",976,5,504,0,951,180,2675
CPLE,"10/13/2022 1 p.m. EDT",1268,3,507,0,959,183,2676
CPLE,"10/13/2022 2 p.m. EDT",1397,4,510,0,958,182,2677
CPLE,"10/13/2022 3 p.m. EDT",1399,4,510,0,961,180,2674
CPLE,"10/13/2022 4 p.m. EDT",1345,5,508,0,1269,182,2673
CPLE,"10/13/2022 5 p.m. EDT",925,4,506,0,1344,182,2673
CPLE,"10/13/2022 6 p.m. EDT",448,24,509,0,1455,197,2673
CPLE,"10/13/2022 7 p.m. EDT",70,29,507,0,1434,387,2668
CPLE,"10/13/2022 8 p.m. EDT",22,26,508,0,1442,344,2669
CPLE,"10/13/2022 9 p.m. EDT",-1,24,620,0,1458,143,2669
CPLE,"10/13/2022 10 p.m. EDT",-1,4,640,0,1298,33,2671
CPLE,"10/13/2022 11 p.m. EDT",-2,4,630,0,1022,43,2671
CPLE,"10/14/2022 12 a.m. EDT",0,4,626,0,922,43,2670
CPLE,"10/14/2022 1 a.m. EDT",-5,4,634,0,881,27,2671
CPLE,"10/14/2022 2 a.m. EDT",-2,5,633,-2,882,31,2673
CPLE,"10/14/2022 3 a.m. EDT",-1,3,628,0,883,29,2670
CPLE,"10/14/2022 4 a.m. EDT",-1,3,633,-2,889,28,2671
CPLE,"10/14/2022 5 a.m. EDT",-1,16,637,0,906,30,2674
CPLE,"10/14/2022 6 a.m. EDT",-1,15,627,-2,877,31,2674
CPLE,"10/14/2022 7 a.m. EDT",-3,8,627,0,900,57,2675
CPLE,"10/14/2022 8 a.m. EDT",58,3,599,0,1010,121,2676
CPLE,"10/14/2022 9 a.m. EDT",517,4,608,0,1031,46,2676
CPLE,"10/14/2022 10 a.m. EDT",1195,4,608,0,952,46,2679
CPLE,"10/14/2022 11 a.m. EDT",1615,4,601,0,887,51,2677
CPLE,"10/14/2022 12 p.m. EDT",1882,5,590,0,860,51,2677
CPLE,"10/14/2022 1 p.m. EDT",2049,3,598,0,881,52,2678
CPLE,"10/14/2022 2 p.m. EDT",2237,4,609,0,891,51,2678
CPLE,"10/14/2022 3 p.m. EDT",2244,5,608,0,894,51,2677
CPLE,"10/14/2022 4 p.m. EDT",2027,4,610,0,890,53,2675
CPLE,"10/14/2022 5 p.m. EDT",1496,4,611,0,983,55,2678
CPLE,"10/14/2022 6 p.m. EDT",691,4,609,0,1087,77,2674
CPLE,"10/14/2022 7 p.m. EDT",78,5,563,0,1187,151,2671
CPLE,"10/14/2022 8 p.m. EDT",24,3,599,0,1309,151,2672
CPLE,"10/14/2022 9 p.m. EDT",-1,5,643,0,1376,115,2673
CPLE,"10/14/2022 10 p.m. EDT",-4,4,644,0,1235,57,2674
CPLE,"10/14/2022 11 p.m. EDT",0,3,644,0,959,60,2675
CPLE,"10/15/2022 12 a.m. EDT",-2,4,632,0,941,61,2675
CPLE,"10/15/2022 1 a.m. EDT",-2,4,635,0,934,59,2677
CPLE,"10/15/2022 2 a.m. EDT",-1,5,644,0,960,61,2679
CPLE,"10/15/2022 3 a.m. EDT",-1,3,645,0,962,61,2677
CPLE,"10/15/2022 4 a.m. EDT",-3,5,646,0,970,59,2678
CPLE,"10/15/2022 5 a.m. EDT",-3,4,640,0,946,60,2679
CPLE,"10/15/2022 6 a.m. EDT",-2,4,633,0,939,61,2679
CPLE,"10/15/2022 7 a.m. EDT",-1,4,633,0,938,54,2680
CPLE,"10/15/2022 8 a.m. EDT",70,4,621,0,975,54,2682
CPLE,"10/15/2022 9 a.m. EDT",695,4,598,0,931,55,2681
CPLE,"10/15/2022 10 a.m. EDT",1597,4,518,0,778,57,2683
CPLE,"10/15/2022 11 a.m. EDT",2116,4,538,0,888,57,2684
CPLE,"10/15/2022 12 p.m. EDT",2355,4,538,0,865,57,2687
