"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
FPC,"9/2/2022 9 p.m. EDT",0,27,96,0,6252,211
FPC,"9/2/2022 10 p.m. EDT",0,25,92,0,5854,208
FPC,"9/2/2022 11 p.m. EDT",0,26,93,0,5237,211
FPC,"9/3/2022 12 a.m. EDT",0,26,94,0,4780,209
FPC,"9/3/2022 1 a.m. EDT",0,25,96,0,4443,250
FPC,"9/3/2022 2 a.m. EDT",0,26,94,0,4116,252
FPC,"9/3/2022 3 a.m. EDT",0,26,94,0,3862,251
FPC,"9/3/2022 4 a.m. EDT",0,27,97,0,3714,250
FPC,"9/3/2022 5 a.m. EDT",0,27,95,0,3620,252
FPC,"9/3/2022 6 a.m. EDT",0,27,97,0,3683,250
FPC,"9/3/2022 7 a.m. EDT",0,26,96,0,3736,251
FPC,"9/3/2022 8 a.m. EDT",33,27,96,0,3990,252
FPC,"9/3/2022 9 a.m. EDT",267,28,96,0,4301,251
FPC,"9/3/2022 10 a.m. EDT",421,27,94,0,4682,251
FPC,"9/3/2022 11 a.m. EDT",500,25,95,0,5067,251
FPC,"9/3/2022 12 p.m. EDT",490,25,93,0,5867,252
FPC,"9/3/2022 1 p.m. EDT",533,26,83,0,6406,252
FPC,"9/3/2022 2 p.m. EDT",591,26,71,0,6851,266
FPC,"9/3/2022 3 p.m. EDT",618,26,67,0,7127,293
FPC,"9/3/2022 4 p.m. EDT",614,27,71,0,7277,343
FPC,"9/3/2022 5 p.m. EDT",541,26,71,18,7330,420
FPC,"9/3/2022 6 p.m. EDT",308,37,69,45,7269,456
FPC,"9/3/2022 7 p.m. EDT",70,24,73,25,7093,452
FPC,"9/3/2022 8 p.m. EDT",11,23,72,0,6932,284
FPC,"9/3/2022 9 p.m. EDT",0,25,70,0,6710,252
FPC,"9/3/2022 10 p.m. EDT",0,25,71,0,6148,252
FPC,"9/3/2022 11 p.m. EDT",0,25,73,0,5489,252
FPC,"9/4/2022 12 a.m. EDT",0,25,70,0,5168,250
FPC,"9/4/2022 1 a.m. EDT",0,25,71,0,4705,211
FPC,"9/4/2022 2 a.m. EDT",0,25,69,0,4327,211
FPC,"9/4/2022 3 a.m. EDT",0,27,71,0,3946,209
FPC,"9/4/2022 4 a.m. EDT",0,26,72,0,3813,211
FPC,"9/4/2022 5 a.m. EDT",0,27,71,0,3732,211
FPC,"9/4/2022 6 a.m. EDT",0,26,73,0,3724,208
FPC,"9/4/2022 7 a.m. EDT",0,26,71,0,3826,211
FPC,"9/4/2022 8 a.m. EDT",26,27,73,0,3906,208
FPC,"9/4/2022 9 a.m. EDT",296,26,72,0,4164,211
FPC,"9/4/2022 10 a.m. EDT",513,27,71,0,4658,211
FPC,"9/4/2022 11 a.m. EDT",613,26,71,0,5190,208
FPC,"9/4/2022 12 p.m. EDT",644,23,72,0,5935,209
FPC,"9/4/2022 1 p.m. EDT",629,23,67,0,6478,211
FPC,"9/4/2022 2 p.m. EDT",640,22,73,0,6767,210
FPC,"9/4/2022 3 p.m. EDT",485,23,72,54,7261,335
FPC,"9/4/2022 4 p.m. EDT",358,21,75,49,7366,616
FPC,"9/4/2022 5 p.m. EDT",295,22,73,48,7350,709
FPC,"9/4/2022 6 p.m. EDT",233,36,75,46,7236,716
FPC,"9/4/2022 7 p.m. EDT",130,19,73,44,6979,713
FPC,"9/4/2022 8 p.m. EDT",20,20,72,4,6759,712
FPC,"9/4/2022 9 p.m. EDT",0,20,76,0,6589,718
FPC,"9/4/2022 10 p.m. EDT",0,20,73,0,6183,689
FPC,"9/4/2022 11 p.m. EDT",0,20,73,0,5940,414
FPC,"9/5/2022 12 a.m. EDT",0,21,73,0,5623,213
FPC,"9/5/2022 1 a.m. EDT",0,20,72,0,5294,188
FPC,"9/5/2022 2 a.m. EDT",0,20,73,0,4917,186
FPC,"9/5/2022 3 a.m. EDT",0,21,72,0,4419,187
FPC,"9/5/2022 4 a.m. EDT",0,21,72,0,4165,185
FPC,"9/5/2022 5 a.m. EDT",0,21,74,0,4027,187
FPC,"9/5/2022 6 a.m. EDT",0,21,72,0,4116,187
FPC,"9/5/2022 7 a.m. EDT",0,21,73,0,4130,186
FPC,"9/5/2022 8 a.m. EDT",39,21,75,0,3998,186
FPC,"9/5/2022 9 a.m. EDT",333,22,73,0,4111,187
FPC,"9/5/2022 10 a.m. EDT",601,22,71,0,4597,186
FPC,"9/5/2022 11 a.m. EDT",690,21,70,0,5336,187
FPC,"9/5/2022 12 p.m. EDT",673,22,73,0,6276,187
FPC,"9/5/2022 1 p.m. EDT",726,21,72,0,6654,186
FPC,"9/5/2022 2 p.m. EDT",688,22,72,0,7223,187
FPC,"9/5/2022 3 p.m. EDT",680,21,72,0,7541,235
FPC,"9/5/2022 4 p.m. EDT",662,22,70,28,7566,422
FPC,"9/5/2022 5 p.m. EDT",603,21,72,61,7629,558
FPC,"9/5/2022 6 p.m. EDT",526,37,73,46,7601,555
FPC,"9/5/2022 7 p.m. EDT",259,19,73,47,7561,583
FPC,"9/5/2022 8 p.m. EDT",34,20,71,40,7540,606
FPC,"9/5/2022 9 p.m. EDT",0,21,72,0,7238,663
FPC,"9/5/2022 10 p.m. EDT",0,21,69,0,6769,604
FPC,"9/5/2022 11 p.m. EDT",0,21,73,0,6155,495
FPC,"9/6/2022 12 a.m. EDT",0,21,73,0,5602,416
FPC,"9/6/2022 1 a.m. EDT",0,21,71,0,5062,387
FPC,"9/6/2022 2 a.m. EDT",0,21,71,0,4827,407
FPC,"9/6/2022 3 a.m. EDT",0,22,72,0,4465,412
FPC,"9/6/2022 4 a.m. EDT",0,21,72,0,4171,416
FPC,"9/6/2022 5 a.m. EDT",0,22,81,0,4088,413
FPC,"9/6/2022 6 a.m. EDT",0,21,92,0,4260,412
FPC,"9/6/2022 7 a.m. EDT",0,21,95,0,4569,414
FPC,"9/6/2022 8 a.m. EDT",40,22,96,0,4611,413
FPC,"9/6/2022 9 a.m. EDT",364,21,94,0,4560,411
FPC,"9/6/2022 10 a.m. EDT",612,22,94,0,4761,530
FPC,"9/6/2022 11 a.m. EDT",680,25,95,0,4963,855
FPC,"9/6/2022 12 p.m. EDT",664,26,93,0,5854,1007
FPC,"9/6/2022 1 p.m. EDT",692,25,90,0,6606,1113
FPC,"9/6/2022 2 p.m. EDT",661,28,91,0,7101,1147
FPC,"9/6/2022 3 p.m. EDT",658,29,92,0,7376,1160
FPC,"9/6/2022 4 p.m. EDT",641,34,93,3,7485,1283
FPC,"9/6/2022 5 p.m. EDT",568,35,91,44,7602,1390
FPC,"9/6/2022 6 p.m. EDT",386,37,96,48,7519,1408
FPC,"9/6/2022 7 p.m. EDT",197,27,97,9,7337,1409
FPC,"9/6/2022 8 p.m. EDT",22,30,96,0,6958,1351
FPC,"9/6/2022 9 p.m. EDT",0,31,96,0,6920,1109
FPC,"9/6/2022 10 p.m. EDT",0,32,97,0,6544,982
FPC,"9/6/2022 11 p.m. EDT",0,31,97,0,5788,985
FPC,"9/7/2022 12 a.m. EDT",0,32,97,0,5107,941
FPC,"9/7/2022 1 a.m. EDT",0,32,95,0,4899,615
FPC,"9/7/2022 2 a.m. EDT",0,32,96,0,4606,377
FPC,"9/7/2022 3 a.m. EDT",0,32,98,0,4245,341
FPC,"9/7/2022 4 a.m. EDT",0,32,95,0,4133,339
FPC,"9/7/2022 5 a.m. EDT",0,31,98,0,4105,342
FPC,"9/7/2022 6 a.m. EDT",0,32,97,0,4208,338
FPC,"9/7/2022 7 a.m. EDT",0,31,98,0,4497,340
FPC,"9/7/2022 8 a.m. EDT",36,32,98,0,4488,340
FPC,"9/7/2022 9 a.m. EDT",246,31,93,0,4731,341
FPC,"9/7/2022 10 a.m. EDT",448,31,98,0,5033,397
FPC,"9/7/2022 11 a.m. EDT",569,32,93,0,5194,793
FPC,"9/7/2022 12 p.m. EDT",623,31,96,0,6036,987
FPC,"9/7/2022 1 p.m. EDT",612,32,94,0,6678,1115
FPC,"9/7/2022 2 p.m. EDT",572,29,96,0,6826,1408
FPC,"9/7/2022 3 p.m. EDT",487,29,94,0,7049,1412
FPC,"9/7/2022 4 p.m. EDT",442,26,96,0,7090,1420
FPC,"9/7/2022 5 p.m. EDT",462,24,96,1,6807,1414
FPC,"9/7/2022 6 p.m. EDT",322,37,97,33,6592,1398
FPC,"9/7/2022 7 p.m. EDT",134,27,96,14,6287,1353
FPC,"9/7/2022 8 p.m. EDT",13,28,87,0,6473,920
FPC,"9/7/2022 9 p.m. EDT",0,27,86,0,6482,433
FPC,"9/7/2022 10 p.m. EDT",0,28,88,0,5981,343
FPC,"9/7/2022 11 p.m. EDT",0,28,85,0,5348,341
FPC,"9/8/2022 12 a.m. EDT",0,28,82,0,4783,340
FPC,"9/8/2022 1 a.m. EDT",0,28,81,0,4318,355
FPC,"9/8/2022 2 a.m. EDT",0,28,81,0,3885,352
FPC,"9/8/2022 3 a.m. EDT",0,27,86,0,3538,353
FPC,"9/8/2022 4 a.m. EDT",0,28,92,0,3375,352
FPC,"9/8/2022 5 a.m. EDT",0,28,95,0,3372,348
FPC,"9/8/2022 6 a.m. EDT",0,27,94,0,3624,347
FPC,"9/8/2022 7 a.m. EDT",0,28,92,0,4039,348
FPC,"9/8/2022 8 a.m. EDT",13,28,92,0,4402,349
FPC,"9/8/2022 9 a.m. EDT",120,28,93,0,4758,352
FPC,"9/8/2022 10 a.m. EDT",247,28,93,0,5052,378
FPC,"9/8/2022 11 a.m. EDT",341,30,93,0,5094,426
FPC,"9/8/2022 12 p.m. EDT",301,33,92,0,5371,427
FPC,"9/8/2022 1 p.m. EDT",307,33,90,0,5642,431
FPC,"9/8/2022 2 p.m. EDT",316,32,93,0,5818,427
FPC,"9/8/2022 3 p.m. EDT",333,33,94,0,5564,428
FPC,"9/8/2022 4 p.m. EDT",259,32,97,0,5352,428
FPC,"9/8/2022 5 p.m. EDT",289,31,93,0,5134,431
FPC,"9/8/2022 6 p.m. EDT",211,37,95,0,5073,429
FPC,"9/8/2022 7 p.m. EDT",125,31,94,0,5043,427
FPC,"9/8/2022 8 p.m. EDT",16,32,97,0,5107,427
FPC,"9/8/2022 9 p.m. EDT",0,31,94,0,5123,428
FPC,"9/8/2022 10 p.m. EDT",0,32,95,0,4792,425
FPC,"9/8/2022 11 p.m. EDT",0,31,97,0,4217,426
FPC,"9/9/2022 12 a.m. EDT",0,32,95,0,3607,426
FPC,"9/9/2022 1 a.m. EDT",0,31,96,0,3473,425
FPC,"9/9/2022 2 a.m. EDT",0,31,96,0,3307,426
FPC,"9/9/2022 3 a.m. EDT",0,32,96,0,3103,430
FPC,"9/9/2022 4 a.m. EDT",0,31,96,0,2956,425
FPC,"9/9/2022 5 a.m. EDT",0,31,97,0,2866,428
FPC,"9/9/2022 6 a.m. EDT",0,31,98,0,2917,424
FPC,"9/9/2022 7 a.m. EDT",0,31,99,0,3356,428
FPC,"9/9/2022 8 a.m. EDT",15,31,96,0,3823,427
FPC,"9/9/2022 9 a.m. EDT",147,31,95,0,4179,424
FPC,"9/9/2022 10 a.m. EDT",419,31,91,0,4418,427
FPC,"9/9/2022 11 a.m. EDT",501,31,92,0,4715,438
FPC,"9/9/2022 12 p.m. EDT",498,31,91,0,5386,418
FPC,"9/9/2022 1 p.m. EDT",411,34,89,0,6092,408
FPC,"9/9/2022 2 p.m. EDT",366,33,91,0,6288,495
FPC,"9/9/2022 3 p.m. EDT",299,33,94,0,6148,449
FPC,"9/9/2022 4 p.m. EDT",249,32,93,0,5896,429
FPC,"9/9/2022 5 p.m. EDT",170,32,91,0,5745,429
FPC,"9/9/2022 6 p.m. EDT",185,37,96,0,5341,428
FPC,"9/9/2022 7 p.m. EDT",67,31,94,0,5166,430
FPC,"9/9/2022 8 p.m. EDT",4,32,92,0,5011,435
FPC,"9/9/2022 9 p.m. EDT",0,32,98,0,4899,456
FPC,"9/9/2022 10 p.m. EDT",0,32,94,0,4764,433
FPC,"9/9/2022 11 p.m. EDT",0,31,96,0,4462,348
FPC,"9/10/2022 12 a.m. EDT",0,32,87,0,4020,326
FPC,"9/10/2022 1 a.m. EDT",0,32,88,0,3773,336
FPC,"9/10/2022 2 a.m. EDT",0,32,87,0,3316,333
FPC,"9/10/2022 3 a.m. EDT",0,32,95,0,3075,334
FPC,"9/10/2022 4 a.m. EDT",0,32,97,0,2993,334
FPC,"9/10/2022 5 a.m. EDT",0,32,92,0,2950,333
FPC,"9/10/2022 6 a.m. EDT",0,32,97,0,2959,355
FPC,"9/10/2022 7 a.m. EDT",0,32,97,0,3046,359
FPC,"9/10/2022 8 a.m. EDT",17,33,95,0,3290,357
FPC,"9/10/2022 9 a.m. EDT",224,32,96,0,3535,359
FPC,"9/10/2022 10 a.m. EDT",437,33,93,0,3908,358
FPC,"9/10/2022 11 a.m. EDT",517,33,93,0,4390,357
FPC,"9/10/2022 12 p.m. EDT",411,32,92,0,5073,429
FPC,"9/10/2022 1 p.m. EDT",242,33,94,0,5693,461
FPC,"9/10/2022 2 p.m. EDT",116,32,93,0,6202,459
FPC,"9/10/2022 3 p.m. EDT",102,33,94,0,5903,436
FPC,"9/10/2022 4 p.m. EDT",200,32,92,0,5393,391
FPC,"9/10/2022 5 p.m. EDT",246,33,96,0,5083,358
FPC,"9/10/2022 6 p.m. EDT",215,37,95,0,4898,359
FPC,"9/10/2022 7 p.m. EDT",126,32,94,0,4985,423
FPC,"9/10/2022 8 p.m. EDT",12,32,93,0,5116,431
FPC,"9/10/2022 9 p.m. EDT",1,32,94,0,4991,426
FPC,"9/10/2022 10 p.m. EDT",0,33,95,0,4678,361
FPC,"9/10/2022 11 p.m. EDT",0,32,94,0,4133,359
FPC,"9/11/2022 12 a.m. EDT",0,32,94,0,3565,358
FPC,"9/11/2022 1 a.m. EDT",0,32,92,0,3484,349
FPC,"9/11/2022 2 a.m. EDT",0,33,95,0,3182,351
FPC,"9/11/2022 3 a.m. EDT",0,32,93,0,2966,349
FPC,"9/11/2022 4 a.m. EDT",0,32,97,0,2844,349
FPC,"9/11/2022 5 a.m. EDT",0,33,97,0,2778,350
FPC,"9/11/2022 6 a.m. EDT",0,32,95,0,2771,350
FPC,"9/11/2022 7 a.m. EDT",0,32,94,0,2860,348
FPC,"9/11/2022 8 a.m. EDT",27,33,95,0,3092,349
FPC,"9/11/2022 9 a.m. EDT",273,32,93,0,3391,349
FPC,"9/11/2022 10 a.m. EDT",480,33,96,0,3963,348
FPC,"9/11/2022 11 a.m. EDT",532,32,93,0,4649,415
FPC,"9/11/2022 12 p.m. EDT",600,32,93,0,5412,441
FPC,"9/11/2022 1 p.m. EDT",538,31,95,0,6265,453
FPC,"9/11/2022 2 p.m. EDT",576,31,95,0,6584,433
FPC,"9/11/2022 3 p.m. EDT",591,31,95,11,6668,455
FPC,"9/11/2022 4 p.m. EDT",548,31,94,49,6712,615
FPC,"9/11/2022 5 p.m. EDT",521,31,97,52,6741,745
FPC,"9/11/2022 6 p.m. EDT",368,38,97,52,6543,1029
FPC,"9/11/2022 7 p.m. EDT",123,31,96,51,6582,925
FPC,"9/11/2022 8 p.m. EDT",10,31,97,52,6640,646
FPC,"9/11/2022 9 p.m. EDT",0,31,94,2,6289,436
FPC,"9/11/2022 10 p.m. EDT",0,30,96,0,5698,425
FPC,"9/11/2022 11 p.m. EDT",0,30,96,0,5000,428
FPC,"9/12/2022 12 a.m. EDT",0,30,96,0,4150,420
FPC,"9/12/2022 1 a.m. EDT",0,30,92,0,3979,431
FPC,"9/12/2022 2 a.m. EDT",0,30,94,0,3612,427
FPC,"9/12/2022 3 a.m. EDT",0,30,98,0,3306,426
FPC,"9/12/2022 4 a.m. EDT",0,30,96,0,3180,427
FPC,"9/12/2022 5 a.m. EDT",0,31,98,0,3158,425
FPC,"9/12/2022 6 a.m. EDT",0,30,97,0,3348,424
FPC,"9/12/2022 7 a.m. EDT",0,31,96,0,3724,430
FPC,"9/12/2022 8 a.m. EDT",30,30,94,0,4052,428
FPC,"9/12/2022 9 a.m. EDT",290,30,96,0,4238,427
FPC,"9/12/2022 10 a.m. EDT",473,31,90,0,4521,435
FPC,"9/12/2022 11 a.m. EDT",514,30,86,0,5112,475
FPC,"9/12/2022 12 p.m. EDT",493,31,87,0,6044,448
FPC,"9/12/2022 1 p.m. EDT",490,29,88,0,6638,532
FPC,"9/12/2022 2 p.m. EDT",469,29,90,25,6998,757
FPC,"9/12/2022 3 p.m. EDT",401,30,92,50,7237,889
FPC,"9/12/2022 4 p.m. EDT",315,29,92,51,7241,1001
FPC,"9/12/2022 5 p.m. EDT",318,30,92,51,7048,898
FPC,"9/12/2022 6 p.m. EDT",151,37,91,51,7025,681
FPC,"9/12/2022 7 p.m. EDT",67,29,87,26,6858,508
FPC,"9/12/2022 8 p.m. EDT",8,29,90,0,6680,455
FPC,"9/12/2022 9 p.m. EDT",0,29,96,0,6412,427
FPC,"9/12/2022 10 p.m. EDT",0,28,93,0,5780,428
FPC,"9/12/2022 11 p.m. EDT",0,29,89,0,5038,425
FPC,"9/13/2022 12 a.m. EDT",0,28,88,0,4273,427
FPC,"9/13/2022 1 a.m. EDT",0,28,88,0,3860,357
FPC,"9/13/2022 2 a.m. EDT",0,29,91,0,3470,354
FPC,"9/13/2022 3 a.m. EDT",0,28,94,0,3235,356
FPC,"9/13/2022 4 a.m. EDT",0,29,96,0,3123,357
FPC,"9/13/2022 5 a.m. EDT",0,29,95,0,3119,354
FPC,"9/13/2022 6 a.m. EDT",0,30,98,0,3318,356
FPC,"9/13/2022 7 a.m. EDT",0,29,95,0,3845,355
FPC,"9/13/2022 8 a.m. EDT",29,30,95,0,4246,356
FPC,"9/13/2022 9 a.m. EDT",275,29,93,0,4393,326
FPC,"9/13/2022 10 a.m. EDT",453,30,93,0,4732,362
FPC,"9/13/2022 11 a.m. EDT",468,29,94,0,5002,432
FPC,"9/13/2022 12 p.m. EDT",483,27,92,0,5753,429
FPC,"9/13/2022 1 p.m. EDT",542,26,96,0,6144,429
FPC,"9/13/2022 2 p.m. EDT",468,26,91,29,6674,431
FPC,"9/13/2022 3 p.m. EDT",433,26,91,42,6681,431
FPC,"9/13/2022 4 p.m. EDT",431,26,93,49,6815,429
FPC,"9/13/2022 5 p.m. EDT",345,27,94,47,7046,510
FPC,"9/13/2022 6 p.m. EDT",398,37,97,44,7038,450
FPC,"9/13/2022 7 p.m. EDT",177,26,97,46,7149,439
FPC,"9/13/2022 8 p.m. EDT",20,24,95,15,6997,445
FPC,"9/13/2022 9 p.m. EDT",0,24,97,0,6601,440
FPC,"9/13/2022 10 p.m. EDT",0,26,95,0,6018,440
FPC,"9/13/2022 11 p.m. EDT",0,26,96,0,5117,435
FPC,"9/14/2022 12 a.m. EDT",0,26,97,0,4332,432
FPC,"9/14/2022 1 a.m. EDT",0,27,97,0,3940,428
FPC,"9/14/2022 2 a.m. EDT",0,26,97,0,3646,428
FPC,"9/14/2022 3 a.m. EDT",0,27,99,0,3421,427
FPC,"9/14/2022 4 a.m. EDT",0,27,97,0,3283,428
FPC,"9/14/2022 5 a.m. EDT",0,26,99,0,3215,430
FPC,"9/14/2022 6 a.m. EDT",0,27,97,0,3421,438
FPC,"9/14/2022 7 a.m. EDT",0,27,97,0,3855,431
FPC,"9/14/2022 8 a.m. EDT",24,27,97,0,4134,431
FPC,"9/14/2022 9 a.m. EDT",283,27,89,0,4292,430
FPC,"9/14/2022 10 a.m. EDT",520,27,88,0,4536,432
FPC,"9/14/2022 11 a.m. EDT",579,27,84,0,4863,390
FPC,"9/14/2022 12 p.m. EDT",549,26,85,0,5461,368
FPC,"9/14/2022 1 p.m. EDT",533,24,85,0,5870,436
FPC,"9/14/2022 2 p.m. EDT",502,24,85,0,6126,431
FPC,"9/14/2022 3 p.m. EDT",550,24,83,0,6181,433
FPC,"9/14/2022 4 p.m. EDT",534,24,84,12,6258,434
FPC,"9/14/2022 5 p.m. EDT",406,25,85,49,6373,432
FPC,"9/14/2022 6 p.m. EDT",277,37,84,45,6501,438
FPC,"9/14/2022 7 p.m. EDT",206,22,84,14,6339,430
FPC,"9/14/2022 8 p.m. EDT",24,22,84,0,6227,415
FPC,"9/14/2022 9 p.m. EDT",0,22,89,0,5961,352
FPC,"9/14/2022 10 p.m. EDT",0,22,89,0,5413,353
FPC,"9/14/2022 11 p.m. EDT",0,22,90,0,4709,352
FPC,"9/15/2022 12 a.m. EDT",0,22,90,0,4117,352
FPC,"9/15/2022 1 a.m. EDT",0,23,90,0,3726,352
FPC,"9/15/2022 2 a.m. EDT",0,22,89,0,3726,351
FPC,"9/15/2022 3 a.m. EDT",0,21,89,0,3540,353
FPC,"9/15/2022 4 a.m. EDT",0,23,91,0,3433,352
FPC,"9/15/2022 5 a.m. EDT",0,22,91,0,3401,351
FPC,"9/15/2022 6 a.m. EDT",0,23,91,0,3634,353
FPC,"9/15/2022 7 a.m. EDT",0,23,92,0,4131,352
FPC,"9/15/2022 8 a.m. EDT",20,23,89,0,4618,381
FPC,"9/15/2022 9 a.m. EDT",260,23,88,0,4665,354
FPC,"9/15/2022 10 a.m. EDT",482,23,82,0,4717,374
FPC,"9/15/2022 11 a.m. EDT",567,22,79,0,4907,342
FPC,"9/15/2022 12 p.m. EDT",654,23,77,0,5475,259
FPC,"9/15/2022 1 p.m. EDT",657,24,76,0,6219,185
FPC,"9/15/2022 2 p.m. EDT",677,24,79,20,6688,188
FPC,"9/15/2022 3 p.m. EDT",666,24,78,44,7017,185
FPC,"9/15/2022 4 p.m. EDT",547,24,81,44,7355,245
FPC,"9/15/2022 5 p.m. EDT",474,25,81,49,7359,367
FPC,"9/15/2022 6 p.m. EDT",298,37,82,48,7337,330
FPC,"9/15/2022 7 p.m. EDT",149,23,80,31,7102,250
FPC,"9/15/2022 8 p.m. EDT",10,22,83,0,7021,202
FPC,"9/15/2022 9 p.m. EDT",0,22,82,0,6503,178
FPC,"9/15/2022 10 p.m. EDT",0,22,82,0,5893,177
FPC,"9/15/2022 11 p.m. EDT",0,22,84,0,5222,178
FPC,"9/16/2022 12 a.m. EDT",0,22,81,0,4610,177
FPC,"9/16/2022 1 a.m. EDT",0,22,82,0,4229,196
FPC,"9/16/2022 2 a.m. EDT",0,23,82,0,4001,196
FPC,"9/16/2022 3 a.m. EDT",0,23,82,0,3710,197
FPC,"9/16/2022 4 a.m. EDT",0,24,84,0,3531,195
FPC,"9/16/2022 5 a.m. EDT",0,22,86,0,3553,197
FPC,"9/16/2022 6 a.m. EDT",0,24,86,0,3739,195
FPC,"9/16/2022 7 a.m. EDT",0,23,86,0,4167,194
FPC,"9/16/2022 8 a.m. EDT",26,23,83,0,4672,195
FPC,"9/16/2022 9 a.m. EDT",290,22,89,0,4648,195
FPC,"9/16/2022 10 a.m. EDT",525,24,87,11,4781,202
FPC,"9/16/2022 11 a.m. EDT",558,22,90,0,5390,240
FPC,"9/16/2022 12 p.m. EDT",597,23,90,0,6115,209
FPC,"9/16/2022 1 p.m. EDT",601,22,87,0,6576,318
FPC,"9/16/2022 2 p.m. EDT",608,21,84,0,6540,632
FPC,"9/16/2022 3 p.m. EDT",463,21,86,0,6676,700
FPC,"9/16/2022 4 p.m. EDT",320,21,89,0,6697,688
FPC,"9/16/2022 5 p.m. EDT",229,21,90,0,6652,595
FPC,"9/16/2022 6 p.m. EDT",178,37,92,0,6604,405
FPC,"9/16/2022 7 p.m. EDT",72,21,93,0,6497,300
FPC,"9/16/2022 8 p.m. EDT",4,20,94,0,6376,275
FPC,"9/16/2022 9 p.m. EDT",0,20,92,0,5931,197
FPC,"9/16/2022 10 p.m. EDT",0,21,93,0,5527,196
FPC,"9/16/2022 11 p.m. EDT",0,20,94,0,5020,196
FPC,"9/17/2022 12 a.m. EDT",0,20,93,0,4353,195
FPC,"9/17/2022 1 a.m. EDT",0,20,91,0,3661,181
FPC,"9/17/2022 2 a.m. EDT",0,19,95,0,3376,181
FPC,"9/17/2022 3 a.m. EDT",0,19,91,0,3207,181
FPC,"9/17/2022 4 a.m. EDT",0,20,94,0,3169,180
FPC,"9/17/2022 5 a.m. EDT",0,19,91,0,3150,180
FPC,"9/17/2022 6 a.m. EDT",0,20,93,0,3191,179
FPC,"9/17/2022 7 a.m. EDT",0,19,92,0,3280,190
FPC,"9/17/2022 8 a.m. EDT",16,19,96,0,3334,252
