"Region Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
FLA,"6/2/2022 8 a.m. EDT",623,38,1754,0,16056,1658,3861
FLA,"6/2/2022 9 a.m. EDT",1850,38,1752,0,16824,2020,3858
FLA,"6/2/2022 10 a.m. EDT",2644,39,1863,0,18249,2345,3850
FLA,"6/2/2022 11 a.m. EDT",3033,35,1901,0,20396,2661,3844
FLA,"6/2/2022 12 p.m. EDT",3238,33,1915,5,22538,2969,3853
FLA,"6/2/2022 1 p.m. EDT",3308,32,2012,2,23585,3194,3850
FLA,"6/2/2022 2 p.m. EDT",3053,31,2088,0,26827,3265,3850
FLA,"6/2/2022 3 p.m. EDT",3008,32,2172,47,28090,3352,3852
FLA,"6/2/2022 4 p.m. EDT",2965,32,2209,3,28189,3750,3851
FLA,"6/2/2022 5 p.m. EDT",2338,33,2200,38,28526,3847,3849
FLA,"6/2/2022 6 p.m. EDT",1840,37,2183,142,28480,3840,3857
FLA,"6/2/2022 7 p.m. EDT",1162,34,2107,112,28024,3819,3861
FLA,"6/2/2022 8 p.m. EDT",379,34,1985,35,27407,3457,3862
FLA,"6/2/2022 9 p.m. EDT",11,34,1984,0,26434,3054,3863
FLA,"6/2/2022 10 p.m. EDT",0,34,1974,0,24730,2760,3858
FLA,"6/2/2022 11 p.m. EDT",1,34,1857,0,22320,2394,3871
FLA,"6/3/2022 12 a.m. EDT",0,35,1777,0,19878,2132,3868
FLA,"6/3/2022 1 a.m. EDT",-1,34,1690,0,17641,1753,3858
FLA,"6/3/2022 2 a.m. EDT",0,35,1502,0,16180,1534,3861
FLA,"6/3/2022 3 a.m. EDT",0,35,1141,0,15300,1473,3861
FLA,"6/3/2022 4 a.m. EDT",0,34,1134,0,14581,1430,3861
FLA,"6/3/2022 5 a.m. EDT",0,35,1099,0,14372,1423,3860
FLA,"6/3/2022 6 a.m. EDT",0,35,1133,0,14975,1435,3864
FLA,"6/3/2022 7 a.m. EDT",5,34,1195,0,16161,1473,3864
FLA,"6/3/2022 8 a.m. EDT",424,35,1306,0,16743,1518,3865
FLA,"6/3/2022 9 a.m. EDT",1170,34,1676,0,17072,1651,3866
FLA,"6/3/2022 10 a.m. EDT",1863,35,1737,0,18207,1823,3865
FLA,"6/3/2022 11 a.m. EDT",2033,34,1889,0,19769,2157,3865
FLA,"6/3/2022 12 p.m. EDT",2103,35,1966,0,21170,2638,3870
FLA,"6/3/2022 1 p.m. EDT",1990,35,2065,0,22324,2962,3867
FLA,"6/3/2022 2 p.m. EDT",1891,34,2119,0,23085,3157,3869
FLA,"6/3/2022 3 p.m. EDT",1685,35,2265,0,23167,3214,3871
FLA,"6/3/2022 4 p.m. EDT",1550,34,2396,16,23069,3233,3873
FLA,"6/3/2022 5 p.m. EDT",1238,35,2402,91,22915,3410,3869
FLA,"6/3/2022 6 p.m. EDT",998,37,2395,92,22739,3466,3872
FLA,"6/3/2022 7 p.m. EDT",749,35,2304,7,22053,3318,3876
FLA,"6/3/2022 8 p.m. EDT",270,35,2214,0,21738,2992,3869
FLA,"6/3/2022 9 p.m. EDT",7,34,2155,0,21500,2816,3875
FLA,"6/3/2022 10 p.m. EDT",0,35,2104,0,20580,2696,3877
FLA,"6/3/2022 11 p.m. EDT",0,35,1909,0,19347,2395,3878
FLA,"6/4/2022 12 a.m. EDT",0,35,1742,0,17703,2178,3880
FLA,"6/4/2022 1 a.m. EDT",0,36,1630,0,14903,1845,3878
FLA,"6/4/2022 2 a.m. EDT",-1,35,1608,0,13730,1585,3877
FLA,"6/4/2022 3 a.m. EDT",0,35,1176,0,13029,1511,3880
FLA,"6/4/2022 4 a.m. EDT",0,35,1083,0,12670,1472,3881
FLA,"6/4/2022 5 a.m. EDT",0,34,1076,0,12648,1381,3882
FLA,"6/4/2022 6 a.m. EDT",0,35,1079,0,12733,1380,3884
FLA,"6/4/2022 7 a.m. EDT",5,35,1161,0,13114,1421,3878
FLA,"6/4/2022 8 a.m. EDT",299,34,1273,0,13499,1529,3875
FLA,"6/4/2022 9 a.m. EDT",894,35,1564,0,14458,1638,3875
FLA,"6/4/2022 10 a.m. EDT",1443,34,1997,0,15583,1972,3877
FLA,"6/4/2022 11 a.m. EDT",1743,29,2058,0,16929,2340,3872
FLA,"6/4/2022 12 p.m. EDT",2199,29,2167,0,17888,2527,3877
FLA,"6/4/2022 1 p.m. EDT",2549,30,2166,0,18735,2848,3877
FLA,"6/4/2022 2 p.m. EDT",2482,31,2158,0,19495,3199,3878
FLA,"6/4/2022 3 p.m. EDT",2661,30,2229,0,20044,3323,3875
FLA,"6/4/2022 4 p.m. EDT",2505,32,2198,0,20853,3657,3877
FLA,"6/4/2022 5 p.m. EDT",2344,31,2218,0,21541,3851,3877
FLA,"6/4/2022 6 p.m. EDT",1953,36,2291,0,22335,4088,3872
FLA,"6/4/2022 7 p.m. EDT",1275,30,2322,0,22948,3915,3876
FLA,"6/4/2022 8 p.m. EDT",394,31,2133,0,22731,3740,3886
FLA,"6/4/2022 9 p.m. EDT",2,31,1907,0,22312,3391,3870
FLA,"6/4/2022 10 p.m. EDT",0,32,1831,0,21431,2898,3876
FLA,"6/4/2022 11 p.m. EDT",0,31,1829,0,19986,2398,3877
FLA,"6/5/2022 12 a.m. EDT",0,32,1722,0,18177,2120,3873
FLA,"6/5/2022 1 a.m. EDT",0,31,1685,0,16824,1772,3874
FLA,"6/5/2022 2 a.m. EDT",0,32,1673,34,15087,1517,3877
FLA,"6/5/2022 3 a.m. EDT",0,32,1662,0,13854,1430,3881
FLA,"6/5/2022 4 a.m. EDT",-2,32,1582,0,13175,1432,3884
FLA,"6/5/2022 5 a.m. EDT",0,31,1419,0,12881,1432,3883
FLA,"6/5/2022 6 a.m. EDT",0,32,1338,0,12801,1405,3882
FLA,"6/5/2022 7 a.m. EDT",14,31,1378,0,12878,1370,3884
FLA,"6/5/2022 8 a.m. EDT",590,32,1468,0,13390,1429,3882
FLA,"6/5/2022 9 a.m. EDT",1761,32,1650,0,14911,1550,3882
FLA,"6/5/2022 10 a.m. EDT",2605,32,1784,0,17126,1783,3879
FLA,"6/5/2022 11 a.m. EDT",3171,31,1898,0,19197,2196,3880
FLA,"6/5/2022 12 p.m. EDT",3674,30,1929,0,21094,2607,3880
FLA,"6/5/2022 1 p.m. EDT",3820,30,2037,0,23263,2864,3877
FLA,"6/5/2022 2 p.m. EDT",3860,30,2287,0,25061,3019,3877
FLA,"6/5/2022 3 p.m. EDT",3724,30,2475,0,26272,3278,3875
FLA,"6/5/2022 4 p.m. EDT",3701,31,2536,0,26941,3808,3872
FLA,"6/5/2022 5 p.m. EDT",3247,31,2573,0,27809,3899,3870
FLA,"6/5/2022 6 p.m. EDT",2705,36,2544,0,28247,4013,3868
FLA,"6/5/2022 7 p.m. EDT",1892,29,2386,0,28458,3914,3864
FLA,"6/5/2022 8 p.m. EDT",562,30,2288,0,28465,3511,3867
FLA,"6/5/2022 9 p.m. EDT",6,30,2135,0,27822,3006,3867
FLA,"6/5/2022 10 p.m. EDT",0,30,2001,0,26514,2772,3864
FLA,"6/5/2022 11 p.m. EDT",0,31,1843,0,24180,2502,3865
FLA,"6/6/2022 12 a.m. EDT",0,30,1712,0,21643,2080,3869
FLA,"6/6/2022 1 a.m. EDT",0,30,1616,0,19228,1750,3862
FLA,"6/6/2022 2 a.m. EDT",0,30,1595,0,17436,1581,3868
FLA,"6/6/2022 3 a.m. EDT",0,31,1582,0,16219,1483,3867
FLA,"6/6/2022 4 a.m. EDT",0,30,1537,0,15497,1435,3872
FLA,"6/6/2022 5 a.m. EDT",0,31,1612,0,15320,1441,3872
FLA,"6/6/2022 6 a.m. EDT",0,30,1633,0,15786,1505,3870
FLA,"6/6/2022 7 a.m. EDT",7,30,1609,0,16492,1695,3873
FLA,"6/6/2022 8 a.m. EDT",448,31,1669,0,17846,1756,3873
FLA,"6/6/2022 9 a.m. EDT",1449,30,1679,0,19834,1974,3873
FLA,"6/6/2022 10 a.m. EDT",2733,29,1685,0,20581,2223,3872
FLA,"6/6/2022 11 a.m. EDT",3478,26,1903,0,22831,2350,3871
FLA,"6/6/2022 12 p.m. EDT",3598,27,2164,0,25484,2621,3871
FLA,"6/6/2022 1 p.m. EDT",3593,26,2241,0,27655,3006,3867
FLA,"6/6/2022 2 p.m. EDT",3394,27,2256,0,28607,3446,3866
FLA,"6/6/2022 3 p.m. EDT",3267,27,2170,68,28713,3724,3863
FLA,"6/6/2022 4 p.m. EDT",3342,27,2241,62,28455,3833,3858
FLA,"6/6/2022 5 p.m. EDT",2280,27,2405,39,29043,3648,3858
FLA,"6/6/2022 6 p.m. EDT",2020,36,2390,42,28931,3289,3854
FLA,"6/6/2022 7 p.m. EDT",1280,26,2395,34,28918,3275,3854
FLA,"6/6/2022 8 p.m. EDT",461,26,2186,11,28434,3086,3847
FLA,"6/6/2022 9 p.m. EDT",15,27,2136,0,27508,2750,3817
FLA,"6/6/2022 10 p.m. EDT",0,27,2000,0,25824,2612,3777
FLA,"6/6/2022 11 p.m. EDT",0,27,1791,0,23525,2195,3779
FLA,"6/7/2022 12 a.m. EDT",0,28,1656,0,20893,1955,3778
FLA,"6/7/2022 1 a.m. EDT",0,28,1593,0,18451,1779,3773
FLA,"6/7/2022 2 a.m. EDT",0,28,1594,0,16810,1481,3773
FLA,"6/7/2022 3 a.m. EDT",0,29,1517,0,15691,1428,3774
FLA,"6/7/2022 4 a.m. EDT",0,29,1416,0,15025,1430,3773
FLA,"6/7/2022 5 a.m. EDT",0,29,1404,0,14908,1433,3772
FLA,"6/7/2022 6 a.m. EDT",0,29,1539,0,15471,1458,3770
FLA,"6/7/2022 7 a.m. EDT",10,29,1772,0,16441,1527,3773
FLA,"6/7/2022 8 a.m. EDT",509,29,1790,0,17099,1580,3774
FLA,"6/7/2022 9 a.m. EDT",1711,28,1715,0,17977,1666,3774
FLA,"6/7/2022 10 a.m. EDT",2729,29,1698,0,19581,2122,3776
FLA,"6/7/2022 11 a.m. EDT",3502,28,1769,1,21798,2422,3777
FLA,"6/7/2022 12 p.m. EDT",3946,26,1783,5,23789,2867,3781
FLA,"6/7/2022 1 p.m. EDT",4036,24,1848,0,26034,3061,3784
FLA,"6/7/2022 2 p.m. EDT",4053,23,2151,0,27497,3243,3781
FLA,"6/7/2022 3 p.m. EDT",4081,24,2120,0,27947,3846,3784
FLA,"6/7/2022 4 p.m. EDT",3515,24,2177,0,28075,4245,3785
FLA,"6/7/2022 5 p.m. EDT",3013,26,2271,48,28607,4100,3779
FLA,"6/7/2022 6 p.m. EDT",2518,36,2498,41,28591,4037,3782
FLA,"6/7/2022 7 p.m. EDT",1630,23,2567,46,28205,3915,3783
FLA,"6/7/2022 8 p.m. EDT",584,22,2541,6,28168,3406,3786
FLA,"6/7/2022 9 p.m. EDT",21,21,2393,0,27361,2891,3786
FLA,"6/7/2022 10 p.m. EDT",0,22,2155,0,26131,2560,3788
FLA,"6/7/2022 11 p.m. EDT",0,25,1816,0,24076,2152,3786
FLA,"6/8/2022 12 a.m. EDT",0,24,1651,0,21500,2027,3791
FLA,"6/8/2022 1 a.m. EDT",0,24,1544,0,19209,1786,3793
FLA,"6/8/2022 2 a.m. EDT",0,25,1450,0,17381,1611,3794
FLA,"6/8/2022 3 a.m. EDT",0,25,1219,0,16461,1556,3794
FLA,"6/8/2022 4 a.m. EDT",0,24,1412,0,15374,1552,3792
FLA,"6/8/2022 5 a.m. EDT",0,25,1480,0,15096,1541,3790
FLA,"6/8/2022 6 a.m. EDT",0,25,1638,0,15363,1523,3789
FLA,"6/8/2022 7 a.m. EDT",11,25,1773,0,16459,1523,3787
FLA,"6/8/2022 8 a.m. EDT",639,25,1891,0,17329,1561,3783
FLA,"6/8/2022 9 a.m. EDT",1994,25,1901,0,18300,1647,3790
FLA,"6/8/2022 10 a.m. EDT",2958,26,1899,0,20180,1974,3784
FLA,"6/8/2022 11 a.m. EDT",3571,25,1934,0,22685,2065,3786
FLA,"6/8/2022 12 p.m. EDT",3823,25,1922,0,25552,2321,3783
FLA,"6/8/2022 1 p.m. EDT",3920,24,1893,0,27230,2908,3783
FLA,"6/8/2022 2 p.m. EDT",3858,25,1907,0,28793,3219,3780
FLA,"6/8/2022 3 p.m. EDT",3366,24,1943,0,30048,3350,3779
FLA,"6/8/2022 4 p.m. EDT",2594,24,1958,3,30858,3350,3773
FLA,"6/8/2022 5 p.m. EDT",1836,25,2047,10,30541,3147,3773
FLA,"6/8/2022 6 p.m. EDT",1379,36,2128,0,29890,2938,3776
FLA,"6/8/2022 7 p.m. EDT",893,24,2158,0,29234,2951,3775
FLA,"6/8/2022 8 p.m. EDT",345,23,2140,0,28004,2877,3778
FLA,"6/8/2022 9 p.m. EDT",10,23,2148,3,26848,2816,3779
FLA,"6/8/2022 10 p.m. EDT",0,23,2095,4,25232,2846,3778
FLA,"6/8/2022 11 p.m. EDT",0,23,1979,0,22937,2569,3778
FLA,"6/9/2022 12 a.m. EDT",0,23,1675,0,20635,2418,3778
FLA,"6/9/2022 1 a.m. EDT",0,24,1707,0,18651,2117,3778
FLA,"6/9/2022 2 a.m. EDT",0,23,1268,0,17372,1943,3777
FLA,"6/9/2022 3 a.m. EDT",0,24,1167,0,16352,1863,3784
FLA,"6/9/2022 4 a.m. EDT",0,23,1177,0,15642,1842,3781
FLA,"6/9/2022 5 a.m. EDT",0,24,1157,0,15512,1812,3782
FLA,"6/9/2022 6 a.m. EDT",0,23,1408,0,15966,1836,3783
FLA,"6/9/2022 7 a.m. EDT",3,24,1717,0,16867,1912,3786
FLA,"6/9/2022 8 a.m. EDT",493,22,1828,0,17841,1869,3783
FLA,"6/9/2022 9 a.m. EDT",1659,23,1836,0,19355,2010,3787
FLA,"6/9/2022 10 a.m. EDT",2760,23,1963,0,20877,2196,3787
FLA,"6/9/2022 11 a.m. EDT",3188,24,2081,0,23023,2425,3786
FLA,"6/9/2022 12 p.m. EDT",3615,23,2119,0,24903,2506,3785
FLA,"6/9/2022 1 p.m. EDT",3161,23,2134,0,26805,2835,3785
FLA,"6/9/2022 2 p.m. EDT",2935,23,2133,0,27425,2951,3789
FLA,"6/9/2022 3 p.m. EDT",2230,23,2135,0,27231,2953,3777
FLA,"6/9/2022 4 p.m. EDT",1713,23,2132,0,26959,3162,3778
FLA,"6/9/2022 5 p.m. EDT",1546,23,2132,0,26903,3218,3781
FLA,"6/9/2022 6 p.m. EDT",1288,40,2127,0,26812,3351,3775
FLA,"6/9/2022 7 p.m. EDT",913,24,2116,50,26577,3271,3772
FLA,"6/9/2022 8 p.m. EDT",289,21,2124,45,26149,3048,3777
FLA,"6/9/2022 9 p.m. EDT",7,21,2123,0,26016,2752,3777
FLA,"6/9/2022 10 p.m. EDT",0,21,2056,0,24959,2540,3779
FLA,"6/9/2022 11 p.m. EDT",0,21,1937,0,23019,2264,3776
FLA,"6/10/2022 12 a.m. EDT",0,22,1802,0,20667,2195,3779
FLA,"6/10/2022 1 a.m. EDT",0,22,1681,0,18607,2009,3776
FLA,"6/10/2022 2 a.m. EDT",0,22,1682,0,17017,1909,3776
FLA,"6/10/2022 3 a.m. EDT",0,23,1656,0,15912,1811,3775
FLA,"6/10/2022 4 a.m. EDT",0,22,1590,0,15366,1735,3776
FLA,"6/10/2022 5 a.m. EDT",0,23,1555,0,15225,1732,3777
FLA,"6/10/2022 6 a.m. EDT",0,22,1615,0,15672,1756,3780
FLA,"6/10/2022 7 a.m. EDT",18,23,1682,0,16556,1777,3777
FLA,"6/10/2022 8 a.m. EDT",577,22,1786,0,17521,1753,3781
FLA,"6/10/2022 9 a.m. EDT",1822,23,1808,0,18777,1922,3773
FLA,"6/10/2022 10 a.m. EDT",2746,23,1933,0,20516,2226,3781
FLA,"6/10/2022 11 a.m. EDT",3324,24,2055,0,22523,2411,3777
FLA,"6/10/2022 12 p.m. EDT",3637,23,2103,0,24493,2776,3778
FLA,"6/10/2022 1 p.m. EDT",3645,24,2111,0,26121,3306,3774
FLA,"6/10/2022 2 p.m. EDT",3423,23,2105,0,26570,3325,3774
FLA,"6/10/2022 3 p.m. EDT",2748,24,2102,22,26917,3461,3772
FLA,"6/10/2022 4 p.m. EDT",2287,23,2120,0,26979,3373,3771
FLA,"6/10/2022 5 p.m. EDT",1579,24,2123,0,26722,3026,3770
FLA,"6/10/2022 6 p.m. EDT",914,39,2125,0,26193,2773,3766
FLA,"6/10/2022 7 p.m. EDT",538,32,2116,0,25381,2632,3761
FLA,"6/10/2022 8 p.m. EDT",179,27,2120,0,24258,2543,3764
FLA,"6/10/2022 9 p.m. EDT",4,27,2111,0,23571,2521,3768
FLA,"6/10/2022 10 p.m. EDT",0,27,2057,0,22820,2347,3763
FLA,"6/10/2022 11 p.m. EDT",0,28,1905,0,21120,2210,3769
FLA,"6/11/2022 12 a.m. EDT",0,27,1791,0,19144,2160,3771
FLA,"6/11/2022 1 a.m. EDT",0,28,1674,0,17477,1947,3771
FLA,"6/11/2022 2 a.m. EDT",0,29,1669,0,15920,1849,3772
FLA,"6/11/2022 3 a.m. EDT",0,28,1666,0,14786,1792,3776
FLA,"6/11/2022 4 a.m. EDT",0,28,1603,0,14119,1783,3771
FLA,"6/11/2022 5 a.m. EDT",0,28,1537,0,13830,1748,3775
FLA,"6/11/2022 6 a.m. EDT",0,28,1554,0,13815,1762,3778
FLA,"6/11/2022 7 a.m. EDT",15,28,1549,0,14148,1768,3775
FLA,"6/11/2022 8 a.m. EDT",436,28,1760,0,14749,1685,3780
FLA,"6/11/2022 9 a.m. EDT",1456,28,1812,0,16526,1769,3777
FLA,"6/11/2022 10 a.m. EDT",2492,28,1889,0,18579,1954,3775
FLA,"6/11/2022 11 a.m. EDT",3463,28,2054,0,20227,2178,3774
FLA,"6/11/2022 12 p.m. EDT",3458,22,2122,0,22320,2487,3775
FLA,"6/11/2022 1 p.m. EDT",2966,23,2248,0,24059,2907,3769
FLA,"6/11/2022 2 p.m. EDT",3019,22,2254,0,24851,3253,3771
FLA,"6/11/2022 3 p.m. EDT",2799,21,2253,0,24902,3295,3768
FLA,"6/11/2022 4 p.m. EDT",2104,22,2256,0,25199,3300,3763
FLA,"6/11/2022 5 p.m. EDT",1695,21,2267,0,24438,3386,3759
FLA,"6/11/2022 6 p.m. EDT",1331,39,2260,0,24695,3419,3762
FLA,"6/11/2022 7 p.m. EDT",901,22,2288,0,24017,3188,3756
FLA,"6/11/2022 8 p.m. EDT",349,22,2312,0,23711,2740,3761
FLA,"6/11/2022 9 p.m. EDT",22,21,2244,0,23379,2716,3753
FLA,"6/11/2022 10 p.m. EDT",0,22,2253,0,22395,2638,3760
FLA,"6/11/2022 11 p.m. EDT",0,21,2126,0,20825,2616,3758
FLA,"6/12/2022 12 a.m. EDT",0,21,1784,0,18911,2560,3759
FLA,"6/12/2022 1 a.m. EDT",0,22,1587,0,17531,2043,3759
FLA,"6/12/2022 2 a.m. EDT",0,23,1527,0,16264,1631,3763
FLA,"6/12/2022 3 a.m. EDT",0,22,1526,0,15327,1483,3764
FLA,"6/12/2022 4 a.m. EDT",0,21,1497,0,14433,1452,3762
FLA,"6/12/2022 5 a.m. EDT",0,22,1458,0,14032,1418,3764
FLA,"6/12/2022 6 a.m. EDT",0,23,1500,0,14016,1391,3764
FLA,"6/12/2022 7 a.m. EDT",6,23,1517,0,14184,1394,3766
FLA,"6/12/2022 8 a.m. EDT",612,23,1650,0,14766,1393,3768
FLA,"6/12/2022 9 a.m. EDT",1792,24,1678,0,16638,1417,3767
FLA,"6/12/2022 10 a.m. EDT",2715,23,1892,0,18816,1660,3766
FLA,"6/12/2022 11 a.m. EDT",3227,24,2077,0,21063,2231,3767
FLA,"6/12/2022 12 p.m. EDT",3517,23,2221,0,23399,2600,3763
FLA,"6/12/2022 1 p.m. EDT",3708,24,2306,0,24914,3116,3766
FLA,"6/12/2022 2 p.m. EDT",3539,23,2337,0,26228,3663,3759
FLA,"6/12/2022 3 p.m. EDT",3582,23,2391,40,26882,3863,3756
FLA,"6/12/2022 4 p.m. EDT",3196,23,2410,51,27582,4302,3759
FLA,"6/12/2022 5 p.m. EDT",2531,25,2408,50,28800,4242,3759
FLA,"6/12/2022 6 p.m. EDT",2007,37,2411,51,29537,3954,3757
FLA,"6/12/2022 7 p.m. EDT",1468,19,2320,51,29094,3895,3756
FLA,"6/12/2022 8 p.m. EDT",514,20,2267,30,28635,3602,3751
FLA,"6/12/2022 9 p.m. EDT",9,23,2279,0,27943,3240,3754
FLA,"6/12/2022 10 p.m. EDT",0,23,2185,0,26838,2947,3750
FLA,"6/12/2022 11 p.m. EDT",0,22,1861,0,24690,2642,3776
FLA,"6/13/2022 12 a.m. EDT",0,22,1910,0,22336,2151,3782
FLA,"6/13/2022 1 a.m. EDT",0,24,1573,0,20274,1737,3796
FLA,"6/13/2022 2 a.m. EDT",0,23,1569,0,18394,1659,3804
FLA,"6/13/2022 3 a.m. EDT",0,23,1551,0,17124,1638,3816
FLA,"6/13/2022 4 a.m. EDT",0,23,1548,0,16351,1588,3828
FLA,"6/13/2022 5 a.m. EDT",0,23,1517,0,16109,1595,3828
FLA,"6/13/2022 6 a.m. EDT",0,23,1549,0,16561,1707,3830
FLA,"6/13/2022 7 a.m. EDT",20,23,1598,0,17256,2027,3832
FLA,"6/13/2022 8 a.m. EDT",618,24,1724,0,18143,2229,3833
FLA,"6/13/2022 9 a.m. EDT",1890,24,1825,0,19613,2369,3833
FLA,"6/13/2022 10 a.m. EDT",2881,23,1974,0,21612,2603,3832
FLA,"6/13/2022 11 a.m. EDT",3387,24,2291,0,24034,2713,3831
FLA,"6/13/2022 12 p.m. EDT",3744,23,2397,0,26088,3086,3816
FLA,"6/13/2022 1 p.m. EDT",4085,24,2493,45,28007,3453,3813
FLA,"6/13/2022 2 p.m. EDT",4187,23,2567,42,29166,3915,3811
FLA,"6/13/2022 3 p.m. EDT",4016,23,2658,7,30230,4020,3804
FLA,"6/13/2022 4 p.m. EDT",3947,24,2723,26,30932,4174,3804
FLA,"6/13/2022 5 p.m. EDT",3490,24,2777,85,31602,4489,3802
FLA,"6/13/2022 6 p.m. EDT",2867,36,2772,98,31883,4695,3797
FLA,"6/13/2022 7 p.m. EDT",1824,21,2685,99,32339,4734,3799
FLA,"6/13/2022 8 p.m. EDT",632,21,2648,62,32106,4294,3799
FLA,"6/13/2022 9 p.m. EDT",26,20,2356,42,31519,3824,3803
FLA,"6/13/2022 10 p.m. EDT",0,21,2152,0,30140,3309,3811
FLA,"6/13/2022 11 p.m. EDT",0,22,1911,0,27518,3022,3816
FLA,"6/14/2022 12 a.m. EDT",0,23,1691,0,24886,2550,3811
FLA,"6/14/2022 1 a.m. EDT",0,22,1623,0,22675,2157,3817
FLA,"6/14/2022 2 a.m. EDT",0,22,1624,0,20865,1911,3820
FLA,"6/14/2022 3 a.m. EDT",0,22,1633,0,19315,1847,3822
FLA,"6/14/2022 4 a.m. EDT",0,22,1602,0,18467,1782,3821
FLA,"6/14/2022 5 a.m. EDT",0,22,1571,0,18002,1910,3826
FLA,"6/14/2022 6 a.m. EDT",0,23,1607,0,17949,2303,3823
FLA,"6/14/2022 7 a.m. EDT",6,22,1622,0,18567,2644,3828
FLA,"6/14/2022 8 a.m. EDT",615,23,1748,0,19077,2816,3828
FLA,"6/14/2022 9 a.m. EDT",1992,22,1796,0,20292,3064,3834
FLA,"6/14/2022 10 a.m. EDT",3022,23,1949,6,21940,3301,3830
FLA,"6/14/2022 11 a.m. EDT",3679,22,2228,0,23916,3531,3832
FLA,"6/14/2022 12 p.m. EDT",4038,26,2402,0,26432,3736,3832
FLA,"6/14/2022 1 p.m. EDT",4173,25,2587,0,28690,3899,3830
FLA,"6/14/2022 2 p.m. EDT",4205,26,2607,17,30632,4243,3827
FLA,"6/14/2022 3 p.m. EDT",3958,25,2657,48,31953,4387,3823
FLA,"6/14/2022 4 p.m. EDT",3808,26,2792,210,32314,4595,3820
FLA,"6/14/2022 5 p.m. EDT",3215,25,2800,377,32863,4618,3816
FLA,"6/14/2022 6 p.m. EDT",2076,37,2675,470,33120,4551,3818
FLA,"6/14/2022 7 p.m. EDT",1205,37,2598,440,32404,4597,3819
FLA,"6/14/2022 8 p.m. EDT",329,37,2406,167,31194,4455,3812
FLA,"6/14/2022 9 p.m. EDT",4,37,2395,12,30181,4331,3818
FLA,"6/14/2022 10 p.m. EDT",0,37,2296,0,28486,4115,3830
FLA,"6/14/2022 11 p.m. EDT",-1,37,2037,0,25707,3903,3828
FLA,"6/15/2022 12 a.m. EDT",0,23,1705,0,23210,3606,3818
FLA,"6/15/2022 1 a.m. EDT",0,25,1621,0,21041,3059,3825
FLA,"6/15/2022 2 a.m. EDT",0,25,1594,0,19529,2311,3829
FLA,"6/15/2022 3 a.m. EDT",0,25,1559,0,18283,1966,3825
