"Region Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
FLA,"3/4/2022 11 a.m. EST",4035,37,583,0,15355,1853,3909
FLA,"3/4/2022 12 p.m. EST",4236,37,581,0,16229,1842,3906
FLA,"3/4/2022 1 p.m. EST",4276,35,587,0,17141,1982,3908
FLA,"3/4/2022 2 p.m. EST",4320,37,583,0,17981,2281,3906
FLA,"3/4/2022 3 p.m. EST",4300,36,583,0,18679,2348,3914
FLA,"3/4/2022 4 p.m. EST",3895,37,589,0,19708,2355,3914
FLA,"3/4/2022 5 p.m. EST",2980,37,594,0,20804,2415,3913
FLA,"3/4/2022 6 p.m. EST",1273,37,584,0,21620,2449,3912
FLA,"3/4/2022 7 p.m. EST",106,37,582,0,21684,2454,3914
FLA,"3/4/2022 8 p.m. EST",18,37,584,0,21255,2450,3912
FLA,"3/4/2022 9 p.m. EST",0,36,587,0,19868,2445,3911
FLA,"3/4/2022 10 p.m. EST",-1,37,613,0,18172,2304,3912
FLA,"3/4/2022 11 p.m. EST",0,37,587,0,16573,2173,3906
FLA,"3/5/2022 12 a.m. EST",1,37,540,0,14849,2048,3903
FLA,"3/5/2022 1 a.m. EST",0,37,533,0,13226,1819,3912
FLA,"3/5/2022 2 a.m. EST",0,37,525,0,12237,1502,3906
FLA,"3/5/2022 3 a.m. EST",0,37,521,0,11497,1408,3916
FLA,"3/5/2022 4 a.m. EST",0,38,502,0,11153,1402,3904
FLA,"3/5/2022 5 a.m. EST",0,37,512,0,11167,1357,3906
FLA,"3/5/2022 6 a.m. EST",0,37,517,0,11416,1393,3908
FLA,"3/5/2022 7 a.m. EST",1,36,537,0,12097,1588,3918
FLA,"3/5/2022 8 a.m. EST",545,37,548,0,12644,1845,3916
FLA,"3/5/2022 9 a.m. EST",2111,37,556,0,13524,1876,3919
FLA,"3/5/2022 10 a.m. EST",3366,36,553,0,14446,1875,3909
FLA,"3/5/2022 11 a.m. EST",3715,35,562,0,15770,1905,3919
FLA,"3/5/2022 12 p.m. EST",3827,36,563,0,16778,2097,3921
FLA,"3/5/2022 1 p.m. EST",3893,35,559,0,17720,2403,3918
FLA,"3/5/2022 2 p.m. EST",3938,35,552,0,18420,2555,3917
FLA,"3/5/2022 3 p.m. EST",3940,34,553,0,19178,2576,3916
FLA,"3/5/2022 4 p.m. EST",3745,35,564,0,19873,2606,3917
FLA,"3/5/2022 5 p.m. EST",2891,36,572,0,20837,2620,3916
FLA,"3/5/2022 6 p.m. EST",1245,37,588,0,21806,2590,3915
FLA,"3/5/2022 7 p.m. EST",111,37,582,0,21866,2593,3909
FLA,"3/5/2022 8 p.m. EST",21,34,582,0,21214,2583,3911
FLA,"3/5/2022 9 p.m. EST",0,35,572,0,19591,2522,3908
FLA,"3/5/2022 10 p.m. EST",0,36,583,0,18789,2307,3902
FLA,"3/5/2022 11 p.m. EST",0,36,574,0,17330,1946,3915
FLA,"3/6/2022 12 a.m. EST",-1,36,561,0,15899,1661,3915
FLA,"3/6/2022 1 a.m. EST",0,36,548,0,14372,1501,3910
FLA,"3/6/2022 2 a.m. EST",0,36,538,0,13086,1463,3914
FLA,"3/6/2022 3 a.m. EST",0,36,533,0,12073,1441,3906
FLA,"3/6/2022 4 a.m. EST",0,37,543,0,11507,1440,3906
FLA,"3/6/2022 5 a.m. EST",0,36,525,0,11255,1441,3908
FLA,"3/6/2022 6 a.m. EST",0,36,526,0,11358,1517,3911
FLA,"3/6/2022 7 a.m. EST",0,37,528,0,11613,1722,3913
FLA,"3/6/2022 8 a.m. EST",634,36,528,0,12159,1823,3918
FLA,"3/6/2022 9 a.m. EST",2383,36,527,0,13199,1831,3911
FLA,"3/6/2022 10 a.m. EST",3600,36,534,0,14570,1832,3921
FLA,"3/6/2022 11 a.m. EST",4041,35,546,0,16242,1851,3918
FLA,"3/6/2022 12 p.m. EST",4117,33,560,0,17524,2048,3919
FLA,"3/6/2022 1 p.m. EST",4122,33,541,0,18649,2395,3917
FLA,"3/6/2022 2 p.m. EST",4216,34,542,0,19471,2506,3919
FLA,"3/6/2022 3 p.m. EST",4154,35,552,0,20389,2555,3916
FLA,"3/6/2022 4 p.m. EST",3806,35,564,0,21393,2596,3918
FLA,"3/6/2022 5 p.m. EST",2972,35,552,0,22457,2628,3911
FLA,"3/6/2022 6 p.m. EST",1238,38,565,0,23622,2651,3915
FLA,"3/6/2022 7 p.m. EST",104,35,547,0,23958,2514,3908
FLA,"3/6/2022 8 p.m. EST",21,35,568,0,23849,2360,3910
FLA,"3/6/2022 9 p.m. EST",0,35,564,0,22197,2240,3904
FLA,"3/6/2022 10 p.m. EST",0,35,560,0,20741,2099,3906
FLA,"3/6/2022 11 p.m. EST",0,34,571,0,18782,1850,3904
FLA,"3/7/2022 12 a.m. EST",0,35,567,0,16797,1495,3907
FLA,"3/7/2022 1 a.m. EST",-1,36,543,0,14667,1196,3889
FLA,"3/7/2022 2 a.m. EST",0,35,533,0,13356,1123,3893
FLA,"3/7/2022 3 a.m. EST",0,35,533,0,12538,1106,3896
FLA,"3/7/2022 4 a.m. EST",0,36,538,0,12250,1113,3904
FLA,"3/7/2022 5 a.m. EST",0,35,536,0,12318,1158,3907
FLA,"3/7/2022 6 a.m. EST",0,35,538,0,13309,1352,3900
FLA,"3/7/2022 7 a.m. EST",5,36,548,0,15046,1486,3900
FLA,"3/7/2022 8 a.m. EST",613,35,547,0,15701,1500,3892
FLA,"3/7/2022 9 a.m. EST",2370,36,547,0,15931,1514,3906
FLA,"3/7/2022 10 a.m. EST",3245,35,548,0,17122,1611,3891
FLA,"3/7/2022 11 a.m. EST",3210,35,554,0,18832,1846,3907
FLA,"3/7/2022 12 p.m. EST",2947,35,573,0,20560,2205,3907
FLA,"3/7/2022 1 p.m. EST",2972,33,559,0,21816,2426,3902
FLA,"3/7/2022 2 p.m. EST",3058,34,571,0,22652,2488,3900
FLA,"3/7/2022 3 p.m. EST",2798,33,560,0,23563,2531,3897
FLA,"3/7/2022 4 p.m. EST",2185,34,556,0,24886,2617,3903
FLA,"3/7/2022 5 p.m. EST",1455,35,561,0,25292,2585,3915
FLA,"3/7/2022 6 p.m. EST",709,38,631,0,25352,2543,3910
FLA,"3/7/2022 7 p.m. EST",68,34,733,0,25586,2521,3895
FLA,"3/7/2022 8 p.m. EST",14,33,787,0,24961,2792,3908
FLA,"3/7/2022 9 p.m. EST",0,34,784,0,23177,2836,3908
FLA,"3/7/2022 10 p.m. EST",0,34,758,0,21360,2628,3883
FLA,"3/7/2022 11 p.m. EST",1,34,728,0,19493,2242,3895
FLA,"3/8/2022 12 a.m. EST",1,35,601,0,17431,1931,3892
FLA,"3/8/2022 1 a.m. EST",0,35,771,0,15301,1533,3895
FLA,"3/8/2022 2 a.m. EST",-1,34,643,0,14064,1340,3887
FLA,"3/8/2022 3 a.m. EST",0,35,486,0,13248,1333,3892
FLA,"3/8/2022 4 a.m. EST",0,35,506,0,13216,1056,3878
FLA,"3/8/2022 5 a.m. EST",0,34,518,0,13206,1091,3884
FLA,"3/8/2022 6 a.m. EST",0,35,520,0,14099,1216,3889
FLA,"3/8/2022 7 a.m. EST",2,35,551,0,15561,1753,3885
FLA,"3/8/2022 8 a.m. EST",422,35,556,2,15891,2083,3897
FLA,"3/8/2022 9 a.m. EST",1539,34,554,0,16707,2203,3898
FLA,"3/8/2022 10 a.m. EST",2360,35,598,55,17620,2232,3896
FLA,"3/8/2022 11 a.m. EST",2797,33,701,88,18962,2385,3896
FLA,"3/8/2022 12 p.m. EST",3340,34,763,75,19793,2590,3897
FLA,"3/8/2022 1 p.m. EST",3388,33,812,0,21351,2680,3894
FLA,"3/8/2022 2 p.m. EST",3050,33,878,1,22932,2787,3903
FLA,"3/8/2022 3 p.m. EST",2731,34,1007,0,23880,2962,3901
FLA,"3/8/2022 4 p.m. EST",2356,34,1103,0,24604,3020,3902
FLA,"3/8/2022 5 p.m. EST",1975,34,1150,0,24737,2994,3908
FLA,"3/8/2022 6 p.m. EST",911,38,1155,0,24845,3017,3883
FLA,"3/8/2022 7 p.m. EST",107,34,1168,0,24470,3002,3892
FLA,"3/8/2022 8 p.m. EST",21,33,1170,0,24009,2950,3888
FLA,"3/8/2022 9 p.m. EST",0,34,1117,0,22738,2963,3898
FLA,"3/8/2022 10 p.m. EST",0,33,1031,0,20878,2732,3877
FLA,"3/8/2022 11 p.m. EST",0,34,852,0,19191,2223,3879
FLA,"3/9/2022 12 a.m. EST",0,34,679,0,17606,2055,3889
FLA,"3/9/2022 1 a.m. EST",0,34,535,0,15659,1725,3893
FLA,"3/9/2022 2 a.m. EST",0,34,523,0,14589,1241,3895
FLA,"3/9/2022 3 a.m. EST",-1,34,542,0,13853,1123,3892
FLA,"3/9/2022 4 a.m. EST",0,34,537,0,13395,1135,3891
FLA,"3/9/2022 5 a.m. EST",0,34,543,0,13430,1146,3894
FLA,"3/9/2022 6 a.m. EST",0,34,572,0,14189,1391,3886
FLA,"3/9/2022 7 a.m. EST",3,35,569,0,15745,2010,3893
FLA,"3/9/2022 8 a.m. EST",364,35,573,0,16307,2291,3904
FLA,"3/9/2022 9 a.m. EST",1517,34,529,49,16922,2469,3895
FLA,"3/9/2022 10 a.m. EST",2633,34,275,95,17770,2405,3894
FLA,"3/9/2022 11 a.m. EST",3033,34,387,122,19687,2021,3894
FLA,"3/9/2022 12 p.m. EST",3333,35,569,116,20719,2065,3893
FLA,"3/9/2022 1 p.m. EST",3110,34,586,23,22736,2074,3881
FLA,"3/9/2022 2 p.m. EST",2907,34,441,0,23938,2129,3889
FLA,"3/9/2022 3 p.m. EST",2649,35,568,0,24427,2033,3892
FLA,"3/9/2022 4 p.m. EST",2219,35,586,0,25191,1935,3886
FLA,"3/9/2022 5 p.m. EST",1656,36,675,0,25356,1923,3884
FLA,"3/9/2022 6 p.m. EST",558,39,782,0,25539,1912,3885
FLA,"3/9/2022 7 p.m. EST",64,34,716,0,25304,2021,3881
FLA,"3/9/2022 8 p.m. EST",4,34,730,0,24463,2194,3883
FLA,"3/9/2022 9 p.m. EST",0,34,776,0,22764,2179,3885
FLA,"3/9/2022 10 p.m. EST",0,34,770,0,20997,2096,3876
FLA,"3/9/2022 11 p.m. EST",0,34,536,0,19214,1935,3885
FLA,"3/10/2022 12 a.m. EST",0,34,615,0,17276,1886,3885
FLA,"3/10/2022 1 a.m. EST",0,34,553,0,15552,1652,3893
FLA,"3/10/2022 2 a.m. EST",0,35,555,0,14393,1388,3887
FLA,"3/10/2022 3 a.m. EST",-1,35,550,0,13638,1353,3891
FLA,"3/10/2022 4 a.m. EST",0,35,548,0,13141,1337,3890
FLA,"3/10/2022 5 a.m. EST",0,35,546,0,13158,1347,3895
FLA,"3/10/2022 6 a.m. EST",0,34,573,0,14012,1535,3893
FLA,"3/10/2022 7 a.m. EST",4,35,580,0,15694,1869,3883
FLA,"3/10/2022 8 a.m. EST",328,35,561,0,16529,2059,3886
FLA,"3/10/2022 9 a.m. EST",1121,34,592,0,17361,2125,3894
FLA,"3/10/2022 10 a.m. EST",1770,35,597,0,18126,2324,3893
FLA,"3/10/2022 11 a.m. EST",2259,34,634,0,18883,2519,3891
FLA,"3/10/2022 12 p.m. EST",2538,35,746,0,19679,2555,3894
FLA,"3/10/2022 1 p.m. EST",2340,34,975,0,20526,2555,3893
FLA,"3/10/2022 2 p.m. EST",2179,34,1203,0,20924,2548,3890
FLA,"3/10/2022 3 p.m. EST",1799,35,1238,0,20646,2528,3894
FLA,"3/10/2022 4 p.m. EST",1308,34,1345,0,20497,2523,3889
FLA,"3/10/2022 5 p.m. EST",785,34,1338,0,20373,2519,3887
FLA,"3/10/2022 6 p.m. EST",358,38,793,0,20853,2520,3886
FLA,"3/10/2022 7 p.m. EST",79,33,589,0,21432,2546,3884
FLA,"3/10/2022 8 p.m. EST",17,34,583,0,21949,2576,3872
FLA,"3/10/2022 9 p.m. EST",0,34,578,9,21124,2522,3851
FLA,"3/10/2022 10 p.m. EST",0,34,556,0,19704,2282,3792
FLA,"3/10/2022 11 p.m. EST",0,34,552,0,18217,1752,3744
FLA,"3/11/2022 12 a.m. EST",0,33,558,0,16612,1445,3689
FLA,"3/11/2022 1 a.m. EST",-1,34,547,0,14802,1405,3627
FLA,"3/11/2022 2 a.m. EST",0,34,541,0,13548,1381,3566
FLA,"3/11/2022 3 a.m. EST",0,34,546,0,12798,1382,3507
FLA,"3/11/2022 4 a.m. EST",-1,34,543,0,12416,1382,3436
FLA,"3/11/2022 5 a.m. EST",0,34,545,0,12552,1387,3371
FLA,"3/11/2022 6 a.m. EST",0,34,558,0,13461,1564,3328
FLA,"3/11/2022 7 a.m. EST",5,34,572,0,15177,1794,3309
FLA,"3/11/2022 8 a.m. EST",416,34,562,0,15979,1932,3313
FLA,"3/11/2022 9 a.m. EST",1510,34,564,0,16974,2103,3312
FLA,"3/11/2022 10 a.m. EST",2406,33,565,0,18079,2278,3318
FLA,"3/11/2022 11 a.m. EST",2885,34,563,0,19618,2328,3317
FLA,"3/11/2022 12 p.m. EST",2912,35,562,0,21337,2347,3309
FLA,"3/11/2022 1 p.m. EST",2918,35,564,0,22475,2358,3315
FLA,"3/11/2022 2 p.m. EST",2840,35,588,0,23476,2395,3307
FLA,"3/11/2022 3 p.m. EST",2809,34,660,20,23869,2460,3330
FLA,"3/11/2022 4 p.m. EST",2637,35,701,45,24455,2457,3325
FLA,"3/11/2022 5 p.m. EST",1706,35,743,3,25077,2446,3323
FLA,"3/11/2022 6 p.m. EST",586,36,913,0,25059,2460,3318
FLA,"3/11/2022 7 p.m. EST",81,32,634,0,24555,2487,3292
FLA,"3/11/2022 8 p.m. EST",3,33,569,0,24170,2411,3244
FLA,"3/11/2022 9 p.m. EST",6000,34,546,0,20646,2317,1936
FLA,"3/11/2022 10 p.m. EST",6000,33,539,0,19207,2093,1893
FLA,"3/11/2022 11 p.m. EST",6000,33,548,0,17545,1993,1857
FLA,"3/12/2022 12 a.m. EST",6000,34,554,0,12302,1855,1858
FLA,"3/12/2022 1 a.m. EST",0,33,553,0,17086,1804,3011
FLA,"3/12/2022 2 a.m. EST",0,34,569,0,15979,1758,2999
FLA,"3/12/2022 3 a.m. EST",0,33,573,0,15047,1797,2999
FLA,"3/12/2022 4 a.m. EST",-1,32,573,0,14512,1803,2999
FLA,"3/12/2022 5 a.m. EST",0,33,577,0,14422,1802,2999
FLA,"3/12/2022 6 a.m. EST",1,34,571,0,14726,1931,3005
FLA,"3/12/2022 7 a.m. EST",6,33,572,0,15360,2149,3002
FLA,"3/12/2022 8 a.m. EST",344,34,565,0,16613,2193,3011
FLA,"3/12/2022 9 a.m. EST",906,33,568,0,19043,2096,3010
FLA,"3/12/2022 10 a.m. EST",1545,33,559,0,20674,2114,3011
FLA,"3/12/2022 11 a.m. EST",1906,33,602,0,21704,2078,3010
FLA,"3/12/2022 12 p.m. EST",2272,35,617,0,21902,2068,3011
FLA,"3/12/2022 1 p.m. EST",2279,33,659,0,21817,2072,3013
FLA,"3/12/2022 2 p.m. EST",2321,29,654,0,21176,2054,3010
FLA,"3/12/2022 3 p.m. EST",2061,29,678,0,20635,2050,3010
FLA,"3/12/2022 4 p.m. EST",2289,29,1142,0,18247,2055,3012
FLA,"3/12/2022 5 p.m. EST",2298,29,1416,0,16632,2055,3012
FLA,"3/12/2022 6 p.m. EST",1188,28,1621,0,16995,2099,3009
FLA,"3/12/2022 7 p.m. EST",96,19,1643,0,18134,2135,3015
FLA,"3/12/2022 8 p.m. EST",6013,19,1652,0,16466,2210,1795
FLA,"3/12/2022 9 p.m. EST",6000,18,1637,0,25059,2204,1766
FLA,"3/12/2022 10 p.m. EST",6000,19,1646,0,15168,2033,1813
FLA,"3/12/2022 11 p.m. EST",6000,23,1850,10,14076,1968,1824
FLA,"3/13/2022 12 a.m. EST",6000,23,1835,0,12988,1814,1839
FLA,"3/13/2022 1 a.m. EST",0,23,1660,0,13734,1809,3018
FLA,"3/13/2022 3 a.m. EDT",0,23,1601,0,12052,1654,2885
FLA,"3/13/2022 4 a.m. EDT",0,24,1608,0,12021,1672,2886
FLA,"3/13/2022 5 a.m. EDT",0,23,1609,0,12135,1805,2887
FLA,"3/13/2022 6 a.m. EDT",0,23,1606,0,12424,1869,2886
FLA,"3/13/2022 7 a.m. EDT",0,23,1595,0,13238,2031,2888
FLA,"3/13/2022 8 a.m. EDT",4,23,1611,0,14317,2177,2888
FLA,"3/13/2022 9 a.m. EDT",366,23,1653,0,15914,2177,2886
FLA,"3/13/2022 10 a.m. EDT",1519,22,1772,0,16232,2092,2884
FLA,"3/13/2022 11 a.m. EDT",2988,23,1774,0,15941,1731,2885
FLA,"3/13/2022 12 p.m. EDT",3932,23,1620,0,14830,1427,2884
FLA,"3/13/2022 1 p.m. EDT",4418,23,1560,0,13439,1335,2893
FLA,"3/13/2022 2 p.m. EDT",4450,26,1467,0,12671,1145,2891
FLA,"3/13/2022 3 p.m. EDT",4333,28,1444,0,12156,1016,2884
FLA,"3/13/2022 4 p.m. EDT",4245,28,1411,0,11969,956,2885
FLA,"3/13/2022 5 p.m. EDT",4078,28,1415,0,12039,942,2882
FLA,"3/13/2022 6 p.m. EDT",3554,30,1505,0,12703,946,2893
FLA,"3/13/2022 7 p.m. EDT",2468,26,1532,0,14027,980,2884
FLA,"3/13/2022 8 p.m. EDT",952,26,1562,0,15656,1064,2883
FLA,"3/13/2022 9 p.m. EDT",75,26,1677,19,16954,1148,2889
FLA,"3/13/2022 10 p.m. EDT",1,26,1678,0,16969,1162,2888
FLA,"3/13/2022 11 p.m. EDT",1,25,1681,0,16191,1105,2889
FLA,"3/14/2022 12 a.m. EDT",0,26,1689,0,14873,1071,2889
FLA,"3/14/2022 1 a.m. EDT",0,26,1581,0,13446,1228,3020
FLA,"3/14/2022 2 a.m. EDT",0,26,1555,0,12587,1211,3022
FLA,"3/14/2022 3 a.m. EDT",0,27,1533,0,12225,1193,3022
FLA,"3/14/2022 4 a.m. EDT",0,26,1484,0,12307,1241,3025
FLA,"3/14/2022 5 a.m. EDT",-1,27,1507,0,12747,1300,3024
FLA,"3/14/2022 6 a.m. EDT",0,27,1514,0,13925,1538,3022
FLA,"3/14/2022 7 a.m. EDT",0,26,1588,0,15902,1811,3022
FLA,"3/14/2022 8 a.m. EDT",12,27,1614,0,17459,1738,3025
FLA,"3/14/2022 9 a.m. EDT",872,26,1609,0,17443,1761,3016
FLA,"3/14/2022 10 a.m. EDT",2618,27,1580,0,15785,1795,3018
FLA,"3/14/2022 11 a.m. EDT",3580,27,1504,0,14588,1736,3024
FLA,"3/14/2022 12 p.m. EDT",3925,27,1494,0,14165,1709,3016
FLA,"3/14/2022 1 p.m. EDT",3905,28,1540,0,14305,1721,3020
FLA,"3/14/2022 2 p.m. EDT",3796,28,1580,0,14577,1755,3019
FLA,"3/14/2022 3 p.m. EDT",3608,28,1580,0,14896,1707,3012
FLA,"3/14/2022 4 p.m. EDT",3355,28,1587,0,15234,1697,3016
FLA,"3/14/2022 5 p.m. EDT",3087,27,1612,0,15732,1692,3011
FLA,"3/14/2022 6 p.m. EDT",2511,31,1624,0,16704,1693,3020
FLA,"3/14/2022 7 p.m. EDT",1143,27,1622,0,18286,1766,3014
FLA,"3/14/2022 8 p.m. EDT",86,28,1616,0,19479,1813,3016
FLA,"3/14/2022 9 p.m. EDT",2,27,1623,0,19691,1853,3019
FLA,"3/14/2022 10 p.m. EDT",0,27,1620,0,18632,1791,3026
FLA,"3/14/2022 11 p.m. EDT",0,28,1613,0,16914,1729,3018
FLA,"3/15/2022 12 a.m. EDT",0,27,1153,0,15464,1555,3023
FLA,"3/15/2022 1 a.m. EDT",0,27,1022,0,14037,1294,3015
FLA,"3/15/2022 2 a.m. EDT",0,27,1032,0,12910,1235,3017
FLA,"3/15/2022 3 a.m. EDT",0,27,1019,0,12192,1247,3016
FLA,"3/15/2022 4 a.m. EDT",0,27,990,0,11851,1246,3016
FLA,"3/15/2022 5 a.m. EDT",1,28,966,0,12084,1248,3022
FLA,"3/15/2022 6 a.m. EDT",0,27,1008,0,12871,1346,3018
FLA,"3/15/2022 7 a.m. EDT",0,27,1115,0,14192,1646,3029
FLA,"3/15/2022 8 a.m. EDT",7,27,1536,0,15143,1768,3017
FLA,"3/15/2022 9 a.m. EDT",381,27,1574,0,15704,1784,3025
FLA,"3/15/2022 10 a.m. EDT",1392,28,1588,6,15973,1830,3018
FLA,"3/15/2022 11 a.m. EDT",2102,27,1588,0,16517,1829,3027
FLA,"3/15/2022 12 p.m. EDT",2513,28,1591,0,17000,1804,3024
FLA,"3/15/2022 1 p.m. EDT",2621,27,1600,0,17681,1747,3017
FLA,"3/15/2022 2 p.m. EDT",2850,28,1601,0,17981,1736,3010
FLA,"3/15/2022 3 p.m. EDT",2477,27,1597,0,18862,1773,3013
FLA,"3/15/2022 4 p.m. EDT",2231,27,1597,0,19677,1734,3021
FLA,"3/15/2022 5 p.m. EDT",1646,27,1598,0,20622,1790,3019
FLA,"3/15/2022 6 p.m. EDT",950,30,1597,0,21373,1822,3009
