"BA Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
NEVP,"12/3/2022 3 a.m. PST",0,27,0,472,0,2419,250,0
NEVP,"12/3/2022 4 a.m. PST",0,27,0,471,0,2404,250,0
NEVP,"12/3/2022 5 a.m. PST",2,27,0,467,0,2273,249,0
NEVP,"12/3/2022 6 a.m. PST",2,27,0,470,0,2301,249,0
NEVP,"12/3/2022 7 a.m. PST",0,27,0,469,0,2341,250,0
NEVP,"12/3/2022 8 a.m. PST",3,192,0,475,0,2233,250,0
NEVP,"12/3/2022 9 a.m. PST",15,738,0,489,0,1857,250,0
NEVP,"12/3/2022 10 a.m. PST",12,1132,0,507,0,1847,249,0
NEVP,"12/3/2022 11 a.m. PST",5,1241,0,512,0,1825,250,0
NEVP,"12/3/2022 12 p.m. PST",4,1172,0,515,0,1746,250,0
NEVP,"12/3/2022 1 p.m. PST",5,1208,0,480,0,1757,250,0
NEVP,"12/3/2022 2 p.m. PST",5,1244,0,464,0,1901,249,0
NEVP,"12/3/2022 3 p.m. PST",10,1140,0,456,0,2066,249,0
NEVP,"12/3/2022 4 p.m. PST",8,466,0,450,0,2557,249,0
NEVP,"12/3/2022 5 p.m. PST",6,34,31,451,0,2816,249,0
NEVP,"12/3/2022 6 p.m. PST",4,28,96,515,0,2737,249,0
NEVP,"12/3/2022 7 p.m. PST",17,28,100,529,0,2775,249,0
NEVP,"12/3/2022 8 p.m. PST",22,27,99,530,0,2804,250,0
NEVP,"12/3/2022 9 p.m. PST",22,8,99,525,0,2783,249,0
NEVP,"12/3/2022 10 p.m. PST",30,4,95,444,0,2738,249,0
NEVP,"12/3/2022 11 p.m. PST",25,5,4,440,0,2758,250,0
NEVP,"12/4/2022 12 a.m. PST",25,4,0,440,0,2562,249,0
NEVP,"12/4/2022 1 a.m. PST",66,4,0,439,0,2545,249,0
NEVP,"12/4/2022 2 a.m. PST",66,3,0,435,0,2577,249,0
NEVP,"12/4/2022 3 a.m. PST",78,3,0,442,0,2575,249,0
NEVP,"12/4/2022 4 a.m. PST",118,3,0,441,0,2545,249,0
NEVP,"12/4/2022 5 a.m. PST",142,4,0,443,0,2534,249,0
NEVP,"12/4/2022 6 a.m. PST",144,4,0,444,0,2459,249,0
NEVP,"12/4/2022 7 a.m. PST",146,7,0,440,0,2375,249,0
NEVP,"12/4/2022 8 a.m. PST",116,269,0,442,0,2145,249,0
NEVP,"12/4/2022 9 a.m. PST",78,599,0,453,0,1806,249,0
NEVP,"12/4/2022 10 a.m. PST",108,650,0,459,0,1519,250,0
NEVP,"12/4/2022 11 a.m. PST",146,952,0,445,0,1423,249,0
NEVP,"12/4/2022 12 p.m. PST",138,846,0,443,0,1379,250,0
NEVP,"12/4/2022 1 p.m. PST",132,1104,0,459,0,1317,249,0
NEVP,"12/4/2022 2 p.m. PST",139,1214,0,453,0,1375,249,0
NEVP,"12/4/2022 3 p.m. PST",148,1127,0,445,0,1548,249,0
NEVP,"12/4/2022 4 p.m. PST",135,409,0,422,0,2214,249,0
NEVP,"12/4/2022 5 p.m. PST",123,30,4,416,0,2594,249,0
NEVP,"12/4/2022 6 p.m. PST",100,16,95,507,0,2900,250,0
NEVP,"12/4/2022 7 p.m. PST",66,3,99,514,0,2911,250,0
NEVP,"12/4/2022 8 p.m. PST",110,3,99,522,0,2853,248,0
NEVP,"12/4/2022 9 p.m. PST",139,3,99,487,0,2882,247,0
NEVP,"12/4/2022 10 p.m. PST",139,3,96,438,0,2883,248,0
NEVP,"12/4/2022 11 p.m. PST",140,4,32,442,0,2747,247,0
NEVP,"12/5/2022 12 a.m. PST",126,5,1,445,0,2621,238,0
NEVP,"12/5/2022 1 a.m. PST",94,5,0,451,0,2509,234,0
NEVP,"12/5/2022 2 a.m. PST",30,6,0,453,0,2429,235,0
NEVP,"12/5/2022 3 a.m. PST",15,6,0,452,0,2235,235,0
NEVP,"12/5/2022 4 a.m. PST",2,6,0,452,0,2211,234,0
NEVP,"12/5/2022 5 a.m. PST",5,6,0,455,0,2226,235,0
NEVP,"12/5/2022 6 a.m. PST",0,6,0,455,0,2429,234,0
NEVP,"12/5/2022 7 a.m. PST",0,9,0,450,0,2540,240,0
NEVP,"12/5/2022 8 a.m. PST",0,143,0,459,0,2399,250,0
NEVP,"12/5/2022 9 a.m. PST",6,553,0,479,0,2403,249,0
NEVP,"12/5/2022 10 a.m. PST",10,804,0,492,0,2292,250,0
NEVP,"12/5/2022 11 a.m. PST",6,893,0,493,0,2089,255,0
NEVP,"12/5/2022 12 p.m. PST",2,942,0,501,0,1909,255,0
NEVP,"12/5/2022 1 p.m. PST",3,1071,0,496,0,1750,255,0
NEVP,"12/5/2022 2 p.m. PST",9,1041,0,477,0,1607,260,0
NEVP,"12/5/2022 3 p.m. PST",21,1025,0,457,0,1781,260,0
NEVP,"12/5/2022 4 p.m. PST",15,362,0,447,0,2357,260,0
NEVP,"12/5/2022 5 p.m. PST",25,66,4,447,0,3072,260,0
NEVP,"12/5/2022 6 p.m. PST",5,62,95,531,0,3056,260,0
NEVP,"12/5/2022 7 p.m. PST",3,65,99,539,0,3057,260,0
NEVP,"12/5/2022 8 p.m. PST",0,49,99,545,0,3024,260,0
NEVP,"12/5/2022 9 p.m. PST",1,36,99,529,0,2981,259,0
NEVP,"12/5/2022 10 p.m. PST",0,40,96,470,0,2881,260,0
NEVP,"12/5/2022 11 p.m. PST",0,39,32,472,0,2663,259,0
NEVP,"12/6/2022 12 a.m. PST",0,6,0,476,0,2614,259,0
NEVP,"12/6/2022 1 a.m. PST",0,5,0,477,0,2406,260,0
NEVP,"12/6/2022 2 a.m. PST",0,5,0,480,0,2472,260,0
NEVP,"12/6/2022 3 a.m. PST",0,6,0,484,0,2518,260,0
NEVP,"12/6/2022 4 a.m. PST",0,6,0,483,0,2535,260,0
NEVP,"12/6/2022 5 a.m. PST",0,6,0,484,0,2574,259,0
NEVP,"12/6/2022 6 a.m. PST",0,6,0,484,0,2495,259,0
NEVP,"12/6/2022 7 a.m. PST",0,7,0,484,0,2610,259,0
NEVP,"12/6/2022 8 a.m. PST",0,180,0,492,0,2519,259,0
NEVP,"12/6/2022 9 a.m. PST",0,949,0,515,0,1933,260,0
NEVP,"12/6/2022 10 a.m. PST",0,1392,0,531,0,1514,259,0
NEVP,"12/6/2022 11 a.m. PST",0,1169,0,533,0,1571,250,0
NEVP,"12/6/2022 12 p.m. PST",0,1012,0,532,0,1577,249,0
NEVP,"12/6/2022 1 p.m. PST",0,1156,0,525,0,1554,250,0
NEVP,"12/6/2022 2 p.m. PST",0,1089,0,512,0,1735,249,0
NEVP,"12/6/2022 3 p.m. PST",0,774,0,507,0,1985,250,0
NEVP,"12/6/2022 4 p.m. PST",0,265,0,471,0,2371,250,0
NEVP,"12/6/2022 5 p.m. PST",0,71,4,464,0,2671,249,0
NEVP,"12/6/2022 6 p.m. PST",1,67,95,548,0,2775,250,0
NEVP,"12/6/2022 7 p.m. PST",2,48,99,561,0,2826,249,0
NEVP,"12/6/2022 8 p.m. PST",2,44,99,562,0,2910,249,0
NEVP,"12/6/2022 9 p.m. PST",0,45,99,554,0,2934,249,0
NEVP,"12/6/2022 10 p.m. PST",0,45,96,485,0,2768,249,0
NEVP,"12/6/2022 11 p.m. PST",0,44,32,486,0,2566,249,0
NEVP,"12/7/2022 12 a.m. PST",0,44,1,491,0,2562,249,0
NEVP,"12/7/2022 1 a.m. PST",0,29,0,494,0,2475,250,0
NEVP,"12/7/2022 2 a.m. PST",0,24,0,496,0,2449,249,0
NEVP,"12/7/2022 3 a.m. PST",0,24,0,494,0,2609,249,0
NEVP,"12/7/2022 4 a.m. PST",0,24,0,495,0,2494,249,0
NEVP,"12/7/2022 5 a.m. PST",0,24,0,496,0,2616,249,0
NEVP,"12/7/2022 6 a.m. PST",0,23,0,498,0,2731,250,0
NEVP,"12/7/2022 7 a.m. PST",0,10,0,495,0,2725,249,0
NEVP,"12/7/2022 8 a.m. PST",0,381,0,504,0,2454,249,0
NEVP,"12/7/2022 9 a.m. PST",0,1219,0,522,0,1659,250,0
NEVP,"12/7/2022 10 a.m. PST",0,1447,0,544,0,1362,259,0
NEVP,"12/7/2022 11 a.m. PST",0,1362,0,546,0,1399,261,0
NEVP,"12/7/2022 12 p.m. PST",0,1291,0,546,0,1372,247,0
NEVP,"12/7/2022 1 p.m. PST",0,1154,0,540,0,1514,250,0
NEVP,"12/7/2022 2 p.m. PST",0,1195,0,532,0,1497,250,0
NEVP,"12/7/2022 3 p.m. PST",0,1407,0,513,0,1616,251,0
NEVP,"12/7/2022 4 p.m. PST",0,613,0,483,0,2312,250,0
NEVP,"12/7/2022 5 p.m. PST",0,77,51,470,0,2584,250,0
NEVP,"12/7/2022 6 p.m. PST",0,66,99,549,0,2734,269,0
NEVP,"12/7/2022 7 p.m. PST",0,68,99,540,0,2807,269,0
NEVP,"12/7/2022 8 p.m. PST",0,67,100,561,0,2946,270,0
NEVP,"12/7/2022 9 p.m. PST",1,44,99,564,0,3057,250,0
NEVP,"12/7/2022 10 p.m. PST",5,44,63,557,0,3029,249,0
NEVP,"12/7/2022 11 p.m. PST",6,44,15,493,0,3000,250,0
NEVP,"12/8/2022 12 a.m. PST",8,45,0,489,0,2940,250,0
NEVP,"12/8/2022 1 a.m. PST",7,41,0,494,0,2547,250,0
NEVP,"12/8/2022 2 a.m. PST",6,6,0,494,0,2540,250,0
NEVP,"12/8/2022 3 a.m. PST",3,6,0,493,0,2555,250,0
NEVP,"12/8/2022 4 a.m. PST",1,6,0,490,0,2583,250,0
NEVP,"12/8/2022 5 a.m. PST",0,6,0,500,0,2547,249,0
NEVP,"12/8/2022 6 a.m. PST",0,6,0,495,0,2719,250,0
NEVP,"12/8/2022 7 a.m. PST",0,11,0,497,0,2776,250,0
NEVP,"12/8/2022 8 a.m. PST",0,484,0,500,0,2520,250,0
NEVP,"12/8/2022 9 a.m. PST",0,1323,0,522,0,1670,259,0
NEVP,"12/8/2022 10 a.m. PST",0,1515,0,530,0,1524,258,0
NEVP,"12/8/2022 11 a.m. PST",0,1419,0,533,2,1558,260,0
NEVP,"12/8/2022 12 p.m. PST",0,1346,0,523,0,1604,323,0
NEVP,"12/8/2022 1 p.m. PST",0,1336,0,510,0,1573,360,0
NEVP,"12/8/2022 2 p.m. PST",0,1360,0,487,0,1584,361,0
NEVP,"12/8/2022 3 p.m. PST",0,1217,0,474,0,1829,361,0
NEVP,"12/8/2022 4 p.m. PST",0,536,0,465,0,2183,327,0
NEVP,"12/8/2022 5 p.m. PST",0,69,4,464,0,2844,259,0
NEVP,"12/8/2022 6 p.m. PST",0,61,95,544,0,2998,260,0
NEVP,"12/8/2022 7 p.m. PST",0,62,99,550,0,3224,250,0
NEVP,"12/8/2022 8 p.m. PST",0,40,99,546,0,3456,250,0
NEVP,"12/8/2022 9 p.m. PST",3,4,99,541,0,3511,250,0
NEVP,"12/8/2022 10 p.m. PST",10,4,96,464,0,3408,256,0
NEVP,"12/8/2022 11 p.m. PST",32,4,32,465,0,3154,238,0
NEVP,"12/9/2022 12 a.m. PST",60,4,1,467,0,2943,227,0
NEVP,"12/9/2022 1 a.m. PST",78,2,0,465,0,2742,254,0
NEVP,"12/9/2022 2 a.m. PST",89,4,0,466,0,2377,251,0
NEVP,"12/9/2022 3 a.m. PST",86,4,0,470,0,2132,260,0
NEVP,"12/9/2022 4 a.m. PST",101,5,0,470,0,2330,266,0
NEVP,"12/9/2022 5 a.m. PST",96,5,0,470,0,2129,345,0
NEVP,"12/9/2022 6 a.m. PST",77,5,0,470,0,2218,345,0
NEVP,"12/9/2022 7 a.m. PST",37,10,0,472,0,2271,345,0
NEVP,"12/9/2022 8 a.m. PST",23,342,0,482,0,2392,384,0
NEVP,"12/9/2022 9 a.m. PST",31,1210,0,497,0,1556,410,0
NEVP,"12/9/2022 10 a.m. PST",40,1389,0,511,0,1363,409,0
NEVP,"12/9/2022 11 a.m. PST",72,1334,0,509,0,1343,409,0
NEVP,"12/9/2022 12 p.m. PST",58,1322,0,508,0,1180,410,0
NEVP,"12/9/2022 1 p.m. PST",43,1303,0,488,0,1172,410,0
NEVP,"12/9/2022 2 p.m. PST",28,1310,0,475,0,1195,410,0
NEVP,"12/9/2022 3 p.m. PST",23,1187,0,463,0,1458,409,0
NEVP,"12/9/2022 4 p.m. PST",17,500,0,452,0,2141,410,0
NEVP,"12/9/2022 5 p.m. PST",16,32,4,451,0,2752,399,0
NEVP,"12/9/2022 6 p.m. PST",13,26,95,539,0,3114,399,0
NEVP,"12/9/2022 7 p.m. PST",16,7,99,545,0,3165,399,0
NEVP,"12/9/2022 8 p.m. PST",14,4,99,548,0,3102,400,0
NEVP,"12/9/2022 9 p.m. PST",29,4,99,543,0,2949,400,0
NEVP,"12/9/2022 10 p.m. PST",47,5,97,462,0,2613,401,0
NEVP,"12/9/2022 11 p.m. PST",37,5,31,460,0,2663,398,0
NEVP,"12/10/2022 12 a.m. PST",53,5,2,461,0,2626,370,0
NEVP,"12/10/2022 1 a.m. PST",48,5,0,457,0,2643,326,0
NEVP,"12/10/2022 2 a.m. PST",55,5,0,457,0,2518,241,0
NEVP,"12/10/2022 3 a.m. PST",47,5,0,459,0,2359,240,0
NEVP,"12/10/2022 4 a.m. PST",22,5,0,456,0,2401,240,0
NEVP,"12/10/2022 5 a.m. PST",64,5,0,452,0,2480,240,0
NEVP,"12/10/2022 6 a.m. PST",88,4,0,452,0,2438,240,0
NEVP,"12/10/2022 7 a.m. PST",134,8,0,455,0,2480,240,0
NEVP,"12/10/2022 8 a.m. PST",141,148,0,458,0,2266,240,0
NEVP,"12/10/2022 9 a.m. PST",148,547,0,469,0,1660,240,0
NEVP,"12/10/2022 10 a.m. PST",149,689,0,468,0,1453,240,0
NEVP,"12/10/2022 11 a.m. PST",149,1077,0,480,0,1446,240,0
NEVP,"12/10/2022 12 p.m. PST",149,1089,0,446,0,1524,240,0
NEVP,"12/10/2022 1 p.m. PST",144,1132,0,446,0,1323,240,0
NEVP,"12/10/2022 2 p.m. PST",133,1198,0,440,0,1399,240,0
NEVP,"12/10/2022 3 p.m. PST",139,840,0,420,0,1798,240,0
NEVP,"12/10/2022 4 p.m. PST",146,475,0,420,0,2154,240,0
NEVP,"12/10/2022 5 p.m. PST",134,31,3,423,0,2660,240,0
NEVP,"12/10/2022 6 p.m. PST",144,25,96,502,0,2710,240,0
NEVP,"12/10/2022 7 p.m. PST",148,22,99,465,0,2467,240,0
NEVP,"12/10/2022 8 p.m. PST",149,3,99,459,0,2215,240,0
NEVP,"12/10/2022 9 p.m. PST",143,3,100,495,0,2168,292,0
NEVP,"12/10/2022 10 p.m. PST",147,4,96,442,0,2291,327,0
NEVP,"12/10/2022 11 p.m. PST",149,4,32,447,0,2270,369,0
NEVP,"12/11/2022 12 a.m. PST",149,4,1,446,0,2260,399,0
NEVP,"12/11/2022 1 a.m. PST",149,3,0,447,0,2332,406,0
NEVP,"12/11/2022 2 a.m. PST",149,3,0,451,0,2359,406,0
NEVP,"12/11/2022 3 a.m. PST",149,3,0,459,0,2282,405,0
NEVP,"12/11/2022 4 a.m. PST",149,4,0,459,0,2363,404,0
NEVP,"12/11/2022 5 a.m. PST",148,4,0,444,0,2466,404,0
NEVP,"12/11/2022 6 a.m. PST",147,4,0,428,0,2490,405,0
NEVP,"12/11/2022 7 a.m. PST",147,6,0,433,0,2492,405,0
NEVP,"12/11/2022 8 a.m. PST",146,215,0,447,0,1833,405,0
NEVP,"12/11/2022 9 a.m. PST",135,570,0,454,0,1273,405,0
NEVP,"12/11/2022 10 a.m. PST",148,553,0,472,0,1280,408,0
NEVP,"12/11/2022 11 a.m. PST",149,570,0,485,0,1195,404,0
NEVP,"12/11/2022 12 p.m. PST",149,564,0,488,0,1142,404,0
NEVP,"12/11/2022 1 p.m. PST",149,492,0,484,0,1153,404,0
NEVP,"12/11/2022 2 p.m. PST",149,248,0,498,0,1319,405,0
NEVP,"12/11/2022 3 p.m. PST",149,180,0,495,0,1639,405,0
NEVP,"12/11/2022 4 p.m. PST",93,75,0,479,0,2256,405,0
NEVP,"12/11/2022 5 p.m. PST",9,30,4,480,0,2861,405,0
NEVP,"12/11/2022 6 p.m. PST",8,10,95,562,0,2968,404,0
NEVP,"12/11/2022 7 p.m. PST",5,4,100,564,0,2849,405,0
NEVP,"12/11/2022 8 p.m. PST",18,4,99,553,0,2858,405,0
NEVP,"12/11/2022 9 p.m. PST",28,5,100,533,0,2787,405,0
NEVP,"12/11/2022 10 p.m. PST",22,5,96,479,0,2724,406,0
NEVP,"12/11/2022 11 p.m. PST",17,5,32,479,0,2661,405,0
NEVP,"12/12/2022 12 a.m. PST",23,5,1,482,0,2468,405,0
NEVP,"12/12/2022 1 a.m. PST",16,5,0,482,0,2434,405,0
NEVP,"12/12/2022 2 a.m. PST",19,5,0,481,0,2460,405,0
NEVP,"12/12/2022 3 a.m. PST",32,6,0,486,0,2445,406,0
NEVP,"12/12/2022 4 a.m. PST",35,5,0,481,0,2463,406,0
NEVP,"12/12/2022 5 a.m. PST",24,5,0,484,0,2533,406,0
NEVP,"12/12/2022 6 a.m. PST",20,6,4,487,0,2598,405,0
NEVP,"12/12/2022 7 a.m. PST",23,10,95,495,0,2629,405,0
NEVP,"12/12/2022 8 a.m. PST",31,404,99,495,0,2491,408,0
NEVP,"12/12/2022 9 a.m. PST",51,1131,99,505,0,2043,442,0
NEVP,"12/12/2022 10 a.m. PST",46,1289,100,504,0,2104,442,0
NEVP,"12/12/2022 11 a.m. PST",51,1246,99,519,0,1913,441,0
NEVP,"12/12/2022 12 p.m. PST",37,1155,99,528,0,1803,450,0
NEVP,"12/12/2022 1 p.m. PST",22,1159,99,513,0,1773,461,0
NEVP,"12/12/2022 2 p.m. PST",27,1165,100,497,0,1544,462,0
NEVP,"12/12/2022 3 p.m. PST",26,837,99,490,0,1903,461,0
NEVP,"12/12/2022 4 p.m. PST",14,479,100,486,0,2246,462,0
NEVP,"12/12/2022 5 p.m. PST",11,61,117,480,0,2848,488,0
NEVP,"12/12/2022 6 p.m. PST",42,33,118,564,0,2995,545,0
NEVP,"12/12/2022 7 p.m. PST",27,33,117,564,0,2989,546,0
NEVP,"12/12/2022 8 p.m. PST",22,31,118,567,0,2989,546,0
NEVP,"12/12/2022 9 p.m. PST",18,5,118,550,0,2989,548,0
NEVP,"12/12/2022 10 p.m. PST",11,5,118,479,0,2806,547,0
NEVP,"12/12/2022 11 p.m. PST",1,5,118,482,0,2776,546,0
NEVP,"12/13/2022 12 a.m. PST",0,5,117,482,0,2689,546,0
NEVP,"12/13/2022 1 a.m. PST",0,5,100,484,0,2459,546,0
NEVP,"12/13/2022 2 a.m. PST",0,5,100,481,0,2421,546,0
NEVP,"12/13/2022 3 a.m. PST",4,5,100,485,0,2368,546,0
NEVP,"12/13/2022 4 a.m. PST",1,5,100,483,0,2264,547,0
NEVP,"12/13/2022 5 a.m. PST",1,5,100,482,0,2198,546,0
NEVP,"12/13/2022 6 a.m. PST",0,5,100,481,0,2275,546,0
NEVP,"12/13/2022 7 a.m. PST",0,5,96,481,0,2673,546,0
NEVP,"12/13/2022 8 a.m. PST",0,296,4,486,0,2402,548,0
NEVP,"12/13/2022 9 a.m. PST",0,1135,0,505,0,1903,482,0
NEVP,"12/13/2022 10 a.m. PST",0,1318,0,515,0,1792,533,0
NEVP,"12/13/2022 11 a.m. PST",0,1332,0,511,0,1651,556,0
NEVP,"12/13/2022 12 p.m. PST",0,1279,0,525,0,1612,559,0
NEVP,"12/13/2022 1 p.m. PST",5,1196,0,520,0,1530,566,0
NEVP,"12/13/2022 2 p.m. PST",2,1309,0,518,0,1490,566,0
NEVP,"12/13/2022 3 p.m. PST",2,1276,0,501,0,1618,566,0
NEVP,"12/13/2022 4 p.m. PST",2,568,0,476,0,2260,552,0
NEVP,"12/13/2022 5 p.m. PST",0,16,4,469,0,2671,469,0
NEVP,"12/13/2022 6 p.m. PST",0,5,95,543,0,2857,476,0
NEVP,"12/13/2022 7 p.m. PST",0,5,100,555,0,2932,476,0
NEVP,"12/13/2022 8 p.m. PST",0,5,99,559,0,3087,476,0
NEVP,"12/13/2022 9 p.m. PST",0,5,100,558,0,3045,476,0
NEVP,"12/13/2022 10 p.m. PST",0,5,96,482,0,3020,476,0
NEVP,"12/13/2022 11 p.m. PST",0,5,32,479,0,2899,456,0
NEVP,"12/14/2022 12 a.m. PST",0,5,1,480,0,2898,455,0
NEVP,"12/14/2022 1 a.m. PST",0,5,0,481,0,2585,436,0
NEVP,"12/14/2022 2 a.m. PST",0,5,0,479,0,2461,436,0
NEVP,"12/14/2022 3 a.m. PST",0,5,0,482,0,2419,436,0
NEVP,"12/14/2022 4 a.m. PST",0,5,0,486,0,2391,436,0
NEVP,"12/14/2022 5 a.m. PST",0,5,0,488,0,2530,436,0
NEVP,"12/14/2022 6 a.m. PST",0,5,0,488,0,2708,436,0
NEVP,"12/14/2022 7 a.m. PST",2,7,0,489,0,2856,446,0
NEVP,"12/14/2022 8 a.m. PST",1,399,0,496,0,2641,448,0
NEVP,"12/14/2022 9 a.m. PST",0,1284,0,518,0,1655,382,0
NEVP,"12/14/2022 10 a.m. PST",0,1490,0,540,0,1393,354,0
NEVP,"12/14/2022 11 a.m. PST",0,1433,0,558,0,1356,358,0
NEVP,"12/14/2022 12 p.m. PST",0,1371,0,556,0,1317,358,0
NEVP,"12/14/2022 1 p.m. PST",3,1421,0,554,0,1203,379,0
NEVP,"12/14/2022 2 p.m. PST",3,1518,0,544,0,1290,455,0
NEVP,"12/14/2022 3 p.m. PST",0,1426,0,526,0,1628,515,0
NEVP,"12/14/2022 4 p.m. PST",0,596,0,502,0,2250,518,0
NEVP,"12/14/2022 5 p.m. PST",0,69,4,486,0,3068,548,0
NEVP,"12/14/2022 6 p.m. PST",0,61,95,533,0,3300,547,0
NEVP,"12/14/2022 7 p.m. PST",0,62,99,551,0,3199,546,0
NEVP,"12/14/2022 8 p.m. PST",0,61,100,570,0,3239,545,0
NEVP,"12/14/2022 9 p.m. PST",1,38,99,572,0,3302,537,0
NEVP,"12/14/2022 10 p.m. PST",1,38,96,533,0,3228,457,0
NEVP,"12/14/2022 11 p.m. PST",10,37,32,508,0,3090,401,0
NEVP,"12/15/2022 12 a.m. PST",0,40,1,491,0,3088,398,0
NEVP,"12/15/2022 1 a.m. PST",3,25,0,492,0,2800,388,0
NEVP,"12/15/2022 2 a.m. PST",12,23,0,492,0,2749,389,0
NEVP,"12/15/2022 3 a.m. PST",13,23,0,495,0,2762,414,0
NEVP,"12/15/2022 4 a.m. PST",9,23,0,493,0,2764,425,0
NEVP,"12/15/2022 5 a.m. PST",12,6,0,494,0,2783,424,0
NEVP,"12/15/2022 6 a.m. PST",6,6,0,495,0,2850,426,0
NEVP,"12/15/2022 7 a.m. PST",9,8,0,495,0,3014,425,0
NEVP,"12/15/2022 8 a.m. PST",12,372,0,502,0,2888,425,0
NEVP,"12/15/2022 9 a.m. PST",6,1140,0,519,0,2106,425,0
NEVP,"12/15/2022 10 a.m. PST",2,1347,0,539,0,1613,401,0
NEVP,"12/15/2022 11 a.m. PST",2,1157,0,545,0,1423,386,0
NEVP,"12/15/2022 12 p.m. PST",26,1313,0,546,0,1314,310,0
NEVP,"12/15/2022 1 p.m. PST",43,1358,0,541,0,1345,298,0
