"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
CPLE,"6/2/2022 2 a.m. EDT",-1,60,515,0,662,1280,3621
CPLE,"6/2/2022 3 a.m. EDT",-2,61,510,0,641,1121,3631
CPLE,"6/2/2022 4 a.m. EDT",-5,60,503,0,631,1035,3632
CPLE,"6/2/2022 5 a.m. EDT",-2,60,516,0,658,931,3626
CPLE,"6/2/2022 6 a.m. EDT",-3,60,516,0,672,1175,3635
CPLE,"6/2/2022 7 a.m. EDT",41,61,550,0,655,1443,3636
CPLE,"6/2/2022 8 a.m. EDT",564,61,487,0,670,1487,3635
CPLE,"6/2/2022 9 a.m. EDT",1306,62,480,0,631,1349,3637
CPLE,"6/2/2022 10 a.m. EDT",1901,61,464,0,598,1347,3629
CPLE,"6/2/2022 11 a.m. EDT",2289,60,479,0,991,1521,3627
CPLE,"6/2/2022 12 p.m. EDT",2557,60,479,0,1688,1524,3625
CPLE,"6/2/2022 1 p.m. EDT",2641,60,481,0,2018,1525,3624
CPLE,"6/2/2022 2 p.m. EDT",2539,59,481,0,2222,1520,3622
CPLE,"6/2/2022 3 p.m. EDT",2414,61,530,0,2285,1526,3621
CPLE,"6/2/2022 4 p.m. EDT",2190,58,525,0,2288,1527,3622
CPLE,"6/2/2022 5 p.m. EDT",1826,62,646,0,2547,1518,3616
CPLE,"6/2/2022 6 p.m. EDT",1327,62,644,0,2578,1529,3616
CPLE,"6/2/2022 7 p.m. EDT",659,61,648,0,2549,1529,3616
CPLE,"6/2/2022 8 p.m. EDT",190,62,653,0,2492,1525,3619
CPLE,"6/2/2022 9 p.m. EDT",-1,69,595,0,2544,1519,3614
CPLE,"6/2/2022 10 p.m. EDT",0,70,518,0,2453,1513,3619
CPLE,"6/2/2022 11 p.m. EDT",-1,59,514,0,2127,1337,3623
CPLE,"6/3/2022 12 a.m. EDT",-1,67,510,0,1877,1223,3627
CPLE,"6/3/2022 1 a.m. EDT",-2,63,514,0,1627,1204,3665
CPLE,"6/3/2022 2 a.m. EDT",-2,35,510,0,1420,1197,3666
CPLE,"6/3/2022 3 a.m. EDT",-2,20,501,-1,1178,1117,3668
CPLE,"6/3/2022 4 a.m. EDT",-2,20,487,0,1091,718,3667
CPLE,"6/3/2022 5 a.m. EDT",-2,21,481,0,1074,575,3671
CPLE,"6/3/2022 6 a.m. EDT",-3,18,491,0,1151,580,3672
CPLE,"6/3/2022 7 a.m. EDT",37,34,533,0,1178,598,3675
CPLE,"6/3/2022 8 a.m. EDT",555,34,483,-1,1199,672,3671
CPLE,"6/3/2022 9 a.m. EDT",1239,44,469,0,1130,795,3633
CPLE,"6/3/2022 10 a.m. EDT",1704,46,467,0,1142,1043,3639
CPLE,"6/3/2022 11 a.m. EDT",1991,21,480,0,1209,1521,3636
CPLE,"6/3/2022 12 p.m. EDT",2077,20,482,0,1629,1632,3636
CPLE,"6/3/2022 1 p.m. EDT",2070,20,478,0,1903,1632,3632
CPLE,"6/3/2022 2 p.m. EDT",1903,20,479,106,1958,1630,3628
CPLE,"6/3/2022 3 p.m. EDT",1970,21,478,143,2092,1631,3625
CPLE,"6/3/2022 4 p.m. EDT",1884,22,477,141,1964,1572,3625
CPLE,"6/3/2022 5 p.m. EDT",1453,39,472,142,1860,1609,3621
CPLE,"6/3/2022 6 p.m. EDT",991,59,465,142,1882,1470,3618
CPLE,"6/3/2022 7 p.m. EDT",411,61,482,141,1823,1349,3615
CPLE,"6/3/2022 8 p.m. EDT",102,58,485,143,1857,1263,3615
CPLE,"6/3/2022 9 p.m. EDT",-1,56,516,142,1431,1237,3625
CPLE,"6/3/2022 10 p.m. EDT",-2,58,512,141,1116,1224,3625
CPLE,"6/3/2022 11 p.m. EDT",-2,41,426,143,933,1220,3630
CPLE,"6/4/2022 12 a.m. EDT",-1,11,400,115,668,1191,3633
CPLE,"6/4/2022 1 a.m. EDT",-1,10,415,0,600,1099,3641
CPLE,"6/4/2022 2 a.m. EDT",-1,10,415,0,486,1065,3636
CPLE,"6/4/2022 3 a.m. EDT",-1,11,420,0,509,980,3638
CPLE,"6/4/2022 4 a.m. EDT",-1,8,419,0,509,789,3566
CPLE,"6/4/2022 5 a.m. EDT",-5,6,422,0,509,772,3528
CPLE,"6/4/2022 6 a.m. EDT",-5,7,420,0,515,752,3527
CPLE,"6/4/2022 7 a.m. EDT",25,6,444,0,507,664,3524
CPLE,"6/4/2022 8 a.m. EDT",434,6,336,0,514,461,3521
CPLE,"6/4/2022 9 a.m. EDT",846,5,300,0,428,438,3526
CPLE,"6/4/2022 10 a.m. EDT",1279,7,277,0,386,435,3560
CPLE,"6/4/2022 11 a.m. EDT",1730,6,309,0,471,434,3587
CPLE,"6/4/2022 12 p.m. EDT",2105,8,363,0,507,434,3591
CPLE,"6/4/2022 1 p.m. EDT",2399,6,388,0,498,490,3600
CPLE,"6/4/2022 2 p.m. EDT",2391,7,387,0,613,577,3605
CPLE,"6/4/2022 3 p.m. EDT",2181,5,387,0,741,786,3613
CPLE,"6/4/2022 4 p.m. EDT",1997,6,385,0,950,843,3618
CPLE,"6/4/2022 5 p.m. EDT",1709,24,388,0,1401,960,3623
CPLE,"6/4/2022 6 p.m. EDT",1406,47,385,0,1552,1044,3626
CPLE,"6/4/2022 7 p.m. EDT",852,48,387,0,1697,1059,3633
CPLE,"6/4/2022 8 p.m. EDT",244,48,388,0,1740,1174,3632
CPLE,"6/4/2022 9 p.m. EDT",-1,47,429,0,1633,975,3636
CPLE,"6/4/2022 10 p.m. EDT",-1,14,425,0,1508,938,3436
CPLE,"6/4/2022 11 p.m. EDT",0,4,424,0,1047,935,3259
CPLE,"6/5/2022 12 a.m. EDT",0,3,420,0,509,933,3249
CPLE,"6/5/2022 1 a.m. EDT",0,5,412,0,485,601,3283
CPLE,"6/5/2022 2 a.m. EDT",-5,5,417,0,492,538,3294
CPLE,"6/5/2022 3 a.m. EDT",-1,4,418,0,503,413,3298
CPLE,"6/5/2022 4 a.m. EDT",-2,5,335,0,398,412,3298
CPLE,"6/5/2022 5 a.m. EDT",-1,4,291,0,349,407,3307
CPLE,"6/5/2022 6 a.m. EDT",-5,4,288,0,334,406,3355
CPLE,"6/5/2022 7 a.m. EDT",39,8,327,0,354,402,3423
CPLE,"6/5/2022 8 a.m. EDT",604,15,266,0,352,408,3431
CPLE,"6/5/2022 9 a.m. EDT",1384,15,266,0,357,404,3437
CPLE,"6/5/2022 10 a.m. EDT",2028,15,298,0,450,404,3444
CPLE,"6/5/2022 11 a.m. EDT",2471,3,325,0,499,405,3466
CPLE,"6/5/2022 12 p.m. EDT",2697,4,373,0,515,418,3472
CPLE,"6/5/2022 1 p.m. EDT",2744,2,389,0,521,465,3491
CPLE,"6/5/2022 2 p.m. EDT",2724,4,466,0,630,570,3504
CPLE,"6/5/2022 3 p.m. EDT",2679,4,472,0,675,792,3523
CPLE,"6/5/2022 4 p.m. EDT",2484,3,475,0,956,1121,3534
CPLE,"6/5/2022 5 p.m. EDT",2108,5,475,0,1080,1690,3546
CPLE,"6/5/2022 6 p.m. EDT",1602,27,477,0,1070,2005,3559
CPLE,"6/5/2022 7 p.m. EDT",876,43,479,0,1245,2174,3571
CPLE,"6/5/2022 8 p.m. EDT",245,44,479,0,1199,2152,3583
CPLE,"6/5/2022 9 p.m. EDT",2,44,518,0,1220,1703,3595
CPLE,"6/5/2022 10 p.m. EDT",-2,43,512,0,1189,1429,3596
CPLE,"6/5/2022 11 p.m. EDT",-2,35,490,0,1011,809,3601
CPLE,"6/6/2022 12 a.m. EDT",0,7,438,0,773,598,3596
CPLE,"6/6/2022 1 a.m. EDT",0,3,409,0,697,598,3602
CPLE,"6/6/2022 2 a.m. EDT",0,3,374,0,556,598,3604
CPLE,"6/6/2022 3 a.m. EDT",-3,4,355,0,531,594,3598
CPLE,"6/6/2022 4 a.m. EDT",-1,4,354,0,517,597,3610
CPLE,"6/6/2022 5 a.m. EDT",-5,3,353,0,547,589,3609
CPLE,"6/6/2022 6 a.m. EDT",-4,4,372,0,656,597,3608
CPLE,"6/6/2022 7 a.m. EDT",42,15,479,0,788,609,3605
CPLE,"6/6/2022 8 a.m. EDT",548,15,422,0,783,608,3604
CPLE,"6/6/2022 9 a.m. EDT",1361,15,387,0,649,608,3604
CPLE,"6/6/2022 10 a.m. EDT",1981,16,369,0,632,612,3603
CPLE,"6/6/2022 11 a.m. EDT",2397,16,388,0,664,609,3617
CPLE,"6/6/2022 12 p.m. EDT",2619,19,396,0,742,610,3607
CPLE,"6/6/2022 1 p.m. EDT",2657,16,468,0,875,783,3596
CPLE,"6/6/2022 2 p.m. EDT",2663,16,469,0,1107,958,3592
CPLE,"6/6/2022 3 p.m. EDT",2504,17,481,0,1358,1122,3589
CPLE,"6/6/2022 4 p.m. EDT",2239,21,482,0,1731,1260,3585
CPLE,"6/6/2022 5 p.m. EDT",1933,49,484,0,2401,1273,3580
CPLE,"6/6/2022 6 p.m. EDT",1485,55,478,0,2357,1553,3579
CPLE,"6/6/2022 7 p.m. EDT",893,53,482,0,2489,1862,3579
CPLE,"6/6/2022 8 p.m. EDT",250,48,483,0,2487,2003,3582
CPLE,"6/6/2022 9 p.m. EDT",2,56,524,0,2269,2033,3581
CPLE,"6/6/2022 10 p.m. EDT",-1,51,516,0,2044,1994,3586
CPLE,"6/6/2022 11 p.m. EDT",-2,39,515,0,1652,1852,3590
CPLE,"6/7/2022 12 a.m. EDT",-1,14,452,0,1219,1175,3587
CPLE,"6/7/2022 1 a.m. EDT",-1,11,438,0,706,641,3591
CPLE,"6/7/2022 2 a.m. EDT",0,11,438,-1,727,542,3594
CPLE,"6/7/2022 3 a.m. EDT",-2,10,449,-1,642,602,3594
CPLE,"6/7/2022 4 a.m. EDT",-7,11,477,0,676,607,3599
CPLE,"6/7/2022 5 a.m. EDT",-1,16,469,0,648,609,3598
CPLE,"6/7/2022 6 a.m. EDT",-1,11,509,0,770,600,3600
CPLE,"6/7/2022 7 a.m. EDT",46,15,575,0,830,601,3597
CPLE,"6/7/2022 8 a.m. EDT",579,12,502,0,827,598,3597
CPLE,"6/7/2022 9 a.m. EDT",1229,11,486,0,769,600,3593
CPLE,"6/7/2022 10 a.m. EDT",1774,26,512,0,830,608,3593
CPLE,"6/7/2022 11 a.m. EDT",2117,26,555,0,844,788,3590
CPLE,"6/7/2022 12 p.m. EDT",2287,24,572,0,1106,1062,3590
CPLE,"6/7/2022 1 p.m. EDT",2412,25,554,0,1239,1193,3586
CPLE,"6/7/2022 2 p.m. EDT",2420,24,576,0,1421,1379,3581
CPLE,"6/7/2022 3 p.m. EDT",2381,25,569,0,1621,1510,3584
CPLE,"6/7/2022 4 p.m. EDT",2257,24,575,0,2034,1667,3581
CPLE,"6/7/2022 5 p.m. EDT",1927,46,574,0,2466,1874,3576
CPLE,"6/7/2022 6 p.m. EDT",1449,51,573,0,2521,1953,3577
CPLE,"6/7/2022 7 p.m. EDT",715,52,574,0,2523,2136,3574
CPLE,"6/7/2022 8 p.m. EDT",227,51,573,0,2525,2234,3574
CPLE,"6/7/2022 9 p.m. EDT",0,54,618,0,2497,2221,3571
CPLE,"6/7/2022 10 p.m. EDT",-1,52,611,0,2355,2182,3538
CPLE,"6/7/2022 11 p.m. EDT",0,22,604,0,1708,2075,3608
CPLE,"6/8/2022 12 a.m. EDT",-1,13,583,0,930,1994,3631
CPLE,"6/8/2022 1 a.m. EDT",-4,9,585,0,774,1290,3631
CPLE,"6/8/2022 2 a.m. EDT",-2,8,568,0,712,823,3632
CPLE,"6/8/2022 3 a.m. EDT",0,8,570,0,739,625,3637
CPLE,"6/8/2022 4 a.m. EDT",-2,9,599,0,815,597,3634
CPLE,"6/8/2022 5 a.m. EDT",-4,9,600,0,822,601,3639
CPLE,"6/8/2022 6 a.m. EDT",-1,8,632,0,838,602,3639
CPLE,"6/8/2022 7 a.m. EDT",23,21,675,0,849,600,3638
CPLE,"6/8/2022 8 a.m. EDT",427,19,608,0,829,663,3640
CPLE,"6/8/2022 9 a.m. EDT",998,21,611,0,842,802,3633
CPLE,"6/8/2022 10 a.m. EDT",1466,20,596,0,882,969,3626
CPLE,"6/8/2022 11 a.m. EDT",1754,18,579,0,953,1089,3627
CPLE,"6/8/2022 12 p.m. EDT",1956,20,571,0,1069,1557,3620
CPLE,"6/8/2022 1 p.m. EDT",1907,17,577,0,1457,1802,3627
CPLE,"6/8/2022 2 p.m. EDT",1687,19,574,0,1990,2054,3628
CPLE,"6/8/2022 3 p.m. EDT",1348,19,573,0,2278,2005,3621
CPLE,"6/8/2022 4 p.m. EDT",1176,18,568,0,2479,1999,3624
CPLE,"6/8/2022 5 p.m. EDT",822,19,571,0,2508,1994,3623
CPLE,"6/8/2022 6 p.m. EDT",553,43,558,0,2407,1931,3626
CPLE,"6/8/2022 7 p.m. EDT",343,41,577,0,2618,1841,3626
CPLE,"6/8/2022 8 p.m. EDT",146,43,577,0,2651,1935,3629
CPLE,"6/8/2022 9 p.m. EDT",4,15,621,0,2622,1909,3631
CPLE,"6/8/2022 10 p.m. EDT",-3,7,615,0,2474,1899,3629
CPLE,"6/8/2022 11 p.m. EDT",-2,6,616,0,2054,1646,3632
CPLE,"6/9/2022 12 a.m. EDT",-4,7,614,0,1330,1432,3632
CPLE,"6/9/2022 1 a.m. EDT",-1,7,609,0,853,1134,3631
CPLE,"6/9/2022 2 a.m. EDT",-1,7,609,0,832,1151,3633
CPLE,"6/9/2022 3 a.m. EDT",-2,7,604,0,808,1161,3631
CPLE,"6/9/2022 4 a.m. EDT",-1,5,587,0,771,968,3636
CPLE,"6/9/2022 5 a.m. EDT",-5,7,599,0,802,840,3636
CPLE,"6/9/2022 6 a.m. EDT",-1,6,610,0,846,1009,3640
CPLE,"6/9/2022 7 a.m. EDT",36,8,642,0,836,1260,3639
CPLE,"6/9/2022 8 a.m. EDT",383,8,582,0,902,1534,3643
CPLE,"6/9/2022 9 a.m. EDT",660,16,580,0,1055,1810,3640
CPLE,"6/9/2022 10 a.m. EDT",905,16,580,0,1337,1918,3633
CPLE,"6/9/2022 11 a.m. EDT",1490,6,563,0,1287,1865,3636
CPLE,"6/9/2022 12 p.m. EDT",2076,3,573,0,1518,1967,3630
CPLE,"6/9/2022 1 p.m. EDT",2355,4,573,0,1888,2015,3627
CPLE,"6/9/2022 2 p.m. EDT",2292,5,572,0,2051,2013,3629
CPLE,"6/9/2022 3 p.m. EDT",2178,4,570,0,2208,2005,3647
CPLE,"6/9/2022 4 p.m. EDT",1723,5,570,0,2584,2016,3645
CPLE,"6/9/2022 5 p.m. EDT",1379,4,570,0,2707,1970,3644
CPLE,"6/9/2022 6 p.m. EDT",1054,25,564,0,2404,1919,3618
CPLE,"6/9/2022 7 p.m. EDT",620,36,569,0,2397,1922,3643
CPLE,"6/9/2022 8 p.m. EDT",228,36,572,0,2703,1935,3621
CPLE,"6/9/2022 9 p.m. EDT",4,21,623,0,2705,1868,3651
CPLE,"6/9/2022 10 p.m. EDT",-1,5,615,0,2428,1922,3644
CPLE,"6/9/2022 11 p.m. EDT",-1,5,613,0,1930,1808,3648
CPLE,"6/10/2022 12 a.m. EDT",-1,4,600,0,1045,1531,3652
CPLE,"6/10/2022 1 a.m. EDT",-2,5,593,0,782,965,3651
CPLE,"6/10/2022 2 a.m. EDT",-1,4,594,0,794,415,3657
CPLE,"6/10/2022 3 a.m. EDT",-4,3,597,0,817,389,3659
CPLE,"6/10/2022 4 a.m. EDT",-1,6,601,0,829,386,3639
CPLE,"6/10/2022 5 a.m. EDT",-2,4,606,0,839,387,3642
CPLE,"6/10/2022 6 a.m. EDT",-1,4,613,0,872,384,3644
CPLE,"6/10/2022 7 a.m. EDT",30,16,637,0,867,378,3647
CPLE,"6/10/2022 8 a.m. EDT",454,17,573,0,831,402,3649
CPLE,"6/10/2022 9 a.m. EDT",1051,5,554,0,769,423,3648
CPLE,"6/10/2022 10 a.m. EDT",1726,4,549,0,756,440,3643
CPLE,"6/10/2022 11 a.m. EDT",2197,5,553,0,773,582,3645
CPLE,"6/10/2022 12 p.m. EDT",2482,5,570,0,819,763,3642
CPLE,"6/10/2022 1 p.m. EDT",2513,4,575,0,835,867,3641
CPLE,"6/10/2022 2 p.m. EDT",2274,5,575,0,1194,977,3636
CPLE,"6/10/2022 3 p.m. EDT",2099,3,577,0,1658,1134,3637
CPLE,"6/10/2022 4 p.m. EDT",1822,3,576,0,2113,1321,3636
CPLE,"6/10/2022 5 p.m. EDT",1581,6,575,0,1919,1373,3637
CPLE,"6/10/2022 6 p.m. EDT",1258,34,565,0,1776,1402,3635
CPLE,"6/10/2022 7 p.m. EDT",729,33,575,0,1986,1438,3630
CPLE,"6/10/2022 8 p.m. EDT",244,15,580,0,2137,1483,3634
CPLE,"6/10/2022 9 p.m. EDT",2,6,620,0,2102,1350,3637
CPLE,"6/10/2022 10 p.m. EDT",-1,4,617,0,2155,918,3631
CPLE,"6/10/2022 11 p.m. EDT",-1,5,614,0,2125,697,3638
CPLE,"6/11/2022 12 a.m. EDT",-4,4,602,0,1072,666,3634
CPLE,"6/11/2022 1 a.m. EDT",-4,4,602,0,997,578,3638
CPLE,"6/11/2022 2 a.m. EDT",-1,5,591,0,1009,581,3641
CPLE,"6/11/2022 3 a.m. EDT",-1,4,512,0,907,578,3643
CPLE,"6/11/2022 4 a.m. EDT",-1,3,471,0,791,583,3641
CPLE,"6/11/2022 5 a.m. EDT",-2,6,465,0,798,580,3644
CPLE,"6/11/2022 6 a.m. EDT",-3,4,518,0,894,579,3646
CPLE,"6/11/2022 7 a.m. EDT",32,4,571,0,819,578,3646
CPLE,"6/11/2022 8 a.m. EDT",450,5,512,0,846,579,3648
CPLE,"6/11/2022 9 a.m. EDT",987,5,514,0,851,581,3646
CPLE,"6/11/2022 10 a.m. EDT",1401,4,518,0,795,576,3641
CPLE,"6/11/2022 11 a.m. EDT",1673,4,555,0,792,574,3631
CPLE,"6/11/2022 12 p.m. EDT",1903,4,566,0,861,582,3635
CPLE,"6/11/2022 1 p.m. EDT",1946,4,574,0,1300,694,3639
CPLE,"6/11/2022 2 p.m. EDT",1809,4,551,0,1510,1076,3630
CPLE,"6/11/2022 3 p.m. EDT",1721,5,571,0,2089,1111,3636
CPLE,"6/11/2022 4 p.m. EDT",1536,5,648,0,2555,1218,3630
CPLE,"6/11/2022 5 p.m. EDT",1340,5,646,0,2617,1780,3630
CPLE,"6/11/2022 6 p.m. EDT",1070,33,651,0,2509,1997,3629
CPLE,"6/11/2022 7 p.m. EDT",554,35,672,0,2690,2000,3627
CPLE,"6/11/2022 8 p.m. EDT",189,34,656,0,2481,1935,3624
CPLE,"6/11/2022 9 p.m. EDT",3,13,700,0,2288,1728,3632
CPLE,"6/11/2022 10 p.m. EDT",-1,5,708,0,2364,1397,3581
CPLE,"6/11/2022 11 p.m. EDT",0,5,613,0,2195,1046,3582
CPLE,"6/12/2022 12 a.m. EDT",-3,4,611,0,1494,680,3587
CPLE,"6/12/2022 1 a.m. EDT",-1,5,608,0,1048,533,3603
CPLE,"6/12/2022 2 a.m. EDT",-3,4,593,0,812,539,3609
CPLE,"6/12/2022 3 a.m. EDT",0,4,599,0,813,543,3616
CPLE,"6/12/2022 4 a.m. EDT",-5,4,608,0,834,534,3625
CPLE,"6/12/2022 5 a.m. EDT",-2,5,609,0,867,545,3627
CPLE,"6/12/2022 6 a.m. EDT",-1,4,691,0,980,545,3636
CPLE,"6/12/2022 7 a.m. EDT",24,17,716,0,967,543,3639
CPLE,"6/12/2022 8 a.m. EDT",374,16,674,0,1010,599,3639
CPLE,"6/12/2022 9 a.m. EDT",734,5,682,0,1001,680,3638
CPLE,"6/12/2022 10 a.m. EDT",1301,4,692,0,977,742,3639
CPLE,"6/12/2022 11 a.m. EDT",1765,5,726,0,955,998,3639
CPLE,"6/12/2022 12 p.m. EDT",2078,5,742,0,999,1340,3633
CPLE,"6/12/2022 1 p.m. EDT",2193,3,741,0,1266,1914,3626
CPLE,"6/12/2022 2 p.m. EDT",2139,5,743,0,1658,2331,3622
CPLE,"6/12/2022 3 p.m. EDT",1928,5,739,0,2181,2320,3626
CPLE,"6/12/2022 4 p.m. EDT",1769,4,740,0,2539,2316,3618
CPLE,"6/12/2022 5 p.m. EDT",1314,5,741,0,2755,2732,3620
CPLE,"6/12/2022 6 p.m. EDT",871,33,740,0,2761,2815,3629
CPLE,"6/12/2022 7 p.m. EDT",552,34,742,0,2824,2811,3628
CPLE,"6/12/2022 8 p.m. EDT",198,35,743,0,2830,2837,3623
CPLE,"6/12/2022 9 p.m. EDT",2,11,789,0,2634,2865,3626
CPLE,"6/12/2022 10 p.m. EDT",0,4,782,0,2240,2861,3627
CPLE,"6/12/2022 11 p.m. EDT",-2,4,780,0,2046,2856,3629
CPLE,"6/13/2022 12 a.m. EDT",0,5,778,0,1633,2302,3628
CPLE,"6/13/2022 1 a.m. EDT",-2,4,706,0,1318,1050,3632
CPLE,"6/13/2022 2 a.m. EDT",-3,5,714,0,1410,822,3628
CPLE,"6/13/2022 3 a.m. EDT",-3,5,715,0,1403,822,3633
CPLE,"6/13/2022 4 a.m. EDT",-2,4,714,0,1413,822,3631
CPLE,"6/13/2022 5 a.m. EDT",-3,5,715,-1,1425,825,3631
CPLE,"6/13/2022 6 a.m. EDT",-1,5,715,0,1474,825,3634
CPLE,"6/13/2022 7 a.m. EDT",28,15,744,0,1493,861,3635
CPLE,"6/13/2022 8 a.m. EDT",390,15,710,0,1442,1085,3637
CPLE,"6/13/2022 9 a.m. EDT",976,18,724,0,1273,1321,3631
CPLE,"6/13/2022 10 a.m. EDT",1678,14,743,0,1392,1427,3628
CPLE,"6/13/2022 11 a.m. EDT",2164,6,743,-1,1520,2158,3625
CPLE,"6/13/2022 12 p.m. EDT",2404,5,726,0,1908,2880,3624
CPLE,"6/13/2022 1 p.m. EDT",2349,4,737,0,2423,2960,3615
CPLE,"6/13/2022 2 p.m. EDT",2288,5,737,0,2739,2956,3609
CPLE,"6/13/2022 3 p.m. EDT",2229,5,793,135,2997,2954,3610
CPLE,"6/13/2022 4 p.m. EDT",2000,4,810,159,3161,2960,3609
CPLE,"6/13/2022 5 p.m. EDT",1621,4,911,128,3316,2958,3606
CPLE,"6/13/2022 6 p.m. EDT",1205,40,946,123,3254,2962,3605
CPLE,"6/13/2022 7 p.m. EDT",650,40,960,119,3151,2947,3609
CPLE,"6/13/2022 8 p.m. EDT",241,34,967,119,3217,2955,3597
CPLE,"6/13/2022 9 p.m. EDT",9,35,972,108,3142,2959,3602
CPLE,"6/13/2022 10 p.m. EDT",-3,38,941,0,2788,2953,3604
CPLE,"6/13/2022 11 p.m. EDT",-1,40,780,0,2485,2835,3611
CPLE,"6/14/2022 12 a.m. EDT",-1,19,720,-1,2148,2679,3609
CPLE,"6/14/2022 1 a.m. EDT",-2,8,711,0,1525,2240,3613
CPLE,"6/14/2022 2 a.m. EDT",-3,11,703,0,1361,1866,3609
CPLE,"6/14/2022 3 a.m. EDT",-1,21,707,0,1300,1814,3617
CPLE,"6/14/2022 4 a.m. EDT",0,19,693,0,1240,1523,3615
CPLE,"6/14/2022 5 a.m. EDT",-2,22,673,0,1133,1354,3614
CPLE,"6/14/2022 6 a.m. EDT",-3,20,694,0,1274,1505,3616
CPLE,"6/14/2022 7 a.m. EDT",27,12,738,0,1282,2042,3618
CPLE,"6/14/2022 8 a.m. EDT",400,8,664,0,1232,2171,3625
CPLE,"6/14/2022 9 a.m. EDT",855,9,669,0,1247,2140,3624
CPLE,"6/14/2022 10 a.m. EDT",1232,10,676,0,1242,2145,3627
CPLE,"6/14/2022 11 a.m. EDT",1400,9,676,0,1220,2434,3625
CPLE,"6/14/2022 12 p.m. EDT",1747,11,676,0,1180,2500,3623
CPLE,"6/14/2022 1 p.m. EDT",1927,8,679,0,1220,2637,3615
CPLE,"6/14/2022 2 p.m. EDT",1957,9,677,0,1419,2892,3615
CPLE,"6/14/2022 3 p.m. EDT",1775,10,722,0,1739,2891,3602
CPLE,"6/14/2022 4 p.m. EDT",1464,8,804,0,1869,2881,3612
CPLE,"6/14/2022 5 p.m. EDT",1512,11,913,0,2155,2882,3627
CPLE,"6/14/2022 6 p.m. EDT",1174,29,924,0,2439,2901,3622
CPLE,"6/14/2022 7 p.m. EDT",701,43,927,0,2533,2905,3622
CPLE,"6/14/2022 8 p.m. EDT",273,46,930,0,2590,2913,3618
CPLE,"6/14/2022 9 p.m. EDT",4,44,980,0,2534,2924,3598
CPLE,"6/14/2022 10 p.m. EDT",-3,43,968,0,2352,2922,3623
CPLE,"6/14/2022 11 p.m. EDT",-2,46,820,0,2262,2748,3629
CPLE,"6/15/2022 12 a.m. EDT",-1,34,741,0,1871,2609,3630
CPLE,"6/15/2022 1 a.m. EDT",-2,11,696,0,1477,2423,3610
CPLE,"6/15/2022 2 a.m. EDT",0,7,696,0,1270,1995,3637
CPLE,"6/15/2022 3 a.m. EDT",-3,12,664,0,909,1621,3637
CPLE,"6/15/2022 4 a.m. EDT",0,8,609,0,831,1259,3616
CPLE,"6/15/2022 5 a.m. EDT",-4,13,569,0,846,1206,3620
CPLE,"6/15/2022 6 a.m. EDT",-4,13,618,0,919,1219,3620
CPLE,"6/15/2022 7 a.m. EDT",39,21,724,0,1147,1390,3623
