"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
CPLE,"7/6/2022 11 a.m. EDT",2087,5,1138,0,1507,1054,3638
CPLE,"7/6/2022 12 p.m. EDT",2439,3,1134,0,1623,1571,3638
CPLE,"7/6/2022 1 p.m. EDT",2589,4,1133,0,2067,1870,3627
CPLE,"7/6/2022 2 p.m. EDT",2591,5,1131,0,2597,2010,3630
CPLE,"7/6/2022 3 p.m. EDT",2459,5,1126,0,2793,2005,3623
CPLE,"7/6/2022 4 p.m. EDT",2236,3,1124,0,2990,2391,3628
CPLE,"7/6/2022 5 p.m. EDT",1956,5,1128,0,3018,2626,3628
CPLE,"7/6/2022 6 p.m. EDT",1452,4,1105,0,2897,2662,3627
CPLE,"7/6/2022 7 p.m. EDT",743,18,1125,0,3172,2419,3594
CPLE,"7/6/2022 8 p.m. EDT",163,17,1134,0,3083,2271,3584
CPLE,"7/6/2022 9 p.m. EDT",-1,17,1181,0,2990,1551,3592
CPLE,"7/6/2022 10 p.m. EDT",-2,17,1189,0,2863,1359,3595
CPLE,"7/6/2022 11 p.m. EDT",-2,5,1181,0,2767,931,3605
CPLE,"7/7/2022 12 a.m. EDT",-2,4,1117,0,1975,775,3607
CPLE,"7/7/2022 1 a.m. EDT",0,4,1090,0,1812,775,3604
CPLE,"7/7/2022 2 a.m. EDT",-2,4,1082,0,1613,773,3611
CPLE,"7/7/2022 3 a.m. EDT",-3,5,1067,0,1529,772,3612
CPLE,"7/7/2022 4 a.m. EDT",-1,4,1000,0,1492,773,3615
CPLE,"7/7/2022 5 a.m. EDT",-1,4,968,0,1495,776,3616
CPLE,"7/7/2022 6 a.m. EDT",-2,5,1016,0,1488,784,3621
CPLE,"7/7/2022 7 a.m. EDT",27,5,1081,0,1494,780,3617
CPLE,"7/7/2022 8 a.m. EDT",356,15,1040,0,1475,788,3616
CPLE,"7/7/2022 9 a.m. EDT",951,16,1047,0,1496,779,3634
CPLE,"7/7/2022 10 a.m. EDT",1603,3,1062,0,1550,782,3653
CPLE,"7/7/2022 11 a.m. EDT",2113,4,1063,0,1894,907,3651
CPLE,"7/7/2022 12 p.m. EDT",2386,4,1063,0,2527,1057,3647
CPLE,"7/7/2022 1 p.m. EDT",2488,5,1083,0,2668,1285,3646
CPLE,"7/7/2022 2 p.m. EDT",2342,6,1131,0,2682,1731,3642
CPLE,"7/7/2022 3 p.m. EDT",2228,5,1123,0,2669,1756,3642
CPLE,"7/7/2022 4 p.m. EDT",2011,5,1131,0,3125,1653,3638
CPLE,"7/7/2022 5 p.m. EDT",1643,4,1131,0,3172,1726,3641
CPLE,"7/7/2022 6 p.m. EDT",1064,24,1130,0,3224,2105,3637
CPLE,"7/7/2022 7 p.m. EDT",499,31,1129,0,3207,2154,3622
CPLE,"7/7/2022 8 p.m. EDT",149,30,1140,0,3247,2057,3598
CPLE,"7/7/2022 9 p.m. EDT",3,16,1161,0,3239,1719,3599
CPLE,"7/7/2022 10 p.m. EDT",-1,15,1155,0,3139,1607,3605
CPLE,"7/7/2022 11 p.m. EDT",-2,9,1160,0,2798,1204,3604
CPLE,"7/8/2022 12 a.m. EDT",-3,4,1161,0,2100,858,3608
CPLE,"7/8/2022 1 a.m. EDT",-1,6,1158,0,1873,776,3606
CPLE,"7/8/2022 2 a.m. EDT",-2,4,1099,0,1800,776,3598
CPLE,"7/8/2022 3 a.m. EDT",-1,4,1084,0,1595,774,3607
CPLE,"7/8/2022 4 a.m. EDT",-1,5,1072,0,1508,776,3613
CPLE,"7/8/2022 5 a.m. EDT",-1,4,1065,0,1501,778,3616
CPLE,"7/8/2022 6 a.m. EDT",-3,5,1066,0,1490,776,3617
CPLE,"7/8/2022 7 a.m. EDT",10,5,1085,0,1524,779,3618
CPLE,"7/8/2022 8 a.m. EDT",255,16,1057,0,1509,778,3614
CPLE,"7/8/2022 9 a.m. EDT",709,16,1056,0,1515,780,3615
CPLE,"7/8/2022 10 a.m. EDT",1096,16,1058,0,1504,772,3615
CPLE,"7/8/2022 11 a.m. EDT",1549,16,1056,0,1554,779,3614
CPLE,"7/8/2022 12 p.m. EDT",1772,6,1111,0,2031,775,3606
CPLE,"7/8/2022 1 p.m. EDT",1744,4,1124,0,2677,779,3608
CPLE,"7/8/2022 2 p.m. EDT",1782,2,1182,0,3016,775,3601
CPLE,"7/8/2022 3 p.m. EDT",1901,8,1215,0,3038,844,3603
CPLE,"7/8/2022 4 p.m. EDT",1750,4,1217,0,3082,1066,3600
CPLE,"7/8/2022 5 p.m. EDT",1310,6,1218,0,3206,1340,3596
CPLE,"7/8/2022 6 p.m. EDT",760,24,1217,0,3178,1306,3596
CPLE,"7/8/2022 7 p.m. EDT",318,35,1220,0,3245,1328,3596
CPLE,"7/8/2022 8 p.m. EDT",90,34,1226,0,3191,1017,3599
CPLE,"7/8/2022 9 p.m. EDT",1,36,1248,0,3142,982,3606
CPLE,"7/8/2022 10 p.m. EDT",-1,18,1242,0,2773,976,3609
CPLE,"7/8/2022 11 p.m. EDT",0,6,1195,0,2615,795,3604
CPLE,"7/9/2022 12 a.m. EDT",-1,6,1084,0,2156,585,3608
CPLE,"7/9/2022 1 a.m. EDT",-4,5,1068,0,1555,531,3601
CPLE,"7/9/2022 2 a.m. EDT",-1,4,968,0,1379,474,3613
CPLE,"7/9/2022 3 a.m. EDT",-4,7,956,0,1352,455,3610
CPLE,"7/9/2022 4 a.m. EDT",-2,2,976,0,1372,447,3613
CPLE,"7/9/2022 5 a.m. EDT",-2,9,984,0,1368,449,3614
CPLE,"7/9/2022 6 a.m. EDT",0,6,980,0,1363,455,3620
CPLE,"7/9/2022 7 a.m. EDT",10,13,967,0,1270,416,3619
CPLE,"7/9/2022 8 a.m. EDT",276,24,890,0,1205,394,3621
CPLE,"7/9/2022 9 a.m. EDT",620,23,901,0,1254,395,3618
CPLE,"7/9/2022 10 a.m. EDT",1011,26,943,0,1353,397,3614
CPLE,"7/9/2022 11 a.m. EDT",1387,25,963,0,1342,405,3614
CPLE,"7/9/2022 12 p.m. EDT",1724,25,992,0,1625,437,3608
CPLE,"7/9/2022 1 p.m. EDT",1951,23,1015,0,1801,480,3609
CPLE,"7/9/2022 2 p.m. EDT",2107,23,999,0,1873,456,3604
CPLE,"7/9/2022 3 p.m. EDT",2097,26,958,0,2061,492,3600
CPLE,"7/9/2022 4 p.m. EDT",1952,39,956,0,2239,494,3604
CPLE,"7/9/2022 5 p.m. EDT",1614,37,1056,0,2472,536,3595
CPLE,"7/9/2022 6 p.m. EDT",1209,39,1121,0,2604,663,3596
CPLE,"7/9/2022 7 p.m. EDT",605,39,1130,0,2709,650,3598
CPLE,"7/9/2022 8 p.m. EDT",135,37,1132,0,2795,484,3600
CPLE,"7/9/2022 9 p.m. EDT",-1,39,1186,0,2786,475,3609
CPLE,"7/9/2022 10 p.m. EDT",-2,44,1172,0,2389,474,3558
CPLE,"7/9/2022 11 p.m. EDT",-1,47,1174,0,1776,477,3525
CPLE,"7/10/2022 12 a.m. EDT",-2,28,1141,0,1526,473,3575
CPLE,"7/10/2022 1 a.m. EDT",-1,19,1082,0,1507,473,3586
CPLE,"7/10/2022 2 a.m. EDT",-2,20,1033,0,1536,474,3592
CPLE,"7/10/2022 3 a.m. EDT",-3,20,1008,0,1551,481,3603
CPLE,"7/10/2022 4 a.m. EDT",-2,19,1005,0,1535,478,3617
CPLE,"7/10/2022 5 a.m. EDT",-1,20,976,0,1478,481,3619
CPLE,"7/10/2022 6 a.m. EDT",-1,20,916,0,1317,482,3622
CPLE,"7/10/2022 7 a.m. EDT",3,21,894,0,1226,485,3625
CPLE,"7/10/2022 8 a.m. EDT",89,20,826,0,1143,485,3628
CPLE,"7/10/2022 9 a.m. EDT",190,22,907,0,1397,479,3624
CPLE,"7/10/2022 10 a.m. EDT",306,19,951,0,1482,482,3628
CPLE,"7/10/2022 11 a.m. EDT",428,21,951,0,1469,473,3626
CPLE,"7/10/2022 12 p.m. EDT",489,23,914,0,1377,477,3630
CPLE,"7/10/2022 1 p.m. EDT",520,21,924,0,1432,498,3623
CPLE,"7/10/2022 2 p.m. EDT",485,20,931,0,1423,505,3623
CPLE,"7/10/2022 3 p.m. EDT",442,39,818,0,1081,499,3624
CPLE,"7/10/2022 4 p.m. EDT",388,51,795,0,1052,498,3622
CPLE,"7/10/2022 5 p.m. EDT",413,53,820,0,1253,494,3627
CPLE,"7/10/2022 6 p.m. EDT",298,53,887,0,1533,495,3624
CPLE,"7/10/2022 7 p.m. EDT",154,52,965,0,1703,500,3627
CPLE,"7/10/2022 8 p.m. EDT",64,51,972,0,1705,495,3625
CPLE,"7/10/2022 9 p.m. EDT",1,52,1104,0,1700,473,3628
CPLE,"7/10/2022 10 p.m. EDT",-4,53,1166,0,1574,441,3625
CPLE,"7/10/2022 11 p.m. EDT",0,52,1167,0,1565,431,3632
CPLE,"7/11/2022 12 a.m. EDT",-1,53,1132,0,1533,435,3635
CPLE,"7/11/2022 1 a.m. EDT",-3,50,897,0,1369,430,3635
CPLE,"7/11/2022 2 a.m. EDT",-3,51,739,0,988,430,3636
CPLE,"7/11/2022 3 a.m. EDT",-2,53,702,0,876,426,3640
CPLE,"7/11/2022 4 a.m. EDT",-1,51,661,0,794,429,3636
CPLE,"7/11/2022 5 a.m. EDT",-1,54,666,0,818,426,3642
CPLE,"7/11/2022 6 a.m. EDT",-1,46,736,0,1045,426,3639
CPLE,"7/11/2022 7 a.m. EDT",14,57,973,0,1504,433,3641
CPLE,"7/11/2022 8 a.m. EDT",237,53,1116,0,1598,427,3640
CPLE,"7/11/2022 9 a.m. EDT",601,54,1135,0,1596,432,3637
CPLE,"7/11/2022 10 a.m. EDT",1031,53,1121,0,1615,427,3636
CPLE,"7/11/2022 11 a.m. EDT",1467,51,956,0,1529,435,3636
CPLE,"7/11/2022 12 p.m. EDT",1737,53,931,0,1463,429,3631
CPLE,"7/11/2022 1 p.m. EDT",1771,50,1001,0,1601,430,3631
CPLE,"7/11/2022 2 p.m. EDT",1702,57,1128,0,1792,430,3628
CPLE,"7/11/2022 3 p.m. EDT",1515,54,1142,0,1982,431,3626
CPLE,"7/11/2022 4 p.m. EDT",1320,51,1142,0,2136,425,3624
CPLE,"7/11/2022 5 p.m. EDT",1116,52,1139,0,2440,432,3626
CPLE,"7/11/2022 6 p.m. EDT",797,51,1139,0,2596,505,3625
CPLE,"7/11/2022 7 p.m. EDT",428,52,1140,0,2642,621,3617
CPLE,"7/11/2022 8 p.m. EDT",157,54,1141,0,2608,558,3613
CPLE,"7/11/2022 9 p.m. EDT",5,53,1185,0,2419,517,3618
CPLE,"7/11/2022 10 p.m. EDT",-6,49,1175,0,1961,501,3616
CPLE,"7/11/2022 11 p.m. EDT",-4,56,1162,0,1508,481,3619
CPLE,"7/12/2022 12 a.m. EDT",-1,52,1158,0,1504,433,3621
CPLE,"7/12/2022 1 a.m. EDT",-1,55,1164,0,1518,429,3618
CPLE,"7/12/2022 2 a.m. EDT",-1,52,1082,0,1458,433,3621
CPLE,"7/12/2022 3 a.m. EDT",-2,53,847,0,1260,435,3621
CPLE,"7/12/2022 4 a.m. EDT",0,53,830,0,1243,434,3625
CPLE,"7/12/2022 5 a.m. EDT",-2,53,789,0,1123,439,3626
CPLE,"7/12/2022 6 a.m. EDT",-1,52,904,0,1304,438,3627
CPLE,"7/12/2022 7 a.m. EDT",13,52,1077,0,1646,435,3629
CPLE,"7/12/2022 8 a.m. EDT",342,53,1047,0,1883,441,3624
CPLE,"7/12/2022 9 a.m. EDT",1013,54,1077,0,1859,444,3629
CPLE,"7/12/2022 10 a.m. EDT",1584,54,1114,0,1842,436,3624
CPLE,"7/12/2022 11 a.m. EDT",1961,50,1133,0,1836,482,3623
CPLE,"7/12/2022 12 p.m. EDT",2149,31,1129,0,1825,861,3618
CPLE,"7/12/2022 1 p.m. EDT",2154,33,1128,0,1797,1046,3613
CPLE,"7/12/2022 2 p.m. EDT",2017,33,1130,0,1852,1047,3613
CPLE,"7/12/2022 3 p.m. EDT",1872,33,1132,0,2269,1012,3611
CPLE,"7/12/2022 4 p.m. EDT",1584,34,1137,0,2606,1059,3598
CPLE,"7/12/2022 5 p.m. EDT",1448,33,1135,0,2661,1358,3599
CPLE,"7/12/2022 6 p.m. EDT",1253,34,1138,0,2654,1467,3603
CPLE,"7/12/2022 7 p.m. EDT",810,33,1137,0,2645,1562,3605
CPLE,"7/12/2022 8 p.m. EDT",264,33,1137,0,2662,1511,3600
CPLE,"7/12/2022 9 p.m. EDT",0,30,1192,0,2634,1261,3609
CPLE,"7/12/2022 10 p.m. EDT",-3,34,1182,0,2502,1210,3613
CPLE,"7/12/2022 11 p.m. EDT",0,33,1180,0,2387,826,3614
CPLE,"7/13/2022 12 a.m. EDT",-2,32,1157,0,2178,612,3615
CPLE,"7/13/2022 1 a.m. EDT",-1,31,1124,0,1708,459,3617
CPLE,"7/13/2022 2 a.m. EDT",-1,34,1100,0,1522,432,3615
CPLE,"7/13/2022 3 a.m. EDT",-6,35,1104,0,1527,437,3619
CPLE,"7/13/2022 4 a.m. EDT",-1,31,1104,0,1529,434,3621
CPLE,"7/13/2022 5 a.m. EDT",-1,32,1107,0,1534,434,3621
CPLE,"7/13/2022 6 a.m. EDT",-1,36,1108,0,1534,439,3619
CPLE,"7/13/2022 7 a.m. EDT",11,30,1099,0,1534,488,3622
CPLE,"7/13/2022 8 a.m. EDT",253,35,989,0,1604,611,3624
CPLE,"7/13/2022 9 a.m. EDT",618,32,995,0,1621,618,3620
CPLE,"7/13/2022 10 a.m. EDT",831,29,1028,0,1740,797,3617
CPLE,"7/13/2022 11 a.m. EDT",1007,36,1095,0,1870,971,3619
CPLE,"7/13/2022 12 p.m. EDT",1231,33,1137,0,1969,1024,3619
CPLE,"7/13/2022 1 p.m. EDT",1511,30,1142,0,2137,1013,3620
CPLE,"7/13/2022 2 p.m. EDT",1626,36,1134,0,2171,1162,3620
CPLE,"7/13/2022 3 p.m. EDT",1648,31,1138,0,1968,1365,3615
CPLE,"7/13/2022 4 p.m. EDT",1182,34,1139,0,1949,1715,3605
CPLE,"7/13/2022 5 p.m. EDT",683,53,1138,0,1992,1792,3613
CPLE,"7/13/2022 6 p.m. EDT",440,51,1140,0,1988,1687,3607
CPLE,"7/13/2022 7 p.m. EDT",299,51,1140,0,1995,1726,3610
CPLE,"7/13/2022 8 p.m. EDT",159,53,1141,0,1996,1542,3612
CPLE,"7/13/2022 9 p.m. EDT",2,52,1184,0,1962,1066,3611
CPLE,"7/13/2022 10 p.m. EDT",-3,50,1173,0,1755,758,3618
CPLE,"7/13/2022 11 p.m. EDT",0,38,1178,0,1742,494,3624
CPLE,"7/14/2022 12 a.m. EDT",-3,32,1097,0,1493,449,3622
CPLE,"7/14/2022 1 a.m. EDT",-1,31,1030,0,1525,454,3623
CPLE,"7/14/2022 2 a.m. EDT",0,31,1002,0,1523,454,3627
CPLE,"7/14/2022 3 a.m. EDT",-3,33,985,0,1532,454,3592
CPLE,"7/14/2022 4 a.m. EDT",0,30,938,0,1539,451,3595
CPLE,"7/14/2022 5 a.m. EDT",-4,33,1002,0,1549,455,3595
CPLE,"7/14/2022 6 a.m. EDT",-1,33,1011,0,1546,453,3590
CPLE,"7/14/2022 7 a.m. EDT",7,33,1010,0,1529,455,3595
CPLE,"7/14/2022 8 a.m. EDT",186,31,959,0,1626,459,3596
CPLE,"7/14/2022 9 a.m. EDT",398,31,984,0,1616,461,3597
CPLE,"7/14/2022 10 a.m. EDT",698,32,1016,0,1659,490,3596
CPLE,"7/14/2022 11 a.m. EDT",993,27,1076,0,1779,641,3597
CPLE,"7/14/2022 12 p.m. EDT",1106,31,1126,0,2069,545,3599
CPLE,"7/14/2022 1 p.m. EDT",1253,50,1136,0,2107,513,3593
CPLE,"7/14/2022 2 p.m. EDT",1373,69,1139,0,2121,488,3592
CPLE,"7/14/2022 3 p.m. EDT",1447,68,1137,0,2414,457,3583
CPLE,"7/14/2022 4 p.m. EDT",1381,51,1139,0,2664,461,3582
CPLE,"7/14/2022 5 p.m. EDT",1347,52,1137,0,2751,479,3582
CPLE,"7/14/2022 6 p.m. EDT",1017,50,1140,0,2757,607,3582
CPLE,"7/14/2022 7 p.m. EDT",595,51,1137,0,2767,827,3581
CPLE,"7/14/2022 8 p.m. EDT",187,54,1143,0,2748,866,3579
CPLE,"7/14/2022 9 p.m. EDT",-1,52,1183,0,2599,772,3583
CPLE,"7/14/2022 10 p.m. EDT",-2,43,1178,0,2419,664,3585
CPLE,"7/14/2022 11 p.m. EDT",0,32,1176,0,2148,504,3590
CPLE,"7/15/2022 12 a.m. EDT",-1,34,1160,0,1908,467,3589
CPLE,"7/15/2022 1 a.m. EDT",-3,34,1096,0,1624,448,3591
CPLE,"7/15/2022 2 a.m. EDT",-1,22,1102,0,1532,443,3585
