"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
CPLE,"9/1/2022 10 p.m. EDT",-5,18,1172,0,2543,850,3030
CPLE,"9/1/2022 11 p.m. EDT",-1,20,1171,0,2447,594,3032
CPLE,"9/2/2022 12 a.m. EDT",0,18,1081,0,2035,559,3035
CPLE,"9/2/2022 1 a.m. EDT",-2,6,979,0,1466,556,3036
CPLE,"9/2/2022 2 a.m. EDT",-1,8,931,0,1258,561,3040
CPLE,"9/2/2022 3 a.m. EDT",-2,9,889,0,1309,564,3043
CPLE,"9/2/2022 4 a.m. EDT",0,8,816,-1,1261,563,3043
CPLE,"9/2/2022 5 a.m. EDT",-2,7,806,-1,1260,565,3041
CPLE,"9/2/2022 6 a.m. EDT",-3,9,808,-1,1272,576,3044
CPLE,"9/2/2022 7 a.m. EDT",-1,19,849,-1,1254,555,3045
CPLE,"9/2/2022 8 a.m. EDT",240,19,829,0,1221,556,3046
CPLE,"9/2/2022 9 a.m. EDT",1009,20,799,0,1163,555,3043
CPLE,"9/2/2022 10 a.m. EDT",1751,16,804,0,1162,545,3043
CPLE,"9/2/2022 11 a.m. EDT",2235,6,858,0,1199,597,3079
CPLE,"9/2/2022 12 p.m. EDT",2458,4,877,0,1420,647,3114
CPLE,"9/2/2022 1 p.m. EDT",2369,4,879,0,1666,697,3227
CPLE,"9/2/2022 2 p.m. EDT",2279,4,875,0,1799,735,3311
CPLE,"9/2/2022 3 p.m. EDT",2117,5,881,0,2070,791,3330
CPLE,"9/2/2022 4 p.m. EDT",1907,3,880,0,2377,747,3406
CPLE,"9/2/2022 5 p.m. EDT",1587,13,879,0,2499,920,3478
CPLE,"9/2/2022 6 p.m. EDT",1204,15,879,0,2618,1012,3513
CPLE,"9/2/2022 7 p.m. EDT",511,16,884,0,2671,1338,3528
CPLE,"9/2/2022 8 p.m. EDT",72,13,877,0,2453,1444,3524
CPLE,"9/2/2022 9 p.m. EDT",-3,18,915,0,2255,890,3544
CPLE,"9/2/2022 10 p.m. EDT",-3,13,925,0,1792,665,3423
CPLE,"9/2/2022 11 p.m. EDT",0,7,927,0,1847,451,3439
CPLE,"9/3/2022 12 a.m. EDT",-1,7,918,0,1739,412,3486
CPLE,"9/3/2022 1 a.m. EDT",-2,7,856,0,1384,409,3496
CPLE,"9/3/2022 2 a.m. EDT",-2,5,819,0,1151,405,3514
CPLE,"9/3/2022 3 a.m. EDT",-3,4,831,0,1173,412,3525
CPLE,"9/3/2022 4 a.m. EDT",-2,5,788,-1,1198,401,3545
CPLE,"9/3/2022 5 a.m. EDT",-1,3,749,-1,1211,400,3559
CPLE,"9/3/2022 6 a.m. EDT",-2,4,771,0,1198,409,3571
CPLE,"9/3/2022 7 a.m. EDT",-1,5,775,0,1190,398,3584
CPLE,"9/3/2022 8 a.m. EDT",200,3,746,0,1220,400,3591
CPLE,"9/3/2022 9 a.m. EDT",862,5,758,0,1085,399,3605
CPLE,"9/3/2022 10 a.m. EDT",1627,4,757,0,1036,402,3609
CPLE,"9/3/2022 11 a.m. EDT",1858,4,785,0,1146,484,3602
CPLE,"9/3/2022 12 p.m. EDT",2014,3,841,0,1485,494,3600
CPLE,"9/3/2022 1 p.m. EDT",1989,4,863,0,1953,457,3599
CPLE,"9/3/2022 2 p.m. EDT",1975,5,863,0,2245,488,3604
CPLE,"9/3/2022 3 p.m. EDT",1926,3,861,0,2326,711,3600
CPLE,"9/3/2022 4 p.m. EDT",1698,6,853,0,2417,1108,3595
CPLE,"9/3/2022 5 p.m. EDT",1296,15,847,0,2577,1362,3595
CPLE,"9/3/2022 6 p.m. EDT",936,13,843,0,2608,1355,3595
CPLE,"9/3/2022 7 p.m. EDT",411,16,862,0,2606,1334,3596
CPLE,"9/3/2022 8 p.m. EDT",64,3,884,0,2628,831,3599
CPLE,"9/3/2022 9 p.m. EDT",-2,4,926,0,2456,457,3597
CPLE,"9/3/2022 10 p.m. EDT",-2,9,919,0,2015,424,3601
CPLE,"9/3/2022 11 p.m. EDT",0,8,916,0,1785,419,3607
CPLE,"9/4/2022 12 a.m. EDT",-4,3,916,0,1548,421,3608
CPLE,"9/4/2022 1 a.m. EDT",-2,4,862,0,1211,416,3609
CPLE,"9/4/2022 2 a.m. EDT",-3,5,821,0,1201,419,3612
CPLE,"9/4/2022 3 a.m. EDT",-2,3,819,0,1230,416,3615
CPLE,"9/4/2022 4 a.m. EDT",-3,5,815,0,1206,422,3618
CPLE,"9/4/2022 5 a.m. EDT",-2,3,813,0,1210,418,3617
CPLE,"9/4/2022 6 a.m. EDT",-1,4,811,0,1186,418,3624
CPLE,"9/4/2022 7 a.m. EDT",1,15,802,0,1195,391,3618
CPLE,"9/4/2022 8 a.m. EDT",110,15,804,0,1194,397,3618
CPLE,"9/4/2022 9 a.m. EDT",486,4,807,-1,1179,390,3618
CPLE,"9/4/2022 10 a.m. EDT",809,4,804,-1,1159,391,3611
CPLE,"9/4/2022 11 a.m. EDT",842,5,841,-1,1299,394,3613
CPLE,"9/4/2022 12 p.m. EDT",881,4,886,-1,1522,397,3607
CPLE,"9/4/2022 1 p.m. EDT",868,3,887,-1,1687,403,3610
CPLE,"9/4/2022 2 p.m. EDT",853,5,868,0,2107,445,3608
CPLE,"9/4/2022 3 p.m. EDT",804,3,874,0,2255,511,3611
CPLE,"9/4/2022 4 p.m. EDT",755,5,888,0,2499,511,3606
CPLE,"9/4/2022 5 p.m. EDT",653,14,889,0,2526,513,3605
CPLE,"9/4/2022 6 p.m. EDT",449,15,885,0,2541,596,3607
CPLE,"9/4/2022 7 p.m. EDT",162,14,884,0,2580,649,3608
CPLE,"9/4/2022 8 p.m. EDT",7,15,888,0,2444,490,3605
CPLE,"9/4/2022 9 p.m. EDT",-1,15,898,0,2184,487,3603
CPLE,"9/4/2022 10 p.m. EDT",-4,4,896,0,1997,410,3605
CPLE,"9/4/2022 11 p.m. EDT",-3,3,870,0,1842,414,3606
CPLE,"9/5/2022 12 a.m. EDT",-1,5,810,0,1635,413,3609
CPLE,"9/5/2022 1 a.m. EDT",-1,3,819,-1,1103,409,3614
CPLE,"9/5/2022 2 a.m. EDT",-3,5,835,0,1154,408,3617
CPLE,"9/5/2022 3 a.m. EDT",-1,4,845,0,1178,411,3613
CPLE,"9/5/2022 4 a.m. EDT",-1,4,842,-1,1182,412,3619
CPLE,"9/5/2022 5 a.m. EDT",-1,3,840,0,1199,408,3620
CPLE,"9/5/2022 6 a.m. EDT",-2,4,843,0,1190,452,3622
CPLE,"9/5/2022 7 a.m. EDT",-1,14,836,0,1175,460,3625
CPLE,"9/5/2022 8 a.m. EDT",225,14,807,0,1176,463,3619
CPLE,"9/5/2022 9 a.m. EDT",892,6,806,0,1177,465,3620
CPLE,"9/5/2022 10 a.m. EDT",1417,2,840,0,1183,505,3620
CPLE,"9/5/2022 11 a.m. EDT",1621,5,878,0,1183,480,3613
CPLE,"9/5/2022 12 p.m. EDT",1534,4,870,0,1339,507,3617
CPLE,"9/5/2022 1 p.m. EDT",1495,3,876,0,1273,480,3613
CPLE,"9/5/2022 2 p.m. EDT",1351,5,887,0,1411,527,3613
CPLE,"9/5/2022 3 p.m. EDT",1214,4,866,0,1626,474,3613
CPLE,"9/5/2022 4 p.m. EDT",1048,5,882,0,1931,463,3615
CPLE,"9/5/2022 5 p.m. EDT",644,14,883,0,2060,573,3611
CPLE,"9/5/2022 6 p.m. EDT",410,15,884,0,2061,726,3610
CPLE,"9/5/2022 7 p.m. EDT",199,15,886,0,2060,586,3611
CPLE,"9/5/2022 8 p.m. EDT",42,13,892,0,2010,487,3612
CPLE,"9/5/2022 9 p.m. EDT",-2,15,926,0,1880,598,3608
CPLE,"9/5/2022 10 p.m. EDT",-1,5,917,0,1826,428,3613
CPLE,"9/5/2022 11 p.m. EDT",-2,4,914,0,1629,417,3613
CPLE,"9/6/2022 12 a.m. EDT",-2,4,916,0,1312,410,3610
CPLE,"9/6/2022 1 a.m. EDT",-3,4,853,-1,1311,456,3616
CPLE,"9/6/2022 2 a.m. EDT",0,4,756,-1,1163,440,3613
CPLE,"9/6/2022 3 a.m. EDT",-1,4,751,-1,1179,414,3613
CPLE,"9/6/2022 4 a.m. EDT",-2,5,756,0,1188,415,3613
CPLE,"9/6/2022 5 a.m. EDT",0,2,756,0,1197,410,3618
CPLE,"9/6/2022 6 a.m. EDT",-5,4,754,0,1191,546,3613
CPLE,"9/6/2022 7 a.m. EDT",-1,16,737,0,1139,759,3615
CPLE,"9/6/2022 8 a.m. EDT",107,14,752,0,1197,828,3616
CPLE,"9/6/2022 9 a.m. EDT",399,9,808,0,1215,791,3615
CPLE,"9/6/2022 10 a.m. EDT",845,7,846,0,1315,682,3615
CPLE,"9/6/2022 11 a.m. EDT",1374,7,874,0,1296,606,3610
CPLE,"9/6/2022 12 p.m. EDT",1792,7,876,0,1320,626,3610
CPLE,"9/6/2022 1 p.m. EDT",1917,5,874,0,1355,870,3607
CPLE,"9/6/2022 2 p.m. EDT",1940,2,874,0,1763,1142,3605
CPLE,"9/6/2022 3 p.m. EDT",1871,5,875,0,1905,1254,3608
CPLE,"9/6/2022 4 p.m. EDT",1637,4,871,0,2102,1278,3609
CPLE,"9/6/2022 5 p.m. EDT",1497,15,878,0,2200,1271,3608
CPLE,"9/6/2022 6 p.m. EDT",984,15,861,0,2212,1330,3593
CPLE,"9/6/2022 7 p.m. EDT",390,16,856,0,2211,1375,3601
CPLE,"9/6/2022 8 p.m. EDT",66,13,856,0,2170,1383,3603
CPLE,"9/6/2022 9 p.m. EDT",0,34,882,0,1776,1339,3605
CPLE,"9/6/2022 10 p.m. EDT",-3,34,848,0,1581,893,3604
CPLE,"9/6/2022 11 p.m. EDT",-1,32,855,0,1352,596,3604
CPLE,"9/7/2022 12 a.m. EDT",-1,36,865,0,1388,423,3603
CPLE,"9/7/2022 1 a.m. EDT",-2,34,799,-4,1189,393,3608
CPLE,"9/7/2022 2 a.m. EDT",0,34,785,0,1163,389,3605
CPLE,"9/7/2022 3 a.m. EDT",-1,42,796,0,1179,391,3611
CPLE,"9/7/2022 4 a.m. EDT",-2,54,761,0,1089,382,3614
CPLE,"9/7/2022 5 a.m. EDT",-2,55,758,0,1125,389,3612
CPLE,"9/7/2022 6 a.m. EDT",-6,54,781,0,1167,388,3617
CPLE,"9/7/2022 7 a.m. EDT",0,53,792,0,1188,393,3614
CPLE,"9/7/2022 8 a.m. EDT",195,53,763,0,1199,395,3618
CPLE,"9/7/2022 9 a.m. EDT",713,53,764,0,1237,400,3614
CPLE,"9/7/2022 10 a.m. EDT",1267,56,771,0,1322,399,3617
CPLE,"9/7/2022 11 a.m. EDT",1715,52,796,0,1334,393,3605
CPLE,"9/7/2022 12 p.m. EDT",2085,53,831,0,1471,397,3601
CPLE,"9/7/2022 1 p.m. EDT",2090,54,833,0,1598,413,3594
CPLE,"9/7/2022 2 p.m. EDT",1834,48,833,0,1926,529,3593
CPLE,"9/7/2022 3 p.m. EDT",1632,60,841,0,1994,574,3589
CPLE,"9/7/2022 4 p.m. EDT",1202,53,832,0,2195,629,3595
CPLE,"9/7/2022 5 p.m. EDT",811,53,842,0,2297,645,3601
CPLE,"9/7/2022 6 p.m. EDT",549,54,841,0,2288,498,3599
CPLE,"9/7/2022 7 p.m. EDT",234,54,841,0,2386,394,3600
CPLE,"9/7/2022 8 p.m. EDT",52,52,839,0,2357,391,3598
CPLE,"9/7/2022 9 p.m. EDT",-3,57,880,0,2104,397,3593
CPLE,"9/7/2022 10 p.m. EDT",-2,41,878,0,1722,391,3604
CPLE,"9/7/2022 11 p.m. EDT",0,36,877,0,1430,395,3604
CPLE,"9/8/2022 12 a.m. EDT",-1,33,870,0,1167,395,3610
CPLE,"9/8/2022 1 a.m. EDT",-4,34,877,0,1195,396,3610
CPLE,"9/8/2022 2 a.m. EDT",-1,35,830,0,1173,393,3612
CPLE,"9/8/2022 3 a.m. EDT",-1,33,836,0,1191,396,3613
CPLE,"9/8/2022 4 a.m. EDT",-1,33,812,-1,1117,390,3612
CPLE,"9/8/2022 5 a.m. EDT",0,36,811,-1,1155,389,3616
CPLE,"9/8/2022 6 a.m. EDT",-6,25,830,-1,1188,392,3613
CPLE,"9/8/2022 7 a.m. EDT",-1,24,824,0,1210,391,3618
CPLE,"9/8/2022 8 a.m. EDT",97,22,808,0,1441,400,3616
CPLE,"9/8/2022 9 a.m. EDT",380,16,781,0,1348,392,3621
CPLE,"9/8/2022 10 a.m. EDT",758,26,760,0,1321,396,3619
CPLE,"9/8/2022 11 a.m. EDT",1212,22,774,0,1411,396,3619
CPLE,"9/8/2022 12 p.m. EDT",1480,17,779,0,1487,397,3620
CPLE,"9/8/2022 1 p.m. EDT",1556,26,782,0,1472,396,3618
CPLE,"9/8/2022 2 p.m. EDT",1614,24,863,0,1502,446,3613
CPLE,"9/8/2022 3 p.m. EDT",1554,36,871,0,1532,507,3618
CPLE,"9/8/2022 4 p.m. EDT",1405,46,873,0,1866,512,3614
CPLE,"9/8/2022 5 p.m. EDT",1136,33,879,0,2110,507,3615
CPLE,"9/8/2022 6 p.m. EDT",875,50,870,0,2281,511,3617
CPLE,"9/8/2022 7 p.m. EDT",382,41,876,0,2304,510,3613
CPLE,"9/8/2022 8 p.m. EDT",47,35,880,0,2246,489,3617
CPLE,"9/8/2022 9 p.m. EDT",-2,47,921,0,2151,407,3618
CPLE,"9/8/2022 10 p.m. EDT",-1,23,904,0,1925,402,3618
CPLE,"9/8/2022 11 p.m. EDT",-3,22,847,0,1691,403,3619
CPLE,"9/9/2022 12 a.m. EDT",-1,21,822,0,1366,404,3625
CPLE,"9/9/2022 1 a.m. EDT",0,23,662,-1,947,398,3622
CPLE,"9/9/2022 2 a.m. EDT",-3,21,596,0,849,399,3627
CPLE,"9/9/2022 3 a.m. EDT",-2,20,593,0,818,402,3629
CPLE,"9/9/2022 4 a.m. EDT",-2,24,526,-1,632,400,3629
CPLE,"9/9/2022 5 a.m. EDT",-3,16,524,0,635,397,3634
CPLE,"9/9/2022 6 a.m. EDT",-2,26,609,0,953,401,3632
CPLE,"9/9/2022 7 a.m. EDT",0,23,794,-1,1232,407,3635
CPLE,"9/9/2022 8 a.m. EDT",99,37,802,0,1130,411,3637
CPLE,"9/9/2022 9 a.m. EDT",425,45,718,0,997,413,3634
CPLE,"9/9/2022 10 a.m. EDT",649,42,724,-1,1102,414,3635
CPLE,"9/9/2022 11 a.m. EDT",686,42,732,0,1148,413,3635
CPLE,"9/9/2022 12 p.m. EDT",761,41,731,0,1186,414,3630
CPLE,"9/9/2022 1 p.m. EDT",819,42,731,0,1347,420,3630
CPLE,"9/9/2022 2 p.m. EDT",808,42,729,0,1358,412,3628
CPLE,"9/9/2022 3 p.m. EDT",853,43,721,0,1561,416,3622
CPLE,"9/9/2022 4 p.m. EDT",779,41,730,0,1862,411,3623
CPLE,"9/9/2022 5 p.m. EDT",589,41,801,0,2163,422,3623
CPLE,"9/9/2022 6 p.m. EDT",351,43,876,0,2275,419,3621
CPLE,"9/9/2022 7 p.m. EDT",132,42,882,0,2397,414,3623
CPLE,"9/9/2022 8 p.m. EDT",5,42,886,0,2296,418,3624
CPLE,"9/9/2022 9 p.m. EDT",-2,42,887,0,2143,425,3629
CPLE,"9/9/2022 10 p.m. EDT",-2,40,882,0,2140,421,3436
CPLE,"9/9/2022 11 p.m. EDT",-1,43,878,0,2019,419,3267
CPLE,"9/10/2022 12 a.m. EDT",-4,43,870,0,1694,419,3227
CPLE,"9/10/2022 1 a.m. EDT",0,41,803,0,1083,419,3237
CPLE,"9/10/2022 2 a.m. EDT",0,42,674,0,974,417,3214
CPLE,"9/10/2022 3 a.m. EDT",-3,41,585,0,804,416,3213
CPLE,"9/10/2022 4 a.m. EDT",-3,43,597,-1,853,414,3207
CPLE,"9/10/2022 5 a.m. EDT",-2,41,684,-1,1120,410,3206
CPLE,"9/10/2022 6 a.m. EDT",-3,42,803,0,1206,412,3217
CPLE,"9/10/2022 7 a.m. EDT",-1,41,866,0,1191,414,3223
CPLE,"9/10/2022 8 a.m. EDT",31,40,868,-1,1211,417,3250
CPLE,"9/10/2022 9 a.m. EDT",174,44,874,0,1198,416,3257
CPLE,"9/10/2022 10 a.m. EDT",480,26,891,0,1321,421,3262
CPLE,"9/10/2022 11 a.m. EDT",577,24,890,-1,1424,410,3267
CPLE,"9/10/2022 12 p.m. EDT",526,19,881,0,1491,417,3269
CPLE,"9/10/2022 1 p.m. EDT",494,19,871,0,1606,416,3270
CPLE,"9/10/2022 2 p.m. EDT",356,27,882,0,1666,417,3281
CPLE,"9/10/2022 3 p.m. EDT",410,23,873,0,1770,411,3299
CPLE,"9/10/2022 4 p.m. EDT",436,24,870,0,1995,415,3312
CPLE,"9/10/2022 5 p.m. EDT",307,20,887,0,2237,414,3324
CPLE,"9/10/2022 6 p.m. EDT",102,22,883,0,2283,414,3343
CPLE,"9/10/2022 7 p.m. EDT",43,23,884,0,2274,413,3358
CPLE,"9/10/2022 8 p.m. EDT",-1,24,888,0,2269,421,3373
CPLE,"9/10/2022 9 p.m. EDT",-2,20,888,0,2147,420,3385
CPLE,"9/10/2022 10 p.m. EDT",-3,23,886,0,2124,420,3404
CPLE,"9/10/2022 11 p.m. EDT",-1,18,887,0,2101,425,3398
CPLE,"9/11/2022 12 a.m. EDT",0,27,800,0,1789,417,3430
CPLE,"9/11/2022 1 a.m. EDT",-2,21,695,-1,1397,421,3446
CPLE,"9/11/2022 2 a.m. EDT",-1,22,688,0,934,418,3463
CPLE,"9/11/2022 3 a.m. EDT",-2,24,689,-1,900,421,3470
CPLE,"9/11/2022 4 a.m. EDT",-3,21,719,-1,993,419,3481
CPLE,"9/11/2022 5 a.m. EDT",-3,23,716,0,977,421,3494
CPLE,"9/11/2022 6 a.m. EDT",-3,22,734,0,1018,421,3502
CPLE,"9/11/2022 7 a.m. EDT",0,18,739,-1,1025,421,3511
CPLE,"9/11/2022 8 a.m. EDT",88,15,717,0,1035,421,3517
CPLE,"9/11/2022 9 a.m. EDT",394,17,767,0,1120,416,3530
CPLE,"9/11/2022 10 a.m. EDT",740,19,785,0,1186,421,3543
CPLE,"9/11/2022 11 a.m. EDT",1082,35,787,0,1416,487,3549
CPLE,"9/11/2022 12 p.m. EDT",1322,37,791,0,1570,512,3556
CPLE,"9/11/2022 1 p.m. EDT",1751,36,781,0,1473,532,3557
CPLE,"9/11/2022 2 p.m. EDT",1871,37,779,0,1536,671,3566
CPLE,"9/11/2022 3 p.m. EDT",1712,37,798,0,1622,924,3567
CPLE,"9/11/2022 4 p.m. EDT",1484,42,875,0,2099,953,3568
CPLE,"9/11/2022 5 p.m. EDT",1165,40,885,0,2187,1139,3573
CPLE,"9/11/2022 6 p.m. EDT",831,44,880,0,2338,1280,3576
CPLE,"9/11/2022 7 p.m. EDT",296,43,890,0,2502,1367,3578
CPLE,"9/11/2022 8 p.m. EDT",40,51,883,0,2508,1329,3580
CPLE,"9/11/2022 9 p.m. EDT",-2,43,918,0,2373,1080,3578
CPLE,"9/11/2022 10 p.m. EDT",-3,43,906,0,2174,525,3580
CPLE,"9/11/2022 11 p.m. EDT",-1,42,909,0,1975,250,3581
CPLE,"9/12/2022 12 a.m. EDT",-3,42,910,0,1954,236,3581
CPLE,"9/12/2022 1 a.m. EDT",0,40,862,0,1685,231,3578
CPLE,"9/12/2022 2 a.m. EDT",-2,44,838,0,1630,236,3576
CPLE,"9/12/2022 3 a.m. EDT",-3,42,824,0,1517,231,3575
CPLE,"9/12/2022 4 a.m. EDT",0,40,807,0,1269,238,3573
CPLE,"9/12/2022 5 a.m. EDT",-3,43,778,0,1200,231,3574
CPLE,"9/12/2022 6 a.m. EDT",-2,43,775,0,1163,236,3569
CPLE,"9/12/2022 7 a.m. EDT",-2,49,815,0,1426,234,3568
CPLE,"9/12/2022 8 a.m. EDT",143,62,805,0,1750,234,3567
CPLE,"9/12/2022 9 a.m. EDT",525,21,837,0,1965,236,3570
CPLE,"9/12/2022 10 a.m. EDT",991,1,933,0,2037,233,3569
CPLE,"9/12/2022 11 a.m. EDT",1416,0,965,0,2079,235,3565
CPLE,"9/12/2022 12 p.m. EDT",1533,0,997,0,2144,236,3563
CPLE,"9/12/2022 1 p.m. EDT",1656,-1,1003,0,2182,254,3556
CPLE,"9/12/2022 2 p.m. EDT",1838,0,1002,0,2207,399,3560
CPLE,"9/12/2022 3 p.m. EDT",1854,4,999,0,2208,363,3550
CPLE,"9/12/2022 4 p.m. EDT",1683,18,997,0,2374,346,3546
CPLE,"9/12/2022 5 p.m. EDT",1217,40,1007,0,2477,349,3546
CPLE,"9/12/2022 6 p.m. EDT",798,36,1007,0,2439,426,3538
CPLE,"9/12/2022 7 p.m. EDT",233,37,1004,0,2487,670,3542
CPLE,"9/12/2022 8 p.m. EDT",41,36,995,0,2174,659,3550
CPLE,"9/12/2022 9 p.m. EDT",-2,32,1044,0,2205,381,3555
CPLE,"9/12/2022 10 p.m. EDT",-1,36,1048,0,2286,247,3426
CPLE,"9/12/2022 11 p.m. EDT",-1,36,1041,0,2168,236,3513
CPLE,"9/13/2022 12 a.m. EDT",-3,36,974,0,1934,237,3539
CPLE,"9/13/2022 1 a.m. EDT",-1,20,899,0,1740,238,3552
CPLE,"9/13/2022 2 a.m. EDT",-4,15,843,0,1521,238,3567
CPLE,"9/13/2022 3 a.m. EDT",0,20,827,0,1194,246,3576
CPLE,"9/13/2022 4 a.m. EDT",-1,23,819,0,1157,251,3589
CPLE,"9/13/2022 5 a.m. EDT",-2,17,833,0,1177,252,3603
CPLE,"9/13/2022 6 a.m. EDT",-2,27,836,0,1178,251,3609
CPLE,"9/13/2022 7 a.m. EDT",-3,17,845,0,1240,249,3620
CPLE,"9/13/2022 8 a.m. EDT",131,24,805,0,1452,248,3625
CPLE,"9/13/2022 9 a.m. EDT",669,31,801,0,1436,247,3629
CPLE,"9/13/2022 10 a.m. EDT",1310,49,802,0,1454,249,3632
CPLE,"9/13/2022 11 a.m. EDT",1915,42,847,0,1484,246,3633
CPLE,"9/13/2022 12 p.m. EDT",2327,41,884,0,1462,248,3631
CPLE,"9/13/2022 1 p.m. EDT",2482,42,883,0,1553,246,3632
CPLE,"9/13/2022 2 p.m. EDT",2383,32,880,0,1626,245,3627
CPLE,"9/13/2022 3 p.m. EDT",2274,52,882,0,1928,242,3625
CPLE,"9/13/2022 4 p.m. EDT",2088,40,880,0,2253,239,3620
CPLE,"9/13/2022 5 p.m. EDT",1780,34,883,0,2340,243,3619
CPLE,"9/13/2022 6 p.m. EDT",1094,58,886,0,2344,242,3609
CPLE,"9/13/2022 7 p.m. EDT",337,53,886,0,2379,290,3610
CPLE,"9/13/2022 8 p.m. EDT",40,57,889,0,2362,252,3613
CPLE,"9/13/2022 9 p.m. EDT",-3,53,904,0,2205,250,3616
CPLE,"9/13/2022 10 p.m. EDT",0,54,913,0,2152,250,3616
CPLE,"9/13/2022 11 p.m. EDT",-2,54,889,0,1853,252,3620
CPLE,"9/14/2022 12 a.m. EDT",0,56,833,0,1741,251,3625
CPLE,"9/14/2022 1 a.m. EDT",-1,36,823,0,1471,250,3627
CPLE,"9/14/2022 2 a.m. EDT",-1,36,788,0,1096,253,3628
CPLE,"9/14/2022 3 a.m. EDT",-4,32,813,0,1158,250,3629
CPLE,"9/14/2022 4 a.m. EDT",-4,34,790,0,1086,252,3630
CPLE,"9/14/2022 5 a.m. EDT",-2,35,788,0,1117,254,3631
CPLE,"9/14/2022 6 a.m. EDT",-2,53,826,0,1201,248,3634
CPLE,"9/14/2022 7 a.m. EDT",1,55,840,0,1244,240,3635
CPLE,"9/14/2022 8 a.m. EDT",161,32,808,0,1225,240,3631
CPLE,"9/14/2022 9 a.m. EDT",868,25,784,0,1155,239,3634
CPLE,"9/14/2022 10 a.m. EDT",1587,24,716,0,1172,238,3631
CPLE,"9/14/2022 11 a.m. EDT",2000,13,749,0,1220,240,3633
CPLE,"9/14/2022 12 p.m. EDT",2360,14,800,0,1214,242,3633
CPLE,"9/14/2022 1 p.m. EDT",2422,14,877,0,1213,235,3634
CPLE,"9/14/2022 2 p.m. EDT",2400,15,866,0,1286,241,3629
CPLE,"9/14/2022 3 p.m. EDT",2365,12,864,0,1381,241,3625
CPLE,"9/14/2022 4 p.m. EDT",2206,36,889,0,1691,240,3625
CPLE,"9/14/2022 5 p.m. EDT",1778,45,885,0,1976,244,3618
CPLE,"9/14/2022 6 p.m. EDT",1054,43,895,0,2080,245,3621
CPLE,"9/14/2022 7 p.m. EDT",322,46,896,0,2098,247,3618
CPLE,"9/14/2022 8 p.m. EDT",36,45,905,0,2102,243,3616
CPLE,"9/14/2022 9 p.m. EDT",-1,43,920,0,1981,245,3622
CPLE,"9/14/2022 10 p.m. EDT",-2,42,913,0,1918,245,3455
CPLE,"9/14/2022 11 p.m. EDT",-2,48,913,0,1812,245,3426
CPLE,"9/15/2022 12 a.m. EDT",-1,38,912,0,1657,245,3440
CPLE,"9/15/2022 1 a.m. EDT",-2,15,849,0,1298,247,3449
CPLE,"9/15/2022 2 a.m. EDT",-4,13,776,0,1042,246,3465
CPLE,"9/15/2022 3 a.m. EDT",0,13,732,0,980,247,3476
CPLE,"9/15/2022 4 a.m. EDT",-3,13,624,0,831,244,3493
CPLE,"9/15/2022 5 a.m. EDT",-2,14,579,0,759,244,3507
CPLE,"9/15/2022 6 a.m. EDT",-1,14,703,0,1044,241,3521
CPLE,"9/15/2022 7 a.m. EDT",-1,11,815,0,1223,241,3538
CPLE,"9/15/2022 8 a.m. EDT",140,20,828,0,1263,243,3550
