"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
CPLE,"12/15/2022 4 a.m. EST",-2,12,1090,0,1815,1493,2839
CPLE,"12/15/2022 5 a.m. EST",-4,11,1089,0,1803,1512,2851
CPLE,"12/15/2022 6 a.m. EST",-3,10,1052,0,1682,1528,2860
CPLE,"12/15/2022 7 a.m. EST",-6,33,1071,0,1737,1467,2864
CPLE,"12/15/2022 8 a.m. EST",27,37,1085,0,1967,1467,2862
CPLE,"12/15/2022 9 a.m. EST",46,40,1090,0,2035,1515,2871
CPLE,"12/15/2022 10 a.m. EST",101,38,1064,0,2024,1520,2888
CPLE,"12/15/2022 11 a.m. EST",175,23,1016,-1,2042,1524,2889
CPLE,"12/15/2022 12 p.m. EST",289,9,955,2,2125,1511,2892
CPLE,"12/15/2022 1 p.m. EST",324,9,952,-1,2090,1555,2890
CPLE,"12/15/2022 2 p.m. EST",308,10,957,2,2077,1561,2886
CPLE,"12/15/2022 3 p.m. EST",374,10,958,0,2035,1681,2892
CPLE,"12/15/2022 4 p.m. EST",230,9,978,0,2177,1712,2886
CPLE,"12/15/2022 5 p.m. EST",82,11,1125,0,2310,1776,2890
CPLE,"12/15/2022 6 p.m. EST",27,33,1166,0,2290,1854,2891
CPLE,"12/15/2022 7 p.m. EST",27,37,1158,0,2255,1912,2889
CPLE,"12/15/2022 8 p.m. EST",28,41,1156,0,2355,1953,2891
CPLE,"12/15/2022 9 p.m. EST",-3,40,1174,0,2319,1962,2888
CPLE,"12/15/2022 10 p.m. EST",-3,35,1120,0,1858,1967,2888
CPLE,"12/15/2022 11 p.m. EST",-4,14,1102,0,1682,1965,2890
CPLE,"12/16/2022 12 a.m. EST",-2,14,1101,0,1682,1970,2891
CPLE,"12/16/2022 1 a.m. EST",-2,15,1105,0,1693,1969,2891
CPLE,"12/16/2022 2 a.m. EST",-2,16,1085,-1,1645,1939,2890
CPLE,"12/16/2022 3 a.m. EST",-3,15,1085,0,1640,1970,2891
CPLE,"12/16/2022 4 a.m. EST",0,12,1080,-1,1644,1951,2891
CPLE,"12/16/2022 5 a.m. EST",-2,17,1068,0,1605,1972,2890
CPLE,"12/16/2022 6 a.m. EST",-1,16,1064,-1,1602,1928,2890
CPLE,"12/16/2022 7 a.m. EST",-1,46,1116,0,1733,1901,2894
CPLE,"12/16/2022 8 a.m. EST",62,49,1163,-1,2082,1889,2891
CPLE,"12/16/2022 9 a.m. EST",433,46,1158,0,2061,1891,2893
CPLE,"12/16/2022 10 a.m. EST",995,47,1101,-1,1921,1885,2894
CPLE,"12/16/2022 11 a.m. EST",1597,42,1000,0,1514,1801,2890
CPLE,"12/16/2022 12 p.m. EST",1972,49,809,0,1109,1828,2892
CPLE,"12/16/2022 1 p.m. EST",2062,58,713,0,1026,1866,2889
CPLE,"12/16/2022 2 p.m. EST",1999,55,673,0,821,1825,2888
CPLE,"12/16/2022 3 p.m. EST",1717,56,675,0,814,1724,2888
CPLE,"12/16/2022 4 p.m. EST",1012,57,761,0,1078,1711,2888
CPLE,"12/16/2022 5 p.m. EST",214,57,995,0,1651,1898,2884
CPLE,"12/16/2022 6 p.m. EST",28,59,1115,0,1733,1930,2887
CPLE,"12/16/2022 7 p.m. EST",23,64,1160,0,1981,1939,2885
CPLE,"12/16/2022 8 p.m. EST",27,61,1152,0,2016,1933,2886
CPLE,"12/16/2022 9 p.m. EST",-2,63,1182,0,2021,1926,2886
CPLE,"12/16/2022 10 p.m. EST",0,64,1184,0,1999,1923,2886
CPLE,"12/16/2022 11 p.m. EST",-1,65,1182,0,1902,1871,2886
CPLE,"12/17/2022 12 a.m. EST",-1,62,1178,0,1888,1892,2887
CPLE,"12/17/2022 1 a.m. EST",-2,62,1126,0,1921,1891,2889
CPLE,"12/17/2022 2 a.m. EST",-1,67,1113,0,1920,1889,2887
CPLE,"12/17/2022 3 a.m. EST",-2,52,1104,0,1921,1891,2886
CPLE,"12/17/2022 4 a.m. EST",-3,52,1100,0,1884,1866,2889
CPLE,"12/17/2022 5 a.m. EST",-2,53,1100,0,1897,1882,2889
CPLE,"12/17/2022 6 a.m. EST",-4,56,1109,0,1929,1876,2889
CPLE,"12/17/2022 7 a.m. EST",-2,52,1109,0,2484,1886,2888
CPLE,"12/17/2022 8 a.m. EST",59,49,1126,0,2825,1794,2889
CPLE,"12/17/2022 9 a.m. EST",434,45,1168,0,2911,1619,2890
CPLE,"12/17/2022 10 a.m. EST",809,50,1164,0,2921,1388,2886
CPLE,"12/17/2022 11 a.m. EST",836,46,1164,0,2914,1487,2888
CPLE,"12/17/2022 12 p.m. EST",1049,46,1160,6,2337,1843,2886
CPLE,"12/17/2022 1 p.m. EST",984,48,1161,72,1828,1898,2887
CPLE,"12/17/2022 2 p.m. EST",831,49,1105,-1,1712,1963,2888
CPLE,"12/17/2022 3 p.m. EST",539,44,1083,0,1665,2020,2886
CPLE,"12/17/2022 4 p.m. EST",277,49,1082,0,1666,2080,2889
CPLE,"12/17/2022 5 p.m. EST",80,47,1094,0,1689,2182,2887
CPLE,"12/17/2022 6 p.m. EST",28,44,1088,0,1711,2197,2881
CPLE,"12/17/2022 7 p.m. EST",28,50,1089,0,1683,2175,2885
CPLE,"12/17/2022 8 p.m. EST",28,49,1074,0,1650,2153,2885
CPLE,"12/17/2022 9 p.m. EST",-1,47,1092,0,1648,2159,2884
CPLE,"12/17/2022 10 p.m. EST",-2,45,1098,0,1654,2181,2887
CPLE,"12/17/2022 11 p.m. EST",-4,48,1087,0,1628,2187,2883
CPLE,"12/18/2022 12 a.m. EST",-1,44,1093,0,1657,2187,2884
CPLE,"12/18/2022 1 a.m. EST",-2,50,1092,0,1656,2190,2887
CPLE,"12/18/2022 2 a.m. EST",-2,48,1090,-1,1661,2191,2888
CPLE,"12/18/2022 3 a.m. EST",-3,45,1091,0,1635,2187,2887
CPLE,"12/18/2022 4 a.m. EST",0,51,1096,0,1664,2193,2889
CPLE,"12/18/2022 5 a.m. EST",-3,46,1108,0,1704,2201,2888
CPLE,"12/18/2022 6 a.m. EST",-1,49,1100,0,1672,2199,2891
CPLE,"12/18/2022 7 a.m. EST",-2,40,1106,-1,1705,2227,2888
CPLE,"12/18/2022 8 a.m. EST",110,48,1086,0,1740,2282,2886
CPLE,"12/18/2022 9 a.m. EST",823,46,1081,61,1727,2333,2888
CPLE,"12/18/2022 10 a.m. EST",1756,23,1038,151,1581,2389,2888
CPLE,"12/18/2022 11 a.m. EST",2224,23,930,0,1452,2413,2887
CPLE,"12/18/2022 12 p.m. EST",2377,23,695,0,1014,2389,2893
CPLE,"12/18/2022 1 p.m. EST",2347,23,674,-1,860,2106,2885
CPLE,"12/18/2022 2 p.m. EST",2234,22,673,0,858,1812,2885
CPLE,"12/18/2022 3 p.m. EST",1870,18,719,0,1018,1563,2887
CPLE,"12/18/2022 4 p.m. EST",1104,12,866,0,1498,1437,2883
CPLE,"12/18/2022 5 p.m. EST",243,11,952,0,1704,1757,2885
CPLE,"12/18/2022 6 p.m. EST",26,9,1050,-1,1673,2238,2884
CPLE,"12/18/2022 7 p.m. EST",26,8,1114,0,1710,2481,2881
CPLE,"12/18/2022 8 p.m. EST",27,7,1154,0,1745,2522,2883
CPLE,"12/18/2022 9 p.m. EST",-2,8,1178,0,1746,2674,2883
CPLE,"12/18/2022 10 p.m. EST",0,7,1177,0,1755,2702,2887
CPLE,"12/18/2022 11 p.m. EST",-3,17,1180,-1,1748,2696,2886
CPLE,"12/19/2022 12 a.m. EST",-1,15,1179,0,1774,2696,2886
CPLE,"12/19/2022 1 a.m. EST",-1,15,1146,0,1759,2700,2887
CPLE,"12/19/2022 2 a.m. EST",-3,21,1097,0,1719,2700,2887
CPLE,"12/19/2022 3 a.m. EST",-2,21,1097,0,1860,2696,2886
CPLE,"12/19/2022 4 a.m. EST",-1,25,1090,0,2217,2704,2887
CPLE,"12/19/2022 5 a.m. EST",-2,20,1088,0,2309,2694,2888
CPLE,"12/19/2022 6 a.m. EST",-1,100,1093,0,2364,2701,2886
CPLE,"12/19/2022 7 a.m. EST",-2,100,1094,0,2955,2683,2886
CPLE,"12/19/2022 8 a.m. EST",101,92,1147,0,3203,2675,2887
CPLE,"12/19/2022 9 a.m. EST",812,91,1160,0,2832,2678,2887
CPLE,"12/19/2022 10 a.m. EST",1701,47,1143,0,2059,2675,2885
CPLE,"12/19/2022 11 a.m. EST",2036,39,1027,0,1716,2672,2883
CPLE,"12/19/2022 12 p.m. EST",1999,40,877,0,1417,2689,2889
CPLE,"12/19/2022 1 p.m. EST",1888,41,722,0,963,2693,2848
CPLE,"12/19/2022 2 p.m. EST",2009,41,674,0,743,2698,2856
CPLE,"12/19/2022 3 p.m. EST",1599,38,656,0,919,2661,2867
CPLE,"12/19/2022 4 p.m. EST",950,40,718,0,884,2633,2876
CPLE,"12/19/2022 5 p.m. EST",222,42,920,0,1572,2670,2884
CPLE,"12/19/2022 6 p.m. EST",28,39,1026,0,1746,2695,2890
CPLE,"12/19/2022 7 p.m. EST",26,41,1096,0,1777,2685,2895
CPLE,"12/19/2022 8 p.m. EST",29,40,1103,0,1809,2683,2895
CPLE,"12/19/2022 9 p.m. EST",-2,39,1128,0,1801,2674,2928
CPLE,"12/19/2022 10 p.m. EST",-1,40,1125,0,1794,2680,2928
CPLE,"12/19/2022 11 p.m. EST",0,18,1029,0,1653,2711,2898
CPLE,"12/20/2022 12 a.m. EST",-3,17,899,0,1182,2677,2893
CPLE,"12/20/2022 1 a.m. EST",-3,16,964,0,1752,2393,2896
CPLE,"12/20/2022 2 a.m. EST",-1,12,970,0,1788,2251,2894
CPLE,"12/20/2022 3 a.m. EST",-1,17,1029,0,1799,2115,2898
CPLE,"12/20/2022 4 a.m. EST",-1,16,1101,0,1796,2038,2896
CPLE,"12/20/2022 5 a.m. EST",0,17,1087,0,1741,2378,2899
CPLE,"12/20/2022 6 a.m. EST",-2,17,1096,0,1800,2723,2897
CPLE,"12/20/2022 7 a.m. EST",-3,93,1147,0,2358,2669,2896
CPLE,"12/20/2022 8 a.m. EST",16,95,1156,0,2511,2749,2900
CPLE,"12/20/2022 9 a.m. EST",120,93,1050,0,2288,2796,2896
CPLE,"12/20/2022 10 a.m. EST",235,43,1040,0,2120,2803,2897
CPLE,"12/20/2022 11 a.m. EST",284,41,1039,0,1978,2800,2898
CPLE,"12/20/2022 12 p.m. EST",312,39,1076,0,1798,2687,2889
CPLE,"12/20/2022 1 p.m. EST",294,40,1088,0,1799,2602,2896
CPLE,"12/20/2022 2 p.m. EST",240,39,1109,0,1771,2606,2897
CPLE,"12/20/2022 3 p.m. EST",163,39,1080,0,1710,2602,2898
CPLE,"12/20/2022 4 p.m. EST",86,39,1092,0,1758,2604,2900
CPLE,"12/20/2022 5 p.m. EST",18,38,1108,0,1932,2603,2900
CPLE,"12/20/2022 6 p.m. EST",-1,41,1152,0,2297,2601,2897
CPLE,"12/20/2022 7 p.m. EST",0,41,1169,0,2454,2611,2899
CPLE,"12/20/2022 8 p.m. EST",0,39,1111,0,2496,2597,2896
CPLE,"12/20/2022 9 p.m. EST",-2,38,1099,0,2484,2602,2895
CPLE,"12/20/2022 10 p.m. EST",-1,42,1106,0,2442,2605,2893
CPLE,"12/20/2022 11 p.m. EST",-1,23,1098,0,2098,2608,2893
CPLE,"12/21/2022 12 a.m. EST",-3,15,1037,0,1754,2457,2893
CPLE,"12/21/2022 1 a.m. EST",-3,17,1038,0,1754,2102,2893
CPLE,"12/21/2022 2 a.m. EST",-2,16,1008,0,1663,2113,2891
CPLE,"12/21/2022 3 a.m. EST",-1,17,1012,0,1670,2228,2897
CPLE,"12/21/2022 4 a.m. EST",-3,15,1009,0,1673,2330,2893
CPLE,"12/21/2022 5 a.m. EST",-1,15,1039,0,1711,2599,2898
CPLE,"12/21/2022 6 a.m. EST",0,19,1081,0,2084,2605,2888
CPLE,"12/21/2022 7 a.m. EST",-3,94,1116,0,2508,2607,2896
CPLE,"12/21/2022 8 a.m. EST",55,97,1095,0,2638,2602,2895
CPLE,"12/21/2022 9 a.m. EST",326,93,1084,0,2559,2604,2896
CPLE,"12/21/2022 10 a.m. EST",714,43,1085,0,2217,2602,2894
CPLE,"12/21/2022 11 a.m. EST",940,37,1070,0,1711,2524,2891
CPLE,"12/21/2022 12 p.m. EST",999,41,1081,0,1744,2579,2893
CPLE,"12/21/2022 1 p.m. EST",870,40,1043,0,1735,2600,2892
CPLE,"12/21/2022 2 p.m. EST",709,39,999,0,1679,2613,2891
CPLE,"12/21/2022 3 p.m. EST",495,38,991,0,1684,2610,2888
CPLE,"12/21/2022 4 p.m. EST",273,40,1017,0,1704,2602,2889
CPLE,"12/21/2022 5 p.m. EST",78,42,1078,0,1721,2599,2889
CPLE,"12/21/2022 6 p.m. EST",28,37,1089,62,1834,2602,2891
CPLE,"12/21/2022 7 p.m. EST",27,41,1088,12,1930,2615,2888
CPLE,"12/21/2022 8 p.m. EST",26,40,1090,0,1914,2603,2888
CPLE,"12/21/2022 9 p.m. EST",-1,39,1115,0,1894,2582,2888
CPLE,"12/21/2022 10 p.m. EST",-1,41,1111,0,1735,2557,2890
CPLE,"12/21/2022 11 p.m. EST",-5,22,1099,0,1690,2584,2888
CPLE,"12/22/2022 12 a.m. EST",-3,18,1106,0,1724,2581,2886
CPLE,"12/22/2022 1 a.m. EST",-3,17,1114,0,1737,2228,2891
CPLE,"12/22/2022 2 a.m. EST",-2,13,1060,0,1757,2135,2887
CPLE,"12/22/2022 3 a.m. EST",-2,17,1039,0,1750,2139,2887
CPLE,"12/22/2022 4 a.m. EST",-4,15,1035,0,1738,2144,2886
CPLE,"12/22/2022 5 a.m. EST",-2,26,1033,0,1732,2300,2888
CPLE,"12/22/2022 6 a.m. EST",-1,40,1066,0,1732,2583,2887
CPLE,"12/22/2022 7 a.m. EST",-3,43,1099,0,1688,2564,2886
CPLE,"12/22/2022 8 a.m. EST",29,42,1077,0,1679,2586,2885
CPLE,"12/22/2022 9 a.m. EST",51,43,1071,0,1653,2594,2885
CPLE,"12/22/2022 10 a.m. EST",46,56,1071,0,1687,2578,2884
CPLE,"12/22/2022 11 a.m. EST",77,79,1031,0,1814,2581,2883
CPLE,"12/22/2022 12 p.m. EST",281,74,982,0,1656,2566,2885
CPLE,"12/22/2022 1 p.m. EST",427,41,909,0,1574,2569,2879
CPLE,"12/22/2022 2 p.m. EST",468,40,834,0,1338,2516,2882
CPLE,"12/22/2022 3 p.m. EST",413,39,756,0,1140,2513,2881
CPLE,"12/22/2022 4 p.m. EST",258,39,754,0,1115,2517,2884
CPLE,"12/22/2022 5 p.m. EST",76,39,792,0,1266,2496,2884
CPLE,"12/22/2022 6 p.m. EST",26,42,971,0,1685,2535,2882
CPLE,"12/22/2022 7 p.m. EST",24,63,1007,0,1689,2563,2884
CPLE,"12/22/2022 8 p.m. EST",24,95,934,0,1653,2547,2882
CPLE,"12/22/2022 9 p.m. EST",-2,96,940,0,1594,2532,2885
CPLE,"12/22/2022 10 p.m. EST",-1,79,853,0,1359,2534,2884
CPLE,"12/22/2022 11 p.m. EST",-3,42,796,0,1223,2523,2881
CPLE,"12/23/2022 12 a.m. EST",-2,42,770,0,1094,2628,2883
CPLE,"12/23/2022 1 a.m. EST",-3,48,756,0,1095,2702,2884
CPLE,"12/23/2022 2 a.m. EST",-7,46,732,0,1054,2686,2881
CPLE,"12/23/2022 3 a.m. EST",-2,48,691,0,875,2711,2881
CPLE,"12/23/2022 4 a.m. EST",-1,44,692,0,882,2713,2882
CPLE,"12/23/2022 5 a.m. EST",-4,48,692,0,885,2715,2881
CPLE,"12/23/2022 6 a.m. EST",-2,47,740,0,978,2705,2877
CPLE,"12/23/2022 7 a.m. EST",-2,43,767,0,1166,2706,2876
CPLE,"12/23/2022 8 a.m. EST",51,52,811,0,1360,2710,2879
CPLE,"12/23/2022 9 a.m. EST",399,51,882,0,1579,2708,2878
CPLE,"12/23/2022 10 a.m. EST",1042,54,785,-1,1231,2697,2884
CPLE,"12/23/2022 11 a.m. EST",1802,57,680,-1,941,2598,2886
CPLE,"12/23/2022 12 p.m. EST",2096,54,712,-1,1089,2367,2886
CPLE,"12/23/2022 1 p.m. EST",2211,56,778,0,1082,2254,2887
CPLE,"12/23/2022 2 p.m. EST",2155,83,716,-1,881,2566,2886
CPLE,"12/23/2022 3 p.m. EST",1861,95,834,-1,1118,2599,2887
CPLE,"12/23/2022 4 p.m. EST",1120,95,1013,11,1589,2693,2885
CPLE,"12/23/2022 5 p.m. EST",263,94,1196,350,1805,2707,2887
CPLE,"12/23/2022 6 p.m. EST",33,96,1340,726,2269,2707,2888
CPLE,"12/23/2022 7 p.m. EST",35,104,1380,763,2626,2711,2886
CPLE,"12/23/2022 8 p.m. EST",34,97,1379,765,2848,2711,2889
CPLE,"12/23/2022 9 p.m. EST",-3,104,1417,765,3122,2703,2889
CPLE,"12/23/2022 10 p.m. EST",-4,101,1416,793,3139,2690,2887
CPLE,"12/23/2022 11 p.m. EST",-3,100,1420,918,3082,2679,2889
CPLE,"12/24/2022 12 a.m. EST",-3,101,1421,920,3030,2681,2886
CPLE,"12/24/2022 1 a.m. EST",-1,101,1414,907,2740,2681,2887
CPLE,"12/24/2022 2 a.m. EST",-3,103,1407,949,2907,2678,2887
CPLE,"12/24/2022 3 a.m. EST",-2,101,1423,949,2887,2678,2884
CPLE,"12/24/2022 4 a.m. EST",-2,100,1420,961,3062,2540,2878
CPLE,"12/24/2022 5 a.m. EST",-1,102,1423,959,3194,2378,2888
CPLE,"12/24/2022 6 a.m. EST",-3,101,1424,995,3278,2405,2887
CPLE,"12/24/2022 7 a.m. EST",-3,100,1419,1074,3397,2083,2883
CPLE,"12/24/2022 8 a.m. EST",80,101,1379,1149,3415,2021,2890
CPLE,"12/24/2022 9 a.m. EST",632,100,1353,1084,3048,2001,2888
CPLE,"12/24/2022 10 a.m. EST",1445,94,1291,982,2804,2040,2888
CPLE,"12/24/2022 11 a.m. EST",1894,71,1255,926,2711,1880,2890
CPLE,"12/24/2022 12 p.m. EST",2057,70,1249,998,2715,1597,2885
CPLE,"12/24/2022 1 p.m. EST",2071,69,1245,834,2700,1597,2886
CPLE,"12/24/2022 2 p.m. EST",1982,56,1249,970,2623,1656,2886
CPLE,"12/24/2022 3 p.m. EST",1705,49,1265,989,2570,1424,2884
CPLE,"12/24/2022 4 p.m. EST",1026,42,1224,1112,2692,1347,2882
CPLE,"12/24/2022 5 p.m. EST",229,42,1201,1129,2955,1331,2885
CPLE,"12/24/2022 6 p.m. EST",28,42,1231,1150,2762,1296,2883
CPLE,"12/24/2022 7 p.m. EST",23,41,1269,1136,2719,1290,2882
CPLE,"12/24/2022 8 p.m. EST",26,46,1257,1125,2806,1257,2881
CPLE,"12/24/2022 9 p.m. EST",-1,44,1355,1123,2888,1265,2884
CPLE,"12/24/2022 10 p.m. EST",-1,44,1376,1115,2945,1284,2883
CPLE,"12/24/2022 11 p.m. EST",-1,35,1377,997,2944,1291,2884
CPLE,"12/25/2022 12 a.m. EST",-2,45,1376,993,2878,1444,2882
CPLE,"12/25/2022 1 a.m. EST",-2,43,1373,998,2929,1712,2881
CPLE,"12/25/2022 2 a.m. EST",-3,45,1349,999,2917,1809,2878
CPLE,"12/25/2022 3 a.m. EST",0,43,1368,1019,2817,1882,2871
CPLE,"12/25/2022 4 a.m. EST",-1,44,1367,1104,2831,1790,2873
CPLE,"12/25/2022 5 a.m. EST",-1,44,1368,1128,2900,1522,2870
CPLE,"12/25/2022 6 a.m. EST",-4,102,1369,1122,2972,1546,2873
CPLE,"12/25/2022 7 a.m. EST",-1,99,1373,1093,2926,1792,2871
CPLE,"12/25/2022 8 a.m. EST",84,103,1343,1083,2873,1838,2870
CPLE,"12/25/2022 9 a.m. EST",716,96,1338,937,2845,1844,2875
CPLE,"12/25/2022 10 a.m. EST",1641,103,1331,657,2740,1823,2873
CPLE,"12/25/2022 11 a.m. EST",2117,98,1265,657,2297,1578,2871
CPLE,"12/25/2022 12 p.m. EST",2267,29,1212,312,1971,1445,2871
CPLE,"12/25/2022 1 p.m. EST",2273,23,1174,-1,1644,1448,2870
CPLE,"12/25/2022 2 p.m. EST",2171,25,1086,-2,1462,1445,2869
CPLE,"12/25/2022 3 p.m. EST",1861,20,957,-1,1155,1437,2863
CPLE,"12/25/2022 4 p.m. EST",1140,24,948,82,1196,1436,2868
CPLE,"12/25/2022 5 p.m. EST",270,27,1091,523,1725,1470,2865
CPLE,"12/25/2022 6 p.m. EST",21,64,1342,851,2130,1544,2865
CPLE,"12/25/2022 7 p.m. EST",22,64,1375,991,2161,1537,2868
CPLE,"12/25/2022 8 p.m. EST",23,66,1382,1114,2259,1721,2870
CPLE,"12/25/2022 9 p.m. EST",-1,61,1407,1116,2260,1758,2872
CPLE,"12/25/2022 10 p.m. EST",-2,65,1404,1115,2267,1794,2866
CPLE,"12/25/2022 11 p.m. EST",-1,60,1404,1100,2206,1869,2867
CPLE,"12/26/2022 12 a.m. EST",0,62,1395,979,2129,2351,2868
CPLE,"12/26/2022 1 a.m. EST",-1,60,1392,777,2074,2575,2867
CPLE,"12/26/2022 2 a.m. EST",-6,57,1377,843,2103,2581,2866
CPLE,"12/26/2022 3 a.m. EST",-1,52,1403,1052,2190,2658,2868
CPLE,"12/26/2022 4 a.m. EST",-1,56,1407,908,2213,2726,2865
CPLE,"12/26/2022 5 a.m. EST",-1,57,1428,1003,2290,2731,2863
CPLE,"12/26/2022 6 a.m. EST",-2,101,1434,1109,2426,2731,2869
CPLE,"12/26/2022 7 a.m. EST",-1,102,1430,1112,2587,2732,2864
CPLE,"12/26/2022 8 a.m. EST",81,92,1402,1109,2581,2731,2870
CPLE,"12/26/2022 9 a.m. EST",729,101,1376,891,2425,2727,2867
CPLE,"12/26/2022 10 a.m. EST",1659,80,1112,511,2066,2723,2867
CPLE,"12/26/2022 11 a.m. EST",2082,47,877,-7,1486,2717,2869
CPLE,"12/26/2022 12 p.m. EST",2170,45,730,0,1158,2685,2865
CPLE,"12/26/2022 1 p.m. EST",2117,35,704,-3,1028,2463,2868
CPLE,"12/26/2022 2 p.m. EST",1929,45,684,0,726,2239,2871
CPLE,"12/26/2022 3 p.m. EST",1616,43,676,-1,885,2209,2873
CPLE,"12/26/2022 4 p.m. EST",1010,42,694,-1,968,2233,2868
CPLE,"12/26/2022 5 p.m. EST",277,46,808,0,1352,2242,2866
CPLE,"12/26/2022 6 p.m. EST",23,44,995,-3,1821,2230,2864
CPLE,"12/26/2022 7 p.m. EST",23,43,1091,0,2152,2237,2860
CPLE,"12/26/2022 8 p.m. EST",25,44,1101,0,2329,2244,2863
CPLE,"12/26/2022 9 p.m. EST",-1,43,1119,0,2321,2242,2864
CPLE,"12/26/2022 10 p.m. EST",-3,41,1115,-2,2300,2241,2859
CPLE,"12/26/2022 11 p.m. EST",-2,48,1117,-1,2188,2239,2863
CPLE,"12/27/2022 12 a.m. EST",-2,53,1108,-1,2116,2241,2864
CPLE,"12/27/2022 1 a.m. EST",-2,54,1118,0,2347,2238,2864
CPLE,"12/27/2022 2 a.m. EST",-2,56,1123,0,2237,2241,2863
CPLE,"12/27/2022 3 a.m. EST",0,59,1123,0,2246,2239,2860
CPLE,"12/27/2022 4 a.m. EST",-1,56,1121,0,2359,2249,2865
CPLE,"12/27/2022 5 a.m. EST",0,65,1118,0,2459,2599,2863
CPLE,"12/27/2022 6 a.m. EST",0,103,1115,0,2768,2736,2860
CPLE,"12/27/2022 7 a.m. EST",-1,100,1119,0,2933,2742,2864
CPLE,"12/27/2022 8 a.m. EST",79,97,1091,0,2931,2739,2862
CPLE,"12/27/2022 9 a.m. EST",587,100,1081,0,2702,2744,2862
CPLE,"12/27/2022 10 a.m. EST",1274,100,971,0,1698,2668,2861
CPLE,"12/27/2022 11 a.m. EST",1605,101,932,0,1527,2104,2864
CPLE,"12/27/2022 12 p.m. EST",1794,24,728,0,946,1751,2861
CPLE,"12/27/2022 1 p.m. EST",1951,24,679,0,973,1451,2862
CPLE,"12/27/2022 2 p.m. EST",1980,22,689,0,961,1330,2818
CPLE,"12/27/2022 3 p.m. EST",1697,23,696,0,895,1287,2827
CPLE,"12/27/2022 4 p.m. EST",1093,24,807,0,1089,1301,2838
CPLE,"12/27/2022 5 p.m. EST",273,23,962,0,1709,1703,2846
CPLE,"12/27/2022 6 p.m. EST",29,77,1073,0,1761,2400,2854
CPLE,"12/27/2022 7 p.m. EST",29,105,1104,0,1801,2713,2865
CPLE,"12/27/2022 8 p.m. EST",31,102,1103,0,1796,2715,2872
CPLE,"12/27/2022 9 p.m. EST",-2,105,1136,0,1796,2715,2877
CPLE,"12/27/2022 10 p.m. EST",-1,103,1068,0,1608,2627,2875
CPLE,"12/27/2022 11 p.m. EST",0,28,1117,0,1776,2422,2875
CPLE,"12/28/2022 12 a.m. EST",0,22,1132,0,1831,2394,2874
CPLE,"12/28/2022 1 a.m. EST",-2,24,1108,0,1820,2401,2874
CPLE,"12/28/2022 2 a.m. EST",-3,14,1104,0,1809,2403,2872
CPLE,"12/28/2022 3 a.m. EST",-1,23,1107,0,1887,2404,2873
CPLE,"12/28/2022 4 a.m. EST",-2,24,1107,0,2078,2409,2875
CPLE,"12/28/2022 5 a.m. EST",-2,23,1106,0,2251,2413,2872
CPLE,"12/28/2022 6 a.m. EST",-1,25,1114,0,2581,2435,2873
CPLE,"12/28/2022 7 a.m. EST",-2,90,1162,0,2624,2552,2870
CPLE,"12/28/2022 8 a.m. EST",49,105,1164,0,2985,2613,2873
CPLE,"12/28/2022 9 a.m. EST",650,105,1156,0,2720,2624,2873
CPLE,"12/28/2022 10 a.m. EST",1554,103,1043,0,1929,2591,2874
CPLE,"12/28/2022 11 a.m. EST",2044,102,991,0,1679,1882,2876
CPLE,"12/28/2022 12 p.m. EST",2200,29,1002,0,1709,1120,2872
CPLE,"12/28/2022 1 p.m. EST",2232,24,1009,0,1692,902,2871
CPLE,"12/28/2022 2 p.m. EST",2143,21,965,0,1667,778,2869
CPLE,"12/28/2022 3 p.m. EST",1799,23,928,0,1621,799,2866
CPLE,"12/28/2022 4 p.m. EST",1077,24,968,0,1668,949,2866
CPLE,"12/28/2022 5 p.m. EST",256,33,1033,0,1631,1604,2867
CPLE,"12/28/2022 6 p.m. EST",11,100,1077,0,1675,1893,2864
CPLE,"12/28/2022 7 p.m. EST",12,100,1107,0,1766,1965,2866
CPLE,"12/28/2022 8 p.m. EST",9,38,1098,0,1767,1959,2865
CPLE,"12/28/2022 9 p.m. EST",5,21,1108,0,1782,1967,2869
CPLE,"12/28/2022 10 p.m. EST",6,26,1109,0,1769,1958,2872
CPLE,"12/28/2022 11 p.m. EST",6,22,1100,0,1772,2077,2869
CPLE,"12/29/2022 12 a.m. EST",5,25,1104,0,1767,2284,2870
CPLE,"12/29/2022 1 a.m. EST",-2,15,1128,-1,1763,2313,2870
CPLE,"12/29/2022 2 a.m. EST",-3,23,1125,0,1770,2316,2869
CPLE,"12/29/2022 3 a.m. EST",-2,23,1124,0,1945,2390,2870
CPLE,"12/29/2022 4 a.m. EST",-3,24,1112,0,2233,2465,2867
CPLE,"12/29/2022 5 a.m. EST",-2,28,1112,0,2383,2573,2869
CPLE,"12/29/2022 6 a.m. EST",0,99,1112,0,2358,2700,2870
CPLE,"12/29/2022 7 a.m. EST",-2,102,1123,0,2443,2728,2867
CPLE,"12/29/2022 8 a.m. EST",84,101,1097,0,2607,2715,2869
CPLE,"12/29/2022 9 a.m. EST",698,99,1073,0,2181,2654,2869
CPLE,"12/29/2022 10 a.m. EST",1578,66,1014,0,1758,1818,2865
