"Region Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
FLA,"12/3/2022 12 a.m. EST",0,30,760,0,16471,1811,3881
FLA,"12/3/2022 1 a.m. EST",0,29,760,0,14448,1696,3881
FLA,"12/3/2022 2 a.m. EST",0,29,754,0,13296,1689,3884
FLA,"12/3/2022 3 a.m. EST",0,28,748,0,12610,1688,3882
FLA,"12/3/2022 4 a.m. EST",0,29,742,0,12101,1689,3881
FLA,"12/3/2022 5 a.m. EST",0,28,741,0,11949,1688,3886
FLA,"12/3/2022 6 a.m. EST",0,28,731,0,12331,1688,3888
FLA,"12/3/2022 7 a.m. EST",0,29,745,0,13170,1690,3886
FLA,"12/3/2022 8 a.m. EST",278,28,755,0,14094,1689,3886
FLA,"12/3/2022 9 a.m. EST",1796,29,749,0,14725,1686,3890
FLA,"12/3/2022 10 a.m. EST",3100,28,745,0,15415,1810,3887
FLA,"12/3/2022 11 a.m. EST",3668,28,737,0,16265,1944,3893
FLA,"12/3/2022 12 p.m. EST",3731,29,739,0,17508,2008,3890
FLA,"12/3/2022 1 p.m. EST",3573,28,797,0,18762,2088,3887
FLA,"12/3/2022 2 p.m. EST",3576,29,793,0,19679,2064,3890
FLA,"12/3/2022 3 p.m. EST",3237,28,760,0,20677,2170,3890
FLA,"12/3/2022 4 p.m. EST",2376,27,750,0,21535,2298,3885
FLA,"12/3/2022 5 p.m. EST",1059,28,747,0,22397,2383,3888
FLA,"12/3/2022 6 p.m. EST",56,33,763,0,22709,2347,3890
FLA,"12/3/2022 7 p.m. EST",48,32,819,0,22361,2381,3887
FLA,"12/3/2022 8 p.m. EST",38,30,981,0,20767,2131,3886
FLA,"12/3/2022 9 p.m. EST",0,28,974,0,19736,1948,3887
FLA,"12/3/2022 10 p.m. EST",0,28,974,0,18751,1746,3885
FLA,"12/3/2022 11 p.m. EST",0,28,987,0,17166,1773,3889
FLA,"12/4/2022 12 a.m. EST",0,26,978,0,15479,1728,3892
FLA,"12/4/2022 1 a.m. EST",0,27,846,0,13907,1593,3892
FLA,"12/4/2022 2 a.m. EST",0,27,714,0,12893,1450,3893
FLA,"12/4/2022 3 a.m. EST",0,27,709,0,12051,1430,3893
FLA,"12/4/2022 4 a.m. EST",0,27,734,0,11473,1432,3892
FLA,"12/4/2022 5 a.m. EST",0,27,731,0,11176,1432,3894
FLA,"12/4/2022 6 a.m. EST",0,26,740,0,11442,1432,3891
FLA,"12/4/2022 7 a.m. EST",0,27,760,0,12125,1429,3895
FLA,"12/4/2022 8 a.m. EST",248,27,760,0,12874,1521,3894
FLA,"12/4/2022 9 a.m. EST",1572,26,757,0,13823,1635,3896
FLA,"12/4/2022 10 a.m. EST",2739,27,746,0,14797,1790,3895
FLA,"12/4/2022 11 a.m. EST",3304,26,749,0,15868,1825,3895
FLA,"12/4/2022 12 p.m. EST",3365,27,798,0,17118,1929,3895
FLA,"12/4/2022 1 p.m. EST",3310,26,859,0,18199,2105,3890
FLA,"12/4/2022 2 p.m. EST",3211,27,750,0,19361,2187,3890
FLA,"12/4/2022 3 p.m. EST",2852,27,750,0,20390,2218,3893
FLA,"12/4/2022 4 p.m. EST",2213,26,754,0,21111,2341,3890
FLA,"12/4/2022 5 p.m. EST",938,27,751,0,22091,2443,3890
FLA,"12/4/2022 6 p.m. EST",59,32,747,0,22704,2544,3891
FLA,"12/4/2022 7 p.m. EST",46,26,869,0,22905,2619,3891
FLA,"12/4/2022 8 p.m. EST",40,27,931,0,21731,2653,3889
FLA,"12/4/2022 9 p.m. EST",0,26,915,0,20413,2555,3892
FLA,"12/4/2022 10 p.m. EST",0,26,919,0,18740,2499,3893
FLA,"12/4/2022 11 p.m. EST",0,27,921,0,16712,2302,3891
FLA,"12/5/2022 12 a.m. EST",0,26,934,0,14524,2065,3890
FLA,"12/5/2022 1 a.m. EST",0,27,892,0,13129,1597,3891
FLA,"12/5/2022 2 a.m. EST",0,26,845,0,12184,1432,3890
FLA,"12/5/2022 3 a.m. EST",0,26,825,0,11521,1436,3890
FLA,"12/5/2022 4 a.m. EST",0,26,740,0,11307,1434,3890
FLA,"12/5/2022 5 a.m. EST",0,26,743,0,11560,1440,3896
FLA,"12/5/2022 6 a.m. EST",0,26,751,0,12653,1571,3896
FLA,"12/5/2022 7 a.m. EST",0,26,764,0,14792,1717,3894
FLA,"12/5/2022 8 a.m. EST",261,26,756,0,15747,1896,3896
FLA,"12/5/2022 9 a.m. EST",1552,26,918,0,15573,1897,3897
FLA,"12/5/2022 10 a.m. EST",2744,26,896,0,15647,1935,3896
FLA,"12/5/2022 11 a.m. EST",3348,25,879,0,16288,1909,3898
FLA,"12/5/2022 12 p.m. EST",3517,26,951,0,17516,1884,3896
FLA,"12/5/2022 1 p.m. EST",3357,24,1014,0,18948,2032,3895
FLA,"12/5/2022 2 p.m. EST",3146,24,1020,0,20066,2202,3893
FLA,"12/5/2022 3 p.m. EST",2950,23,865,0,20973,2276,3892
FLA,"12/5/2022 4 p.m. EST",2340,29,842,0,21776,2257,3889
FLA,"12/5/2022 5 p.m. EST",1039,28,894,0,22683,2338,3889
FLA,"12/5/2022 6 p.m. EST",66,34,1125,7,23231,2448,3888
FLA,"12/5/2022 7 p.m. EST",34,28,1489,66,23219,2579,3886
FLA,"12/5/2022 8 p.m. EST",32,28,1448,3,22628,2446,3890
FLA,"12/5/2022 9 p.m. EST",0,29,1416,0,21159,2432,3887
FLA,"12/5/2022 10 p.m. EST",0,27,1095,0,19765,2357,3883
FLA,"12/5/2022 11 p.m. EST",0,27,853,0,17933,2172,3883
FLA,"12/6/2022 12 a.m. EST",0,28,851,0,15774,1885,3885
FLA,"12/6/2022 1 a.m. EST",0,29,798,0,14071,1686,3887
FLA,"12/6/2022 2 a.m. EST",0,28,717,0,13013,1528,3889
FLA,"12/6/2022 3 a.m. EST",0,29,700,0,12327,1453,3885
FLA,"12/6/2022 4 a.m. EST",0,29,701,0,11983,1469,3891
FLA,"12/6/2022 5 a.m. EST",0,29,697,0,12078,1482,3891
FLA,"12/6/2022 6 a.m. EST",0,29,754,0,13145,1572,3893
FLA,"12/6/2022 7 a.m. EST",0,29,730,0,15142,1725,3892
FLA,"12/6/2022 8 a.m. EST",270,30,694,0,16317,1670,3890
FLA,"12/6/2022 9 a.m. EST",1774,30,816,0,16042,1680,3889
FLA,"12/6/2022 10 a.m. EST",2934,30,854,11,16150,1778,3892
FLA,"12/6/2022 11 a.m. EST",3575,29,972,55,16835,1817,3893
FLA,"12/6/2022 12 p.m. EST",3807,29,1032,12,17996,1845,3891
FLA,"12/6/2022 1 p.m. EST",3642,25,1038,1,19473,1911,3890
FLA,"12/6/2022 2 p.m. EST",3336,27,944,0,20877,2157,3889
FLA,"12/6/2022 3 p.m. EST",2937,29,871,0,21985,2219,3888
FLA,"12/6/2022 4 p.m. EST",2131,29,885,0,22846,2346,3883
FLA,"12/6/2022 5 p.m. EST",971,29,1011,0,23445,2548,3887
FLA,"12/6/2022 6 p.m. EST",55,34,1052,0,24052,2674,3885
FLA,"12/6/2022 7 p.m. EST",36,29,1213,0,24403,2720,3857
FLA,"12/6/2022 8 p.m. EST",32,28,1055,0,23602,2608,3732
FLA,"12/6/2022 9 p.m. EST",0,28,835,0,22817,2495,3562
FLA,"12/6/2022 10 p.m. EST",0,29,838,0,21094,2314,3405
FLA,"12/6/2022 11 p.m. EST",-1,29,816,0,19194,2111,3242
FLA,"12/7/2022 12 a.m. EST",0,29,828,0,16682,1337,3129
FLA,"12/7/2022 1 a.m. EST",0,30,769,0,14941,1912,2999
FLA,"12/7/2022 2 a.m. EST",0,29,650,0,13981,1760,2997
FLA,"12/7/2022 3 a.m. EST",0,31,635,0,13225,1726,3001
FLA,"12/7/2022 4 a.m. EST",0,30,628,0,12800,1727,3005
FLA,"12/7/2022 5 a.m. EST",0,30,624,0,12925,1725,3006
FLA,"12/7/2022 6 a.m. EST",0,30,638,0,13977,1774,3001
FLA,"12/7/2022 7 a.m. EST",0,30,666,0,16064,1886,3004
FLA,"12/7/2022 8 a.m. EST",246,31,667,0,17003,1992,3005
FLA,"12/7/2022 9 a.m. EST",1739,30,806,0,16604,2003,3003
FLA,"12/7/2022 10 a.m. EST",3077,30,883,0,16653,1978,3003
FLA,"12/7/2022 11 a.m. EST",3692,24,955,0,17384,1990,3003
FLA,"12/7/2022 12 p.m. EST",3639,20,968,0,18776,2033,2993
FLA,"12/7/2022 1 p.m. EST",3667,15,975,0,19966,2189,2999
FLA,"12/7/2022 2 p.m. EST",3538,26,927,0,21233,2267,2997
FLA,"12/7/2022 3 p.m. EST",3210,27,929,0,22444,2283,2993
FLA,"12/7/2022 4 p.m. EST",2463,28,1057,0,23262,2430,2992
FLA,"12/7/2022 5 p.m. EST",1120,28,1278,0,24062,2557,2996
FLA,"12/7/2022 6 p.m. EST",62,36,1402,0,24520,2648,3001
FLA,"12/7/2022 7 p.m. EST",48,26,1412,0,24833,2677,3003
FLA,"12/7/2022 8 p.m. EST",39,26,1321,0,24283,2444,3003
FLA,"12/7/2022 9 p.m. EST",0,27,1190,0,23015,2400,3003
FLA,"12/7/2022 10 p.m. EST",0,28,978,0,21510,2331,3001
FLA,"12/7/2022 11 p.m. EST",-1,28,816,0,19315,2265,3005
FLA,"12/8/2022 12 a.m. EST",0,30,803,0,16902,2126,3002
FLA,"12/8/2022 1 a.m. EST",0,31,764,0,14922,1926,3003
FLA,"12/8/2022 2 a.m. EST",0,31,700,0,13903,1734,3005
FLA,"12/8/2022 3 a.m. EST",0,31,687,0,13119,1659,3004
FLA,"12/8/2022 4 a.m. EST",0,31,687,0,12696,1638,3002
FLA,"12/8/2022 5 a.m. EST",0,31,683,0,12655,1641,3006
FLA,"12/8/2022 6 a.m. EST",0,31,690,0,13828,1653,2997
FLA,"12/8/2022 7 a.m. EST",0,31,692,0,15672,1780,3015
FLA,"12/8/2022 8 a.m. EST",211,31,700,0,16590,1831,3042
FLA,"12/8/2022 9 a.m. EST",1709,31,847,0,16232,1870,3090
FLA,"12/8/2022 10 a.m. EST",3114,31,845,2,16255,1876,3095
FLA,"12/8/2022 11 a.m. EST",3539,31,850,2,17371,1872,3093
FLA,"12/8/2022 12 p.m. EST",3523,31,844,0,18796,1991,3094
FLA,"12/8/2022 1 p.m. EST",3441,32,874,0,19888,2285,3093
FLA,"12/8/2022 2 p.m. EST",3338,31,870,0,21088,2499,3094
FLA,"12/8/2022 3 p.m. EST",3046,31,809,0,22028,2595,3091
FLA,"12/8/2022 4 p.m. EST",2487,32,977,0,22733,2598,3079
FLA,"12/8/2022 5 p.m. EST",1164,31,1117,0,23736,2587,3076
FLA,"12/8/2022 6 p.m. EST",63,37,1397,0,24070,2612,3075
FLA,"12/8/2022 7 p.m. EST",40,29,1644,0,24067,2528,3074
FLA,"12/8/2022 8 p.m. EST",37,27,1565,0,22951,2432,3091
FLA,"12/8/2022 9 p.m. EST",0,30,1273,0,21905,2290,3168
FLA,"12/8/2022 10 p.m. EST",-1,32,1261,0,20326,2226,3254
FLA,"12/8/2022 11 p.m. EST",0,32,1342,0,18179,2108,3350
FLA,"12/9/2022 12 a.m. EST",0,31,1336,0,15683,1954,3445
FLA,"12/9/2022 1 a.m. EST",-1,32,1337,0,13770,1764,3540
FLA,"12/9/2022 2 a.m. EST",0,31,1322,0,12428,1686,3573
FLA,"12/9/2022 3 a.m. EST",0,31,1326,0,11627,1668,3622
FLA,"12/9/2022 4 a.m. EST",0,32,1326,0,11148,1667,3709
FLA,"12/9/2022 5 a.m. EST",0,31,1321,0,11142,1675,3806
FLA,"12/9/2022 6 a.m. EST",0,31,1322,0,11987,1798,3866
FLA,"12/9/2022 7 a.m. EST",0,32,1338,0,13786,1878,3868
FLA,"12/9/2022 8 a.m. EST",216,31,1309,0,14964,1864,3865
FLA,"12/9/2022 9 a.m. EST",1652,31,1245,0,14922,1866,3865
FLA,"12/9/2022 10 a.m. EST",3024,26,1157,0,14954,1849,3870
FLA,"12/9/2022 11 a.m. EST",3720,25,1151,0,15662,1865,3872
FLA,"12/9/2022 12 p.m. EST",3911,33,1147,0,16650,2031,3870
FLA,"12/9/2022 1 p.m. EST",3804,33,1156,0,17644,2343,3867
FLA,"12/9/2022 2 p.m. EST",3737,33,1157,0,18948,2407,3871
FLA,"12/9/2022 3 p.m. EST",3603,34,1169,0,19558,2497,3867
FLA,"12/9/2022 4 p.m. EST",2884,34,1244,0,20153,2644,3871
FLA,"12/9/2022 5 p.m. EST",1269,34,1343,0,21275,2774,3870
FLA,"12/9/2022 6 p.m. EST",68,37,1392,0,21910,2815,3867
FLA,"12/9/2022 7 p.m. EST",43,31,1431,0,21677,2764,3868
FLA,"12/9/2022 8 p.m. EST",42,35,1277,0,20486,2533,3868
FLA,"12/9/2022 9 p.m. EST",0,34,1178,0,19326,2443,3869
FLA,"12/9/2022 10 p.m. EST",-1,35,1157,0,18425,2205,3869
FLA,"12/9/2022 11 p.m. EST",0,35,1157,0,17054,1993,3869
FLA,"12/10/2022 12 a.m. EST",0,34,1172,0,15163,1882,3866
FLA,"12/10/2022 1 a.m. EST",0,35,1181,0,13329,1855,3863
FLA,"12/10/2022 2 a.m. EST",0,35,1188,0,12319,1726,3869
FLA,"12/10/2022 3 a.m. EST",0,35,1192,0,11495,1635,3872
FLA,"12/10/2022 4 a.m. EST",0,35,1168,0,11149,1569,3873
FLA,"12/10/2022 5 a.m. EST",0,35,1160,0,10994,1569,3870
FLA,"12/10/2022 6 a.m. EST",0,34,1219,0,11193,1613,3872
FLA,"12/10/2022 7 a.m. EST",0,35,1149,0,11955,1668,3875
FLA,"12/10/2022 8 a.m. EST",127,35,1232,0,12765,1713,3877
FLA,"12/10/2022 9 a.m. EST",924,34,1283,0,14066,1792,3882
FLA,"12/10/2022 10 a.m. EST",1846,35,1271,0,15155,1871,3879
FLA,"12/10/2022 11 a.m. EST",2582,34,1178,0,15833,1985,3881
FLA,"12/10/2022 12 p.m. EST",3145,33,1147,0,16400,2024,3881
FLA,"12/10/2022 1 p.m. EST",3439,34,1174,0,17104,2289,3875
FLA,"12/10/2022 2 p.m. EST",3389,34,1133,0,17882,2631,3873
FLA,"12/10/2022 3 p.m. EST",2987,34,1141,0,18910,2720,3873
FLA,"12/10/2022 4 p.m. EST",2246,34,1159,0,19653,2805,3872
FLA,"12/10/2022 5 p.m. EST",957,34,1160,0,20595,2831,3873
FLA,"12/10/2022 6 p.m. EST",53,37,1269,0,20841,2823,3873
FLA,"12/10/2022 7 p.m. EST",42,34,1218,0,20714,2725,3864
FLA,"12/10/2022 8 p.m. EST",39,33,1171,0,19580,2479,3869
FLA,"12/10/2022 9 p.m. EST",0,34,1169,0,18531,2360,3871
FLA,"12/10/2022 10 p.m. EST",-1,34,1163,0,17442,2220,3871
FLA,"12/10/2022 11 p.m. EST",0,34,1156,0,16069,2107,3875
FLA,"12/11/2022 12 a.m. EST",0,34,1181,0,14678,1880,3874
FLA,"12/11/2022 1 a.m. EST",0,34,1165,0,13213,1791,3875
FLA,"12/11/2022 2 a.m. EST",0,34,1163,0,12188,1574,3877
FLA,"12/11/2022 3 a.m. EST",0,34,1170,2,11600,1318,3878
FLA,"12/11/2022 4 a.m. EST",0,34,1164,0,11023,1359,3875
FLA,"12/11/2022 5 a.m. EST",0,34,1156,0,10757,1493,3878
FLA,"12/11/2022 6 a.m. EST",0,34,1153,0,10891,1547,3877
FLA,"12/11/2022 7 a.m. EST",0,34,1165,0,11293,1547,3878
FLA,"12/11/2022 8 a.m. EST",45,34,1163,0,12129,1649,3877
FLA,"12/11/2022 9 a.m. EST",421,34,1163,0,13993,1721,3880
FLA,"12/11/2022 10 a.m. EST",846,34,1170,0,15544,1845,3875
FLA,"12/11/2022 11 a.m. EST",1316,33,1172,0,16239,2036,3879
FLA,"12/11/2022 12 p.m. EST",2107,31,1177,0,16361,2115,3876
FLA,"12/11/2022 1 p.m. EST",2842,32,1178,0,16533,2231,3877
FLA,"12/11/2022 2 p.m. EST",2848,35,1180,0,16999,2316,3878
FLA,"12/11/2022 3 p.m. EST",2385,34,1189,0,17858,2393,3874
FLA,"12/11/2022 4 p.m. EST",1739,34,1191,0,18376,2445,3875
FLA,"12/11/2022 5 p.m. EST",759,34,1198,0,19185,2559,3876
FLA,"12/11/2022 6 p.m. EST",41,37,1196,0,19930,2736,3873
FLA,"12/11/2022 7 p.m. EST",33,34,1199,0,20479,2802,3877
FLA,"12/11/2022 8 p.m. EST",32,33,1198,0,19753,2772,3873
FLA,"12/11/2022 9 p.m. EST",0,34,1196,0,18790,2585,3877
FLA,"12/11/2022 10 p.m. EST",-1,34,1198,0,17546,2371,3879
FLA,"12/11/2022 11 p.m. EST",0,34,1199,0,15836,2203,3881
FLA,"12/12/2022 12 a.m. EST",0,34,1183,0,13687,2027,3880
FLA,"12/12/2022 1 a.m. EST",-1,34,1180,0,12693,1749,3884
FLA,"12/12/2022 2 a.m. EST",0,35,1197,0,11520,1681,3885
FLA,"12/12/2022 3 a.m. EST",0,35,1192,0,10951,1618,3881
FLA,"12/12/2022 4 a.m. EST",0,35,1194,0,10696,1620,3882
FLA,"12/12/2022 5 a.m. EST",0,36,1193,0,10968,1621,3884
FLA,"12/12/2022 6 a.m. EST",0,35,1200,0,12218,1672,3882
FLA,"12/12/2022 7 a.m. EST",0,35,1200,0,14160,1839,3884
FLA,"12/12/2022 8 a.m. EST",64,35,1193,0,15190,2035,3877
FLA,"12/12/2022 9 a.m. EST",483,35,1185,0,15829,2023,3882
FLA,"12/12/2022 10 a.m. EST",1084,35,1259,0,16354,1968,3884
FLA,"12/12/2022 11 a.m. EST",1810,35,1312,0,16414,1938,3885
FLA,"12/12/2022 12 p.m. EST",2664,34,1335,0,15776,2055,3886
FLA,"12/12/2022 1 p.m. EST",3244,34,1313,0,15925,2118,3883
FLA,"12/12/2022 2 p.m. EST",3385,34,1189,0,16402,2152,3878
FLA,"12/12/2022 3 p.m. EST",3201,33,1195,0,16964,2275,3880
FLA,"12/12/2022 4 p.m. EST",2274,34,1192,0,18056,2385,3881
FLA,"12/12/2022 5 p.m. EST",898,34,1190,0,19312,2616,3880
FLA,"12/12/2022 6 p.m. EST",42,38,1222,0,20449,2826,3881
FLA,"12/12/2022 7 p.m. EST",49,33,1306,0,21157,2983,3880
FLA,"12/12/2022 8 p.m. EST",45,34,1264,0,20488,2988,3881
FLA,"12/12/2022 9 p.m. EST",0,34,1176,0,19472,2827,3880
FLA,"12/12/2022 10 p.m. EST",-1,34,1153,0,17867,2608,3894
FLA,"12/12/2022 11 p.m. EST",0,34,1164,0,16156,2230,3895
FLA,"12/13/2022 12 a.m. EST",0,34,1200,0,14052,1896,3891
FLA,"12/13/2022 1 a.m. EST",0,34,1174,0,12480,1741,3893
FLA,"12/13/2022 2 a.m. EST",0,35,1146,0,11423,1687,3886
FLA,"12/13/2022 3 a.m. EST",0,34,1143,0,10861,1682,3888
FLA,"12/13/2022 4 a.m. EST",0,34,1154,0,10599,1678,3889
FLA,"12/13/2022 5 a.m. EST",0,35,1159,0,10818,1682,3891
FLA,"12/13/2022 6 a.m. EST",0,34,1168,0,11915,1716,3894
FLA,"12/13/2022 7 a.m. EST",0,35,1191,0,14232,1812,3890
FLA,"12/13/2022 8 a.m. EST",195,34,1177,0,15018,2036,3895
FLA,"12/13/2022 9 a.m. EST",1441,35,1168,0,14983,2071,3893
FLA,"12/13/2022 10 a.m. EST",2685,35,1160,0,14731,2050,3891
FLA,"12/13/2022 11 a.m. EST",2944,25,1163,5,15303,2084,3892
FLA,"12/13/2022 12 p.m. EST",2961,2,1164,0,16182,2096,3891
FLA,"12/13/2022 1 p.m. EST",2636,22,1245,0,17161,2266,3894
FLA,"12/13/2022 2 p.m. EST",2657,18,1379,0,17652,2463,3894
FLA,"12/13/2022 3 p.m. EST",2386,17,1377,1,18316,2617,3891
FLA,"12/13/2022 4 p.m. EST",1714,18,1404,0,19151,2754,3891
FLA,"12/13/2022 5 p.m. EST",791,18,1456,0,20027,2888,3893
FLA,"12/13/2022 6 p.m. EST",56,25,1523,28,21129,2876,3891
FLA,"12/13/2022 7 p.m. EST",41,19,1510,150,21754,2937,3885
FLA,"12/13/2022 8 p.m. EST",44,18,1522,151,20969,3013,3888
FLA,"12/13/2022 9 p.m. EST",0,18,1501,62,19877,3015,3883
FLA,"12/13/2022 10 p.m. EST",0,18,1457,1,18377,3002,3883
FLA,"12/13/2022 11 p.m. EST",0,18,1455,52,16308,2753,3885
FLA,"12/14/2022 12 a.m. EST",0,18,1444,0,14512,2202,3889
FLA,"12/14/2022 1 a.m. EST",0,18,1449,0,12936,1793,3889
FLA,"12/14/2022 2 a.m. EST",0,19,1439,0,11884,1644,3890
FLA,"12/14/2022 3 a.m. EST",0,18,1438,0,11405,1523,3893
FLA,"12/14/2022 4 a.m. EST",0,18,1435,0,11161,1526,3888
FLA,"12/14/2022 5 a.m. EST",0,19,1438,0,11404,1525,3890
FLA,"12/14/2022 6 a.m. EST",0,18,1463,0,12096,1634,3500
FLA,"12/14/2022 7 a.m. EST",0,18,1444,0,14667,1737,3890
FLA,"12/14/2022 8 a.m. EST",92,19,1583,0,15704,1920,3896
FLA,"12/14/2022 9 a.m. EST",1028,19,1736,0,15808,1913,3896
FLA,"12/14/2022 10 a.m. EST",2186,18,1851,0,15901,1899,3895
FLA,"12/14/2022 11 a.m. EST",2685,19,1838,0,16278,1913,3895
FLA,"12/14/2022 12 p.m. EST",3203,18,1698,0,16907,2065,3897
FLA,"12/14/2022 1 p.m. EST",3353,19,1748,0,17345,2419,3896
FLA,"12/14/2022 2 p.m. EST",3353,34,1639,0,18213,2642,3895
FLA,"12/14/2022 3 p.m. EST",3113,35,1734,0,19090,2686,3890
FLA,"12/14/2022 4 p.m. EST",2525,35,1760,0,19957,2761,3890
FLA,"12/14/2022 5 p.m. EST",1000,35,1862,79,21051,2973,3891
FLA,"12/14/2022 6 p.m. EST",56,38,2014,144,21578,3086,3885
FLA,"12/14/2022 7 p.m. EST",51,35,2027,148,22363,3129,3887
FLA,"12/14/2022 8 p.m. EST",48,34,2023,149,21503,3041,3885
FLA,"12/14/2022 9 p.m. EST",0,35,2003,149,20608,2950,3887
FLA,"12/14/2022 10 p.m. EST",0,35,1822,94,19081,2798,3888
FLA,"12/14/2022 11 p.m. EST",0,35,1825,0,17099,2734,3888
FLA,"12/15/2022 12 a.m. EST",0,34,1689,0,15044,2474,3885
FLA,"12/15/2022 1 a.m. EST",0,35,1590,0,13568,2258,3888
FLA,"12/15/2022 2 a.m. EST",0,35,1589,0,12482,1882,3889
FLA,"12/15/2022 3 a.m. EST",0,35,1604,0,11897,1701,3888
FLA,"12/15/2022 4 a.m. EST",0,35,1603,0,11560,1678,3890
FLA,"12/15/2022 5 a.m. EST",0,35,1607,0,11697,1663,3893
FLA,"12/15/2022 6 a.m. EST",0,36,1624,0,12703,1919,3894
FLA,"12/15/2022 7 a.m. EST",0,35,1759,0,14462,2265,3889
FLA,"12/15/2022 8 a.m. EST",149,35,1917,0,15642,2509,3892
FLA,"12/15/2022 9 a.m. EST",909,35,2060,0,16153,2598,3889
FLA,"12/15/2022 10 a.m. EST",1554,35,2081,1,17137,2643,3884
FLA,"12/15/2022 11 a.m. EST",1736,34,2081,1,17754,2736,3884
FLA,"12/15/2022 12 p.m. EST",1682,35,1936,0,18803,2740,3881
FLA,"12/15/2022 1 p.m. EST",1663,31,1986,20,19227,2814,3882
FLA,"12/15/2022 2 p.m. EST",1489,30,1858,0,19188,2894,3879
FLA,"12/15/2022 3 p.m. EST",1457,31,1821,0,18971,2846,3879
FLA,"12/15/2022 4 p.m. EST",1204,33,1845,0,18914,2917,3878
FLA,"12/15/2022 5 p.m. EST",614,32,1880,0,19425,2901,3879
