"Region Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
FLA,"4/3/2022 1 p.m. EDT",3259,26,2177,0,15997,2021,3018
FLA,"4/3/2022 2 p.m. EDT",3394,27,2188,0,16893,2067,3012
FLA,"4/3/2022 3 p.m. EDT",3445,19,2182,0,17674,2158,3010
FLA,"4/3/2022 4 p.m. EDT",3226,15,2185,0,18545,2413,3004
FLA,"4/3/2022 5 p.m. EDT",2493,17,2191,0,19480,2732,3010
FLA,"4/3/2022 6 p.m. EDT",1815,32,2189,0,20327,2849,3014
FLA,"4/3/2022 7 p.m. EDT",919,19,2199,0,20391,2869,3021
FLA,"4/3/2022 8 p.m. EDT",137,25,2190,0,20647,2869,3005
FLA,"4/3/2022 9 p.m. EDT",-1,27,2183,8,20857,2854,3001
FLA,"4/3/2022 10 p.m. EDT",0,27,2191,5,19261,2740,3004
FLA,"4/3/2022 11 p.m. EDT",0,29,2185,0,17090,2581,3005
FLA,"4/4/2022 12 a.m. EDT",0,31,2191,0,14794,2369,3001
FLA,"4/4/2022 1 a.m. EDT",0,30,2179,0,12904,2133,3006
FLA,"4/4/2022 2 a.m. EDT",0,31,2080,0,11620,2015,3001
FLA,"4/4/2022 3 a.m. EDT",0,31,2067,0,10926,1975,3000
FLA,"4/4/2022 4 a.m. EDT",0,31,1956,0,10789,1911,3003
FLA,"4/4/2022 5 a.m. EDT",0,31,1909,0,11027,1914,3005
FLA,"4/4/2022 6 a.m. EDT",0,31,2100,0,12246,2021,3007
FLA,"4/4/2022 7 a.m. EDT",0,31,2194,0,14156,2118,3005
FLA,"4/4/2022 8 a.m. EDT",108,31,2196,0,15173,2115,3006
FLA,"4/4/2022 9 a.m. EDT",1055,31,2189,0,15467,2129,3007
FLA,"4/4/2022 10 a.m. EDT",2256,31,2178,0,15553,2125,3012
FLA,"4/4/2022 11 a.m. EDT",3029,31,2175,0,15841,2113,3012
FLA,"4/4/2022 12 p.m. EDT",3559,30,2172,0,16333,2127,3013
FLA,"4/4/2022 1 p.m. EDT",3654,30,2170,0,17698,2086,3006
FLA,"4/4/2022 2 p.m. EDT",3563,29,2174,0,18928,2434,3006
FLA,"4/4/2022 3 p.m. EDT",3586,29,2150,0,19437,2844,3016
FLA,"4/4/2022 4 p.m. EDT",3183,31,2148,0,21151,2852,3004
FLA,"4/4/2022 5 p.m. EDT",2715,28,2163,0,22406,2870,2993
FLA,"4/4/2022 6 p.m. EDT",2016,31,2171,0,23051,2880,3008
FLA,"4/4/2022 7 p.m. EDT",988,27,2225,0,23721,2871,3009
FLA,"4/4/2022 8 p.m. EDT",113,27,2196,0,23777,2825,3007
FLA,"4/4/2022 9 p.m. EDT",-1,26,2171,0,23593,2810,3011
FLA,"4/4/2022 10 p.m. EDT",0,27,2175,0,21749,2791,3000
FLA,"4/4/2022 11 p.m. EDT",0,26,2166,0,19121,2754,3007
FLA,"4/5/2022 12 a.m. EDT",0,26,2177,0,16249,2686,3005
FLA,"4/5/2022 1 a.m. EDT",0,27,2094,0,14101,2390,3010
FLA,"4/5/2022 2 a.m. EDT",0,26,2048,0,12989,2074,3009
FLA,"4/5/2022 3 a.m. EDT",0,26,1959,0,12253,1976,3006
FLA,"4/5/2022 4 a.m. EDT",-1,26,1936,0,11905,1944,3010
FLA,"4/5/2022 5 a.m. EDT",0,27,1905,0,12023,1973,3010
FLA,"4/5/2022 6 a.m. EDT",0,26,2016,0,12856,2076,3008
FLA,"4/5/2022 7 a.m. EDT",0,26,2138,0,14897,2182,3009
FLA,"4/5/2022 8 a.m. EDT",83,26,2152,0,16264,2142,3006
FLA,"4/5/2022 9 a.m. EDT",908,25,2147,0,16575,2412,3010
FLA,"4/5/2022 10 a.m. EDT",1949,24,2141,0,17473,2350,3009
FLA,"4/5/2022 11 a.m. EDT",2799,25,2139,6,18234,2576,3022
FLA,"4/5/2022 12 p.m. EDT",3630,25,2132,0,19190,2843,2994
FLA,"4/5/2022 1 p.m. EDT",3916,26,2142,0,20914,2917,3011
FLA,"4/5/2022 2 p.m. EDT",3772,25,2183,0,23114,3101,3007
FLA,"4/5/2022 3 p.m. EDT",3626,24,2297,0,24471,3157,3024
FLA,"4/5/2022 4 p.m. EDT",3447,24,2331,0,25532,3227,2990
FLA,"4/5/2022 5 p.m. EDT",3124,24,2316,85,26622,3276,3019
FLA,"4/5/2022 6 p.m. EDT",2588,32,2322,275,26975,3357,3014
FLA,"4/5/2022 7 p.m. EDT",1265,24,2332,227,27289,3414,3023
FLA,"4/5/2022 8 p.m. EDT",149,24,2386,96,26801,3345,3011
FLA,"4/5/2022 9 p.m. EDT",0,25,2361,0,26373,3366,3018
FLA,"4/5/2022 10 p.m. EDT",0,25,2184,0,24827,3242,3004
FLA,"4/5/2022 11 p.m. EDT",-1,26,2182,0,22179,3015,2999
FLA,"4/6/2022 12 a.m. EDT",0,26,2160,0,18975,3028,2999
FLA,"4/6/2022 1 a.m. EDT",0,27,2170,0,16064,2846,3009
FLA,"4/6/2022 2 a.m. EDT",0,29,2158,0,14457,2597,3000
FLA,"4/6/2022 3 a.m. EDT",0,28,2150,0,13523,2376,3012
FLA,"4/6/2022 4 a.m. EDT",0,29,2122,0,13421,2105,3000
FLA,"4/6/2022 5 a.m. EDT",0,28,2088,0,13498,2021,3003
FLA,"4/6/2022 6 a.m. EDT",0,29,2171,0,14323,2162,3012
FLA,"4/6/2022 7 a.m. EDT",0,29,2190,0,16231,2306,3009
FLA,"4/6/2022 8 a.m. EDT",96,28,2191,0,17459,2482,3014
FLA,"4/6/2022 9 a.m. EDT",830,29,2176,0,17811,2883,3008
FLA,"4/6/2022 10 a.m. EDT",1841,28,2163,0,18751,3108,3013
FLA,"4/6/2022 11 a.m. EDT",2661,32,2175,0,20388,3039,3010
FLA,"4/6/2022 12 p.m. EDT",2974,33,2177,0,22205,3100,3010
FLA,"4/6/2022 1 p.m. EDT",3426,30,2227,0,23674,3144,3010
FLA,"4/6/2022 2 p.m. EDT",3350,27,2325,0,24436,3191,3012
FLA,"4/6/2022 3 p.m. EDT",3331,29,2378,0,25429,3221,2996
FLA,"4/6/2022 4 p.m. EDT",3154,29,2456,0,26131,3269,3011
FLA,"4/6/2022 5 p.m. EDT",2808,30,2590,91,27046,3338,3018
FLA,"4/6/2022 6 p.m. EDT",2118,30,2631,298,27087,3366,3025
FLA,"4/6/2022 7 p.m. EDT",1067,27,2645,214,27056,3333,3014
FLA,"4/6/2022 8 p.m. EDT",157,28,2643,117,26833,3275,2998
FLA,"4/6/2022 9 p.m. EDT",2,28,2484,0,26673,3200,3023
FLA,"4/6/2022 10 p.m. EDT",0,26,2273,0,25329,3094,3003
FLA,"4/6/2022 11 p.m. EDT",0,27,2216,0,22810,2991,2992
FLA,"4/7/2022 12 a.m. EDT",-1,26,2179,0,20325,2818,3008
FLA,"4/7/2022 1 a.m. EDT",0,26,2179,0,17864,2549,3007
FLA,"4/7/2022 2 a.m. EDT",0,26,2167,0,15751,1735,3008
FLA,"4/7/2022 3 a.m. EDT",0,26,2167,0,15226,2156,3037
FLA,"4/7/2022 4 a.m. EDT",0,25,2145,0,14933,1928,3009
FLA,"4/7/2022 5 a.m. EDT",0,24,2151,0,15079,1906,3003
FLA,"4/7/2022 6 a.m. EDT",0,24,2142,0,15934,2098,3009
FLA,"4/7/2022 7 a.m. EDT",0,25,2167,0,17684,2442,3009
FLA,"4/7/2022 8 a.m. EDT",80,23,2164,0,18844,2626,3010
FLA,"4/7/2022 9 a.m. EDT",743,28,2161,0,19659,2641,3010
FLA,"4/7/2022 10 a.m. EDT",1523,26,2151,0,20832,2705,3000
FLA,"4/7/2022 11 a.m. EDT",2232,23,2150,20,21768,2742,3008
FLA,"4/7/2022 12 p.m. EDT",2418,22,2146,160,22539,2809,3010
FLA,"4/7/2022 1 p.m. EDT",2238,21,2155,162,22343,2974,3012
FLA,"4/7/2022 2 p.m. EDT",2106,18,2154,165,22361,3095,3022
FLA,"4/7/2022 3 p.m. EDT",2025,17,2163,167,21962,3131,3022
FLA,"4/7/2022 4 p.m. EDT",1923,17,2196,166,22136,3207,3022
FLA,"4/7/2022 5 p.m. EDT",1586,17,2215,68,22941,2939,3027
FLA,"4/7/2022 6 p.m. EDT",1212,16,2169,0,23133,2822,3027
FLA,"4/7/2022 7 p.m. EDT",704,16,2191,0,23028,2925,3025
FLA,"4/7/2022 8 p.m. EDT",140,16,2175,2,22598,2970,3024
FLA,"4/7/2022 9 p.m. EDT",0,13,2184,0,23411,2871,3027
FLA,"4/7/2022 10 p.m. EDT",0,13,2179,0,21868,2878,3009
FLA,"4/7/2022 11 p.m. EDT",0,15,2178,0,19358,2864,3013
FLA,"4/8/2022 12 a.m. EDT",0,14,1870,0,16907,2729,3005
FLA,"4/8/2022 1 a.m. EDT",-1,14,1610,0,15106,2407,3021
FLA,"4/8/2022 2 a.m. EDT",0,13,1615,0,13789,1968,3024
FLA,"4/8/2022 3 a.m. EDT",0,13,1620,0,12895,1757,3013
FLA,"4/8/2022 4 a.m. EDT",0,13,1616,0,12259,1727,3012
FLA,"4/8/2022 5 a.m. EDT",0,13,1619,0,12094,1723,3027
FLA,"4/8/2022 6 a.m. EDT",0,12,1621,0,12741,1859,3024
FLA,"4/8/2022 7 a.m. EDT",0,12,1633,0,14391,2029,3016
FLA,"4/8/2022 8 a.m. EDT",172,10,1633,0,15261,2127,3017
FLA,"4/8/2022 9 a.m. EDT",1453,10,1616,0,14753,2337,3035
FLA,"4/8/2022 10 a.m. EDT",3072,2,1610,0,13847,2180,3028
FLA,"4/8/2022 11 a.m. EDT",4103,0,1589,47,13658,2116,3017
FLA,"4/8/2022 12 p.m. EDT",4602,0,1597,0,13804,2128,3036
FLA,"4/8/2022 1 p.m. EDT",4789,0,1606,0,14372,2102,3032
FLA,"4/8/2022 2 p.m. EDT",4799,0,1795,1,14749,2075,3037
FLA,"4/8/2022 3 p.m. EDT",4679,0,1619,11,15539,2156,3033
FLA,"4/8/2022 4 p.m. EDT",4598,2,1623,0,16146,2334,3026
FLA,"4/8/2022 5 p.m. EDT",4158,7,1644,0,16693,2658,3035
FLA,"4/8/2022 6 p.m. EDT",3258,7,1605,0,17558,2742,3001
FLA,"4/8/2022 7 p.m. EDT",1720,8,1567,0,18370,2714,3023
FLA,"4/8/2022 8 p.m. EDT",210,7,1571,0,18820,2702,3033
FLA,"4/8/2022 9 p.m. EDT",2,7,1590,0,18466,2871,3030
FLA,"4/8/2022 10 p.m. EDT",0,6,1549,0,17124,2858,3022
FLA,"4/8/2022 11 p.m. EDT",0,7,1466,0,15543,2761,3007
FLA,"4/9/2022 12 a.m. EDT",-1,6,1655,0,13664,2581,3010
FLA,"4/9/2022 1 a.m. EDT",0,0,1360,2,12164,2179,3011
FLA,"4/9/2022 2 a.m. EDT",0,0,1363,0,11110,1988,3015
FLA,"4/9/2022 3 a.m. EDT",-1,0,1310,0,10453,1877,3019
FLA,"4/9/2022 4 a.m. EDT",0,0,1248,0,10088,1782,3013
FLA,"4/9/2022 5 a.m. EDT",0,0,1219,0,10022,1796,3020
FLA,"4/9/2022 6 a.m. EDT",0,0,1247,0,10257,1859,3028
FLA,"4/9/2022 7 a.m. EDT",0,0,1429,0,10718,2026,3008
FLA,"4/9/2022 8 a.m. EDT",176,0,1609,0,11291,2188,3031
FLA,"4/9/2022 9 a.m. EDT",1442,0,1836,0,11641,2268,3008
FLA,"4/9/2022 10 a.m. EDT",3045,0,1795,0,11429,2381,3006
FLA,"4/9/2022 11 a.m. EDT",3978,0,1771,0,11342,2404,3008
FLA,"4/9/2022 12 p.m. EDT",4426,0,1773,0,11160,2483,3005
FLA,"4/9/2022 1 p.m. EDT",4531,0,1765,0,11108,2503,3019
FLA,"4/9/2022 2 p.m. EDT",4559,0,1821,0,11357,2552,3026
FLA,"4/9/2022 3 p.m. EDT",4495,0,1894,0,12126,2563,3036
FLA,"4/9/2022 4 p.m. EDT",4377,0,1890,0,12594,2548,3028
FLA,"4/9/2022 5 p.m. EDT",4143,0,1899,0,13148,2548,3021
FLA,"4/9/2022 6 p.m. EDT",3562,0,1895,0,13834,2545,3019
FLA,"4/9/2022 7 p.m. EDT",1967,0,1905,0,14846,2530,3015
FLA,"4/9/2022 8 p.m. EDT",244,0,1900,0,15847,2553,3024
FLA,"4/9/2022 9 p.m. EDT",1,0,1884,0,16083,2622,3012
FLA,"4/9/2022 10 p.m. EDT",1,0,1879,0,15126,2531,3011
FLA,"4/9/2022 11 p.m. EDT",0,0,1885,0,13941,2421,3023
FLA,"4/10/2022 12 a.m. EDT",0,0,1923,0,12460,2348,3018
FLA,"4/10/2022 1 a.m. EDT",0,0,1811,0,11231,1989,3007
FLA,"4/10/2022 2 a.m. EDT",0,4,1720,0,10445,1688,3010
FLA,"4/10/2022 3 a.m. EDT",0,3,1572,0,10042,1603,3019
FLA,"4/10/2022 4 a.m. EDT",0,4,1375,0,9886,1606,3006
FLA,"4/10/2022 5 a.m. EDT",0,3,1410,0,9968,1622,3018
FLA,"4/10/2022 6 a.m. EDT",0,3,1518,0,10314,1711,3021
FLA,"4/10/2022 7 a.m. EDT",0,4,1638,0,10907,1921,3032
FLA,"4/10/2022 8 a.m. EDT",219,3,1820,0,11494,2287,3019
FLA,"4/10/2022 9 a.m. EDT",1793,3,1841,0,11481,2489,3029
FLA,"4/10/2022 10 a.m. EDT",3456,4,1703,0,10785,2527,3028
FLA,"4/10/2022 11 a.m. EDT",4336,3,1716,0,10578,2356,3028
FLA,"4/10/2022 12 p.m. EDT",4747,3,1744,0,10490,2248,3027
FLA,"4/10/2022 1 p.m. EDT",4794,3,1799,0,10581,2182,3031
FLA,"4/10/2022 2 p.m. EDT",4819,4,1895,0,10805,2145,3035
FLA,"4/10/2022 3 p.m. EDT",4807,3,1922,0,11252,2257,3021
FLA,"4/10/2022 4 p.m. EDT",4764,3,1980,0,11834,2372,3005
FLA,"4/10/2022 5 p.m. EDT",4441,3,2004,0,12880,2657,2996
FLA,"4/10/2022 6 p.m. EDT",3590,3,2052,0,14243,3011,2991
FLA,"4/10/2022 7 p.m. EDT",1977,3,2095,0,15623,3265,2995
FLA,"4/10/2022 8 p.m. EDT",238,3,2182,0,16527,3480,3009
FLA,"4/10/2022 9 p.m. EDT",1,3,2208,0,16510,3798,3023
FLA,"4/10/2022 10 p.m. EDT",1,3,2200,0,15685,3607,3011
FLA,"4/10/2022 11 p.m. EDT",0,5,2158,0,13946,3147,3026
FLA,"4/11/2022 12 a.m. EDT",0,10,1891,0,11975,2767,3022
FLA,"4/11/2022 1 a.m. EDT",0,10,2109,0,10469,2386,3029
FLA,"4/11/2022 2 a.m. EDT",0,11,1971,0,9387,2235,3024
FLA,"4/11/2022 3 a.m. EDT",0,10,1865,0,9127,2062,3027
FLA,"4/11/2022 4 a.m. EDT",0,9,1821,0,9131,2022,3025
FLA,"4/11/2022 5 a.m. EDT",0,8,1860,0,9497,2124,3011
FLA,"4/11/2022 6 a.m. EDT",0,9,2061,0,10431,2304,3027
FLA,"4/11/2022 7 a.m. EDT",0,8,2204,0,12516,2655,3017
FLA,"4/11/2022 8 a.m. EDT",243,9,2193,0,13370,3037,3003
FLA,"4/11/2022 9 a.m. EDT",1767,10,2185,0,12593,2961,3009
FLA,"4/11/2022 10 a.m. EDT",3331,12,2198,0,11726,2797,3018
FLA,"4/11/2022 11 a.m. EDT",4157,11,2150,0,11419,2850,3017
FLA,"4/11/2022 12 p.m. EDT",4658,12,2098,0,11385,2872,3016
FLA,"4/11/2022 1 p.m. EDT",4750,12,2186,0,12055,2929,3013
FLA,"4/11/2022 2 p.m. EDT",4722,12,2191,0,12841,3001,3016
FLA,"4/11/2022 3 p.m. EDT",4679,13,2191,0,14089,3182,3020
FLA,"4/11/2022 4 p.m. EDT",4636,12,2206,0,15369,3216,3069
FLA,"4/11/2022 5 p.m. EDT",4296,13,2235,0,16536,3533,3127
FLA,"4/11/2022 6 p.m. EDT",3518,13,2274,0,17992,3889,3188
FLA,"4/11/2022 7 p.m. EDT",1926,14,2277,0,19232,4094,3190
FLA,"4/11/2022 8 p.m. EDT",251,14,2260,0,19854,4005,3194
FLA,"4/11/2022 9 p.m. EDT",1,15,2226,0,19657,4002,3210
FLA,"4/11/2022 10 p.m. EDT",1,14,2223,0,18036,3851,3287
FLA,"4/11/2022 11 p.m. EDT",0,15,2227,0,15839,3423,3322
FLA,"4/12/2022 12 a.m. EDT",0,14,2134,0,13358,2970,3353
FLA,"4/12/2022 1 a.m. EDT",0,15,1789,1,11876,2408,3395
FLA,"4/12/2022 2 a.m. EDT",0,15,1458,19,11373,1761,3405
FLA,"4/12/2022 3 a.m. EDT",0,15,1448,0,10502,1572,3408
FLA,"4/12/2022 4 a.m. EDT",0,15,1373,0,10303,1527,3400
FLA,"4/12/2022 5 a.m. EDT",0,15,1466,0,10253,1560,3402
FLA,"4/12/2022 6 a.m. EDT",0,15,1838,0,10841,1782,3406
FLA,"4/12/2022 7 a.m. EDT",-1,15,2128,0,12662,1982,3401
FLA,"4/12/2022 8 a.m. EDT",206,16,2183,0,13448,2266,3408
FLA,"4/12/2022 9 a.m. EDT",1658,15,2116,0,13130,2505,3409
FLA,"4/12/2022 10 a.m. EDT",3118,15,2145,4,12817,2702,3406
FLA,"4/12/2022 11 a.m. EDT",3964,15,2061,3,12814,2862,3411
FLA,"4/12/2022 12 p.m. EDT",4371,16,2197,3,13610,3013,3407
FLA,"4/12/2022 1 p.m. EDT",4513,16,2190,1,14475,3103,3415
FLA,"4/12/2022 2 p.m. EDT",4610,16,2234,0,15740,3135,3411
FLA,"4/12/2022 3 p.m. EDT",4563,16,2215,0,17112,3512,3408
FLA,"4/12/2022 4 p.m. EDT",4518,16,2197,18,18691,3742,3407
FLA,"4/12/2022 5 p.m. EDT",4212,15,2203,0,20309,3974,3403
FLA,"4/12/2022 6 p.m. EDT",3278,16,2212,0,21666,4075,3411
FLA,"4/12/2022 7 p.m. EDT",1549,15,2220,0,22428,4081,3403
FLA,"4/12/2022 8 p.m. EDT",169,16,2270,0,22368,3968,3402
FLA,"4/12/2022 9 p.m. EDT",0,16,2218,0,22111,3940,3399
FLA,"4/12/2022 10 p.m. EDT",2,16,2210,0,20329,3750,3398
FLA,"4/12/2022 11 p.m. EDT",-1,16,2209,0,17637,3563,3404
FLA,"4/13/2022 12 a.m. EDT",0,16,2145,0,15069,3086,3402
FLA,"4/13/2022 1 a.m. EDT",0,15,2192,0,13294,2483,3405
FLA,"4/13/2022 2 a.m. EDT",0,16,1933,0,12288,2158,3407
FLA,"4/13/2022 3 a.m. EDT",0,16,1821,0,11414,1956,3406
FLA,"4/13/2022 4 a.m. EDT",0,16,1843,0,10969,1893,3408
FLA,"4/13/2022 5 a.m. EDT",0,16,1851,0,10958,1900,3409
FLA,"4/13/2022 6 a.m. EDT",0,15,1816,0,11762,2070,3403
FLA,"4/13/2022 7 a.m. EDT",0,16,2067,0,13207,2277,3414
FLA,"4/13/2022 8 a.m. EDT",205,16,2190,0,14224,2405,3412
FLA,"4/13/2022 9 a.m. EDT",1459,16,2207,0,14331,2482,3415
FLA,"4/13/2022 10 a.m. EDT",2781,16,2157,0,14764,2577,3408
FLA,"4/13/2022 11 a.m. EDT",3514,16,2217,0,15408,2711,3416
FLA,"4/13/2022 12 p.m. EDT",3846,16,2235,0,16380,2953,3410
FLA,"4/13/2022 1 p.m. EDT",3969,16,2244,0,17790,3154,3393
FLA,"4/13/2022 2 p.m. EDT",3873,15,2285,0,19151,3456,3406
FLA,"4/13/2022 3 p.m. EDT",3852,15,2320,0,20035,3811,3407
FLA,"4/13/2022 4 p.m. EDT",3659,12,2373,3,21297,4047,3404
FLA,"4/13/2022 5 p.m. EDT",2983,13,2430,0,22686,4230,3398
FLA,"4/13/2022 6 p.m. EDT",2198,21,2444,0,23585,4372,3400
FLA,"4/13/2022 7 p.m. EDT",1036,11,2432,0,23830,4408,3399
FLA,"4/13/2022 8 p.m. EDT",228,18,2448,0,23287,4303,3396
FLA,"4/13/2022 9 p.m. EDT",0,17,2508,0,22745,4363,3396
FLA,"4/13/2022 10 p.m. EDT",0,20,2475,0,21210,4121,3398
FLA,"4/13/2022 11 p.m. EDT",0,22,2466,0,18892,3911,3393
FLA,"4/14/2022 12 a.m. EDT",0,22,2187,0,16159,3823,3395
FLA,"4/14/2022 1 a.m. EDT",-1,22,2346,0,14121,3057,3395
FLA,"4/14/2022 2 a.m. EDT",0,23,2046,0,13021,2769,3397
FLA,"4/14/2022 3 a.m. EDT",0,22,1877,0,12240,2549,3394
FLA,"4/14/2022 4 a.m. EDT",1,22,1676,0,11967,2383,3401
FLA,"4/14/2022 5 a.m. EDT",0,23,1606,0,11945,2346,3412
FLA,"4/14/2022 6 a.m. EDT",0,21,1898,0,12280,2529,3436
FLA,"4/14/2022 7 a.m. EDT",0,21,2218,0,13726,2839,3458
FLA,"4/14/2022 8 a.m. EDT",155,21,2318,0,14455,3192,3476
FLA,"4/14/2022 9 a.m. EDT",1075,20,2449,0,14817,3349,3467
FLA,"4/14/2022 10 a.m. EDT",2363,19,2507,0,15509,3531,3507
FLA,"4/14/2022 11 a.m. EDT",3064,19,2492,0,16544,3777,3527
FLA,"4/14/2022 12 p.m. EDT",3231,18,2483,0,18128,4000,3551
FLA,"4/14/2022 1 p.m. EDT",3457,18,2612,0,19274,4205,3571
FLA,"4/14/2022 2 p.m. EDT",3782,16,2466,0,20322,4326,3597
FLA,"4/14/2022 3 p.m. EDT",3138,17,2466,0,21810,4211,3623
FLA,"4/14/2022 4 p.m. EDT",2836,18,2528,0,23109,4173,3650
FLA,"4/14/2022 5 p.m. EDT",2189,18,2579,0,23754,4164,3676
FLA,"4/14/2022 6 p.m. EDT",1515,21,2641,0,24159,4145,3684
FLA,"4/14/2022 7 p.m. EDT",968,17,2678,0,23354,4261,3684
FLA,"4/14/2022 8 p.m. EDT",151,16,2681,0,22987,4303,3684
FLA,"4/14/2022 9 p.m. EDT",4,18,2694,0,22406,4338,3681
FLA,"4/14/2022 10 p.m. EDT",3,18,2630,0,20822,4330,3677
FLA,"4/14/2022 11 p.m. EDT",4,19,2560,0,18667,4252,3675
FLA,"4/15/2022 12 a.m. EDT",4,19,2443,0,18135,3941,3670
FLA,"4/15/2022 1 a.m. EDT",0,20,2347,0,14358,3483,3684
FLA,"4/15/2022 2 a.m. EDT",0,19,2288,0,13220,2705,3684
FLA,"4/15/2022 3 a.m. EDT",-1,18,2226,0,12249,2421,3684
