"BA Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
LDWP,"12/5/2022 1 a.m. PST",106,0,0,201,878,601
LDWP,"12/5/2022 2 a.m. PST",145,0,0,195,686,601
LDWP,"12/5/2022 3 a.m. PST",125,0,0,185,696,601
LDWP,"12/5/2022 4 a.m. PST",111,0,0,185,682,601
LDWP,"12/5/2022 5 a.m. PST",103,0,0,188,720,601
LDWP,"12/5/2022 6 a.m. PST",15,0,2,201,727,602
LDWP,"12/5/2022 7 a.m. PST",18,1,237,209,762,601
LDWP,"12/5/2022 8 a.m. PST",10,78,232,212,859,601
LDWP,"12/5/2022 9 a.m. PST",7,383,238,203,807,601
LDWP,"12/5/2022 10 a.m. PST",5,568,234,212,764,601
LDWP,"12/5/2022 11 a.m. PST",7,529,236,210,758,597
LDWP,"12/5/2022 12 p.m. PST",9,608,234,210,487,568
LDWP,"12/5/2022 1 p.m. PST",10,717,2,209,550,429
LDWP,"12/5/2022 2 p.m. PST",10,746,0,213,586,287
LDWP,"12/5/2022 3 p.m. PST",11,621,0,212,587,245
LDWP,"12/5/2022 4 p.m. PST",10,268,201,224,655,420
LDWP,"12/5/2022 5 p.m. PST",35,12,185,239,760,568
LDWP,"12/5/2022 6 p.m. PST",66,0,184,239,1503,600
LDWP,"12/5/2022 7 p.m. PST",80,0,186,218,1462,599
LDWP,"12/5/2022 8 p.m. PST",29,0,185,221,1481,600
LDWP,"12/5/2022 9 p.m. PST",32,0,185,247,1421,600
LDWP,"12/5/2022 10 p.m. PST",54,0,186,245,1105,601
LDWP,"12/5/2022 11 p.m. PST",39,0,0,232,948,601
LDWP,"12/6/2022 12 a.m. PST",18,0,0,215,895,600
LDWP,"12/6/2022 1 a.m. PST",11,0,0,213,936,613
LDWP,"12/6/2022 2 a.m. PST",12,0,0,197,733,612
LDWP,"12/6/2022 3 a.m. PST",12,0,0,204,724,611
LDWP,"12/6/2022 4 a.m. PST",7,0,0,206,744,611
LDWP,"12/6/2022 5 a.m. PST",7,0,0,207,713,611
LDWP,"12/6/2022 6 a.m. PST",7,0,232,205,752,612
LDWP,"12/6/2022 7 a.m. PST",7,1,235,212,799,611
LDWP,"12/6/2022 8 a.m. PST",4,114,232,226,784,611
LDWP,"12/6/2022 9 a.m. PST",3,541,0,183,886,604
LDWP,"12/6/2022 10 a.m. PST",0,720,0,157,566,607
LDWP,"12/6/2022 11 a.m. PST",0,789,0,151,536,611
LDWP,"12/6/2022 12 p.m. PST",0,602,0,148,557,611
LDWP,"12/6/2022 1 p.m. PST",2,692,0,149,503,535
LDWP,"12/6/2022 2 p.m. PST",12,674,0,141,595,450
LDWP,"12/6/2022 3 p.m. PST",26,562,0,148,737,456
LDWP,"12/6/2022 4 p.m. PST",53,250,0,205,1091,532
LDWP,"12/6/2022 5 p.m. PST",59,13,7,242,1333,591
LDWP,"12/6/2022 6 p.m. PST",42,0,4,247,1520,601
LDWP,"12/6/2022 7 p.m. PST",31,0,0,250,1523,566
LDWP,"12/6/2022 8 p.m. PST",27,0,0,246,1614,544
LDWP,"12/6/2022 9 p.m. PST",13,0,0,245,1753,507
LDWP,"12/6/2022 10 p.m. PST",17,0,0,243,1752,562
LDWP,"12/6/2022 11 p.m. PST",12,0,0,243,1679,560
LDWP,"12/7/2022 12 a.m. PST",19,0,0,231,1460,560
LDWP,"12/7/2022 1 a.m. PST",21,0,0,214,1162,597
LDWP,"12/7/2022 2 a.m. PST",37,0,0,211,1053,600
LDWP,"12/7/2022 3 a.m. PST",48,0,0,210,955,600
LDWP,"12/7/2022 4 a.m. PST",47,0,0,211,980,600
LDWP,"12/7/2022 5 a.m. PST",27,0,0,213,997,601
LDWP,"12/7/2022 6 a.m. PST",21,0,0,228,1117,603
LDWP,"12/7/2022 7 a.m. PST",24,1,0,233,1259,602
LDWP,"12/7/2022 8 a.m. PST",28,197,0,233,1257,601
LDWP,"12/7/2022 9 a.m. PST",21,625,0,214,1065,562
LDWP,"12/7/2022 10 a.m. PST",26,747,0,203,861,599
LDWP,"12/7/2022 11 a.m. PST",22,769,0,180,667,600
LDWP,"12/7/2022 12 p.m. PST",5,803,0,194,687,600
LDWP,"12/7/2022 1 p.m. PST",0,803,0,180,654,600
LDWP,"12/7/2022 2 p.m. PST",1,662,0,183,675,602
LDWP,"12/7/2022 3 p.m. PST",2,661,0,164,734,601
LDWP,"12/7/2022 4 p.m. PST",2,285,15,230,223,600
LDWP,"12/7/2022 5 p.m. PST",3,74,0,248,1847,600
LDWP,"12/7/2022 6 p.m. PST",8,0,0,249,1849,601
LDWP,"12/7/2022 7 p.m. PST",6,0,0,247,1835,601
LDWP,"12/7/2022 8 p.m. PST",12,0,0,249,1804,600
LDWP,"12/7/2022 9 p.m. PST",19,0,0,237,1849,601
LDWP,"12/7/2022 10 p.m. PST",58,0,1,233,1751,602
LDWP,"12/7/2022 11 p.m. PST",117,0,0,241,1753,599
LDWP,"12/8/2022 12 a.m. PST",85,0,0,232,1751,600
LDWP,"12/8/2022 1 a.m. PST",53,0,0,223,1751,601
LDWP,"12/8/2022 2 a.m. PST",47,0,0,220,1751,601
LDWP,"12/8/2022 3 a.m. PST",45,0,0,215,1752,601
LDWP,"12/8/2022 4 a.m. PST",23,0,0,215,1753,601
LDWP,"12/8/2022 5 a.m. PST",8,0,0,218,1754,602
LDWP,"12/8/2022 6 a.m. PST",16,0,0,232,1850,601
LDWP,"12/8/2022 7 a.m. PST",22,3,0,232,1849,601
LDWP,"12/8/2022 8 a.m. PST",8,197,0,232,1835,601
LDWP,"12/8/2022 9 a.m. PST",0,627,0,199,1452,601
LDWP,"12/8/2022 10 a.m. PST",0,825,0,156,1036,601
LDWP,"12/8/2022 11 a.m. PST",0,857,0,149,735,600
LDWP,"12/8/2022 12 p.m. PST",0,851,0,148,731,599
LDWP,"12/8/2022 1 p.m. PST",0,838,0,144,748,600
LDWP,"12/8/2022 2 p.m. PST",0,805,0,138,758,601
LDWP,"12/8/2022 3 p.m. PST",0,667,0,142,876,602
LDWP,"12/8/2022 4 p.m. PST",0,242,170,215,1121,600
LDWP,"12/8/2022 5 p.m. PST",1,17,183,240,1263,599
LDWP,"12/8/2022 6 p.m. PST",0,0,396,244,1264,600
LDWP,"12/8/2022 7 p.m. PST",0,0,470,241,1264,600
LDWP,"12/8/2022 8 p.m. PST",2,0,202,239,1346,601
LDWP,"12/8/2022 9 p.m. PST",3,0,193,240,1400,602
LDWP,"12/8/2022 10 p.m. PST",5,0,181,241,1360,603
LDWP,"12/8/2022 11 p.m. PST",7,0,178,244,1357,603
LDWP,"12/9/2022 12 a.m. PST",9,0,0,238,1357,602
LDWP,"12/9/2022 1 a.m. PST",13,0,0,174,1102,604
LDWP,"12/9/2022 2 a.m. PST",16,0,0,168,953,607
LDWP,"12/9/2022 3 a.m. PST",57,0,0,166,919,602
LDWP,"12/9/2022 4 a.m. PST",57,0,0,166,922,605
LDWP,"12/9/2022 5 a.m. PST",95,0,0,169,994,604
LDWP,"12/9/2022 6 a.m. PST",163,0,120,177,1004,601
LDWP,"12/9/2022 7 a.m. PST",108,3,183,192,1005,554
LDWP,"12/9/2022 8 a.m. PST",188,167,50,199,1003,512
LDWP,"12/9/2022 9 a.m. PST",180,617,0,203,801,513
LDWP,"12/9/2022 10 a.m. PST",150,796,0,206,619,569
LDWP,"12/9/2022 11 a.m. PST",134,844,0,177,660,556
LDWP,"12/9/2022 12 p.m. PST",124,846,0,155,637,552
LDWP,"12/9/2022 1 p.m. PST",125,831,0,109,488,605
LDWP,"12/9/2022 2 p.m. PST",106,790,0,109,440,599
LDWP,"12/9/2022 3 p.m. PST",69,653,0,119,441,546
LDWP,"12/9/2022 4 p.m. PST",46,296,181,161,643,607
LDWP,"12/9/2022 5 p.m. PST",38,13,180,215,769,612
LDWP,"12/9/2022 6 p.m. PST",22,0,179,172,993,611
LDWP,"12/9/2022 7 p.m. PST",8,0,180,33,1004,609
LDWP,"12/9/2022 8 p.m. PST",3,0,179,0,1037,613
LDWP,"12/9/2022 9 p.m. PST",0,0,180,0,1183,613
LDWP,"12/9/2022 10 p.m. PST",7,0,180,0,1116,617
LDWP,"12/9/2022 11 p.m. PST",20,0,178,0,1268,617
LDWP,"12/10/2022 12 a.m. PST",50,0,178,0,1348,616
LDWP,"12/10/2022 1 a.m. PST",74,0,4,0,1204,602
LDWP,"12/10/2022 2 a.m. PST",56,0,0,0,1049,602
LDWP,"12/10/2022 3 a.m. PST",57,0,0,0,703,605
LDWP,"12/10/2022 4 a.m. PST",68,0,0,0,689,602
LDWP,"12/10/2022 5 a.m. PST",40,0,0,0,727,602
LDWP,"12/10/2022 6 a.m. PST",61,0,0,0,667,602
LDWP,"12/10/2022 7 a.m. PST",83,0,0,0,463,601
LDWP,"12/10/2022 8 a.m. PST",82,63,0,0,427,600
LDWP,"12/10/2022 9 a.m. PST",88,380,0,0,431,600
LDWP,"12/10/2022 10 a.m. PST",115,599,0,0,393,600
LDWP,"12/10/2022 11 a.m. PST",112,684,0,0,418,601
LDWP,"12/10/2022 12 p.m. PST",114,719,0,0,350,601
LDWP,"12/10/2022 1 p.m. PST",141,758,0,0,346,602
LDWP,"12/10/2022 2 p.m. PST",191,797,0,0,325,590
LDWP,"12/10/2022 3 p.m. PST",215,495,0,0,326,519
LDWP,"12/10/2022 4 p.m. PST",224,123,82,0,503,586
LDWP,"12/10/2022 5 p.m. PST",198,4,186,0,887,596
LDWP,"12/10/2022 6 p.m. PST",195,0,367,0,938,580
LDWP,"12/10/2022 7 p.m. PST",213,0,368,0,973,581
LDWP,"12/10/2022 8 p.m. PST",175,0,185,0,988,602
LDWP,"12/10/2022 9 p.m. PST",163,0,187,0,988,600
LDWP,"12/10/2022 10 p.m. PST",196,0,143,0,990,583
LDWP,"12/10/2022 11 p.m. PST",219,0,0,0,776,586
LDWP,"12/11/2022 12 a.m. PST",230,0,0,0,429,587
LDWP,"12/11/2022 1 a.m. PST",207,0,0,0,449,599
LDWP,"12/11/2022 2 a.m. PST",194,0,0,0,448,600
LDWP,"12/11/2022 3 a.m. PST",234,0,0,0,445,601
LDWP,"12/11/2022 4 a.m. PST",234,0,0,0,448,569
LDWP,"12/11/2022 5 a.m. PST",227,0,0,0,442,452
LDWP,"12/11/2022 6 a.m. PST",216,0,0,0,380,435
LDWP,"12/11/2022 7 a.m. PST",205,2,0,0,380,444
LDWP,"12/11/2022 8 a.m. PST",230,52,156,0,289,429
LDWP,"12/11/2022 9 a.m. PST",239,307,48,0,175,428
LDWP,"12/11/2022 10 a.m. PST",244,433,24,0,198,427
LDWP,"12/11/2022 11 a.m. PST",241,230,96,0,196,427
LDWP,"12/11/2022 12 p.m. PST",231,296,0,0,329,427
LDWP,"12/11/2022 1 p.m. PST",233,471,0,0,420,428
LDWP,"12/11/2022 2 p.m. PST",231,498,0,0,487,445
LDWP,"12/11/2022 3 p.m. PST",231,458,0,0,615,447
LDWP,"12/11/2022 4 p.m. PST",203,191,0,0,688,448
LDWP,"12/11/2022 5 p.m. PST",231,49,183,0,731,447
LDWP,"12/11/2022 6 p.m. PST",160,0,423,0,1260,514
LDWP,"12/11/2022 7 p.m. PST",161,0,421,0,1372,466
LDWP,"12/11/2022 8 p.m. PST",69,0,249,0,1271,464
LDWP,"12/11/2022 9 p.m. PST",196,0,237,0,1355,463
LDWP,"12/11/2022 10 p.m. PST",155,0,210,0,1176,463
LDWP,"12/11/2022 11 p.m. PST",158,0,51,0,1142,463
LDWP,"12/12/2022 12 a.m. PST",126,0,0,0,865,534
LDWP,"12/12/2022 1 a.m. PST",121,0,0,0,688,557
LDWP,"12/12/2022 2 a.m. PST",149,0,0,0,753,542
LDWP,"12/12/2022 3 a.m. PST",100,0,0,0,766,528
LDWP,"12/12/2022 4 a.m. PST",85,0,0,0,786,545
LDWP,"12/12/2022 5 a.m. PST",89,0,0,0,1034,574
LDWP,"12/12/2022 6 a.m. PST",118,0,0,0,1310,559
LDWP,"12/12/2022 7 a.m. PST",133,2,8,7,1313,524
LDWP,"12/12/2022 8 a.m. PST",118,103,377,16,1283,528
LDWP,"12/12/2022 9 a.m. PST",106,350,370,34,1196,526
LDWP,"12/12/2022 10 a.m. PST",102,493,167,60,739,533
LDWP,"12/12/2022 11 a.m. PST",118,745,0,77,777,551
LDWP,"12/12/2022 12 p.m. PST",154,781,0,193,565,541
LDWP,"12/12/2022 1 p.m. PST",161,772,0,191,828,536
LDWP,"12/12/2022 2 p.m. PST",154,686,0,188,834,528
LDWP,"12/12/2022 3 p.m. PST",128,509,0,156,816,528
LDWP,"12/12/2022 4 p.m. PST",166,270,0,195,1084,526
LDWP,"12/12/2022 5 p.m. PST",153,15,399,216,1462,597
LDWP,"12/12/2022 6 p.m. PST",151,0,209,228,1466,547
LDWP,"12/12/2022 7 p.m. PST",137,0,233,253,1466,528
LDWP,"12/12/2022 8 p.m. PST",140,0,220,250,1466,527
LDWP,"12/12/2022 9 p.m. PST",126,0,235,216,1374,527
LDWP,"12/12/2022 10 p.m. PST",54,0,220,209,1381,504
LDWP,"12/12/2022 11 p.m. PST",34,0,192,194,1291,450
LDWP,"12/13/2022 12 a.m. PST",20,0,138,176,1201,537
LDWP,"12/13/2022 1 a.m. PST",10,0,0,232,1316,607
LDWP,"12/13/2022 2 a.m. PST",3,0,0,228,1312,612
LDWP,"12/13/2022 3 a.m. PST",5,0,0,226,1315,610
LDWP,"12/13/2022 4 a.m. PST",5,0,0,227,1327,608
LDWP,"12/13/2022 5 a.m. PST",3,0,0,235,1334,612
LDWP,"12/13/2022 6 a.m. PST",2,0,0,238,1342,613
LDWP,"12/13/2022 7 a.m. PST",1,0,0,248,1668,609
LDWP,"12/13/2022 8 a.m. PST",0,147,0,252,1447,593
LDWP,"12/13/2022 9 a.m. PST",0,601,0,229,1171,601
LDWP,"12/13/2022 10 a.m. PST",0,823,0,199,705,601
LDWP,"12/13/2022 11 a.m. PST",0,858,0,192,713,602
LDWP,"12/13/2022 12 p.m. PST",0,859,0,150,698,600
LDWP,"12/13/2022 1 p.m. PST",0,810,0,147,582,600
LDWP,"12/13/2022 2 p.m. PST",0,797,0,143,535,601
LDWP,"12/13/2022 3 p.m. PST",0,663,0,153,543,593
LDWP,"12/13/2022 4 p.m. PST",0,301,0,193,831,606
LDWP,"12/13/2022 5 p.m. PST",0,15,179,243,1392,611
LDWP,"12/13/2022 6 p.m. PST",0,0,187,256,1395,624
LDWP,"12/13/2022 7 p.m. PST",0,0,187,266,1395,614
LDWP,"12/13/2022 8 p.m. PST",0,0,188,267,1396,613
LDWP,"12/13/2022 9 p.m. PST",0,0,188,266,1397,609
LDWP,"12/13/2022 10 p.m. PST",0,0,186,265,1359,613
LDWP,"12/13/2022 11 p.m. PST",0,0,185,268,1335,615
LDWP,"12/14/2022 12 a.m. PST",1,0,180,260,1308,616
LDWP,"12/14/2022 1 a.m. PST",0,0,0,234,1312,629
LDWP,"12/14/2022 2 a.m. PST",0,0,0,226,1311,637
LDWP,"12/14/2022 3 a.m. PST",0,0,0,224,1312,638
LDWP,"12/14/2022 4 a.m. PST",0,0,0,225,1310,638
LDWP,"12/14/2022 5 a.m. PST",0,0,0,230,1313,638
LDWP,"12/14/2022 6 a.m. PST",0,0,182,242,1314,638
LDWP,"12/14/2022 7 a.m. PST",0,2,237,239,1314,638
LDWP,"12/14/2022 8 a.m. PST",0,168,235,237,1286,639
LDWP,"12/14/2022 9 a.m. PST",0,588,2,219,622,637
LDWP,"12/14/2022 10 a.m. PST",2,815,0,202,710,637
LDWP,"12/14/2022 11 a.m. PST",8,853,0,185,455,637
LDWP,"12/14/2022 12 p.m. PST",12,857,0,138,347,638
LDWP,"12/14/2022 1 p.m. PST",9,839,0,137,371,639
LDWP,"12/14/2022 2 p.m. PST",8,791,0,123,444,639
LDWP,"12/14/2022 3 p.m. PST",1,631,0,125,452,639
LDWP,"12/14/2022 4 p.m. PST",2,288,0,201,799,638
LDWP,"12/14/2022 5 p.m. PST",3,17,373,242,1140,638
LDWP,"12/14/2022 6 p.m. PST",1,0,373,242,1309,638
LDWP,"12/14/2022 7 p.m. PST",0,0,372,246,1407,637
LDWP,"12/14/2022 8 p.m. PST",0,0,373,244,1406,636
LDWP,"12/14/2022 9 p.m. PST",0,0,372,246,1307,636
LDWP,"12/14/2022 10 p.m. PST",0,0,371,246,1307,636
LDWP,"12/14/2022 11 p.m. PST",0,0,373,238,1310,637
LDWP,"12/15/2022 12 a.m. PST",0,0,367,237,1310,637
LDWP,"12/15/2022 1 a.m. PST",0,0,0,230,1213,624
LDWP,"12/15/2022 2 a.m. PST",0,0,0,222,1059,616
LDWP,"12/15/2022 3 a.m. PST",0,0,0,219,1009,614
LDWP,"12/15/2022 4 a.m. PST",0,0,0,219,1098,614
LDWP,"12/15/2022 5 a.m. PST",0,0,0,225,1199,614
LDWP,"12/15/2022 6 a.m. PST",0,0,178,232,1120,614
LDWP,"12/15/2022 7 a.m. PST",0,1,183,249,1255,613
LDWP,"12/15/2022 8 a.m. PST",0,109,182,235,1281,618
LDWP,"12/15/2022 9 a.m. PST",0,397,2,223,1180,621
LDWP,"12/15/2022 10 a.m. PST",0,735,0,208,865,594
LDWP,"12/15/2022 11 a.m. PST",1,840,0,148,454,469
LDWP,"12/15/2022 12 p.m. PST",37,744,0,130,448,516
LDWP,"12/15/2022 1 p.m. PST",91,721,0,110,446,461
LDWP,"12/15/2022 2 p.m. PST",90,684,0,117,466,563
LDWP,"12/15/2022 3 p.m. PST",59,517,0,112,487,426
LDWP,"12/15/2022 4 p.m. PST",35,171,0,-1,83,0
LDWP,"12/15/2022 5 p.m. PST",34,24,40,25,459,0
LDWP,"12/15/2022 6 p.m. PST",33,0,358,246,1306,626
LDWP,"12/15/2022 7 p.m. PST",15,0,229,247,1307,642
LDWP,"12/15/2022 8 p.m. PST",1,0,325,245,1308,643
LDWP,"12/15/2022 9 p.m. PST",0,0,324,243,1308,646
LDWP,"12/15/2022 10 p.m. PST",0,0,167,244,1306,646
LDWP,"12/15/2022 11 p.m. PST",0,0,0,242,1308,645
LDWP,"12/16/2022 12 a.m. PST",0,0,0,239,1307,653
LDWP,"12/16/2022 1 a.m. PST",0,0,0,229,1307,697
LDWP,"12/16/2022 2 a.m. PST",0,0,0,226,1307,698
LDWP,"12/16/2022 3 a.m. PST",2,0,0,223,1308,695
LDWP,"12/16/2022 4 a.m. PST",28,0,0,223,1307,694
LDWP,"12/16/2022 5 a.m. PST",31,0,0,225,1306,694
LDWP,"12/16/2022 6 a.m. PST",37,0,0,238,1307,698
LDWP,"12/16/2022 7 a.m. PST",16,1,0,251,1306,697
LDWP,"12/16/2022 8 a.m. PST",14,107,0,233,1328,721
LDWP,"12/16/2022 9 a.m. PST",25,551,0,210,1286,784
LDWP,"12/16/2022 10 a.m. PST",29,824,0,198,1104,789
LDWP,"12/16/2022 11 a.m. PST",32,868,0,160,611,791
LDWP,"12/16/2022 12 p.m. PST",28,869,0,121,387,788
LDWP,"12/16/2022 1 p.m. PST",14,855,0,121,359,791
LDWP,"12/16/2022 2 p.m. PST",15,815,0,120,330,793
LDWP,"12/16/2022 3 p.m. PST",14,670,0,125,302,787
LDWP,"12/16/2022 4 p.m. PST",6,310,86,188,465,822
LDWP,"12/16/2022 5 p.m. PST",0,17,373,240,635,965
LDWP,"12/16/2022 6 p.m. PST",0,0,370,249,799,1125
LDWP,"12/16/2022 7 p.m. PST",0,0,0,248,800,1240
LDWP,"12/16/2022 8 p.m. PST",0,0,0,247,802,1249
LDWP,"12/16/2022 9 p.m. PST",0,0,0,243,805,1248
LDWP,"12/16/2022 10 p.m. PST",0,0,0,246,807,1249
LDWP,"12/16/2022 11 p.m. PST",0,0,0,244,810,1253
LDWP,"12/17/2022 12 a.m. PST",0,0,0,243,811,1252
LDWP,"12/17/2022 1 a.m. PST",0,0,3,240,808,1248
LDWP,"12/17/2022 2 a.m. PST",18,0,3,229,713,1192
LDWP,"12/17/2022 3 a.m. PST",15,0,3,229,712,1117
LDWP,"12/17/2022 4 a.m. PST",3,0,3,226,711,1073
LDWP,"12/17/2022 5 a.m. PST",4,0,3,226,712,1073
LDWP,"12/17/2022 6 a.m. PST",0,0,3,226,705,1074
LDWP,"12/17/2022 7 a.m. PST",1,1,3,214,567,970
LDWP,"12/17/2022 8 a.m. PST",0,161,3,200,566,998
LDWP,"12/17/2022 9 a.m. PST",0,572,3,185,700,885
LDWP,"12/17/2022 10 a.m. PST",0,679,3,180,434,739
LDWP,"12/17/2022 11 a.m. PST",0,789,3,154,443,594
LDWP,"12/17/2022 12 p.m. PST",0,800,3,114,349,466
LDWP,"12/17/2022 1 p.m. PST",0,844,3,112,308,445
LDWP,"12/17/2022 2 p.m. PST",0,708,3,112,363,561
