BA Code,Timestamp (Hour Ending),Wind Generation (MWh),Solar Generation (MWh),Hydro Generation (MWh),Other Generation (MWh),Petroleum Generation (MWh),Natural gas Generation (MWh),Coal Generation (MWh),Nuclear Generation (MWh)
NEVP,7/5/2022 9 p.m. PDT,73,28,7,375,0,3541,390,0
NEVP,7/5/2022 10 p.m. PDT,62,25,7,393,0,3577,390,0
NEVP,7/5/2022 11 p.m. PDT,84,24,7,367,0,3780,390,0
NEVP,7/6/2022 12 a.m. PDT,44,0,7,331,0,3689,355,0
NEVP,7/6/2022 1 a.m. PDT,35,0,7,343,0,3567,349,0
NEVP,7/6/2022 2 a.m. PDT,42,0,5,345,0,3387,335,0
NEVP,7/6/2022 3 a.m. PDT,70,0,5,348,0,3020,304,0
NEVP,7/6/2022 4 a.m. PDT,58,1,7,354,0,2952,304,0
NEVP,7/6/2022 5 a.m. PDT,50,1,7,356,0,2948,304,0
NEVP,7/6/2022 6 a.m. PDT,45,12,7,364,0,2785,304,0
NEVP,7/6/2022 7 a.m. PDT,67,346,7,374,0,2184,304,0
NEVP,7/6/2022 8 a.m. PDT,117,900,7,381,0,1558,307,0
NEVP,7/6/2022 9 a.m. PDT,118,1133,7,384,0,1485,344,0
NEVP,7/6/2022 10 a.m. PDT,105,1238,7,386,0,1596,380,0
NEVP,7/6/2022 11 a.m. PDT,107,1448,7,385,0,1657,390,0
NEVP,7/6/2022 12 p.m. PDT,109,1649,7,374,0,1622,390,0
NEVP,7/6/2022 1 p.m. PDT,137,1878,7,363,0,1816,390,0
NEVP,7/6/2022 2 p.m. PDT,139,1867,7,349,0,2173,390,0
NEVP,7/6/2022 3 p.m. PDT,136,1893,7,346,0,2388,390,0
NEVP,7/6/2022 4 p.m. PDT,115,1873,7,342,0,2570,390,0
NEVP,7/6/2022 5 p.m. PDT,127,1829,7,330,0,2698,390,0
NEVP,7/6/2022 6 p.m. PDT,131,1690,7,315,0,2988,390,0
NEVP,7/6/2022 7 p.m. PDT,102,1083,7,295,0,3249,390,0
NEVP,7/6/2022 8 p.m. PDT,113,219,7,363,0,3570,390,0
NEVP,7/6/2022 9 p.m. PDT,111,27,7,368,0,3742,390,0
NEVP,7/6/2022 10 p.m. PDT,61,25,7,361,0,3822,390,0
NEVP,7/6/2022 11 p.m. PDT,65,23,7,355,0,3746,390,0
NEVP,7/7/2022 12 a.m. PDT,45,0,7,330,0,3731,371,0
NEVP,7/7/2022 1 a.m. PDT,20,0,7,340,0,3537,350,0
NEVP,7/7/2022 2 a.m. PDT,18,0,7,354,0,3184,350,0
NEVP,7/7/2022 3 a.m. PDT,19,0,7,356,0,3021,349,0
NEVP,7/7/2022 4 a.m. PDT,18,1,7,365,0,2955,349,0
NEVP,7/7/2022 5 a.m. PDT,29,1,7,371,0,3016,349,0
NEVP,7/7/2022 6 a.m. PDT,36,13,7,376,0,3027,354,0
NEVP,7/7/2022 7 a.m. PDT,39,350,7,379,0,2483,380,0
NEVP,7/7/2022 8 a.m. PDT,42,910,7,385,0,1767,390,0
NEVP,7/7/2022 9 a.m. PDT,63,1128,7,379,0,1699,391,0
NEVP,7/7/2022 10 a.m. PDT,75,1214,7,380,0,1658,395,0
NEVP,7/7/2022 11 a.m. PDT,95,1435,6,377,0,2171,393,0
NEVP,7/7/2022 12 p.m. PDT,93,1631,7,371,0,2210,395,0
NEVP,7/7/2022 1 p.m. PDT,106,1872,7,356,0,2413,395,0
NEVP,7/7/2022 2 p.m. PDT,111,1884,7,345,0,2506,395,0
NEVP,7/7/2022 3 p.m. PDT,123,1889,7,340,0,2591,395,0
NEVP,7/7/2022 4 p.m. PDT,119,1873,6,336,0,2878,395,0
NEVP,7/7/2022 5 p.m. PDT,124,1835,6,325,0,3227,395,0
NEVP,7/7/2022 6 p.m. PDT,112,1682,6,304,0,3477,395,0
NEVP,7/7/2022 7 p.m. PDT,116,1084,6,278,0,4016,395,0
NEVP,7/7/2022 8 p.m. PDT,100,249,6,352,0,4253,395,0
NEVP,7/7/2022 9 p.m. PDT,88,29,6,363,0,4269,413,0
NEVP,7/7/2022 10 p.m. PDT,56,26,6,360,0,4039,451,0
NEVP,7/7/2022 11 p.m. PDT,35,23,6,364,0,3996,465,0
NEVP,7/8/2022 12 a.m. PDT,27,1,6,310,0,3865,462,0
NEVP,7/8/2022 1 a.m. PDT,30,0,6,322,0,3659,462,0
NEVP,7/8/2022 2 a.m. PDT,33,0,6,341,0,3401,462,0
NEVP,7/8/2022 3 a.m. PDT,39,0,6,357,0,3124,462,0
NEVP,7/8/2022 4 a.m. PDT,40,1,6,366,0,2948,417,0
NEVP,7/8/2022 5 a.m. PDT,30,1,6,372,0,2899,396,0
NEVP,7/8/2022 6 a.m. PDT,15,13,6,379,0,2394,396,0
NEVP,7/8/2022 7 a.m. PDT,20,350,6,377,0,1932,379,0
NEVP,7/8/2022 8 a.m. PDT,24,915,6,376,0,1857,348,0
NEVP,7/8/2022 9 a.m. PDT,58,1137,6,377,0,1703,391,0
NEVP,7/8/2022 10 a.m. PDT,68,1210,6,373,0,1750,408,0
NEVP,7/8/2022 11 a.m. PDT,120,1361,6,372,0,1706,487,0
NEVP,7/8/2022 12 p.m. PDT,133,1563,6,354,0,1952,492,0
NEVP,7/8/2022 1 p.m. PDT,142,1682,5,343,0,2175,490,0
NEVP,7/8/2022 2 p.m. PDT,138,1888,5,335,0,2292,488,0
NEVP,7/8/2022 3 p.m. PDT,119,1878,5,326,0,2773,488,0
NEVP,7/8/2022 4 p.m. PDT,129,1884,5,315,0,2980,488,0
NEVP,7/8/2022 5 p.m. PDT,136,1841,5,304,0,3289,488,0
NEVP,7/8/2022 6 p.m. PDT,143,1699,5,288,0,3501,488,0
NEVP,7/8/2022 7 p.m. PDT,125,1111,5,277,0,3748,488,0
NEVP,7/8/2022 8 p.m. PDT,125,228,5,352,0,3979,488,0
NEVP,7/8/2022 9 p.m. PDT,75,26,5,356,0,4086,488,0
NEVP,7/8/2022 10 p.m. PDT,77,23,5,338,0,4068,489,0
NEVP,7/8/2022 11 p.m. PDT,39,22,5,355,0,3881,489,0
NEVP,7/9/2022 12 a.m. PDT,27,4,5,318,0,3729,489,0
NEVP,7/9/2022 1 a.m. PDT,22,0,5,327,0,3547,489,0
NEVP,7/9/2022 2 a.m. PDT,34,0,5,337,0,3338,488,0
NEVP,7/9/2022 3 a.m. PDT,28,0,5,351,0,3236,443,0
NEVP,7/9/2022 4 a.m. PDT,17,1,5,359,0,3085,437,0
NEVP,7/9/2022 5 a.m. PDT,30,1,5,374,0,3027,437,0
NEVP,7/9/2022 6 a.m. PDT,44,10,5,374,0,3011,410,0
NEVP,7/9/2022 7 a.m. PDT,51,339,5,370,0,1931,396,0
NEVP,7/9/2022 8 a.m. PDT,47,896,5,371,0,1369,396,0
NEVP,7/9/2022 9 a.m. PDT,79,1119,5,378,0,1369,429,0
NEVP,7/9/2022 10 a.m. PDT,112,1200,5,378,0,1674,443,0
NEVP,7/9/2022 11 a.m. PDT,137,1407,5,375,0,1908,442,0
NEVP,7/9/2022 12 p.m. PDT,141,1615,5,366,0,2008,455,0
NEVP,7/9/2022 1 p.m. PDT,130,1855,5,356,0,2297,489,0
NEVP,7/9/2022 2 p.m. PDT,136,1860,5,349,0,2639,488,0
NEVP,7/9/2022 3 p.m. PDT,140,1810,5,342,0,2588,488,0
NEVP,7/9/2022 4 p.m. PDT,134,1805,5,332,0,2895,488,0
NEVP,7/9/2022 5 p.m. PDT,134,1774,5,322,0,3217,488,0
NEVP,7/9/2022 6 p.m. PDT,127,1608,5,306,0,3363,488,0
NEVP,7/9/2022 7 p.m. PDT,118,1027,5,285,0,3754,488,0
NEVP,7/9/2022 8 p.m. PDT,97,226,5,345,0,4054,488,0
NEVP,7/9/2022 9 p.m. PDT,83,27,5,354,0,4078,488,0
NEVP,7/9/2022 10 p.m. PDT,50,25,5,352,0,4039,489,0
NEVP,7/9/2022 11 p.m. PDT,12,23,5,360,0,4223,487,0
NEVP,7/10/2022 12 a.m. PDT,7,0,5,328,0,3940,445,0
NEVP,7/10/2022 1 a.m. PDT,3,0,5,348,0,3684,443,0
NEVP,7/10/2022 2 a.m. PDT,13,0,5,364,0,3564,442,0
NEVP,7/10/2022 3 a.m. PDT,14,1,5,363,0,3374,402,0
NEVP,7/10/2022 4 a.m. PDT,11,1,5,371,0,3232,396,0
NEVP,7/10/2022 5 a.m. PDT,6,1,5,380,0,3024,397,0
NEVP,7/10/2022 6 a.m. PDT,5,7,5,382,0,2992,397,0
NEVP,7/10/2022 7 a.m. PDT,0,335,5,380,0,2563,396,0
NEVP,7/10/2022 8 a.m. PDT,0,897,5,378,0,1875,396,0
NEVP,7/10/2022 9 a.m. PDT,1,1127,5,379,0,1630,397,0
NEVP,7/10/2022 10 a.m. PDT,6,1155,5,375,0,1512,396,0
NEVP,7/10/2022 11 a.m. PDT,10,1415,5,373,0,1795,396,0
NEVP,7/10/2022 12 p.m. PDT,22,1603,5,361,0,2164,396,0
NEVP,7/10/2022 1 p.m. PDT,69,1830,5,350,0,2487,396,0
NEVP,7/10/2022 2 p.m. PDT,87,1844,5,337,0,3037,396,0
NEVP,7/10/2022 3 p.m. PDT,68,1828,5,324,0,3248,396,0
NEVP,7/10/2022 4 p.m. PDT,36,1754,5,316,0,3573,396,0
NEVP,7/10/2022 5 p.m. PDT,15,1735,5,298,0,3671,396,0
NEVP,7/10/2022 6 p.m. PDT,5,1592,5,282,0,3869,425,0
NEVP,7/10/2022 7 p.m. PDT,20,1035,5,266,0,3956,518,0
NEVP,7/10/2022 8 p.m. PDT,29,204,5,319,0,4318,536,0
NEVP,7/10/2022 9 p.m. PDT,14,19,5,325,0,4392,563,0
NEVP,7/10/2022 10 p.m. PDT,4,25,5,319,0,4345,537,0
NEVP,7/10/2022 11 p.m. PDT,0,25,5,325,0,4467,523,0
NEVP,7/11/2022 12 a.m. PDT,3,24,5,305,0,4129,488,0
NEVP,7/11/2022 1 a.m. PDT,108,3,5,313,0,4060,414,0
NEVP,7/11/2022 2 a.m. PDT,116,0,5,317,0,3965,407,0
NEVP,7/11/2022 3 a.m. PDT,101,1,5,325,0,3684,394,0
NEVP,7/11/2022 4 a.m. PDT,77,1,5,331,0,3384,393,0
NEVP,7/11/2022 5 a.m. PDT,80,1,5,339,0,3352,393,0
NEVP,7/11/2022 6 a.m. PDT,77,8,5,340,0,3341,393,0
NEVP,7/11/2022 7 a.m. PDT,58,471,5,345,0,2946,394,0
NEVP,7/11/2022 8 a.m. PDT,28,1333,5,353,0,2284,394,0
NEVP,7/11/2022 9 a.m. PDT,17,1704,5,364,0,1976,394,0
NEVP,7/11/2022 10 a.m. PDT,5,1809,5,365,0,1959,394,0
NEVP,7/11/2022 11 a.m. PDT,0,1837,5,362,0,2149,398,0
NEVP,7/11/2022 12 p.m. PDT,0,1836,5,353,0,2680,450,0
NEVP,7/11/2022 1 p.m. PDT,0,1813,5,344,0,3227,480,0
NEVP,7/11/2022 2 p.m. PDT,1,1789,5,334,0,3574,480,0
NEVP,7/11/2022 3 p.m. PDT,3,1806,5,323,0,3778,481,0
NEVP,7/11/2022 4 p.m. PDT,24,1754,5,315,0,4111,484,0
NEVP,7/11/2022 5 p.m. PDT,18,1706,5,296,0,4388,513,0
NEVP,7/11/2022 6 p.m. PDT,7,1556,5,280,0,4370,555,0
NEVP,7/11/2022 7 p.m. PDT,90,989,5,259,0,4283,589,0
NEVP,7/11/2022 8 p.m. PDT,51,194,5,323,0,4562,589,0
NEVP,7/11/2022 9 p.m. PDT,7,26,5,328,0,4718,589,0
NEVP,7/11/2022 10 p.m. PDT,0,24,5,326,0,4615,589,0
NEVP,7/11/2022 11 p.m. PDT,5,24,5,319,0,4552,589,0
NEVP,7/12/2022 12 a.m. PDT,12,10,5,286,0,4142,589,0
NEVP,7/12/2022 1 a.m. PDT,18,0,5,295,0,3998,548,0
NEVP,7/12/2022 2 a.m. PDT,0,0,5,297,0,3753,496,0
NEVP,7/12/2022 3 a.m. PDT,0,1,5,300,0,3259,496,0
NEVP,7/12/2022 4 a.m. PDT,0,1,5,314,0,3095,496,0
NEVP,7/12/2022 5 a.m. PDT,0,1,5,323,0,2896,491,0
NEVP,7/12/2022 6 a.m. PDT,0,5,5,339,0,2874,412,0
NEVP,7/12/2022 7 a.m. PDT,0,223,5,346,0,2996,394,0
NEVP,7/12/2022 8 a.m. PDT,0,1088,5,351,0,1956,423,0
NEVP,7/12/2022 9 a.m. PDT,0,1553,5,346,0,1927,476,0
NEVP,7/12/2022 10 a.m. PDT,9,1687,5,340,0,2184,519,0
NEVP,7/12/2022 11 a.m. PDT,21,1826,5,325,0,2233,513,0
NEVP,7/12/2022 12 p.m. PDT,61,1828,5,311,0,2394,511,0
NEVP,7/12/2022 1 p.m. PDT,50,1830,5,310,0,2751,539,0
NEVP,7/12/2022 2 p.m. PDT,3,1809,5,298,0,3279,571,0
NEVP,7/12/2022 3 p.m. PDT,25,1754,5,296,0,3749,580,0
NEVP,7/12/2022 4 p.m. PDT,29,1740,5,288,0,3992,579,0
NEVP,7/12/2022 5 p.m. PDT,6,1650,5,274,0,4211,574,0
NEVP,7/12/2022 6 p.m. PDT,8,1354,5,261,0,4264,581,0
NEVP,7/12/2022 7 p.m. PDT,28,860,5,309,0,4327,591,0
NEVP,7/12/2022 8 p.m. PDT,36,180,5,306,0,4311,591,0
NEVP,7/12/2022 9 p.m. PDT,31,29,5,308,0,4616,592,0
NEVP,7/12/2022 10 p.m. PDT,1,22,5,296,0,4628,592,0
NEVP,7/12/2022 11 p.m. PDT,5,0,5,269,0,4564,583,0
NEVP,7/13/2022 12 a.m. PDT,0,0,5,274,0,4342,568,0
NEVP,7/13/2022 1 a.m. PDT,0,0,5,289,0,4306,568,0
NEVP,7/13/2022 2 a.m. PDT,0,0,5,292,0,3955,524,0
NEVP,7/13/2022 3 a.m. PDT,0,0,5,302,0,3586,409,0
NEVP,7/13/2022 4 a.m. PDT,1,1,5,312,0,3479,393,0
NEVP,7/13/2022 5 a.m. PDT,7,1,5,313,0,3528,393,0
NEVP,7/13/2022 6 a.m. PDT,17,5,5,322,0,3467,393,0
NEVP,7/13/2022 7 a.m. PDT,46,328,5,323,0,3207,429,0
NEVP,7/13/2022 8 a.m. PDT,57,1092,5,324,0,2420,490,0
NEVP,7/13/2022 9 a.m. PDT,62,1553,5,321,0,2203,550,0
NEVP,7/13/2022 10 a.m. PDT,86,1707,5,323,0,2370,574,0
NEVP,7/13/2022 11 a.m. PDT,97,1759,5,317,0,2624,573,0
NEVP,7/13/2022 12 p.m. PDT,92,1691,5,312,0,2949,573,0
NEVP,7/13/2022 1 p.m. PDT,76,1709,5,301,0,3416,568,0
NEVP,7/13/2022 2 p.m. PDT,52,1827,5,296,0,3717,577,0
NEVP,7/13/2022 3 p.m. PDT,28,1616,5,294,0,3756,586,0
NEVP,7/13/2022 4 p.m. PDT,48,1406,5,291,0,3839,589,0
NEVP,7/13/2022 5 p.m. PDT,82,1250,5,278,0,3964,589,0
NEVP,7/13/2022 6 p.m. PDT,94,1006,5,268,0,4095,589,0
NEVP,7/13/2022 7 p.m. PDT,86,786,5,330,0,4101,589,0
NEVP,7/13/2022 8 p.m. PDT,60,207,5,322,0,4102,589,0
NEVP,7/13/2022 9 p.m. PDT,35,26,5,319,0,4207,590,0
NEVP,7/13/2022 10 p.m. PDT,57,0,5,276,0,4218,574,0
NEVP,7/13/2022 11 p.m. PDT,13,6,5,314,0,4234,559,0
NEVP,7/14/2022 12 a.m. PDT,11,0,5,295,0,4281,506,0
NEVP,7/14/2022 1 a.m. PDT,21,0,5,305,0,4162,397,0
NEVP,7/14/2022 2 a.m. PDT,41,0,5,322,0,3922,393,0
NEVP,7/14/2022 3 a.m. PDT,71,1,5,336,0,3690,394,0
NEVP,7/14/2022 4 a.m. PDT,44,1,5,343,0,3580,393,0
NEVP,7/14/2022 5 a.m. PDT,37,1,5,349,0,3556,393,0
NEVP,7/14/2022 6 a.m. PDT,25,5,5,354,0,3615,393,0
NEVP,7/14/2022 7 a.m. PDT,14,283,5,360,0,2973,393,0
NEVP,7/14/2022 8 a.m. PDT,19,958,5,357,0,2481,412,0
NEVP,7/14/2022 9 a.m. PDT,39,1554,5,356,0,1758,519,0
NEVP,7/14/2022 10 a.m. PDT,46,1706,5,349,0,2056,561,0
NEVP,7/14/2022 11 a.m. PDT,47,1683,5,343,0,2184,581,0
NEVP,7/14/2022 12 p.m. PDT,43,1683,5,333,0,2659,584,0
NEVP,7/14/2022 1 p.m. PDT,20,1748,5,313,0,3093,584,0
NEVP,7/14/2022 2 p.m. PDT,18,1220,5,301,0,3593,584,0
NEVP,7/14/2022 3 p.m. PDT,13,922,5,308,0,3961,584,0
NEVP,7/14/2022 4 p.m. PDT,13,591,5,305,0,4113,584,0
NEVP,7/14/2022 5 p.m. PDT,23,461,5,293,0,4028,584,0
NEVP,7/14/2022 6 p.m. PDT,33,421,5,273,0,3957,583,0
NEVP,7/14/2022 7 p.m. PDT,48,337,5,309,0,3818,584,0
NEVP,7/14/2022 8 p.m. PDT,79,132,5,324,0,3784,584,0
NEVP,7/14/2022 9 p.m. PDT,87,27,5,322,0,3787,584,0
NEVP,7/14/2022 10 p.m. PDT,131,0,5,266,0,3675,584,0
NEVP,7/14/2022 11 p.m. PDT,98,22,5,343,0,3489,522,0
NEVP,7/15/2022 12 a.m. PDT,107,0,5,294,0,3448,455,0
NEVP,7/15/2022 1 a.m. PDT,75,0,5,304,0,3259,455,0
NEVP,7/15/2022 2 a.m. PDT,18,0,5,313,0,3074,423,0
NEVP,7/15/2022 3 a.m. PDT,10,0,5,322,0,2967,394,0
NEVP,7/15/2022 4 a.m. PDT,55,1,5,330,0,2893,394,0
NEVP,7/15/2022 5 a.m. PDT,78,1,5,331,0,2751,394,0
NEVP,7/15/2022 6 a.m. PDT,68,2,5,335,0,2695,394,0
NEVP,7/15/2022 7 a.m. PDT,78,248,5,337,0,2016,393,0
NEVP,7/15/2022 8 a.m. PDT,58,1146,5,343,0,1750,393,0
NEVP,7/15/2022 9 a.m. PDT,53,1563,5,350,0,1763,393,0
NEVP,7/15/2022 10 a.m. PDT,32,1788,5,349,0,1808,393,0
NEVP,7/15/2022 11 a.m. PDT,38,1809,5,347,0,2233,393,0
NEVP,7/15/2022 12 p.m. PDT,20,1722,5,326,0,2750,444,0
