"BA Code","Timestamp (Hour Ending)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Petroleum Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)"
FPC,"3/7/2022 8 a.m. EST",82,35,65,0,3466,177
FPC,"3/7/2022 9 a.m. EST",310,36,60,0,3549,176
FPC,"3/7/2022 10 a.m. EST",393,35,59,0,3884,212
FPC,"3/7/2022 11 a.m. EST",359,35,57,0,4157,360
FPC,"3/7/2022 12 p.m. EST",308,35,59,0,4444,625
FPC,"3/7/2022 1 p.m. EST",310,33,59,0,4891,710
FPC,"3/7/2022 2 p.m. EST",321,34,58,0,5172,713
FPC,"3/7/2022 3 p.m. EST",307,33,59,0,5417,711
FPC,"3/7/2022 4 p.m. EST",232,34,57,0,5702,712
FPC,"3/7/2022 5 p.m. EST",206,35,61,0,5857,709
FPC,"3/7/2022 6 p.m. EST",131,38,65,0,5848,714
FPC,"3/7/2022 7 p.m. EST",8,34,64,0,5855,710
FPC,"3/7/2022 8 p.m. EST",0,33,66,0,5489,710
FPC,"3/7/2022 9 p.m. EST",0,34,62,0,4864,713
FPC,"3/7/2022 10 p.m. EST",0,34,61,0,4251,711
FPC,"3/7/2022 11 p.m. EST",0,34,62,0,3835,666
FPC,"3/8/2022 12 a.m. EST",0,35,61,0,3606,519
FPC,"3/8/2022 1 a.m. EST",0,35,61,0,3348,247
FPC,"3/8/2022 2 a.m. EST",0,34,60,0,3142,176
FPC,"3/8/2022 3 a.m. EST",0,35,61,0,2972,177
FPC,"3/8/2022 4 a.m. EST",0,35,59,0,2978,177
FPC,"3/8/2022 5 a.m. EST",0,34,61,0,3009,177
FPC,"3/8/2022 6 a.m. EST",0,35,60,0,3246,211
FPC,"3/8/2022 7 a.m. EST",0,35,60,0,3510,478
FPC,"3/8/2022 8 a.m. EST",25,35,60,0,3405,697
FPC,"3/8/2022 9 a.m. EST",77,34,63,0,3737,709
FPC,"3/8/2022 10 a.m. EST",129,35,64,55,3694,714
FPC,"3/8/2022 11 a.m. EST",202,33,66,88,3987,710
FPC,"3/8/2022 12 p.m. EST",276,34,64,75,3870,707
FPC,"3/8/2022 1 p.m. EST",301,33,66,0,4286,707
FPC,"3/8/2022 2 p.m. EST",324,33,64,0,4583,709
FPC,"3/8/2022 3 p.m. EST",308,34,67,0,4796,710
FPC,"3/8/2022 4 p.m. EST",288,34,64,0,5058,711
FPC,"3/8/2022 5 p.m. EST",240,34,67,0,5187,707
FPC,"3/8/2022 6 p.m. EST",144,38,66,0,5115,709
FPC,"3/8/2022 7 p.m. EST",9,34,65,0,4984,708
FPC,"3/8/2022 8 p.m. EST",0,33,66,0,4737,707
FPC,"3/8/2022 9 p.m. EST",0,34,66,0,4325,709
FPC,"3/8/2022 10 p.m. EST",0,33,66,0,3900,708
FPC,"3/8/2022 11 p.m. EST",0,34,66,0,3666,709
FPC,"3/9/2022 12 a.m. EST",0,34,65,0,3489,709
FPC,"3/9/2022 1 a.m. EST",0,34,67,0,3118,596
FPC,"3/9/2022 2 a.m. EST",0,34,68,0,3127,277
FPC,"3/9/2022 3 a.m. EST",0,34,88,0,3111,164
FPC,"3/9/2022 4 a.m. EST",0,34,86,0,3023,167
FPC,"3/9/2022 5 a.m. EST",0,34,86,0,3036,174
FPC,"3/9/2022 6 a.m. EST",0,34,90,0,3086,341
FPC,"3/9/2022 7 a.m. EST",0,35,87,0,3381,634
FPC,"3/9/2022 8 a.m. EST",27,35,86,0,3430,699
FPC,"3/9/2022 9 a.m. EST",93,34,88,49,3439,699
FPC,"3/9/2022 10 a.m. EST",178,34,84,87,3576,698
FPC,"3/9/2022 11 a.m. EST",216,34,82,87,4143,699
FPC,"3/9/2022 12 p.m. EST",239,35,87,87,4213,698
FPC,"3/9/2022 1 p.m. EST",214,34,87,17,4728,698
FPC,"3/9/2022 2 p.m. EST",169,34,85,0,5004,696
FPC,"3/9/2022 3 p.m. EST",179,35,85,0,5120,695
FPC,"3/9/2022 4 p.m. EST",166,35,87,0,5404,697
FPC,"3/9/2022 5 p.m. EST",112,36,85,0,5482,700
FPC,"3/9/2022 6 p.m. EST",31,39,87,0,5460,699
FPC,"3/9/2022 7 p.m. EST",2,34,85,0,5305,700
FPC,"3/9/2022 8 p.m. EST",0,34,88,0,5120,700
FPC,"3/9/2022 9 p.m. EST",0,34,87,0,4793,600
FPC,"3/9/2022 10 p.m. EST",0,34,88,0,4145,663
FPC,"3/9/2022 11 p.m. EST",0,34,86,0,3637,698
FPC,"3/10/2022 12 a.m. EST",0,34,89,0,3388,646
FPC,"3/10/2022 1 a.m. EST",0,34,87,0,3152,400
FPC,"3/10/2022 2 a.m. EST",0,35,88,0,3095,180
FPC,"3/10/2022 3 a.m. EST",0,35,87,0,2986,178
FPC,"3/10/2022 4 a.m. EST",0,35,89,0,2929,180
FPC,"3/10/2022 5 a.m. EST",0,35,87,0,2948,178
FPC,"3/10/2022 6 a.m. EST",0,34,89,0,3143,199
FPC,"3/10/2022 7 a.m. EST",0,35,88,0,3465,306
FPC,"3/10/2022 8 a.m. EST",39,35,86,0,3535,416
FPC,"3/10/2022 9 a.m. EST",75,34,88,0,3646,442
FPC,"3/10/2022 10 a.m. EST",115,35,86,0,3662,580
FPC,"3/10/2022 11 a.m. EST",127,34,85,0,3671,710
FPC,"3/10/2022 12 p.m. EST",138,35,86,0,3815,710
FPC,"3/10/2022 1 p.m. EST",127,34,84,0,4110,710
FPC,"3/10/2022 2 p.m. EST",140,34,84,0,4184,709
FPC,"3/10/2022 3 p.m. EST",113,35,86,0,4104,709
FPC,"3/10/2022 4 p.m. EST",129,34,85,0,3688,714
FPC,"3/10/2022 5 p.m. EST",82,34,86,0,3608,712
FPC,"3/10/2022 6 p.m. EST",36,38,86,0,3654,683
FPC,"3/10/2022 7 p.m. EST",1,33,88,0,3788,671
FPC,"3/10/2022 8 p.m. EST",0,34,88,0,3900,669
FPC,"3/10/2022 9 p.m. EST",0,34,88,0,3709,668
FPC,"3/10/2022 10 p.m. EST",0,34,89,0,3558,646
FPC,"3/10/2022 11 p.m. EST",0,34,88,0,3435,373
FPC,"3/11/2022 12 a.m. EST",0,33,89,0,3356,184
FPC,"3/11/2022 1 a.m. EST",0,34,83,0,3071,178
FPC,"3/11/2022 2 a.m. EST",0,34,85,0,2759,178
FPC,"3/11/2022 3 a.m. EST",0,34,89,0,2613,178
FPC,"3/11/2022 4 a.m. EST",0,34,88,0,2571,178
FPC,"3/11/2022 5 a.m. EST",0,34,89,0,2620,177
FPC,"3/11/2022 6 a.m. EST",0,34,89,0,2824,190
FPC,"3/11/2022 7 a.m. EST",1,34,90,0,3189,217
FPC,"3/11/2022 8 a.m. EST",31,34,87,0,3376,316
FPC,"3/11/2022 9 a.m. EST",97,34,90,0,3466,438
FPC,"3/11/2022 10 a.m. EST",142,33,86,0,3594,572
FPC,"3/11/2022 11 a.m. EST",152,34,87,0,3973,591
FPC,"3/11/2022 12 p.m. EST",173,35,89,0,4307,591
FPC,"3/11/2022 1 p.m. EST",181,35,86,0,4559,590
FPC,"3/11/2022 2 p.m. EST",158,35,89,0,4755,642
FPC,"3/11/2022 3 p.m. EST",149,34,86,20,4874,709
FPC,"3/11/2022 4 p.m. EST",158,35,88,45,4994,708
FPC,"3/11/2022 5 p.m. EST",100,35,87,3,5086,708
FPC,"3/11/2022 6 p.m. EST",37,36,87,0,5063,706
FPC,"3/11/2022 7 p.m. EST",2,32,88,0,4959,706
FPC,"3/11/2022 8 p.m. EST",0,33,88,0,4971,631
FPC,"3/11/2022 9 p.m. EST",0,34,86,0,4651,600
FPC,"3/11/2022 10 p.m. EST",0,33,89,0,4276,602
FPC,"3/11/2022 11 p.m. EST",0,33,87,0,3775,600
FPC,"3/12/2022 12 a.m. EST",0,34,89,0,3400,600
FPC,"3/12/2022 1 a.m. EST",0,33,89,0,3066,600
FPC,"3/12/2022 2 a.m. EST",0,34,97,0,2794,598
FPC,"3/12/2022 3 a.m. EST",0,33,98,0,2838,598
FPC,"3/12/2022 4 a.m. EST",0,32,98,0,2764,599
FPC,"3/12/2022 5 a.m. EST",0,33,97,0,2781,598
FPC,"3/12/2022 6 a.m. EST",0,34,93,0,2859,599
FPC,"3/12/2022 7 a.m. EST",0,33,88,0,3018,598
FPC,"3/12/2022 8 a.m. EST",16,34,94,0,3085,599
FPC,"3/12/2022 9 a.m. EST",49,33,94,0,3571,598
FPC,"3/12/2022 10 a.m. EST",125,33,92,0,3810,599
FPC,"3/12/2022 11 a.m. EST",205,33,94,0,3766,598
FPC,"3/12/2022 12 p.m. EST",287,35,97,0,3515,598
FPC,"3/12/2022 1 p.m. EST",327,33,96,0,3299,599
FPC,"3/12/2022 2 p.m. EST",360,29,97,0,3008,598
FPC,"3/12/2022 3 p.m. EST",353,29,96,0,2853,598
FPC,"3/12/2022 4 p.m. EST",372,29,100,0,2697,599
FPC,"3/12/2022 5 p.m. EST",366,29,101,0,2709,598
FPC,"3/12/2022 6 p.m. EST",184,28,99,0,2996,599
FPC,"3/12/2022 7 p.m. EST",13,19,101,0,3377,598
FPC,"3/12/2022 8 p.m. EST",0,19,90,0,3565,598
FPC,"3/12/2022 9 p.m. EST",0,18,75,0,3606,598
FPC,"3/12/2022 10 p.m. EST",0,19,73,0,3576,599
FPC,"3/12/2022 11 p.m. EST",0,23,74,0,3472,561
FPC,"3/13/2022 12 a.m. EST",0,23,54,0,3277,548
FPC,"3/13/2022 1 a.m. EST",0,23,52,0,2992,561
FPC,"3/13/2022 3 a.m. EDT",0,23,50,0,3004,526
FPC,"3/13/2022 4 a.m. EDT",0,24,51,0,3134,522
FPC,"3/13/2022 5 a.m. EDT",0,23,51,0,3274,610
FPC,"3/13/2022 6 a.m. EDT",0,23,54,0,3608,610
FPC,"3/13/2022 7 a.m. EDT",0,23,52,0,4016,671
FPC,"3/13/2022 8 a.m. EDT",2,23,53,0,4395,719
FPC,"3/13/2022 9 a.m. EDT",142,23,51,0,4825,718
FPC,"3/13/2022 10 a.m. EDT",398,22,53,0,4621,714
FPC,"3/13/2022 11 a.m. EDT",462,23,52,0,4506,509
FPC,"3/13/2022 12 p.m. EDT",475,23,53,0,4277,247
FPC,"3/13/2022 1 p.m. EDT",477,23,52,0,3816,160
FPC,"3/13/2022 2 p.m. EDT",476,26,51,0,3540,4
FPC,"3/13/2022 3 p.m. EDT",464,28,52,0,3244,-39
FPC,"3/13/2022 4 p.m. EDT",461,28,51,0,3142,-38
FPC,"3/13/2022 5 p.m. EDT",443,28,53,0,3185,-40
FPC,"3/13/2022 6 p.m. EDT",407,30,52,0,3354,-39
FPC,"3/13/2022 7 p.m. EDT",221,26,49,0,3663,-38
FPC,"3/13/2022 8 p.m. EDT",20,26,45,0,4089,-39
FPC,"3/13/2022 9 p.m. EDT",1,26,43,0,4340,-39
FPC,"3/13/2022 10 p.m. EDT",0,26,43,0,4119,-38
FPC,"3/13/2022 11 p.m. EDT",0,25,43,0,3872,-39
FPC,"3/14/2022 12 a.m. EDT",0,26,43,0,3572,-40
FPC,"3/14/2022 1 a.m. EDT",0,26,43,0,3339,-14
FPC,"3/14/2022 2 a.m. EDT",0,26,42,0,3193,-15
FPC,"3/14/2022 3 a.m. EDT",0,27,43,0,3154,-16
FPC,"3/14/2022 4 a.m. EDT",0,26,41,0,3262,-15
FPC,"3/14/2022 5 a.m. EDT",0,27,43,0,3455,-16
FPC,"3/14/2022 6 a.m. EDT",0,27,43,0,3871,-15
FPC,"3/14/2022 7 a.m. EDT",0,26,41,0,4467,-16
FPC,"3/14/2022 8 a.m. EDT",1,27,43,0,4862,-15
FPC,"3/14/2022 9 a.m. EDT",134,26,34,0,4766,-15
FPC,"3/14/2022 10 a.m. EDT",375,27,42,0,4256,-15
FPC,"3/14/2022 11 a.m. EDT",436,27,41,0,3846,-16
FPC,"3/14/2022 12 p.m. EDT",454,27,40,0,3556,-15
FPC,"3/14/2022 1 p.m. EDT",427,28,40,0,3556,-15
FPC,"3/14/2022 2 p.m. EDT",357,28,41,0,3498,-16
FPC,"3/14/2022 3 p.m. EDT",346,28,41,0,3599,-15
FPC,"3/14/2022 4 p.m. EDT",299,28,41,0,3553,-16
FPC,"3/14/2022 5 p.m. EDT",314,27,43,0,3609,-14
FPC,"3/14/2022 6 p.m. EDT",254,31,43,0,3844,-16
FPC,"3/14/2022 7 p.m. EDT",134,27,43,0,4111,-15
FPC,"3/14/2022 8 p.m. EDT",9,28,43,0,4461,-16
FPC,"3/14/2022 9 p.m. EDT",0,27,44,0,4638,-15
FPC,"3/14/2022 10 p.m. EDT",0,27,43,0,4491,-16
FPC,"3/14/2022 11 p.m. EDT",0,28,43,0,3972,-15
FPC,"3/15/2022 12 a.m. EDT",0,27,44,0,3515,-16
FPC,"3/15/2022 1 a.m. EDT",0,27,40,0,3177,-11
FPC,"3/15/2022 2 a.m. EDT",0,27,45,0,2930,-12
FPC,"3/15/2022 3 a.m. EDT",0,27,42,0,2783,-12
FPC,"3/15/2022 4 a.m. EDT",0,27,43,0,2726,-12
FPC,"3/15/2022 5 a.m. EDT",1,28,43,0,2768,-12
FPC,"3/15/2022 6 a.m. EDT",0,27,44,0,2909,-12
FPC,"3/15/2022 7 a.m. EDT",0,27,42,0,3331,-12
FPC,"3/15/2022 8 a.m. EDT",0,27,43,0,3632,-12
FPC,"3/15/2022 9 a.m. EDT",28,27,44,0,3829,-12
FPC,"3/15/2022 10 a.m. EDT",90,28,44,0,3918,-12
FPC,"3/15/2022 11 a.m. EDT",131,27,44,0,4077,-11
FPC,"3/15/2022 12 p.m. EDT",201,28,45,0,4058,-13
FPC,"3/15/2022 1 p.m. EDT",299,27,43,0,4075,-12
FPC,"3/15/2022 2 p.m. EDT",241,28,43,0,4257,-11
FPC,"3/15/2022 3 p.m. EDT",143,27,42,0,4592,-13
FPC,"3/15/2022 4 p.m. EDT",142,27,42,0,4700,-12
FPC,"3/15/2022 5 p.m. EDT",85,27,45,0,4880,-11
FPC,"3/15/2022 6 p.m. EDT",34,30,43,0,4920,-13
FPC,"3/15/2022 7 p.m. EDT",14,26,43,0,5004,-11
FPC,"3/15/2022 8 p.m. EDT",0,26,42,0,5151,-12
FPC,"3/15/2022 9 p.m. EDT",0,27,45,0,5281,-13
FPC,"3/15/2022 10 p.m. EDT",0,26,42,0,4889,-11
FPC,"3/15/2022 11 p.m. EDT",0,26,45,0,4278,-12
FPC,"3/16/2022 12 a.m. EDT",0,27,43,0,3775,-13
FPC,"3/16/2022 1 a.m. EDT",0,26,40,0,3370,-11
FPC,"3/16/2022 2 a.m. EDT",0,27,43,0,3039,-11
FPC,"3/16/2022 3 a.m. EDT",0,27,42,0,2899,-12
FPC,"3/16/2022 4 a.m. EDT",0,27,44,0,2817,-12
FPC,"3/16/2022 5 a.m. EDT",0,27,42,0,2828,-11
FPC,"3/16/2022 6 a.m. EDT",0,27,42,0,2958,-12
FPC,"3/16/2022 7 a.m. EDT",0,27,43,0,3244,-12
FPC,"3/16/2022 8 a.m. EDT",0,27,43,0,3514,-11
FPC,"3/16/2022 9 a.m. EDT",34,22,43,0,3785,-12
FPC,"3/16/2022 10 a.m. EDT",92,16,43,0,4056,-11
FPC,"3/16/2022 11 a.m. EDT",191,18,41,0,4181,-12
FPC,"3/16/2022 12 p.m. EDT",243,17,45,0,4396,-12
FPC,"3/16/2022 1 p.m. EDT",383,25,40,0,4563,-11
FPC,"3/16/2022 2 p.m. EDT",398,28,43,0,4645,-12
FPC,"3/16/2022 3 p.m. EDT",395,31,40,0,4746,-12
FPC,"3/16/2022 4 p.m. EDT",413,33,42,0,4836,-11
FPC,"3/16/2022 5 p.m. EDT",414,34,42,0,4849,-11
FPC,"3/16/2022 6 p.m. EDT",382,35,43,0,4978,-13
FPC,"3/16/2022 7 p.m. EDT",213,34,41,0,5208,-11
FPC,"3/16/2022 8 p.m. EDT",18,33,43,0,5308,-11
FPC,"3/16/2022 9 p.m. EDT",0,34,41,0,5360,-13
FPC,"3/16/2022 10 p.m. EDT",0,34,42,0,4964,-11
FPC,"3/16/2022 11 p.m. EDT",0,34,42,0,4471,-11
FPC,"3/17/2022 12 a.m. EDT",0,34,43,0,3917,-13
FPC,"3/17/2022 1 a.m. EDT",0,34,41,0,3466,-11
FPC,"3/17/2022 2 a.m. EDT",0,36,42,0,3120,-11
FPC,"3/17/2022 3 a.m. EDT",0,35,43,0,2933,-11
FPC,"3/17/2022 4 a.m. EDT",0,36,43,0,2829,-11
FPC,"3/17/2022 5 a.m. EDT",0,35,42,0,2852,-11
FPC,"3/17/2022 6 a.m. EDT",0,36,43,0,2977,-13
FPC,"3/17/2022 7 a.m. EDT",0,35,44,0,3229,-11
FPC,"3/17/2022 8 a.m. EDT",2,35,42,0,3486,-11
FPC,"3/17/2022 9 a.m. EDT",116,35,41,0,3692,-11
FPC,"3/17/2022 10 a.m. EDT",296,36,43,0,3703,-11
FPC,"3/17/2022 11 a.m. EDT",410,35,43,0,3664,-11
FPC,"3/17/2022 12 p.m. EDT",520,35,43,0,3678,-13
FPC,"3/17/2022 1 p.m. EDT",537,35,44,0,3903,-11
FPC,"3/17/2022 2 p.m. EDT",536,35,40,0,4172,-11
FPC,"3/17/2022 3 p.m. EDT",541,35,40,0,4364,-11
