"BA Code","Timestamp (Hour Ending)","Wind Generation (MWh)","Solar Generation (MWh)","Hydro Generation (MWh)","Other Generation (MWh)","Natural gas Generation (MWh)","Coal Generation (MWh)","Nuclear Generation (MWh)"
ERCO,"2/3/2022 3 p.m. CST",17754,3272,52,155,25712,10951,5134
ERCO,"2/3/2022 4 p.m. CST",17458,3092,53,146,26627,10728,5134
ERCO,"2/3/2022 5 p.m. CST",16768,2900,73,160,27958,10733,5134
ERCO,"2/3/2022 6 p.m. CST",15909,1550,74,181,31825,10524,5134
ERCO,"2/3/2022 7 p.m. CST",15011,62,72,180,35762,10598,5134
ERCO,"2/3/2022 8 p.m. CST",14854,1,72,185,35710,10777,5134
ERCO,"2/3/2022 9 p.m. CST",14988,0,73,171,34981,11010,5135
ERCO,"2/3/2022 10 p.m. CST",15484,0,59,182,33278,11256,5135
ERCO,"2/3/2022 11 p.m. CST",15988,0,56,171,30913,11295,5137
ERCO,"2/4/2022 12 a.m. CST",16268,0,55,160,29955,10691,5136
ERCO,"2/4/2022 1 a.m. CST",16399,0,74,161,29361,10260,5136
ERCO,"2/4/2022 2 a.m. CST",16077,0,58,164,29224,10438,5137
ERCO,"2/4/2022 3 a.m. CST",14889,0,56,157,30336,10525,5137
ERCO,"2/4/2022 4 a.m. CST",13765,0,55,165,31502,10701,5136
ERCO,"2/4/2022 5 a.m. CST",13591,0,54,162,31995,10930,5137
ERCO,"2/4/2022 6 a.m. CST",13204,0,55,173,33434,11324,5137
ERCO,"2/4/2022 7 a.m. CST",13143,0,75,172,35265,11251,5137
ERCO,"2/4/2022 8 a.m. CST",13659,49,80,242,36469,10989,5138
ERCO,"2/4/2022 9 a.m. CST",13208,2286,82,217,35378,11348,5138
ERCO,"2/4/2022 10 a.m. CST",11172,5549,83,215,34043,11844,5139
ERCO,"2/4/2022 11 a.m. CST",9883,6493,62,188,33481,11966,5138
ERCO,"2/4/2022 12 p.m. CST",9637,6828,60,184,31439,12028,5139
ERCO,"2/4/2022 1 p.m. CST",10133,6881,61,182,28870,11731,5138
ERCO,"2/4/2022 2 p.m. CST",10214,6976,61,209,26514,11479,5139
ERCO,"2/4/2022 3 p.m. CST",9690,7225,60,219,25256,10878,5139
ERCO,"2/4/2022 4 p.m. CST",9008,7400,59,185,24516,10617,5140
ERCO,"2/4/2022 5 p.m. CST",8145,7101,80,192,24897,10837,5139
ERCO,"2/4/2022 6 p.m. CST",7022,3237,81,217,30387,11412,5140
ERCO,"2/4/2022 7 p.m. CST",5583,113,83,242,37022,11903,5140
ERCO,"2/4/2022 8 p.m. CST",4662,0,85,207,38649,12007,5140
ERCO,"2/4/2022 9 p.m. CST",4830,0,78,189,38386,12011,5140
ERCO,"2/4/2022 10 p.m. CST",5302,0,59,189,37551,11875,5140
ERCO,"2/4/2022 11 p.m. CST",5902,0,59,208,35947,11809,5140
ERCO,"2/5/2022 12 a.m. CST",6519,0,59,213,33987,11803,5141
ERCO,"2/5/2022 1 a.m. CST",7218,0,59,191,32549,11936,5141
ERCO,"2/5/2022 2 a.m. CST",7629,0,59,204,31895,12003,5141
ERCO,"2/5/2022 3 a.m. CST",7600,0,59,198,32047,12098,5141
ERCO,"2/5/2022 4 a.m. CST",7654,0,59,213,32482,12185,5141
ERCO,"2/5/2022 5 a.m. CST",7728,0,59,188,33706,12144,5141
ERCO,"2/5/2022 6 a.m. CST",7920,0,59,217,34882,12162,5144
ERCO,"2/5/2022 7 a.m. CST",7477,0,59,227,37063,12178,5143
ERCO,"2/5/2022 8 a.m. CST",7364,179,60,242,38216,12143,5143
ERCO,"2/5/2022 9 a.m. CST",7056,3699,59,185,34069,11963,5143
ERCO,"2/5/2022 10 a.m. CST",6121,7763,59,188,28196,11776,5144
ERCO,"2/5/2022 11 a.m. CST",5557,8178,16,202,25224,11433,5144
ERCO,"2/5/2022 12 p.m. CST",7858,7996,13,185,20524,10612,5144
ERCO,"2/5/2022 1 p.m. CST",10317,7642,12,210,17787,8236,5144
ERCO,"2/5/2022 2 p.m. CST",11086,6911,13,210,17059,6261,5144
ERCO,"2/5/2022 3 p.m. CST",11502,5413,12,199,16749,5399,5144
ERCO,"2/5/2022 4 p.m. CST",11571,4410,11,181,16589,5023,5145
ERCO,"2/5/2022 5 p.m. CST",11803,4326,30,172,16338,4863,5145
ERCO,"2/5/2022 6 p.m. CST",12482,3001,30,239,17830,5546,5145
ERCO,"2/5/2022 7 p.m. CST",14682,127,30,139,18920,8950,5144
ERCO,"2/5/2022 8 p.m. CST",18323,0,30,145,18028,8531,5144
ERCO,"2/5/2022 9 p.m. CST",19921,0,30,146,17950,8382,5144
ERCO,"2/5/2022 10 p.m. CST",19925,0,11,128,18119,9022,5143
ERCO,"2/5/2022 11 p.m. CST",20030,0,10,122,17796,9077,5144
ERCO,"2/6/2022 12 a.m. CST",19795,0,10,121,17825,8792,5144
ERCO,"2/6/2022 1 a.m. CST",19141,0,10,116,17733,9166,5144
ERCO,"2/6/2022 2 a.m. CST",18817,0,10,134,18015,9358,5144
ERCO,"2/6/2022 3 a.m. CST",18220,0,10,141,18358,9989,5144
ERCO,"2/6/2022 4 a.m. CST",17058,0,10,152,19758,10296,5144
ERCO,"2/6/2022 5 a.m. CST",16092,0,10,135,21038,10780,5144
ERCO,"2/6/2022 6 a.m. CST",15228,0,13,171,22255,11417,5144
ERCO,"2/6/2022 7 a.m. CST",14230,0,55,181,24474,11527,5144
ERCO,"2/6/2022 8 a.m. CST",13612,204,51,194,26090,11543,5144
ERCO,"2/6/2022 9 a.m. CST",11569,3843,45,130,23998,11147,5145
ERCO,"2/6/2022 10 a.m. CST",8206,7940,45,177,21234,10267,5144
ERCO,"2/6/2022 11 a.m. CST",7367,8133,2,118,19121,10067,5143
ERCO,"2/6/2022 12 p.m. CST",7618,7854,0,129,17199,8761,5144
ERCO,"2/6/2022 1 p.m. CST",8095,7601,0,134,15230,7975,5144
ERCO,"2/6/2022 2 p.m. CST",8707,7066,0,110,14312,6359,5145
ERCO,"2/6/2022 3 p.m. CST",9606,6773,0,100,13573,5473,5145
ERCO,"2/6/2022 4 p.m. CST",10882,5195,0,96,13549,5087,5145
ERCO,"2/6/2022 5 p.m. CST",11968,3745,20,104,14343,4759,5145
ERCO,"2/6/2022 6 p.m. CST",12371,2227,20,231,16655,5008,5144
ERCO,"2/6/2022 7 p.m. CST",12303,109,20,175,18016,8654,5144
ERCO,"2/6/2022 8 p.m. CST",13300,1,20,163,17712,9420,5144
ERCO,"2/6/2022 9 p.m. CST",13659,1,19,151,17874,9384,5144
ERCO,"2/6/2022 10 p.m. CST",13275,1,0,94,17946,9518,5144
ERCO,"2/6/2022 11 p.m. CST",13074,1,0,115,17207,9143,5144
ERCO,"2/7/2022 12 a.m. CST",12762,1,3,117,16867,8465,5143
ERCO,"2/7/2022 1 a.m. CST",12149,1,36,137,17187,8062,5144
ERCO,"2/7/2022 2 a.m. CST",12227,1,28,128,17072,7855,5144
ERCO,"2/7/2022 3 a.m. CST",11908,1,9,174,17320,8186,5144
ERCO,"2/7/2022 4 a.m. CST",11501,1,9,121,17793,9147,5144
ERCO,"2/7/2022 5 a.m. CST",10779,1,10,142,19328,9863,5144
ERCO,"2/7/2022 6 a.m. CST",9861,1,53,194,22558,10434,5143
ERCO,"2/7/2022 7 a.m. CST",9349,1,53,210,26288,10779,5143
ERCO,"2/7/2022 8 a.m. CST",9225,162,59,334,28266,10880,5143
ERCO,"2/7/2022 9 a.m. CST",7845,3592,64,186,25301,10510,5144
ERCO,"2/7/2022 10 a.m. CST",5154,7586,55,210,21676,10188,5144
ERCO,"2/7/2022 11 a.m. CST",4435,8032,13,147,20007,10105,5144
ERCO,"2/7/2022 12 p.m. CST",5180,7840,9,151,18597,8711,5144
ERCO,"2/7/2022 1 p.m. CST",5718,7728,9,157,17036,7987,5143
ERCO,"2/7/2022 2 p.m. CST",5466,7770,9,148,16097,7718,5145
ERCO,"2/7/2022 3 p.m. CST",5566,7943,9,172,15406,7029,5145
ERCO,"2/7/2022 4 p.m. CST",5489,8073,6,117,15186,6674,5144
ERCO,"2/7/2022 5 p.m. CST",5289,7451,26,129,15813,7082,5144
ERCO,"2/7/2022 6 p.m. CST",3771,3454,26,244,20849,8453,5144
ERCO,"2/7/2022 7 p.m. CST",2753,144,26,237,26553,10230,5144
ERCO,"2/7/2022 8 p.m. CST",2891,0,27,200,27107,10972,5144
ERCO,"2/7/2022 9 p.m. CST",4207,0,27,173,26153,11002,5143
ERCO,"2/7/2022 10 p.m. CST",5772,0,9,122,24245,10950,5143
ERCO,"2/7/2022 11 p.m. CST",8086,0,6,115,20857,10670,5143
ERCO,"2/8/2022 12 a.m. CST",10755,0,6,143,17383,9894,5144
ERCO,"2/8/2022 1 a.m. CST",12674,0,6,222,15493,9270,5143
ERCO,"2/8/2022 2 a.m. CST",13615,0,7,160,15371,8985,5142
ERCO,"2/8/2022 3 a.m. CST",14532,0,6,156,15555,8829,5143
ERCO,"2/8/2022 4 a.m. CST",15323,0,8,172,15823,8810,5142
ERCO,"2/8/2022 5 a.m. CST",15886,0,10,160,16793,9141,5142
ERCO,"2/8/2022 6 a.m. CST",15872,0,12,205,19788,9454,5142
ERCO,"2/8/2022 7 a.m. CST",15887,0,60,247,23551,9735,5142
ERCO,"2/8/2022 8 a.m. CST",15800,223,62,203,24852,9708,5142
ERCO,"2/8/2022 9 a.m. CST",14692,3845,61,159,20498,9397,5142
ERCO,"2/8/2022 10 a.m. CST",10636,7549,17,223,17607,9001,5143
ERCO,"2/8/2022 11 a.m. CST",9334,8292,12,121,15442,8788,5143
ERCO,"2/8/2022 12 p.m. CST",9741,7757,11,105,13668,8039,5142
ERCO,"2/8/2022 1 p.m. CST",11193,6164,12,116,12446,7331,5143
ERCO,"2/8/2022 2 p.m. CST",12697,4396,12,130,11798,7097,5153
ERCO,"2/8/2022 3 p.m. CST",12977,4099,12,132,11222,6546,5156
ERCO,"2/8/2022 4 p.m. CST",13618,4376,11,118,11088,5154,5156
ERCO,"2/8/2022 5 p.m. CST",13010,5198,30,104,11573,4657,5157
ERCO,"2/8/2022 6 p.m. CST",11432,3290,30,216,14552,5902,5146
ERCO,"2/8/2022 7 p.m. CST",9869,157,32,148,18518,9086,5143
ERCO,"2/8/2022 8 p.m. CST",11300,1,32,126,17909,9424,5143
ERCO,"2/8/2022 9 p.m. CST",12832,1,32,141,16721,9126,5142
ERCO,"2/8/2022 10 p.m. CST",13412,1,13,128,15872,8923,5142
ERCO,"2/8/2022 11 p.m. CST",13434,1,12,132,15032,8490,5142
ERCO,"2/9/2022 12 a.m. CST",13348,1,12,155,14351,7722,5143
ERCO,"2/9/2022 1 a.m. CST",12046,1,32,159,15008,7732,5142
ERCO,"2/9/2022 2 a.m. CST",10029,1,11,123,16473,8533,5142
ERCO,"2/9/2022 3 a.m. CST",8307,1,11,119,17904,9263,5142
ERCO,"2/9/2022 4 a.m. CST",6838,1,11,155,20078,9373,5142
ERCO,"2/9/2022 5 a.m. CST",5826,1,10,146,22798,9670,5142
ERCO,"2/9/2022 6 a.m. CST",4845,1,13,172,26412,9841,5142
ERCO,"2/9/2022 7 a.m. CST",4187,1,75,141,30957,9719,5142
ERCO,"2/9/2022 8 a.m. CST",3739,212,76,170,32613,9945,5142
ERCO,"2/9/2022 9 a.m. CST",3422,3847,33,163,27831,9745,5143
ERCO,"2/9/2022 10 a.m. CST",1960,7423,29,230,23668,9267,5144
ERCO,"2/9/2022 11 a.m. CST",1517,7760,22,151,21503,9190,5148
ERCO,"2/9/2022 12 p.m. CST",1608,7588,35,125,19066,9122,5148
ERCO,"2/9/2022 1 p.m. CST",1580,7433,54,146,17472,8888,5148
ERCO,"2/9/2022 2 p.m. CST",1514,7434,25,120,16548,9113,5145
ERCO,"2/9/2022 3 p.m. CST",1254,7578,6,171,16663,8611,5143
ERCO,"2/9/2022 4 p.m. CST",1355,7724,6,114,16641,8176,5143
ERCO,"2/9/2022 5 p.m. CST",1796,7094,6,114,17096,8145,5143
ERCO,"2/9/2022 6 p.m. CST",2339,3382,5,235,19602,9275,5143
ERCO,"2/9/2022 7 p.m. CST",3848,162,5,164,21878,10151,5143
ERCO,"2/9/2022 8 p.m. CST",6697,1,5,148,21004,9273,5143
ERCO,"2/9/2022 9 p.m. CST",8352,1,5,110,19717,9031,5143
ERCO,"2/9/2022 10 p.m. CST",9357,1,6,121,18363,8653,5142
ERCO,"2/9/2022 11 p.m. CST",9729,1,6,114,16962,8358,5142
ERCO,"2/10/2022 12 a.m. CST",10009,1,6,119,15858,7751,5143
ERCO,"2/10/2022 1 a.m. CST",10237,1,25,149,15471,7123,5142
ERCO,"2/10/2022 2 a.m. CST",9809,1,6,117,15984,6997,5142
ERCO,"2/10/2022 3 a.m. CST",9326,1,4,169,16659,7184,5142
ERCO,"2/10/2022 4 a.m. CST",7880,1,4,98,18422,7675,5142
ERCO,"2/10/2022 5 a.m. CST",6706,1,4,117,20651,8191,5142
ERCO,"2/10/2022 6 a.m. CST",6061,1,7,114,22611,10023,5143
ERCO,"2/10/2022 7 a.m. CST",5498,1,67,152,26114,10572,5142
ERCO,"2/10/2022 8 a.m. CST",6153,224,71,126,26905,10889,5143
ERCO,"2/10/2022 9 a.m. CST",5755,3324,30,125,23269,10628,5142
ERCO,"2/10/2022 10 a.m. CST",3644,6917,24,182,19837,10002,5142
ERCO,"2/10/2022 11 a.m. CST",2811,7589,38,145,18438,9334,5142
ERCO,"2/10/2022 12 p.m. CST",1896,7163,4,139,17550,9400,5138
ERCO,"2/10/2022 1 p.m. CST",1072,7000,5,118,17280,9507,5139
ERCO,"2/10/2022 2 p.m. CST",661,7036,5,135,17032,9573,5141
ERCO,"2/10/2022 3 p.m. CST",946,7303,4,101,16593,9175,5140
ERCO,"2/10/2022 4 p.m. CST",1285,7445,3,110,16312,8767,5140
ERCO,"2/10/2022 5 p.m. CST",1277,6836,4,122,16623,9220,5140
ERCO,"2/10/2022 6 p.m. CST",1572,3252,3,232,19120,10023,5140
ERCO,"2/10/2022 7 p.m. CST",2344,157,6,164,21698,11059,5140
ERCO,"2/10/2022 8 p.m. CST",3737,0,7,165,21048,11078,5139
ERCO,"2/10/2022 9 p.m. CST",5264,0,2,138,19695,10866,5140
ERCO,"2/10/2022 10 p.m. CST",6888,0,2,111,17742,10614,5140
ERCO,"2/10/2022 11 p.m. CST",9530,0,2,104,14146,9955,5140
ERCO,"2/11/2022 12 a.m. CST",13106,0,2,108,10585,8305,5140
ERCO,"2/11/2022 1 a.m. CST",16033,0,20,112,7991,7111,5140
ERCO,"2/11/2022 2 a.m. CST",17712,0,3,141,7648,5863,5140
ERCO,"2/11/2022 3 a.m. CST",18523,0,2,119,7694,5428,5138
ERCO,"2/11/2022 4 a.m. CST",18798,0,2,110,7915,5684,5139
ERCO,"2/11/2022 5 a.m. CST",18799,0,2,138,8502,6405,5139
ERCO,"2/11/2022 6 a.m. CST",18791,0,2,91,10526,7102,5139
ERCO,"2/11/2022 7 a.m. CST",18551,0,20,120,13719,7939,5140
ERCO,"2/11/2022 8 a.m. CST",18471,180,22,134,14468,8761,5139
ERCO,"2/11/2022 9 a.m. CST",16897,2316,21,164,13631,7659,5139
ERCO,"2/11/2022 10 a.m. CST",13793,5627,21,169,11943,7143,5140
ERCO,"2/11/2022 11 a.m. CST",13600,6285,29,104,10260,6675,5140
ERCO,"2/11/2022 12 p.m. CST",13187,6469,18,95,9498,6475,5139
ERCO,"2/11/2022 1 p.m. CST",12524,7197,0,84,8778,6410,5139
ERCO,"2/11/2022 2 p.m. CST",11911,7209,0,105,8488,6825,5138
ERCO,"2/11/2022 3 p.m. CST",11759,7386,0,86,8331,6748,5138
ERCO,"2/11/2022 4 p.m. CST",13023,7489,0,73,7697,6184,5138
ERCO,"2/11/2022 5 p.m. CST",15029,6059,0,73,7795,5736,5136
ERCO,"2/11/2022 6 p.m. CST",18268,2836,0,122,7906,5628,5136
ERCO,"2/11/2022 7 p.m. CST",20656,153,0,112,8509,6027,5136
ERCO,"2/11/2022 8 p.m. CST",21728,0,0,126,7518,6318,5136
ERCO,"2/11/2022 9 p.m. CST",22593,0,0,106,6601,5947,5137
ERCO,"2/11/2022 10 p.m. CST",22262,0,0,77,5675,6367,5136
ERCO,"2/11/2022 11 p.m. CST",21733,0,0,75,5203,5992,5136
ERCO,"2/12/2022 12 a.m. CST",21164,0,0,84,5067,5332,5136
ERCO,"2/12/2022 1 a.m. CST",20694,0,20,86,4959,4751,5136
ERCO,"2/12/2022 2 a.m. CST",20083,0,0,63,4918,4721,5136
ERCO,"2/12/2022 3 a.m. CST",20144,0,0,105,4855,4532,5136
ERCO,"2/12/2022 4 a.m. CST",20437,0,0,79,4778,4541,5136
ERCO,"2/12/2022 5 a.m. CST",20458,0,0,147,4998,4639,5136
ERCO,"2/12/2022 6 a.m. CST",20594,0,0,97,5805,5006,5136
ERCO,"2/12/2022 7 a.m. CST",20722,0,19,115,6774,5752,5136
ERCO,"2/12/2022 8 a.m. CST",20562,40,20,135,7613,7317,5135
ERCO,"2/12/2022 9 a.m. CST",19960,803,20,94,8265,8706,5135
ERCO,"2/12/2022 10 a.m. CST",18937,1945,20,117,9395,9447,5135
ERCO,"2/12/2022 11 a.m. CST",18564,2794,35,100,10220,9160,5135
ERCO,"2/12/2022 12 p.m. CST",17919,4739,0,93,9963,8602,5135
ERCO,"2/12/2022 1 p.m. CST",15982,5868,0,99,10360,9000,5135
ERCO,"2/12/2022 2 p.m. CST",13419,6630,0,86,10479,9695,5135
ERCO,"2/12/2022 3 p.m. CST",11003,7067,0,96,11107,9754,5136
ERCO,"2/12/2022 4 p.m. CST",9600,7673,0,89,12486,8419,5136
ERCO,"2/12/2022 5 p.m. CST",8795,7262,0,82,14404,7562,5137
ERCO,"2/12/2022 6 p.m. CST",7929,3629,0,189,18428,8787,5137
ERCO,"2/12/2022 7 p.m. CST",6699,205,0,138,23898,10712,5137
ERCO,"2/12/2022 8 p.m. CST",6508,1,0,124,25045,11116,5137
ERCO,"2/12/2022 9 p.m. CST",6705,1,0,82,25337,11128,5137
ERCO,"2/12/2022 10 p.m. CST",7057,1,0,81,24988,11202,5136
ERCO,"2/12/2022 11 p.m. CST",8371,1,0,75,23392,11232,5136
ERCO,"2/13/2022 12 a.m. CST",10220,1,0,102,21043,11193,5137
ERCO,"2/13/2022 1 a.m. CST",12643,1,20,62,19360,10263,5137
ERCO,"2/13/2022 2 a.m. CST",13871,1,0,73,18929,9490,5137
ERCO,"2/13/2022 3 a.m. CST",14398,1,0,84,18826,9183,5137
ERCO,"2/13/2022 4 a.m. CST",14414,1,0,82,19386,9397,5137
ERCO,"2/13/2022 5 a.m. CST",14053,1,0,75,19812,10120,5137
ERCO,"2/13/2022 6 a.m. CST",13458,1,0,71,20771,10932,5137
ERCO,"2/13/2022 7 a.m. CST",13276,1,19,102,22159,11085,5137
ERCO,"2/13/2022 8 a.m. CST",12090,328,20,118,24058,11305,5138
ERCO,"2/13/2022 9 a.m. CST",9438,4582,20,68,22229,10892,5138
ERCO,"2/13/2022 10 a.m. CST",4908,8148,20,103,21278,10720,5138
ERCO,"2/13/2022 11 a.m. CST",4027,8365,30,65,20635,9130,5138
ERCO,"2/13/2022 12 p.m. CST",2954,8183,19,74,20001,8213,5138
ERCO,"2/13/2022 1 p.m. CST",1886,7987,0,95,19300,7798,5139
ERCO,"2/13/2022 2 p.m. CST",1725,8013,0,91,18085,7272,5138
ERCO,"2/13/2022 3 p.m. CST",2046,8219,0,76,16400,7095,5139
ERCO,"2/13/2022 4 p.m. CST",2588,8378,0,94,15257,6876,5140
ERCO,"2/13/2022 5 p.m. CST",3174,7835,0,94,15376,6862,5141
ERCO,"2/13/2022 6 p.m. CST",3454,4026,0,165,18010,8103,5140
ERCO,"2/13/2022 7 p.m. CST",3821,236,0,81,20748,9945,5141
ERCO,"2/13/2022 8 p.m. CST",6188,0,0,102,19270,10122,5141
ERCO,"2/13/2022 9 p.m. CST",9591,0,0,77,17067,9821,5141
ERCO,"2/13/2022 10 p.m. CST",13426,0,0,94,14936,9176,5140
ERCO,"2/13/2022 11 p.m. CST",16775,0,0,104,11550,9036,5140
ERCO,"2/14/2022 12 a.m. CST",18812,0,1,89,9489,8103,5140
ERCO,"2/14/2022 1 a.m. CST",20411,0,21,130,8562,6714,5140
ERCO,"2/14/2022 2 a.m. CST",20693,0,0,119,8609,6442,5140
ERCO,"2/14/2022 3 a.m. CST",20630,0,0,106,8666,6780,5140
ERCO,"2/14/2022 4 a.m. CST",20543,0,0,93,9417,7014,5139
ERCO,"2/14/2022 5 a.m. CST",20090,0,0,92,11007,7380,5139
ERCO,"2/14/2022 6 a.m. CST",18730,0,1,94,14166,8617,5139
ERCO,"2/14/2022 7 a.m. CST",17586,0,20,172,17884,10372,5139
ERCO,"2/14/2022 8 a.m. CST",16603,343,21,120,19307,11251,5139
ERCO,"2/14/2022 9 a.m. CST",14391,4696,20,115,16579,10033,5139
ERCO,"2/14/2022 10 a.m. CST",9292,8188,53,152,15076,9904,5139
ERCO,"2/14/2022 11 a.m. CST",8053,8411,33,77,13504,9879,5139
ERCO,"2/14/2022 12 p.m. CST",8027,8227,8,78,11559,9811,5139
ERCO,"2/14/2022 1 p.m. CST",8237,8053,0,97,9905,9736,5139
ERCO,"2/14/2022 2 p.m. CST",9337,8028,0,125,8815,8818,5138
ERCO,"2/14/2022 3 p.m. CST",10359,8208,0,98,8042,7656,5138
ERCO,"2/14/2022 4 p.m. CST",11296,8258,0,89,7818,6583,5138
ERCO,"2/14/2022 5 p.m. CST",12076,7611,0,126,8417,6001,5138
ERCO,"2/14/2022 6 p.m. CST",13120,3931,0,260,10225,7119,5137
ERCO,"2/14/2022 7 p.m. CST",14689,244,0,121,10998,10301,5138
ERCO,"2/14/2022 8 p.m. CST",19552,1,0,91,8776,9041,5138
ERCO,"2/14/2022 9 p.m. CST",22018,1,0,158,7736,7591,5137
ERCO,"2/14/2022 10 p.m. CST",22295,1,0,93,6967,7394,5137
ERCO,"2/14/2022 11 p.m. CST",22100,1,0,82,6613,6363,5137
ERCO,"2/15/2022 12 a.m. CST",21919,1,1,95,6003,5485,5137
ERCO,"2/15/2022 1 a.m. CST",22130,1,19,82,5321,5381,5137
ERCO,"2/15/2022 2 a.m. CST",22062,1,0,90,5171,5324,5137
ERCO,"2/15/2022 3 a.m. CST",22181,1,0,83,4959,5545,5137
ERCO,"2/15/2022 4 a.m. CST",22191,1,0,96,4963,6206,5137
