BA Code,Timestamp (Hour Ending),Wind Generation (MWh),Solar Generation (MWh),Hydro Generation (MWh),Other Generation (MWh),Petroleum Generation (MWh),Natural gas Generation (MWh),Coal Generation (MWh),Nuclear Generation (MWh)
SOCO,"3/17/2022, Central Time",0,31403,50318,6395,-15,254988,112369,115076
SOCO,"3/18/2022, Central Time",0,8165,50898,5655,-10,277953,109553,114625
SOCO,"3/19/2022, Central Time",0,16609,49350,6757,-14,250699,97203,104004
SOCO,"3/20/2022, Central Time",0,34843,48956,6692,-15,236273,97760,105649
SOCO,"3/21/2022, Central Time",0,32663,49944,6863,-13,276788,99810,113223
SOCO,"3/22/2022, Central Time",0,25965,42561,7207,-16,284406,99909,113649
SOCO,"3/23/2022, Central Time",0,9840,44403,7102,-15,286076,108453,114188
SOCO,"3/24/2022, Central Time",0,13832,47443,7362,-10,269939,102247,115131
SOCO,"3/25/2022, Central Time",0,32679,49498,7760,43,248537,100450,115353
SOCO,"3/26/2022, Central Time",0,34510,48908,7760,-10,238700,99212,115321
SOCO,"3/27/2022, Central Time",0,33588,48056,7705,-18,238188,91426,115461
SOCO,"3/28/2022, Central Time",0,32790,49774,7573,-14,280205,96775,115267
SOCO,"3/29/2022, Central Time",0,30291,46547,7981,36,281498,105646,114766
SOCO,"3/30/2022, Central Time",0,26222,39895,7910,-13,290077,106881,113896
SOCO,"3/31/2022, Central Time",0,20650,43828,8135,-13,273258,104830,113277
SOCO,"4/1/2022, Central Time",0,35120,46262,7701,-17,239849,100902,113803
SOCO,"4/2/2022, Central Time",0,15132,43034,6154,-13,245649,110704,113993
SOCO,"4/3/2022, Central Time",0,35474,38737,6108,-10,224215,111382,113149
SOCO,"4/4/2022, Central Time",0,34436,38186,6360,0,254902,132947,112810
SOCO,"4/5/2022, Central Time",0,5888,45293,6722,94,271044,128235,113877
SOCO,"4/6/2022, Central Time",0,11788,51837,5705,-12,269766,132893,122216
SOCO,"4/7/2022, Central Time",0,30709,54305,4912,-17,246988,114143,129740
SOCO,"4/8/2022, Central Time",0,32515,52984,4669,-13,249904,107315,137192
SOCO,"4/9/2022, Central Time",0,30341,46936,4941,-16,260661,103724,140926
SOCO,"4/10/2022, Central Time",0,34555,43412,4865,-16,274226,91830,121161
SOCO,"4/11/2022, Central Time",0,25380,39406,4873,-12,286663,102490,110771
SOCO,"4/12/2022, Central Time",0,29436,36508,5623,44,309085,102163,110715
SOCO,"4/13/2022, Central Time",0,20283,34157,5355,-11,321306,105016,110690
SOCO,"4/14/2022, Central Time",0,16096,34581,4317,-14,299810,104856,118049
SOCO,"4/15/2022, Central Time",0,33661,34638,3896,-14,262058,93694,121819
SOCO,"4/16/2022, Central Time",0,12935,37115,4809,-15,269233,77039,121565
SOCO,"4/17/2022, Central Time",0,18258,39964,4664,-13,264311,77235,121159
SOCO,"4/18/2022, Central Time",0,23360,42942,4341,-13,302300,81267,121441
SOCO,"4/19/2022, Central Time",0,34968,38693,5412,95,291972,84498,122524
SOCO,"4/20/2022, Central Time",0,31977,32670,5831,-16,306994,85331,122184
SOCO,"4/21/2022, Central Time",0,25976,29585,6679,-11,317922,87474,121780
SOCO,"4/22/2022, Central Time",0,34432,28600,7877,-18,310015,106195,121348
SOCO,"4/23/2022, Central Time",0,32515,27831,7322,-11,279410,112091,120674
SOCO,"4/24/2022, Central Time",0,30363,28869,7858,-14,292802,113405,120496
SOCO,"4/25/2022, Central Time",0,29777,31210,7961,-13,355879,116063,120294
SOCO,"4/26/2022, Central Time",0,26506,28748,7618,48,325738,119027,120020
SOCO,"4/27/2022, Central Time",0,35628,25124,7600,12,297820,109948,121048
SOCO,"4/28/2022, Central Time",0,35094,26094,8031,-17,304934,106643,121425
SOCO,"4/29/2022, Central Time",0,29167,23650,7839,-14,308334,110259,120931
SOCO,"4/30/2022, Central Time",0,27392,21968,7856,-11,325787,102963,120371
SOCO,"5/1/2022, Central Time",0,23147,22319,7065,34,341424,106627,119939
SOCO,"5/2/2022, Central Time",0,28578,22591,7064,9,408827,108144,119706
SOCO,"5/3/2022, Central Time",0,29827,25245,8022,96,424671,117917,111969
SOCO,"5/4/2022, Central Time",0,28072,24832,7683,-13,421979,116366,98986
SOCO,"5/5/2022, Central Time",0,31611,24061,5827,-12,415747,138409,102626
SOCO,"5/6/2022, Central Time",0,16803,23376,5049,-14,376335,121535,112973
SOCO,"5/7/2022, Central Time",0,34972,18064,4307,-15,278539,96996,121534
SOCO,"5/8/2022, Central Time",0,33386,18477,4771,189,260822,101130,128857
SOCO,"5/9/2022, Central Time",0,35889,19773,5467,45,293058,104218,142973
SOCO,"5/10/2022, Central Time",0,36549,20683,6194,-18,324655,104392,143568
SOCO,"5/11/2022, Central Time",0,36569,22977,6302,-13,364191,110465,143367
SOCO,"5/12/2022, Central Time",0,33782,22379,6814,55,389981,110993,143080
SOCO,"5/13/2022, Central Time",0,22259,20128,7288,-14,385182,105605,142798
SOCO,"5/14/2022, Central Time",0,25982,16761,7960,-15,366780,110888,142800
SOCO,"5/15/2022, Central Time",0,25514,15722,7512,-11,355303,125002,142411
SOCO,"5/16/2022, Central Time",0,33448,18249,8084,-13,386363,140696,141724
SOCO,"5/17/2022, Central Time",0,36268,18722,7547,41,374166,142515,141914
