date,electric,industrial,resi_comm
2/24/24,3.385555556,2.538888889,2.18
2/25/24,3.396666667,2.528888889,2.144444444
2/26/24,2.711111111,1.921111111,1.638888889
2/27/24,2.367,1.597,1.312
2/28/24,2.396,1.7,1.453
2/29/24,3.359,2.606,2.268
3/1/24,2.968,2.188,1.847
3/2/24,2.565,1.767,1.487
3/3/24,2.072,1.25,1.021
3/4/24,2.455,1.509,1.255
3/5/24,2.66,1.644,1.357
3/6/24,2.381,1.446,1.186
3/7/24,2.765,1.707,1.437
3/8/24,2.634,1.718,1.422
3/9/24,2.628,1.796,1.48
3/10/24,2.444,1.647,1.38
3/11/24,2.737,1.89,1.592
3/12/24,2.312,1.566,1.311
3/13/24,2.233,1.473,1.201
3/14/24,2.112,1.256,0.998
3/15/24,2.325,1.452,1.178
3/16/24,1.969,1.324,1.06
3/17/24,2.001,1.357,1.111
3/18/24,2.474,1.668,1.397
3/19/24,2.637,1.813,1.522
3/20/24,2.694,1.842,1.565
3/21/24,3.303,2.385,2.059
3/22/24,3.012,2.106,1.77
3/23/24,3.011,1.971,1.655
3/24/24,3.109,2.083,1.751
3/25/24,2.986,1.952,1.639
3/26/24,2.924,1.831,1.525
3/27/24,2.508,1.41,1.138
3/28/24,2.507,1.406,1.142
3/29/24,2.43,1.494,1.224
3/30/24,2.112,1.319,1.052
3/31/24,2.12,1.278,1.02
4/1/24,2.428,1.352,1.077
4/2/24,2.595555556,1.416666667,1.133333333
4/3/24,2.914444444,1.774444444,1.471111111
4/4/24,3.001111111,1.89,1.567777778
4/5/24,2.672222222,1.624444444,1.316666667
4/6/24,2.417777778,1.481111111,1.182222222
4/7/24,2.314444444,1.406666667,1.118888889
4/8/24,2.047777778,1.097777778,0.847777778
4/9/24,1.93,0.971111111,0.731111111
4/10/24,1.927777778,0.955555556,0.697777778
4/11/24,1.852222222,0.864444444,0.612222222
4/12/24,1.943333333,0.971111111,0.727777778
4/13/24,1.541111111,0.883333333,0.632222222
4/14/24,1.543333333,0.838888889,0.585555556
4/15/24,1.492222222,0.761111111,0.541111111
4/16/24,1.654444444,0.815555556,0.583333333
4/17/24,1.912222222,1.025555556,0.766666667
4/18/24,2.2375,1.30125,1.02
4/19/24,1.83875,1.02875,0.77375
4/20/24,1.71125,0.9625,0.71875
4/21/24,1.9975,1.195,0.91
4/22/24,2.09625,1.19,0.92
4/23/24,2.054285714,1.127142857,0.86
4/24/24,2.185,1.213333333,0.956666667
4/25/24,2.305,1.34,1.046666667
4/26/24,2.054,1.164,0.874
4/27/24,1.636,0.886,0.616
4/28/24,1.54,0.768,0.526
4/29/24,1.666,0.746,0.522
4/30/24,1.97,0.901666667,0.648333333
5/1/24,1.905,0.875,0.603333333
5/2/24,1.854285714,0.762857143,0.518571429
5/3/24,1.835,0.858333333,0.598333333
5/4/24,1.635,0.791666667,0.531666667
5/5/24,1.775,0.881666667,0.605
5/6/24,1.515,0.606666667,0.373333333
5/7/24,1.524285714,0.59,0.368571429
5/8/24,1.851428571,0.738571429,0.492857143
5/9/24,1.76,0.747142857,0.498571429
5/10/24,1.79875,0.84125,0.57625
5/11/24,1.648571429,0.79,0.515714286
5/12/24,1.704285714,0.801428571,0.528571429
5/13/24,1.761428571,0.754285714,0.502857143
5/14/24,1.75,0.673333333,0.441666667
5/15/24,1.8,0.64,0.412
5/16/24,1.6775,0.66,0.415
5/17/24,1.646,0.674,0.436
5/18/24,1.46,0.58,0.3375
5/19/24,1.5575,0.62,0.3775
5/20/24,1.815,0.6525,0.42
5/21/24,1.783333333,0.566666667,0.35
5/22/24,2.153333333,0.65,0.443333333
5/23/24,2.143333333,0.67,0.453333333
5/24/24,1.726666667,0.616666667,0.39
5/25/24,1.6075,0.5875,0.3525
5/26/24,1.615,0.5675,0.34
5/27/24,1.6675,0.585,0.3575
5/28/24,1.82,0.6075,0.3875
5/29/24,1.845,0.6175,0.385
5/30/24,1.946,0.768,0.504
5/31/24,1.57,0.66,0.416
6/1/24,1.462,0.54,0.31
6/2/24,1.586,0.542,0.31
6/3/24,1.804,0.584,0.35
6/4/24,1.836,0.628,0.396
6/5/24,2.121666667,0.686666667,0.465
6/6/24,2.04,0.695,0.47
6/7/24,1.921666667,0.643333333,0.42
6/8/24,1.55,0.556666667,0.32
6/9/24,1.585,0.605,0.36
6/10/24,1.631666667,0.605,0.37
6/11/24,1.705714286,0.622857143,0.39
6/12/24,1.82375,0.66,0.42875
6/13/24,1.9125,0.64,0.415
6/14/24,1.7575,0.56625,0.35
6/15/24,1.42,0.543333333,0.32
6/16/24,1.448888889,0.56,0.316666667
6/17/24,1.986666667,0.602222222,0.383333333
6/18/24,2.62,0.78,0.566
6/19/24,2.754,0.783,0.566
6/20/24,2.724,0.765,0.554
6/21/24,2.343,0.682,0.471
6/22/24,1.842,0.56,0.34
6/23/24,1.887,0.571,0.36
6/24/24,1.959,0.652,0.436
6/25/24,2.148,0.68,0.468
6/26/24,2.227,0.671,0.462
6/27/24,1.902,0.647,0.427
6/28/24,1.525,0.611,0.392
6/29/24,1.551,0.539,0.316
6/30/24,1.905,0.563,0.352
7/1/24,1.96,0.601,0.388
7/2/24,2.046,0.65,0.43
7/3/24,2.11,0.651,0.432
7/4/24,2.102,0.581,0.373
7/5/24,2.223,0.582,0.371
7/6/24,2.172222222,0.524444444,0.32
7/7/24,2.306666667,0.577777778,0.384444444
7/8/24,2.438888889,0.653333333,0.438888889
7/9/24,2.575555556,0.713333333,0.512222222
7/10/24,2.67,0.74,0.538888889
7/11/24,2.635555556,0.718888889,0.515555556
7/12/24,2.542222222,0.657777778,0.457777778
7/13/24,2.368888889,0.61,0.4
7/14/24,2.43,0.621111111,0.412222222
7/15/24,2.6,0.735555556,0.533333333
7/16/24,2.724444444,0.798888889,0.593333333
7/17/24,2.527777778,0.757777778,0.553333333
7/18/24,2.307777778,0.905555556,0.7
7/19/24,2.1,0.695555556,0.482222222
7/20/24,1.956666667,0.53,0.315555556
7/21/24,2.03,0.553333333,0.344444444
7/22/24,2.111111111,0.626666667,0.418888889
7/23/24,2.076666667,0.64,0.431111111
7/24/24,2.117777778,0.644444444,0.425555556
7/25/24,2.101111111,0.647777778,0.43
7/26/24,1.977777778,0.597777778,0.386666667
7/27/24,1.888888889,0.541111111,0.33
7/28/24,1.951111111,0.575555556,0.366666667
7/29/24,2.01,0.631111111,0.415555556
7/30/24,2.224444444,0.653333333,0.442222222
7/31/24,2.224444444,0.66,0.453333333
8/1/24,2.523333333,0.717777778,0.513333333
8/2/24,2.415555556,0.707777778,0.5
8/3/24,2.366,0.626,0.425
8/4/24,2.315,0.616,0.409
8/5/24,2.387,0.647,0.44
8/6/24,2.004,0.614,0.404
8/7/24,1.816,0.644,0.421
8/8/24,1.831,0.65,0.418
8/9/24,2.051,0.582,0.369
8/10/24,1.975555556,0.52,0.31
8/11/24,1.887777778,0.542222222,0.323333333
8/12/24,1.914444444,0.578888889,0.365555556
8/13/24,1.99875,0.6375,0.4225
8/14/24,2.11375,0.66375,0.4425
8/15/24,2.20125,0.645,0.43125
8/16/24,2.175,0.62,0.40375
8/17/24,1.86375,0.54,0.325
8/18/24,1.91,0.55,0.3375
8/19/24,2.0875,0.625,0.41125
8/20/24,1.72125,0.65875,0.435
8/21/24,1.64,0.65125,0.42625
8/22/24,1.65375,0.63625,0.41125
8/23/24,1.6575,0.56375,0.34875
8/24/24,1.655555556,0.517777778,0.3
8/25/24,1.741111111,0.566666667,0.353333333
8/26/24,1.983333333,0.627777778,0.413333333
8/27/24,2.224444444,0.686666667,0.475555556
8/28/24,2.356666667,0.737777778,0.534444444
8/29/24,1.82,0.67,0.44625
8/30/24,1.658571429,0.601428571,0.377142857
8/31/24,1.731428571,0.59,0.372857143
9/1/24,1.761428571,0.562857143,0.354285714
9/2/24,1.657142857,0.631428571,0.415714286
9/3/24,1.69,0.667142857,0.444285714
9/4/24,1.787142857,0.724285714,0.505714286
9/5/24,1.802857143,0.725714286,0.504285714
9/6/24,1.78,0.684285714,0.465714286
9/7/24,1.55,0.6,0.38
9/8/24,1.524285714,0.621428571,0.39
9/9/24,1.601428571,0.638571429,0.41
9/10/24,1.785,0.6775,0.4575
9/11/24,1.73875,0.63875,0.42
9/12/24,1.882222222,0.666666667,0.452222222
9/13/24,1.958,0.669,0.458
9/14/24,1.842,0.609,0.394
9/15/24,1.796,0.622,0.406
9/16/24,1.887,0.687,0.465
9/17/24,1.938,0.699,0.49
9/18/24,1.909,0.703,0.486
9/19/24,1.873,0.638,0.427
9/20/24,1.693,0.622,0.406
9/21/24,1.491,0.579,0.347
9/22/24,1.519,0.594,0.367
9/23/24,1.805,0.71,0.479
9/24/24,1.907,0.724,0.49
9/25/24,1.931,0.708,0.484
9/26/24,1.849,0.665,0.447
9/27/24,1.754,0.588,0.382
9/28/24,1.589,0.561,0.343
9/29/24,1.654,0.613,0.393
9/30/24,1.739,0.685,0.461
10/1/24,1.835,0.759,0.531
10/2/24,1.856666667,0.783333333,0.562222222
10/3/24,1.902222222,0.806666667,0.586666667
10/4/24,1.855,0.7575,0.5275
10/5/24,1.64,0.705,0.4875
10/6/24,1.7825,0.795,0.56375
10/7/24,1.96875,0.885,0.6525
10/8/24,2.021428571,0.93,0.688571429
10/9/24,2.037142857,0.992857143,0.751428571
10/10/24,2.125,1.108333333,0.853333333
10/11/24,1.885,0.866666667,0.626666667
10/12/24,1.76,0.802,0.566
10/13/24,2.136,1.068,0.788
10/14/24,2.41,1.204,0.932
10/15/24,2.438,1.26,0.988
10/16/24,2.626,1.38,1.116
10/17/24,2.542,1.33,1.048
10/18/24,2.334,1.158,0.908
10/19/24,1.868,0.876,0.62
10/20/24,1.776,0.802,0.562
10/21/24,1.824,0.766,0.554
10/22/24,2.032,0.884,0.674
10/23/24,1.96,0.838,0.632
10/24/24,2.133333333,1.018333333,0.793333333
10/25/24,2.16,1.106666667,0.853333333
10/26/24,2.028571429,1.048571429,0.808571429
10/27/24,2.32,1.308571429,1.031428571
10/28/24,2.6,1.47,1.181428571
10/29/24,2.385714286,1.227142857,0.934285714
10/30/24,2.08625,0.90375,0.6775
10/31/24,1.87875,0.76875,0.5675
11/1/24,1.921111111,0.802222222,0.602222222
11/2/24,2.337777778,1.232222222,0.967777778
11/3/24,2.655555556,1.534444444,1.23
11/4/24,2.587777778,1.386666667,1.088888889
11/5/24,1.923333333,0.814444444,0.6
11/6/24,1.941111111,0.778888889,0.575555556
11/7/24,1.958888889,0.94,0.71
11/8/24,1.965555556,1.041111111,0.795555556
11/9/24,2.355555556,1.416666667,1.128888889
11/10/24,2.114444444,1.153333333,0.871111111
11/11/24,1.943333333,0.974444444,0.742222222
11/12/24,2.527777778,1.512222222,1.237777778
11/13/24,3.011111111,1.938888889,1.613333333
11/14/24,3.081111111,1.963333333,1.631111111
11/15/24,2.598888889,1.551111111,1.267777778
11/16/24,2.166666667,1.218888889,0.97
11/17/24,2.161111111,1.22,0.98
11/18/24,2.228888889,1.258888889,1.008888889
11/19/24,2.543,1.41,1.152
11/20/24,2.676,1.443,1.163
11/21/24,2.842,1.606,1.331
11/22/24,2.732,1.608,1.331
11/23/24,2.667,1.623,1.334
11/24/24,2.755,1.686,1.399
11/25/24,2.907,1.767,1.47
11/26/24,3.171,1.965,1.647
11/27/24,2.968,1.868,1.556
11/28/24,2.944,1.858,1.554
11/29/24,3.13,2.026,1.718
11/30/24,3.294,2.209,1.866
12/1/24,3.539,2.532,2.165
12/2/24,3.641,2.6,2.223
12/3/24,3.708,2.612,2.235
12/4/24,3.519,2.477,2.112
12/5/24,3.516,2.427,2.09
12/6/24,3.733,2.685,2.306
12/7/24,3.362,2.317,1.947
12/8/24,3.097,1.967,1.653
12/9/24,3.25,1.957,1.634
12/10/24,3.349,2.05,1.721
12/11/24,2.991,1.701,1.444
12/12/24,3.495,2.506,2.199
12/13/24,3.856,2.877,2.484
12/14/24,3.89,2.848,2.446
12/15/24,3.64,2.566,2.17
12/16/24,3.159,2.003,1.683
12/17/24,2.734,1.551,1.299
12/18/24,3.157,1.871,1.578
12/19/24,3.396,2.27,1.953
12/20/24,3.688,2.682,2.318
12/21/24,4.194,3.2,2.778
12/22/24,4.615,3.562,3.066
12/23/24,4.48,3.342,2.874
12/24/24,3.856,2.767,2.381
12/25/24,3.745,2.775,2.38
12/26/24,3.715,2.697,2.327
12/27/24,3.55,2.406,2.033
12/28/24,3.026,1.858,1.552
12/29/24,2.616,1.46,1.202
12/30/24,2.56,1.472,1.24
12/31/24,2.542,1.578,1.304
1/1/25,2.868,1.888,1.615
1/2/25,3.383,2.348,2.039
1/3/25,3.426,2.547,2.215
1/4/25,3.793333333,2.852222222,2.467777778
1/5/25,3.968888889,2.978888889,2.584444444
1/6/25,4.312222222,3.26,2.822222222
1/7/25,4.30625,3.19875,2.7525
1/8/25,4.215714286,3.117142857,2.684285714
1/9/25,4.1,3.051666667,2.616666667
1/10/25,3.434,2.512,2.162
1/11/25,3.7275,2.7375,2.3625
1/12/25,3.62,2.6,2.2375
1/13/25,3.6875,2.605,2.255
1/14/25,4.02,2.95,2.58
1/15/25,4.28,3.095,2.685
1/16/25,4.11,2.95,2.53
