date,electric,industrial,resi_comm
2023-02-21,3.02,2.1625,1.8575
2023-02-22,3.08625,2.24,1.9337499999999999
2023-02-23,3.6575,2.66875,2.3249999999999997
2023-02-24,4.04625,3.08375,2.73
2023-02-25,4.165,3.20875,2.785
2023-02-26,3.71625,2.715,2.35
2023-02-27,3.5324999999999998,2.5837499999999998,2.23
2023-02-28,3.5187500000000003,2.47125,2.13375
2023-03-01,3.22,2.15125,1.83875
2023-03-02,3.13625,2.09125,1.79875
2023-03-03,2.995,2.025,1.7175
2023-03-04,3.1544444444444446,2.178888888888889,1.8688888888888888
2023-03-05,3.072222222222222,2.1300000000000003,1.8155555555555556
2023-03-06,3.151111111111111,2.2011111111111115,1.902222222222222
2023-03-07,3.4230000000000005,2.3850000000000002,2.071
2023-03-08,3.198,2.151,1.834
2023-03-09,3.009,1.9439999999999997,1.645
2023-03-10,2.856,1.8039999999999998,1.498
2023-03-11,3.085,2.04,1.719
2023-03-12,3.025,1.948,1.625
2023-03-13,3.1350000000000002,2.068,1.75
2023-03-14,3.194,2.209,1.887
2023-03-15,3.094,2.1399999999999997,1.828
2023-03-16,2.855,1.9009999999999998,1.6179999999999999
2023-03-17,2.678,1.714,1.422
2023-03-18,2.638,1.7399999999999998,1.474
2023-03-19,3.1450000000000005,2.2439999999999998,1.924
2023-03-20,2.885,1.9280000000000002,1.6300000000000001
2023-03-21,2.55,1.58,1.316
2023-03-22,2.336,1.387,1.1190000000000002
2023-03-23,2.175,1.2650000000000001,1.017
2023-03-24,2.196,1.443,1.189
2023-03-25,2.5149999999999997,1.762,1.465
2023-03-26,2.399,1.6039999999999999,1.355
2023-03-27,2.511,1.625,1.3670000000000002
2023-03-28,2.7350000000000003,1.7710000000000001,1.486
2023-03-29,2.675,1.741,1.444
2023-03-30,3.1079999999999997,2.152,1.8490000000000002
2023-03-31,2.6877777777777774,1.7344444444444445,1.4444444444444444
2023-04-01,2.4000000000000004,1.4533333333333334,1.2177777777777776
2023-04-02,2.6033333333333335,1.682222222222222,1.41
2023-04-03,2.5144444444444445,1.5122222222222221,1.2233333333333334
2023-04-04,2.2588888888888885,1.2155555555555555,0.9744444444444444
2023-04-05,2.5855555555555556,1.48,1.2222222222222223
2023-04-06,2.252222222222222,1.23,0.9788888888888889
2023-04-07,2.3777777777777778,1.3622222222222224,1.0955555555555556
2023-04-08,2.3944444444444444,1.4,1.098888888888889
2023-04-09,2.4122222222222223,1.4077777777777778,1.1144444444444446
2023-04-10,2.2133333333333334,1.2533333333333332,0.991111111111111
2023-04-11,1.7999999999999998,0.8277777777777778,0.6044444444444445
2023-04-12,1.8555555555555554,0.8355555555555555,0.6166666666666667
2023-04-13,1.9688888888888887,0.8655555555555555,0.6499999999999999
2023-04-14,1.98,0.8699999999999999,0.663
2023-04-15,1.952,0.9190000000000002,0.689
2023-04-16,1.8719999999999999,0.852,0.612
2023-04-17,2.098,0.9570000000000001,0.7070000000000001
2023-04-18,2.211,1.078,0.825
2023-04-19,2.427,1.312,1.032
2023-04-20,2.3739999999999997,1.2289999999999999,0.974
2023-04-21,2.314,1.193,0.938
2023-04-22,1.9669999999999999,0.9490000000000001,0.681
2023-04-23,2.072,1.043,0.767
2023-04-24,2.224,1.106,0.834
2023-04-25,2.2489999999999997,1.1720000000000002,0.901
2023-04-26,2.2588888888888885,1.201111111111111,0.9333333333333333
2023-04-27,2.187777777777778,1.1166666666666667,0.8422222222222222
2023-04-28,2.0955555555555554,1.04,0.77
2023-04-29,1.882222222222222,0.951111111111111,0.6744444444444445
2023-04-30,1.8299999999999998,0.9411111111111112,0.6644444444444445
2023-05-01,1.7566666666666668,0.9033333333333334,0.6477777777777778
2023-05-02,1.921111111111111,1.1388888888888888,0.8677777777777778
2023-05-03,1.9766666666666666,1.19,0.9077777777777778
2023-05-04,2.106666666666667,1.2833333333333334,0.991111111111111
2023-05-05,1.8077777777777777,0.9844444444444443,0.7122222222222222
2023-05-06,1.328888888888889,0.5633333333333334,0.3277777777777778
2023-05-07,1.45,0.5944444444444444,0.3722222222222222
2023-05-08,1.6222222222222222,0.7011111111111111,0.4677777777777778
2023-05-09,1.7577777777777779,0.8766666666666666,0.5888888888888889
2023-05-10,1.6640000000000001,0.8009999999999999,0.5349999999999999
2023-05-11,1.7349999999999999,0.717,0.5
2023-05-12,1.7189999999999999,0.7,0.48100000000000004
2023-05-13,1.51,0.689,0.469
2023-05-14,1.36,0.641,0.391
2023-05-15,1.4709999999999999,0.6399999999999999,0.40099999999999997
2023-05-16,1.525,0.65,0.43899999999999995
2023-05-17,1.736,0.9650000000000001,0.7
2023-05-18,1.759,1.001,0.723
2023-05-19,1.7149999999999999,0.8400000000000001,0.587
2023-05-20,1.6010000000000002,0.732,0.496
2023-05-21,1.625,0.722,0.499
2023-05-22,1.6219999999999999,0.739,0.497
2023-05-23,1.572,0.776,0.534
2023-05-24,1.666,0.79,0.541
2023-05-25,1.565,0.7649999999999999,0.517
2023-05-26,1.4689999999999999,0.6679999999999999,0.43099999999999994
2023-05-27,1.3210000000000002,0.611,0.368
2023-05-28,1.484,0.579,0.36
2023-05-29,1.452,0.603,0.367
2023-05-30,1.6777777777777778,0.7244444444444444,0.47111111111111115
2023-05-31,1.74875,0.685,0.45125
2023-06-01,1.95875,0.60375,0.39875
2023-06-02,1.8975,0.5875,0.37375
2023-06-03,1.66,0.7075,0.4425
2023-06-04,1.83125,0.82875,0.55125
2023-06-05,1.80875,0.77625,0.52875
2023-06-06,1.75375,0.65,0.425
2023-06-07,1.80375,0.69125,0.45625
2023-06-08,1.93,0.7474999999999999,0.51125
2023-06-09,1.97875,0.8275,0.5775
2023-06-10,1.8462500000000002,0.7424999999999999,0.5
2023-06-11,1.7037499999999999,0.54,0.31
2023-06-12,1.83875,0.57,0.34
2023-06-13,1.828888888888889,0.5733333333333334,0.3544444444444445
2023-06-14,1.934,0.669,0.45599999999999996
2023-06-15,2.023,0.765,0.55
2023-06-16,1.855,0.6,0.399
2023-06-17,1.6,0.597,0.368
2023-06-18,1.639,0.605,0.376
2023-06-19,1.7850000000000001,0.625,0.396
2023-06-20,1.9280000000000002,0.677,0.449
2023-06-21,1.9288888888888889,0.66,0.4388888888888889
2023-06-22,1.9722222222222223,0.6622222222222223,0.4444444444444444
2023-06-23,1.8955555555555554,0.6588888888888889,0.44999999999999996
2023-06-24,1.9977777777777779,0.6233333333333334,0.42
2023-06-25,2.0344444444444445,0.6222222222222222,0.4244444444444444
2023-06-26,2.0155555555555558,0.6066666666666667,0.4
2023-06-27,1.9944444444444445,0.5844444444444444,0.3788888888888889
2023-06-28,1.9466666666666665,0.5811111111111111,0.37555555555555553
2023-06-29,1.9422222222222223,0.5688888888888889,0.3611111111111111
2023-06-30,1.905,0.58125,0.37125
2023-07-01,1.7725,0.51125,0.30625
2023-07-02,1.805,0.52875,0.32375
2023-07-03,1.895,0.54125,0.335
2023-07-04,1.83625,0.51875,0.315
2023-07-05,2.1277777777777778,0.6033333333333333,0.4077777777777778
2023-07-06,2.238888888888889,0.6155555555555555,0.4288888888888889
2023-07-07,2.1225,0.63875,0.45125
2023-07-08,1.90875,0.46,0.255
2023-07-09,1.9137499999999998,0.50375,0.30125
2023-07-10,1.86125,0.5575,0.345
2023-07-11,2.0925,0.59,0.38875
2023-07-12,2.255,0.64625,0.4425
2023-07-13,2.21625,0.62375,0.415
2023-07-14,2.032222222222222,0.5177777777777778,0.31666666666666665
2023-07-15,2.143333333333333,0.5155555555555557,0.3211111111111111
