"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"12/2/2022 8 p.m. EST",15011,15320,13426,-1585
ISNE,"12/2/2022 9 p.m. EST",14483,14710,12501,-1982
ISNE,"12/2/2022 10 p.m. EST",13781,14020,11591,-2190
ISNE,"12/2/2022 11 p.m. EST",12845,13070,10636,-2209
ISNE,"12/3/2022 12 a.m. EST",11925,12160,9911,-2014
ISNE,"12/3/2022 1 a.m. EST",11869,11230,8996,-2873
ISNE,"12/3/2022 2 a.m. EST",11557,10810,8486,-3071
ISNE,"12/3/2022 3 a.m. EST",11497,10570,8434,-3063
ISNE,"12/3/2022 4 a.m. EST",11522,10460,8773,-2749
ISNE,"12/3/2022 5 a.m. EST",11569,10510,8770,-2799
ISNE,"12/3/2022 6 a.m. EST",11863,10820,8703,-3160
ISNE,"12/3/2022 7 a.m. EST",12389,11390,9301,-3088
ISNE,"12/3/2022 8 a.m. EST",12322,12000,9479,-2843
ISNE,"12/3/2022 9 a.m. EST",12871,12640,10112,-2759
ISNE,"12/3/2022 10 a.m. EST",13204,13230,10414,-2790
ISNE,"12/3/2022 11 a.m. EST",13484,13560,10824,-2660
ISNE,"12/3/2022 12 p.m. EST",13643,13690,11012,-2631
ISNE,"12/3/2022 1 p.m. EST",13661,13690,10813,-2848
ISNE,"12/3/2022 2 p.m. EST",13626,13630,10857,-2769
ISNE,"12/3/2022 3 p.m. EST",13559,13590,10947,-2612
ISNE,"12/3/2022 4 p.m. EST",13608,13790,10967,-2641
ISNE,"12/3/2022 5 p.m. EST",14082,14490,10697,-3385
ISNE,"12/3/2022 6 p.m. EST",14309,14790,11222,-3087
ISNE,"12/3/2022 7 p.m. EST",13954,14510,11248,-2706
ISNE,"12/3/2022 8 p.m. EST",13493,13930,11212,-2281
ISNE,"12/3/2022 9 p.m. EST",13047,13440,10659,-2388
ISNE,"12/3/2022 10 p.m. EST",12530,12940,9925,-2605
ISNE,"12/3/2022 11 p.m. EST",12296,12180,9745,-2551
ISNE,"12/4/2022 12 a.m. EST",11648,11440,9148,-2500
ISNE,"12/4/2022 1 a.m. EST",10660,10670,8446,-2214
ISNE,"12/4/2022 2 a.m. EST",10308,10350,8225,-2083
ISNE,"12/4/2022 3 a.m. EST",10137,10200,7949,-2188
ISNE,"12/4/2022 4 a.m. EST",10119,10180,7942,-2177
ISNE,"12/4/2022 5 a.m. EST",10486,10340,8168,-2318
ISNE,"12/4/2022 6 a.m. EST",10659,10690,8562,-2097
ISNE,"12/4/2022 7 a.m. EST",11247,11290,9016,-2231
ISNE,"12/4/2022 8 a.m. EST",11763,11700,9307,-2456
ISNE,"12/4/2022 9 a.m. EST",11772,11840,8876,-2896
ISNE,"12/4/2022 10 a.m. EST",11524,11390,8576,-2948
ISNE,"12/4/2022 11 a.m. EST",11221,11070,8348,-2873
ISNE,"12/4/2022 12 p.m. EST",10986,11180,8294,-2692
ISNE,"12/4/2022 1 p.m. EST",11325,11450,8924,-2401
ISNE,"12/4/2022 2 p.m. EST",11951,11900,9161,-2790
ISNE,"12/4/2022 3 p.m. EST",12827,12650,9774,-3053
ISNE,"12/4/2022 4 p.m. EST",13729,13600,10317,-3412
ISNE,"12/4/2022 5 p.m. EST",14957,15050,11426,-3531
ISNE,"12/4/2022 6 p.m. EST",15663,15940,12451,-3212
ISNE,"12/4/2022 7 p.m. EST",15573,15740,12328,-3245
ISNE,"12/4/2022 8 p.m. EST",15258,15320,12021,-3237
ISNE,"12/4/2022 9 p.m. EST",14771,14810,11877,-2894
ISNE,"12/4/2022 10 p.m. EST",14009,14030,10988,-3021
ISNE,"12/4/2022 11 p.m. EST",12991,13070,9976,-3015
ISNE,"12/5/2022 12 a.m. EST",12175,12210,9301,-2874
ISNE,"12/5/2022 1 a.m. EST",12112,11620,9288,-2824
ISNE,"12/5/2022 2 a.m. EST",11868,11330,8962,-2906
ISNE,"12/5/2022 3 a.m. EST",12021,11250,9083,-2938
ISNE,"12/5/2022 4 a.m. EST",12157,11370,9123,-3034
ISNE,"12/5/2022 5 a.m. EST",12441,11770,9281,-3160
ISNE,"12/5/2022 6 a.m. EST",12794,12650,9806,-2988
ISNE,"12/5/2022 7 a.m. EST",14329,14060,11566,-2763
ISNE,"12/5/2022 8 a.m. EST",15185,14740,12746,-2439
ISNE,"12/5/2022 9 a.m. EST",14578,14260,12068,-2510
ISNE,"12/5/2022 10 a.m. EST",13344,13290,10871,-2473
ISNE,"12/5/2022 11 a.m. EST",12476,12620,9882,-2594
ISNE,"12/5/2022 12 p.m. EST",12418,12290,9705,-2713
ISNE,"12/5/2022 1 p.m. EST",12617,12220,10254,-2363
ISNE,"12/5/2022 2 p.m. EST",12815,12490,10566,-2249
ISNE,"12/5/2022 3 p.m. EST",13616,13160,11351,-2265
ISNE,"12/5/2022 4 p.m. EST",14426,14260,11638,-2788
ISNE,"12/5/2022 5 p.m. EST",15636,15660,12764,-2872
ISNE,"12/5/2022 6 p.m. EST",16372,16540,13793,-2579
ISNE,"12/5/2022 7 p.m. EST",16210,16350,13484,-2726
ISNE,"12/5/2022 8 p.m. EST",15772,15870,13088,-2684
ISNE,"12/5/2022 9 p.m. EST",15128,15230,12323,-2805
ISNE,"12/5/2022 10 p.m. EST",14209,14320,11357,-2852
ISNE,"12/5/2022 11 p.m. EST",13068,13150,10438,-2630
ISNE,"12/6/2022 12 a.m. EST",12035,12150,9723,-2312
ISNE,"12/6/2022 1 a.m. EST",11358,11380,9477,-1881
ISNE,"12/6/2022 2 a.m. EST",11245,11030,9446,-1799
ISNE,"12/6/2022 3 a.m. EST",11087,10790,9254,-1833
ISNE,"12/6/2022 4 a.m. EST",11072,10800,9360,-1712
ISNE,"12/6/2022 5 a.m. EST",11581,11050,9404,-2177
ISNE,"12/6/2022 6 a.m. EST",12202,11930,10096,-2106
ISNE,"12/6/2022 7 a.m. EST",13429,13290,11104,-2325
ISNE,"12/6/2022 8 a.m. EST",14291,14090,11894,-2397
ISNE,"12/6/2022 9 a.m. EST",14229,14190,12291,-1938
ISNE,"12/6/2022 10 a.m. EST",13976,13990,11882,-2094
ISNE,"12/6/2022 11 a.m. EST",13799,13890,11899,-1900
ISNE,"12/6/2022 12 p.m. EST",13680,13840,11496,-2184
ISNE,"12/6/2022 1 p.m. EST",13680,13800,11588,-2092
ISNE,"12/6/2022 2 p.m. EST",13893,14020,11990,-1903
ISNE,"12/6/2022 3 p.m. EST",14015,14140,11833,-2182
ISNE,"12/6/2022 4 p.m. EST",14385,14540,11845,-2540
ISNE,"12/6/2022 5 p.m. EST",15276,15440,12713,-2563
ISNE,"12/6/2022 6 p.m. EST",15774,16010,13017,-2757
ISNE,"12/6/2022 7 p.m. EST",15522,15690,12799,-2723
ISNE,"12/6/2022 8 p.m. EST",14990,15140,12109,-2881
ISNE,"12/6/2022 9 p.m. EST",14276,14450,11684,-2592
ISNE,"12/6/2022 10 p.m. EST",13330,13490,10779,-2551
ISNE,"12/6/2022 11 p.m. EST",12205,12340,9953,-2252
ISNE,"12/7/2022 12 a.m. EST",11170,11350,9294,-1876
ISNE,"12/7/2022 1 a.m. EST",10502,10730,8689,-1813
ISNE,"12/7/2022 2 a.m. EST",10674,10330,8354,-2320
ISNE,"12/7/2022 3 a.m. EST",10761,10140,8520,-2241
ISNE,"12/7/2022 4 a.m. EST",10716,9900,8563,-2153
ISNE,"12/7/2022 5 a.m. EST",10848,10190,8886,-1962
ISNE,"12/7/2022 6 a.m. EST",11375,11050,9308,-2067
ISNE,"12/7/2022 7 a.m. EST",12546,12580,10384,-2162
ISNE,"12/7/2022 8 a.m. EST",13738,13490,11213,-2525
ISNE,"12/7/2022 9 a.m. EST",14096,14040,11616,-2480
ISNE,"12/7/2022 10 a.m. EST",14182,14240,11593,-2589
ISNE,"12/7/2022 11 a.m. EST",14188,14360,11617,-2571
ISNE,"12/7/2022 12 p.m. EST",14249,14410,11567,-2682
ISNE,"12/7/2022 1 p.m. EST",14207,14370,11539,-2668
ISNE,"12/7/2022 2 p.m. EST",14248,14390,11379,-2869
ISNE,"12/7/2022 3 p.m. EST",14278,14380,11496,-2782
ISNE,"12/7/2022 4 p.m. EST",14389,14590,11312,-3077
ISNE,"12/7/2022 5 p.m. EST",15034,15350,12279,-2755
ISNE,"12/7/2022 6 p.m. EST",15442,15870,12610,-2832
ISNE,"12/7/2022 7 p.m. EST",15152,15490,12255,-2897
ISNE,"12/7/2022 8 p.m. EST",14615,14940,11865,-2750
ISNE,"12/7/2022 9 p.m. EST",13958,14270,11312,-2646
ISNE,"12/7/2022 10 p.m. EST",13050,13360,10378,-2672
ISNE,"12/7/2022 11 p.m. EST",11922,12220,9366,-2556
ISNE,"12/8/2022 12 a.m. EST",10951,11220,8415,-2536
ISNE,"12/8/2022 1 a.m. EST",10628,10490,8028,-2600
ISNE,"12/8/2022 2 a.m. EST",10817,10060,8166,-2651
ISNE,"12/8/2022 3 a.m. EST",10778,9920,8242,-2536
ISNE,"12/8/2022 4 a.m. EST",10767,9690,8270,-2497
ISNE,"12/8/2022 5 a.m. EST",11032,10020,8719,-2313
ISNE,"12/8/2022 6 a.m. EST",11246,10910,9034,-2212
ISNE,"12/8/2022 7 a.m. EST",12604,12570,9863,-2741
ISNE,"12/8/2022 8 a.m. EST",13219,13120,10446,-2773
ISNE,"12/8/2022 9 a.m. EST",13157,12900,10439,-2718
ISNE,"12/8/2022 10 a.m. EST",12926,12400,10104,-2822
ISNE,"12/8/2022 11 a.m. EST",12476,11910,10129,-2347
ISNE,"12/8/2022 12 p.m. EST",12042,11790,10041,-2001
ISNE,"12/8/2022 1 p.m. EST",12419,11930,10522,-1897
ISNE,"12/8/2022 2 p.m. EST",12584,12170,10656,-1928
ISNE,"12/8/2022 3 p.m. EST",12992,12850,10894,-2098
ISNE,"12/8/2022 4 p.m. EST",13656,13610,11190,-2466
ISNE,"12/8/2022 5 p.m. EST",14883,15010,12285,-2598
ISNE,"12/8/2022 6 p.m. EST",15604,15760,13180,-2424
ISNE,"12/8/2022 7 p.m. EST",15493,15670,12842,-2651
ISNE,"12/8/2022 8 p.m. EST",15182,15260,12660,-2522
ISNE,"12/8/2022 9 p.m. EST",14676,14660,11899,-2777
ISNE,"12/8/2022 10 p.m. EST",14373,13880,11524,-2849
ISNE,"12/8/2022 11 p.m. EST",13526,12890,10875,-2651
ISNE,"12/9/2022 12 a.m. EST",12582,11960,10009,-2573
ISNE,"12/9/2022 1 a.m. EST",12064,11370,9604,-2460
ISNE,"12/9/2022 2 a.m. EST",11849,11030,9379,-2470
ISNE,"12/9/2022 3 a.m. EST",11627,10910,9119,-2508
ISNE,"12/9/2022 4 a.m. EST",11944,10980,9261,-2683
ISNE,"12/9/2022 5 a.m. EST",12290,11280,9791,-2499
ISNE,"12/9/2022 6 a.m. EST",12934,12260,10121,-2813
ISNE,"12/9/2022 7 a.m. EST",13756,13800,10648,-3108
ISNE,"12/9/2022 8 a.m. EST",14596,14490,11381,-3215
ISNE,"12/9/2022 9 a.m. EST",14110,13890,11304,-2806
ISNE,"12/9/2022 10 a.m. EST",12984,12730,10590,-2394
ISNE,"12/9/2022 11 a.m. EST",12120,12160,9917,-2203
ISNE,"12/9/2022 12 p.m. EST",11667,11830,9471,-2196
ISNE,"12/9/2022 1 p.m. EST",11779,11670,9554,-2225
ISNE,"12/9/2022 2 p.m. EST",12333,12020,9847,-2486
ISNE,"12/9/2022 3 p.m. EST",13274,12870,10562,-2712
ISNE,"12/9/2022 4 p.m. EST",14283,14050,11317,-2966
ISNE,"12/9/2022 5 p.m. EST",15281,15370,12283,-2998
ISNE,"12/9/2022 6 p.m. EST",15969,16150,12974,-2995
ISNE,"12/9/2022 7 p.m. EST",15780,15880,12853,-2927
ISNE,"12/9/2022 8 p.m. EST",15454,15470,12486,-2968
ISNE,"12/9/2022 9 p.m. EST",14970,15000,11967,-3003
ISNE,"12/9/2022 10 p.m. EST",14321,14340,11439,-2882
ISNE,"12/9/2022 11 p.m. EST",13429,13450,10610,-2819
ISNE,"12/10/2022 12 a.m. EST",12574,12550,10179,-2395
ISNE,"12/10/2022 1 a.m. EST",12251,11940,10115,-2136
ISNE,"12/10/2022 2 a.m. EST",12249,11560,9447,-2802
ISNE,"12/10/2022 3 a.m. EST",12146,11430,9351,-2795
ISNE,"12/10/2022 4 a.m. EST",12087,11390,9268,-2819
ISNE,"12/10/2022 5 a.m. EST",11941,11550,9289,-2652
ISNE,"12/10/2022 6 a.m. EST",11849,11920,9394,-2455
ISNE,"12/10/2022 7 a.m. EST",12550,12600,10010,-2540
ISNE,"12/10/2022 8 a.m. EST",13259,13110,10628,-2631
ISNE,"12/10/2022 9 a.m. EST",13541,13390,11020,-2521
ISNE,"12/10/2022 10 a.m. EST",13285,13290,10692,-2593
ISNE,"12/10/2022 11 a.m. EST",12921,13090,9729,-3192
ISNE,"12/10/2022 12 p.m. EST",12760,13000,9571,-3189
ISNE,"12/10/2022 1 p.m. EST",12732,13080,9344,-3388
ISNE,"12/10/2022 2 p.m. EST",12826,13160,9421,-3405
ISNE,"12/10/2022 3 p.m. EST",13428,13580,9993,-3435
ISNE,"12/10/2022 4 p.m. EST",14306,14240,10957,-3349
ISNE,"12/10/2022 5 p.m. EST",15447,15450,12341,-3106
ISNE,"12/10/2022 6 p.m. EST",15942,16100,12752,-3190
ISNE,"12/10/2022 7 p.m. EST",15685,15750,12318,-3367
ISNE,"12/10/2022 8 p.m. EST",15287,15280,11703,-3584
ISNE,"12/10/2022 9 p.m. EST",14836,14800,11148,-3688
ISNE,"12/10/2022 10 p.m. EST",14234,14190,10624,-3610
ISNE,"12/10/2022 11 p.m. EST",13405,13370,9754,-3651
ISNE,"12/11/2022 12 a.m. EST",12813,12560,9240,-3573
ISNE,"12/11/2022 1 a.m. EST",12711,11980,9090,-3621
ISNE,"12/11/2022 2 a.m. EST",12430,11600,8859,-3571
ISNE,"12/11/2022 3 a.m. EST",12461,11400,8942,-3519
ISNE,"12/11/2022 4 a.m. EST",12403,11350,8944,-3459
ISNE,"12/11/2022 5 a.m. EST",12494,11460,9090,-3404
ISNE,"12/11/2022 6 a.m. EST",12285,11770,9084,-3201
ISNE,"12/11/2022 7 a.m. EST",12514,12330,9208,-3306
ISNE,"12/11/2022 8 a.m. EST",13118,12990,9787,-3331
ISNE,"12/11/2022 9 a.m. EST",13607,13650,10303,-3304
ISNE,"12/11/2022 10 a.m. EST",14116,14200,10790,-3326
ISNE,"12/11/2022 11 a.m. EST",14413,14350,10937,-3476
ISNE,"12/11/2022 12 p.m. EST",14555,14420,10990,-3565
ISNE,"12/11/2022 1 p.m. EST",14533,14460,11017,-3516
ISNE,"12/11/2022 2 p.m. EST",14778,14570,11049,-3729
ISNE,"12/11/2022 3 p.m. EST",15152,14730,11396,-3756
ISNE,"12/11/2022 4 p.m. EST",15647,15060,12066,-3581
ISNE,"12/11/2022 5 p.m. EST",16616,16130,13138,-3478
ISNE,"12/11/2022 6 p.m. EST",17153,16750,13892,-3261
ISNE,"12/11/2022 7 p.m. EST",16970,16390,13547,-3423
ISNE,"12/11/2022 8 p.m. EST",16509,15840,12687,-3822
ISNE,"12/11/2022 9 p.m. EST",15859,15270,11966,-3893
ISNE,"12/11/2022 10 p.m. EST",14992,14420,10944,-4048
ISNE,"12/11/2022 11 p.m. EST",13928,13430,9885,-4043
ISNE,"12/12/2022 12 a.m. EST",13334,12520,9225,-4109
ISNE,"12/12/2022 1 a.m. EST",13107,11910,9320,-3787
ISNE,"12/12/2022 2 a.m. EST",12763,11580,9238,-3525
ISNE,"12/12/2022 3 a.m. EST",12872,11490,9421,-3451
ISNE,"12/12/2022 4 a.m. EST",12922,11950,9430,-3492
ISNE,"12/12/2022 5 a.m. EST",13034,12250,9561,-3473
ISNE,"12/12/2022 6 a.m. EST",13405,13180,9995,-3410
ISNE,"12/12/2022 7 a.m. EST",14645,14430,11285,-3360
ISNE,"12/12/2022 8 a.m. EST",15718,15590,12456,-3262
ISNE,"12/12/2022 9 a.m. EST",16165,16360,12827,-3338
ISNE,"12/12/2022 10 a.m. EST",16156,16280,12725,-3431
ISNE,"12/12/2022 11 a.m. EST",15945,16070,12525,-3420
ISNE,"12/12/2022 12 p.m. EST",15591,15520,12179,-3412
ISNE,"12/12/2022 1 p.m. EST",15253,15200,11886,-3367
ISNE,"12/12/2022 2 p.m. EST",15120,15110,11730,-3390
ISNE,"12/12/2022 3 p.m. EST",15285,15050,11996,-3289
ISNE,"12/12/2022 4 p.m. EST",15784,15250,12503,-3281
ISNE,"12/12/2022 5 p.m. EST",16918,16470,13931,-2987
ISNE,"12/12/2022 6 p.m. EST",17710,17500,14600,-3110
ISNE,"12/12/2022 7 p.m. EST",17587,17380,14526,-3061
ISNE,"12/12/2022 8 p.m. EST",17267,16920,14122,-3145
ISNE,"12/12/2022 9 p.m. EST",16686,16340,13469,-3217
ISNE,"12/12/2022 10 p.m. EST",15776,15480,12542,-3234
ISNE,"12/12/2022 11 p.m. EST",14663,14370,11315,-3348
ISNE,"12/13/2022 12 a.m. EST",13859,13400,10289,-3570
ISNE,"12/13/2022 1 a.m. EST",13531,12950,9991,-3540
ISNE,"12/13/2022 2 a.m. EST",13648,12590,10067,-3581
ISNE,"12/13/2022 3 a.m. EST",13560,12480,10126,-3434
ISNE,"12/13/2022 4 a.m. EST",13619,12540,10174,-3445
ISNE,"12/13/2022 5 a.m. EST",13972,12800,10498,-3474
ISNE,"12/13/2022 6 a.m. EST",14664,13750,11210,-3454
ISNE,"12/13/2022 7 a.m. EST",15372,15320,12496,-2876
ISNE,"12/13/2022 8 a.m. EST",16255,16070,13186,-3069
ISNE,"12/13/2022 9 a.m. EST",16085,15580,12603,-3482
ISNE,"12/13/2022 10 a.m. EST",15398,15180,12112,-3286
ISNE,"12/13/2022 11 a.m. EST",14727,14510,11314,-3413
ISNE,"12/13/2022 12 p.m. EST",14252,14060,10922,-3330
ISNE,"12/13/2022 1 p.m. EST",14362,13810,11064,-3298
ISNE,"12/13/2022 2 p.m. EST",14526,13750,11533,-2993
ISNE,"12/13/2022 3 p.m. EST",14817,14250,12111,-2706
ISNE,"12/13/2022 4 p.m. EST",15467,15130,12758,-2709
ISNE,"12/13/2022 5 p.m. EST",16552,16710,13582,-2970
ISNE,"12/13/2022 6 p.m. EST",17262,17760,14293,-2969
ISNE,"12/13/2022 7 p.m. EST",17189,17540,14098,-3091
ISNE,"12/13/2022 8 p.m. EST",16896,17130,13885,-3011
ISNE,"12/13/2022 9 p.m. EST",16327,16430,13091,-3236
ISNE,"12/13/2022 10 p.m. EST",15462,15550,12125,-3337
ISNE,"12/13/2022 11 p.m. EST",14287,14440,10763,-3524
ISNE,"12/14/2022 12 a.m. EST",13486,13410,9901,-3585
ISNE,"12/14/2022 1 a.m. EST",13193,12610,10068,-3125
ISNE,"12/14/2022 2 a.m. EST",13100,12280,9851,-3249
ISNE,"12/14/2022 3 a.m. EST",13031,12200,9826,-3205
ISNE,"12/14/2022 4 a.m. EST",13127,12310,9907,-3220
ISNE,"12/14/2022 5 a.m. EST",13530,12700,10122,-3408
ISNE,"12/14/2022 6 a.m. EST",13908,13640,11003,-2905
ISNE,"12/14/2022 7 a.m. EST",15254,15190,12232,-3022
ISNE,"12/14/2022 8 a.m. EST",16210,16140,13268,-2942
ISNE,"12/14/2022 9 a.m. EST",15991,15880,12828,-3163
ISNE,"12/14/2022 10 a.m. EST",15165,15160,12414,-2751
ISNE,"12/14/2022 11 a.m. EST",14479,14550,12042,-2437
ISNE,"12/14/2022 12 p.m. EST",14148,14050,11754,-2394
ISNE,"12/14/2022 1 p.m. EST",14356,13780,11961,-2395
ISNE,"12/14/2022 2 p.m. EST",14659,13950,12242,-2417
ISNE,"12/14/2022 3 p.m. EST",14696,14520,12499,-2197
ISNE,"12/14/2022 4 p.m. EST",15574,15470,13287,-2287
ISNE,"12/14/2022 5 p.m. EST",16780,16690,14392,-2388
ISNE,"12/14/2022 6 p.m. EST",17411,17500,14869,-2542
ISNE,"12/14/2022 7 p.m. EST",17242,17300,14646,-2596
ISNE,"12/14/2022 8 p.m. EST",16955,16830,14331,-2624
ISNE,"12/14/2022 9 p.m. EST",16379,16180,13452,-2927
ISNE,"12/14/2022 10 p.m. EST",15441,15270,12161,-3280
ISNE,"12/14/2022 11 p.m. EST",14222,14120,10970,-3252
ISNE,"12/15/2022 12 a.m. EST",13120,13070,9758,-3362
ISNE,"12/15/2022 1 a.m. EST",12428,12410,9500,-2928
ISNE,"12/15/2022 2 a.m. EST",12548,12010,9598,-2950
ISNE,"12/15/2022 3 a.m. EST",12395,11830,9519,-2876
ISNE,"12/15/2022 4 a.m. EST",12358,11830,9679,-2679
ISNE,"12/15/2022 5 a.m. EST",12368,12180,9692,-2676
ISNE,"12/15/2022 6 a.m. EST",13007,13030,10562,-2445
ISNE,"12/15/2022 7 a.m. EST",14465,14380,11957,-2508
ISNE,"12/15/2022 8 a.m. EST",15366,15440,12714,-2652
ISNE,"12/15/2022 9 a.m. EST",15449,15480,12584,-2865
ISNE,"12/15/2022 10 a.m. EST",15321,15190,12620,-2701
ISNE,"12/15/2022 11 a.m. EST",15168,15070,12312,-2856
ISNE,"12/15/2022 12 p.m. EST",15104,15030,12065,-3039
ISNE,"12/15/2022 1 p.m. EST",15250,15000,12095,-3155
ISNE,"12/15/2022 2 p.m. EST",15480,15100,12177,-3303
ISNE,"12/15/2022 3 p.m. EST",15431,15200,12156,-3275
ISNE,"12/15/2022 4 p.m. EST",15598,15560,12490,-3108
ISNE,"12/15/2022 5 p.m. EST",16438,16510,13493,-2945
ISNE,"12/15/2022 6 p.m. EST",16842,17050,13933,-2909
ISNE,"12/15/2022 7 p.m. EST",16595,16700,13540,-3055
ISNE,"12/15/2022 8 p.m. EST",16243,16190,13085,-3158
ISNE,"12/15/2022 9 p.m. EST",15803,15600,12589,-3214
ISNE,"12/15/2022 10 p.m. EST",14703,14680,11528,-3175
ISNE,"12/15/2022 11 p.m. EST",13684,13500,10415,-3269
ISNE,"12/16/2022 12 a.m. EST",13162,12450,9634,-3528
ISNE,"12/16/2022 1 a.m. EST",12568,11750,9275,-3293
ISNE,"12/16/2022 2 a.m. EST",12273,11330,9081,-3192
ISNE,"12/16/2022 3 a.m. EST",12184,11120,9050,-3134
ISNE,"12/16/2022 4 a.m. EST",12169,11110,9076,-3093
ISNE,"12/16/2022 5 a.m. EST",12455,11390,9410,-3045
ISNE,"12/16/2022 6 a.m. EST",13058,12200,9872,-3186
ISNE,"12/16/2022 7 a.m. EST",13902,13520,10871,-3031
ISNE,"12/16/2022 8 a.m. EST",14632,14520,11812,-2820
ISNE,"12/16/2022 9 a.m. EST",15090,15080,12578,-2512
ISNE,"12/16/2022 10 a.m. EST",15427,15380,12638,-2789
ISNE,"12/16/2022 11 a.m. EST",15622,15550,12817,-2805
ISNE,"12/16/2022 12 p.m. EST",15680,15650,12799,-2881
ISNE,"12/16/2022 1 p.m. EST",15638,15620,12632,-3006
ISNE,"12/16/2022 2 p.m. EST",15566,15450,12498,-3068
ISNE,"12/16/2022 3 p.m. EST",15480,15370,12513,-2967
ISNE,"12/16/2022 4 p.m. EST",15620,15400,12740,-2880
ISNE,"12/16/2022 5 p.m. EST",16281,16190,13424,-2857
ISNE,"12/16/2022 6 p.m. EST",16559,16590,13831,-2728
ISNE,"12/16/2022 7 p.m. EST",16154,16090,13524,-2630
ISNE,"12/16/2022 8 p.m. EST",15564,15570,13086,-2478
ISNE,"12/16/2022 9 p.m. EST",14958,14920,12527,-2431
ISNE,"12/16/2022 10 p.m. EST",14186,14170,11835,-2351
ISNE,"12/16/2022 11 p.m. EST",13553,13200,10998,-2555
ISNE,"12/17/2022 12 a.m. EST",12816,12250,9967,-2849
ISNE,"12/17/2022 1 a.m. EST",12130,11420,8756,-3374
ISNE,"12/17/2022 2 a.m. EST",11919,11070,8373,-3546
ISNE,"12/17/2022 3 a.m. EST",11805,10790,8348,-3457
ISNE,"12/17/2022 4 a.m. EST",11888,10780,8487,-3401
ISNE,"12/17/2022 5 a.m. EST",11569,10940,8361,-3208
ISNE,"12/17/2022 6 a.m. EST",11624,11400,8550,-3074
ISNE,"12/17/2022 7 a.m. EST",12271,12050,9105,-3166
ISNE,"12/17/2022 8 a.m. EST",12956,12590,9911,-3045
ISNE,"12/17/2022 9 a.m. EST",13487,13260,10435,-3052
ISNE,"12/17/2022 10 a.m. EST",13282,13580,10349,-2933
ISNE,"12/17/2022 11 a.m. EST",13070,13470,10038,-3032
