"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
NEVP,"9/4/2022 8 a.m. PDT",4773,4636,4122,-651
NEVP,"9/4/2022 9 a.m. PDT",5169,4953,4843,-326
NEVP,"9/4/2022 10 a.m. PDT",5615,5380,5332,-283
NEVP,"9/4/2022 11 a.m. PDT",6108,5887,5661,-447
NEVP,"9/4/2022 12 p.m. PDT",6584,6340,5909,-675
NEVP,"9/4/2022 1 p.m. PDT",7054,6855,5810,-1244
NEVP,"9/4/2022 2 p.m. PDT",7520,7244,6021,-1499
NEVP,"9/4/2022 3 p.m. PDT",7929,7779,6448,-1481
NEVP,"9/4/2022 4 p.m. PDT",8252,8121,6651,-1601
NEVP,"9/4/2022 5 p.m. PDT",8439,8343,6691,-1748
NEVP,"9/4/2022 6 p.m. PDT",8422,8340,6484,-1938
NEVP,"9/4/2022 7 p.m. PDT",8136,8024,5703,-2433
NEVP,"9/4/2022 8 p.m. PDT",7768,7700,5246,-2522
NEVP,"9/4/2022 9 p.m. PDT",7368,7347,4923,-2445
NEVP,"9/4/2022 10 p.m. PDT",6978,6741,4686,-2292
NEVP,"9/4/2022 11 p.m. PDT",6499,6177,4749,-1750
NEVP,"9/5/2022 12 a.m. PDT",6064,5661,4527,-1537
NEVP,"9/5/2022 1 a.m. PDT",5671,5474,4328,-1343
NEVP,"9/5/2022 2 a.m. PDT",5337,5147,4012,-1325
NEVP,"9/5/2022 3 a.m. PDT",5070,4949,3922,-1148
NEVP,"9/5/2022 4 a.m. PDT",4863,4725,3779,-1084
NEVP,"9/5/2022 5 a.m. PDT",4736,4583,3810,-926
NEVP,"9/5/2022 6 a.m. PDT",4661,4584,3910,-751
NEVP,"9/5/2022 7 a.m. PDT",4548,4593,3973,-575
NEVP,"9/5/2022 8 a.m. PDT",4710,4819,4657,-53
NEVP,"9/5/2022 9 a.m. PDT",5098,5152,5072,-26
NEVP,"9/5/2022 10 a.m. PDT",5562,5656,5279,-283
NEVP,"9/5/2022 11 a.m. PDT",6067,6211,5628,-439
NEVP,"9/5/2022 12 p.m. PDT",6539,6604,5918,-621
NEVP,"9/5/2022 1 p.m. PDT",7035,7097,5946,-1089
NEVP,"9/5/2022 2 p.m. PDT",7503,7590,6186,-1317
NEVP,"9/5/2022 3 p.m. PDT",7930,7984,6385,-1545
NEVP,"9/5/2022 4 p.m. PDT",8274,8206,6542,-1732
NEVP,"9/5/2022 5 p.m. PDT",8473,8416,6710,-1763
NEVP,"9/5/2022 6 p.m. PDT",8397,8512,6369,-2028
NEVP,"9/5/2022 7 p.m. PDT",8071,8191,5474,-2597
NEVP,"9/5/2022 8 p.m. PDT",7778,7875,5337,-2441
NEVP,"9/5/2022 9 p.m. PDT",7380,7458,5357,-2023
NEVP,"9/5/2022 10 p.m. PDT",6863,7091,5226,-1637
NEVP,"9/5/2022 11 p.m. PDT",6322,6555,4979,-1343
NEVP,"9/6/2022 12 a.m. PDT",5816,6002,4470,-1346
NEVP,"9/6/2022 1 a.m. PDT",5405,5421,4444,-961
NEVP,"9/6/2022 2 a.m. PDT",5099,5142,4043,-1056
NEVP,"9/6/2022 3 a.m. PDT",4865,4879,3907,-958
NEVP,"9/6/2022 4 a.m. PDT",4708,4679,3750,-958
NEVP,"9/6/2022 5 a.m. PDT",4656,4590,3718,-938
NEVP,"9/6/2022 6 a.m. PDT",4705,4533,3754,-951
NEVP,"9/6/2022 7 a.m. PDT",4743,4614,3907,-836
NEVP,"9/6/2022 8 a.m. PDT",4915,4826,5107,192
NEVP,"9/6/2022 9 a.m. PDT",5313,5183,5461,148
NEVP,"9/6/2022 10 a.m. PDT",5751,5667,6026,275
NEVP,"9/6/2022 11 a.m. PDT",6265,6162,6193,-72
NEVP,"9/6/2022 12 p.m. PDT",6826,6580,6306,-520
NEVP,"9/6/2022 1 p.m. PDT",7410,7124,6549,-861
NEVP,"9/6/2022 2 p.m. PDT",7907,7523,6654,-1253
NEVP,"9/6/2022 3 p.m. PDT",8326,7887,6587,-1739
NEVP,"9/6/2022 4 p.m. PDT",8641,8193,6843,-1798
NEVP,"9/6/2022 5 p.m. PDT",8820,8373,6907,-1913
NEVP,"9/6/2022 6 p.m. PDT",8611,8464,6301,-2310
NEVP,"9/6/2022 7 p.m. PDT",8231,8171,5721,-2510
NEVP,"9/6/2022 8 p.m. PDT",8015,7921,5842,-2173
NEVP,"9/6/2022 9 p.m. PDT",7664,7537,5928,-1736
NEVP,"9/6/2022 10 p.m. PDT",7160,7033,5595,-1565
NEVP,"9/6/2022 11 p.m. PDT",6657,6444,5487,-1170
NEVP,"9/7/2022 12 a.m. PDT",6216,5895,4850,-1366
NEVP,"9/7/2022 1 a.m. PDT",5809,5378,4664,-1145
NEVP,"9/7/2022 2 a.m. PDT",5480,4986,4602,-878
NEVP,"9/7/2022 3 a.m. PDT",5223,4697,4405,-818
NEVP,"9/7/2022 4 a.m. PDT",5026,4550,4359,-667
NEVP,"9/7/2022 5 a.m. PDT",4935,4476,4239,-696
NEVP,"9/7/2022 6 a.m. PDT",4929,4524,4337,-592
NEVP,"9/7/2022 7 a.m. PDT",4944,4481,4361,-583
NEVP,"9/7/2022 8 a.m. PDT",5145,4613,4791,-354
NEVP,"9/7/2022 9 a.m. PDT",5539,4954,5075,-464
NEVP,"9/7/2022 10 a.m. PDT",5938,5328,5756,-182
NEVP,"9/7/2022 11 a.m. PDT",6423,5785,5808,-615
NEVP,"9/7/2022 12 p.m. PDT",6907,6214,5946,-961
NEVP,"9/7/2022 1 p.m. PDT",7415,6701,6232,-1183
NEVP,"9/7/2022 2 p.m. PDT",7883,7200,6287,-1596
NEVP,"9/7/2022 3 p.m. PDT",8228,7554,6494,-1734
NEVP,"9/7/2022 4 p.m. PDT",8464,7940,6522,-1942
NEVP,"9/7/2022 5 p.m. PDT",8587,8101,6368,-2219
NEVP,"9/7/2022 6 p.m. PDT",8430,8075,6082,-2348
NEVP,"9/7/2022 7 p.m. PDT",8084,7801,5661,-2423
NEVP,"9/7/2022 8 p.m. PDT",7884,7505,5756,-2128
NEVP,"9/7/2022 9 p.m. PDT",7593,7168,5611,-1982
NEVP,"9/7/2022 10 p.m. PDT",7124,6692,5367,-1757
NEVP,"9/7/2022 11 p.m. PDT",6649,6190,5339,-1310
NEVP,"9/8/2022 12 a.m. PDT",6222,5744,5097,-1125
NEVP,"9/8/2022 1 a.m. PDT",5838,5215,4927,-911
NEVP,"9/8/2022 2 a.m. PDT",5517,4906,4453,-1064
NEVP,"9/8/2022 3 a.m. PDT",5257,4639,4084,-1173
NEVP,"9/8/2022 4 a.m. PDT",5087,4440,4250,-837
NEVP,"9/8/2022 5 a.m. PDT",4993,4447,3950,-1043
NEVP,"9/8/2022 6 a.m. PDT",5004,4449,4069,-935
NEVP,"9/8/2022 7 a.m. PDT",5017,4577,3878,-1139
NEVP,"9/8/2022 8 a.m. PDT",5190,4797,5212,22
NEVP,"9/8/2022 9 a.m. PDT",5520,5006,5882,362
NEVP,"9/8/2022 10 a.m. PDT",5888,5396,6217,329
NEVP,"9/8/2022 11 a.m. PDT",6278,5829,6330,52
NEVP,"9/8/2022 12 p.m. PDT",6679,6237,6217,-462
NEVP,"9/8/2022 1 p.m. PDT",7098,6735,6263,-835
NEVP,"9/8/2022 2 p.m. PDT",7496,7193,6316,-1180
NEVP,"9/8/2022 3 p.m. PDT",7908,7586,6394,-1514
NEVP,"9/8/2022 4 p.m. PDT",8206,7907,6582,-1624
NEVP,"9/8/2022 5 p.m. PDT",8222,8102,6679,-1543
NEVP,"9/8/2022 6 p.m. PDT",7972,7936,6278,-1694
NEVP,"9/8/2022 7 p.m. PDT",7642,7671,5489,-2153
NEVP,"9/8/2022 8 p.m. PDT",7424,7418,5232,-2192
NEVP,"9/8/2022 9 p.m. PDT",7117,7028,5123,-1994
NEVP,"9/8/2022 10 p.m. PDT",6717,6532,5000,-1717
NEVP,"9/8/2022 11 p.m. PDT",6312,6076,4659,-1653
NEVP,"9/9/2022 12 a.m. PDT",5867,5711,4215,-1652
NEVP,"9/9/2022 1 a.m. PDT",5519,5297,4070,-1449
NEVP,"9/9/2022 2 a.m. PDT",5251,5063,3948,-1303
NEVP,"9/9/2022 3 a.m. PDT",5041,4864,3889,-1152
NEVP,"9/9/2022 4 a.m. PDT",4924,4664,3686,-1238
NEVP,"9/9/2022 5 a.m. PDT",4830,4626,3780,-1050
NEVP,"9/9/2022 6 a.m. PDT",4836,4606,4104,-732
NEVP,"9/9/2022 7 a.m. PDT",4857,4615,3689,-1168
NEVP,"9/9/2022 8 a.m. PDT",4983,4670,3783,-1200
NEVP,"9/9/2022 9 a.m. PDT",5224,4759,4107,-1117
NEVP,"9/9/2022 10 a.m. PDT",5607,4954,4558,-1049
NEVP,"9/9/2022 11 a.m. PDT",5949,5527,4902,-1047
NEVP,"9/9/2022 12 p.m. PDT",6241,5950,5003,-1238
NEVP,"9/9/2022 1 p.m. PDT",6476,6413,4897,-1579
NEVP,"9/9/2022 2 p.m. PDT",6718,6752,5504,-1214
NEVP,"9/9/2022 3 p.m. PDT",6879,7183,5514,-1365
NEVP,"9/9/2022 4 p.m. PDT",6977,7400,5447,-1530
NEVP,"9/9/2022 5 p.m. PDT",6921,7527,5180,-1741
NEVP,"9/9/2022 6 p.m. PDT",6724,7402,5205,-1519
NEVP,"9/9/2022 7 p.m. PDT",6505,7272,4842,-1663
NEVP,"9/9/2022 8 p.m. PDT",6364,6921,4815,-1549
NEVP,"9/9/2022 9 p.m. PDT",6151,6884,4587,-1564
NEVP,"9/9/2022 10 p.m. PDT",5892,6376,4423,-1469
NEVP,"9/9/2022 11 p.m. PDT",5627,6009,4401,-1226
NEVP,"9/10/2022 12 a.m. PDT",5349,5515,4304,-1045
NEVP,"9/10/2022 1 a.m. PDT",5109,4525,4266,-843
NEVP,"9/10/2022 2 a.m. PDT",4943,4363,4333,-610
NEVP,"9/10/2022 3 a.m. PDT",4781,4239,4276,-505
NEVP,"9/10/2022 4 a.m. PDT",4657,4111,4256,-401
NEVP,"9/10/2022 5 a.m. PDT",4569,4095,4234,-335
NEVP,"9/10/2022 6 a.m. PDT",4522,4104,3943,-579
NEVP,"9/10/2022 7 a.m. PDT",4447,4084,3787,-660
NEVP,"9/10/2022 8 a.m. PDT",4478,4270,3601,-877
NEVP,"9/10/2022 9 a.m. PDT",4651,4571,3857,-794
NEVP,"9/10/2022 10 a.m. PDT",4788,4892,4235,-553
NEVP,"9/10/2022 11 a.m. PDT",4820,5185,4152,-668
NEVP,"9/10/2022 12 p.m. PDT",4873,5502,4423,-450
NEVP,"9/10/2022 1 p.m. PDT",5165,5902,4581,-584
NEVP,"9/10/2022 2 p.m. PDT",5453,6280,4432,-1021
NEVP,"9/10/2022 3 p.m. PDT",5685,6573,4461,-1224
NEVP,"9/10/2022 4 p.m. PDT",5750,6622,4583,-1167
NEVP,"9/10/2022 5 p.m. PDT",5673,6768,4898,-775
NEVP,"9/10/2022 6 p.m. PDT",5613,6606,4744,-869
NEVP,"9/10/2022 7 p.m. PDT",5525,6492,4528,-997
NEVP,"9/10/2022 8 p.m. PDT",5439,6349,4468,-971
NEVP,"9/10/2022 9 p.m. PDT",5296,6202,4153,-1143
NEVP,"9/10/2022 10 p.m. PDT",5089,5805,3650,-1439
NEVP,"9/10/2022 11 p.m. PDT",4871,5489,3685,-1186
NEVP,"9/11/2022 12 a.m. PDT",4614,5176,3643,-971
NEVP,"9/11/2022 1 a.m. PDT",4356,4581,3655,-701
NEVP,"9/11/2022 2 a.m. PDT",4180,4407,3717,-463
NEVP,"9/11/2022 3 a.m. PDT",4025,4252,3812,-213
NEVP,"9/11/2022 4 a.m. PDT",3918,4132,3827,-91
NEVP,"9/11/2022 5 a.m. PDT",3865,4091,3625,-240
NEVP,"9/11/2022 6 a.m. PDT",3858,3993,3534,-324
NEVP,"9/11/2022 7 a.m. PDT",3801,4026,3582,-219
NEVP,"9/11/2022 8 a.m. PDT",3911,4068,3917,6
NEVP,"9/11/2022 9 a.m. PDT",4225,4250,4347,122
NEVP,"9/11/2022 10 a.m. PDT",4516,4307,4314,-202
NEVP,"9/11/2022 11 a.m. PDT",4879,4577,4377,-502
NEVP,"9/11/2022 12 p.m. PDT",5242,4861,4479,-763
NEVP,"9/11/2022 1 p.m. PDT",5539,5204,4890,-649
NEVP,"9/11/2022 2 p.m. PDT",5758,5510,4882,-876
NEVP,"9/11/2022 3 p.m. PDT",6072,5660,5385,-687
NEVP,"9/11/2022 4 p.m. PDT",6400,5997,5744,-656
NEVP,"9/11/2022 5 p.m. PDT",6623,6243,5921,-702
NEVP,"9/11/2022 6 p.m. PDT",6654,6178,5575,-1079
NEVP,"9/11/2022 7 p.m. PDT",6414,6251,4629,-1785
NEVP,"9/11/2022 8 p.m. PDT",6185,6089,4588,-1597
NEVP,"9/11/2022 9 p.m. PDT",5903,6021,4519,-1384
NEVP,"9/11/2022 10 p.m. PDT",5569,5559,4402,-1167
NEVP,"9/11/2022 11 p.m. PDT",5252,5108,4287,-965
NEVP,"9/12/2022 12 a.m. PDT",4940,4810,3954,-986
NEVP,"9/12/2022 1 a.m. PDT",4647,4440,3792,-855
NEVP,"9/12/2022 2 a.m. PDT",4440,4318,3524,-916
NEVP,"9/12/2022 3 a.m. PDT",4298,4165,3511,-787
NEVP,"9/12/2022 4 a.m. PDT",4241,4074,3525,-716
NEVP,"9/12/2022 5 a.m. PDT",4284,4060,3602,-682
NEVP,"9/12/2022 6 a.m. PDT",4295,4160,3576,-719
NEVP,"9/12/2022 7 a.m. PDT",4332,4119,3711,-621
NEVP,"9/12/2022 8 a.m. PDT",4384,4172,3831,-553
NEVP,"9/12/2022 9 a.m. PDT",4536,4331,3919,-617
NEVP,"9/12/2022 10 a.m. PDT",4674,4497,4369,-305
NEVP,"9/12/2022 11 a.m. PDT",4856,4904,4631,-225
NEVP,"9/12/2022 12 p.m. PDT",5072,5007,4775,-297
NEVP,"9/12/2022 1 p.m. PDT",5304,5210,4924,-380
NEVP,"9/12/2022 2 p.m. PDT",5565,5826,4927,-638
NEVP,"9/12/2022 3 p.m. PDT",5786,6016,4465,-1321
NEVP,"9/12/2022 4 p.m. PDT",5906,6172,4513,-1393
NEVP,"9/12/2022 5 p.m. PDT",5936,6295,4913,-1023
NEVP,"9/12/2022 6 p.m. PDT",5834,6244,4606,-1228
NEVP,"9/12/2022 7 p.m. PDT",5686,6246,4374,-1312
NEVP,"9/12/2022 8 p.m. PDT",5686,6122,4227,-1459
NEVP,"9/12/2022 9 p.m. PDT",5535,5787,3963,-1572
NEVP,"9/12/2022 10 p.m. PDT",5294,5565,3930,-1364
NEVP,"9/12/2022 11 p.m. PDT",5008,5138,3794,-1214
NEVP,"9/13/2022 12 a.m. PDT",4729,4978,3741,-988
NEVP,"9/13/2022 1 a.m. PDT",4500,4362,3694,-806
NEVP,"9/13/2022 2 a.m. PDT",4343,4153,3674,-669
NEVP,"9/13/2022 3 a.m. PDT",4227,3973,3685,-542
NEVP,"9/13/2022 4 a.m. PDT",4174,3859,3748,-426
NEVP,"9/13/2022 5 a.m. PDT",4182,3768,3601,-581
NEVP,"9/13/2022 6 a.m. PDT",4280,3743,3313,-967
NEVP,"9/13/2022 7 a.m. PDT",4371,3740,3163,-1208
NEVP,"9/13/2022 8 a.m. PDT",4472,4198,3759,-713
NEVP,"9/13/2022 9 a.m. PDT",4714,4336,4192,-522
NEVP,"9/13/2022 10 a.m. PDT",4972,4517,4557,-415
NEVP,"9/13/2022 11 a.m. PDT",5219,4546,4679,-540
NEVP,"9/13/2022 12 p.m. PDT",5330,4702,4484,-846
NEVP,"9/13/2022 1 p.m. PDT",5411,5007,4599,-812
NEVP,"9/13/2022 2 p.m. PDT",5661,5311,4647,-1014
NEVP,"9/13/2022 3 p.m. PDT",5886,5369,5006,-880
NEVP,"9/13/2022 4 p.m. PDT",6067,5490,4784,-1283
NEVP,"9/13/2022 5 p.m. PDT",6106,5499,4223,-1883
NEVP,"9/13/2022 6 p.m. PDT",6022,5428,4156,-1866
NEVP,"9/13/2022 7 p.m. PDT",5835,5404,4010,-1825
NEVP,"9/13/2022 8 p.m. PDT",5740,5343,3977,-1763
NEVP,"9/13/2022 9 p.m. PDT",5555,5202,3948,-1607
NEVP,"9/13/2022 10 p.m. PDT",5296,5002,3537,-1759
NEVP,"9/13/2022 11 p.m. PDT",4973,4728,3334,-1639
NEVP,"9/14/2022 12 a.m. PDT",4617,4382,3402,-1215
NEVP,"9/14/2022 1 a.m. PDT",4316,4181,3643,-673
NEVP,"9/14/2022 2 a.m. PDT",4096,4028,3646,-450
NEVP,"9/14/2022 3 a.m. PDT",3944,3917,3584,-360
NEVP,"9/14/2022 4 a.m. PDT",3850,3861,3596,-254
NEVP,"9/14/2022 5 a.m. PDT",3837,3869,3850,13
NEVP,"9/14/2022 6 a.m. PDT",3919,3964,3899,-20
NEVP,"9/14/2022 7 a.m. PDT",3991,4012,3898,-93
NEVP,"9/14/2022 8 a.m. PDT",4093,4009,3850,-243
NEVP,"9/14/2022 9 a.m. PDT",4252,4169,3416,-836
NEVP,"9/14/2022 10 a.m. PDT",4414,4372,3559,-855
NEVP,"9/14/2022 11 a.m. PDT",4574,4394,3697,-877
NEVP,"9/14/2022 12 p.m. PDT",4718,4563,3687,-1031
NEVP,"9/14/2022 1 p.m. PDT",4900,4755,4000,-900
NEVP,"9/14/2022 2 p.m. PDT",5159,5012,4274,-885
NEVP,"9/14/2022 3 p.m. PDT",5450,5076,4502,-948
NEVP,"9/14/2022 4 p.m. PDT",5700,5264,4544,-1156
NEVP,"9/14/2022 5 p.m. PDT",5889,5314,4489,-1400
NEVP,"9/14/2022 6 p.m. PDT",5873,5266,4476,-1397
NEVP,"9/14/2022 7 p.m. PDT",5713,5409,3917,-1796
NEVP,"9/14/2022 8 p.m. PDT",5583,5246,3846,-1737
NEVP,"9/14/2022 9 p.m. PDT",5385,5037,3941,-1444
NEVP,"9/14/2022 10 p.m. PDT",5092,4722,3887,-1205
NEVP,"9/14/2022 11 p.m. PDT",4780,4433,3819,-961
NEVP,"9/15/2022 12 a.m. PDT",4453,4175,3648,-805
NEVP,"9/15/2022 1 a.m. PDT",4211,3815,3482,-729
NEVP,"9/15/2022 2 a.m. PDT",4041,3668,3315,-726
NEVP,"9/15/2022 3 a.m. PDT",3912,3598,3252,-660
NEVP,"9/15/2022 4 a.m. PDT",3840,3558,3294,-546
NEVP,"9/15/2022 5 a.m. PDT",3857,3557,3325,-532
NEVP,"9/15/2022 6 a.m. PDT",3929,3540,3388,-541
NEVP,"9/15/2022 7 a.m. PDT",4018,3731,3395,-623
NEVP,"9/15/2022 8 a.m. PDT",4135,3968,3403,-732
NEVP,"9/15/2022 9 a.m. PDT",4410,4214,3574,-836
NEVP,"9/15/2022 10 a.m. PDT",4618,4347,3810,-808
NEVP,"9/15/2022 11 a.m. PDT",4844,4529,3906,-938
NEVP,"9/15/2022 12 p.m. PDT",5080,4638,3896,-1184
NEVP,"9/15/2022 1 p.m. PDT",5276,4759,3988,-1288
NEVP,"9/15/2022 2 p.m. PDT",5460,4953,4012,-1448
NEVP,"9/15/2022 3 p.m. PDT",5690,5154,4226,-1464
NEVP,"9/15/2022 4 p.m. PDT",5895,5357,4421,-1474
NEVP,"9/15/2022 5 p.m. PDT",6017,5462,4453,-1564
NEVP,"9/15/2022 6 p.m. PDT",5964,5469,4329,-1635
NEVP,"9/15/2022 7 p.m. PDT",5785,5388,4010,-1775
NEVP,"9/15/2022 8 p.m. PDT",5631,5243,3962,-1669
NEVP,"9/15/2022 9 p.m. PDT",5373,4966,3889,-1484
NEVP,"9/15/2022 10 p.m. PDT",5048,4713,3844,-1204
NEVP,"9/15/2022 11 p.m. PDT",4707,4404,3818,-889
NEVP,"9/16/2022 12 a.m. PDT",4372,4142,3695,-677
NEVP,"9/16/2022 1 a.m. PDT",4117,4018,3527,-590
NEVP,"9/16/2022 2 a.m. PDT",3935,3863,3309,-626
NEVP,"9/16/2022 3 a.m. PDT",3798,3743,3078,-720
NEVP,"9/16/2022 4 a.m. PDT",3716,3693,2984,-732
NEVP,"9/16/2022 5 a.m. PDT",3694,3694,3138,-556
NEVP,"9/16/2022 6 a.m. PDT",3753,3791,3308,-445
NEVP,"9/16/2022 7 a.m. PDT",3828,3863,2930,-898
NEVP,"9/16/2022 8 a.m. PDT",3953,3848,3101,-852
NEVP,"9/16/2022 9 a.m. PDT",4194,4058,3437,-757
NEVP,"9/16/2022 10 a.m. PDT",4372,4171,3349,-1023
NEVP,"9/16/2022 11 a.m. PDT",4570,4369,3323,-1247
NEVP,"9/16/2022 12 p.m. PDT",4766,4546,3329,-1437
NEVP,"9/16/2022 1 p.m. PDT",5005,4805,3579,-1426
NEVP,"9/16/2022 2 p.m. PDT",5285,5086,3931,-1354
NEVP,"9/16/2022 3 p.m. PDT",5570,5204,4275,-1295
NEVP,"9/16/2022 4 p.m. PDT",5831,5512,4584,-1247
NEVP,"9/16/2022 5 p.m. PDT",5997,5657,4588,-1409
NEVP,"9/16/2022 6 p.m. PDT",5960,5645,4389,-1571
NEVP,"9/16/2022 7 p.m. PDT",5732,5382,3889,-1843
NEVP,"9/16/2022 8 p.m. PDT",5566,5150,3940,-1626
NEVP,"9/16/2022 9 p.m. PDT",5306,5018,3723,-1583
NEVP,"9/16/2022 10 p.m. PDT",5035,4742,3613,-1422
NEVP,"9/16/2022 11 p.m. PDT",4748,4552,3558,-1190
NEVP,"9/17/2022 12 a.m. PDT",4434,4193,3539,-895
NEVP,"9/17/2022 1 a.m. PDT",4179,3984,3391,-788
NEVP,"9/17/2022 2 a.m. PDT",3968,3868,3129,-839
NEVP,"9/17/2022 3 a.m. PDT",3814,3760,3128,-686
NEVP,"9/17/2022 4 a.m. PDT",3700,3684,3197,-503
NEVP,"9/17/2022 5 a.m. PDT",3648,3642,3015,-633
