"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"8/1/2022 12 a.m. EDT",15128,15390,12448,-2680
ISNE,"8/1/2022 1 a.m. EDT",14643,14110,11424,-3219
ISNE,"8/1/2022 2 a.m. EDT",13995,13450,10437,-3558
ISNE,"8/1/2022 3 a.m. EDT",13835,13040,10057,-3778
ISNE,"8/1/2022 4 a.m. EDT",13889,12860,10165,-3724
ISNE,"8/1/2022 5 a.m. EDT",13970,13000,10279,-3691
ISNE,"8/1/2022 6 a.m. EDT",14001,13590,10451,-3550
ISNE,"8/1/2022 7 a.m. EDT",14378,14440,11177,-3201
ISNE,"8/1/2022 8 a.m. EDT",15252,15320,12309,-2943
ISNE,"8/1/2022 9 a.m. EDT",15807,15870,13090,-2717
ISNE,"8/1/2022 10 a.m. EDT",15835,15870,13420,-2415
ISNE,"8/1/2022 11 a.m. EDT",15849,15900,13610,-2239
ISNE,"8/1/2022 12 p.m. EDT",16300,16360,14271,-2029
ISNE,"8/1/2022 1 p.m. EDT",17038,17100,14992,-2046
ISNE,"8/1/2022 2 p.m. EDT",17927,17990,15776,-2151
ISNE,"8/1/2022 3 p.m. EDT",18303,18340,15940,-2363
ISNE,"8/1/2022 4 p.m. EDT",18503,18550,16158,-2345
ISNE,"8/1/2022 5 p.m. EDT",18805,18870,16190,-2615
ISNE,"8/1/2022 6 p.m. EDT",19003,19060,16353,-2650
ISNE,"8/1/2022 7 p.m. EDT",19050,19020,16822,-2228
ISNE,"8/1/2022 8 p.m. EDT",18799,18600,16658,-2141
ISNE,"8/1/2022 9 p.m. EDT",18378,18360,16051,-2327
ISNE,"8/1/2022 10 p.m. EDT",17495,17410,14967,-2528
ISNE,"8/1/2022 11 p.m. EDT",16135,16160,13162,-2973
ISNE,"8/2/2022 12 a.m. EDT",15044,14940,12093,-2951
ISNE,"8/2/2022 1 a.m. EDT",14226,13800,10965,-3261
ISNE,"8/2/2022 2 a.m. EDT",13727,13150,10238,-3489
ISNE,"8/2/2022 3 a.m. EDT",13754,12770,10242,-3512
ISNE,"8/2/2022 4 a.m. EDT",13609,12580,10185,-3424
ISNE,"8/2/2022 5 a.m. EDT",13388,12690,9977,-3411
ISNE,"8/2/2022 6 a.m. EDT",13423,13280,10219,-3204
ISNE,"8/2/2022 7 a.m. EDT",14172,14250,11087,-3085
ISNE,"8/2/2022 8 a.m. EDT",15188,15250,12245,-2943
ISNE,"8/2/2022 9 a.m. EDT",15708,15770,13141,-2567
ISNE,"8/2/2022 10 a.m. EDT",16010,16100,13990,-2020
ISNE,"8/2/2022 11 a.m. EDT",16591,16870,14516,-2075
ISNE,"8/2/2022 12 p.m. EDT",17675,17810,15709,-1966
ISNE,"8/2/2022 1 p.m. EDT",18783,18620,17118,-1665
ISNE,"8/2/2022 2 p.m. EDT",19777,19340,18317,-1460
ISNE,"8/2/2022 3 p.m. EDT",20476,20220,18745,-1731
ISNE,"8/2/2022 4 p.m. EDT",21217,21280,19321,-1896
ISNE,"8/2/2022 5 p.m. EDT",21950,22240,19803,-2147
ISNE,"8/2/2022 6 p.m. EDT",22704,22870,20382,-2322
ISNE,"8/2/2022 7 p.m. EDT",22603,22700,20169,-2434
ISNE,"8/2/2022 8 p.m. EDT",21942,22090,19566,-2376
ISNE,"8/2/2022 9 p.m. EDT",21276,21380,18886,-2390
ISNE,"8/2/2022 10 p.m. EDT",20151,20160,18022,-2129
ISNE,"8/2/2022 11 p.m. EDT",18471,18150,16436,-2035
ISNE,"8/3/2022 12 a.m. EDT",17018,16600,15426,-1592
ISNE,"8/3/2022 1 a.m. EDT",15846,15520,13844,-2002
ISNE,"8/3/2022 2 a.m. EDT",15262,14560,13000,-2262
ISNE,"8/3/2022 3 a.m. EDT",14946,13890,12597,-2349
ISNE,"8/3/2022 4 a.m. EDT",14803,13490,12322,-2481
ISNE,"8/3/2022 5 a.m. EDT",14726,13430,12153,-2573
ISNE,"8/3/2022 6 a.m. EDT",14864,13850,12316,-2548
ISNE,"8/3/2022 7 a.m. EDT",15255,14660,12516,-2739
ISNE,"8/3/2022 8 a.m. EDT",15932,15540,13205,-2727
ISNE,"8/3/2022 9 a.m. EDT",15894,15870,13571,-2323
ISNE,"8/3/2022 10 a.m. EDT",16032,16000,14039,-1993
ISNE,"8/3/2022 11 a.m. EDT",16477,16410,14866,-1611
ISNE,"8/3/2022 12 p.m. EDT",17036,17130,15638,-1398
ISNE,"8/3/2022 1 p.m. EDT",17858,17990,16774,-1084
ISNE,"8/3/2022 2 p.m. EDT",18582,18860,17454,-1128
ISNE,"8/3/2022 3 p.m. EDT",19187,19500,18078,-1109
ISNE,"8/3/2022 4 p.m. EDT",19889,20240,18562,-1327
ISNE,"8/3/2022 5 p.m. EDT",20830,20970,19334,-1496
ISNE,"8/3/2022 6 p.m. EDT",21667,21630,19887,-1780
ISNE,"8/3/2022 7 p.m. EDT",21903,21700,19904,-1999
ISNE,"8/3/2022 8 p.m. EDT",21277,20950,19193,-2084
ISNE,"8/3/2022 9 p.m. EDT",20506,20380,18287,-2219
