"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
NEVP,"2/14/2023 4 a.m. PST",3465,3375,2737,-728
NEVP,"2/14/2023 5 a.m. PST",3562,3453,3114,-448
NEVP,"2/14/2023 6 a.m. PST",3738,3624,3346,-392
NEVP,"2/14/2023 7 a.m. PST",3953,3867,3566,-387
NEVP,"2/14/2023 8 a.m. PST",3929,3927,3489,-440
NEVP,"2/14/2023 9 a.m. PST",3852,3932,3830,-22
NEVP,"2/14/2023 10 a.m. PST",3774,3817,3481,-293
NEVP,"2/14/2023 11 a.m. PST",3929,3802,3327,-602
NEVP,"2/14/2023 12 p.m. PST",4199,3775,2996,-1203
NEVP,"2/14/2023 1 p.m. PST",4326,3763,3092,-1234
NEVP,"2/14/2023 2 p.m. PST",4350,3832,3245,-1105
NEVP,"2/14/2023 3 p.m. PST",4122,3768,3422,-700
NEVP,"2/14/2023 4 p.m. PST",4036,3887,4045,9
NEVP,"2/14/2023 5 p.m. PST",4210,3949,4179,-31
NEVP,"2/14/2023 6 p.m. PST",4477,4183,4077,-400
NEVP,"2/14/2023 7 p.m. PST",4623,4253,4193,-430
NEVP,"2/14/2023 8 p.m. PST",4602,4265,4256,-346
NEVP,"2/14/2023 9 p.m. PST",4532,4290,4070,-462
NEVP,"2/14/2023 10 p.m. PST",4406,4161,3949,-457
NEVP,"2/14/2023 11 p.m. PST",4230,3988,3766,-464
NEVP,"2/15/2023 12 a.m. PST",4077,3806,3595,-482
NEVP,"2/15/2023 1 a.m. PST",3968,3528,3630,-338
NEVP,"2/15/2023 2 a.m. PST",3903,3447,3683,-220
NEVP,"2/15/2023 3 a.m. PST",3879,3421,3457,-422
NEVP,"2/15/2023 4 a.m. PST",3906,3453,3440,-466
NEVP,"2/15/2023 5 a.m. PST",3977,3504,3429,-548
NEVP,"2/15/2023 6 a.m. PST",4165,3651,3338,-827
NEVP,"2/15/2023 7 a.m. PST",4319,3904,3417,-902
NEVP,"2/15/2023 8 a.m. PST",4250,3886,4119,-131
NEVP,"2/15/2023 9 a.m. PST",4106,3929,4985,879
NEVP,"2/15/2023 10 a.m. PST",3916,3757,4223,307
NEVP,"2/15/2023 11 a.m. PST",3854,3687,4180,326
NEVP,"2/15/2023 12 p.m. PST",3787,3621,4005,218
NEVP,"2/15/2023 1 p.m. PST",3772,3573,3907,135
NEVP,"2/15/2023 2 p.m. PST",3795,3595,4086,291
NEVP,"2/15/2023 3 p.m. PST",3773,3556,4183,410
NEVP,"2/15/2023 4 p.m. PST",3822,3656,4086,264
NEVP,"2/15/2023 5 p.m. PST",3996,3816,3816,-180
NEVP,"2/15/2023 6 p.m. PST",4302,4120,3920,-382
NEVP,"2/15/2023 7 p.m. PST",4457,4246,3826,-631
NEVP,"2/15/2023 8 p.m. PST",4452,4279,3930,-522
NEVP,"2/15/2023 9 p.m. PST",4399,4251,3523,-876
NEVP,"2/15/2023 10 p.m. PST",4285,4124,3405,-880
NEVP,"2/15/2023 11 p.m. PST",4120,3966,3331,-789
NEVP,"2/16/2023 12 a.m. PST",3978,3831,3301,-677
NEVP,"2/16/2023 1 a.m. PST",3898,3750,3219,-679
NEVP,"2/16/2023 2 a.m. PST",3867,3711,3234,-633
NEVP,"2/16/2023 3 a.m. PST",3883,3717,3238,-645
NEVP,"2/16/2023 4 a.m. PST",3922,3770,3217,-705
NEVP,"2/16/2023 5 a.m. PST",4045,3835,3224,-821
NEVP,"2/16/2023 6 a.m. PST",4237,4005,3233,-1004
NEVP,"2/16/2023 7 a.m. PST",4440,4250,3511,-929
NEVP,"2/16/2023 8 a.m. PST",4344,4121,4224,-120
NEVP,"2/16/2023 9 a.m. PST",4162,4034,4809,647
NEVP,"2/16/2023 10 a.m. PST",3865,3854,4150,285
NEVP,"2/16/2023 11 a.m. PST",3889,3765,4035,146
NEVP,"2/16/2023 12 p.m. PST",3790,3690,3664,-126
NEVP,"2/16/2023 1 p.m. PST",3712,3719,3675,-37
NEVP,"2/16/2023 2 p.m. PST",3696,3675,3664,-32
NEVP,"2/16/2023 3 p.m. PST",3702,3756,3799,97
NEVP,"2/16/2023 4 p.m. PST",3769,3712,4059,290
NEVP,"2/16/2023 5 p.m. PST",3968,3807,3831,-137
NEVP,"2/16/2023 6 p.m. PST",4300,4174,4023,-277
NEVP,"2/16/2023 7 p.m. PST",4441,4272,4157,-284
NEVP,"2/16/2023 8 p.m. PST",4437,4329,4321,-116
NEVP,"2/16/2023 9 p.m. PST",4401,4261,4393,-8
NEVP,"2/16/2023 10 p.m. PST",4291,4205,4319,28
NEVP,"2/16/2023 11 p.m. PST",4132,4044,3994,-138
NEVP,"2/17/2023 12 a.m. PST",3994,3839,3847,-147
NEVP,"2/17/2023 1 a.m. PST",3899,3705,3602,-297
NEVP,"2/17/2023 2 a.m. PST",3854,3675,3645,-209
NEVP,"2/17/2023 3 a.m. PST",3827,3673,3587,-240
NEVP,"2/17/2023 4 a.m. PST",3857,3716,3505,-352
NEVP,"2/17/2023 5 a.m. PST",3930,3813,3549,-381
NEVP,"2/17/2023 6 a.m. PST",4104,3947,3560,-544
NEVP,"2/17/2023 7 a.m. PST",4297,4109,3865,-432
NEVP,"2/17/2023 8 a.m. PST",4286,4079,4249,-37
NEVP,"2/17/2023 9 a.m. PST",4152,3974,4192,40
NEVP,"2/17/2023 10 a.m. PST",3984,3827,3817,-167
NEVP,"2/17/2023 11 a.m. PST",3866,3751,3679,-187
NEVP,"2/17/2023 12 p.m. PST",3793,3691,3553,-240
NEVP,"2/17/2023 1 p.m. PST",3721,3622,3473,-248
NEVP,"2/17/2023 2 p.m. PST",3685,3662,3467,-218
NEVP,"2/17/2023 3 p.m. PST",3728,3633,3561,-167
NEVP,"2/17/2023 4 p.m. PST",3804,3668,3359,-445
NEVP,"2/17/2023 5 p.m. PST",3922,3744,3435,-487
NEVP,"2/17/2023 6 p.m. PST",4159,4033,3857,-302
NEVP,"2/17/2023 7 p.m. PST",4263,4138,3981,-282
NEVP,"2/17/2023 8 p.m. PST",4270,4110,4115,-155
NEVP,"2/17/2023 9 p.m. PST",4244,4070,4242,-2
NEVP,"2/17/2023 10 p.m. PST",4169,4014,4163,-6
NEVP,"2/17/2023 11 p.m. PST",4038,3881,3846,-192
NEVP,"2/18/2023 12 a.m. PST",3907,3731,3696,-211
NEVP,"2/18/2023 1 a.m. PST",3818,3631,3570,-248
NEVP,"2/18/2023 2 a.m. PST",3787,3557,3397,-390
NEVP,"2/18/2023 3 a.m. PST",3755,3525,3492,-263
NEVP,"2/18/2023 4 a.m. PST",3771,3534,3504,-267
NEVP,"2/18/2023 5 a.m. PST",3812,3615,3511,-301
NEVP,"2/18/2023 6 a.m. PST",3899,3727,3545,-354
NEVP,"2/18/2023 7 a.m. PST",3962,3851,3604,-358
NEVP,"2/18/2023 8 a.m. PST",3888,3766,3859,-29
NEVP,"2/18/2023 9 a.m. PST",3768,3665,3778,10
NEVP,"2/18/2023 10 a.m. PST",3646,3487,3522,-124
NEVP,"2/18/2023 11 a.m. PST",3584,3489,3370,-214
NEVP,"2/18/2023 12 p.m. PST",3515,3420,3201,-314
NEVP,"2/18/2023 1 p.m. PST",3462,3364,3299,-163
NEVP,"2/18/2023 2 p.m. PST",3449,3291,3378,-71
NEVP,"2/18/2023 3 p.m. PST",3472,3366,3471,-1
NEVP,"2/18/2023 4 p.m. PST",3530,3347,3513,-17
NEVP,"2/18/2023 5 p.m. PST",3705,3517,3164,-541
NEVP,"2/18/2023 6 p.m. PST",3955,3814,3560,-395
NEVP,"2/18/2023 7 p.m. PST",4066,3931,3703,-363
NEVP,"2/18/2023 8 p.m. PST",4041,3929,3672,-369
NEVP,"2/18/2023 9 p.m. PST",4011,3906,3665,-346
NEVP,"2/18/2023 10 p.m. PST",3940,3863,3589,-351
NEVP,"2/18/2023 11 p.m. PST",3861,3728,3557,-304
NEVP,"2/19/2023 12 a.m. PST",3756,3597,3456,-300
NEVP,"2/19/2023 1 a.m. PST",3662,3448,,
NEVP,"2/19/2023 2 a.m. PST",3615,3423,,
NEVP,"2/19/2023 3 a.m. PST",3581,3389,,
NEVP,"2/19/2023 4 a.m. PST",3597,3392,,
NEVP,"2/19/2023 5 a.m. PST",3624,3381,,
NEVP,"2/19/2023 6 a.m. PST",3686,3460,,
NEVP,"2/19/2023 7 a.m. PST",3735,3517,,
NEVP,"2/19/2023 8 a.m. PST",3726,3472,,
NEVP,"2/19/2023 9 a.m. PST",3659,3417,,
NEVP,"2/19/2023 10 a.m. PST",3499,3322,,
NEVP,"2/19/2023 11 a.m. PST",3435,3307,,
NEVP,"2/19/2023 12 p.m. PST",3379,3230,,
NEVP,"2/19/2023 1 p.m. PST",3352,3205,,
NEVP,"2/19/2023 2 p.m. PST",3328,3179,,
NEVP,"2/19/2023 3 p.m. PST",3393,3236,,
NEVP,"2/19/2023 4 p.m. PST",3507,3256,,
NEVP,"2/19/2023 5 p.m. PST",3652,3454,,
NEVP,"2/19/2023 6 p.m. PST",3876,3739,,
NEVP,"2/19/2023 7 p.m. PST",4009,3836,,
NEVP,"2/19/2023 8 p.m. PST",3972,3867,,
NEVP,"2/19/2023 9 p.m. PST",,3838,,
NEVP,"2/19/2023 10 p.m. PST",,3729,,
NEVP,"2/19/2023 11 p.m. PST",,3583,,
NEVP,"2/20/2023 12 a.m. PST",,3460,,
