"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"11/4/2022 10 a.m. EDT",11890,11800,11090,-800
ISNE,"11/4/2022 11 a.m. EDT",11009,11230,10734,-275
ISNE,"11/4/2022 12 p.m. EDT",10443,10910,10026,-417
ISNE,"11/4/2022 1 p.m. EDT",10485,10620,10148,-337
ISNE,"11/4/2022 2 p.m. EDT",10628,10890,10388,-240
ISNE,"11/4/2022 3 p.m. EDT",10847,11230,10378,-469
ISNE,"11/4/2022 4 p.m. EDT",11391,11780,10456,-935
ISNE,"11/4/2022 5 p.m. EDT",12581,12760,11093,-1488
ISNE,"11/4/2022 6 p.m. EDT",13418,13520,11835,-1583
ISNE,"11/4/2022 7 p.m. EDT",13719,13750,12055,-1664
ISNE,"11/4/2022 8 p.m. EDT",13283,13390,11733,-1550
ISNE,"11/4/2022 9 p.m. EDT",12731,12780,11335,-1396
ISNE,"11/4/2022 10 p.m. EDT",12045,12080,10825,-1220
ISNE,"11/4/2022 11 p.m. EDT",11198,11270,10167,-1031
ISNE,"11/5/2022 12 a.m. EDT",10398,10470,10132,-266
ISNE,"11/5/2022 1 a.m. EDT",10002,9870,9827,-175
ISNE,"11/5/2022 2 a.m. EDT",9839,9520,9634,-205
ISNE,"11/5/2022 3 a.m. EDT",9924,9250,9609,-315
ISNE,"11/5/2022 4 a.m. EDT",9853,9010,9574,-279
ISNE,"11/5/2022 5 a.m. EDT",9916,9120,9558,-358
ISNE,"11/5/2022 6 a.m. EDT",10209,9430,9915,-294
ISNE,"11/5/2022 7 a.m. EDT",10557,10220,10181,-376
ISNE,"11/5/2022 8 a.m. EDT",10834,10950,10243,-591
ISNE,"11/5/2022 9 a.m. EDT",11019,11230,10459,-560
ISNE,"11/5/2022 10 a.m. EDT",10860,10980,10501,-359
ISNE,"11/5/2022 11 a.m. EDT",10557,10650,10411,-146
ISNE,"11/5/2022 12 p.m. EDT",10383,10630,10396,13
ISNE,"11/5/2022 1 p.m. EDT",10553,10670,10474,-79
ISNE,"11/5/2022 2 p.m. EDT",10693,10860,10817,124
ISNE,"11/5/2022 3 p.m. EDT",10793,11280,10891,98
ISNE,"11/5/2022 4 p.m. EDT",11383,11660,11352,-31
ISNE,"11/5/2022 5 p.m. EDT",12132,12500,11584,-548
ISNE,"11/5/2022 6 p.m. EDT",12896,13190,11898,-998
ISNE,"11/5/2022 7 p.m. EDT",13286,13500,11980,-1306
ISNE,"11/5/2022 8 p.m. EDT",12870,13100,11971,-899
ISNE,"11/5/2022 9 p.m. EDT",12393,12540,11890,-503
ISNE,"11/5/2022 10 p.m. EDT",11816,11970,11343,-473
ISNE,"11/5/2022 11 p.m. EDT",11137,11250,10965,-172
ISNE,"11/6/2022 12 a.m. EDT",10425,10610,10329,-96
ISNE,"11/6/2022 1 a.m. EDT",10264,9850,9949,-315
ISNE,"11/6/2022 1 a.m. EST",10252,9440,9726,-526
ISNE,"11/6/2022 2 a.m. EST",10138,9440,9570,-568
ISNE,"11/6/2022 3 a.m. EST",10133,9030,9798,-335
ISNE,"11/6/2022 4 a.m. EST",9948,8980,9783,-165
ISNE,"11/6/2022 5 a.m. EST",9890,9070,9911,21
ISNE,"11/6/2022 6 a.m. EST",10344,9350,10076,-268
ISNE,"11/6/2022 7 a.m. EST",10651,9840,10373,-278
ISNE,"11/6/2022 8 a.m. EST",10809,10280,10210,-599
ISNE,"11/6/2022 9 a.m. EST",10923,10670,10242,-681
ISNE,"11/6/2022 10 a.m. EST",10806,10740,10145,-661
ISNE,"11/6/2022 11 a.m. EST",10782,11040,10219,-563
ISNE,"11/6/2022 12 p.m. EST",11262,11340,10747,-515
ISNE,"11/6/2022 1 p.m. EST",11766,11500,10855,-911
ISNE,"11/6/2022 2 p.m. EST",12059,11860,10629,-1430
ISNE,"11/6/2022 3 p.m. EST",12351,12290,10713,-1638
ISNE,"11/6/2022 4 p.m. EST",12669,13040,10667,-2002
ISNE,"11/6/2022 5 p.m. EST",13476,13950,11229,-2247
ISNE,"11/6/2022 6 p.m. EST",14198,14750,12064,-2134
ISNE,"11/6/2022 7 p.m. EST",13891,14450,11769,-2122
ISNE,"11/6/2022 8 p.m. EST",13314,13150,11137,-2177
ISNE,"11/6/2022 9 p.m. EST",12630,12630,10750,-1880
ISNE,"11/6/2022 10 p.m. EST",11810,11830,10704,-1106
ISNE,"11/6/2022 11 p.m. EST",10948,10950,10215,-733
ISNE,"11/7/2022 12 a.m. EST",10220,10140,9642,-578
ISNE,"11/7/2022 1 a.m. EST",10141,10210,9414,-727
ISNE,"11/7/2022 2 a.m. EST",10005,9990,9229,-776
ISNE,"11/7/2022 3 a.m. EST",10079,9750,9285,-794
ISNE,"11/7/2022 4 a.m. EST",10100,9140,9389,-711
ISNE,"11/7/2022 5 a.m. EST",10347,9460,9534,-813
ISNE,"11/7/2022 6 a.m. EST",11205,10330,9785,-1420
ISNE,"11/7/2022 7 a.m. EST",12321,12160,10485,-1836
ISNE,"11/7/2022 8 a.m. EST",12762,12830,10780,-1982
ISNE,"11/7/2022 9 a.m. EST",12531,12910,10528,-2003
ISNE,"11/7/2022 10 a.m. EST",11940,12370,10410,-1530
ISNE,"11/7/2022 11 a.m. EST",11876,12090,10624,-1252
ISNE,"11/7/2022 12 p.m. EST",11963,11570,10720,-1243
ISNE,"11/7/2022 1 p.m. EST",11958,11540,10925,-1033
ISNE,"11/7/2022 2 p.m. EST",12365,11680,11097,-1268
ISNE,"11/7/2022 3 p.m. EST",12415,12160,11129,-1286
ISNE,"11/7/2022 4 p.m. EST",13286,13160,11941,-1345
ISNE,"11/7/2022 5 p.m. EST",14059,14040,12564,-1495
ISNE,"11/7/2022 6 p.m. EST",14675,15000,12974,-1701
ISNE,"11/7/2022 7 p.m. EST",14205,14850,12129,-2076
ISNE,"11/7/2022 8 p.m. EST",13518,14020,11577,-1941
ISNE,"11/7/2022 9 p.m. EST",12703,13230,10986,-1717
ISNE,"11/7/2022 10 p.m. EST",11812,12370,10797,-1015
ISNE,"11/7/2022 11 p.m. EST",11090,11400,10265,-825
ISNE,"11/8/2022 12 a.m. EST",10228,10500,9733,-495
ISNE,"11/8/2022 1 a.m. EST",10030,9430,9188,-842
ISNE,"11/8/2022 2 a.m. EST",10055,9130,9172,-883
ISNE,"11/8/2022 3 a.m. EST",10089,9010,9255,-834
ISNE,"11/8/2022 4 a.m. EST",10099,9030,9319,-780
ISNE,"11/8/2022 5 a.m. EST",10317,9310,9467,-850
ISNE,"11/8/2022 6 a.m. EST",10724,10160,9428,-1296
ISNE,"11/8/2022 7 a.m. EST",11574,11660,9935,-1639
ISNE,"11/8/2022 8 a.m. EST",11903,12720,9990,-1913
ISNE,"11/8/2022 9 a.m. EST",11264,12120,9455,-1809
ISNE,"11/8/2022 10 a.m. EST",11007,10570,9972,-1035
ISNE,"11/8/2022 11 a.m. EST",10581,10060,9722,-859
ISNE,"11/8/2022 12 p.m. EST",10196,9890,9555,-641
ISNE,"11/8/2022 1 p.m. EST",10070,9940,9459,-611
ISNE,"11/8/2022 2 p.m. EST",10384,10320,9681,-703
ISNE,"11/8/2022 3 p.m. EST",11190,11010,10209,-981
ISNE,"11/8/2022 4 p.m. EST",12413,12180,11083,-1330
ISNE,"11/8/2022 5 p.m. EST",13656,13770,12036,-1620
ISNE,"11/8/2022 6 p.m. EST",14528,14820,12832,-1696
ISNE,"11/8/2022 7 p.m. EST",14373,14880,12616,-1757
ISNE,"11/8/2022 8 p.m. EST",13970,14400,12141,-1829
ISNE,"11/8/2022 9 p.m. EST",13380,13750,11447,-1933
ISNE,"11/8/2022 10 p.m. EST",12543,12920,10405,-2138
ISNE,"11/8/2022 11 p.m. EST",11728,11900,9751,-1977
ISNE,"11/9/2022 12 a.m. EST",10997,11070,9643,-1354
ISNE,"11/9/2022 1 a.m. EST",10817,10290,9654,-1163
ISNE,"11/9/2022 2 a.m. EST",10554,9990,9456,-1098
ISNE,"11/9/2022 3 a.m. EST",10427,9880,9314,-1113
ISNE,"11/9/2022 4 a.m. EST",10492,9950,9252,-1240
ISNE,"11/9/2022 5 a.m. EST",10562,10270,9082,-1480
ISNE,"11/9/2022 6 a.m. EST",11311,11160,9483,-1828
ISNE,"11/9/2022 7 a.m. EST",12858,12420,11166,-1692
ISNE,"11/9/2022 8 a.m. EST",13213,13210,11783,-1430
ISNE,"11/9/2022 9 a.m. EST",12165,12610,11053,-1112
ISNE,"11/9/2022 10 a.m. EST",11346,11260,10304,-1042
ISNE,"11/9/2022 11 a.m. EST",10643,10410,10035,-608
ISNE,"11/9/2022 12 p.m. EST",10228,10020,9774,-454
ISNE,"11/9/2022 1 p.m. EST",10221,9850,9805,-416
ISNE,"11/9/2022 2 p.m. EST",10642,10280,10168,-474
ISNE,"11/9/2022 3 p.m. EST",11476,11110,10906,-570
ISNE,"11/9/2022 4 p.m. EST",12734,12460,11481,-1253
ISNE,"11/9/2022 5 p.m. EST",13971,13680,12569,-1402
ISNE,"11/9/2022 6 p.m. EST",14889,14880,13578,-1311
ISNE,"11/9/2022 7 p.m. EST",14715,14810,13611,-1104
ISNE,"11/9/2022 8 p.m. EST",14271,14350,13091,-1180
ISNE,"11/9/2022 9 p.m. EST",13648,13650,12286,-1362
ISNE,"11/9/2022 10 p.m. EST",12770,12770,11120,-1650
ISNE,"11/9/2022 11 p.m. EST",11748,11830,10581,-1167
ISNE,"11/10/2022 12 a.m. EST",10878,11000,10137,-741
ISNE,"11/10/2022 1 a.m. EST",10650,10320,9812,-838
ISNE,"11/10/2022 2 a.m. EST",10628,10000,9750,-878
ISNE,"11/10/2022 3 a.m. EST",10688,9830,9879,-809
ISNE,"11/10/2022 4 a.m. EST",10717,9900,9885,-832
ISNE,"11/10/2022 5 a.m. EST",10788,10160,9983,-805
ISNE,"11/10/2022 6 a.m. EST",11501,11030,10421,-1080
ISNE,"11/10/2022 7 a.m. EST",12640,12310,11190,-1450
ISNE,"11/10/2022 8 a.m. EST",12910,12570,11433,-1477
ISNE,"11/10/2022 9 a.m. EST",11961,11990,11045,-916
ISNE,"11/10/2022 10 a.m. EST",11041,11200,10540,-501
ISNE,"11/10/2022 11 a.m. EST",10515,10600,10190,-325
ISNE,"11/10/2022 12 p.m. EST",10527,10440,10057,-470
ISNE,"11/10/2022 1 p.m. EST",10579,10390,10007,-572
ISNE,"11/10/2022 2 p.m. EST",11050,10620,10437,-613
ISNE,"11/10/2022 3 p.m. EST",11581,11290,11006,-575
ISNE,"11/10/2022 4 p.m. EST",12644,12250,11366,-1278
ISNE,"11/10/2022 5 p.m. EST",13613,13470,12328,-1285
ISNE,"11/10/2022 6 p.m. EST",14301,14240,13164,-1137
ISNE,"11/10/2022 7 p.m. EST",14019,14090,12844,-1175
ISNE,"11/10/2022 8 p.m. EST",13486,13630,12272,-1214
ISNE,"11/10/2022 9 p.m. EST",12865,12970,11774,-1091
ISNE,"11/10/2022 10 p.m. EST",12076,12180,11090,-986
ISNE,"11/10/2022 11 p.m. EST",11230,11190,10615,-615
ISNE,"11/11/2022 12 a.m. EST",10572,10370,10109,-463
ISNE,"11/11/2022 1 a.m. EST",10479,9770,9718,-761
ISNE,"11/11/2022 2 a.m. EST",10248,9430,9513,-735
ISNE,"11/11/2022 3 a.m. EST",10048,9240,9290,-758
ISNE,"11/11/2022 4 a.m. EST",10026,9230,9211,-815
ISNE,"11/11/2022 5 a.m. EST",10070,9400,9305,-765
ISNE,"11/11/2022 6 a.m. EST",10405,10160,9808,-597
ISNE,"11/11/2022 7 a.m. EST",11137,11240,10066,-1071
ISNE,"11/11/2022 8 a.m. EST",11747,11840,10558,-1189
ISNE,"11/11/2022 9 a.m. EST",11982,12170,10959,-1023
ISNE,"11/11/2022 10 a.m. EST",12016,12130,10880,-1136
ISNE,"11/11/2022 11 a.m. EST",12170,12140,11103,-1067
ISNE,"11/11/2022 12 p.m. EST",12265,12200,11335,-930
ISNE,"11/11/2022 1 p.m. EST",12513,12460,11565,-948
ISNE,"11/11/2022 2 p.m. EST",12854,12890,11761,-1093
ISNE,"11/11/2022 3 p.m. EST",13084,13140,11779,-1305
ISNE,"11/11/2022 4 p.m. EST",13296,13370,12007,-1289
ISNE,"11/11/2022 5 p.m. EST",13888,14160,12577,-1311
ISNE,"11/11/2022 6 p.m. EST",14231,14720,12790,-1441
ISNE,"11/11/2022 7 p.m. EST",13824,14130,12410,-1414
ISNE,"11/11/2022 8 p.m. EST",13284,13440,11862,-1422
ISNE,"11/11/2022 9 p.m. EST",12744,12780,11478,-1266
ISNE,"11/11/2022 10 p.m. EST",12085,12120,11013,-1072
ISNE,"11/11/2022 11 p.m. EST",11304,11360,10401,-903
ISNE,"11/12/2022 12 a.m. EST",10582,10750,9659,-923
ISNE,"11/12/2022 1 a.m. EST",10307,10250,9779,-528
ISNE,"11/12/2022 2 a.m. EST",10365,9840,9638,-727
ISNE,"11/12/2022 3 a.m. EST",10280,9710,9411,-869
ISNE,"11/12/2022 4 a.m. EST",10188,9590,9106,-1082
ISNE,"11/12/2022 5 a.m. EST",10249,9680,9255,-994
ISNE,"11/12/2022 6 a.m. EST",10306,9960,9428,-878
ISNE,"11/12/2022 7 a.m. EST",10592,10400,9943,-649
ISNE,"11/12/2022 8 a.m. EST",11392,11060,10113,-1279
ISNE,"11/12/2022 9 a.m. EST",11901,11540,10463,-1438
ISNE,"11/12/2022 10 a.m. EST",11828,11840,10535,-1293
ISNE,"11/12/2022 11 a.m. EST",11127,11420,10570,-557
ISNE,"11/12/2022 12 p.m. EST",11224,11080,10887,-337
ISNE,"11/12/2022 1 p.m. EST",11249,10810,10760,-489
ISNE,"11/12/2022 2 p.m. EST",11261,10910,10856,-405
ISNE,"11/12/2022 3 p.m. EST",11281,11600,11116,-165
ISNE,"11/12/2022 4 p.m. EST",11960,12260,11656,-304
ISNE,"11/12/2022 5 p.m. EST",12695,13080,11533,-1162
ISNE,"11/12/2022 6 p.m. EST",13216,13740,12105,-1111
ISNE,"11/12/2022 7 p.m. EST",12822,13390,11764,-1058
ISNE,"11/12/2022 8 p.m. EST",12278,12620,11359,-919
ISNE,"11/12/2022 9 p.m. EST",11773,12020,11050,-723
ISNE,"11/12/2022 10 p.m. EST",11171,11390,10480,-691
ISNE,"11/12/2022 11 p.m. EST",10483,10670,10029,-454
ISNE,"11/13/2022 12 a.m. EST",9800,9990,9496,-304
ISNE,"11/13/2022 1 a.m. EST",9273,9430,8752,-521
ISNE,"11/13/2022 2 a.m. EST",9203,9050,8617,-586
ISNE,"11/13/2022 3 a.m. EST",9481,8860,8625,-856
ISNE,"11/13/2022 4 a.m. EST",9174,8680,8337,-837
ISNE,"11/13/2022 5 a.m. EST",9406,8730,8640,-766
ISNE,"11/13/2022 6 a.m. EST",9097,8850,8420,-677
ISNE,"11/13/2022 7 a.m. EST",9324,9130,8898,-426
ISNE,"11/13/2022 8 a.m. EST",9937,9730,9244,-693
ISNE,"11/13/2022 9 a.m. EST",10760,10750,10223,-537
ISNE,"11/13/2022 10 a.m. EST",11469,11260,10696,-773
ISNE,"11/13/2022 11 a.m. EST",11915,11620,10929,-986
ISNE,"11/13/2022 12 p.m. EST",12181,11890,11106,-1075
ISNE,"11/13/2022 1 p.m. EST",12126,12010,10804,-1322
ISNE,"11/13/2022 2 p.m. EST",11869,12140,10239,-1630
ISNE,"11/13/2022 3 p.m. EST",11899,12220,10439,-1460
ISNE,"11/13/2022 4 p.m. EST",12370,12670,11000,-1370
ISNE,"11/13/2022 5 p.m. EST",13229,13610,11841,-1388
ISNE,"11/13/2022 6 p.m. EST",13983,14560,13155,-828
ISNE,"11/13/2022 7 p.m. EST",13765,14260,12664,-1101
ISNE,"11/13/2022 8 p.m. EST",13271,13680,12147,-1124
ISNE,"11/13/2022 9 p.m. EST",12734,13010,11404,-1330
ISNE,"11/13/2022 10 p.m. EST",12015,12270,10439,-1576
ISNE,"11/13/2022 11 p.m. EST",11192,11460,9919,-1273
ISNE,"11/14/2022 12 a.m. EST",10443,10750,9388,-1055
ISNE,"11/14/2022 1 a.m. EST",10346,10000,8953,-1393
ISNE,"11/14/2022 2 a.m. EST",10317,9770,9258,-1059
ISNE,"11/14/2022 3 a.m. EST",10268,9720,9337,-931
ISNE,"11/14/2022 4 a.m. EST",10193,9810,9163,-1030
ISNE,"11/14/2022 5 a.m. EST",10461,10240,9464,-997
ISNE,"11/14/2022 6 a.m. EST",11365,11260,9934,-1431
ISNE,"11/14/2022 7 a.m. EST",12728,12790,11448,-1280
ISNE,"11/14/2022 8 a.m. EST",13298,13330,12101,-1197
ISNE,"11/14/2022 9 a.m. EST",12553,12570,11427,-1126
ISNE,"11/14/2022 10 a.m. EST",11677,11760,10635,-1042
ISNE,"11/14/2022 11 a.m. EST",11265,11380,9927,-1338
ISNE,"11/14/2022 12 p.m. EST",11120,11210,9795,-1325
ISNE,"11/14/2022 1 p.m. EST",11155,11260,9889,-1266
ISNE,"11/14/2022 2 p.m. EST",11582,11580,10358,-1224
ISNE,"11/14/2022 3 p.m. EST",12154,12110,10779,-1375
ISNE,"11/14/2022 4 p.m. EST",13420,13320,11957,-1463
ISNE,"11/14/2022 5 p.m. EST",14716,14540,13299,-1417
ISNE,"11/14/2022 6 p.m. EST",15655,15840,14189,-1466
ISNE,"11/14/2022 7 p.m. EST",15536,15630,13973,-1563
ISNE,"11/14/2022 8 p.m. EST",15157,15140,13649,-1508
ISNE,"11/14/2022 9 p.m. EST",14553,14420,13086,-1467
ISNE,"11/14/2022 10 p.m. EST",13724,13540,11894,-1830
ISNE,"11/14/2022 11 p.m. EST",12705,12580,10697,-2008
ISNE,"11/15/2022 12 a.m. EST",11911,11760,9761,-2150
ISNE,"11/15/2022 1 a.m. EST",11715,11280,9460,-2255
ISNE,"11/15/2022 2 a.m. EST",11724,11010,9324,-2400
ISNE,"11/15/2022 3 a.m. EST",11661,10920,9472,-2189
ISNE,"11/15/2022 4 a.m. EST",11747,11020,9513,-2234
ISNE,"11/15/2022 5 a.m. EST",11668,11410,9555,-2113
ISNE,"11/15/2022 6 a.m. EST",12393,12400,10431,-1962
ISNE,"11/15/2022 7 a.m. EST",13838,13900,12144,-1694
ISNE,"11/15/2022 8 a.m. EST",14282,14300,12932,-1350
ISNE,"11/15/2022 9 a.m. EST",13413,13400,12119,-1294
ISNE,"11/15/2022 10 a.m. EST",12392,12170,11129,-1263
ISNE,"11/15/2022 11 a.m. EST",12234,11850,11235,-999
ISNE,"11/15/2022 12 p.m. EST",12371,11780,11681,-690
ISNE,"11/15/2022 1 p.m. EST",12670,11810,11827,-843
ISNE,"11/15/2022 2 p.m. EST",13094,12180,12258,-836
ISNE,"11/15/2022 3 p.m. EST",13588,13290,12729,-859
ISNE,"11/15/2022 4 p.m. EST",14283,14180,13362,-921
ISNE,"11/15/2022 5 p.m. EST",15190,15150,14293,-897
ISNE,"11/15/2022 6 p.m. EST",15747,15980,14726,-1021
ISNE,"11/15/2022 7 p.m. EST",15530,15720,14244,-1286
ISNE,"11/15/2022 8 p.m. EST",15140,15190,14033,-1107
ISNE,"11/15/2022 9 p.m. EST",14521,14470,13463,-1058
ISNE,"11/15/2022 10 p.m. EST",13632,13570,12487,-1145
ISNE,"11/15/2022 11 p.m. EST",12626,12510,11461,-1165
ISNE,"11/16/2022 12 a.m. EST",11769,11700,10559,-1210
ISNE,"11/16/2022 1 a.m. EST",11659,11160,10146,-1513
ISNE,"11/16/2022 2 a.m. EST",11569,10820,10116,-1453
ISNE,"11/16/2022 3 a.m. EST",11384,10630,9866,-1518
ISNE,"11/16/2022 4 a.m. EST",11363,10620,9762,-1601
ISNE,"11/16/2022 5 a.m. EST",11668,10940,9992,-1676
ISNE,"11/16/2022 6 a.m. EST",11818,11770,10501,-1317
ISNE,"11/16/2022 7 a.m. EST",13101,13160,11481,-1620
ISNE,"11/16/2022 8 a.m. EST",14020,14050,12551,-1469
ISNE,"11/16/2022 9 a.m. EST",14350,14370,13121,-1229
ISNE,"11/16/2022 10 a.m. EST",14443,14440,13298,-1145
ISNE,"11/16/2022 11 a.m. EST",14350,14180,13216,-1134
ISNE,"11/16/2022 12 p.m. EST",14078,13950,13012,-1066
ISNE,"11/16/2022 1 p.m. EST",13853,13830,12602,-1251
ISNE,"11/16/2022 2 p.m. EST",13654,13790,12349,-1305
ISNE,"11/16/2022 3 p.m. EST",13552,13850,12179,-1373
ISNE,"11/16/2022 4 p.m. EST",13974,14280,12682,-1292
ISNE,"11/16/2022 5 p.m. EST",14920,15120,13641,-1279
ISNE,"11/16/2022 6 p.m. EST",15487,15900,14195,-1292
ISNE,"11/16/2022 7 p.m. EST",15307,15740,13755,-1552
ISNE,"11/16/2022 8 p.m. EST",14883,15030,13185,-1698
ISNE,"11/16/2022 9 p.m. EST",14248,14420,12420,-1828
ISNE,"11/16/2022 10 p.m. EST",13426,13590,11621,-1805
ISNE,"11/16/2022 11 p.m. EST",12824,12530,10910,-1914
ISNE,"11/17/2022 12 a.m. EST",12053,11630,10229,-1824
ISNE,"11/17/2022 1 a.m. EST",11714,10950,9955,-1759
ISNE,"11/17/2022 2 a.m. EST",11396,10650,9612,-1784
ISNE,"11/17/2022 3 a.m. EST",11268,10540,9409,-1859
ISNE,"11/17/2022 4 a.m. EST",11306,10550,9545,-1761
ISNE,"11/17/2022 5 a.m. EST",11579,11050,9896,-1683
ISNE,"11/17/2022 6 a.m. EST",12024,11950,10461,-1563
ISNE,"11/17/2022 7 a.m. EST",13310,13360,11899,-1411
ISNE,"11/17/2022 8 a.m. EST",13974,13910,12587,-1387
ISNE,"11/17/2022 9 a.m. EST",13433,13510,12139,-1294
ISNE,"11/17/2022 10 a.m. EST",12557,12940,11314,-1243
ISNE,"11/17/2022 11 a.m. EST",12202,12570,10992,-1210
