"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
NEVP,"5/8/2022 4 a.m. PDT",3420,3227,3136,-284
NEVP,"5/8/2022 5 a.m. PDT",3462,3218,3151,-311
NEVP,"5/8/2022 6 a.m. PDT",3430,3225,3144,-286
NEVP,"5/8/2022 7 a.m. PDT",3312,3182,3374,62
NEVP,"5/8/2022 8 a.m. PDT",3358,3172,3228,-130
NEVP,"5/8/2022 9 a.m. PDT",3514,3216,3502,-12
NEVP,"5/8/2022 10 a.m. PDT",3653,3271,3597,-56
NEVP,"5/8/2022 11 a.m. PDT",3767,3310,3639,-128
NEVP,"5/8/2022 12 p.m. PDT",3858,3347,3614,-244
NEVP,"5/8/2022 1 p.m. PDT",3899,3387,3627,-272
NEVP,"5/8/2022 2 p.m. PDT",3981,3406,3661,-320
NEVP,"5/8/2022 3 p.m. PDT",4157,3446,3773,-384
NEVP,"5/8/2022 4 p.m. PDT",4389,3498,3592,-797
NEVP,"5/8/2022 5 p.m. PDT",4512,3797,3638,-874
NEVP,"5/8/2022 6 p.m. PDT",4485,3923,3458,-1027
NEVP,"5/8/2022 7 p.m. PDT",4354,4057,3484,-870
NEVP,"5/8/2022 8 p.m. PDT",4309,4012,3613,-696
NEVP,"5/8/2022 9 p.m. PDT",4301,3982,3626,-675
NEVP,"5/8/2022 10 p.m. PDT",4134,3832,3596,-538
NEVP,"5/8/2022 11 p.m. PDT",3897,3664,3414,-483
NEVP,"5/9/2022 12 a.m. PDT",3682,3482,3218,-464
NEVP,"5/9/2022 1 a.m. PDT",3512,3260,3047,-465
NEVP,"5/9/2022 2 a.m. PDT",3401,3166,2997,-404
NEVP,"5/9/2022 3 a.m. PDT",3332,3116,2832,-500
NEVP,"5/9/2022 4 a.m. PDT",3296,3152,2585,-711
NEVP,"5/9/2022 5 a.m. PDT",3346,3177,2583,-763
NEVP,"5/9/2022 6 a.m. PDT",3441,3257,2761,-680
NEVP,"5/9/2022 7 a.m. PDT",3505,3348,3160,-345
NEVP,"5/9/2022 8 a.m. PDT",3564,3390,3492,-72
NEVP,"5/9/2022 9 a.m. PDT",3604,3407,3735,131
NEVP,"5/9/2022 10 a.m. PDT",3605,3419,3773,168
NEVP,"5/9/2022 11 a.m. PDT",3632,3413,3760,128
NEVP,"5/9/2022 12 p.m. PDT",3649,3441,3818,169
NEVP,"5/9/2022 1 p.m. PDT",3703,3407,3777,74
NEVP,"5/9/2022 2 p.m. PDT",3809,3491,3780,-29
NEVP,"5/9/2022 3 p.m. PDT",3872,3492,3745,-127
NEVP,"5/9/2022 4 p.m. PDT",3967,3654,3795,-172
NEVP,"5/9/2022 5 p.m. PDT",4087,3705,3968,-119
NEVP,"5/9/2022 6 p.m. PDT",4186,3820,4042,-144
NEVP,"5/9/2022 7 p.m. PDT",4223,3951,3696,-527
NEVP,"5/9/2022 8 p.m. PDT",4221,3950,3607,-614
NEVP,"5/9/2022 9 p.m. PDT",4281,3924,3597,-684
NEVP,"5/9/2022 10 p.m. PDT",4135,3829,3661,-474
NEVP,"5/9/2022 11 p.m. PDT",3895,3625,3508,-387
NEVP,"5/10/2022 12 a.m. PDT",3680,3461,3431,-249
NEVP,"5/10/2022 1 a.m. PDT",3521,3335,3361,-160
NEVP,"5/10/2022 2 a.m. PDT",3415,3238,3313,-102
NEVP,"5/10/2022 3 a.m. PDT",3355,3198,3115,-240
NEVP,"5/10/2022 4 a.m. PDT",3332,3209,3119,-213
NEVP,"5/10/2022 5 a.m. PDT",3367,3212,3090,-277
NEVP,"5/10/2022 6 a.m. PDT",3467,3306,3235,-232
NEVP,"5/10/2022 7 a.m. PDT",3532,3404,3538,6
NEVP,"5/10/2022 8 a.m. PDT",3537,3421,3535,-2
NEVP,"5/10/2022 9 a.m. PDT",3616,3421,3538,-78
NEVP,"5/10/2022 10 a.m. PDT",3637,3418,3612,-25
NEVP,"5/10/2022 11 a.m. PDT",3814,3414,3743,-71
NEVP,"5/10/2022 12 p.m. PDT",3639,3403,3334,-305
NEVP,"5/10/2022 1 p.m. PDT",3678,3408,3330,-348
NEVP,"5/10/2022 2 p.m. PDT",3767,3443,3498,-269
NEVP,"5/10/2022 3 p.m. PDT",3793,3510,3399,-394
NEVP,"5/10/2022 4 p.m. PDT",3876,3618,3334,-542
NEVP,"5/10/2022 5 p.m. PDT",3948,3725,3177,-771
NEVP,"5/10/2022 6 p.m. PDT",3988,3829,3008,-980
NEVP,"5/10/2022 7 p.m. PDT",4040,3896,3391,-649
NEVP,"5/10/2022 8 p.m. PDT",4116,3897,3555,-561
NEVP,"5/10/2022 9 p.m. PDT",4277,3888,3597,-680
NEVP,"5/10/2022 10 p.m. PDT",4154,3771,3554,-600
NEVP,"5/10/2022 11 p.m. PDT",3957,3617,3300,-657
NEVP,"5/11/2022 12 a.m. PDT",3676,3449,3170,-506
NEVP,"5/11/2022 1 a.m. PDT",3584,3313,3270,-314
NEVP,"5/11/2022 2 a.m. PDT",3497,3216,3185,-312
NEVP,"5/11/2022 3 a.m. PDT",3366,3171,3091,-275
NEVP,"5/11/2022 4 a.m. PDT",3390,3174,3138,-252
NEVP,"5/11/2022 5 a.m. PDT",3414,3218,3153,-261
NEVP,"5/11/2022 6 a.m. PDT",3460,3284,3186,-274
NEVP,"5/11/2022 7 a.m. PDT",3543,3382,3419,-124
NEVP,"5/11/2022 8 a.m. PDT",3573,3511,3537,-36
NEVP,"5/11/2022 9 a.m. PDT",3578,3522,3658,80
NEVP,"5/11/2022 10 a.m. PDT",3597,3545,3540,-57
NEVP,"5/11/2022 11 a.m. PDT",3595,3486,3506,-89
NEVP,"5/11/2022 12 p.m. PDT",3597,3565,3439,-158
NEVP,"5/11/2022 1 p.m. PDT",3566,3503,3495,-71
NEVP,"5/11/2022 2 p.m. PDT",3548,3529,3485,-63
NEVP,"5/11/2022 3 p.m. PDT",3650,3679,3526,-124
NEVP,"5/11/2022 4 p.m. PDT",3697,3732,3530,-167
NEVP,"5/11/2022 5 p.m. PDT",3795,3716,3582,-213
NEVP,"5/11/2022 6 p.m. PDT",3853,3685,3697,-156
NEVP,"5/11/2022 7 p.m. PDT",3890,3904,3399,-491
NEVP,"5/11/2022 8 p.m. PDT",3982,3965,3340,-642
NEVP,"5/11/2022 9 p.m. PDT",4071,4015,3394,-677
NEVP,"5/11/2022 10 p.m. PDT",3956,3899,3334,-622
NEVP,"5/11/2022 11 p.m. PDT",3768,3707,3197,-571
NEVP,"5/12/2022 12 a.m. PDT",3643,3519,3172,-471
NEVP,"5/12/2022 1 a.m. PDT",3508,3292,3088,-420
NEVP,"5/12/2022 2 a.m. PDT",3429,3241,3069,-360
NEVP,"5/12/2022 3 a.m. PDT",3372,3194,2896,-476
NEVP,"5/12/2022 4 a.m. PDT",3381,3184,2833,-548
NEVP,"5/12/2022 5 a.m. PDT",3420,3224,2817,-603
NEVP,"5/12/2022 6 a.m. PDT",3473,3302,2847,-626
NEVP,"5/12/2022 7 a.m. PDT",3505,3425,3276,-229
NEVP,"5/12/2022 8 a.m. PDT",3606,3449,3505,-101
NEVP,"5/12/2022 9 a.m. PDT",3669,3477,3405,-264
NEVP,"5/12/2022 10 a.m. PDT",3674,3511,3526,-148
NEVP,"5/12/2022 11 a.m. PDT",3693,3507,3551,-142
NEVP,"5/12/2022 12 p.m. PDT",3728,3551,3481,-247
NEVP,"5/12/2022 1 p.m. PDT",3720,3543,3522,-198
NEVP,"5/12/2022 2 p.m. PDT",3743,3651,3466,-277
NEVP,"5/12/2022 3 p.m. PDT",3829,3825,3532,-297
NEVP,"5/12/2022 4 p.m. PDT",3960,3976,3465,-495
NEVP,"5/12/2022 5 p.m. PDT",4179,4018,3317,-862
NEVP,"5/12/2022 6 p.m. PDT",4193,4091,3434,-759
NEVP,"5/12/2022 7 p.m. PDT",4154,4301,3455,-699
NEVP,"5/12/2022 8 p.m. PDT",4205,4276,3500,-705
NEVP,"5/12/2022 9 p.m. PDT",4273,4299,3581,-692
NEVP,"5/12/2022 10 p.m. PDT",4121,4088,3625,-496
NEVP,"5/12/2022 11 p.m. PDT",3886,3858,3428,-458
NEVP,"5/13/2022 12 a.m. PDT",3656,3621,3121,-535
NEVP,"5/13/2022 1 a.m. PDT",3457,3465,3115,-342
NEVP,"5/13/2022 2 a.m. PDT",3380,3346,3034,-346
NEVP,"5/13/2022 3 a.m. PDT",3328,3231,3009,-319
NEVP,"5/13/2022 4 a.m. PDT",3294,3247,3007,-287
NEVP,"5/13/2022 5 a.m. PDT",3331,3240,2982,-349
NEVP,"5/13/2022 6 a.m. PDT",3432,3308,2998,-434
NEVP,"5/13/2022 7 a.m. PDT",3488,3385,3184,-304
NEVP,"5/13/2022 8 a.m. PDT",3578,3454,3331,-247
NEVP,"5/13/2022 9 a.m. PDT",3670,3537,3501,-169
NEVP,"5/13/2022 10 a.m. PDT",3799,3618,3624,-175
NEVP,"5/13/2022 11 a.m. PDT",3859,3702,3627,-232
NEVP,"5/13/2022 12 p.m. PDT",3924,3807,3668,-256
NEVP,"5/13/2022 1 p.m. PDT",3993,3946,3644,-349
NEVP,"5/13/2022 2 p.m. PDT",4088,4110,3397,-691
NEVP,"5/13/2022 3 p.m. PDT",4304,4532,3554,-750
NEVP,"5/13/2022 4 p.m. PDT",4613,4885,3928,-685
NEVP,"5/13/2022 5 p.m. PDT",4864,4870,4214,-650
NEVP,"5/13/2022 6 p.m. PDT",4972,4858,4562,-410
NEVP,"5/13/2022 7 p.m. PDT",4960,4853,4262,-698
NEVP,"5/13/2022 8 p.m. PDT",4805,4664,3893,-912
NEVP,"5/13/2022 9 p.m. PDT",4779,4677,4034,-745
NEVP,"5/13/2022 10 p.m. PDT",4554,4448,3994,-560
NEVP,"5/13/2022 11 p.m. PDT",4265,4273,3621,-644
NEVP,"5/14/2022 12 a.m. PDT",3979,3967,3254,-725
NEVP,"5/14/2022 1 a.m. PDT",3737,3689,3118,-619
NEVP,"5/14/2022 2 a.m. PDT",3582,3588,3190,-392
NEVP,"5/14/2022 3 a.m. PDT",3466,3427,3226,-240
NEVP,"5/14/2022 4 a.m. PDT",3445,3375,2737,-708
NEVP,"5/14/2022 5 a.m. PDT",3429,3305,2666,-763
NEVP,"5/14/2022 6 a.m. PDT",3411,3392,2680,-731
NEVP,"5/14/2022 7 a.m. PDT",3390,3316,2996,-394
NEVP,"5/14/2022 8 a.m. PDT",3484,3281,3487,3
NEVP,"5/14/2022 9 a.m. PDT",3673,3397,3669,-4
NEVP,"5/14/2022 10 a.m. PDT",3834,3585,3924,90
NEVP,"5/14/2022 11 a.m. PDT",3996,3776,4025,29
NEVP,"5/14/2022 12 p.m. PDT",4219,3957,4185,-34
NEVP,"5/14/2022 1 p.m. PDT",4382,4134,4026,-356
NEVP,"5/14/2022 2 p.m. PDT",4628,4302,4342,-286
NEVP,"5/14/2022 3 p.m. PDT",4929,4556,4607,-322
NEVP,"5/14/2022 4 p.m. PDT",5276,4819,4970,-306
NEVP,"5/14/2022 5 p.m. PDT",5500,5058,5253,-247
NEVP,"5/14/2022 6 p.m. PDT",5659,5099,5401,-258
NEVP,"5/14/2022 7 p.m. PDT",5613,5018,4968,-645
NEVP,"5/14/2022 8 p.m. PDT",5374,4901,4750,-624
NEVP,"5/14/2022 9 p.m. PDT",5173,4796,4657,-516
NEVP,"5/14/2022 10 p.m. PDT",4879,4572,4317,-562
NEVP,"5/14/2022 11 p.m. PDT",4547,4367,3908,-639
NEVP,"5/15/2022 12 a.m. PDT",4236,4090,3623,-613
NEVP,"5/15/2022 1 a.m. PDT",3960,3895,3267,-693
NEVP,"5/15/2022 2 a.m. PDT",3812,3754,3318,-494
NEVP,"5/15/2022 3 a.m. PDT",3620,3618,3272,-348
NEVP,"5/15/2022 4 a.m. PDT",3466,3501,3261,-205
NEVP,"5/15/2022 5 a.m. PDT",3408,3503,3320,-88
NEVP,"5/15/2022 6 a.m. PDT",3392,3505,3190,-202
NEVP,"5/15/2022 7 a.m. PDT",3301,3392,2781,-520
NEVP,"5/15/2022 8 a.m. PDT",3402,3385,3298,-104
NEVP,"5/15/2022 9 a.m. PDT",3661,3569,3560,-101
NEVP,"5/15/2022 10 a.m. PDT",3990,3799,3614,-376
NEVP,"5/15/2022 11 a.m. PDT",4277,4084,3678,-599
NEVP,"5/15/2022 12 p.m. PDT",4503,4364,3813,-690
NEVP,"5/15/2022 1 p.m. PDT",4815,4622,4042,-773
NEVP,"5/15/2022 2 p.m. PDT",5178,4883,4162,-1016
NEVP,"5/15/2022 3 p.m. PDT",5501,5145,4429,-1072
NEVP,"5/15/2022 4 p.m. PDT",5689,5385,4648,-1041
NEVP,"5/15/2022 5 p.m. PDT",5814,5526,5139,-675
NEVP,"5/15/2022 6 p.m. PDT",5953,5567,5333,-620
NEVP,"5/15/2022 7 p.m. PDT",5773,5583,4520,-1253
NEVP,"5/15/2022 8 p.m. PDT",5604,5473,4319,-1285
NEVP,"5/15/2022 9 p.m. PDT",5494,5313,4384,-1110
NEVP,"5/15/2022 10 p.m. PDT",5226,5047,4391,-835
NEVP,"5/15/2022 11 p.m. PDT",4890,4737,4045,-845
NEVP,"5/16/2022 12 a.m. PDT",4558,4381,3665,-893
NEVP,"5/16/2022 1 a.m. PDT",4276,4109,3655,-621
NEVP,"5/16/2022 2 a.m. PDT",4043,3846,3479,-564
NEVP,"5/16/2022 3 a.m. PDT",3863,3677,3409,-454
NEVP,"5/16/2022 4 a.m. PDT",3743,3512,3209,-534
NEVP,"5/16/2022 5 a.m. PDT",3679,3494,3241,-438
NEVP,"5/16/2022 6 a.m. PDT",3720,3577,3302,-418
NEVP,"5/16/2022 7 a.m. PDT",3792,3634,3589,-203
NEVP,"5/16/2022 8 a.m. PDT",4005,3747,3656,-349
NEVP,"5/16/2022 9 a.m. PDT",4274,3936,3705,-569
NEVP,"5/16/2022 10 a.m. PDT",4528,4145,3865,-663
NEVP,"5/16/2022 11 a.m. PDT",4836,4404,3993,-843
NEVP,"5/16/2022 12 p.m. PDT",5120,4698,4247,-873
NEVP,"5/16/2022 1 p.m. PDT",5369,4962,4347,-1022
NEVP,"5/16/2022 2 p.m. PDT",5635,5247,4426,-1209
NEVP,"5/16/2022 3 p.m. PDT",5960,5648,4547,-1413
NEVP,"5/16/2022 4 p.m. PDT",6260,5765,4510,-1750
NEVP,"5/16/2022 5 p.m. PDT",6402,5818,4724,-1678
NEVP,"5/16/2022 6 p.m. PDT",6423,5711,5101,-1322
NEVP,"5/16/2022 7 p.m. PDT",6367,5568,5118,-1249
NEVP,"5/16/2022 8 p.m. PDT",6097,5427,4773,-1324
NEVP,"5/16/2022 9 p.m. PDT",5849,5227,4815,-1034
NEVP,"5/16/2022 10 p.m. PDT",5487,4948,4551,-936
NEVP,"5/16/2022 11 p.m. PDT",5079,4641,4082,-997
NEVP,"5/17/2022 12 a.m. PDT",4707,4298,3708,-999
NEVP,"5/17/2022 1 a.m. PDT",4378,3763,3538,-840
NEVP,"5/17/2022 2 a.m. PDT",4145,3616,3484,-661
NEVP,"5/17/2022 3 a.m. PDT",3945,3455,3350,-595
NEVP,"5/17/2022 4 a.m. PDT",3814,3492,3420,-394
NEVP,"5/17/2022 5 a.m. PDT",3783,3461,3522,-261
NEVP,"5/17/2022 6 a.m. PDT",3782,3447,3260,-522
NEVP,"5/17/2022 7 a.m. PDT",3907,3484,3593,-314
NEVP,"5/17/2022 8 a.m. PDT",4154,3468,3621,-533
NEVP,"5/17/2022 9 a.m. PDT",4328,3600,3699,-629
NEVP,"5/17/2022 10 a.m. PDT",4538,3771,3811,-727
