"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
ISNE,"1/7/2022 10 a.m. EST",15892,15850,12881,-3011
ISNE,"1/7/2022 11 a.m. EST",16202,15990,13108,-3094
ISNE,"1/7/2022 12 p.m. EST",16355,16290,13360,-2995
ISNE,"1/7/2022 1 p.m. EST",16361,16290,13135,-3226
ISNE,"1/7/2022 2 p.m. EST",16267,16200,13136,-3131
ISNE,"1/7/2022 3 p.m. EST",16101,16190,13164,-2937
ISNE,"1/7/2022 4 p.m. EST",16034,16510,13189,-2845
ISNE,"1/7/2022 5 p.m. EST",16574,17170,13522,-3052
ISNE,"1/7/2022 6 p.m. EST",17402,17600,14433,-2969
ISNE,"1/7/2022 7 p.m. EST",17091,17200,13911,-3180
ISNE,"1/7/2022 8 p.m. EST",16561,16580,13309,-3252
ISNE,"1/7/2022 9 p.m. EST",15939,15960,12924,-3015
ISNE,"1/7/2022 10 p.m. EST",15231,15250,12496,-2735
ISNE,"1/7/2022 11 p.m. EST",14396,14420,12076,-2320
ISNE,"1/8/2022 12 a.m. EST",13573,13500,11018,-2555
ISNE,"1/8/2022 1 a.m. EST",13040,12940,10560,-2480
ISNE,"1/8/2022 2 a.m. EST",12907,12590,10377,-2530
ISNE,"1/8/2022 3 a.m. EST",12769,12450,10233,-2536
ISNE,"1/8/2022 4 a.m. EST",12792,12470,10237,-2555
ISNE,"1/8/2022 5 a.m. EST",13069,12660,10596,-2473
ISNE,"1/8/2022 6 a.m. EST",13648,13080,11031,-2617
ISNE,"1/8/2022 7 a.m. EST",14144,13740,11370,-2774
ISNE,"1/8/2022 8 a.m. EST",14586,14400,12009,-2577
ISNE,"1/8/2022 9 a.m. EST",15266,14820,12570,-2696
ISNE,"1/8/2022 10 a.m. EST",15630,15550,12769,-2861
ISNE,"1/8/2022 11 a.m. EST",15685,15390,12536,-3149
ISNE,"1/8/2022 12 p.m. EST",15559,15140,12559,-3000
ISNE,"1/8/2022 1 p.m. EST",15313,15030,12253,-3060
ISNE,"1/8/2022 2 p.m. EST",15066,14960,11798,-3268
ISNE,"1/8/2022 3 p.m. EST",14948,15010,11781,-3167
ISNE,"1/8/2022 4 p.m. EST",15209,15150,12154,-3055
ISNE,"1/8/2022 5 p.m. EST",16049,16200,12885,-3164
ISNE,"1/8/2022 6 p.m. EST",17098,17200,13663,-3435
ISNE,"1/8/2022 7 p.m. EST",17031,17030,13637,-3394
ISNE,"1/8/2022 8 p.m. EST",16613,16360,13371,-3242
ISNE,"1/8/2022 9 p.m. EST",16121,15840,13101,-3020
ISNE,"1/8/2022 10 p.m. EST",15478,15230,12740,-2738
ISNE,"1/8/2022 11 p.m. EST",14681,14390,11923,-2758
ISNE,"1/9/2022 12 a.m. EST",13841,13630,10922,-2919
ISNE,"1/9/2022 1 a.m. EST",13206,13180,10755,-2451
ISNE,"1/9/2022 2 a.m. EST",12758,12750,10555,-2203
ISNE,"1/9/2022 3 a.m. EST",12760,12510,10704,-2056
ISNE,"1/9/2022 4 a.m. EST",12669,12380,10454,-2215
ISNE,"1/9/2022 5 a.m. EST",12927,12350,10656,-2271
ISNE,"1/9/2022 6 a.m. EST",13110,12530,10688,-2422
ISNE,"1/9/2022 7 a.m. EST",13227,12890,10609,-2618
ISNE,"1/9/2022 8 a.m. EST",13396,13440,10586,-2810
ISNE,"1/9/2022 9 a.m. EST",14014,14250,11093,-2921
ISNE,"1/9/2022 10 a.m. EST",14687,14880,11505,-3182
ISNE,"1/9/2022 11 a.m. EST",15102,15290,11704,-3398
ISNE,"1/9/2022 12 p.m. EST",15346,15480,12169,-3177
ISNE,"1/9/2022 1 p.m. EST",15370,15510,11901,-3469
ISNE,"1/9/2022 2 p.m. EST",15282,15480,11882,-3400
ISNE,"1/9/2022 3 p.m. EST",15306,15380,12025,-3281
ISNE,"1/9/2022 4 p.m. EST",15453,15460,12002,-3451
ISNE,"1/9/2022 5 p.m. EST",16066,16220,12562,-3504
ISNE,"1/9/2022 6 p.m. EST",16615,16900,13311,-3304
ISNE,"1/9/2022 7 p.m. EST",16287,16430,12793,-3494
ISNE,"1/9/2022 8 p.m. EST",15633,15560,11919,-3714
ISNE,"1/9/2022 9 p.m. EST",14941,14900,11252,-3689
ISNE,"1/9/2022 10 p.m. EST",14052,14100,10448,-3604
ISNE,"1/9/2022 11 p.m. EST",13517,13170,9757,-3760
ISNE,"1/10/2022 12 a.m. EST",12904,12360,9318,-3586
ISNE,"1/10/2022 1 a.m. EST",12351,11590,8803,-3548
ISNE,"1/10/2022 2 a.m. EST",12394,11340,8724,-3670
ISNE,"1/10/2022 3 a.m. EST",12362,11290,8825,-3537
ISNE,"1/10/2022 4 a.m. EST",12359,11450,8924,-3435
ISNE,"1/10/2022 5 a.m. EST",12366,11900,8965,-3401
ISNE,"1/10/2022 6 a.m. EST",12932,12940,9220,-3712
ISNE,"1/10/2022 7 a.m. EST",14483,14530,10621,-3862
ISNE,"1/10/2022 8 a.m. EST",15610,15620,11683,-3927
ISNE,"1/10/2022 9 a.m. EST",15636,15660,11831,-3805
ISNE,"1/10/2022 10 a.m. EST",15297,15280,11596,-3701
ISNE,"1/10/2022 11 a.m. EST",15050,15110,11696,-3354
ISNE,"1/10/2022 12 p.m. EST",14921,15050,11652,-3269
ISNE,"1/10/2022 1 p.m. EST",14935,15140,11479,-3456
ISNE,"1/10/2022 2 p.m. EST",15118,15340,11705,-3413
ISNE,"1/10/2022 3 p.m. EST",15399,15560,11912,-3487
ISNE,"1/10/2022 4 p.m. EST",16063,16130,12717,-3346
ISNE,"1/10/2022 5 p.m. EST",17093,17140,13799,-3294
ISNE,"1/10/2022 6 p.m. EST",18164,18200,14665,-3499
ISNE,"1/10/2022 7 p.m. EST",18062,18110,14632,-3430
ISNE,"1/10/2022 8 p.m. EST",17601,17640,14161,-3440
ISNE,"1/10/2022 9 p.m. EST",16927,16940,13542,-3385
ISNE,"1/10/2022 10 p.m. EST",16040,16000,12687,-3353
ISNE,"1/10/2022 11 p.m. EST",14998,14860,11815,-3183
ISNE,"1/11/2022 12 a.m. EST",14154,13920,10674,-3480
ISNE,"1/11/2022 1 a.m. EST",13883,13540,10650,-3233
ISNE,"1/11/2022 2 a.m. EST",13598,13270,10305,-3293
ISNE,"1/11/2022 3 a.m. EST",13552,13230,10052,-3500
ISNE,"1/11/2022 4 a.m. EST",13904,13370,10531,-3373
ISNE,"1/11/2022 5 a.m. EST",14239,13790,10934,-3305
ISNE,"1/11/2022 6 a.m. EST",15029,14730,11772,-3257
ISNE,"1/11/2022 7 a.m. EST",16276,16300,13023,-3253
ISNE,"1/11/2022 8 a.m. EST",17388,17410,14530,-2858
ISNE,"1/11/2022 9 a.m. EST",17578,17600,14604,-2974
ISNE,"1/11/2022 10 a.m. EST",17201,17180,14641,-2560
ISNE,"1/11/2022 11 a.m. EST",16700,16700,14236,-2464
ISNE,"1/11/2022 12 p.m. EST",16354,16530,13818,-2536
ISNE,"1/11/2022 1 p.m. EST",16134,16500,13623,-2511
ISNE,"1/11/2022 2 p.m. EST",16229,16480,13945,-2284
ISNE,"1/11/2022 3 p.m. EST",16635,16930,14205,-2430
ISNE,"1/11/2022 4 p.m. EST",17479,17530,14804,-2675
ISNE,"1/11/2022 5 p.m. EST",18621,19240,15832,-2789
ISNE,"1/11/2022 6 p.m. EST",19604,20220,16863,-2741
ISNE,"1/11/2022 7 p.m. EST",19526,19880,17163,-2363
ISNE,"1/11/2022 8 p.m. EST",19127,19280,16462,-2665
ISNE,"1/11/2022 9 p.m. EST",18444,18660,15990,-2454
ISNE,"1/11/2022 10 p.m. EST",17522,17730,14998,-2524
ISNE,"1/11/2022 11 p.m. EST",16385,16510,13438,-2947
ISNE,"1/12/2022 12 a.m. EST",15464,15400,11923,-3541
ISNE,"1/12/2022 1 a.m. EST",14882,14880,11295,-3587
ISNE,"1/12/2022 2 a.m. EST",14536,14530,11222,-3314
ISNE,"1/12/2022 3 a.m. EST",14339,14340,11059,-3280
ISNE,"1/12/2022 4 a.m. EST",14317,14320,10974,-3343
ISNE,"1/12/2022 5 a.m. EST",14601,14600,11376,-3225
ISNE,"1/12/2022 6 a.m. EST",15374,15400,12327,-3047
ISNE,"1/12/2022 7 a.m. EST",16725,16760,13586,-3139
ISNE,"1/12/2022 8 a.m. EST",17638,17640,14377,-3261
ISNE,"1/12/2022 9 a.m. EST",17530,17490,14174,-3356
ISNE,"1/12/2022 10 a.m. EST",16982,16970,13507,-3475
ISNE,"1/12/2022 11 a.m. EST",16395,16460,13034,-3361
ISNE,"1/12/2022 12 p.m. EST",16303,15840,12865,-3438
ISNE,"1/12/2022 1 p.m. EST",16015,15580,12713,-3302
ISNE,"1/12/2022 2 p.m. EST",16068,15630,12728,-3340
ISNE,"1/12/2022 3 p.m. EST",16210,15810,12758,-3452
ISNE,"1/12/2022 4 p.m. EST",16452,16130,13039,-3413
ISNE,"1/12/2022 5 p.m. EST",17131,17160,13853,-3278
ISNE,"1/12/2022 6 p.m. EST",17934,17950,15275,-2659
ISNE,"1/12/2022 7 p.m. EST",17707,17760,14262,-3445
ISNE,"1/12/2022 8 p.m. EST",17107,17200,13663,-3444
ISNE,"1/12/2022 9 p.m. EST",16376,16670,12848,-3528
ISNE,"1/12/2022 10 p.m. EST",15428,15750,11869,-3559
ISNE,"1/12/2022 11 p.m. EST",14274,14630,10804,-3470
ISNE,"1/13/2022 12 a.m. EST",13326,13660,9885,-3441
ISNE,"1/13/2022 1 a.m. EST",13032,12680,9160,-3872
ISNE,"1/13/2022 2 a.m. EST",12958,12350,9071,-3887
ISNE,"1/13/2022 3 a.m. EST",13014,12200,9137,-3877
ISNE,"1/13/2022 4 a.m. EST",13335,12230,9449,-3886
ISNE,"1/13/2022 5 a.m. EST",13633,12550,9835,-3798
ISNE,"1/13/2022 6 a.m. EST",14078,13430,10276,-3802
ISNE,"1/13/2022 7 a.m. EST",14933,14870,11148,-3785
ISNE,"1/13/2022 8 a.m. EST",15837,15850,12458,-3379
ISNE,"1/13/2022 9 a.m. EST",16048,16040,12738,-3310
ISNE,"1/13/2022 10 a.m. EST",15724,15730,12294,-3430
ISNE,"1/13/2022 11 a.m. EST",15154,15220,11617,-3537
ISNE,"1/13/2022 12 p.m. EST",14937,14880,11346,-3591
ISNE,"1/13/2022 1 p.m. EST",14767,14520,11110,-3657
ISNE,"1/13/2022 2 p.m. EST",14804,14550,11176,-3628
ISNE,"1/13/2022 3 p.m. EST",15092,14670,11284,-3808
ISNE,"1/13/2022 4 p.m. EST",15204,15190,11554,-3650
ISNE,"1/13/2022 5 p.m. EST",15909,16120,12114,-3795
ISNE,"1/13/2022 6 p.m. EST",16877,17030,13081,-3796
ISNE,"1/13/2022 7 p.m. EST",16725,16860,12841,-3884
ISNE,"1/13/2022 8 p.m. EST",16247,16360,12344,-3903
ISNE,"1/13/2022 9 p.m. EST",15603,15660,11601,-4002
ISNE,"1/13/2022 10 p.m. EST",14713,14780,10720,-3993
ISNE,"1/13/2022 11 p.m. EST",13646,13710,9545,-4101
ISNE,"1/14/2022 12 a.m. EST",13172,12780,9073,-4099
ISNE,"1/14/2022 1 a.m. EST",12843,12060,8742,-4101
ISNE,"1/14/2022 2 a.m. EST",12475,11700,8373,-4102
ISNE,"1/14/2022 3 a.m. EST",12581,11520,8412,-4169
ISNE,"1/14/2022 4 a.m. EST",12601,11510,8436,-4165
ISNE,"1/14/2022 5 a.m. EST",12819,11800,8697,-4122
ISNE,"1/14/2022 6 a.m. EST",13313,12620,9167,-4146
ISNE,"1/14/2022 7 a.m. EST",13984,13980,9967,-4017
ISNE,"1/14/2022 8 a.m. EST",15008,15020,10954,-4054
ISNE,"1/14/2022 9 a.m. EST",15393,15400,11400,-3993
ISNE,"1/14/2022 10 a.m. EST",15439,15450,11480,-3959
ISNE,"1/14/2022 11 a.m. EST",15276,15340,11498,-3778
ISNE,"1/14/2022 12 p.m. EST",15078,15120,11324,-3754
ISNE,"1/14/2022 1 p.m. EST",14971,14990,11346,-3625
ISNE,"1/14/2022 2 p.m. EST",14896,15040,11504,-3392
ISNE,"1/14/2022 3 p.m. EST",14895,15260,11432,-3463
ISNE,"1/14/2022 4 p.m. EST",15283,15610,11726,-3557
ISNE,"1/14/2022 5 p.m. EST",16149,16420,12412,-3737
ISNE,"1/14/2022 6 p.m. EST",17085,17300,13394,-3691
ISNE,"1/14/2022 7 p.m. EST",17051,17120,13359,-3692
ISNE,"1/14/2022 8 p.m. EST",16729,16760,12996,-3733
ISNE,"1/14/2022 9 p.m. EST",16346,16330,12632,-3714
ISNE,"1/14/2022 10 p.m. EST",15810,15710,11780,-4030
ISNE,"1/14/2022 11 p.m. EST",15104,15030,11322,-3782
ISNE,"1/15/2022 12 a.m. EST",14454,14350,10614,-3840
ISNE,"1/15/2022 1 a.m. EST",14001,13840,10423,-3578
ISNE,"1/15/2022 2 a.m. EST",13760,13590,10367,-3393
ISNE,"1/15/2022 3 a.m. EST",13708,13530,10122,-3586
ISNE,"1/15/2022 4 a.m. EST",13792,13560,10081,-3711
ISNE,"1/15/2022 5 a.m. EST",14026,13850,10411,-3615
ISNE,"1/15/2022 6 a.m. EST",14508,14280,10829,-3679
ISNE,"1/15/2022 7 a.m. EST",15294,14990,11627,-3667
ISNE,"1/15/2022 8 a.m. EST",16047,15670,12423,-3624
ISNE,"1/15/2022 9 a.m. EST",16264,15910,12721,-3543
ISNE,"1/15/2022 10 a.m. EST",15770,15680,12259,-3511
ISNE,"1/15/2022 11 a.m. EST",15229,15420,12018,-3211
ISNE,"1/15/2022 12 p.m. EST",15044,15280,11744,-3300
ISNE,"1/15/2022 1 p.m. EST",15091,15120,11749,-3342
ISNE,"1/15/2022 2 p.m. EST",15298,15240,12243,-3055
ISNE,"1/15/2022 3 p.m. EST",15891,15680,13018,-2873
ISNE,"1/15/2022 4 p.m. EST",16931,16530,13720,-3211
ISNE,"1/15/2022 5 p.m. EST",18230,17740,14958,-3272
ISNE,"1/15/2022 6 p.m. EST",19112,18650,16120,-2992
ISNE,"1/15/2022 7 p.m. EST",19001,18520,16052,-2949
ISNE,"1/15/2022 8 p.m. EST",18569,18580,15503,-3066
ISNE,"1/15/2022 9 p.m. EST",18063,17940,14806,-3257
ISNE,"1/15/2022 10 p.m. EST",17368,17360,14029,-3339
ISNE,"1/15/2022 11 p.m. EST",16593,16520,13123,-3470
ISNE,"1/16/2022 12 a.m. EST",15785,15680,12540,-3245
ISNE,"1/16/2022 1 a.m. EST",15185,15150,11761,-3424
ISNE,"1/16/2022 2 a.m. EST",15115,14770,11589,-3526
ISNE,"1/16/2022 3 a.m. EST",14943,14590,11416,-3527
ISNE,"1/16/2022 4 a.m. EST",14887,14570,11634,-3253
ISNE,"1/16/2022 5 a.m. EST",14974,14660,11899,-3075
ISNE,"1/16/2022 6 a.m. EST",15222,14940,12468,-2754
ISNE,"1/16/2022 7 a.m. EST",15455,15460,13336,-2119
ISNE,"1/16/2022 8 a.m. EST",15989,15990,14186,-1803
ISNE,"1/16/2022 9 a.m. EST",15983,15960,14030,-1953
ISNE,"1/16/2022 10 a.m. EST",15334,15390,13293,-2041
ISNE,"1/16/2022 11 a.m. EST",14660,14830,12223,-2437
ISNE,"1/16/2022 12 p.m. EST",14252,14580,11671,-2581
ISNE,"1/16/2022 1 p.m. EST",14349,14520,11219,-3130
ISNE,"1/16/2022 2 p.m. EST",14733,14570,11495,-3238
ISNE,"1/16/2022 3 p.m. EST",15081,15100,12003,-3078
ISNE,"1/16/2022 4 p.m. EST",16047,15790,12793,-3254
ISNE,"1/16/2022 5 p.m. EST",17173,17070,13643,-3530
ISNE,"1/16/2022 6 p.m. EST",18033,18200,14618,-3415
ISNE,"1/16/2022 7 p.m. EST",17778,18010,14336,-3442
ISNE,"1/16/2022 8 p.m. EST",17145,17360,13683,-3462
ISNE,"1/16/2022 9 p.m. EST",16489,16600,12963,-3526
ISNE,"1/16/2022 10 p.m. EST",15654,15780,12084,-3570
ISNE,"1/16/2022 11 p.m. EST",14687,14740,11029,-3658
ISNE,"1/17/2022 12 a.m. EST",13829,13820,10089,-3740
ISNE,"1/17/2022 1 a.m. EST",13439,13100,9690,-3749
ISNE,"1/17/2022 2 a.m. EST",13294,12680,9589,-3705
ISNE,"1/17/2022 3 a.m. EST",13079,12470,9523,-3556
ISNE,"1/17/2022 4 a.m. EST",13036,12450,9557,-3479
ISNE,"1/17/2022 5 a.m. EST",13267,12700,9833,-3434
ISNE,"1/17/2022 6 a.m. EST",13554,13230,10099,-3455
ISNE,"1/17/2022 7 a.m. EST",14003,14000,10597,-3406
ISNE,"1/17/2022 8 a.m. EST",14685,14710,11406,-3279
ISNE,"1/17/2022 9 a.m. EST",15247,15270,12026,-3221
ISNE,"1/17/2022 10 a.m. EST",15732,15770,12386,-3346
ISNE,"1/17/2022 11 a.m. EST",15811,15830,12519,-3292
