"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
NEVP,"2/4/2022 2 a.m. PST",3776,3610,3645,-131
NEVP,"2/4/2022 3 a.m. PST",3754,3606,3631,-123
NEVP,"2/4/2022 4 a.m. PST",3756,3615,3721,-35
NEVP,"2/4/2022 5 a.m. PST",3930,3736,3852,-78
NEVP,"2/4/2022 6 a.m. PST",4085,3915,4017,-68
NEVP,"2/4/2022 7 a.m. PST",4301,4158,4095,-206
NEVP,"2/4/2022 8 a.m. PST",4256,4022,4113,-143
NEVP,"2/4/2022 9 a.m. PST",4057,3787,3801,-256
NEVP,"2/4/2022 10 a.m. PST",3868,3626,3578,-290
NEVP,"2/4/2022 11 a.m. PST",3707,3516,3435,-272
NEVP,"2/4/2022 12 p.m. PST",3595,3431,3230,-365
NEVP,"2/4/2022 1 p.m. PST",3495,3395,3137,-358
NEVP,"2/4/2022 2 p.m. PST",3454,3374,3166,-288
NEVP,"2/4/2022 3 p.m. PST",3522,3424,3271,-251
NEVP,"2/4/2022 4 p.m. PST",3639,3577,3127,-512
NEVP,"2/4/2022 5 p.m. PST",3866,3831,3338,-528
NEVP,"2/4/2022 6 p.m. PST",4168,4153,3558,-610
NEVP,"2/4/2022 7 p.m. PST",4266,4169,3936,-330
NEVP,"2/4/2022 8 p.m. PST",4249,4144,4043,-206
NEVP,"2/4/2022 9 p.m. PST",4209,4108,4063,-146
NEVP,"2/4/2022 10 p.m. PST",4135,4008,3884,-251
NEVP,"2/4/2022 11 p.m. PST",4008,3876,3404,-604
NEVP,"2/5/2022 12 a.m. PST",3892,3762,3471,-421
NEVP,"2/5/2022 1 a.m. PST",3792,3639,3493,-299
NEVP,"2/5/2022 2 a.m. PST",3745,3610,3580,-165
NEVP,"2/5/2022 3 a.m. PST",3727,3591,3489,-238
NEVP,"2/5/2022 4 a.m. PST",3749,3583,3429,-320
NEVP,"2/5/2022 5 a.m. PST",3790,3652,3357,-433
NEVP,"2/5/2022 6 a.m. PST",3889,3742,3408,-481
NEVP,"2/5/2022 7 a.m. PST",3987,3861,3525,-462
NEVP,"2/5/2022 8 a.m. PST",3916,3751,3518,-398
NEVP,"2/5/2022 9 a.m. PST",3764,3528,3260,-504
NEVP,"2/5/2022 10 a.m. PST",3645,3425,3075,-570
NEVP,"2/5/2022 11 a.m. PST",3470,3386,2998,-472
NEVP,"2/5/2022 12 p.m. PST",3364,3315,2934,-430
NEVP,"2/5/2022 1 p.m. PST",3308,3276,2939,-369
NEVP,"2/5/2022 2 p.m. PST",3268,3320,2982,-286
NEVP,"2/5/2022 3 p.m. PST",3314,3493,3114,-200
NEVP,"2/5/2022 4 p.m. PST",3423,3585,3237,-186
NEVP,"2/5/2022 5 p.m. PST",3647,3730,3035,-612
NEVP,"2/5/2022 6 p.m. PST",3956,3991,3300,-656
NEVP,"2/5/2022 7 p.m. PST",4031,4015,3439,-592
NEVP,"2/5/2022 8 p.m. PST",4011,3984,3342,-669
NEVP,"2/5/2022 9 p.m. PST",3969,3936,3453,-516
NEVP,"2/5/2022 10 p.m. PST",3908,3877,3445,-463
NEVP,"2/5/2022 11 p.m. PST",3792,3766,3346,-446
NEVP,"2/6/2022 12 a.m. PST",3684,3681,3249,-435
NEVP,"2/6/2022 1 a.m. PST",3607,3568,3300,-307
NEVP,"2/6/2022 2 a.m. PST",3557,3504,3290,-267
NEVP,"2/6/2022 3 a.m. PST",3538,3500,3319,-219
NEVP,"2/6/2022 4 a.m. PST",3535,3485,3389,-146
NEVP,"2/6/2022 5 a.m. PST",3566,3549,3367,-199
NEVP,"2/6/2022 6 a.m. PST",3638,3634,3427,-211
NEVP,"2/6/2022 7 a.m. PST",3700,3737,3459,-241
NEVP,"2/6/2022 8 a.m. PST",3642,3624,3549,-93
NEVP,"2/6/2022 9 a.m. PST",3583,3410,3400,-183
NEVP,"2/6/2022 10 a.m. PST",3503,3320,3308,-195
NEVP,"2/6/2022 11 a.m. PST",3405,3248,3244,-161
NEVP,"2/6/2022 12 p.m. PST",3367,3201,3164,-203
NEVP,"2/6/2022 1 p.m. PST",3326,3166,3197,-129
NEVP,"2/6/2022 2 p.m. PST",3325,3160,3183,-142
NEVP,"2/6/2022 3 p.m. PST",3371,3189,3281,-90
NEVP,"2/6/2022 4 p.m. PST",3464,3328,3227,-237
NEVP,"2/6/2022 5 p.m. PST",3637,3605,2915,-722
NEVP,"2/6/2022 6 p.m. PST",3915,3953,3321,-594
NEVP,"2/6/2022 7 p.m. PST",4002,4004,3534,-468
NEVP,"2/6/2022 8 p.m. PST",3969,4000,3576,-393
NEVP,"2/6/2022 9 p.m. PST",3918,3953,3461,-457
NEVP,"2/6/2022 10 p.m. PST",3813,3864,3360,-453
NEVP,"2/6/2022 11 p.m. PST",3680,3728,3337,-343
NEVP,"2/7/2022 12 a.m. PST",3548,3617,3305,-243
NEVP,"2/7/2022 1 a.m. PST",3462,3535,3323,-139
NEVP,"2/7/2022 2 a.m. PST",3439,3507,3324,-115
NEVP,"2/7/2022 3 a.m. PST",3424,3512,3371,-53
NEVP,"2/7/2022 4 a.m. PST",3471,3527,3291,-180
NEVP,"2/7/2022 5 a.m. PST",3559,3646,3391,-168
NEVP,"2/7/2022 6 a.m. PST",3759,3832,3521,-238
NEVP,"2/7/2022 7 a.m. PST",3967,4055,3619,-348
NEVP,"2/7/2022 8 a.m. PST",3945,4083,3781,-164
NEVP,"2/7/2022 9 a.m. PST",3796,3866,3416,-380
NEVP,"2/7/2022 10 a.m. PST",3704,3760,3420,-284
NEVP,"2/7/2022 11 a.m. PST",3562,3634,3280,-282
NEVP,"2/7/2022 12 p.m. PST",3522,3591,3068,-454
NEVP,"2/7/2022 1 p.m. PST",3482,3550,3051,-431
NEVP,"2/7/2022 2 p.m. PST",3495,3560,3203,-292
NEVP,"2/7/2022 3 p.m. PST",3512,3572,3333,-179
NEVP,"2/7/2022 4 p.m. PST",3606,3760,3548,-58
NEVP,"2/7/2022 5 p.m. PST",3753,3929,3349,-404
NEVP,"2/7/2022 6 p.m. PST",4029,4176,3375,-654
NEVP,"2/7/2022 7 p.m. PST",4110,4198,3556,-554
NEVP,"2/7/2022 8 p.m. PST",4076,4167,3542,-534
NEVP,"2/7/2022 9 p.m. PST",4020,4099,3458,-562
NEVP,"2/7/2022 10 p.m. PST",3891,3952,3464,-427
NEVP,"2/7/2022 11 p.m. PST",3723,3791,3533,-190
NEVP,"2/8/2022 12 a.m. PST",3580,3657,3518,-62
NEVP,"2/8/2022 1 a.m. PST",3497,3453,3446,-51
NEVP,"2/8/2022 2 a.m. PST",3454,3435,3424,-30
NEVP,"2/8/2022 3 a.m. PST",3443,3425,3397,-46
NEVP,"2/8/2022 4 a.m. PST",3469,3447,3446,-23
NEVP,"2/8/2022 5 a.m. PST",3552,3514,3405,-147
NEVP,"2/8/2022 6 a.m. PST",3740,3684,3415,-325
NEVP,"2/8/2022 7 a.m. PST",3920,3798,3496,-424
NEVP,"2/8/2022 8 a.m. PST",3880,3899,3658,-222
NEVP,"2/8/2022 9 a.m. PST",3726,3777,3518,-208
NEVP,"2/8/2022 10 a.m. PST",3613,3629,3473,-140
NEVP,"2/8/2022 11 a.m. PST",3507,3529,3112,-395
NEVP,"2/8/2022 12 p.m. PST",3387,3468,2912,-475
NEVP,"2/8/2022 1 p.m. PST",3413,3433,3116,-297
NEVP,"2/8/2022 2 p.m. PST",3411,3431,3167,-244
NEVP,"2/8/2022 3 p.m. PST",3473,3466,3318,-155
NEVP,"2/8/2022 4 p.m. PST",3576,3534,3485,-91
NEVP,"2/8/2022 5 p.m. PST",3721,3659,3340,-381
NEVP,"2/8/2022 6 p.m. PST",3980,3858,3573,-407
NEVP,"2/8/2022 7 p.m. PST",4048,4007,3601,-447
NEVP,"2/8/2022 8 p.m. PST",3971,3996,3512,-459
NEVP,"2/8/2022 9 p.m. PST",3928,3939,3334,-594
NEVP,"2/8/2022 10 p.m. PST",3807,3830,3162,-645
NEVP,"2/8/2022 11 p.m. PST",3640,3679,3155,-485
NEVP,"2/9/2022 12 a.m. PST",3496,3557,3123,-373
NEVP,"2/9/2022 1 a.m. PST",3400,3365,3289,-111
NEVP,"2/9/2022 2 a.m. PST",3364,3328,3226,-138
NEVP,"2/9/2022 3 a.m. PST",3356,3334,3152,-204
NEVP,"2/9/2022 4 a.m. PST",3382,3353,3052,-330
NEVP,"2/9/2022 5 a.m. PST",3455,3409,3115,-340
NEVP,"2/9/2022 6 a.m. PST",3627,3582,3165,-462
NEVP,"2/9/2022 7 a.m. PST",3838,3761,3298,-540
NEVP,"2/9/2022 8 a.m. PST",3824,3870,3460,-364
NEVP,"2/9/2022 9 a.m. PST",3736,3749,3606,-130
NEVP,"2/9/2022 10 a.m. PST",3624,3608,3368,-256
NEVP,"2/9/2022 11 a.m. PST",3544,3507,3342,-202
NEVP,"2/9/2022 12 p.m. PST",3484,3446,3241,-243
NEVP,"2/9/2022 1 p.m. PST",3452,3410,3222,-230
NEVP,"2/9/2022 2 p.m. PST",3500,3407,3260,-240
NEVP,"2/9/2022 3 p.m. PST",3529,3442,3495,-34
NEVP,"2/9/2022 4 p.m. PST",3626,3529,3948,322
NEVP,"2/9/2022 5 p.m. PST",3756,3703,3680,-76
NEVP,"2/9/2022 6 p.m. PST",3981,3983,3657,-324
NEVP,"2/9/2022 7 p.m. PST",4064,4085,3617,-447
NEVP,"2/9/2022 8 p.m. PST",4009,4053,3601,-408
NEVP,"2/9/2022 9 p.m. PST",3928,3996,3454,-474
NEVP,"2/9/2022 10 p.m. PST",3793,3883,3400,-393
NEVP,"2/9/2022 11 p.m. PST",3612,3740,3262,-350
NEVP,"2/10/2022 12 a.m. PST",3459,3600,3229,-230
NEVP,"2/10/2022 1 a.m. PST",3345,3479,3240,-105
NEVP,"2/10/2022 2 a.m. PST",3277,3448,3210,-67
NEVP,"2/10/2022 3 a.m. PST",3249,3452,3118,-131
NEVP,"2/10/2022 4 a.m. PST",3262,3479,3199,-63
NEVP,"2/10/2022 5 a.m. PST",3342,3592,3223,-119
NEVP,"2/10/2022 6 a.m. PST",3506,3735,3249,-257
NEVP,"2/10/2022 7 a.m. PST",3690,3915,3096,-594
NEVP,"2/10/2022 8 a.m. PST",3671,3783,3225,-446
NEVP,"2/10/2022 9 a.m. PST",3650,3717,3421,-229
NEVP,"2/10/2022 10 a.m. PST",3615,3606,3428,-187
NEVP,"2/10/2022 11 a.m. PST",3581,3500,3196,-385
NEVP,"2/10/2022 12 p.m. PST",3474,3467,3078,-396
NEVP,"2/10/2022 1 p.m. PST",3475,3435,3073,-402
NEVP,"2/10/2022 2 p.m. PST",3493,3453,3154,-339
NEVP,"2/10/2022 3 p.m. PST",3557,3501,3284,-273
NEVP,"2/10/2022 4 p.m. PST",3655,3565,3494,-161
NEVP,"2/10/2022 5 p.m. PST",3778,3630,3397,-381
NEVP,"2/10/2022 6 p.m. PST",4002,3864,3537,-465
NEVP,"2/10/2022 7 p.m. PST",4043,3978,3434,-609
NEVP,"2/10/2022 8 p.m. PST",4012,3962,3429,-583
NEVP,"2/10/2022 9 p.m. PST",3916,3917,3387,-529
NEVP,"2/10/2022 10 p.m. PST",3779,3834,3381,-398
NEVP,"2/10/2022 11 p.m. PST",3616,3652,3200,-416
NEVP,"2/11/2022 12 a.m. PST",3458,3506,3054,-404
NEVP,"2/11/2022 1 a.m. PST",3347,3266,3047,-300
NEVP,"2/11/2022 2 a.m. PST",3284,3228,3063,-221
NEVP,"2/11/2022 3 a.m. PST",3266,3232,3063,-203
NEVP,"2/11/2022 4 a.m. PST",3266,3262,3064,-202
NEVP,"2/11/2022 5 a.m. PST",3344,3323,3079,-265
NEVP,"2/11/2022 6 a.m. PST",3524,3464,3128,-396
NEVP,"2/11/2022 7 a.m. PST",3696,3671,3308,-388
NEVP,"2/11/2022 8 a.m. PST",3688,3711,3491,-197
NEVP,"2/11/2022 9 a.m. PST",3645,3441,3333,-312
NEVP,"2/11/2022 10 a.m. PST",3565,3260,3535,-30
NEVP,"2/11/2022 11 a.m. PST",3495,3156,3440,-55
NEVP,"2/11/2022 12 p.m. PST",3491,3082,3426,-65
NEVP,"2/11/2022 1 p.m. PST",3509,3067,3498,-11
NEVP,"2/11/2022 2 p.m. PST",3548,3076,3494,-54
NEVP,"2/11/2022 3 p.m. PST",3609,3130,3528,-81
NEVP,"2/11/2022 4 p.m. PST",3701,3277,3460,-241
NEVP,"2/11/2022 5 p.m. PST",3814,3662,2948,-866
NEVP,"2/11/2022 6 p.m. PST",3971,4079,3240,-731
NEVP,"2/11/2022 7 p.m. PST",4009,4050,3357,-652
NEVP,"2/11/2022 8 p.m. PST",3934,3979,3363,-571
NEVP,"2/11/2022 9 p.m. PST",3858,3924,3274,-584
NEVP,"2/11/2022 10 p.m. PST",3750,3826,3104,-646
NEVP,"2/11/2022 11 p.m. PST",3611,3698,3037,-574
NEVP,"2/12/2022 12 a.m. PST",3472,3542,2925,-547
NEVP,"2/12/2022 1 a.m. PST",3353,3334,2837,-516
NEVP,"2/12/2022 2 a.m. PST",3295,3289,2814,-481
NEVP,"2/12/2022 3 a.m. PST",3248,3286,2759,-489
NEVP,"2/12/2022 4 a.m. PST",3240,3318,2731,-509
NEVP,"2/12/2022 5 a.m. PST",3277,3394,2750,-527
NEVP,"2/12/2022 6 a.m. PST",3362,3565,3039,-323
NEVP,"2/12/2022 7 a.m. PST",3447,3817,3033,-414
NEVP,"2/12/2022 8 a.m. PST",3409,3635,3195,-214
NEVP,"2/12/2022 9 a.m. PST",3410,3417,3029,-381
NEVP,"2/12/2022 10 a.m. PST",3381,3248,3048,-333
NEVP,"2/12/2022 11 a.m. PST",3344,3164,3109,-235
NEVP,"2/12/2022 12 p.m. PST",3323,3108,3122,-201
NEVP,"2/12/2022 1 p.m. PST",3308,3078,3126,-182
NEVP,"2/12/2022 2 p.m. PST",3337,3049,3230,-107
NEVP,"2/12/2022 3 p.m. PST",3398,3120,3298,-100
NEVP,"2/12/2022 4 p.m. PST",3515,3248,3301,-214
NEVP,"2/12/2022 5 p.m. PST",3643,3602,2974,-669
NEVP,"2/12/2022 6 p.m. PST",3836,4003,3093,-743
NEVP,"2/12/2022 7 p.m. PST",3913,3990,3228,-685
NEVP,"2/12/2022 8 p.m. PST",3862,3945,3142,-720
NEVP,"2/12/2022 9 p.m. PST",3795,3884,3024,-771
NEVP,"2/12/2022 10 p.m. PST",3706,3771,2970,-736
NEVP,"2/12/2022 11 p.m. PST",3611,3650,2882,-729
NEVP,"2/13/2022 12 a.m. PST",3501,3493,2775,-726
NEVP,"2/13/2022 1 a.m. PST",3390,3368,2728,-662
NEVP,"2/13/2022 2 a.m. PST",3352,3323,2674,-678
NEVP,"2/13/2022 3 a.m. PST",3322,3320,2618,-704
NEVP,"2/13/2022 4 a.m. PST",3319,3352,2616,-703
NEVP,"2/13/2022 5 a.m. PST",3355,3428,2629,-726
NEVP,"2/13/2022 6 a.m. PST",3421,3599,2661,-760
NEVP,"2/13/2022 7 a.m. PST",3489,3851,2830,-659
NEVP,"2/13/2022 8 a.m. PST",3431,3663,3137,-294
NEVP,"2/13/2022 9 a.m. PST",3397,3481,3160,-237
NEVP,"2/13/2022 10 a.m. PST",3345,3310,2934,-411
NEVP,"2/13/2022 11 a.m. PST",3295,3204,2855,-440
NEVP,"2/13/2022 12 p.m. PST",3281,3097,2818,-463
NEVP,"2/13/2022 1 p.m. PST",3297,3074,2820,-477
NEVP,"2/13/2022 2 p.m. PST",3332,3079,2888,-444
NEVP,"2/13/2022 3 p.m. PST",3402,3129,3046,-356
NEVP,"2/13/2022 4 p.m. PST",3489,3255,3170,-319
NEVP,"2/13/2022 5 p.m. PST",3566,3615,2856,-710
NEVP,"2/13/2022 6 p.m. PST",3729,4034,2887,-842
NEVP,"2/13/2022 7 p.m. PST",3778,4027,3111,-667
NEVP,"2/13/2022 8 p.m. PST",3771,3976,3134,-637
NEVP,"2/13/2022 9 p.m. PST",3759,3901,3056,-703
NEVP,"2/13/2022 10 p.m. PST",3650,3798,3096,-554
NEVP,"2/13/2022 11 p.m. PST",3523,3675,3004,-519
NEVP,"2/14/2022 12 a.m. PST",3396,3523,2969,-427
NEVP,"2/14/2022 1 a.m. PST",3322,3324,2818,-504
NEVP,"2/14/2022 2 a.m. PST",3277,3273,2817,-460
NEVP,"2/14/2022 3 a.m. PST",3280,3249,2851,-429
NEVP,"2/14/2022 4 a.m. PST",3298,3274,2898,-400
NEVP,"2/14/2022 5 a.m. PST",3384,3355,2841,-543
NEVP,"2/14/2022 6 a.m. PST",3573,3490,2986,-587
NEVP,"2/14/2022 7 a.m. PST",3780,3787,3089,-691
NEVP,"2/14/2022 8 a.m. PST",3763,3665,3411,-352
NEVP,"2/14/2022 9 a.m. PST",3701,3417,3324,-377
NEVP,"2/14/2022 10 a.m. PST",3609,3248,3008,-601
NEVP,"2/14/2022 11 a.m. PST",3530,3164,2978,-552
NEVP,"2/14/2022 12 p.m. PST",3487,3108,2903,-584
NEVP,"2/14/2022 1 p.m. PST",3472,3078,2949,-523
NEVP,"2/14/2022 2 p.m. PST",3460,3066,2980,-480
NEVP,"2/14/2022 3 p.m. PST",3487,3120,3022,-465
NEVP,"2/14/2022 4 p.m. PST",3611,3248,3328,-283
NEVP,"2/14/2022 5 p.m. PST",3740,3602,3045,-695
NEVP,"2/14/2022 6 p.m. PST",3951,4053,3155,-796
NEVP,"2/14/2022 7 p.m. PST",4037,4029,3162,-875
NEVP,"2/14/2022 8 p.m. PST",3977,3968,3394,-583
NEVP,"2/14/2022 9 p.m. PST",3897,3884,3309,-588
NEVP,"2/14/2022 10 p.m. PST",3760,3771,3151,-609
NEVP,"2/14/2022 11 p.m. PST",3589,3650,3125,-464
NEVP,"2/15/2022 12 a.m. PST",3447,3493,3159,-288
NEVP,"2/15/2022 1 a.m. PST",3319,3284,3032,-287
NEVP,"2/15/2022 2 a.m. PST",3273,3245,2841,-432
NEVP,"2/15/2022 3 a.m. PST",3235,3230,2789,-446
NEVP,"2/15/2022 4 a.m. PST",3241,3259,2847,-394
NEVP,"2/15/2022 5 a.m. PST",3297,3359,2797,-500
NEVP,"2/15/2022 6 a.m. PST",3442,3543,2870,-572
NEVP,"2/15/2022 7 a.m. PST",3613,3772,2961,-652
NEVP,"2/15/2022 8 a.m. PST",3642,3775,3006,-636
NEVP,"2/15/2022 9 a.m. PST",3667,3557,2780,-887
NEVP,"2/15/2022 10 a.m. PST",3622,3458,2680,-942
NEVP,"2/15/2022 11 a.m. PST",3552,3357,3029,-523
NEVP,"2/15/2022 12 p.m. PST",3447,3284,3114,-333
NEVP,"2/15/2022 1 p.m. PST",3449,3273,3080,-369
NEVP,"2/15/2022 2 p.m. PST",3511,3285,3170,-341
NEVP,"2/15/2022 3 p.m. PST",3562,3351,3376,-186
NEVP,"2/15/2022 4 p.m. PST",3609,3463,3481,-128
NEVP,"2/15/2022 5 p.m. PST",3754,3734,3225,-529
NEVP,"2/15/2022 6 p.m. PST",4014,4094,3227,-787
NEVP,"2/15/2022 7 p.m. PST",4112,4091,3319,-793
NEVP,"2/15/2022 8 p.m. PST",4066,4040,3239,-827
NEVP,"2/15/2022 9 p.m. PST",3979,3977,3218,-761
NEVP,"2/15/2022 10 p.m. PST",3834,3836,3126,-708
NEVP,"2/15/2022 11 p.m. PST",3668,3683,3103,-565
NEVP,"2/16/2022 12 a.m. PST",3501,3536,2922,-579
NEVP,"2/16/2022 1 a.m. PST",3388,3344,2963,-425
NEVP,"2/16/2022 2 a.m. PST",3345,3307,2874,-471
NEVP,"2/16/2022 3 a.m. PST",3333,3296,2854,-479
NEVP,"2/16/2022 4 a.m. PST",3350,3297,2821,-529
NEVP,"2/16/2022 5 a.m. PST",3425,3394,2910,-515
NEVP,"2/16/2022 6 a.m. PST",3586,3568,3105,-481
NEVP,"2/16/2022 7 a.m. PST",3768,3786,3119,-649
NEVP,"2/16/2022 8 a.m. PST",3769,3763,3298,-471
NEVP,"2/16/2022 9 a.m. PST",3709,3493,3461,-248
NEVP,"2/16/2022 10 a.m. PST",3716,3296,3366,-350
NEVP,"2/16/2022 11 a.m. PST",3883,3193,3609,-274
NEVP,"2/16/2022 12 p.m. PST",3944,3156,3673,-271
NEVP,"2/16/2022 1 p.m. PST",3830,3134,3510,-320
NEVP,"2/16/2022 2 p.m. PST",3679,3145,3283,-396
NEVP,"2/16/2022 3 p.m. PST",3810,3183,3434,-376
NEVP,"2/16/2022 4 p.m. PST",3852,3392,3660,-192
NEVP,"2/16/2022 5 p.m. PST",3829,3653,3279,-550
NEVP,"2/16/2022 6 p.m. PST",4000,3880,3212,-788
NEVP,"2/16/2022 7 p.m. PST",4058,3957,3166,-892
NEVP,"2/16/2022 8 p.m. PST",4064,3904,3329,-735
NEVP,"2/16/2022 9 p.m. PST",3997,3821,3411,-586
NEVP,"2/16/2022 10 p.m. PST",3860,3709,3271,-589
NEVP,"2/16/2022 11 p.m. PST",3694,3570,3058,-636
NEVP,"2/17/2022 12 a.m. PST",3559,3442,3016,-543
NEVP,"2/17/2022 1 a.m. PST",3465,3323,2979,-486
NEVP,"2/17/2022 2 a.m. PST",3415,3288,2796,-619
NEVP,"2/17/2022 3 a.m. PST",3398,3278,2836,-562
NEVP,"2/17/2022 4 a.m. PST",3415,3284,2816,-599
NEVP,"2/17/2022 5 a.m. PST",3493,3357,2906,-587
NEVP,"2/17/2022 6 a.m. PST",3674,3510,3096,-578
NEVP,"2/17/2022 7 a.m. PST",3859,3668,3301,-558
NEVP,"2/17/2022 8 a.m. PST",3833,3707,3599,-234
NEVP,"2/17/2022 9 a.m. PST",3858,3636,3534,-324
NEVP,"2/17/2022 10 a.m. PST",3742,3573,3316,-426
NEVP,"2/17/2022 11 a.m. PST",3635,3488,3334,-301
NEVP,"2/17/2022 12 p.m. PST",3730,3432,3478,-252
NEVP,"2/17/2022 1 p.m. PST",3540,3388,3260,-280
NEVP,"2/17/2022 2 p.m. PST",3848,3377,3675,-173
NEVP,"2/17/2022 3 p.m. PST",3858,3417,3864,6
NEVP,"2/17/2022 4 p.m. PST",3703,3491,3662,-41
NEVP,"2/17/2022 5 p.m. PST",3718,3626,3157,-561
NEVP,"2/17/2022 6 p.m. PST",3942,3970,3162,-780
NEVP,"2/17/2022 7 p.m. PST",4078,4071,3270,-808
NEVP,"2/17/2022 8 p.m. PST",4061,4037,3291,-770
NEVP,"2/17/2022 9 p.m. PST",4014,3974,3220,-794
NEVP,"2/17/2022 10 p.m. PST",3898,3847,3109,-789
NEVP,"2/17/2022 11 p.m. PST",3740,3689,2956,-784
